fecha_cartera,archivo,hoja,fila_excel_aprox,afp,fondo,valor,tipo_valor,participacion_reportada,identificador_especifico,categoria_instrumento,estado_pareja,moneda,estado_refinado,fila_categoria_origen,total_refinado,participacion_hoja3_refinada_pct,participacion_reportada_pct,periodo,conservar_auditoria
2016-04-29,CA-0001-ab2016.XLS,3,107,Habitat,3,388.11494188,miles_soles,0.0015870764147415,BON.EMP.PRIV.,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,0.1278681511591426,0.158707641474157,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,110,Habitat,3,366.6586,miles_soles,0.0014993373187422,BUENAVENTURA,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,0.1207991556869653,0.149933731874225,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,123,Habitat,3,4209.6191680846005,miles_soles,0.0172139399332292,DUKE E.I EGENOR,BON.EMP.PRIV.,sin_categoria_adyacente,,pareja_exacta_heuristica,124.0,303527.4525843095,1.3868989879639677,1.7213939933229296,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,127,Habitat,3,3225.72845,miles_soles,0.0131906221351786,EDEGEL S.A.,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,128.0,303527.4525843095,1.0627468528910091,1.31906221351786,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,130,Habitat,3,1774.063257776,miles_soles,0.0072544848210106,EDELNOR S.A.,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,0.584481977716077,0.7254484821010636,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,131,Habitat,3,1625.968530395,miles_soles,0.0066488970849769,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,0.5356907642294273,0.6648897084976916,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,132,Habitat,3,148.094727381,miles_soles,0.0006055877360337,BON.EMP.PRIV.,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,0.0487912134866497,0.0605587736033719,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,135,Habitat,3,1822.1540919936,miles_soles,0.0074511374630921,Ferreycorp,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,136.0,303527.4525843095,0.6003259594739517,0.7451137463092109,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,138,Habitat,3,6754.215013256401,miles_soles,0.0276192802464868,G & M S.A.,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,2.2252402396387234,2.7619280246486806,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,139,Habitat,3,3758.515464924,miles_soles,0.015369290396108,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,1.2382785915814365,1.5369290396108082,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,140,Habitat,3,2995.6995483324004,miles_soles,0.0122499898503787,ADR,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,0.9869616480572866,1.2249989850378724,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,149,Habitat,3,1225.592084,miles_soles,0.0050116810272452,InRetail,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,150.0,303527.4525843095,0.4037829440352097,0.5011681027245202,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,157,Habitat,3,798.8450886971999,miles_soles,0.0032666307387244,LUZ DEL SUR,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,158.0,303527.4525843095,0.2631870962233006,0.3266630738724457,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,160,Habitat,3,3358.9618155,miles_soles,0.0137354389129543,Maestro,BON.EMP.PRIV.,sin_categoria_adyacente,,pareja_exacta_heuristica,161.0,303527.4525843095,1.1066418496583914,1.3735438912954374,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,162,Habitat,3,2154.9955572498,miles_soles,0.008812190033749,MILPO,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,0.7099837391648177,0.8812190033749044,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,163,Habitat,3,1777.6738092498,miles_soles,0.0072692490582763,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,0.5856715081664724,0.7269249058276331,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,164,Habitat,3,377.321748,miles_soles,0.0015429409754727,BON.EMP.PRIV.,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,0.1243122309983453,0.1542940975472712,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,165,Habitat,3,4143.7672590108,miles_soles,0.0169446588505415,MINSUR,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,1.3652034515262843,1.6944658850541563,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,166,Habitat,3,3818.432325568,miles_soles,0.0156143019277765,ACC.TRABAJO,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,1.2580187699850214,1.561430192777658,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,167,Habitat,3,325.33493344280004,miles_soles,0.0013303569227649,BON.EMP.PRIV.,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,0.1071846815412629,0.1330356922764981,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,170,Habitat,3,4710.1212837878,miles_soles,0.0192605890509187,PACASMAYO S.A.A,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,1.5517941601936287,1.9260589050918775,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,171,Habitat,3,3187.5580082127,miles_soles,0.0130345358798866,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,1.0501712385726645,1.3034535879886682,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,173,Habitat,3,1522.5632755751,miles_soles,0.006226053171032,ADR,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,0.5016229216209642,0.6226053171032097,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,181,Habitat,3,1795.9123922305,miles_soles,0.0073438301211613,REP,BON.EMP.PRIV.,sin_categoria_adyacente,,pareja_exacta_heuristica,182.0,303527.4525843095,0.591680382429875,0.7343830121161372,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,185,Habitat,3,260.8455446548,miles_soles,0.0010666474467763,SAGA,BON.EMP.PRIV.,sin_categoria_adyacente,,pareja_exacta_heuristica,186.0,303527.4525843095,0.0859380403432688,0.1066647446776346,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,196,Habitat,3,5445.8449069094,miles_soles,0.0222691040139565,UNACEM S.A.A.,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,1.794185290504071,2.2269104013956533,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,197,Habitat,3,4987.549121855,miles_soles,0.0203950446749574,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,1.643195394482359,2.039504467495742,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,198,Habitat,3,458.2957850544,miles_soles,0.0018740593389991,BON.EMP.PRIV.,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,0.1509898960217119,0.1874059338999109,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,199,Habitat,3,3429.9627245055995,miles_soles,0.0140257752436356,VOLCAN,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,1.1300337729922052,1.402577524363561,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,200,Habitat,3,2808.3826211451,miles_soles,0.0114840150188486,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,0.9252483085908112,1.1484015018848672,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,201,Habitat,3,621.5801033605,miles_soles,0.0025417602247869,BON.EMP.PRIV.,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,0.2047854644013942,0.2541760224786935,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,204,Habitat,3,652.117754277,miles_soles,0.0026666345346922,Cineplex,BON.EMP.PRIV.,sin_categoria_adyacente,,pareja_exacta_heuristica,205.0,303527.4525843095,0.2148463833253646,0.2666634534692204,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,206,Habitat,3,526.35386945,miles_soles,0.002152361895591,Rutas de Lima,BON.EMP.PRIV.,sin_categoria_adyacente,,pareja_exacta_heuristica,207.0,303527.4525843095,0.1734122778577325,0.215236189559108,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,214,Habitat,3,594.737008942,miles_soles,0.0024319936647984,Norvial,BON.EMP.PRIV.,sin_categoria_adyacente,,pareja_exacta_heuristica,215.0,303527.4525843095,0.1959417521803246,0.2431993664798492,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,216,Habitat,3,104.27357029,miles_soles,0.0004263946223933,Falabella,BON.EMP.PRIV.,sin_categoria_adyacente,,pareja_exacta_heuristica,217.0,303527.4525843095,0.0343539173811753,0.0426394622393393,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,222,Habitat,3,4991.8248496927,miles_soles,0.0204125289459164,Engie Energía P,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,1.644604073598958,2.041252894591642,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,223,Habitat,3,4779.151001370799,miles_soles,0.0195428648019155,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,1.574536655804903,1.9542864801915565,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,224,Habitat,3,212.6738483219,miles_soles,0.0008696641440008,BON.EMP.PRIV.,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,0.0700674177940549,0.0869664144000859,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,225,Habitat,3,2450.8899075116,miles_soles,0.0100221587669316,Jockey Plaza,BON.EMP.PRIV.,sin_categoria_adyacente,,pareja_exacta_heuristica,226.0,303527.4525843095,0.8074689411597215,1.002215876693165,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,234,Habitat,3,714.967323,miles_soles,0.0029236384720149,COMPASS GROUP,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,0.2355527702395903,0.292363847201496,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,236,Habitat,3,714.967323,miles_soles,0.0029236384720149,FON. INV. TRAD.,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,0.2355527702395903,0.292363847201496,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,290,Habitat,3,1981.4167178247,miles_soles,0.0081023928772279,SCOTIA ST,TIT.C/D CREDITI,sin_categoria_adyacente,,pareja_exacta_heuristica,291.0,303527.4525843095,0.6527965430982986,0.8102392877227909,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,292,Habitat,3,347.9443611476,miles_soles,0.0014228112077952,InRetail Shoppi,TIT.C/D CREDITI,sin_categoria_adyacente,,pareja_exacta_heuristica,293.0,303527.4525843095,0.1146335720822329,0.1422811207795284,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,294,Habitat,3,201.42414,miles_soles,0.0008236619296467,InRetail Consum,TIT.C/D CREDITI,sin_categoria_adyacente,,pareja_exacta_heuristica,295.0,303527.4525843095,0.0663610946176446,0.0823661929646717,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,296,Habitat,3,586.3052154514,miles_soles,0.0023975144444982,Red Dorsal Fina,TIT.C/D CREDITI,sin_categoria_adyacente,,pareja_exacta_heuristica,297.0,303527.4525843095,0.1931638177896098,0.2397514444498232,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,298,Habitat,3,856.2116794,miles_soles,0.003501213727613,Credicorp Capit,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,0.2820870639904223,0.3501213727613086,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,300,Habitat,3,856.2116794,miles_soles,0.003501213727613,TIT.C/D CREDITI,,sin_categoria_adyacente,,pendiente_sin_categoria,,303527.4525843095,0.2820870639904223,0.3501213727613086,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,342,Habitat,3,85.4471821896,miles_soles,0.0003494099116677,BROWN BROTHERS,CTA CTE EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,343.0,303527.4525843095,0.028151385142293,0.0349409911667789,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,423,Habitat,3,7334.557974847,miles_soles,0.029992413891742,AXA FUNDS,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,424.0,303527.4525843095,2.416439736306788,2.9992413891742054,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,425,Habitat,3,1076.271888,miles_soles,0.0044010821150562,BANK NEW YORK,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,426.0,303527.4525843095,0.3545879882812407,0.4401082115056295,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,427,Habitat,3,18353.56442288,miles_soles,0.0750512440487256,BlackRock USA,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,428.0,303527.4525843095,6.046755990805152,7.505124404872561,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,429,Habitat,3,4147.155221563,miles_soles,0.0169585128790275,BNP PARIBAS INV,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,430.0,303527.4525843095,1.3663196479438915,1.6958512879027503,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,435,Habitat,3,1586.5330080182,miles_soles,0.0064876376725872,DIMENSIONAL,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,436.0,303527.4525843095,0.522698357104129,0.6487637672587212,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,441,Habitat,3,8651.2931800064,miles_soles,0.0353767966172453,FIDELITY,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,442.0,303527.4525843095,2.8502506466374298,3.5376796617245345,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,445,Habitat,3,3741.7096973565,miles_soles,0.0153005683901765,GARTMORE,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,446.0,303527.4525843095,1.2327417719546083,1.5300568390176512,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,460,Habitat,3,8714.1240550038,miles_soles,0.0356337241123397,Matthews Intern,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,461.0,303527.4525843095,2.8709508747263364,3.5633724112339773,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,480,Habitat,3,2003.2787102156,miles_soles,0.0081917907559459,PIONEER,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,481.0,303527.4525843095,0.659999183981277,0.8191790755945971,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,486,Habitat,3,2929.836849232,miles_soles,0.0119806646452033,STATE ST BANK,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,487.0,303527.4525843095,0.9652625567429332,1.1980664645203334,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,490,Habitat,3,5120.9968891015,miles_soles,0.0209407381825841,THREADNEEDLE IN,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,491.0,303527.4525843095,1.6871610279399891,2.094073818258415,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,496,Habitat,3,31634.2073162,miles_soles,0.1293583392780308,VANGUARD GROUP,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,497.0,303527.4525843095,10.42218983714928,12.935833927803086,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,500,Habitat,3,21472.24257564,miles_soles,0.0878041169926009,WisdomTreeAsset,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,501.0,303527.4525843095,7.074234107267693,8.780411699260096,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,516,Habitat,3,4325.7333601306,miles_soles,0.0176887531283109,GAM Luxembourg,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,517.0,303527.4525843095,1.4251539105607127,1.7688753128310968,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,524,Habitat,3,1422.9944083138,miles_soles,0.0058188969814056,Pic Asset Ma Eu,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,525.0,303527.4525843095,0.4688190133044196,0.5818896981405669,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,526,Habitat,3,5288.9964695819,miles_soles,0.0216277206795099,GAM Internation,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,527.0,303527.4525843095,1.7425100841950365,2.162772067950992,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,544,Habitat,3,2700.1778414848,miles_soles,0.0110415449275676,DeAWM Investmen,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,545.0,303527.4525843095,0.8895992169719091,1.1041544927567657,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,550,Habitat,3,12862.1014836996,miles_soles,0.0525955991539837,Wellington Luxe,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,551.0,303527.4525843095,4.237541406613608,5.259559915398379,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,560,Habitat,3,580.1861235719,miles_soles,0.0023724923045245,Santander Asset,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,561.0,303527.4525843095,0.1911478248942718,0.237249230452457,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,10,Integra,3,295855.8286778451,miles_soles,0.0375406531644528,GOB.CENTRAL,BONOS GOB.CEN.,sin_categoria_adyacente,,pareja_exacta_heuristica,11.0,9360946.966415986,3.1605331142167445,3.754065316445286,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,20,Integra,3,22860.137757775003,miles_soles,0.0029006847919522,BID,ORG INT LOC,sin_categoria_adyacente,,pareja_exacta_heuristica,21.0,9360946.966415986,0.2442075341286484,0.2900684791952211,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,24,Integra,3,28459.216285601804,miles_soles,0.0036111425375136,COFIDE,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.3040206977745324,0.3611142537513678,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,25,Integra,3,18804.272935646,miles_soles,0.0023860428623005,BON.SUB.FIN.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.2008800285175161,0.2386042862300575,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,27,Integra,3,9654.943349955802,miles_soles,0.0012250996752131,OTRO BONOS SIST,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.1031406692570161,0.1225099675213102,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,30,Integra,3,161259.22032892078,miles_soles,0.020461913787509,CONTINENTAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,1.7226806316440642,2.0461913787509007,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,31,Integra,3,85308.5285445988,miles_soles,0.010824657051289,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.9113237031537288,1.082465705128908,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,33,Integra,3,952.3753143757,miles_soles,0.0001208453168529,BON.SUB.FIN.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.0101739206278222,0.0120845316852945,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,35,Integra,3,74998.3164699463,miles_soles,0.0095164114193669,CTAS.CTES.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.8011830078625134,0.951641141936698,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,38,Integra,3,51106.96146776,miles_soles,0.0064848771894211,CREDICORP,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,39.0,9360946.966415986,0.5459593100048002,0.64848771894211,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,43,Integra,3,229836.658009139,miles_soles,0.029163590595314,CREDITO,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,2.4552714467213383,2.916359059531407,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,45,Integra,3,36585.3177808766,miles_soles,0.0046422500170469,BON.SUB.FIN.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.390829238880775,0.4642250017046992,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,46,Integra,3,1289.07208436,miles_soles,0.0001635682090131,CTAS.CTES.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.013770744444817,0.0163568209013152,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,47,Integra,3,177348.94395168,miles_soles,0.0225035120103096,DEP.A PLAZO,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,1.8945619987801443,2.250351201030967,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,48,Integra,3,14613.3241922224,miles_soles,0.0018542603589442,OTRO BONOS SIST,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.1561094646156016,0.1854260358944249,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,69,Integra,3,122920.6976021092,miles_soles,0.0155972025159527,INTERBANK,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,1.3131224655273492,1.5597202515952755,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,70,Integra,3,37777.7274889092,miles_soles,0.0047935528981807,BON.SUB.FIN.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.4035673701009451,0.4793552898180767,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,71,Integra,3,8557.55893736,miles_soles,0.001085854395492,CTAS.CTES.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.0914176628503688,0.1085854395492099,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,72,Integra,3,65686.02042584,miles_soles,0.0083347896898956,DEP.A PLAZO,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.7017027300923715,0.833478968989561,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,73,Integra,3,10899.39075,miles_soles,0.0013830055323842,OTRO BONOS SIST,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.1164347024836637,0.138300553238428,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,74,Integra,3,52979.74091837231,miles_soles,0.0067225110536012,INTERGROUP,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,75.0,9360946.966415986,0.5659656133983696,0.6722511053601299,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,78,Integra,3,1447.6566564,miles_soles,0.0001836907411356,JPMC&COPE,FIN EXT LOC,sin_categoria_adyacente,,pareja_exacta_heuristica,79.0,9360946.966415986,0.0154648526649463,0.0183690741135611,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,85,Integra,3,130326.3060354362,miles_soles,0.0165368878312959,SCOTIABANK,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,1.392234209882871,1.6536887831295994,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,86,Integra,3,5129.0952454976,miles_soles,0.0006508223499234,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.0547924826825652,0.0650822349923466,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,88,Integra,3,5813.2107899386,miles_soles,0.000737628631527,CTAS.CTES.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.0621006700582163,0.0737628631527049,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,89,Integra,3,119384.0,miles_soles,0.0151484368498454,DEP.A PLAZO,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,1.2753410571420896,1.514843684984548,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,98,Integra,3,3.1864658407000004,miles_soles,4.0432534143632097e-07,CITIBANK,CTAS.CTES.,sin_categoria_adyacente,,pareja_exacta_heuristica,99.0,9360946.966415986,3.403999458742792e-05,4.04325341436321e-05,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,104,Integra,3,184083.90798561505,miles_soles,0.0233581003751998,ALICORP S.A.,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,105.0,9360946.966415986,1.966509463690456,2.3358100375199817,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,108,Integra,3,4261.783440114,miles_soles,0.000540770599999,ATACOCHA,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,109.0,9360946.966415986,0.0455272682924482,0.0540770599999029,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,110,Integra,3,14637.3779706,miles_soles,0.0018573125028056,BUENAVENTURA,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.1563664234303871,0.1857312502805681,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,125,Integra,3,23389.3684,miles_soles,0.0029678379863731,ED. EL COMERCIO,ACC.TRABAJO,sin_categoria_adyacente,,pareja_exacta_heuristica,126.0,9360946.966415986,0.2498611356726343,0.2967837986373144,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,127,Integra,3,95296.97567001698,miles_soles,0.0120920744649074,EDEGEL S.A.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,1.0180270864893406,1.2092074464907474,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,128,Integra,3,92098.6906,miles_soles,0.0116862494011555,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.9838608308584584,1.168624940115558,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,129,Integra,3,3198.285070017,miles_soles,0.0004058250637518,BON.EMP.PRIV.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.0341662556308822,0.0405825063751894,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,130,Integra,3,58373.657266633,miles_soles,0.007406936112026,EDELNOR S.A.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.6235870951524303,0.7406936112026015,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,131,Integra,3,57977.5294989844,miles_soles,0.0073566721195923,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.6193553890112699,0.7356672119592397,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,132,Integra,3,396.1277676486,miles_soles,5.0263992433618246e-05,BON.EMP.PRIV.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9360946.966415986,0.0042317061411604,0.0050263992433618,2016-04,True
2016-04-29,CA-0001-ab2016.XLS,3,135,Integra,3,46575.618854616005,miles_soles,0.0059099026750789,Ferreycorp,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,136.0,9360946.966415986,0.4975524273528531,0.590990267507893,2016-04,True
