fecha_cartera,anio,mes,archivo,hoja,fila_excel_aprox,descriptor,tipo_identificacion,es_control_o_subtotal,meta_1,meta_2,meta_3,meta_4,meta_5,meta_6,meta_7,vector_fondo3,duplicado_vector_adyacente,meta_8,meta_9,meta_10,meta_11,afp,fondo,valor,participacion_reportada
2026-01-30,2026,1,CA-0001-en2026.XLS,3,101,CIA MINERA BUENAVENTURA | 0 | 5650.30391424 | 0.0033836322854305864 | 549657.2244221952 | 0.04190410116671547,entidad_fondo_o_instrumento,False,CIA MINERA BUENAVENTURA,0,,5650.30391424,0.0033836322854305864,549657.2244221952,0.04190410116671547,288750.51516384|181032.76964112|205921.31527872|60215.75313408,True,,,,,Prima,3,205921.31527872,0.06835671083758317
2026-01-30,2026,1,CA-0001-en2026.XLS,3,101,CIA MINERA BUENAVENTURA | 0 | 5650.30391424 | 0.0033836322854305864 | 549657.2244221952 | 0.04190410116671547,entidad_fondo_o_instrumento,False,CIA MINERA BUENAVENTURA,0,,5650.30391424,0.0033836322854305864,549657.2244221952,0.04190410116671547,288750.51516384|181032.76964112|205921.31527872|60215.75313408,True,,,,,Profuturo,3,60215.75313408,0.01692122601852308
2026-01-30,2026,1,CA-0001-en2026.XLS,3,104,VALOR REP.DERECHO SOBRE ACC. EMP.NAC. | 0 | 5650.30391424 | 0.0033836322854305864 | 545311.44462576 | 0.04157279287466214,entidad_fondo_o_instrumento,False,VALOR REP.DERECHO SOBRE ACC. EMP.NAC.,0,,5650.30391424,0.0033836322854305864,545311.44462576,0.04157279287466214,288750.51516384|181032.76964112|205921.31527872|60215.75313408,True,,,,,Habitat,3,288750.51516383997,0.05790953907927761
2026-01-30,2026,1,CA-0001-en2026.XLS,3,104,VALOR REP.DERECHO SOBRE ACC. EMP.NAC. | 0 | 5650.30391424 | 0.0033836322854305864 | 545311.44462576 | 0.04157279287466214,entidad_fondo_o_instrumento,False,VALOR REP.DERECHO SOBRE ACC. EMP.NAC.,0,,5650.30391424,0.0033836322854305864,545311.44462576,0.04157279287466214,288750.51516384|181032.76964112|205921.31527872|60215.75313408,True,,,,,Integra,3,181032.76964112,0.05328186229362582
2026-01-30,2026,1,CA-0001-en2026.XLS,3,104,VALOR REP.DERECHO SOBRE ACC. EMP.NAC. | 0 | 5650.30391424 | 0.0033836322854305864 | 545311.44462576 | 0.04157279287466214,entidad_fondo_o_instrumento,False,VALOR REP.DERECHO SOBRE ACC. EMP.NAC.,0,,5650.30391424,0.0033836322854305864,545311.44462576,0.04157279287466214,288750.51516384|181032.76964112|205921.31527872|60215.75313408,True,,,,,Prima,3,205921.31527872,0.06835671083758317
2026-01-30,2026,1,CA-0001-en2026.XLS,3,104,VALOR REP.DERECHO SOBRE ACC. EMP.NAC. | 0 | 5650.30391424 | 0.0033836322854305864 | 545311.44462576 | 0.04157279287466214,entidad_fondo_o_instrumento,False,VALOR REP.DERECHO SOBRE ACC. EMP.NAC.,0,,5650.30391424,0.0033836322854305864,545311.44462576,0.04157279287466214,288750.51516384|181032.76964112|205921.31527872|60215.75313408,True,,,,,Profuturo,3,60215.75313408,0.01692122601852308
2026-01-30,2026,1,CA-0001-en2026.XLS,3,107,EDITORA EL COMERCIO | 0 | 0 | 0,entidad_fondo_o_instrumento,False,EDITORA EL COMERCIO,0,,0,,0,,0.0|60.654952|0.0|0.0,True,,,,,Integra,3,60.654951999999994,1.7852065160894534e-05
2026-01-30,2026,1,CA-0001-en2026.XLS,3,108,ACCIONES DEL TRABAJO | 0 | 0 | 0,entidad_fondo_o_instrumento,False,ACCIONES DEL TRABAJO,0,,0,,0,,0.0|60.654952|0.0|0.0,True,,,,,Integra,3,60.654951999999994,1.7852065160894534e-05
2026-01-30,2026,1,CA-0001-en2026.XLS,3,111,Engie Energía Perú S.A. | 0 | 1176.408653051 | 0.0007044814508634584 | 66020.7061323642 | 0.005033206562102032,entidad_fondo_o_instrumento,False,Engie Energía Perú S.A.,0,,1176.408653051,0.0007044814508634584,66020.7061323642,0.005033206562102032,67855.46912073|33661.97069747|27445.90440106|23221.4697943,True,,,,,Habitat,3,67855.46912073021,0.013608560797060446
2026-01-30,2026,1,CA-0001-en2026.XLS,3,111,Engie Energía Perú S.A. | 0 | 1176.408653051 | 0.0007044814508634584 | 66020.7061323642 | 0.005033206562102032,entidad_fondo_o_instrumento,False,Engie Energía Perú S.A.,0,,1176.408653051,0.0007044814508634584,66020.7061323642,0.005033206562102032,67855.46912073|33661.97069747|27445.90440106|23221.4697943,True,,,,,Integra,3,33661.970697473305,0.00990744654015085
2026-01-30,2026,1,CA-0001-en2026.XLS,3,111,Engie Energía Perú S.A. | 0 | 1176.408653051 | 0.0007044814508634584 | 66020.7061323642 | 0.005033206562102032,entidad_fondo_o_instrumento,False,Engie Energía Perú S.A.,0,,1176.408653051,0.0007044814508634584,66020.7061323642,0.005033206562102032,67855.46912073|33661.97069747|27445.90440106|23221.4697943,True,,,,,Prima,3,27445.9044010578,0.00911081860699895
2026-01-30,2026,1,CA-0001-en2026.XLS,3,111,Engie Energía Perú S.A. | 0 | 1176.408653051 | 0.0007044814508634584 | 66020.7061323642 | 0.005033206562102032,entidad_fondo_o_instrumento,False,Engie Energía Perú S.A.,0,,1176.408653051,0.0007044814508634584,66020.7061323642,0.005033206562102032,67855.46912073|33661.97069747|27445.90440106|23221.4697943,True,,,,,Profuturo,3,23221.469794297598,0.0065254641588004736
2026-01-30,2026,1,CA-0001-en2026.XLS,3,112,ACCIONES DEL CAPITAL SOCIAL | 0 | 1142.286148283 | 0.0006840475042040965 | 66020.7061323642 | 0.005033206562102032,entidad_fondo_o_instrumento,False,ACCIONES DEL CAPITAL SOCIAL,0,,1142.286148283,0.0006840475042040965,66020.7061323642,0.005033206562102032,67855.46912073|33661.97069747|27445.90440106|23221.4697943,True,,,,,Habitat,3,67855.46912073021,0.013608560797060446
2026-01-30,2026,1,CA-0001-en2026.XLS,3,112,ACCIONES DEL CAPITAL SOCIAL | 0 | 1142.286148283 | 0.0006840475042040965 | 66020.7061323642 | 0.005033206562102032,entidad_fondo_o_instrumento,False,ACCIONES DEL CAPITAL SOCIAL,0,,1142.286148283,0.0006840475042040965,66020.7061323642,0.005033206562102032,67855.46912073|33661.97069747|27445.90440106|23221.4697943,True,,,,,Integra,3,33661.970697473305,0.00990744654015085
2026-01-30,2026,1,CA-0001-en2026.XLS,3,112,ACCIONES DEL CAPITAL SOCIAL | 0 | 1142.286148283 | 0.0006840475042040965 | 66020.7061323642 | 0.005033206562102032,entidad_fondo_o_instrumento,False,ACCIONES DEL CAPITAL SOCIAL,0,,1142.286148283,0.0006840475042040965,66020.7061323642,0.005033206562102032,67855.46912073|33661.97069747|27445.90440106|23221.4697943,True,,,,,Prima,3,27445.9044010578,0.00911081860699895
2026-01-30,2026,1,CA-0001-en2026.XLS,3,112,ACCIONES DEL CAPITAL SOCIAL | 0 | 1142.286148283 | 0.0006840475042040965 | 66020.7061323642 | 0.005033206562102032,entidad_fondo_o_instrumento,False,ACCIONES DEL CAPITAL SOCIAL,0,,1142.286148283,0.0006840475042040965,66020.7061323642,0.005033206562102032,67855.46912073|33661.97069747|27445.90440106|23221.4697943,True,,,,,Profuturo,3,23221.469794297598,0.0065254641588004736
2026-01-30,2026,1,CA-0001-en2026.XLS,3,114,Ferreycorp S.A.A. | 0 | 12517.24824 | 0.007495838438508139 | 160354.40808000002 | 0.0122249049774188,entidad_fondo_o_instrumento,False,Ferreycorp S.A.A.,0,,12517.24824,0.007495838438508139,160354.40808000002,0.0122249049774188,163394.2488|98705.66112|80121.19584|59211.51408,True,,,,,Habitat,3,163394.2488,0.032769069280599986
2026-01-30,2026,1,CA-0001-en2026.XLS,3,114,Ferreycorp S.A.A. | 0 | 12517.24824 | 0.007495838438508139 | 160354.40808000002 | 0.0122249049774188,entidad_fondo_o_instrumento,False,Ferreycorp S.A.A.,0,,12517.24824,0.007495838438508139,160354.40808000002,0.0122249049774188,163394.2488|98705.66112|80121.19584|59211.51408,True,,,,,Integra,3,98705.66112,0.029051212406588242
2026-01-30,2026,1,CA-0001-en2026.XLS,3,114,Ferreycorp S.A.A. | 0 | 12517.24824 | 0.007495838438508139 | 160354.40808000002 | 0.0122249049774188,entidad_fondo_o_instrumento,False,Ferreycorp S.A.A.,0,,12517.24824,0.007495838438508139,160354.40808000002,0.0122249049774188,163394.2488|98705.66112|80121.19584|59211.51408,True,,,,,Prima,3,80121.19584,0.02659667071659497
2026-01-30,2026,1,CA-0001-en2026.XLS,3,114,Ferreycorp S.A.A. | 0 | 12517.24824 | 0.007495838438508139 | 160354.40808000002 | 0.0122249049774188,entidad_fondo_o_instrumento,False,Ferreycorp S.A.A.,0,,12517.24824,0.007495838438508139,160354.40808000002,0.0122249049774188,163394.2488|98705.66112|80121.19584|59211.51408,True,,,,,Profuturo,3,59211.51408,0.016639024848127053
2026-01-30,2026,1,CA-0001-en2026.XLS,3,115,ACCIONES DEL CAPITAL SOCIAL | 0 | 12517.24824 | 0.007495838438508139 | 160354.40808000002 | 0.0122249049774188,entidad_fondo_o_instrumento,False,ACCIONES DEL CAPITAL SOCIAL,0,,12517.24824,0.007495838438508139,160354.40808000002,0.0122249049774188,163394.2488|98705.66112|80121.19584|59211.51408,True,,,,,Habitat,3,163394.2488,0.032769069280599986
2026-01-30,2026,1,CA-0001-en2026.XLS,3,115,ACCIONES DEL CAPITAL SOCIAL | 0 | 12517.24824 | 0.007495838438508139 | 160354.40808000002 | 0.0122249049774188,entidad_fondo_o_instrumento,False,ACCIONES DEL CAPITAL SOCIAL,0,,12517.24824,0.007495838438508139,160354.40808000002,0.0122249049774188,163394.2488|98705.66112|80121.19584|59211.51408,True,,,,,Integra,3,98705.66112,0.029051212406588242
2026-01-30,2026,1,CA-0001-en2026.XLS,3,115,ACCIONES DEL CAPITAL SOCIAL | 0 | 12517.24824 | 0.007495838438508139 | 160354.40808000002 | 0.0122249049774188,entidad_fondo_o_instrumento,False,ACCIONES DEL CAPITAL SOCIAL,0,,12517.24824,0.007495838438508139,160354.40808000002,0.0122249049774188,163394.2488|98705.66112|80121.19584|59211.51408,True,,,,,Prima,3,80121.19584,0.02659667071659497
2026-01-30,2026,1,CA-0001-en2026.XLS,3,115,ACCIONES DEL CAPITAL SOCIAL | 0 | 12517.24824 | 0.007495838438508139 | 160354.40808000002 | 0.0122249049774188,entidad_fondo_o_instrumento,False,ACCIONES DEL CAPITAL SOCIAL,0,,12517.24824,0.007495838438508139,160354.40808000002,0.0122249049774188,163394.2488|98705.66112|80121.19584|59211.51408,True,,,,,Profuturo,3,59211.51408,0.016639024848127053
2026-01-30,2026,1,CA-0001-en2026.XLS,3,116,Fossal S.A.A. | 0 | 0.025258104 | 1.5125582174044682e-08 | 0.697060694 | 5.314166819406842e-08,entidad_fondo_o_instrumento,False,Fossal S.A.A.,0,,0.025258104,1.5125582174044682e-08,0.697060694,5.314166819406842e-08,0.49500111|4.29253943|0.38392318|2.22202041,False,,,,,Habitat,3,0.49500110999999997,9.927354106213738e-08
2026-01-30,2026,1,CA-0001-en2026.XLS,3,116,Fossal S.A.A. | 0 | 0.025258104 | 1.5125582174044682e-08 | 0.697060694 | 5.314166819406842e-08,entidad_fondo_o_instrumento,False,Fossal S.A.A.,0,,0.025258104,1.5125582174044682e-08,0.697060694,5.314166819406842e-08,0.49500111|4.29253943|0.38392318|2.22202041,False,,,,,Integra,3,4.2925394328,1.2633872607805356e-06
2026-01-30,2026,1,CA-0001-en2026.XLS,3,116,Fossal S.A.A. | 0 | 0.025258104 | 1.5125582174044682e-08 | 0.697060694 | 5.314166819406842e-08,entidad_fondo_o_instrumento,False,Fossal S.A.A.,0,,0.025258104,1.5125582174044682e-08,0.697060694,5.314166819406842e-08,0.49500111|4.29253943|0.38392318|2.22202041,False,,,,,Prima,3,0.3839231808,1.2744540708798982e-07
2026-01-30,2026,1,CA-0001-en2026.XLS,3,116,Fossal S.A.A. | 0 | 0.025258104 | 1.5125582174044682e-08 | 0.697060694 | 5.314166819406842e-08,entidad_fondo_o_instrumento,False,Fossal S.A.A.,0,,0.025258104,1.5125582174044682e-08,0.697060694,5.314166819406842e-08,0.49500111|4.29253943|0.38392318|2.22202041,False,,,,,Profuturo,3,2.2220204123,6.244098538563367e-07
2026-01-30,2026,1,CA-0001-en2026.XLS,3,117,ACCIONES DEL CAPITAL SOCIAL | 0 | 0.025258104 | 1.5125582174044682e-08 | 0.49505883840000003 | 3.774169559873898e-08,entidad_fondo_o_instrumento,False,ACCIONES DEL CAPITAL SOCIAL,0,,0.025258104,1.5125582174044682e-08,0.49505883840000003,3.774169559873898e-08,0.30983274|0.0|0.38392318|0.0,False,,,,,Habitat,3,0.30983274239999997,6.213762525712524e-08
2026-01-30,2026,1,CA-0001-en2026.XLS,3,117,ACCIONES DEL CAPITAL SOCIAL | 0 | 0.025258104 | 1.5125582174044682e-08 | 0.49505883840000003 | 3.774169559873898e-08,entidad_fondo_o_instrumento,False,ACCIONES DEL CAPITAL SOCIAL,0,,0.025258104,1.5125582174044682e-08,0.49505883840000003,3.774169559873898e-08,0.30983274|0.0|0.38392318|0.0,False,,,,,Prima,3,0.3839231808,1.2744540708798982e-07
2026-01-30,2026,1,CA-0001-en2026.XLS,3,118,VALOR REP.DERECHO SOBRE ACC. EMP.NAC. | 0 | 0 | 0.2020018556 | 1.539997259532944e-08,entidad_fondo_o_instrumento,False,VALOR REP.DERECHO SOBRE ACC. EMP.NAC.,0,,0,,0.2020018556,1.539997259532944e-08,0.18516837|4.29253943|0.0|2.22202041,False,,,,,Habitat,3,0.18516836760000002,3.713591580501214e-08
2026-01-30,2026,1,CA-0001-en2026.XLS,3,118,VALOR REP.DERECHO SOBRE ACC. EMP.NAC. | 0 | 0 | 0.2020018556 | 1.539997259532944e-08,entidad_fondo_o_instrumento,False,VALOR REP.DERECHO SOBRE ACC. EMP.NAC.,0,,0,,0.2020018556,1.539997259532944e-08,0.18516837|4.29253943|0.0|2.22202041,False,,,,,Integra,3,4.2925394328,1.2633872607805356e-06
2026-01-30,2026,1,CA-0001-en2026.XLS,3,118,VALOR REP.DERECHO SOBRE ACC. EMP.NAC. | 0 | 0 | 0.2020018556 | 1.539997259532944e-08,entidad_fondo_o_instrumento,False,VALOR REP.DERECHO SOBRE ACC. EMP.NAC.,0,,0,,0.2020018556,1.539997259532944e-08,0.18516837|4.29253943|0.0|2.22202041,False,,,,,Profuturo,3,2.2220204123,6.244098538563367e-07
2026-01-30,2026,1,CA-0001-en2026.XLS,3,123,HOCHSCHILD MINING PLC | 0 | 592.902261952 | 0.00035505404064897116 | 27174.5829881926 | 0.0020717029161175272,entidad_fondo_o_instrumento,False,HOCHSCHILD MINING PLC,0,,592.902261952,0.00035505404064897116,27174.5829881926,0.0020717029161175272,18096.31319624|66508.03109991|44896.99329482|192279.29573941,True,,,,,Habitat,3,18096.3131962412,0.0036292546720962894
2026-01-30,2026,1,CA-0001-en2026.XLS,3,123,HOCHSCHILD MINING PLC | 0 | 592.902261952 | 0.00035505404064897116 | 27174.5829881926 | 0.0020717029161175272,entidad_fondo_o_instrumento,False,HOCHSCHILD MINING PLC,0,,592.902261952,0.00035505404064897116,27174.5829881926,0.0020717029161175272,18096.31319624|66508.03109991|44896.99329482|192279.29573941,True,,,,,Integra,3,66508.0310999104,0.01957475302129331
2026-01-30,2026,1,CA-0001-en2026.XLS,3,123,HOCHSCHILD MINING PLC | 0 | 592.902261952 | 0.00035505404064897116 | 27174.5829881926 | 0.0020717029161175272,entidad_fondo_o_instrumento,False,HOCHSCHILD MINING PLC,0,,592.902261952,0.00035505404064897116,27174.5829881926,0.0020717029161175272,18096.31319624|66508.03109991|44896.99329482|192279.29573941,True,,,,,Prima,3,44896.9932948176,0.014903803348268095
2026-01-30,2026,1,CA-0001-en2026.XLS,3,123,HOCHSCHILD MINING PLC | 0 | 592.902261952 | 0.00035505404064897116 | 27174.5829881926 | 0.0020717029161175272,entidad_fondo_o_instrumento,False,HOCHSCHILD MINING PLC,0,,592.902261952,0.00035505404064897116,27174.5829881926,0.0020717029161175272,18096.31319624|66508.03109991|44896.99329482|192279.29573941,True,,,,,Profuturo,3,192279.29573941103,0.05403239605165035
2026-01-30,2026,1,CA-0001-en2026.XLS,3,124,ACCIONES DEL EXTRANJERO - LIMITE LOCAL | 0 | 592.902261952 | 0.00035505404064897116 | 27174.5829881926 | 0.0020717029161175272,entidad_fondo_o_instrumento,False,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,0,,592.902261952,0.00035505404064897116,27174.5829881926,0.0020717029161175272,18096.31319624|66508.03109991|44896.99329482|192279.29573941,True,,,,,Habitat,3,18096.3131962412,0.0036292546720962894
2026-01-30,2026,1,CA-0001-en2026.XLS,3,124,ACCIONES DEL EXTRANJERO - LIMITE LOCAL | 0 | 592.902261952 | 0.00035505404064897116 | 27174.5829881926 | 0.0020717029161175272,entidad_fondo_o_instrumento,False,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,0,,592.902261952,0.00035505404064897116,27174.5829881926,0.0020717029161175272,18096.31319624|66508.03109991|44896.99329482|192279.29573941,True,,,,,Integra,3,66508.0310999104,0.01957475302129331
2026-01-30,2026,1,CA-0001-en2026.XLS,3,124,ACCIONES DEL EXTRANJERO - LIMITE LOCAL | 0 | 592.902261952 | 0.00035505404064897116 | 27174.5829881926 | 0.0020717029161175272,entidad_fondo_o_instrumento,False,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,0,,592.902261952,0.00035505404064897116,27174.5829881926,0.0020717029161175272,18096.31319624|66508.03109991|44896.99329482|192279.29573941,True,,,,,Prima,3,44896.9932948176,0.014903803348268095
2026-01-30,2026,1,CA-0001-en2026.XLS,3,124,ACCIONES DEL EXTRANJERO - LIMITE LOCAL | 0 | 592.902261952 | 0.00035505404064897116 | 27174.5829881926 | 0.0020717029161175272,entidad_fondo_o_instrumento,False,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,0,,592.902261952,0.00035505404064897116,27174.5829881926,0.0020717029161175272,18096.31319624|66508.03109991|44896.99329482|192279.29573941,True,,,,,Profuturo,3,192279.29573941103,0.05403239605165035
2026-01-30,2026,1,CA-0001-en2026.XLS,3,125,HudBay Minerals Inc. | 0 | 1238.50359296 | 0.0007416664318179254 | 50557.488803839995 | 0.003854340544324242,entidad_fondo_o_instrumento,False,HudBay Minerals Inc.,0,,1238.50359296,0.0007416664318179254,50557.488803839995,0.003854340544324242,34208.10886656|50354.27500032|0.0|171089.35392768,True,,,,,Habitat,3,34208.10886656,0.006860510070820871
2026-01-30,2026,1,CA-0001-en2026.XLS,3,125,HudBay Minerals Inc. | 0 | 1238.50359296 | 0.0007416664318179254 | 50557.488803839995 | 0.003854340544324242,entidad_fondo_o_instrumento,False,HudBay Minerals Inc.,0,,1238.50359296,0.0007416664318179254,50557.488803839995,0.003854340544324242,34208.10886656|50354.27500032|0.0|171089.35392768,True,,,,,Integra,3,50354.275000320005,0.014820352976873436
2026-01-30,2026,1,CA-0001-en2026.XLS,3,125,HudBay Minerals Inc. | 0 | 1238.50359296 | 0.0007416664318179254 | 50557.488803839995 | 0.003854340544324242,entidad_fondo_o_instrumento,False,HudBay Minerals Inc.,0,,1238.50359296,0.0007416664318179254,50557.488803839995,0.003854340544324242,34208.10886656|50354.27500032|0.0|171089.35392768,True,,,,,Profuturo,3,171089.35392768,0.0480778114777887
2026-01-30,2026,1,CA-0001-en2026.XLS,3,126,ACCIONES DEL EXTRANJERO - LIMITE LOCAL | 0 | 1238.50359296 | 0.0007416664318179254 | 50557.488803839995 | 0.003854340544324242,entidad_fondo_o_instrumento,False,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,0,,1238.50359296,0.0007416664318179254,50557.488803839995,0.003854340544324242,34208.10886656|50354.27500032|0.0|171089.35392768,True,,,,,Habitat,3,34208.10886656,0.006860510070820871
2026-01-30,2026,1,CA-0001-en2026.XLS,3,126,ACCIONES DEL EXTRANJERO - LIMITE LOCAL | 0 | 1238.50359296 | 0.0007416664318179254 | 50557.488803839995 | 0.003854340544324242,entidad_fondo_o_instrumento,False,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,0,,1238.50359296,0.0007416664318179254,50557.488803839995,0.003854340544324242,34208.10886656|50354.27500032|0.0|171089.35392768,True,,,,,Integra,3,50354.275000320005,0.014820352976873436
2026-01-30,2026,1,CA-0001-en2026.XLS,3,126,ACCIONES DEL EXTRANJERO - LIMITE LOCAL | 0 | 1238.50359296 | 0.0007416664318179254 | 50557.488803839995 | 0.003854340544324242,entidad_fondo_o_instrumento,False,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,0,,1238.50359296,0.0007416664318179254,50557.488803839995,0.003854340544324242,34208.10886656|50354.27500032|0.0|171089.35392768,True,,,,,Profuturo,3,171089.35392768,0.0480778114777887
2026-01-30,2026,1,CA-0001-en2026.XLS,3,131,InRetail Peru Corp. | 0 | 5668.7305429798 | 0.0033946669017736997 | 304571.631281721 | 0.023219562816002598,entidad_fondo_o_instrumento,False,InRetail Peru Corp.,0,,5668.7305429798,0.0033946669017736997,304571.631281721,0.023219562816002598,157089.28392484|82732.80829787|72732.05112741|69226.25641145,True,,,,,Habitat,3,157089.28392484097,0.03150459496572535
2026-01-30,2026,1,CA-0001-en2026.XLS,3,131,InRetail Peru Corp. | 0 | 5668.7305429798 | 0.0033946669017736997 | 304571.631281721 | 0.023219562816002598,entidad_fondo_o_instrumento,False,InRetail Peru Corp.,0,,5668.7305429798,0.0033946669017736997,304571.631281721,0.023219562816002598,157089.28392484|82732.80829787|72732.05112741|69226.25641145,True,,,,,Integra,3,82732.80829786921,0.024350056112110306
2026-01-30,2026,1,CA-0001-en2026.XLS,3,131,InRetail Peru Corp. | 0 | 5668.7305429798 | 0.0033946669017736997 | 304571.631281721 | 0.023219562816002598,entidad_fondo_o_instrumento,False,InRetail Peru Corp.,0,,5668.7305429798,0.0033946669017736997,304571.631281721,0.023219562816002598,157089.28392484|82732.80829787|72732.05112741|69226.25641145,True,,,,,Prima,3,72732.0511274095,0.02414380357279326
2026-01-30,2026,1,CA-0001-en2026.XLS,3,131,InRetail Peru Corp. | 0 | 5668.7305429798 | 0.0033946669017736997 | 304571.631281721 | 0.023219562816002598,entidad_fondo_o_instrumento,False,InRetail Peru Corp.,0,,5668.7305429798,0.0033946669017736997,304571.631281721,0.023219562816002598,157089.28392484|82732.80829787|72732.05112741|69226.25641145,True,,,,,Profuturo,3,69226.256411447,0.019453267130048732
2026-01-30,2026,1,CA-0001-en2026.XLS,3,132,ACCIONES DEL CAPITAL SOCIAL | 0 | 5668.7305429798 | 0.0033946669017736997 | 304571.631281721 | 0.023219562816002598,entidad_fondo_o_instrumento,False,ACCIONES DEL CAPITAL SOCIAL,0,,5668.7305429798,0.0033946669017736997,304571.631281721,0.023219562816002598,157089.28392484|82732.80829787|72732.05112741|69226.25641145,True,,,,,Habitat,3,157089.28392484097,0.03150459496572535
2026-01-30,2026,1,CA-0001-en2026.XLS,3,132,ACCIONES DEL CAPITAL SOCIAL | 0 | 5668.7305429798 | 0.0033946669017736997 | 304571.631281721 | 0.023219562816002598,entidad_fondo_o_instrumento,False,ACCIONES DEL CAPITAL SOCIAL,0,,5668.7305429798,0.0033946669017736997,304571.631281721,0.023219562816002598,157089.28392484|82732.80829787|72732.05112741|69226.25641145,True,,,,,Integra,3,82732.80829786921,0.024350056112110306
2026-01-30,2026,1,CA-0001-en2026.XLS,3,132,ACCIONES DEL CAPITAL SOCIAL | 0 | 5668.7305429798 | 0.0033946669017736997 | 304571.631281721 | 0.023219562816002598,entidad_fondo_o_instrumento,False,ACCIONES DEL CAPITAL SOCIAL,0,,5668.7305429798,0.0033946669017736997,304571.631281721,0.023219562816002598,157089.28392484|82732.80829787|72732.05112741|69226.25641145,True,,,,,Prima,3,72732.0511274095,0.02414380357279326
2026-01-30,2026,1,CA-0001-en2026.XLS,3,132,ACCIONES DEL CAPITAL SOCIAL | 0 | 5668.7305429798 | 0.0033946669017736997 | 304571.631281721 | 0.023219562816002598,entidad_fondo_o_instrumento,False,ACCIONES DEL CAPITAL SOCIAL,0,,5668.7305429798,0.0033946669017736997,304571.631281721,0.023219562816002598,157089.28392484|82732.80829787|72732.05112741|69226.25641145,True,,,,,Profuturo,3,69226.256411447,0.019453267130048732
2026-01-30,2026,1,CA-0001-en2026.XLS,3,137,Inversiones Portuarias Chancay S.A.A | 0 | 1266.1206061296 | 0.0007582046249498586 | 17856.3207349908 | 0.0013613085342977969,entidad_fondo_o_instrumento,False,Inversiones Portuarias Chancay S.A.A,0,,1266.1206061296,0.0007582046249498586,17856.3207349908,0.0013613085342977969,23023.24480594|17336.98136133|11894.86378063|22218.48014081,True,,,,,Habitat,3,23023.2448059396,0.004617361441120983
2026-01-30,2026,1,CA-0001-en2026.XLS,3,137,Inversiones Portuarias Chancay S.A.A | 0 | 1266.1206061296 | 0.0007582046249498586 | 17856.3207349908 | 0.0013613085342977969,entidad_fondo_o_instrumento,False,Inversiones Portuarias Chancay S.A.A,0,,1266.1206061296,0.0007582046249498586,17856.3207349908,0.0013613085342977969,23023.24480594|17336.98136133|11894.86378063|22218.48014081,True,,,,,Integra,3,17336.981361334398,0.005102648848122998
2026-01-30,2026,1,CA-0001-en2026.XLS,3,137,Inversiones Portuarias Chancay S.A.A | 0 | 1266.1206061296 | 0.0007582046249498586 | 17856.3207349908 | 0.0013613085342977969,entidad_fondo_o_instrumento,False,Inversiones Portuarias Chancay S.A.A,0,,1266.1206061296,0.0007582046249498586,17856.3207349908,0.0013613085342977969,23023.24480594|17336.98136133|11894.86378063|22218.48014081,True,,,,,Prima,3,11894.8637806296,0.003948565318769428
2026-01-30,2026,1,CA-0001-en2026.XLS,3,137,Inversiones Portuarias Chancay S.A.A | 0 | 1266.1206061296 | 0.0007582046249498586 | 17856.3207349908 | 0.0013613085342977969,entidad_fondo_o_instrumento,False,Inversiones Portuarias Chancay S.A.A,0,,1266.1206061296,0.0007582046249498586,17856.3207349908,0.0013613085342977969,23023.24480594|17336.98136133|11894.86378063|22218.48014081,True,,,,,Profuturo,3,22218.4801408104,0.006243614082407564
2026-01-30,2026,1,CA-0001-en2026.XLS,3,138,ACCIONES DEL CAPITAL SOCIAL | 0 | 1266.1206061296 | 0.0007582046249498586 | 17856.3207349908 | 0.0013613085342977969,entidad_fondo_o_instrumento,False,ACCIONES DEL CAPITAL SOCIAL,0,,1266.1206061296,0.0007582046249498586,17856.3207349908,0.0013613085342977969,23023.24480594|17336.98136133|11894.86378063|22218.48014081,True,,,,,Habitat,3,23023.2448059396,0.004617361441120983
2026-01-30,2026,1,CA-0001-en2026.XLS,3,138,ACCIONES DEL CAPITAL SOCIAL | 0 | 1266.1206061296 | 0.0007582046249498586 | 17856.3207349908 | 0.0013613085342977969,entidad_fondo_o_instrumento,False,ACCIONES DEL CAPITAL SOCIAL,0,,1266.1206061296,0.0007582046249498586,17856.3207349908,0.0013613085342977969,23023.24480594|17336.98136133|11894.86378063|22218.48014081,True,,,,,Integra,3,17336.981361334398,0.005102648848122998
2026-01-30,2026,1,CA-0001-en2026.XLS,3,138,ACCIONES DEL CAPITAL SOCIAL | 0 | 1266.1206061296 | 0.0007582046249498586 | 17856.3207349908 | 0.0013613085342977969,entidad_fondo_o_instrumento,False,ACCIONES DEL CAPITAL SOCIAL,0,,1266.1206061296,0.0007582046249498586,17856.3207349908,0.0013613085342977969,23023.24480594|17336.98136133|11894.86378063|22218.48014081,True,,,,,Prima,3,11894.8637806296,0.003948565318769428
