fecha_hoy_simulada,segmento,fecha_ultima_cuota_visible,cuota_ultima_visible,cuotas_ocultas_estimadas,cuota_estimada_hoy,cuota_real_hoy,error_pct,error_abs_pct,retorno_estimado_acumulado,retorno_real_acumulado,afp,baseline
2016-04-05,entrenamiento,2016-03-31,32.6211934,3,32.62280506782357,32.3153718,0.009513530270556014,0.009513530270556014,4.940554454302415e-05,-0.009374935988699984,Integra,MEDIA_EXPANSIVA
2016-04-06,entrenamiento,2016-04-01,32.6308464,3,32.63150779811899,32.5349453,0.002967962516260636,0.002967962516260636,2.026910705521523e-05,-0.0029389706544665772,Integra,MEDIA_EXPANSIVA
2016-04-07,entrenamiento,2016-04-01,32.6308464,4,32.63182149743725,32.2120688,0.013030913973375524,0.013030913973375524,2.988268907566649e-05,-0.01283379520305683,Integra,MEDIA_EXPANSIVA
2016-04-08,entrenamiento,2016-04-01,32.6308464,5,32.63114086970732,32.1267352,0.015700495757418942,0.015700495757418942,9.024274262081633e-06,-0.01544891584546837,Integra,MEDIA_EXPANSIVA
2016-04-11,entrenamiento,2016-04-06,32.5349453,3,32.53363936137662,32.3801476,0.004740304561694497,0.004740304561694497,-4.013956720483325e-05,-0.004757890279901478,Integra,MEDIA_EXPANSIVA
2016-04-12,entrenamiento,2016-04-07,32.2120688,3,32.21031288912081,32.6101006,-0.012259628260061106,0.012259628260061106,-5.4510962648524064e-05,0.012356604677312921,Integra,MEDIA_EXPANSIVA
2016-04-13,entrenamiento,2016-04-08,32.1267352,3,32.12619505039343,33.0715336,-0.02858466018057826,0.02858466018057826,-1.681308739309717e-05,0.029408478456286025,Integra,MEDIA_EXPANSIVA
2016-04-14,entrenamiento,2016-04-08,32.1267352,4,32.12811199195737,33.1527498,-0.030906570773885922,0.030906570773885922,4.285502242296069e-05,0.031936472648487646,Integra,MEDIA_EXPANSIVA
2016-04-15,entrenamiento,2016-04-08,32.1267352,5,32.13026162287074,33.1589564,-0.031023134887600445,0.031023134887600445,0.00010976598925438452,0.032129663769881134,Integra,MEDIA_EXPANSIVA
2016-04-18,entrenamiento,2016-04-13,33.0715336,3,33.07794485350111,33.3041915,-0.006793338505121538,0.006793338505121538,0.00019386018134670557,0.007034989753242016,Integra,MEDIA_EXPANSIVA
2016-04-19,entrenamiento,2016-04-14,33.1527498,3,33.15985825761967,33.6244617,-0.01381742394943175,0.01381742394943175,0.00021441532489907544,0.014228439657213432,Integra,MEDIA_EXPANSIVA
2016-04-20,entrenamiento,2016-04-15,33.1589564,3,33.16745459855095,33.6770948,-0.015133140328038364,0.015133140328038364,0.0002562866710409395,0.015625895874093354,Integra,MEDIA_EXPANSIVA
2016-04-21,entrenamiento,2016-04-15,33.1589564,4,33.17120654003407,33.7966387,-0.018505750394814613,0.018505750394814613,0.00036943683891288437,0.01923107266427726,Integra,MEDIA_EXPANSIVA
2016-04-22,entrenamiento,2016-04-15,33.1589564,5,33.17529817908938,33.6772715,-0.014905403512592175,0.014905403512592175,0.0004928315261869542,0.015631224751090356,Integra,MEDIA_EXPANSIVA
2016-04-25,entrenamiento,2016-04-20,33.6770948,3,33.68884855933542,33.7344303,-0.0013511934323248154,0.0013511934323248154,0.0003490134587089688,0.0017025073077265862,Integra,MEDIA_EXPANSIVA
2016-04-26,entrenamiento,2016-04-21,33.7966387,3,33.8085717677471,33.6814385,0.003774579513493803,0.003774579513493803,0.0003530844547299239,-0.0034086289178811846,Integra,MEDIA_EXPANSIVA
2016-04-27,entrenamiento,2016-04-22,33.6772715,3,33.68878725818714,33.7868496,-0.0029023819318405586,0.0029023819318405586,0.0003419445125516507,0.003253770128022193,Integra,MEDIA_EXPANSIVA
2016-04-28,entrenamiento,2016-04-22,33.6772715,4,33.69286651724128,33.6052254,0.0026079610000555586,0.0026079610000555586,0.00046307246836407856,-0.002139309296479097,Integra,MEDIA_EXPANSIVA
2016-04-29,entrenamiento,2016-04-22,33.6772715,5,33.69640316543348,33.4975517,0.005936298485762936,0.005936298485762936,0.0005680883450869256,-0.005336530900373004,Integra,MEDIA_EXPANSIVA
2016-05-02,entrenamiento,2016-04-27,33.7868496,3,33.79770801017016,33.7234134,0.0022030572436111395,0.0022030572436111395,0.00032137977641344406,-0.001877541136596439,Integra,MEDIA_EXPANSIVA
2016-05-03,entrenamiento,2016-04-28,33.6052254,3,33.615809824404266,33.6718022,-0.0016628862115296572,0.0016628862115296572,0.0003149636486075025,0.0019811442776396238,Integra,MEDIA_EXPANSIVA
2016-05-04,entrenamiento,2016-04-29,33.4975517,3,33.50826712659522,33.4383459,0.0020910492045367324,0.0020910492045367324,0.000319886858931806,-0.0017674664862149525,Integra,MEDIA_EXPANSIVA
2016-05-05,entrenamiento,2016-04-29,33.4975517,4,33.511265260003505,33.3894155,0.0036493528915924056,0.0036493528915924056,0.00040938991978634043,-0.0032281821957753642,Integra,MEDIA_EXPANSIVA
2016-05-06,entrenamiento,2016-04-29,33.4975517,5,33.51411327003597,33.2839347,0.006915605745253739,0.006915605745253739,0.0004944113583074117,-0.006377092926466044,Integra,MEDIA_EXPANSIVA
2016-05-09,entrenamiento,2016-05-04,33.4383459,3,33.44670948412415,33.4290446,0.0005284292248111111,0.0005284292248111111,0.0002501195528379352,-0.0002781626826823258,Integra,MEDIA_EXPANSIVA
2016-05-10,entrenamiento,2016-05-05,33.3894155,3,33.3977158825269,33.7377661,-0.010079215572992517,0.010079215572992517,0.0002485932264044699,0.010432964901706754,Integra,MEDIA_EXPANSIVA
2016-05-11,entrenamiento,2016-05-06,33.2839347,3,33.29317995836947,33.6906486,-0.011797595420307005,0.011797595420307005,0.0002777693939373105,0.012219525836288714,Integra,MEDIA_EXPANSIVA
2016-05-12,entrenamiento,2016-05-06,33.2839347,4,33.29683693605162,33.6831236,-0.01146825539506624,0.01146825539506624,0.0003876415504329156,0.011993440787515963,Integra,MEDIA_EXPANSIVA
2016-05-13,entrenamiento,2016-05-06,33.2839347,5,33.3004627073901,33.7640297,-0.013729610971462303,0.013729610971462303,0.0004965761271638058,0.014424226111704241,Integra,MEDIA_EXPANSIVA
2016-05-16,entrenamiento,2016-05-11,33.6906486,3,33.70190727453049,33.843847,-0.004193959553992377,0.004193959553992377,0.0003341780285728291,0.004547208390639046,Integra,MEDIA_EXPANSIVA
2016-05-17,entrenamiento,2016-05-12,33.6831236,3,33.69478185962425,33.6539721,0.0012126283192661624,0.0012126283192661624,0.00034611575110110593,-0.0008654630831210763,Integra,MEDIA_EXPANSIVA
2016-05-18,entrenamiento,2016-05-13,33.7640297,3,33.77560424306933,33.720478,0.0016348001671071533,0.0016348001671071533,0.00034280692121679834,-0.0012898845424248462,Integra,MEDIA_EXPANSIVA
2016-05-19,entrenamiento,2016-05-13,33.7640297,4,33.779348389374334,33.6282853,0.00449214368281603,0.00449214368281603,0.00045369849246190697,-0.004020385043080332,Integra,MEDIA_EXPANSIVA
2016-05-20,entrenamiento,2016-05-13,33.7640297,5,33.782823011926276,33.7063721,0.0022681441864895735,0.0022681441864895735,0.0005566074930407616,-0.0017076634664848767,Integra,MEDIA_EXPANSIVA
2016-05-23,entrenamiento,2016-05-18,33.720478,3,33.73136395432069,33.7975122,-0.0019571927450715565,0.0019571927450715565,0.0003228291817420903,0.0022844931201746466,Integra,MEDIA_EXPANSIVA
2016-05-24,entrenamiento,2016-05-19,33.6282853,3,33.639325585778074,33.9715929,-0.00978073990230599,0.00978073990230599,0.00032830355992219395,0.010208893999123836,Integra,MEDIA_EXPANSIVA
2016-05-25,entrenamiento,2016-05-20,33.7063721,3,33.71836474372714,34.0435178,-0.009551100394003753,0.009551100394003753,0.0003557975237311606,0.010002432151397178,Integra,MEDIA_EXPANSIVA
2016-05-26,entrenamiento,2016-05-20,33.7063721,4,33.722946029185685,34.1210618,-0.011667742731684694,0.011667742731684694,0.0004917150127137226,0.012303006053861143,Integra,MEDIA_EXPANSIVA
2016-05-27,entrenamiento,2016-05-20,33.7063721,5,33.72772802545627,34.2295833,-0.014661448553004441,0.014661448553004441,0.0006335871862124254,0.015522619831281004,Integra,MEDIA_EXPANSIVA
2016-05-30,entrenamiento,2016-05-25,34.0435178,3,34.05808601413712,34.3817991,-0.00941524569209884,0.00941524569209884,0.0004279291647446559,0.009936731626483342,Integra,MEDIA_EXPANSIVA
2016-05-31,entrenamiento,2016-05-26,34.1210618,3,34.13655620568411,34.4487408,-0.009062293339787142,0.009062293339787142,0.0004541009237910565,0.009603423302612546,Integra,MEDIA_EXPANSIVA
2016-06-01,entrenamiento,2016-05-27,34.2295833,3,34.24598760093797,34.346356,-0.0029222430193767135,0.0029222430193767135,0.0004792433724418732,0.0034114554938213804,Integra,MEDIA_EXPANSIVA
2016-06-02,entrenamiento,2016-05-27,34.2295833,4,34.25141000684709,34.4001759,-0.004324567804111501,0.004324567804111501,0.0006376562243188832,0.0049837767087277385,Integra,MEDIA_EXPANSIVA
2016-06-03,entrenamiento,2016-05-27,34.2295833,5,34.256965096070715,34.187817,0.0020225946591065913,0.0020225946591065913,0.0007999453522624655,-0.001220181374512963,Integra,MEDIA_EXPANSIVA
2016-06-06,entrenamiento,2016-06-01,34.346356,3,34.36234484396156,34.1149269,0.007252483485800987,0.007252483485800987,0.0004655179129209319,-0.006738097631084905,Integra,MEDIA_EXPANSIVA
2016-06-07,entrenamiento,2016-06-02,34.4001759,3,34.41551530299357,34.2242133,0.005589668382342872,0.005589668382342872,0.00044591059761311946,-0.005115165704719482,Integra,MEDIA_EXPANSIVA
2016-06-08,entrenamiento,2016-06-03,34.187817,3,34.202543805602026,34.2175704,-0.00043914849074067064,0.00043914849074067064,0.00043076180038115197,0.0008702924787504784,Integra,MEDIA_EXPANSIVA
2016-06-09,entrenamiento,2016-06-03,34.187817,4,34.207541454161756,34.1863831,0.0006189117491566254,0.0006189117491566254,0.0005769439494118789,-4.1941841446124783e-05,Integra,MEDIA_EXPANSIVA
2016-06-10,entrenamiento,2016-06-03,34.187817,5,34.21244232208977,33.9426138,0.007949550487764023,0.007949550487764023,0.0007202952469813617,-0.007172239163442562,Integra,MEDIA_EXPANSIVA
2016-06-13,entrenamiento,2016-06-08,34.2175704,3,34.2317077253505,33.575823,0.01953443480299799,0.01953443480299799,0.0004131598236005729,-0.018754908443178064,Integra,MEDIA_EXPANSIVA
2016-06-14,entrenamiento,2016-06-09,34.1863831,3,34.19873940300999,33.3812126,0.024490626293485418,0.024490626293485418,0.0003614393185100706,-0.023552374571032098,Integra,MEDIA_EXPANSIVA
2016-06-15,entrenamiento,2016-06-10,33.9426138,3,33.95268861045286,33.2670133,0.0206112675120389,0.0206112675120389,0.0002968189342231753,-0.01990419783169428,Integra,MEDIA_EXPANSIVA
2016-06-16,entrenamiento,2016-06-10,33.9426138,4,33.95504254159687,33.3248279,0.018911264702941244,0.018911264702941244,0.0003661692546750306,-0.018200893532836715,Integra,MEDIA_EXPANSIVA
2016-06-17,entrenamiento,2016-06-10,33.9426138,5,33.9575473173977,33.2558747,0.02109920799640541,0.02109920799640541,0.0004399636835776821,-0.020232357591742023,Integra,MEDIA_EXPANSIVA
2016-06-20,entrenamiento,2016-06-15,33.2670133,3,33.27403913925907,33.3141645,-0.0012044534612576374,0.0012044534612576374,0.00021119537229585816,0.0014173559728607454,Integra,MEDIA_EXPANSIVA
2016-06-21,entrenamiento,2016-06-16,33.3248279,3,33.33197295225595,33.4516432,-0.0035774101448040607,0.0035774101448040607,0.0002144062762272636,0.003805430004936161,Integra,MEDIA_EXPANSIVA
2016-06-22,entrenamiento,2016-06-17,33.2558747,3,33.26331994084639,33.4519131,-0.0056377391209238015,0.0056377391209238015,0.00022387746266039343,0.005894850211231928,Integra,MEDIA_EXPANSIVA
2016-06-23,entrenamiento,2016-06-17,33.2558747,4,33.26608210894964,33.7374106,-0.013970499889234489,0.013970499889234489,0.0003069355126490425,0.014479724389868442,Integra,MEDIA_EXPANSIVA
2016-06-24,entrenamiento,2016-06-17,33.2558747,5,33.26958243061082,32.9787122,0.008819939021476486,0.008819939021476486,0.0004121897479609782,-0.008334241769319739,Integra,MEDIA_EXPANSIVA
2016-06-27,entrenamiento,2016-06-22,33.4519131,3,33.45975273301189,32.6766295,0.023965850976517933,0.023965850976517933,0.00023435529646564923,-0.023176061640552414,Integra,MEDIA_EXPANSIVA
2016-06-28,entrenamiento,2016-06-23,33.7374106,3,33.74325886281083,32.7042667,0.03176931537226113,0.03176931537226113,0.00017334652265321715,-0.030623094114994087,Integra,MEDIA_EXPANSIVA
2016-06-29,entrenamiento,2016-06-24,32.9787122,3,32.981756271401466,33.1244722,-0.004308474041090804,0.004308474041090804,9.230413192029552e-05,0.004419820856437218,Integra,MEDIA_EXPANSIVA
2016-06-30,entrenamiento,2016-06-24,32.9787122,4,32.98365256911328,33.2751514,-0.008760255584793986,0.008760255584793986,0.0001498047917494194,0.008988804602261036,Integra,MEDIA_EXPANSIVA
2016-07-01,entrenamiento,2016-06-24,32.9787122,5,32.985932763992956,33.4601511,-0.014172629842279516,0.014172629842279516,0.00021894620836526713,0.014598474830681774,Integra,MEDIA_EXPANSIVA
2016-07-04,entrenamiento,2016-06-29,33.1244722,3,33.13142699773101,33.5088638,-0.011263789919041867,0.011263789919041867,0.00020995950332491908,0.011604459617623686,Integra,MEDIA_EXPANSIVA
2016-07-05,entrenamiento,2016-06-30,33.2751514,3,33.28311496308134,33.26519,0.0005388504644447956,0.0005388504644447956,0.00023932462351883288,-0.0002993645282107771,Integra,MEDIA_EXPANSIVA
2016-07-06,entrenamiento,2016-07-01,33.4601511,3,33.46811903916711,33.1320151,0.01014438566904774,0.01014438566904774,0.00023813219322588175,-0.009806769820594141,Integra,MEDIA_EXPANSIVA
2016-07-07,entrenamiento,2016-07-01,33.4601511,4,33.47004343668991,33.1398378,0.009964008836817806,0.009964008836817806,0.00029564530836556635,-0.009572978288194145,Integra,MEDIA_EXPANSIVA
2016-07-08,entrenamiento,2016-07-01,33.4601511,5,33.471983233873864,33.4115682,0.0018082070710427889,0.0018082070710427889,0.0003536186623456228,-0.0014519629590076244,Integra,MEDIA_EXPANSIVA
2016-07-11,entrenamiento,2016-07-06,33.1320151,3,33.13844912366766,33.6951047,-0.016520369391591183,0.016520369391591183,0.00019419355110894543,0.016995332107041294,Integra,MEDIA_EXPANSIVA
2016-07-12,entrenamiento,2016-07-07,33.1398378,3,33.147685924974496,34.0155403,-0.025513467296754966,0.025513467296754966,0.00023681844859524404,0.02642446548124,Integra,MEDIA_EXPANSIVA
2016-07-13,entrenamiento,2016-07-08,33.4115682,3,33.421687732696164,34.0460177,-0.01833782655008831,0.01833782655008831,0.0003028751190483625,0.018988917137987116,Integra,MEDIA_EXPANSIVA
2016-07-14,entrenamiento,2016-07-08,33.4115682,4,33.42589737696064,34.1886444,-0.022309952220257112,0.022309952220257112,0.0004288687341722497,0.02325769911033393,Integra,MEDIA_EXPANSIVA
2016-07-15,entrenamiento,2016-07-08,33.4115682,5,33.4304505279604,34.2121844,-0.022849574961357755,0.022849574961357755,0.0005651434212059492,0.023962245507530566,Integra,MEDIA_EXPANSIVA
2016-07-18,entrenamiento,2016-07-13,34.0460177,3,34.059630403155005,34.3921938,-0.009669734904930505,0.009669734904930505,0.00039983246425334684,0.0101678881521583,Integra,MEDIA_EXPANSIVA
2016-07-19,entrenamiento,2016-07-14,34.1886444,3,34.20315287966149,34.5154342,-0.009047584872581838,0.009047584872581838,0.00042436545572677176,0.009558431044431881,Integra,MEDIA_EXPANSIVA
2016-07-20,entrenamiento,2016-07-15,34.2121844,3,34.22748550115268,34.7217035,-0.014233691006759419,0.014233691006759419,0.0004472412802931647,0.014892913414789044,Integra,MEDIA_EXPANSIVA
2016-07-21,entrenamiento,2016-07-15,34.2121844,4,34.23342835637792,34.7778396,-0.01565396959338672,0.01565396959338672,0.0006209470909410708,0.016533735273565275,Integra,MEDIA_EXPANSIVA
2016-07-22,entrenamiento,2016-07-15,34.2121844,5,34.23949544244542,34.7916209,-0.015869495104626763,0.015869495104626763,0.0007982840886775477,0.016936553750131145,Integra,MEDIA_EXPANSIVA
2016-07-25,entrenamiento,2016-07-20,34.7217035,3,34.74006156183687,35.0902273,-0.009979010257455179,0.009979010257455179,0.0005287200795569547,0.010613643999350497,Integra,MEDIA_EXPANSIVA
2016-07-26,entrenamiento,2016-07-21,34.7778396,3,34.79709708265633,35.0076981,-0.006015848763951448,0.006015848763951448,0.0005537285489214394,0.006609338091259742,Integra,MEDIA_EXPANSIVA
2016-07-27,entrenamiento,2016-07-22,34.7916209,3,34.811411132688875,35.1952582,-0.010906215409186126,0.010906215409186126,0.0005688218075772244,0.011601566398994567,Integra,MEDIA_EXPANSIVA
2016-07-28,entrenamiento,2016-07-22,34.7916209,4,34.81854985728778,35.1772081,-0.010195756345775076,0.010195756345775076,0.0007740069761388302,0.011082760447070905,Integra,MEDIA_EXPANSIVA
2016-07-29,entrenamiento,2016-07-22,34.7916209,5,34.82562847662376,35.2211977,-0.011230998637398293,0.011230998637398293,0.0009774645660090009,0.012347133846816627,Integra,MEDIA_EXPANSIVA
2016-08-01,entrenamiento,2016-07-27,35.1952582,3,35.216881032221934,35.2628938,-0.001304849455607271,0.001304849455607271,0.0006143677679266712,0.0019217247850735752,Integra,MEDIA_EXPANSIVA
2016-08-02,entrenamiento,2016-07-28,35.1772081,3,35.19893251529928,35.1127462,0.002454559230667286,0.002454559230667286,0.000617570764499753,-0.0018324905096719357,Integra,MEDIA_EXPANSIVA
2016-08-03,entrenamiento,2016-07-29,35.2211977,3,35.24273963337414,35.0935789,0.004250371094928207,0.004250371094928207,0.0006116184224520538,-0.003623352081522202,Integra,MEDIA_EXPANSIVA
2016-08-04,entrenamiento,2016-07-29,35.2211977,4,35.24963091419118,35.0332761,0.0061756946045699035,0.0061756946045699035,0.0008072756194541508,-0.005335468759484985,Integra,MEDIA_EXPANSIVA
2016-08-05,entrenamiento,2016-07-29,35.2211977,5,35.25635939755124,35.2083294,0.0013641657633221005,0.0013641657633221005,0.0009983106721906942,-0.00036535668405168753,Integra,MEDIA_EXPANSIVA
2016-08-08,entrenamiento,2016-08-03,35.0935789,3,35.11425182212258,35.1538936,-0.001127663931867251,0.001127663931867251,0.0005890799049448336,0.0017186819324377378,Integra,MEDIA_EXPANSIVA
2016-08-09,entrenamiento,2016-08-04,35.0332761,3,35.05401072364316,35.2267521,-0.004903698639785681,0.004903698639785681,0.0005918551146621986,0.005522635092639838,Integra,MEDIA_EXPANSIVA
2016-08-10,entrenamiento,2016-08-05,35.2083294,3,35.22958881727594,35.2381763,-0.00024369827345638306,0.00024369827345638306,0.0006038178362401947,0.000847722698254616,Integra,MEDIA_EXPANSIVA
2016-08-11,entrenamiento,2016-08-05,35.2083294,4,35.236745059156064,35.3297219,-0.0026316890098118106,0.0026316890098118106,0.0008070720661932373,0.0034478347047051106,Integra,MEDIA_EXPANSIVA
2016-08-12,entrenamiento,2016-08-05,35.2083294,5,35.2441056012964,35.4649011,-0.006225746917523534,0.006225746917523534,0.0010161289077350588,0.007287244364397427,Integra,MEDIA_EXPANSIVA
2016-08-15,entrenamiento,2016-08-10,35.2381763,3,35.26036630165343,35.5396555,-0.007858522949007574,0.007858522949007574,0.0006297148145384401,0.008555471129758851,Integra,MEDIA_EXPANSIVA
2016-08-16,entrenamiento,2016-08-11,35.3297219,3,35.35263945769985,35.4507526,-0.0027675898282664146,0.0027675898282664146,0.000648676425042849,0.003425747316737171,Integra,MEDIA_EXPANSIVA
2016-08-17,entrenamiento,2016-08-12,35.4649011,3,35.48814394448356,35.4450258,0.0012164794215936414,0.0012164794215936414,0.000655375984780715,-0.0005604216953531971,Integra,MEDIA_EXPANSIVA
2016-08-18,entrenamiento,2016-08-12,35.4649011,4,35.49576278575588,35.4792549,0.00046528276319235395,0.00046528276319235395,0.0008702036322858486,0.00040473255401241026,Integra,MEDIA_EXPANSIVA
2016-08-19,entrenamiento,2016-08-12,35.4649011,5,35.50344658245534,35.5984739,-0.0026694211052867844,0.0026694211052867844,0.001086862820980583,0.0037663378680619086,Integra,MEDIA_EXPANSIVA
2016-08-22,entrenamiento,2016-08-17,35.4450258,3,35.46825013618036,35.738913,-0.0075733378857839595,0.0075733378857839595,0.000655221308383247,0.008291352407479247,Integra,MEDIA_EXPANSIVA
2016-08-23,entrenamiento,2016-08-18,35.4792549,3,35.503141659819285,35.911176,-0.011362321862718017,0.011362321862718017,0.0006732599060101929,0.012173905602510082,Integra,MEDIA_EXPANSIVA
2016-08-24,entrenamiento,2016-08-19,35.5984739,3,35.62340487156264,35.8007052,-0.004952425586224551,0.004952425586224551,0.0007003382120445156,0.005680898022990766,Integra,MEDIA_EXPANSIVA
2016-08-25,entrenamiento,2016-08-19,35.5984739,4,35.631802218621715,35.7024681,-0.0019792996153753517,0.0019792996153753517,0.000936228859566679,0.002921310623936524,Integra,MEDIA_EXPANSIVA
2016-08-26,entrenamiento,2016-08-19,35.5984739,5,35.639952312856906,35.7737881,-0.0037411690025382915,0.0037411690025382915,0.0011651739053033516,0.004924767294588905,Integra,MEDIA_EXPANSIVA
2016-08-29,entrenamiento,2016-08-24,35.8007052,3,35.82567590733571,36.0358261,-0.005831701820325219,0.005831701820325219,0.0006974920520756989,0.006567493536412172,Integra,MEDIA_EXPANSIVA
2016-08-30,entrenamiento,2016-08-25,35.7024681,3,35.72786028043397,36.0781364,-0.009708819648623135,0.009708819648623135,0.0007112163888181033,0.01052219412248423,Integra,MEDIA_EXPANSIVA
2016-08-31,entrenamiento,2016-08-26,35.7737881,3,35.800049476849914,36.1232082,-0.00894601391329597,0.00894601391329597,0.0007340954996577498,0.009767489510008165,Integra,MEDIA_EXPANSIVA
2016-09-01,entrenamiento,2016-08-26,35.7737881,4,35.80913979592619,36.067702,-0.007168801718329676,0.007168801718329676,0.0009882010769275418,0.008215900960178102,Integra,MEDIA_EXPANSIVA
2016-09-02,entrenamiento,2016-08-26,35.7737881,5,35.818083661640244,36.2481475,-0.011864436337326145,0.011864436337326145,0.0012382127807215593,0.01325997120221123,Integra,MEDIA_EXPANSIVA
2016-09-05,entrenamiento,2016-08-31,36.1232082,3,36.15082968509561,36.4167237,-0.00730142604520978,0.00730142604520978,0.0007646465104282907,0.008125399559610447,Integra,MEDIA_EXPANSIVA
2016-09-06,entrenamiento,2016-09-01,36.067702,3,36.09589402681137,36.2405533,-0.003991640855787626,0.003991640855787626,0.0007816418914454726,0.004792412336111829,Integra,MEDIA_EXPANSIVA
2016-09-07,entrenamiento,2016-09-02,36.2481475,3,36.27682040331889,36.3736581,-0.0026623029340321347,0.0026623029340321347,0.0007910170669793715,0.003462538326958642,Integra,MEDIA_EXPANSIVA
2016-09-08,entrenamiento,2016-09-02,36.2481475,4,36.286505683725665,36.4292956,-0.003919645272370764,0.003919645272370764,0.0010582108706564952,0.004997444352156322,Integra,MEDIA_EXPANSIVA
2016-09-09,entrenamiento,2016-09-02,36.2481475,5,36.296298633247275,36.2734428,0.0006300982615103923,0.0006300982615103923,0.001328375008606164,0.0006978370411894197,Integra,MEDIA_EXPANSIVA
2016-09-12,entrenamiento,2016-09-07,36.3736581,3,36.40263130173016,36.2240267,0.00493055626336969,0.00493055626336969,0.0007965435219770001,-0.00411372976533253,Integra,MEDIA_EXPANSIVA
2016-09-13,entrenamiento,2016-09-08,36.4292956,3,36.457904372122584,36.0755612,0.010598398456032276,0.010598398456032276,0.0007853232309706915,-0.00971016304800576,Integra,MEDIA_EXPANSIVA
2016-09-14,entrenamiento,2016-09-09,36.2734428,3,36.301057114409424,35.8916217,0.011407548475565799,0.011407548475565799,0.0007612818711937308,-0.010526188597681063,Integra,MEDIA_EXPANSIVA
2016-09-15,entrenamiento,2016-09-09,36.2734428,4,36.30954077321538,35.9393171,0.010301355259067613,0.010301355259067613,0.0009951625880790793,-0.009211303758572376,Integra,MEDIA_EXPANSIVA
2016-09-16,entrenamiento,2016-09-09,36.2734428,5,36.318116585015936,35.8402458,0.013333356799018814,0.013333356799018814,0.0012315838135976698,-0.01194253885379748,Integra,MEDIA_EXPANSIVA
2016-09-19,entrenamiento,2016-09-14,35.8916217,3,35.91672670874299,35.8852959,0.0008758687355003847,0.0008758687355003847,0.0006994671055220447,-0.00017624726051312933,Integra,MEDIA_EXPANSIVA
2016-09-20,entrenamiento,2016-09-15,35.9393171,3,35.96438470297738,35.9225791,0.0011637695294928196,0.0011637695294928196,0.0006974980327987268,-0.00046572949489898097,Integra,MEDIA_EXPANSIVA
2016-09-21,entrenamiento,2016-09-16,35.8402458,3,35.86514987314262,35.9947101,-0.00359942409585845,0.00359942409585845,0.0006948633466856702,0.004309800241381279,Integra,MEDIA_EXPANSIVA
2016-09-22,entrenamiento,2016-09-16,35.8402458,4,35.87366928572308,36.0663764,-0.005343123804278815,0.005343123804278815,0.0009325685406733619,0.0063094042731148825,Integra,MEDIA_EXPANSIVA
2016-09-23,entrenamiento,2016-09-16,35.8402458,5,35.882331762070216,36.0234131,-0.003916378982139923,0.003916378982139923,0.0011742654418462894,0.005110659704236742,Integra,MEDIA_EXPANSIVA
2016-09-26,entrenamiento,2016-09-21,35.9947101,3,36.02053450187384,35.8956522,0.0034790369925035147,0.0034790369925035147,0.0007174499197826201,-0.0027520127186688725,Integra,MEDIA_EXPANSIVA
2016-09-27,entrenamiento,2016-09-22,36.0663764,3,36.091973582506114,35.8921759,0.005566608250856087,0.005566608250856087,0.0007097242656768366,-0.004829997282455145,Integra,MEDIA_EXPANSIVA
2016-09-28,entrenamiento,2016-09-23,36.0234131,3,36.04853357359873,36.065187,-0.0004617590476175826,0.0004617590476175826,0.0006973374102281493,0.0011596319283806444,Integra,MEDIA_EXPANSIVA
2016-09-29,entrenamiento,2016-09-23,36.0234131,4,36.057159747709925,36.1744966,-0.0032436346962205764,0.0032436346962205764,0.0009367976214871288,0.00419403623917014,Integra,MEDIA_EXPANSIVA
2016-09-30,entrenamiento,2016-09-23,36.0234131,5,36.06601117233086,36.1109501,-0.0012444681611724073,0.0012444681611724073,0.0011825107246947741,0.002430002947166443,Integra,MEDIA_EXPANSIVA
2016-10-03,entrenamiento,2016-09-28,36.065187,3,36.09137053112496,36.1848318,-0.0025828852650640055,0.0025828852650640055,0.00072600569421577,0.0033174595767380133,Integra,MEDIA_EXPANSIVA
2016-10-04,entrenamiento,2016-09-29,36.1744966,3,36.200967399959076,36.2607437,-0.0016485127976270109,0.0016485127976270109,0.0007317530980950337,0.0023841962737913835,Integra,MEDIA_EXPANSIVA
2016-10-05,entrenamiento,2016-09-30,36.1109501,3,36.13750576266301,36.3714656,-0.0064325105815089545,0.0064325105815089545,0.000735390860375551,0.00721430755154806,Integra,MEDIA_EXPANSIVA
2016-10-06,entrenamiento,2016-09-30,36.1109501,4,36.14673103863071,36.4204475,-0.007515461235595433,0.007515461235595433,0.000990861180102609,0.008570735445700972,Integra,MEDIA_EXPANSIVA
2016-10-07,entrenamiento,2016-09-30,36.1109501,5,36.15604518635287,36.3231818,-0.004601375908294791,0.004601375908294791,0.001248792574772839,0.00587721174359257,Integra,MEDIA_EXPANSIVA
2016-10-10,entrenamiento,2016-10-05,36.3714656,3,36.39926873900673,36.3456858,0.001474258576425802,0.001474258576425802,0.0007644217396267639,-0.0007087918942700888,Integra,MEDIA_EXPANSIVA
2016-10-11,entrenamiento,2016-10-06,36.4204475,3,36.44817110945988,36.2212266,0.006265511435216808,0.006265511435216808,0.0007612100169795966,-0.005470028889677958,Integra,MEDIA_EXPANSIVA
2016-10-12,entrenamiento,2016-10-07,36.3231818,3,36.35033664831687,36.1692248,0.005007346696489501,0.005007346696489501,0.0007475900229882981,-0.004238532869937028,Integra,MEDIA_EXPANSIVA
