periodo,afp,fecha_ca,monto_ca_miles_soles,participacion_reportada_suma_pct,registros,registros_pendientes,registros_identificados,fuente,pendientes_pct_registros,fecha_fp,total_fp_miles_soles,suma_fp_pct,objetivo_monto_miles_soles,objetivo_participacion_pct,objetivo_hoja10,categorias_objetivo,diferencia_miles_soles,error_relativo_pct,participacion_calculada_sobre_fp_pct,diferencia_porcentaje_interno_pp,estado_monto,estado_porcentaje_interno,elegible_isin
2020-01,Prima,2020-01-31,6897134.67768252,110.23684742509417,53,18,35,hoja10,33.9622641509434,2020-01-31,6256650.87381,100.0,3427282.896625,54.77823464581378,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,3469851.78105752,101.24205925558229,110.23684742509047,3.694822225952521e-12,revisar,correcto,False
2020-01,Profuturo,2020-01-31,6587126.810859344,120.60416666976357,91,23,68,hoja10,25.274725274725274,2020-01-31,5461773.828176,99.99999999999999,3184494.0362659995,58.30512460691703,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,3402632.7745933444,106.85002816281374,120.60416666977152,7.94386778579792e-12,revisar,correcto,False
2020-02,Habitat,2020-02-28,1196442.3567401269,96.66985169348675,72,8,64,hoja10,11.11111111111111,2020-02-29,1237658.2106836,100.00000000000001,597636.2699415,48.287666561142565,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,598806.0867986268,100.1957406061117,96.66985169348908,2.3305801732931286e-12,revisar,correcto,False
2020-02,Integra,2020-02-28,7958991.76723312,111.58195177627105,107,28,79,hoja10,26.168224299065418,2020-02-29,7132866.5976297995,99.9999999999986,3918459.1158503997,54.93526427583015,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4040532.6513827206,103.115345392747,111.58195177627235,1.2931877790833823e-12,revisar,correcto,False
2020-02,Prima,2020-02-28,6366695.189042055,108.43509700530673,54,18,36,hoja10,33.33333333333333,2020-02-29,5871434.032775,100.0000000000017,3166642.9185008,53.93304090319843,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,3200052.270541255,101.05504008188811,108.43509700530487,1.8616219676914625e-12,revisar,correcto,False
2020-02,Profuturo,2020-02-28,5938263.877851907,115.0076407295093,91,23,68,hoja10,25.274725274725274,2020-02-29,5163364.6601084,100.00000000000001,2881333.9650233,55.803418017018565,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,3056929.912828607,106.09425876822603,115.0076407295091,1.9895196601282805e-13,revisar,correcto,False
2020-03,Habitat,2020-03-31,1095147.1111786156,102.43289995568794,67,8,59,hoja10,11.940298507462686,2020-03-31,1069136.0994879,100.0,546612.1618492,51.126527493648275,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,548534.9493294156,100.35176448941615,102.4328999556908,2.8563817977556027e-12,revisar,correcto,False
2020-03,Integra,2020-03-31,6441305.025373141,105.87875002384575,104,27,77,hoja10,25.961538461538463,2020-03-31,6083661.758306,100.0,3160140.8387277,51.94471626258925,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,3281164.186645441,103.82968209627221,105.87875002384628,5.258016244624741e-13,revisar,correcto,False
2020-03,Prima,2020-03-31,5179850.402351887,105.49407309630418,43,14,29,hoja10,32.55813953488372,2020-03-31,4910086.6525681,100.00000000000408,2527224.2231484,51.47005342210612,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2652626.179203487,104.96204313437856,105.49407309630053,3.652189661806915e-12,revisar,correcto,False
2020-03,Profuturo,2020-03-31,5528041.194372926,123.6607472614695,88,23,65,hoja10,26.136363636363637,2020-03-31,4470328.1492261,99.99999999999777,2643543.3804534,59.13533172975209,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2884497.813919526,109.11482804661973,123.66074726147198,2.4868995751603507e-12,revisar,correcto,False
2020-04,Habitat,2020-04-30,1145100.4351675096,106.82834404901276,79,10,69,hoja10,12.658227848101266,2020-04-30,1071906.9413283,99.99999999999066,557178.647125,51.98013238299361,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,587921.7880425096,105.51764520699814,106.82834404901872,5.9685589803848416e-12,revisar,correcto,False
2020-04,Integra,2020-04-30,5971343.313589456,104.79177766702968,100,27,73,hoja10,27.0,2020-04-30,5698293.7464454,99.99999999999824,2928575.9584667,51.39390998039538,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,3042767.3551227557,103.8992123911255,104.79177766703206,2.3874235921539366e-12,revisar,correcto,False
2020-04,Prima,2020-04-30,4803985.696909263,102.0548772973905,45,16,29,hoja10,35.55555555555556,2020-04-30,4707257.3346106,100.0,2350091.4536763,49.924856166179985,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2453894.2432329627,104.41696808838148,102.0548772973905,0.0,revisar,correcto,False
2020-04,Profuturo,2020-04-30,5298866.813195403,124.01557003497184,89,23,66,hoja10,25.842696629213485,2020-04-30,4272743.1819255,99.99999999999764,2523018.9411093,59.04915960739417,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2775847.8720861026,110.02088913631542,124.01557003497419,2.3447910280083306e-12,revisar,correcto,False
2020-05,Habitat,2020-05-29,1057842.8708407173,93.89106527496823,79,9,70,hoja10,11.39240506329114,2020-05-31,1126670.432102,99.9999999998225,527792.76582,46.845355197115964,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,530050.1050207174,100.42769422904279,93.89106527515123,1.830073870223714e-10,revisar,correcto,False
2020-05,Integra,2020-05-29,5955925.109954464,106.15098414839137,99,26,73,hoja10,26.262626262626267,2020-05-31,5610805.361569,100.00000000003564,2893665.934252,51.573094195587096,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,3062259.1757024643,105.82628559346969,106.1509841483604,3.097966327914037e-11,revisar,correcto,False
2020-05,Prima,2020-05-29,4818056.77236301,101.98297949297122,47,14,33,hoja10,29.78723404255319,2020-05-31,4724373.416346,100.00000000002116,2343816.753741,49.61116633228133,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2474240.01862201,105.56456748049266,101.98297949296034,1.0885514711844735e-11,revisar,correcto,False
2020-05,Profuturo,2020-05-29,4971754.37886834,115.34469208186749,90,23,67,hoja10,25.555555555555554,2020-05-31,4310345.182889,100.00000000002318,2403956.450567,55.77178505588525,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2567797.9283013395,106.81549275552374,115.34469208185392,1.3571366253017914e-11,revisar,correcto,False
2020-06,Habitat,2020-06-30,1157991.3439699612,97.64446860920873,88,10,78,hoja10,11.363636363636363,2020-06-30,1185926.208071,99.99999999983136,575745.98273,48.5482131021899,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,582245.3612399611,101.12886215534552,97.64446860935159,1.4286172245192574e-10,revisar,correcto,False
2020-06,Integra,2020-06-30,5881767.97096916,103.93465078718802,95,26,69,hoja10,27.368421052631582,2020-06-30,5659102.066943,99.99999999998234,2880603.939238,50.902137921565526,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,3001164.03173116,104.18523667384316,103.934650787213,2.4982682589325123e-11,revisar,correcto,False
2020-06,Prima,2020-06-30,4636782.52469274,97.22373575267868,48,16,32,hoja10,33.33333333333333,2020-06-30,4769187.779913,99.99999999997902,2292437.163211,48.06766411810982,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2344345.36148174,102.2643237120634,97.22373575270137,2.26947349801776e-11,revisar,correcto,False
2020-06,Profuturo,2020-06-30,4965658.7569719,115.32877042281955,87,23,64,hoja10,26.436781609195403,2020-06-30,4305654.8151589995,100.00000000004646,2391094.81046,55.533825007121756,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2574563.9465119005,107.67301803547494,115.32877042277548,4.4067860471841414e-11,revisar,correcto,False
2020-07,Habitat,2020-07-31,1164545.5988497064,94.74050321994896,81,9,72,hoja10,11.11111111111111,2020-07-31,1229195.074198,100.0,580600.728334,47.234221851468,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,583944.8705157064,100.57597967389779,94.74050321992425,2.4712676349736284e-11,revisar,correcto,False
2020-07,Integra,2020-07-31,5733115.287833378,102.76439075360597,96,26,70,hoja10,27.083333333333332,2020-07-31,5578892.888665,99.99999999998208,2810429.146005,50.37610870276122,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2922686.1418283777,103.99430086977819,102.76439075361567,9.706013770482969e-12,revisar,correcto,False
2020-07,Prima,2020-07-31,4283650.674060052,90.14907966205432,44,16,28,hoja10,36.36363636363637,2020-07-31,4751740.883123,100.00000000002105,2107474.017972,44.351619118324955,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2176176.6560880523,103.259951844254,90.14907966203528,1.9042545318370685e-11,revisar,correcto,False
2020-07,Profuturo,2020-07-31,4790117.851913388,112.64803324043295,85,23,62,hoja10,27.058823529411764,2020-07-31,4252287.158613,100.0,2304811.604796,54.20169237930247,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2485306.247117388,107.83121023626414,112.64803324044126,8.313350008393172e-12,revisar,correcto,False
2020-08,Habitat,2020-08-31,1325103.4252267664,103.43173049786427,83,12,71,hoja10,14.457831325301203,2020-08-31,1281138.214404,100.00000000007806,654275.872,51.0698896219318,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,670827.5532267664,102.5297709934146,103.43173049780734,5.692868398909923e-11,revisar,correcto,False
2020-08,Integra,2020-08-31,6517693.250786972,114.34889289761827,100,26,74,hoja10,26.0,2020-08-31,5699830.654789,100.00000000005264,3185788.072348,55.892679367113764,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,3331905.178438972,104.58652938527955,114.34889289756009,5.8179239204037e-11,revisar,correcto,False
2020-08,Prima,2020-08-31,5339396.512726243,110.63969945414472,47,15,32,hoja10,31.914893617021278,2020-08-31,4825931.86629,99.9999999999793,2640271.323183,54.710082867626504,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2699125.1895432426,102.2290840279737,110.63969945416936,2.4641622076160274e-11,revisar,correcto,False
2020-08,Profuturo,2020-08-31,5344195.242343086,122.75263488428375,86,23,63,hoja10,26.744186046511626,2020-08-31,4353629.759051,99.99999999997704,2565519.7650099997,58.928294480618405,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2778675.477333086,108.30848061395682,122.75263488432256,3.880984422721667e-11,revisar,correcto,False
2020-09,Habitat,2020-09-30,1286871.081972244,99.12117670757162,79,10,69,hoja10,12.658227848101266,2020-09-30,1298280.674944,99.99999999992296,640038.945048,49.29896573212987,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,646832.136924244,101.06137164446056,99.12117670762925,5.7625015870144125e-11,revisar,correcto,False
2020-09,Integra,2020-09-30,6410469.379724097,113.63511662441692,99,26,73,hoja10,26.262626262626267,2020-09-30,5641274.959844001,99.9999999999823,3138312.841918,55.63126889323313,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,3272156.5378060974,104.2648296275746,113.63511662444066,2.3732127374387346e-11,revisar,correcto,False
2020-09,Prima,2020-09-30,5187173.842169191,108.452317019642,49,16,33,hoja10,32.6530612244898,2020-09-30,4782907.3501780005,100.0000000000209,2577455.45023,53.88888518057153,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2609718.3919391907,101.25173615343425,108.45231701960827,3.3722358239174355e-11,revisar,correcto,False
2020-09,Profuturo,2020-09-30,5369361.778369907,123.9772051219419,84,23,61,hoja10,27.380952380952383,2020-09-30,4330926.619203,100.0,2577865.704735,59.52226697411448,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2791496.073634907,108.28710233071928,123.97720512193774,4.163780431554187e-12,revisar,correcto,False
2020-10,Habitat,2020-10-30,1275822.8672335737,98.103117263658,78,10,68,hoja10,12.82051282051282,2020-10-31,1300491.6691941,100.0,636351.7465983,48.93162806591756,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,639471.1206352737,100.49019650745814,98.10311726365666,1.3500311979441904e-12,revisar,correcto,False
2020-10,Integra,2020-10-30,6303983.2249308005,114.05960833002595,96,26,70,hoja10,27.083333333333332,2020-10-31,5526919.9300513,99.9999999999982,3084610.0932666,55.8106528103423,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,3219373.1316642007,104.36888405091378,114.05960833002855,2.6005864128819667e-12,revisar,correcto,False
2020-10,Prima,2020-10-30,5106909.454750142,108.65833057610799,50,15,35,hoja10,30.0,2020-10-31,4699970.4741214,100.00000000000426,2533450.7994185,53.90354712584029,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2573458.655331642,101.57918424633803,108.65833057610462,3.367972567502875e-12,revisar,correcto,False
2020-10,Profuturo,2020-10-30,5370038.280124451,126.13899229393301,83,23,60,hoja10,27.710843373493976,2020-10-31,4257238.9254634,100.00000000000233,2588448.6429252,60.801112839667745,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2781589.637199251,107.46165062235049,126.13899229392965,3.367972567502875e-12,revisar,correcto,False
2020-11,Habitat,2020-11-30,1443967.480806018,101.09685727056399,79,10,69,hoja10,12.658227848101266,2020-11-30,1428301.05682,100.00000000007002,717892.6975230001,50.26200142439397,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,726074.7832830179,101.13973659131081,101.09685727047615,8.783729299466358e-11,revisar,correcto,False
2020-11,Integra,2020-11-30,6766536.85443395,113.76101888195095,94,24,70,hoja10,25.53191489361702,2020-11-30,5948027.646846999,99.99999999998319,3437008.134596,57.78399729559683,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,3329528.71983795,96.87287866222395,113.76101888196226,1.1311840353300795e-11,revisar,correcto,False
2020-11,Prima,2020-11-30,5404746.712274955,107.16366393233537,51,15,36,hoja10,29.411764705882355,2020-11-30,5043450.84327,99.99999999998018,2678139.078915,53.10132213320148,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2726607.6333599547,101.80978481762011,107.16366393234642,1.1056044968427159e-11,revisar,correcto,False
2020-11,Profuturo,2020-11-30,5795401.817423974,126.46810239434589,85,24,61,hoja10,28.235294117647058,2020-11-30,4582500.810642,100.0,2780212.797845,60.670208533045454,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,3015189.019578974,108.45173513035078,126.46810239433539,1.050182163453428e-11,revisar,correcto,False
2020-12,Habitat,2020-12-31,1501595.058917353,100.04388493609166,80,10,70,hoja10,12.5,2020-12-31,1500936.373948,99.99999999993337,746775.194403,49.753954089220734,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,754819.864514353,101.07725459705237,100.0438849361496,5.793765467387857e-11,revisar,correcto,False
2020-12,Integra,2020-12-31,6911873.0008088155,113.93396273171045,98,24,74,hoja10,24.489795918367346,2020-12-31,6066560.694536,100.0,3506359.982252,57.79815217887939,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,3405513.0185568156,97.12388447832974,113.93396273170345,7.005951374594588e-12,revisar,correcto,False
2020-12,Prima,2020-12-31,5567076.960369981,107.95571421527269,56,17,39,hoja10,30.357142857142854,2020-12-31,5156815.459782,100.00000000001938,2751225.529539,53.35125041794377,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2815851.430830981,102.34898595546291,107.95571421524797,2.4726887204451486e-11,revisar,correcto,False
2020-12,Profuturo,2020-12-31,5853104.578636849,124.40434076663517,85,24,61,hoja10,28.235294117647058,2020-12-31,4704903.818119,99.99999999997875,2793580.952646,59.375941796877534,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,3059523.6259908495,109.51977686893078,124.40434076667044,3.527134140313137e-11,revisar,correcto,False
2021-01,Habitat,2021-01-29,1545250.5366693528,98.71298773030894,78,10,68,hoja10,12.82051282051282,2021-01-31,1565397.3931893,100.00000000001278,769746.386018,49.17258642227819,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,775504.1506513528,100.74800801120205,98.71298773029763,1.1311840353300795e-11,revisar,correcto,False
2021-01,Integra,2021-01-29,6634797.607308413,108.32359176668817,96,28,68,hoja10,29.166666666666668,2021-01-31,6124979.331925,100.00000000000001,3352145.3978241,54.72908913099247,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,3282652.2094843127,97.92690411385807,108.32359176668737,7.958078640513122e-13,revisar,correcto,False
2021-01,Prima,2021-01-29,5464746.408618375,104.18880975050232,52,16,36,hoja10,30.76923076923077,2021-01-31,5245041.5948744,100.0,2692150.3677078,51.327531326703756,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,2772596.0409105746,102.98815676002782,104.18880975050182,4.973799150320701e-13,revisar,correcto,False
