escenario,periodo,fecha_cartera,afp,sector_tema_preliminar,peso_exterior,peso_total_fondo,identificadores,peso_exterior_pct,peso_total_fondo_pct
ampliado_15pct,2015-02,2015-02-27,Profuturo,Consumo discrecional,0.0716790473879654,0.0457557288256151,1,7.16790473879654,4.57557288256151
ampliado_15pct,2015-02,2015-02-27,Profuturo,Energía,0.032007045073188,0.0204314332883268,1,3.2007045073188003,2.04314332883268
ampliado_15pct,2015-02,2015-02-27,Profuturo,Finanzas,0.18649979882846912,0.1190506086812187,5,18.649979882846914,11.90506086812187
ampliado_15pct,2015-02,2015-02-27,Profuturo,Mercado amplio,0.0163680282285164,0.010448395846842,1,1.63680282285164,1.0448395846842
ampliado_15pct,2015-02,2015-02-27,Profuturo,Mercado amplio o no determinado,0.6623340647231698,0.4227954885255482,45,66.23340647231699,42.27954885255482
ampliado_15pct,2015-02,2015-02-27,Profuturo,Tecnología,0.0305754992287978,0.0195176178032684,1,3.05754992287978,1.9517617803268401
ampliado_15pct,2015-03,2015-03-31,Habitat,Consumo discrecional,0.0128227857970501,0.0083291103121676,1,1.28227857970501,0.83291103121676
ampliado_15pct,2015-03,2015-03-31,Habitat,Energía,0.0005958432202798,0.0003870332070594,1,0.05958432202798,0.03870332070594
ampliado_15pct,2015-03,2015-03-31,Habitat,Finanzas,0.0529023319510857,0.0343629976797139,7,5.29023319510857,3.4362997679713905
ampliado_15pct,2015-03,2015-03-31,Habitat,Mercado amplio,0.4058508464502719,0.2636226264614479,6,40.585084645027194,26.362262646144792
ampliado_15pct,2015-03,2015-03-31,Habitat,Mercado amplio o no determinado,0.510124480649804,0.3313541331437411,27,51.0124480649804,33.13541331437411
ampliado_15pct,2015-03,2015-03-31,Habitat,Salud,0.0048008673227735,0.0031184295018528,1,0.48008673227735,0.31184295018528
ampliado_15pct,2015-03,2015-03-31,Habitat,Semiconductores,0.0064908631693807,0.004216175503095,1,0.64908631693807,0.4216175503095
ampliado_15pct,2015-03,2015-03-31,Habitat,Tecnología,0.0064119814393517,0.0041649374459813,1,0.6411981439351699,0.41649374459813
ampliado_15pct,2015-03,2015-03-31,Integra,Energía,0.0131567581346602,0.008085333039605373,2,1.31567581346602,0.8085333039605372
ampliado_15pct,2015-03,2015-03-31,Integra,Factor valor,0.0166423384432924,0.0102273559713288,1,1.66423384432924,1.02273559713288
ampliado_15pct,2015-03,2015-03-31,Integra,Finanzas,0.2786260599013291,0.1712264119137775,9,27.86260599013291,17.12264119137775
ampliado_15pct,2015-03,2015-03-31,Integra,Mercado amplio,0.1449357193178717,0.08906856446137884,6,14.49357193178717,8.906856446137883
ampliado_15pct,2015-03,2015-03-31,Integra,Mercado amplio o no determinado,0.5287253679275563,0.3249220394893698,61,52.87253679275563,32.49220394893698
ampliado_15pct,2015-03,2015-03-31,Integra,Salud,0.0001784172088786,0.0001096442253491,1,0.01784172088786,0.01096442253491
ampliado_15pct,2015-03,2015-03-31,Integra,Tecnología,0.017735339066409,0.0108990468210004,1,1.7735339066409,1.08990468210004
ampliado_15pct,2015-03,2015-03-31,Prima,Consumo discrecional,0.0518662985606182,0.0308161247606495,1,5.1866298560618205,3.08161247606495
ampliado_15pct,2015-03,2015-03-31,Prima,Energía,0.0004499803481196,0.0002673537717616,1,0.04499803481196,0.02673537717616
ampliado_15pct,2015-03,2015-03-31,Prima,Finanzas,0.05927091611541843,0.03521554451309117,4,5.927091611541843,3.521554451309117
ampliado_15pct,2015-03,2015-03-31,Prima,Mercado amplio,0.1247246481427897,0.0741045809043851,2,12.47246481427897,7.41045809043851
ampliado_15pct,2015-03,2015-03-31,Prima,Mercado amplio o no determinado,0.7418553380191244,0.44076996595452905,41,74.18553380191244,44.076996595452904
ampliado_15pct,2015-03,2015-03-31,Prima,Pequeña capitalización,0.0218328188139273,0.0129718697327188,1,2.18328188139273,1.29718697327188
ampliado_15pct,2015-03,2015-03-31,Profuturo,Cobre,0.0005395331785852,0.0003445065946676,1,0.053953317858520006,0.03445065946676
ampliado_15pct,2015-03,2015-03-31,Profuturo,Consumo discrecional,0.0675296001936062,0.0431194846310844,1,6.75296001936062,4.31194846310844
ampliado_15pct,2015-03,2015-03-31,Profuturo,Energía,0.0190727132624615,0.0121784456599175,1,1.9072713262461498,1.21784456599175
ampliado_15pct,2015-03,2015-03-31,Profuturo,Finanzas,0.1816374487599945,0.11598044646764409,6,18.16374487599945,11.598044646764409
ampliado_15pct,2015-03,2015-03-31,Profuturo,Mercado amplio,0.0290673170939526,0.0185602717786891,1,2.90673170939526,1.85602717786891
ampliado_15pct,2015-03,2015-03-31,Profuturo,Mercado amplio o no determinado,0.6891987142078745,0.44007210585948703,45,68.91987142078744,44.007210585948705
ampliado_15pct,2015-03,2015-03-31,Profuturo,Tecnología,0.0129546733035227,0.008271910907372,1,1.29546733035227,0.8271910907372001
ampliado_15pct,2015-04,2015-04-30,Habitat,Consumo discrecional,0.0118106302463687,0.0079063480300742,1,1.18106302463687,0.7906348030074201
ampliado_15pct,2015-04,2015-04-30,Habitat,Energía,0.0005851995583939,0.0003917480506284,1,0.05851995583939,0.03917480506284
ampliado_15pct,2015-04,2015-04-30,Habitat,Finanzas,0.0677966228185479,0.0453848511117272,7,6.779662281854789,4.5384851111727205
ampliado_15pct,2015-04,2015-04-30,Habitat,Mercado amplio,0.3819539722329978,0.2556900836745654,6,38.19539722329978,25.56900836745654
ampliado_15pct,2015-04,2015-04-30,Habitat,Mercado amplio o no determinado,0.5213459424982084,0.349002752560576,26,52.13459424982084,34.9002752560576
ampliado_15pct,2015-04,2015-04-30,Habitat,Salud,0.0043468562311786,0.0029099004442173,1,0.43468562311786,0.29099004442173
ampliado_15pct,2015-04,2015-04-30,Habitat,Semiconductores,0.0060892280087573,0.0040762901612734,1,0.60892280087573,0.40762901612734
ampliado_15pct,2015-04,2015-04-30,Habitat,Tecnología,0.0060715484055454,0.0040644549676291,1,0.6071548405545399,0.40644549676291
ampliado_15pct,2015-04,2015-04-30,Integra,Energía,0.0133089832946897,0.008499040899009401,2,1.33089832946897,0.8499040899009401
ampliado_15pct,2015-04,2015-04-30,Integra,Factor valor,0.0159969397786082,0.0102155545939884,1,1.5996939778608201,1.02155545939884
ampliado_15pct,2015-04,2015-04-30,Integra,Finanzas,0.23230627762777462,0.1483494652399838,9,23.230627762777463,14.83494652399838
ampliado_15pct,2015-04,2015-04-30,Integra,Mercado amplio,0.1788411719618669,0.11420695339945013,6,17.88411719618669,11.420695339945013
ampliado_15pct,2015-04,2015-04-30,Integra,Mercado amplio o no determinado,0.5420820416199491,0.34617050306049646,59,54.208204161994914,34.61705030604965
ampliado_15pct,2015-04,2015-04-30,Integra,Salud,0.0001691606064129,0.0001080249993986,1,0.01691606064129,0.01080249993986
ampliado_15pct,2015-04,2015-04-30,Integra,Tecnología,0.0172954251106953,0.0110447599284466,1,1.72954251106953,1.1044759928446601
ampliado_15pct,2015-04,2015-04-30,Prima,Consumo discrecional,0.0422593621812787,0.0257363907173705,1,4.22593621812787,2.57363907173705
ampliado_15pct,2015-04,2015-04-30,Prima,Energía,0.0160938497698691,0.0098013217532068,1,1.60938497698691,0.9801321753206801
ampliado_15pct,2015-04,2015-04-30,Prima,Finanzas,0.07251549152995473,0.0441626879050217,4,7.251549152995473,4.41626879050217
ampliado_15pct,2015-04,2015-04-30,Prima,Mercado amplio,0.0798772177382574,0.048646055667139004,2,7.98772177382574,4.864605566713901
ampliado_15pct,2015-04,2015-04-30,Prima,Mercado amplio o no determinado,0.7702058957280083,0.4690633942899357,42,77.02058957280083,46.90633942899357
ampliado_15pct,2015-04,2015-04-30,Prima,Tecnología,0.0190481830526293,0.0116005414231178,1,1.90481830526293,1.16005414231178
ampliado_15pct,2015-04,2015-04-30,Profuturo,Cobre,0.0005528915397372,0.0003421594321636,1,0.05528915397372,0.034215943216360005
ampliado_15pct,2015-04,2015-04-30,Profuturo,Consumo discrecional,0.0666786593663848,0.0412643901859593,1,6.66786593663848,4.1264390185959305
ampliado_15pct,2015-04,2015-04-30,Profuturo,Energía,0.0284266432772211,0.0175919568721816,1,2.84266432772211,1.75919568721816
ampliado_15pct,2015-04,2015-04-30,Profuturo,Finanzas,0.1931781233158122,0.119549156081469,6,19.31781233158122,11.9549156081469
ampliado_15pct,2015-04,2015-04-30,Profuturo,Mercado amplio,0.0295402067776258,0.0182810906852214,1,2.95402067776258,1.82810906852214
ampliado_15pct,2015-04,2015-04-30,Profuturo,Mercado amplio o no determinado,0.6676768069625691,0.4131948143892722,43,66.76768069625692,41.31948143892722
ampliado_15pct,2015-04,2015-04-30,Profuturo,Tecnología,0.0139466687606471,0.0086309590954944,1,1.39466687606471,0.8630959095494399
ampliado_15pct,2015-05,2015-05-29,Habitat,Consumo discrecional,0.0110845576340741,0.0073305520889819,1,1.1084557634074101,0.73305520889819
ampliado_15pct,2015-05,2015-05-29,Habitat,Finanzas,0.08348529338852251,0.0552113410432569,7,8.34852933885225,5.52113410432569
ampliado_15pct,2015-05,2015-05-29,Habitat,Mercado amplio,0.3527481601513101,0.2332829913151251,6,35.27481601513101,23.32829913151251
ampliado_15pct,2015-05,2015-05-29,Habitat,Mercado amplio o no determinado,0.5427244822077993,0.3589200596115922,27,54.272448220779935,35.89200596115922
ampliado_15pct,2015-05,2015-05-29,Habitat,Salud,0.0042287993734201,0.0027966324957721,1,0.42287993734200996,0.27966324957721
ampliado_15pct,2015-05,2015-05-29,Habitat,Tecnología,0.0057287072448718,0.0037885667833932,1,0.57287072448718,0.37885667833931996
ampliado_15pct,2015-05,2015-05-29,Integra,Energía,0.0062142698555885,0.0039930198462163335,2,0.62142698555885,0.39930198462163335
ampliado_15pct,2015-05,2015-05-29,Integra,Factor valor,0.0160733130480101,0.0103280127008701,1,1.60733130480101,1.0328012700870102
ampliado_15pct,2015-05,2015-05-29,Integra,Finanzas,0.1965773631991973,0.12631207379341208,9,19.65773631991973,12.631207379341209
ampliado_15pct,2015-05,2015-05-29,Integra,Mercado amplio,0.17791414195807825,0.11431989859955627,6,17.791414195807825,11.431989859955626
ampliado_15pct,2015-05,2015-05-29,Integra,Mercado amplio o no determinado,0.5759656602272935,0.37009051191403,58,57.59656602272935,37.009051191402996
ampliado_15pct,2015-05,2015-05-29,Integra,Pequeña capitalización,0.0095870260299008,0.0061602064431045,1,0.95870260299008,0.61602064431045
ampliado_15pct,2015-05,2015-05-29,Integra,Salud,0.0001731594577918,0.0001112647451093,1,0.01731594577918,0.011126474510929999
ampliado_15pct,2015-05,2015-05-29,Integra,Tecnología,0.0174950662241367,0.0112415695274358,1,1.74950662241367,1.12415695274358
ampliado_15pct,2015-05,2015-05-29,Prima,Consumo discrecional,0.0108584896078174,0.0063348557312077,1,1.0858489607817399,0.63348557312077
ampliado_15pct,2015-05,2015-05-29,Prima,Energía,0.0046020075131503,0.0026848166478653,1,0.46020075131503,0.26848166478653
ampliado_15pct,2015-05,2015-05-29,Prima,Finanzas,0.09012117897172049,0.05257680282727205,5,9.012117897172049,5.257680282727205
ampliado_15pct,2015-05,2015-05-29,Prima,Mercado amplio,0.0882091696661695,0.0514613343279817,2,8.82091696661695,5.1461334327981705
ampliado_15pct,2015-05,2015-05-29,Prima,Mercado amplio o no determinado,0.7858831527115423,0.4584851644956327,47,78.58831527115423,45.84851644956327
ampliado_15pct,2015-05,2015-05-29,Prima,Tecnología,0.0203260015295974,0.0118582134286528,1,2.03260015295974,1.18582134286528
ampliado_15pct,2015-05,2015-05-29,Profuturo,Cobre,0.0005354574575496,0.0003407588884592,1,0.05354574575496,0.03407588884592
ampliado_15pct,2015-05,2015-05-29,Profuturo,Consumo discrecional,0.0693318013759814,0.0441219507519284,1,6.93318013759814,4.41219507519284
ampliado_15pct,2015-05,2015-05-29,Profuturo,Energía,0.0260695417721281,0.0165903527005957,1,2.6069541772128098,1.6590352700595699
ampliado_15pct,2015-05,2015-05-29,Profuturo,Finanzas,0.20294287809026101,0.1291504835421037,7,20.294287809026102,12.91504835421037
ampliado_15pct,2015-05,2015-05-29,Profuturo,Mercado amplio,0.0327716913679286,0.0208555226302552,1,3.2771691367928604,2.08555226302552
ampliado_15pct,2015-05,2015-05-29,Profuturo,Mercado amplio o no determinado,0.653242101325089,0.4157156636887359,42,65.3242101325089,41.57156636887359
ampliado_15pct,2015-05,2015-05-29,Profuturo,Tecnología,0.0151065286110595,0.0096136188326511,1,1.51065286110595,0.96136188326511
ampliado_15pct,2015-06,2015-06-30,Habitat,Consumo discrecional,0.0110401143829449,0.0071481270477856,1,1.1040114382944899,0.71481270477856
ampliado_15pct,2015-06,2015-06-30,Habitat,Finanzas,0.0771164736483558,0.0499304927462733,5,7.7116473648355806,4.99304927462733
ampliado_15pct,2015-06,2015-06-30,Habitat,Mercado amplio,0.3168390133745268,0.205143302210247,5,31.68390133745268,20.5143302210247
ampliado_15pct,2015-06,2015-06-30,Habitat,Mercado amplio o no determinado,0.5824775512047543,0.3771359058495554,28,58.24775512047543,37.71359058495554
ampliado_15pct,2015-06,2015-06-30,Habitat,Salud,0.0070931003846121,0.0045925595472299,1,0.70931003846121,0.45925595472298997
ampliado_15pct,2015-06,2015-06-30,Habitat,Tecnología,0.0054337470048041,0.0035181803909448,1,0.54337470048041,0.35181803909448
ampliado_15pct,2015-06,2015-06-30,Integra,Energía,0.0062232811316156,0.003926879036387161,2,0.62232811316156,0.3926879036387161
ampliado_15pct,2015-06,2015-06-30,Integra,Factor valor,0.0163157585472629,0.0102952138666067,1,1.6315758547262902,1.02952138666067
ampliado_15pct,2015-06,2015-06-30,Integra,Finanzas,0.1885344883313594,0.11896491805636769,8,18.853448833135943,11.896491805636769
ampliado_15pct,2015-06,2015-06-30,Integra,Mercado amplio,0.1938688569250544,0.12233089490361733,6,19.38688569250544,12.233089490361733
ampliado_15pct,2015-06,2015-06-30,Integra,Mercado amplio o no determinado,0.5669934034280811,0.3577718027842826,57,56.699340342808114,35.77718027842826
ampliado_15pct,2015-06,2015-06-30,Integra,Pequeña capitalización,0.0104436092097466,0.0065898983514709,1,1.04436092097466,0.6589898351470901
ampliado_15pct,2015-06,2015-06-30,Integra,Salud,0.0001771331772087,0.0001117707115457,1,0.01771331772087,0.01117707115457
ampliado_15pct,2015-06,2015-06-30,Integra,Tecnología,0.0174434692496679,0.0110067972617206,1,1.74434692496679,1.10067972617206
ampliado_15pct,2015-06,2015-06-30,Prima,Consumo discrecional,0.0108448284871355,0.0066103398996072,1,1.08448284871355,0.66103398996072
ampliado_15pct,2015-06,2015-06-30,Prima,Energía,0.0043964623358533,0.0026798128186431,1,0.43964623358533006,0.26798128186431003
ampliado_15pct,2015-06,2015-06-30,Prima,Finanzas,0.09536557450238946,0.05812898405262125,7,9.536557450238945,5.812898405262125
ampliado_15pct,2015-06,2015-06-30,Prima,Mercado amplio,0.1027019857188197,0.0626008087422808,1,10.27019857188197,6.2600808742280805
ampliado_15pct,2015-06,2015-06-30,Prima,Mercado amplio o no determinado,0.7615307396287648,0.4641822633633081,50,76.15307396287648,46.41822633633081
ampliado_15pct,2015-06,2015-06-30,Prima,Tecnología,0.0251604093270345,0.0153362367936237,1,2.51604093270345,1.5336236793623699
ampliado_15pct,2015-06,2015-06-30,Profuturo,Cobre,0.000545247844905,0.0003475544302442,1,0.0545247844905,0.03475544302442
ampliado_15pct,2015-06,2015-06-30,Profuturo,Consumo discrecional,0.054765837605169,0.0349090962276515,1,5.4765837605169,3.4909096227651504
ampliado_15pct,2015-06,2015-06-30,Profuturo,Energía,0.0103547040259062,0.0066003438467467,1,1.03547040259062,0.66003438467467
ampliado_15pct,2015-06,2015-06-30,Profuturo,Exploración y producción de petróleo y gas,0.0084373914018597,0.005378201470803,1,0.8437391401859701,0.5378201470803
ampliado_15pct,2015-06,2015-06-30,Profuturo,Finanzas,0.2357170103827011,0.1502518386967458,7,23.57170103827011,15.02518386967458
ampliado_15pct,2015-06,2015-06-30,Profuturo,Mercado amplio,0.057779572269747705,0.036830125066265595,2,5.77795722697477,3.6830125066265595
ampliado_15pct,2015-06,2015-06-30,Profuturo,Mercado amplio o no determinado,0.6168714262746735,0.39320906830937685,43,61.68714262746735,39.32090683093769
ampliado_15pct,2015-06,2015-06-30,Profuturo,Tecnología,0.015528810195035,0.0098984467891758,1,1.5528810195035,0.9898446789175799
ampliado_15pct,2015-07,2015-07-31,Habitat,Consumo discrecional,0.0108825862599427,0.0072729045199679,1,1.0882586259942701,0.72729045199679
ampliado_15pct,2015-07,2015-07-31,Habitat,Finanzas,0.07165083631512931,0.0478847287628605,5,7.165083631512931,4.78847287628605
ampliado_15pct,2015-07,2015-07-31,Habitat,Mercado amplio,0.2798709725152715,0.1870396257281647,4,27.98709725152715,18.703962572816472
ampliado_15pct,2015-07,2015-07-31,Habitat,Mercado amplio o no determinado,0.6239529390595027,0.4169918843130807,26,62.39529390595027,41.69918843130807
ampliado_15pct,2015-07,2015-07-31,Habitat,Salud,0.0083906201469415,0.0056075070515771,1,0.83906201469415,0.56075070515771
ampliado_15pct,2015-07,2015-07-31,Habitat,Tecnología,0.0052520457032107,0.0035099769504754,1,0.52520457032107,0.35099769504753997
ampliado_15pct,2015-07,2015-07-31,Integra,Consumo discrecional,0.0264474439664146,0.0162606427730635,1,2.64474439664146,1.62606427730635
ampliado_15pct,2015-07,2015-07-31,Integra,Energía,0.0060240510752325,0.003703758393644307,2,0.6024051075232499,0.3703758393644307
ampliado_15pct,2015-07,2015-07-31,Integra,Factor valor,0.0172970126341119,0.0106346966399336,1,1.72970126341119,1.06346966399336
ampliado_15pct,2015-07,2015-07-31,Integra,Finanzas,0.1536056263271408,0.0944411195581001,7,15.360562632714082,9.44411195581001
ampliado_15pct,2015-07,2015-07-31,Integra,Mercado amplio,0.1913757945123276,0.11766329607987586,6,19.13757945123276,11.766329607987586
ampliado_15pct,2015-07,2015-07-31,Integra,Mercado amplio o no determinado,0.5751948196754054,0.3536461784184439,58,57.51948196754054,35.36461784184439
ampliado_15pct,2015-07,2015-07-31,Integra,Pequeña capitalización,0.0110346582795365,0.0067844225942676,1,1.10346582795365,0.6784422594267601
ampliado_15pct,2015-07,2015-07-31,Integra,Salud,0.0001929691395801,0.0001186429300662,1,0.01929691395801,0.011864293006620001
ampliado_15pct,2015-07,2015-07-31,Integra,Tecnología,0.0188276243902476,0.0115757603972622,1,1.88276243902476,1.15757603972622
ampliado_15pct,2015-07,2015-07-31,Prima,Consumo discrecional,0.0111219038172967,0.0069921521146852,1,1.1121903817296699,0.6992152114685201
ampliado_15pct,2015-07,2015-07-31,Prima,Energía,0.0154487685387713,0.0097123785084042,1,1.54487685387713,0.9712378508404199
ampliado_15pct,2015-07,2015-07-31,Prima,Finanzas,0.07170314168379859,0.04507854788082523,5,7.170314168379859,4.507854788082523
ampliado_15pct,2015-07,2015-07-31,Prima,Mercado amplio,0.0888287058663135,0.0558450993436893,2,8.88287058663135,5.58450993436893
ampliado_15pct,2015-07,2015-07-31,Prima,Mercado amplio o no determinado,0.7541376135247932,0.47411351471772384,48,75.41376135247933,47.411351471772385
ampliado_15pct,2015-07,2015-07-31,Prima,Servicios petroleros,0.0197128128296722,0.0123931107639166,1,1.97128128296722,1.2393110763916602
ampliado_15pct,2015-07,2015-07-31,Prima,Tecnología,0.0390470537393516,0.0245482197887047,1,3.90470537393516,2.45482197887047
ampliado_15pct,2015-07,2015-07-31,Profuturo,Consumo discrecional,0.0569668660563589,0.0367176970689405,1,5.6966866056358905,3.67176970689405
ampliado_15pct,2015-07,2015-07-31,Profuturo,Energía,0.0092176516945375,0.0059411894323306,1,0.9217651694537501,0.5941189432330599
ampliado_15pct,2015-07,2015-07-31,Profuturo,Exploración y producción de petróleo y gas,0.0112685552807206,0.0072630886661865,1,1.12685552807206,0.72630886661865
ampliado_15pct,2015-07,2015-07-31,Profuturo,Finanzas,0.2135121361928854,0.1376181362955215,8,21.35121361928854,13.76181362955215
ampliado_15pct,2015-07,2015-07-31,Profuturo,Mercado amplio,0.09931328239051401,0.064011859352231,2,9.931328239051401,6.4011859352231
ampliado_15pct,2015-07,2015-07-31,Profuturo,Mercado amplio o no determinado,0.5808969491958625,0.37441410569687594,41,58.08969491958626,37.44141056968759
ampliado_15pct,2015-07,2015-07-31,Profuturo,Tecnología,0.0288245591891186,0.0185787196263302,1,2.8824559189118597,1.85787196263302
ampliado_15pct,2015-08,2015-08-31,Habitat,Consumo discrecional,0.018082781005824,0.0123060638567714,1,1.8082781005824,1.2306063856771399
ampliado_15pct,2015-08,2015-08-31,Habitat,Energía,0.0016418131326015,0.0011173202420675,1,0.16418131326015,0.11173202420674999
ampliado_15pct,2015-08,2015-08-31,Habitat,Finanzas,0.1281357313696242,0.0872015478183821,5,12.81357313696242,8.720154781838211
