afp,fecha_fin_ventana,fecha_inicio_ventana,observaciones,alpha_ridge,r2_in_sample,rmse_in_sample,intercepto_original,factor,coef_estandarizado,coef_original,coef_abs_estandarizado,ranking_ventana,top5_ventana,columna_modelo,ticker,nombre,grupo,moneda
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_PEN_X,-0.0001585074729058505,-0.010966501676989041,0.0001585074729058505,4,True,ret_PEN_X,PEN=X,Tipo de cambio USD/PEN,moneda,PEN_POR_USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_LQD,-0.00014880318483889528,-0.010226712117988373,0.00014880318483889528,5,True,ret_LQD,LQD,Bonos corporativos grado inversión,bonos,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_GLD,-0.00014636511482666914,-0.009475224375699271,0.00014636511482666914,6,False,ret_GLD,GLD,Oro,materia_prima,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_MCHI,0.0001326352234679355,0.0064334711165282285,0.0001326352234679355,7,False,ret_MCHI,MCHI,China,region,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_XLK,0.00012447874897685308,0.006422582253924961,0.00012447874897685308,8,False,ret_XLK,XLK,Tecnología,sector,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_DX_Y_NYB,-0.0001229295992713146,-0.036435567592074045,0.0001229295992713146,9,False,ret_DX_Y_NYB,DX-Y.NYB,Índice dólar DXY,moneda,INDICE
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_QQQ,0.00011813100870081971,0.006179508417547027,0.00011813100870081971,10,False,ret_QQQ,QQQ,Estados Unidos - Nasdaq 100,mercado,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_XLE,0.00011470764574082474,0.006084256437808517,0.00011470764574082474,11,False,ret_XLE,XLE,Energía,sector,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_XLI,9.932173649483247e-05,0.005546088703824469,9.932173649483247e-05,12,False,ret_XLI,XLI,Industria,sector,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_XLY,9.763734384359903e-05,0.005490053558635267,9.763734384359903e-05,13,False,ret_XLY,XLY,Consumo discrecional,sector,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_EEM,9.541193805312048e-05,0.005055224609001502,9.541193805312048e-05,14,False,ret_EEM,EEM,Mercados emergentes,mercado,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_XLF,9.356459202607665e-05,0.005581019129676682,9.356459202607665e-05,15,False,ret_XLF,XLF,Finanzas,sector,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_HYG,-9.229466336212223e-05,-0.006242162380308464,9.229466336212223e-05,16,False,ret_HYG,HYG,Bonos corporativos alto rendimiento,bonos,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_XLB,8.459139190221492e-05,0.004780166118817391,8.459139190221492e-05,17,False,ret_XLB,XLB,Materiales,sector,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_SPY,7.671466758941754e-05,0.004573353765104251,7.671466758941754e-05,18,False,ret_SPY,SPY,Estados Unidos - S&P 500,mercado,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_ACWI,7.190052341843908e-05,0.0043347185356550225,7.190052341843908e-05,19,False,ret_ACWI,ACWI,Acciones globales,mercado,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_XLP,-6.930961808554734e-05,-0.004269476998843887,6.930961808554734e-05,20,False,ret_XLP,XLP,Consumo básico,sector,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_EWJ,6.60866126852053e-05,0.0040226590324567435,6.60866126852053e-05,21,False,ret_EWJ,EWJ,Japón,region,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_VGK,5.5097838643828114e-05,0.0033311250145001085,5.5097838643828114e-05,22,False,ret_VGK,VGK,Europa,region,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_XLV,4.975171706032094e-05,0.002850020921620076,4.975171706032094e-05,23,False,ret_XLV,XLV,Salud,sector,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_ILF,3.542318535571033e-05,0.0015444760150802321,3.542318535571033e-05,24,False,ret_ILF,ILF,América Latina,mercado,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_USO,3.204462255172879e-05,0.0014000096480917383,3.204462255172879e-05,25,False,ret_USO,USO,Petróleo,materia_prima,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_EPU,2.947006769199043e-05,0.0017336603765019257,2.947006769199043e-05,26,False,ret_EPU,EPU,Perú - ETF,mercado,USD
Habitat,2019-04-30,2018-05-10,252,1000.0,0.29632350997635515,0.0031536632021916316,5.5418956476508095e-06,ret_CPER,-2.2254564011232355e-05,-0.00119406624636847,2.2254564011232355e-05,27,False,ret_CPER,CPER,Cobre,materia_prima,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_IDX_VIX,-0.00025573723028002467,-0.0031839675762135007,0.00025573723028002467,1,True,ret_IDX_VIX,^VIX,Volatilidad VIX,riesgo,INDICE
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_TLT,-0.00018880693112390847,-0.012491331995203917,0.00018880693112390847,2,True,ret_TLT,TLT,Bonos Tesoro EE. UU. largo plazo,bonos,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_COPX,0.0001679199502087132,0.007799425014987879,0.0001679199502087132,3,True,ret_COPX,COPX,Mineras de cobre,materia_prima,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_PEN_X,-0.00016193693316716862,-0.011384953967153371,0.00016193693316716862,4,True,ret_PEN_X,PEN=X,Tipo de cambio USD/PEN,moneda,PEN_POR_USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_GLD,-0.00014802534798141975,-0.00974864941059376,0.00014802534798141975,5,True,ret_GLD,GLD,Oro,materia_prima,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_LQD,-0.00014794660431127746,-0.010407147087641583,0.00014794660431127746,6,False,ret_LQD,LQD,Bonos corporativos grado inversión,bonos,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_MCHI,0.00013128414487770815,0.006279295185478255,0.00013128414487770815,7,False,ret_MCHI,MCHI,China,region,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_XLK,0.0001290496060261862,0.006628018122187886,0.0001290496060261862,8,False,ret_XLK,XLK,Tecnología,sector,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_QQQ,0.0001250728985186267,0.006516556340900251,0.0001250728985186267,9,False,ret_QQQ,QQQ,Estados Unidos - Nasdaq 100,mercado,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_DX_Y_NYB,-0.00011534474116050149,-0.034945513969511705,0.00011534474116050149,10,False,ret_DX_Y_NYB,DX-Y.NYB,Índice dólar DXY,moneda,INDICE
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_XLE,0.00010881873228379968,0.005828932621780307,0.00010881873228379968,11,False,ret_XLE,XLE,Energía,sector,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_XLY,0.00010291569872407275,0.0057808272444306846,0.00010291569872407275,12,False,ret_XLY,XLY,Consumo discrecional,sector,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_EEM,0.00010118616724522859,0.005367332406958133,0.00010118616724522859,13,False,ret_EEM,EEM,Mercados emergentes,mercado,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_XLI,9.973549634591468e-05,0.005577003450163959,9.973549634591468e-05,14,False,ret_XLI,XLI,Industria,sector,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_XLF,9.626457294815299e-05,0.005796871305488076,9.626457294815299e-05,15,False,ret_XLF,XLF,Finanzas,sector,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_HYG,-8.973891366274717e-05,-0.006194067156513382,8.973891366274717e-05,16,False,ret_HYG,HYG,Bonos corporativos alto rendimiento,bonos,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_XLB,8.331601945186579e-05,0.004714565280484996,8.331601945186579e-05,17,False,ret_XLB,XLB,Materiales,sector,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_SPY,8.12535109928043e-05,0.0048608937350266505,8.12535109928043e-05,18,False,ret_SPY,SPY,Estados Unidos - S&P 500,mercado,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_ACWI,7.353443595361264e-05,0.004443562750018906,7.353443595361264e-05,19,False,ret_ACWI,ACWI,Acciones globales,mercado,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_XLP,-6.261349742129112e-05,-0.0039058845477246106,6.261349742129112e-05,20,False,ret_XLP,XLP,Consumo básico,sector,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_EWJ,6.0795722043527625e-05,0.0036782556424044314,6.0795722043527625e-05,21,False,ret_EWJ,EWJ,Japón,region,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_XLV,5.644210068315048e-05,0.0032638265894674506,5.644210068315048e-05,22,False,ret_XLV,XLV,Salud,sector,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_VGK,5.067173118732057e-05,0.0030688735971792576,5.067173118732057e-05,23,False,ret_VGK,VGK,Europa,region,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_ILF,4.6680775423378584e-05,0.0020787231999519888,4.6680775423378584e-05,24,False,ret_ILF,ILF,América Latina,mercado,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_EPU,4.205874397793084e-05,0.0025193122560405092,4.205874397793084e-05,25,False,ret_EPU,EPU,Perú - ETF,mercado,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_USO,2.5416858828135946e-05,0.0011034542613544644,2.5416858828135946e-05,26,False,ret_USO,USO,Petróleo,materia_prima,USD
Habitat,2019-05-31,2018-06-12,252,1000.0,0.29278558951624734,0.0031837506739333006,-7.317625781390538e-05,ret_CPER,-1.5834988277441434e-05,-0.0008594029604263626,1.5834988277441434e-05,27,False,ret_CPER,CPER,Cobre,materia_prima,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_IDX_VIX,-0.00021487546455309543,-0.0027808841608671347,0.00021487546455309543,1,True,ret_IDX_VIX,^VIX,Volatilidad VIX,riesgo,INDICE
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_TLT,-0.0001721363015717036,-0.015413526078473867,0.0001721363015717036,2,True,ret_TLT,TLT,Bonos Tesoro EE. UU. largo plazo,bonos,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_PEN_X,-0.00016282602762802734,-0.017542874184773398,0.00016282602762802734,3,True,ret_PEN_X,PEN=X,Tipo de cambio USD/PEN,moneda,PEN_POR_USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_COPX,0.0001494937975052083,0.007908746590511872,0.0001494937975052083,4,True,ret_COPX,COPX,Mineras de cobre,materia_prima,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_QQQ,0.0001469320328874445,0.009239959600145517,0.0001469320328874445,5,True,ret_QQQ,QQQ,Estados Unidos - Nasdaq 100,mercado,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_GLD,-0.0001424192773945322,-0.013008931188580925,0.0001424192773945322,6,False,ret_GLD,GLD,Oro,materia_prima,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_LQD,-0.00014005650059594076,-0.014517031081077249,0.00014005650059594076,7,False,ret_LQD,LQD,Bonos corporativos grado inversión,bonos,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_XLK,0.0001399770175594711,0.0084440912436313,0.0001399770175594711,8,False,ret_XLK,XLK,Tecnología,sector,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_XLY,0.00013358420381470083,0.009449983282650055,0.00013358420381470083,9,False,ret_XLY,XLY,Consumo discrecional,sector,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_XLE,0.00013338219438400727,0.008993151621759649,0.00013338219438400727,10,False,ret_XLE,XLE,Energía,sector,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_MCHI,0.00013051748427765552,0.0074136720012855884,0.00013051748427765552,11,False,ret_MCHI,MCHI,China,region,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_XLF,0.00011590603794304868,0.008776357442474167,0.00011590603794304868,12,False,ret_XLF,XLF,Finanzas,sector,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_SPY,0.0001109588609443218,0.008616222683538122,0.0001109588609443218,13,False,ret_SPY,SPY,Estados Unidos - S&P 500,mercado,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_EEM,0.000109216011476061,0.0072394506757546585,0.000109216011476061,14,False,ret_EEM,EEM,Mercados emergentes,mercado,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_XLI,0.00010850936514201505,0.007574931546479231,0.00010850936514201505,15,False,ret_XLI,XLI,Industria,sector,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_ACWI,0.00010005520501974406,0.007996447096885998,0.00010005520501974406,16,False,ret_ACWI,ACWI,Acciones globales,mercado,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_XLB,9.287124352678472e-05,0.00656577064125728,9.287124352678472e-05,17,False,ret_XLB,XLB,Materiales,sector,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_DX_Y_NYB,-8.61814208007668e-05,-0.02668963776799437,8.61814208007668e-05,18,False,ret_DX_Y_NYB,DX-Y.NYB,Índice dólar DXY,moneda,INDICE
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_XLV,8.304586004640497e-05,0.006164908591150398,8.304586004640497e-05,19,False,ret_XLV,XLV,Salud,sector,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_EWJ,8.237801734207059e-05,0.006545648582485408,8.237801734207059e-05,20,False,ret_EWJ,EWJ,Japón,region,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_HYG,-7.505169784104063e-05,-0.007700429218887347,7.505169784104063e-05,21,False,ret_HYG,HYG,Bonos corporativos alto rendimiento,bonos,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_VGK,7.16722524372864e-05,0.005751710585698231,7.16722524372864e-05,22,False,ret_VGK,VGK,Europa,region,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_EPU,5.9628533974639176e-05,0.004661532070476909,5.9628533974639176e-05,23,False,ret_EPU,EPU,Perú - ETF,mercado,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_ILF,5.050607716569749e-05,0.0026331510966683277,5.050607716569749e-05,24,False,ret_ILF,ILF,América Latina,mercado,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_USO,4.283792434159488e-05,0.0020672571079013826,4.283792434159488e-05,25,False,ret_USO,USO,Petróleo,materia_prima,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_XLP,-4.1508817422186406e-05,-0.0035142646070219336,4.1508817422186406e-05,26,False,ret_XLP,XLP,Consumo básico,sector,USD
Habitat,2019-06-28,2018-07-10,252,1000.0,0.3580748557066389,0.0030157719577364244,8.690407485702331e-05,ret_CPER,-1.9728932926462467e-05,-0.0013128574854136576,1.9728932926462467e-05,27,False,ret_CPER,CPER,Cobre,materia_prima,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_IDX_VIX,-0.00022707878591738257,-0.002914196427233896,0.00022707878591738257,1,True,ret_IDX_VIX,^VIX,Volatilidad VIX,riesgo,INDICE
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_TLT,-0.00017811168892551974,-0.016495890230840853,0.00017811168892551974,2,True,ret_TLT,TLT,Bonos Tesoro EE. UU. largo plazo,bonos,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_PEN_X,-0.00015562944398525932,-0.016882130612615415,0.00015562944398525932,3,True,ret_PEN_X,PEN=X,Tipo de cambio USD/PEN,moneda,PEN_POR_USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_QQQ,0.00015394229161458639,0.009797993336203044,0.00015394229161458639,4,True,ret_QQQ,QQQ,Estados Unidos - Nasdaq 100,mercado,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_XLK,0.000149933491318578,0.009166507491956214,0.000149933491318578,5,True,ret_XLK,XLK,Tecnología,sector,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_COPX,0.00014961727334331147,0.0082619374290911,0.00014961727334331147,6,False,ret_COPX,COPX,Mineras de cobre,materia_prima,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_LQD,-0.00014347639926014252,-0.01525330165458322,0.00014347639926014252,7,False,ret_LQD,LQD,Bonos corporativos grado inversión,bonos,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_XLY,0.0001373899833853701,0.009751865169912055,0.0001373899833853701,8,False,ret_XLY,XLY,Consumo discrecional,sector,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_MCHI,0.0001353591918912081,0.007879029827854628,0.0001353591918912081,9,False,ret_MCHI,MCHI,China,region,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_GLD,-0.00013323253414730882,-0.012036310420707986,0.00013323253414730882,10,False,ret_GLD,GLD,Oro,materia_prima,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_XLE,0.00011608252882333937,0.008031063034584722,0.00011608252882333937,11,False,ret_XLE,XLE,Energía,sector,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_SPY,0.00011457104122896443,0.009007336666917389,0.00011457104122896443,12,False,ret_SPY,SPY,Estados Unidos - S&P 500,mercado,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_EEM,0.00011155935461543236,0.0076208548242083065,0.00011155935461543236,13,False,ret_EEM,EEM,Mercados emergentes,mercado,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_XLF,0.00011152741741448751,0.008477822197461574,0.00011152741741448751,14,False,ret_XLF,XLF,Finanzas,sector,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_ACWI,0.0001027322512148416,0.008343481386535706,0.0001027322512148416,15,False,ret_ACWI,ACWI,Acciones globales,mercado,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_XLI,0.00010186079328907888,0.007226501254500026,0.00010186079328907888,16,False,ret_XLI,XLI,Industria,sector,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_XLB,8.913021318059077e-05,0.006394021767174373,8.913021318059077e-05,17,False,ret_XLB,XLB,Materiales,sector,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_XLV,8.874786939131645e-05,0.00668219612303709,8.874786939131645e-05,18,False,ret_XLV,XLV,Salud,sector,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_DX_Y_NYB,-8.753929621386243e-05,-0.027341439293179674,8.753929621386243e-05,19,False,ret_DX_Y_NYB,DX-Y.NYB,Índice dólar DXY,moneda,INDICE
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_HYG,-7.708127125149424e-05,-0.008079611693257601,7.708127125149424e-05,20,False,ret_HYG,HYG,Bonos corporativos alto rendimiento,bonos,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_VGK,7.547723958134526e-05,0.006196676981465524,7.547723958134526e-05,21,False,ret_VGK,VGK,Europa,region,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_EWJ,7.414191857066019e-05,0.00593337194481347,7.414191857066019e-05,22,False,ret_EWJ,EWJ,Japón,region,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_EPU,6.199977490133067e-05,0.005077694709432635,6.199977490133067e-05,23,False,ret_EPU,EPU,Perú - ETF,mercado,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_ILF,5.0129965695162996e-05,0.0027145097588613673,5.0129965695162996e-05,24,False,ret_ILF,ILF,América Latina,mercado,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_XLP,-3.3010867292525616e-05,-0.002843232826064398,3.3010867292525616e-05,25,False,ret_XLP,XLP,Consumo básico,sector,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_CPER,-2.565587719762851e-05,-0.0017942728349639348,2.565587719762851e-05,26,False,ret_CPER,CPER,Cobre,materia_prima,USD
Habitat,2019-07-31,2018-08-10,252,1000.0,0.3537439378594093,0.003076582480176799,7.445101497292987e-05,ret_USO,2.4053027947986036e-05,0.001166044267535952,2.4053027947986036e-05,27,False,ret_USO,USO,Petróleo,materia_prima,USD
Habitat,2019-08-30,2018-09-11,252,1000.0,0.35764636705962183,0.0031571121903370674,0.00011317551994811428,ret_IDX_VIX,-0.00020577196736536426,-0.0023885176754610683,0.00020577196736536426,1,True,ret_IDX_VIX,^VIX,Volatilidad VIX,riesgo,INDICE
Habitat,2019-08-30,2018-09-11,252,1000.0,0.35764636705962183,0.0031571121903370674,0.00011317551994811428,ret_TLT,-0.00018946710836729327,-0.015813676036049742,0.00018946710836729327,2,True,ret_TLT,TLT,Bonos Tesoro EE. UU. largo plazo,bonos,USD
Habitat,2019-08-30,2018-09-11,252,1000.0,0.35764636705962183,0.0031571121903370674,0.00011317551994811428,ret_COPX,0.00015963643575513646,0.008583666123088907,0.00015963643575513646,3,True,ret_COPX,COPX,Mineras de cobre,materia_prima,USD
Habitat,2019-08-30,2018-09-11,252,1000.0,0.35764636705962183,0.0031571121903370674,0.00011317551994811428,ret_QQQ,0.00015584354638548099,0.009480865653838244,0.00015584354638548099,4,True,ret_QQQ,QQQ,Estados Unidos - Nasdaq 100,mercado,USD
