fecha_cartera,archivo,hoja,fila_excel_aprox,afp,fondo,valor,tipo_valor,participacion_reportada,identificador_especifico,categoria_instrumento,estado_pareja,moneda,total_canonico,participacion_calculada_pct,estado_refinado,fila_categoria_origen,total_refinado,participacion_hoja3_refinada_pct
2026-01-30,CA-0001-en2026.XLS,3,463,Integra,3,16651.03836,miles_soles,0.0049007609766021,First Trust Portfolios LP,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,0.4577309170894177,pareja_exacta_original,,3419166.888911259,0.4869910975682755
2026-01-30,CA-0001-en2026.XLS,3,479,Integra,3,29348.3377419566,miles_soles,0.0086378509990964,"Global Infrastructure GP IV, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.8067750046115301,pareja_exacta_original,,3419166.888911259,0.8583476237189984
2026-01-30,CA-0001-en2026.XLS,3,481,Integra,3,74201.431872,miles_soles,0.0218390873808723,Global X Management Company LLC,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,2.0397700567256702,pareja_exacta_original,,3419166.888911259,2.170161161557909
2026-01-30,CA-0001-en2026.XLS,3,483,Integra,3,0.1743701168,miles_soles,5.132089935915522e-08,GOLDMAN SACHS ASSET MANAGEMENT,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,4.793370344253587e-06,pareja_exacta_original,,3419166.888911259,5.099783732859072e-06
2026-01-30,CA-0001-en2026.XLS,3,485,Integra,3,2.5105393422000004,miles_soles,7.389060653439097e-07,Groupama Asset Management,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,6.901380266199024e-05,pareja_exacta_original,,3419166.888911259,7.342546953007649e-05
2026-01-30,CA-0001-en2026.XLS,3,491,Integra,3,39084.1884802275,miles_soles,0.0115033225895505,Harbourvest Co-Investment IV Associates LP,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,1.0744099587042324,pareja_exacta_original,,3419166.888911259,1.1430909853210705
2026-01-30,CA-0001-en2026.XLS,3,497,Integra,3,115595.997294296,miles_soles,0.0340224039091871,"Hellman & Friedman Investors IX, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,3.177691427370176,pareja_exacta_original,,3419166.888911259,3.3808234885868473
2026-01-30,CA-0001-en2026.XLS,3,499,Integra,3,0.088806454,miles_soles,2.613766149738249e-08,Henderson Management SA,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,2.4412567405123194e-06,pareja_exacta_original,,3419166.888911259,2.5973126461890256e-06
2026-01-30,CA-0001-en2026.XLS,3,521,Integra,3,260270.83892,miles_soles,0.0766033410739575,Invesco Capital Management LLC,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,7.154749584666965,pareja_exacta_original,,3419166.888911259,7.612112756592475
2026-01-30,CA-0001-en2026.XLS,3,537,Integra,3,12394.38462192,miles_soles,0.0036479356524707,JP MORGAN ASSET MANAGMENT (EUROPE),FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,0.3407170722385158,pareja_exacta_original,,3419166.888911259,0.36249721129776896
2026-01-30,CA-0001-en2026.XLS,3,539,Integra,3,29459.129481090004,miles_soles,0.0086704594058478,JP MORGAN FLEMING FUNDS SICAV,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,0.8098206287499796,pareja_exacta_original,,3419166.888911259,0.8615879375946597
2026-01-30,CA-0001-en2026.XLS,3,549,Integra,3,9570.44170944,miles_soles,0.0028167881332338,"Krane Funds Advisors, LLC",FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,0.2630879207591223,pareja_exacta_original,,3419166.888911259,0.2799056618288512
2026-01-30,CA-0001-en2026.XLS,3,551,Integra,3,12805.7053354768,miles_soles,0.0037689962409029,Larráin Vial S.A. SAF,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.3520241272920018,pareja_exacta_original,,3419166.888911259,0.37452706321552
2026-01-30,CA-0001-en2026.XLS,3,557,Integra,3,0.0160778615,miles_soles,4.73206262113335e-09,Lazard Fund Managers Ireland Ltd.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,4.419744961317621e-07,pareja_exacta_original,,3419166.888911259,4.702274566398705e-07
2026-01-30,CA-0001-en2026.XLS,3,559,Integra,3,41166.7272217018,miles_soles,0.0121162588146569,Lexington Partners GP Holdings IX LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,1.1316581823525067,pareja_exacta_original,,3419166.888911259,1.2039987680978694
2026-01-30,CA-0001-en2026.XLS,3,563,Integra,3,69333.15627083699,miles_soles,0.0204062485047793,Lexington Partners GP Holdings VIII LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,1.9059429519297637,pareja_exacta_original,,3419166.888911259,2.0277792375590726
2026-01-30,CA-0001-en2026.XLS,3,565,Integra,3,0.0123532504,miles_soles,3.635828960669962e-09,LionTrust Fund Partners LLP,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,3.3958630761494537e-07,pareja_exacta_original,,3419166.888911259,3.6129416320867444e-07
2026-01-30,CA-0001-en2026.XLS,3,569,Integra,3,0.0663313375,miles_soles,1.9522748270566392e-08,Man Fund Management UK Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,1.8234240585607951e-06,pareja_exacta_original,,3419166.888911259,1.9399853723174484e-06
2026-01-30,CA-0001-en2026.XLS,3,599,Integra,3,36659.1610105323,miles_soles,0.0107895845190636,"Oaktree Principal Fund VI GP, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,1.0077468459498269,pareja_exacta_original,,3419166.888911259,1.0721664721725652
2026-01-30,CA-0001-en2026.XLS,3,625,Integra,3,18974.9955117599,miles_soles,0.0055847518650022,Partners Group Management XI Limited.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.5216156439967172,pareja_exacta_original,,3419166.888911259,0.5549596181835387
2026-01-30,CA-0001-en2026.XLS,3,627,Integra,3,1394.9582307736,miles_soles,0.0004105663991374,"Partners Group Secondary 2011 (USD), L.P. Inc",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.0383468884323338,pareja_exacta_original,,3419166.888911259,0.04079819079020699
2026-01-30,CA-0001-en2026.XLS,3,629,Integra,3,1382.3821180248,miles_soles,0.000406864976964,PASIA VI GP LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.0380011757207616,pareja_exacta_original,,3419166.888911259,0.0404303785962604
2026-01-30,CA-0001-en2026.XLS,3,643,Integra,3,3.4411176734,miles_soles,1.0127954092164248e-06,PineBridge investments Ireland Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,9.459505854252236e-05,pareja_exacta_original,,3419166.888911259,0.0001006419921928915
2026-01-30,CA-0001-en2026.XLS,3,651,Integra,3,0.0083876516,miles_soles,2.468667404271976e-09,Premier Portfolio Managers Ltd,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,2.3057345590635722e-07,pareja_exacta_original,,3419166.888911259,2.4531272887562445e-07
2026-01-30,CA-0001-en2026.XLS,3,655,Integra,3,0.7041477599999999,miles_soles,2.0724592601141498e-07,Robeco Luxembourg S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,1.9356762802584717e-05,pareja_exacta_original,,3419166.888911259,2.059413251466695e-05
2026-01-30,CA-0001-en2026.XLS,3,659,Integra,3,0.1592195998999999,miles_soles,4.686177432481286e-08,SCHRODER INVESTMENT MANAGEMENT,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,4.376888209921652e-06,pareja_exacta_original,,3419166.888911259,4.6566782222993235e-06
2026-01-30,CA-0001-en2026.XLS,3,661,Integra,3,1.01332628,miles_soles,2.982438561620964e-07,Schroder Investment Management (Europe) SA,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,2.7855966542569908e-05,pareja_exacta_original,,3419166.888911259,2.9636642870119344e-05
2026-01-30,CA-0001-en2026.XLS,3,665,Integra,3,16861.01632,miles_soles,0.0049625620348944,"SSGA Funds Management, Inc.",FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,0.4635031339398847,pareja_exacta_original,,3419166.888911259,0.4931322999962992
2026-01-30,CA-0001-en2026.XLS,3,669,Integra,3,45266.539712,miles_soles,0.0133229223649677,State Street Global Advisors Inc,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,1.2443605190180047,pareja_exacta_original,,3419166.888911259,1.3239055355503253
2026-01-30,CA-0001-en2026.XLS,3,681,Integra,3,1.3856139294,miles_soles,4.078161689995554e-07,THE VANGUARD GROUP INC.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,3.8090017026189455e-05,pareja_exacta_original,,3419166.888911259,4.052489903004446e-05
2026-01-30,CA-0001-en2026.XLS,3,685,Integra,3,14559.4227972407,miles_soles,0.0042851532465371,TRG MANAGEMENT L.P.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.4002331749642045,pareja_exacta_original,,3419166.888911259,0.42581784599220757
2026-01-30,CA-0001-en2026.XLS,3,691,Integra,3,0.33956176,miles_soles,9.994037528325853e-08,UBS GLOBAL ASSET MANAGEMENT (US) INC.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,9.334427826835943e-06,pareja_exacta_original,,3419166.888911259,9.931125652311291e-06
2026-01-30,CA-0001-en2026.XLS,3,693,Integra,3,0.9077121184,miles_soles,2.671593225399044e-07,Universal-Investment-Luxembourg S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,2.4952672105213397e-05,pareja_exacta_original,,3419166.888911259,2.654775703823677e-05
2026-01-30,CA-0001-en2026.XLS,3,697,Integra,3,391581.577552,miles_soles,0.1152509334813121,VAN ECK ASSOCIATES CORPORATION,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,10.764433468532223,pareja_exacta_original,,3419166.888911259,11.452543566151828
2026-01-30,CA-0001-en2026.XLS,3,699,Integra,3,3.0352224277,miles_soles,8.933316534008451e-07,Veritas Asset Management LLP,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,8.343714760389813e-05,pareja_exacta_original,,3419166.888911259,8.877081834009232e-05
2026-01-30,CA-0001-en2026.XLS,3,707,Integra,3,16471.35771552,miles_soles,0.0048478770740081,Vontobel Asset Management S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,0.4527915622934657,pareja_exacta_original,,3419166.888911259,0.48173599741324297
2026-01-30,CA-0001-en2026.XLS,3,713,Integra,3,66665.545344,miles_soles,0.0196211128724932,WisdomTree Asset Management Inc.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,1.8326113092069825,pareja_exacta_original,,3419166.888911259,1.949759912574137
2026-01-30,CA-0001-en2026.XLS,3,8,Prima,3,149988.1455045,miles_soles,0.0497893881332253,GOBIERNO CENTRAL,BONOS GOBIERNO CENTRAL DE LA REPUBLICA,sin_categoria_adyacente,,3344285.975979006,4.484907887119087,pareja_exacta_heuristica,9.0,3033496.843050938,4.944397613206331
2026-01-30,CA-0001-en2026.XLS,3,15,Prima,3,3.54142,miles_soles,1.1755938066283828e-06,BANCO CITIBANK,CUENTAS CORRIENTES,pareja_exacta,,3344285.975979006,0.0001058946521151,pareja_exacta_original,,3033496.843050938,0.00011674381689608809
2026-01-30,CA-0001-en2026.XLS,3,17,Prima,3,31108.4321223996,miles_soles,0.0103266147864451,BANCO CONTINENTAL,,sin_categoria_adyacente,,3344285.975979006,0.9301965306149672,pendiente_sin_categoria,,3033496.843050938,1.025497428608243
2026-01-30,CA-0001-en2026.XLS,3,22,Prima,3,12284.85801024,miles_soles,0.0040780260438319,BANCO DE CREDITO DEL PERU,,sin_categoria_adyacente,,3344285.975979006,0.3673387413181294,pendiente_sin_categoria,,3033496.843050938,0.4049734892054316
2026-01-30,CA-0001-en2026.XLS,3,39,Prima,3,10.301782,miles_soles,3.419733077815045e-06,BANCO INTERNACIONAL DEL PERU,,sin_categoria_adyacente,,3344285.975979006,0.0003080413001159,pendiente_sin_categoria,,3033496.843050938,0.000339600880864573
2026-01-30,CA-0001-en2026.XLS,3,55,Prima,3,2401.7999216800004,miles_soles,0.0007972906666499,BANCO SCOTIABANK DEL PERU S.A.A,,sin_categoria_adyacente,,3344285.975979006,0.0718180185226802,pendiente_sin_categoria,,3033496.843050938,0.07917594927392083
2026-01-30,CA-0001-en2026.XLS,3,63,Prima,3,195264.21571744,miles_soles,0.0648190281450861,CONSORCIO CREDICORP,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3344285.975979006,5.838741576526762,pareja_exacta_original,,3033496.843050938,6.436934858354859
2026-01-30,CA-0001-en2026.XLS,3,77,Prima,3,24209.22077856,miles_soles,0.0080363837134749,Intercorp Financial Services Inc.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3344285.975979006,0.723898044379204,pareja_exacta_original,,3033496.843050938,0.7980631604749451
2026-01-30,CA-0001-en2026.XLS,3,90,Prima,3,30369.8749210551,miles_soles,0.0100814466697739,AENZA S.A.A. (antes GRANA & MONTERO S.A.A.),ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3344285.975979006,0.9081123785224328,pareja_exacta_original,,3033496.843050938,1.001150701396828
2026-01-30,CA-0001-en2026.XLS,3,98,Prima,3,38731.1593128834,miles_soles,0.0128570209158368,CEMENTOS PACASMAYO S.A.A.,,sin_categoria_adyacente,,3344285.975979006,1.158129406129667,pendiente_sin_categoria,,3033496.843050938,1.2767825818447054
2026-01-30,CA-0001-en2026.XLS,3,101,Prima,3,205921.31527872,miles_soles,0.0683567108375831,CIA MINERA BUENAVENTURA,,sin_categoria_adyacente,,3344285.975979006,6.157407493192582,pendiente_sin_categoria,,3033496.843050938,6.788248873587577
2026-01-30,CA-0001-en2026.XLS,3,111,Prima,3,27445.9044010578,miles_soles,0.0091108186069989,Engie Energía Perú S.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3344285.975979006,0.8206805458083855,pareja_exacta_original,,3033496.843050938,0.9047612646748001
2026-01-30,CA-0001-en2026.XLS,3,114,Prima,3,80121.19584,miles_soles,0.0265966707165949,Ferreycorp S.A.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3344285.975979006,2.395763891469997,pareja_exacta_original,,3033496.843050938,2.6412157317235954
2026-01-30,CA-0001-en2026.XLS,3,116,Prima,3,0.3839231808,miles_soles,1.2744540708798984e-07,Fossal S.A.A.,,sin_categoria_adyacente,,3344285.975979006,1.1479974606167176e-05,pendiente_sin_categoria,,3033496.843050938,1.2656125938600596e-05
2026-01-30,CA-0001-en2026.XLS,3,123,Prima,3,44896.9932948176,miles_soles,0.014903803348268,HOCHSCHILD MINING PLC,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,sin_categoria_adyacente,,3344285.975979006,1.3424986265319148,pareja_exacta_heuristica,124.0,3033496.843050938,1.4800408774997265
2026-01-30,CA-0001-en2026.XLS,3,131,Prima,3,72732.0511274095,miles_soles,0.0241438035727932,InRetail Peru Corp.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3344285.975979006,2.1748155405913794,pareja_exacta_original,,3033496.843050938,2.3976306846675097
2026-01-30,CA-0001-en2026.XLS,3,137,Prima,3,11894.8637806296,miles_soles,0.0039485653187694,Inversiones Portuarias Chancay S.A.A,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3344285.975979006,0.3556772317339727,pareja_exacta_original,,3033496.843050938,0.3921172295886204
2026-01-30,CA-0001-en2026.XLS,3,141,Prima,3,40979.333906880296,miles_soles,0.0136033148117661,Línea Amarilla S.A.C.,BONO PARA NUEVOS PROYECTOS,sin_categoria_adyacente,,3344285.975979006,1.22535375865648,pareja_exacta_heuristica,142.0,3033496.843050938,1.3508942328637914
2026-01-30,CA-0001-en2026.XLS,3,148,Prima,3,214812.10111,miles_soles,0.0713080559927221,MINSUR,ACCIONES DEL TRABAJO,pareja_exacta,,3344285.975979006,6.4232575399631,pareja_exacta_original,,3033496.843050938,7.081335904538236
2026-01-30,CA-0001-en2026.XLS,3,153,Prima,3,35.415082395,miles_soles,1.1756230982147238e-05,Nexa Resources Perú S.A.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3344285.975979006,0.0010589729063057,pareja_exacta_original,,3033496.843050938,0.0011674672573379471
2026-01-30,CA-0001-en2026.XLS,3,155,Prima,3,41825.22599736,miles_soles,0.0138841133340097,Nexa Resources S.A. Peru,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,sin_categoria_adyacente,,3344285.975979006,1.2506474116680797,pareja_exacta_heuristica,156.0,3033496.843050938,1.3787792821730547
2026-01-30,CA-0001-en2026.XLS,3,166,Prima,3,2919.2030609952003,miles_soles,0.0009690454785923,Pluz Energía Perú S.A.A,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3344285.975979006,0.0872892773513674,pareja_exacta_original,,3033496.843050938,0.09623227621556425
2026-01-30,CA-0001-en2026.XLS,3,172,Prima,3,11663.161212,miles_soles,0.0038716503793776,Rutas de Lima S.A.C.,BONOS DE EMPRESAS PRIVADAS,pareja_exacta,,3344285.975979006,0.3487489196729274,pareja_exacta_original,,3033496.843050938,0.3844790950983744
2026-01-30,CA-0001-en2026.XLS,3,182,Prima,3,35126.31463,miles_soles,0.0116603729376091,VOLCAN CIA MINERA,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3344285.975979006,1.050338245063421,pareja_exacta_original,,3033496.843050938,1.1579479540407804
2026-01-30,CA-0001-en2026.XLS,3,186,Prima,3,6603.1011193632,miles_soles,0.0021919356587087,AC CAPITALES SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,3344285.975979006,0.1974442726127872,pareja_exacta_original,,3033496.843050938,0.2176729187798374
2026-01-30,CA-0001-en2026.XLS,3,192,Prima,3,33099.4342245096,miles_soles,0.0109875388621617,"Carlyle Peru GP, L.P.",Fondo Mutuo Alternativo Extranj-Límite Local,sin_categoria_adyacente,,3344285.975979006,0.9897309758272116,pareja_exacta_heuristica,193.0,3033496.843050938,1.091131322596659
2026-01-30,CA-0001-en2026.XLS,3,196,Prima,3,15150.5961418,miles_soles,0.0050293235456477,Credicorp Capital S.A. Sociedad Admin. Fondos,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,3344285.975979006,0.453029323766632,pareja_exacta_original,,3033496.843050938,0.49944328033525476
2026-01-30,CA-0001-en2026.XLS,3,203,Prima,3,12231.608856,miles_soles,0.0040603496948157,Faro Capital SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,3344285.975979006,0.3657464984710022,pareja_exacta_original,,3033496.843050938,0.4032181172042383
2026-01-30,CA-0001-en2026.XLS,3,210,Prima,3,6762.76502,miles_soles,0.002244936966865,Macrocapitales SAFI S.A.,,sin_categoria_adyacente,,3344285.975979006,0.2022185025017266,pendiente_sin_categoria,,3033496.843050938,0.222936280137953
2026-01-30,CA-0001-en2026.XLS,3,213,Prima,3,32439.27558152,miles_soles,0.0107683955772391,SIGMA SAFI SA,,sin_categoria_adyacente,,3344285.975979006,0.9699910777523664,pendiente_sin_categoria,,3033496.843050938,1.0693690239312796
2026-01-30,CA-0001-en2026.XLS,3,252,Prima,3,3869.2309935,miles_soles,0.0012844124651617,REPUBLICA DE COLOMBIA,TIT. DEUDA EMITIDOS POR ESTADOS DEL EXTRANJER,pareja_exacta,,3344285.975979006,0.1156967741781508,pareja_exacta_original,,3033496.843050938,0.127550190215742
2026-01-30,CA-0001-en2026.XLS,3,279,Prima,3,61106.707047136406,miles_soles,0.0202847067978575,JP MORGAN CHASE & CO,CUENTAS CORRIENTES DEL EXTERIOR,pareja_exacta,,3344285.975979006,1.8271974193010825,pareja_exacta_original,,3033496.843050938,2.014398240997619
2026-01-30,CA-0001-en2026.XLS,3,283,Prima,3,4426.536399039999,miles_soles,0.0014694130533872,Societe Generale,CUENTAS CORRIENTES DEL EXTERIOR,pareja_exacta,,3344285.975979006,0.1323611805579568,pareja_exacta_original,,3033496.843050938,0.14592190557838233
2026-01-30,CA-0001-en2026.XLS,3,305,Prima,3,0.0001781244,miles_soles,5.912937224316707e-11,Aberdeen Global Services S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,5.3262311082070644e-09,pareja_exacta_original,,3033496.843050938,5.8719164454725934e-09
2026-01-30,CA-0001-en2026.XLS,3,327,Prima,3,77782.2688706248,miles_soles,0.0258202510715504,APAX X USD Feeder L.P.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3344285.975979006,2.325825884189071,pareja_exacta_original,,3033496.843050938,2.564112405417746
2026-01-30,CA-0001-en2026.XLS,3,337,Prima,3,16426.3354836587,miles_soles,0.0054528122222693,Arias Resource Capital GP II Ltd.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3344285.975979006,0.4911761614181351,pareja_exacta_original,,3033496.843050938,0.5414983543262211
2026-01-30,CA-0001-en2026.XLS,3,359,Prima,3,1.7047555694,miles_soles,5.659029680754845e-07,Baillie Gifford Overseas Growth Funds ICVC,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,5.097517322515907e-05,pareja_exacta_original,,3033496.843050938,5.619770375911923e-05
2026-01-30,CA-0001-en2026.XLS,3,365,Prima,3,13540.450194656,miles_soles,0.0044948267609596,BlackRock Asset Management (Deutschland) AG,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,0.4048831437237412,pareja_exacta_original,,3033496.843050938,0.4463644069936693
2026-01-30,CA-0001-en2026.XLS,3,369,Prima,3,555403.02425008,miles_soles,0.1843690823147402,BlackRock Fund Advisors,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,16.607521851880247,pareja_exacta_original,,3033496.843050938,18.309002876412546
2026-01-30,CA-0001-en2026.XLS,3,373,Prima,3,57561.2146549021,miles_soles,0.0191077611382749,Blackstone Growth Associates L.P.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3344285.975979006,1.7211809955352768,pareja_exacta_original,,3033496.843050938,1.897520176649003
2026-01-30,CA-0001-en2026.XLS,3,395,Prima,3,97.7157839695,miles_soles,3.24372908167857e-05,Carlyle South America Buyout General Partner,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3344285.975979006,0.0029218728503292,pareja_exacta_original,,3033496.843050938,0.0032212258335902
2026-01-30,CA-0001-en2026.XLS,3,401,Prima,3,48104.1802044186,miles_soles,0.0159684466460488,"CD&R Associates XI, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3344285.975979006,1.438399124654302,pareja_exacta_original,,3033496.843050938,1.5857666150078416
2026-01-30,CA-0001-en2026.XLS,3,439,Prima,3,44.73377584,miles_soles,1.484962241829729e-05,Dover VII Associates L.P.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3344285.975979006,0.0013376181391576,pareja_exacta_original,,3033496.843050938,0.001474660372318338
2026-01-30,CA-0001-en2026.XLS,3,477,Prima,3,27766.49928,miles_soles,0.0092172418366981,Global Evolution Manco S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,0.8302668934247359,pareja_exacta_original,,3033496.843050938,0.9153297569307458
2026-01-30,CA-0001-en2026.XLS,3,481,Prima,3,145428.21957048,miles_soles,0.0482756956915725,Global X Management Company LLC,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,4.348558126160468,pareja_exacta_original,,3033496.843050938,4.794078487459892
2026-01-30,CA-0001-en2026.XLS,3,521,Prima,3,7038.14328,miles_soles,0.0023363502917279,Invesco Capital Management LLC,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,0.2104527941256475,pareja_exacta_original,,3033496.843050938,0.23201419497510967
2026-01-30,CA-0001-en2026.XLS,3,537,Prima,3,7.8231904,miles_soles,2.5969509920638108e-06,JP MORGAN ASSET MANAGMENT (EUROPE),FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,0.0002339270760991,pareja_exacta_original,,3033496.843050938,0.0002578934742563249
2026-01-30,CA-0001-en2026.XLS,3,549,Prima,3,58986.742316480006,miles_soles,0.0195809728697636,"Krane Funds Advisors, LLC",FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,1.7638067659334136,pareja_exacta_original,,3033496.843050938,1.944513060945009
2026-01-30,CA-0001-en2026.XLS,3,551,Prima,3,16745.908261464,miles_soles,0.0055588961598861,Larráin Vial S.A. SAF,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3344285.975979006,0.5007319464227877,pareja_exacta_original,,3033496.843050938,0.5520331527565332
2026-01-30,CA-0001-en2026.XLS,3,553,Prima,3,49334.00777072,miles_soles,0.0163766946567803,LARRAINVIAL ASSET MANAGEMENT SICAV,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,1.4751731199147216,pareja_exacta_original,,3033496.843050938,1.6263081955642436
2026-01-30,CA-0001-en2026.XLS,3,557,Prima,3,21840.1247822917,miles_soles,0.0072499492943658,Lazard Fund Managers Ireland Ltd.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,0.6530579304270838,pareja_exacta_original,,3033496.843050938,0.7199653044743572
2026-01-30,CA-0001-en2026.XLS,3,565,Prima,3,13.3067774804,miles_soles,4.417257820913723e-06,LionTrust Fund Partners LLP,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,0.0003978959208625,pareja_exacta_original,,3033496.843050938,0.0004386613261484958
2026-01-30,CA-0001-en2026.XLS,3,593,Prima,3,15318.1434457584,miles_soles,0.0050849417928059,Nomura Asset Management UK Ltd.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,0.4580392812033417,pareja_exacta_original,,3033496.843050938,0.5049665201020017
2026-01-30,CA-0001-en2026.XLS,3,643,Prima,3,34.03677224,miles_soles,1.1298693361127704e-05,PineBridge investments Ireland Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,0.0010177590219399,pareja_exacta_original,,3033496.843050938,0.0011220309102338648
2026-01-30,CA-0001-en2026.XLS,3,655,Prima,3,19689.826464,miles_soles,0.0065361459653658,Robeco Luxembourg S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,0.5887602497342054,pareja_exacta_original,,3033496.843050938,0.6490801699400145
2026-01-30,CA-0001-en2026.XLS,3,669,Prima,3,74805.32181632,miles_soles,0.0248320371574421,State Street Global Advisors Inc,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,2.236809960440704,pareja_exacta_original,,3033496.843050938,2.46597658368039
2026-01-30,CA-0001-en2026.XLS,3,679,Prima,3,9684.7575183071,miles_soles,0.0032149084144833,TerranumCapital LatAmerica Real Estate FundGP,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3344285.975979006,0.2895911889075809,pareja_exacta_original,,3033496.843050938,0.31926051086859414
