afp,modelo,segmento,fecha_hoy_simulada,fecha_ultima_cuota_visible,cuota_ultima_visible,cuota_real_hoy,retorno_acumulado_real,pred_original,metodo_calibracion,nombre_calibracion,ventana_calibracion,vida_media_calibracion,n_historial_calibracion,intercepto_calibracion,pendiente_calibracion,escala_magnitud,pred_calibrada
Integra,EW_RIDGE_HL120_A0.001,prueba,2025-12-22,2025-12-17,57.110144,59.1739718,0.0361376745959527,0.003081282541872,IDENTIDAD,IDENTIDAD_EW,,,1064,0.0,1.0,1.0,0.003081282541872
Integra,EW_RIDGE_HL120_A0.001,prueba,2025-12-23,2025-12-18,57.6759642,59.533819,0.0322119417641222,0.0075365775448965,IDENTIDAD,IDENTIDAD_EW,,,1065,0.0,1.0,1.0,0.0075365775448965
Integra,EW_RIDGE_HL120_A0.001,prueba,2025-12-24,2025-12-19,58.4366556,59.6016403,0.0199358551244674,0.0049835977174512,IDENTIDAD,IDENTIDAD_EW,,,1066,0.0,1.0,1.0,0.0049835977174512
Integra,EW_RIDGE_HL120_A0.001,prueba,2025-12-26,2025-12-19,58.4366556,60.0156434,0.0270205025217082,0.0050517575093491,IDENTIDAD,IDENTIDAD_EW,,,1066,0.0,1.0,1.0,0.0050517575093491
Integra,EW_RIDGE_HL120_A0.001,prueba,2025-12-29,2025-12-24,59.6016403,59.4931121,-0.0018208928387496,0.000312477346386,IDENTIDAD,IDENTIDAD_EW,,,1069,0.0,1.0,1.0,0.000312477346386
Integra,EW_RIDGE_HL120_A0.001,prueba,2025-12-30,2025-12-24,59.6016403,59.765370700000005,0.0027470787578307,0.0056085280693163,IDENTIDAD,IDENTIDAD_EW,,,1069,0.0,1.0,1.0,0.0056085280693163
Integra,EW_RIDGE_HL120_A0.001,prueba,2025-12-31,2025-12-26,60.0156434,59.43469300000001,-0.0096799828692663,0.0043019392896865,IDENTIDAD,IDENTIDAD_EW,,,1070,0.0,1.0,1.0,0.0043019392896865
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-02,2025-12-26,60.0156434,60.2755677,0.0043309424889044,0.0045006738934305,IDENTIDAD,IDENTIDAD_EW,,,1070,0.0,1.0,1.0,0.0045006738934305
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-05,2025-12-31,59.43469300000001,61.29541570000001,0.0313070128922849,0.0002237154299364,IDENTIDAD,IDENTIDAD_EW,,,1073,0.0,1.0,1.0,0.0002237154299364
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-06,2025-12-31,59.43469300000001,62.4286817,0.0503744286186518,0.0062014766358771,IDENTIDAD,IDENTIDAD_EW,,,1073,0.0,1.0,1.0,0.0062014766358771
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-07,2026-01-02,60.2755677,62.26312229999999,0.0329744650418279,0.0029709789110488,IDENTIDAD,IDENTIDAD_EW,,,1074,0.0,1.0,1.0,0.0029709789110488
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-08,2026-01-02,60.2755677,62.2151493,0.0321785704226555,0.0035161008926463,IDENTIDAD,IDENTIDAD_EW,,,1074,0.0,1.0,1.0,0.0035161008926463
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-09,2026-01-02,60.2755677,62.982636,0.044911535524202,0.0071213176577542,IDENTIDAD,IDENTIDAD_EW,,,1074,0.0,1.0,1.0,0.0071213176577542
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-12,2026-01-07,62.26312229999999,63.8992293,0.0262773041177861,0.0051832363733488,IDENTIDAD,IDENTIDAD_EW,,,1077,0.0,1.0,1.0,0.0051832363733488
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-13,2026-01-08,62.2151493,64.1589849,0.0312437665403142,0.0074619866972238,IDENTIDAD,IDENTIDAD_EW,,,1078,0.0,1.0,1.0,0.0074619866972238
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-14,2026-01-09,62.982636,64.4168214,0.0227711237744956,0.0078690143949431,IDENTIDAD,IDENTIDAD_EW,,,1079,0.0,1.0,1.0,0.0078690143949431
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-15,2026-01-09,62.982636,64.9225261,0.0308003955248872,0.0083790300478634,IDENTIDAD,IDENTIDAD_EW,,,1079,0.0,1.0,1.0,0.0083790300478634
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-16,2026-01-09,62.982636,65.1863069,0.0349885466845181,0.0070537259190532,IDENTIDAD,IDENTIDAD_EW,,,1079,0.0,1.0,1.0,0.0070537259190532
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-19,2026-01-14,64.4168214,65.2071476,0.0122689412924059,-0.0001925245826223,IDENTIDAD,IDENTIDAD_EW,,,1082,0.0,1.0,1.0,-0.0001925245826223
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-20,2026-01-15,64.9225261,65.5190925,0.0091888969181683,-0.000174592553143,IDENTIDAD,IDENTIDAD_EW,,,1083,0.0,1.0,1.0,-0.000174592553143
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-21,2026-01-16,65.1863069,65.89881059999999,0.0109302663992456,0.0065911393589359,IDENTIDAD,IDENTIDAD_EW,,,1084,0.0,1.0,1.0,0.0065911393589359
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-22,2026-01-16,65.1863069,66.35399699999999,0.0179131194192563,0.0063892399630485,IDENTIDAD,IDENTIDAD_EW,,,1084,0.0,1.0,1.0,0.0063892399630485
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-23,2026-01-16,65.1863069,66.8928849,0.0261800074457048,0.0123673084176003,IDENTIDAD,IDENTIDAD_EW,,,1084,0.0,1.0,1.0,0.0123673084176003
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-26,2026-01-21,65.89881059999999,67.8046186,0.0289202184781163,0.0063129260995831,IDENTIDAD,IDENTIDAD_EW,,,1087,0.0,1.0,1.0,0.0063129260995831
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-27,2026-01-22,66.35399699999999,68.40986649999999,0.0309833558331082,0.0108238144505654,IDENTIDAD,IDENTIDAD_EW,,,1088,0.0,1.0,1.0,0.0108238144505654
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-28,2026-01-23,66.8928849,68.81003679999999,0.0286600271892294,0.0103787802657218,IDENTIDAD,IDENTIDAD_EW,,,1089,0.0,1.0,1.0,0.0103787802657218
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-29,2026-01-23,66.8928849,68.6364835,0.0260655315226208,0.0099478630394513,IDENTIDAD,IDENTIDAD_EW,,,1089,0.0,1.0,1.0,0.0099478630394513
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-01-30,2026-01-23,66.8928849,66.4553445,-0.0065409109003758,-0.0021569761251957,IDENTIDAD,IDENTIDAD_EW,,,1089,0.0,1.0,1.0,-0.0021569761251957
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-02,2026-01-28,68.81003679999999,66.4926819,-0.0336775710022582,-0.0092691335961563,IDENTIDAD,IDENTIDAD_EW,,,1092,0.0,1.0,1.0,-0.0092691335961563
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-03,2026-01-29,68.6364835,67.4864188,-0.0167558802746646,0.0031173857243913,IDENTIDAD,IDENTIDAD_EW,,,1093,0.0,1.0,1.0,0.0031173857243913
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-04,2026-01-30,66.4553445,66.7316666,0.0041580117006241,0.00682614244269,IDENTIDAD,IDENTIDAD_EW,,,1094,0.0,1.0,1.0,0.00682614244269
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-05,2026-01-30,66.4553445,65.7417224,-0.0107383703352857,-0.0018120298558194,IDENTIDAD,IDENTIDAD_EW,,,1094,0.0,1.0,1.0,-0.0018120298558194
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-06,2026-01-30,66.4553445,67.07852410000001,0.0093774188470276,0.0095000921415315,IDENTIDAD,IDENTIDAD_EW,,,1094,0.0,1.0,1.0,0.0095000921415315
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-09,2026-02-04,66.7316666,68.3330174,0.0239968650805433,0.0030445971523223,IDENTIDAD,IDENTIDAD_EW,,,1097,0.0,1.0,1.0,0.0030445971523223
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-10,2026-02-05,65.7417224,68.0184681,0.0346316709828096,0.0137983678066211,IDENTIDAD,IDENTIDAD_EW,,,1098,0.0,1.0,1.0,0.0137983678066211
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-11,2026-02-06,67.07852410000001,68.4384924,0.0202742728503173,0.0053367151276113,IDENTIDAD,IDENTIDAD_EW,,,1099,0.0,1.0,1.0,0.0053367151276113
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-12,2026-02-06,67.07852410000001,67.0960755,0.0002616545345246,-0.0006958643612627,IDENTIDAD,IDENTIDAD_EW,,,1099,0.0,1.0,1.0,-0.0006958643612627
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-13,2026-02-06,67.07852410000001,67.3309244,0.0037627586979063,0.0001724283685162,IDENTIDAD,IDENTIDAD_EW,,,1099,0.0,1.0,1.0,0.0001724283685162
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-16,2026-02-11,68.4384924,67.2516871,-0.0173411958443433,-0.0044311768923828,IDENTIDAD,IDENTIDAD_EW,,,1102,0.0,1.0,1.0,-0.0044311768923828
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-17,2026-02-12,67.0960755,66.7254743,-0.0055234407860411,0.0014618979294751,IDENTIDAD,IDENTIDAD_EW,,,1103,0.0,1.0,1.0,0.0014618979294751
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-18,2026-02-13,67.3309244,67.3519637,0.0003124760307018,0.0044883246611999,IDENTIDAD,IDENTIDAD_EW,,,1104,0.0,1.0,1.0,0.0044883246611999
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-19,2026-02-13,67.3309244,67.35839630000001,0.0004080131120256,0.0108118615005805,IDENTIDAD,IDENTIDAD_EW,,,1104,0.0,1.0,1.0,0.0108118615005805
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-20,2026-02-13,67.3309244,68.0295865,0.0103765410355778,0.0169192807299218,IDENTIDAD,IDENTIDAD_EW,,,1104,0.0,1.0,1.0,0.0169192807299218
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-23,2026-02-18,67.3519637,68.3747103,0.0151851043951076,0.012785552710969,IDENTIDAD,IDENTIDAD_EW,,,1107,0.0,1.0,1.0,0.012785552710969
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-24,2026-02-19,67.35839630000001,68.8649359,0.0223660253621567,0.0111480668324672,IDENTIDAD,IDENTIDAD_EW,,,1108,0.0,1.0,1.0,0.0111480668324672
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-25,2026-02-20,68.0295865,69.4631118,0.0210720860400936,0.0130796651328215,IDENTIDAD,IDENTIDAD_EW,,,1109,0.0,1.0,1.0,0.0130796651328215
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-26,2026-02-20,68.0295865,69.2748189,0.0183042770662733,0.0083286708792282,IDENTIDAD,IDENTIDAD_EW,,,1109,0.0,1.0,1.0,0.0083286708792282
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-02-27,2026-02-20,68.0295865,69.5135672,0.0218137545198808,0.0148666550308775,IDENTIDAD,IDENTIDAD_EW,,,1109,0.0,1.0,1.0,0.0148666550308775
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-02,2026-02-25,69.4631118,69.441683,-0.0003084917943453,0.0022676452661489,IDENTIDAD,IDENTIDAD_EW,,,1112,0.0,1.0,1.0,0.0022676452661489
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-03,2026-02-26,69.2748189,66.8791916,-0.0345815021683153,-0.0011839991959653,IDENTIDAD,IDENTIDAD_EW,,,1113,0.0,1.0,1.0,-0.0011839991959653
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-04,2026-02-27,69.5135672,67.47449,-0.0293335140481755,-0.0016134621730022,IDENTIDAD,IDENTIDAD_EW,,,1114,0.0,1.0,1.0,-0.0016134621730022
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-05,2026-02-27,69.5135672,66.24895550000001,-0.0469636623683439,-0.0129647115309778,IDENTIDAD,IDENTIDAD_EW,,,1114,0.0,1.0,1.0,-0.0129647115309778
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-06,2026-02-27,69.5135672,65.8198604,-0.0531364875776365,-0.0202883729066587,IDENTIDAD,IDENTIDAD_EW,,,1114,0.0,1.0,1.0,-0.0202883729066587
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-09,2026-03-04,67.47449,66.13444510000001,-0.0198600226544876,-0.0207301517651424,IDENTIDAD,IDENTIDAD_EW,,,1117,0.0,1.0,1.0,-0.0207301517651424
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-10,2026-03-05,66.24895550000001,66.5767642,0.0049481338615215,0.0048106403358725,IDENTIDAD,IDENTIDAD_EW,,,1118,0.0,1.0,1.0,0.0048106403358725
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-11,2026-03-06,65.8198604,66.2162928,0.0060229905926694,0.006495601981338,IDENTIDAD,IDENTIDAD_EW,,,1119,0.0,1.0,1.0,0.006495601981338
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-12,2026-03-06,65.8198604,64.9755684,-0.0128273137449558,-0.0011236214807293,IDENTIDAD,IDENTIDAD_EW,,,1119,0.0,1.0,1.0,-0.0011236214807293
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-13,2026-03-06,65.8198604,64.0923718,-0.0262457044044414,-0.0112163347636635,IDENTIDAD,IDENTIDAD_EW,,,1119,0.0,1.0,1.0,-0.0112163347636635
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-16,2026-03-11,66.2162928,64.7080661,-0.0227772748401282,-0.0169119922240441,IDENTIDAD,IDENTIDAD_EW,,,1122,0.0,1.0,1.0,-0.0169119922240441
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-17,2026-03-12,64.9755684,64.7865377,-0.0029092581204722,-0.0078074208356628,IDENTIDAD,IDENTIDAD_EW,,,1123,0.0,1.0,1.0,-0.0078074208356628
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-18,2026-03-13,64.0923718,63.5551487,-0.0083820130994122,-0.0069132263152067,IDENTIDAD,IDENTIDAD_EW,,,1124,0.0,1.0,1.0,-0.0069132263152067
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-19,2026-03-13,64.0923718,62.4808511,-0.0251437207695907,-0.0122693204647653,IDENTIDAD,IDENTIDAD_EW,,,1124,0.0,1.0,1.0,-0.0122693204647653
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-20,2026-03-13,64.0923718,61.033588,-0.0477246154900448,-0.0189078286190215,IDENTIDAD,IDENTIDAD_EW,,,1124,0.0,1.0,1.0,-0.0189078286190215
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-23,2026-03-18,63.5551487,62.5162891,-0.0163457976458167,-0.0122468409656351,IDENTIDAD,IDENTIDAD_EW,,,1127,0.0,1.0,1.0,-0.0122468409656351
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-24,2026-03-19,62.4808511,62.5887705,0.0017272395958127,-0.0021632267585922,IDENTIDAD,IDENTIDAD_EW,,,1128,0.0,1.0,1.0,-0.0021632267585922
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-25,2026-03-20,61.033588,63.6211083,0.0423950219017108,0.0058216274792817,IDENTIDAD,IDENTIDAD_EW,,,1129,0.0,1.0,1.0,0.0058216274792817
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-26,2026-03-20,61.033588,62.2343613,0.0196739752544123,-0.0004381077741706,IDENTIDAD,IDENTIDAD_EW,,,1129,0.0,1.0,1.0,-0.0004381077741706
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-27,2026-03-20,61.033588,62.3321885,0.0212768172829689,-0.0040729312363017,IDENTIDAD,IDENTIDAD_EW,,,1129,0.0,1.0,1.0,-0.0040729312363017
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-30,2026-03-25,63.6211083,62.035501100000005,-0.0249226591986294,-0.0094771958262009,IDENTIDAD,IDENTIDAD_EW,,,1132,0.0,1.0,1.0,-0.0094771958262009
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-03-31,2026-03-26,62.2343613,63.897782500000005,0.0267283405060028,0.0150294142207909,IDENTIDAD,IDENTIDAD_EW,,,1133,0.0,1.0,1.0,0.0150294142207909
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-01,2026-03-27,62.3321885,65.14178770000001,0.0450746118115201,0.0279898797134434,IDENTIDAD,IDENTIDAD_EW,,,1134,0.0,1.0,1.0,0.0279898797134434
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-02,2026-03-27,62.3321885,64.6096677,0.0365377705292668,0.0221938582228022,IDENTIDAD,IDENTIDAD_EW,,,1134,0.0,1.0,1.0,0.0221938582228022
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-03,2026-03-27,62.3321885,64.6046118,0.0364566583443479,0.0222342876366816,IDENTIDAD,IDENTIDAD_EW,,,1134,0.0,1.0,1.0,0.0222342876366816
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-06,2026-04-01,65.14178770000001,64.4990594,-0.0098666051806867,-0.0057474433223347,IDENTIDAD,IDENTIDAD_EW,,,1137,0.0,1.0,1.0,-0.0057474433223347
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-07,2026-04-02,64.6096677,64.4653668,-0.002233425819028,0.0028225801720624,IDENTIDAD,IDENTIDAD_EW,,,1138,0.0,1.0,1.0,0.0028225801720624
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-08,2026-04-03,64.6046118,66.7295722,0.0328917756920876,0.0177912847038757,IDENTIDAD,IDENTIDAD_EW,,,1139,0.0,1.0,1.0,0.0177912847038757
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-09,2026-04-03,64.6046118,66.8091029,0.0341228131952029,0.0140471143811991,IDENTIDAD,IDENTIDAD_EW,,,1139,0.0,1.0,1.0,0.0140471143811991
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-10,2026-04-03,64.6046118,67.16005799999999,0.0395551668650377,0.0174529092510287,IDENTIDAD,IDENTIDAD_EW,,,1139,0.0,1.0,1.0,0.0174529092510287
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-13,2026-04-08,66.7295722,67.4909602,0.0114100536673302,4.15136514202441e-05,IDENTIDAD,IDENTIDAD_EW,,,1142,0.0,1.0,1.0,4.15136514202441e-05
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-14,2026-04-09,66.8091029,68.0389343,0.0184081412055601,0.0122575011444479,IDENTIDAD,IDENTIDAD_EW,,,1143,0.0,1.0,1.0,0.0122575011444479
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-15,2026-04-10,67.16005799999999,67.2467893,0.001291411928203,0.0064638676711621,IDENTIDAD,IDENTIDAD_EW,,,1144,0.0,1.0,1.0,0.0064638676711621
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-16,2026-04-10,67.16005799999999,68.04632980000001,0.0131964120698051,0.0118464298632847,IDENTIDAD,IDENTIDAD_EW,,,1144,0.0,1.0,1.0,0.0118464298632847
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-17,2026-04-10,67.16005799999999,68.5383668,0.0205227458260981,0.0097374281133706,IDENTIDAD,IDENTIDAD_EW,,,1144,0.0,1.0,1.0,0.0097374281133706
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-20,2026-04-15,67.2467893,68.1876173,0.0139906753882745,0.0037345956623944,IDENTIDAD,IDENTIDAD_EW,,,1147,0.0,1.0,1.0,0.0037345956623944
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-21,2026-04-16,68.04632980000001,66.9698009,-0.0158205285011567,-0.0105033780413732,IDENTIDAD,IDENTIDAD_EW,,,1148,0.0,1.0,1.0,-0.0105033780413732
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-22,2026-04-17,68.5383668,68.02684570000001,-0.0074632811355521,0.0004900928088726,IDENTIDAD,IDENTIDAD_EW,,,1149,0.0,1.0,1.0,0.0004900928088726
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-23,2026-04-17,68.5383668,67.57744459999999,-0.0140202086052627,-0.0059162031772647,IDENTIDAD,IDENTIDAD_EW,,,1149,0.0,1.0,1.0,-0.0059162031772647
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-24,2026-04-17,68.5383668,68.5249495,-0.0001957633457936,-0.0039097818075796,IDENTIDAD,IDENTIDAD_EW,,,1149,0.0,1.0,1.0,-0.0039097818075796
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-27,2026-04-22,68.02684570000001,68.3325244,0.0044935010120568,-0.0044854178437065,IDENTIDAD,IDENTIDAD_EW,,,1152,0.0,1.0,1.0,-0.0044854178437065
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-28,2026-04-23,67.57744459999999,67.2141442,-0.0053760600471119,-0.0036363338375787,IDENTIDAD,IDENTIDAD_EW,,,1153,0.0,1.0,1.0,-0.0036363338375787
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-29,2026-04-24,68.5249495,66.9278833,-0.0233063462527615,-0.002081193411513,IDENTIDAD,IDENTIDAD_EW,,,1154,0.0,1.0,1.0,-0.002081193411513
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-04-30,2026-04-24,68.5249495,68.0503788,-0.0069255169607969,0.0047491200896814,IDENTIDAD,IDENTIDAD_EW,,,1154,0.0,1.0,1.0,0.0047491200896814
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-01,2026-04-24,68.5249495,67.7340832,-0.0115412897896408,0.0019713220028825,IDENTIDAD,IDENTIDAD_EW,,,1154,0.0,1.0,1.0,0.0019713220028825
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-04,2026-04-29,66.9278833,67.3823635,0.0067905957515914,0.003925515393788,IDENTIDAD,IDENTIDAD_EW,,,1157,0.0,1.0,1.0,0.003925515393788
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-05,2026-04-30,68.0503788,67.9664176,-0.0012338094435413,0.0015102370117028,IDENTIDAD,IDENTIDAD_EW,,,1158,0.0,1.0,1.0,0.0015102370117028
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-06,2026-05-01,67.7340832,69.6755291,0.0286627619106831,0.0188724529080512,IDENTIDAD,IDENTIDAD_EW,,,1159,0.0,1.0,1.0,0.0188724529080512
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-07,2026-05-01,67.7340832,69.2987598,0.0231002846141719,0.0149635606538933,IDENTIDAD,IDENTIDAD_EW,,,1159,0.0,1.0,1.0,0.0149635606538933
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-08,2026-05-01,67.7340832,70.38991519999999,0.0392096840250728,0.0235526267973298,IDENTIDAD,IDENTIDAD_EW,,,1159,0.0,1.0,1.0,0.0235526267973298
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-11,2026-05-06,69.6755291,71.39366030000001,0.0246590334109138,0.0050060416479549,IDENTIDAD,IDENTIDAD_EW,,,1162,0.0,1.0,1.0,0.0050060416479549
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-12,2026-05-07,69.2987598,70.85283749999999,0.0224257649701833,0.0203226263465905,IDENTIDAD,IDENTIDAD_EW,,,1163,0.0,1.0,1.0,0.0203226263465905
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-13,2026-05-08,70.38991519999999,71.24722609999999,0.01217945635485,0.0093057182222491,IDENTIDAD,IDENTIDAD_EW,,,1164,0.0,1.0,1.0,0.0093057182222491
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-14,2026-05-08,70.38991519999999,71.05994340000001,0.0095188095922016,0.0086974682887313,IDENTIDAD,IDENTIDAD_EW,,,1164,0.0,1.0,1.0,0.0086974682887313
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-15,2026-05-08,70.38991519999999,69.0361012,-0.0192330676369387,-0.0085774139595788,IDENTIDAD,IDENTIDAD_EW,,,1164,0.0,1.0,1.0,-0.0085774139595788
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-18,2026-05-13,71.24722609999999,68.5172551,-0.0383168742059979,-0.0164713610598131,IDENTIDAD,IDENTIDAD_EW,,,1167,0.0,1.0,1.0,-0.0164713610598131
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-19,2026-05-14,71.05994340000001,67.7795082,-0.046164337361406,-0.0182626310124953,IDENTIDAD,IDENTIDAD_EW,,,1168,0.0,1.0,1.0,-0.0182626310124953
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-20,2026-05-15,69.0361012,68.8288888,-0.0030015078545601,0.0021824093975255,IDENTIDAD,IDENTIDAD_EW,,,1169,0.0,1.0,1.0,0.0021824093975255
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-21,2026-05-15,69.0361012,69.1895003,0.0022220127923446,0.0098051711716706,IDENTIDAD,IDENTIDAD_EW,,,1169,0.0,1.0,1.0,0.0098051711716706
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-22,2026-05-15,69.0361012,69.2648985,0.0033141689061664,0.0096622847874798,IDENTIDAD,IDENTIDAD_EW,,,1169,0.0,1.0,1.0,0.0096622847874798
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-25,2026-05-20,68.8288888,69.3162084,0.0070801607943435,0.0075577952543137,IDENTIDAD,IDENTIDAD_EW,,,1172,0.0,1.0,1.0,0.0075577952543137
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-26,2026-05-21,69.1895003,71.1640939,0.0285389197990781,0.0001300050966108,IDENTIDAD,IDENTIDAD_EW,,,1173,0.0,1.0,1.0,0.0001300050966108
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-27,2026-05-22,69.2648985,70.5905163,0.0191383778610461,0.0012655087362982,IDENTIDAD,IDENTIDAD_EW,,,1174,0.0,1.0,1.0,0.0012655087362982
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-28,2026-05-22,69.2648985,71.003448,0.0251000079066023,0.0018477463997663,IDENTIDAD,IDENTIDAD_EW,,,1174,0.0,1.0,1.0,0.0018477463997663
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-05-29,2026-05-22,69.2648985,71.7042692,0.0352179928481379,0.0073321027993604,IDENTIDAD,IDENTIDAD_EW,,,1174,0.0,1.0,1.0,0.0073321027993604
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-06-22,2026-05-29,71.7042692,74.0760815,0.0330776999258504,-0.0311388963002645,IDENTIDAD,IDENTIDAD_EW,,,1179,0.0,1.0,1.0,-0.0311388963002645
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-06-23,2026-05-29,71.7042692,71.3360771,-0.0051348699890243,-0.0405711134802139,IDENTIDAD,IDENTIDAD_EW,,,1179,0.0,1.0,1.0,-0.0405711134802139
Integra,EW_RIDGE_HL120_A0.001,prueba,2026-06-24,2026-05-29,71.7042692,71.1290286,-0.0080224037762036,-0.0545467325388233,IDENTIDAD,IDENTIDAD_EW,,,1179,0.0,1.0,1.0,-0.0545467325388233
