periodo,afp,monto_ca_miles_soles,registros,identificadores_unicos,escenario,total_fp_miles_soles,objetivo_monto_miles_soles,objetivo_participacion_pct,objetivo,ratio_ca_objetivo,error_abs_pct,ratio_ca_total_fondo
2021-10,Prima,1388787.9720122814,36,36,solo_isin,4647624.3249525,2093258.2958617,45.03931792901729,fondos_exterior_amplio,0.6634575268412253,33.65424731587747,0.2988167448380147
2021-10,Prima,1388787.9720122814,36,36,solo_isin,4647624.3249525,2093196.960919,45.03799822375689,administradoras_fondos_exterior,0.6634769675007296,33.65230324992704,0.2988167448380147
2021-10,Prima,1388787.9720122814,36,36,solo_isin,4647624.3249525,1272158.2253894,27.372225817808584,fondos_mutuos_mas_etf,1.0916786483750334,9.167864837503338,0.2988167448380147
2021-10,Prima,1388787.9720122814,36,36,solo_isin,4647624.3249525,1272096.8904467,27.370906112548184,fondos_mutuos_exterior,1.0917312843399885,9.173128433998844,0.2988167448380147
2021-10,Profuturo,1245391.465984431,46,46,solo_isin,4408463.8718389,2402370.1995963003,54.49449670989943,total_exterior,0.5184011465817007,48.159885341829934,0.2825000957680394
2021-10,Profuturo,1245391.465984431,46,46,solo_isin,4408463.8718389,2383304.8298865003,54.06202475903262,rv_y_fondos_exterior,0.5225481232477258,47.74518767522742,0.2825000957680394
2021-10,Profuturo,1245391.465984431,46,46,solo_isin,4408463.8718389,2383304.8298865003,54.06202475903262,fondos_exterior_amplio,0.5225481232477258,47.74518767522742,0.2825000957680394
2021-10,Profuturo,1245391.465984431,46,46,solo_isin,4408463.8718389,2383279.912566,54.061459543546576,administradoras_fondos_exterior,0.5225535865166415,47.74464134833585,0.2825000957680394
2021-10,Profuturo,1245391.465984431,46,46,solo_isin,4408463.8718389,1244491.1902673,28.229588048052086,fondos_mutuos_mas_etf,1.0007234086702836,0.07234086702836429,0.2825000957680394
2021-10,Profuturo,1245391.465984431,46,46,solo_isin,4408463.8718389,1244466.2729468,28.22902283256605,fondos_mutuos_exterior,1.0007434456503512,0.07434456503512266,0.2825000957680394
2021-11,Habitat,923991.3242295891,78,78,solo_isin,1953923.188167,962440.893085,49.256843816254516,total_exterior,0.960049942670074,3.995005732992596,0.4728903008190394
2021-11,Habitat,923991.3242295891,78,78,solo_isin,1953923.188167,956324.659992,48.94382060582127,rv_y_fondos_exterior,0.9661900010372195,3.3809998962780474,0.4728903008190394
2021-11,Habitat,923991.3242295891,78,78,solo_isin,1953923.188167,956310.039879,48.943072361822296,fondos_exterior_amplio,0.9662047721955317,3.379522780446831,0.4728903008190394
2021-11,Habitat,923991.3242295891,78,78,solo_isin,1953923.188167,956310.039879,48.943072361822296,administradoras_fondos_exterior,0.9662047721955317,3.379522780446831,0.4728903008190394
2021-11,Habitat,923991.3242295891,78,78,solo_isin,1953923.188167,688381.045499,35.230711712100565,fondos_mutuos_mas_etf,1.3422672374132523,34.22672374132523,0.4728903008190394
2021-11,Habitat,923991.3242295891,78,78,solo_isin,1953923.188167,688381.045499,35.230711712100565,fondos_mutuos_exterior,1.3422672374132523,34.22672374132523,0.4728903008190394
2021-11,Integra,1001275.4537099357,40,40,solo_isin,5438724.32982,2553916.963246,46.95801457048762,total_exterior,0.39205481936943076,60.79451806305693,0.18410115920383005
2021-11,Integra,1001275.4537099357,40,40,solo_isin,5438724.32982,2523246.276665,46.39408294385911,rv_y_fondos_exterior,0.3968203432894119,60.3179656710588,0.18410115920383005
2021-11,Integra,1001275.4537099357,40,40,solo_isin,5438724.32982,2520843.218608,46.3498987213968,fondos_exterior_amplio,0.3971986223970074,60.280137760299255,0.18410115920383005
2021-11,Integra,1001275.4537099357,40,40,solo_isin,5438724.32982,2520843.218608,46.3498987213968,administradoras_fondos_exterior,0.3971986223970074,60.280137760299255,0.18410115920383005
2021-11,Integra,1001275.4537099357,40,40,solo_isin,5438724.32982,992901.375636,18.25614455566051,fondos_mutuos_mas_etf,1.0084339474991377,0.8433947499137728,0.18410115920383005
2021-11,Integra,1001275.4537099357,40,40,solo_isin,5438724.32982,992901.375636,18.25614455566051,fondos_mutuos_exterior,1.0084339474991377,0.8433947499137728,0.18410115920383005
2021-11,Prima,1217285.5318747591,31,31,solo_isin,4706515.482027,1987897.718672,42.23714393935985,total_exterior,0.6123481708545636,38.76518291454364,0.2586383783338792
2021-11,Prima,1217285.5318747591,31,31,solo_isin,4706515.482027,1888513.862605,40.125521095527255,rv_y_fondos_exterior,0.6445732572996027,35.54267427003973,0.2586383783338792
2021-11,Prima,1217285.5318747591,31,31,solo_isin,4706515.482027,1884402.059479,40.03815703305467,fondos_exterior_amplio,0.6459797290878119,35.40202709121881,0.2586383783338792
2021-11,Prima,1217285.5318747591,31,31,solo_isin,4706515.482027,1884342.475082,40.03689103494571,administradoras_fondos_exterior,0.6460001554769321,35.39998445230679,0.2586383783338792
2021-11,Prima,1217285.5318747591,31,31,solo_isin,4706515.482027,1076213.166066,22.866453327855556,fondos_mutuos_mas_etf,1.1310821780079465,13.108217800794652,0.2586383783338792
2021-11,Prima,1217285.5318747591,31,31,solo_isin,4706515.482027,1076153.581669,22.865187329746604,fondos_mutuos_exterior,1.1311448036876655,13.114480368766547,0.2586383783338792
2021-11,Profuturo,1118128.4620152118,52,52,solo_isin,4532828.154711,2277758.222592,50.25026638668653,total_exterior,0.4908898806401082,50.91101193598918,0.2466734726868331
2021-11,Profuturo,1118128.4620152118,52,52,solo_isin,4532828.154711,2190163.7589869997,48.31782022690875,rv_y_fondos_exterior,0.5105227668146475,48.94772331853525,0.2466734726868331
2021-11,Profuturo,1118128.4620152118,52,52,solo_isin,4532828.154711,2190163.7589869997,48.31782022690875,fondos_exterior_amplio,0.5105227668146475,48.94772331853525,0.2466734726868331
2021-11,Profuturo,1118128.4620152118,52,52,solo_isin,4532828.154711,2190139.552826,48.31728620796575,administradoras_fondos_exterior,0.5105284092844489,48.94715907155511,0.2466734726868331
2021-11,Profuturo,1118128.4620152118,52,52,solo_isin,4532828.154711,1117237.219522,24.647685316756174,fondos_mutuos_mas_etf,1.0007977200165181,0.0797720016518122,0.2466734726868331
2021-11,Profuturo,1118128.4620152118,52,52,solo_isin,4532828.154711,1117213.013361,24.64715129781317,fondos_mutuos_exterior,1.000819403858766,0.08194038587661101,0.2466734726868331
2021-12,Habitat,937490.9931820951,77,77,solo_isin,2026764.7981602,970934.446081,47.905630044611776,total_exterior,0.9655553955945293,3.4444604405470702,0.46255539568928006
2021-12,Habitat,937490.9931820951,77,77,solo_isin,2026764.7981602,970085.027381,47.86371996699591,rv_y_fondos_exterior,0.9664008480917379,3.3599151908262126,0.46255539568928006
2021-12,Habitat,937490.9931820951,77,77,solo_isin,2026764.7981602,969755.3374028,47.847453157028646,fondos_exterior_amplio,0.9667293976364025,3.327060236359747,0.46255539568928006
2021-12,Habitat,937490.9931820951,77,77,solo_isin,2026764.7981602,969755.3374028,47.847453157028646,administradoras_fondos_exterior,0.9667293976364025,3.327060236359747,0.46255539568928006
2021-12,Habitat,937490.9931820951,77,77,solo_isin,2026764.7981602,672555.6407125,33.1837044595923,fondos_mutuos_mas_etf,1.3939233223721457,39.39233223721457,0.46255539568928006
2021-12,Habitat,937490.9931820951,77,77,solo_isin,2026764.7981602,672555.6407125,33.1837044595923,fondos_mutuos_exterior,1.3939233223721457,39.39233223721457,0.46255539568928006
2021-12,Integra,931738.0601149813,40,40,solo_isin,5447923.8908397,2478807.544241,45.50003990343891,total_exterior,0.37588156542434414,62.41184345756559,0.1710262622577443
2021-12,Integra,931738.0601149813,40,40,solo_isin,5447923.8908397,2436895.5606281,44.73071961826802,rv_y_fondos_exterior,0.38234632422032466,61.76536757796753,0.1710262622577443
2021-12,Integra,931738.0601149813,40,40,solo_isin,5447923.8908397,2432148.4145799,44.6435828273855,fondos_exterior_amplio,0.38309260015940205,61.690739984059796,0.1710262622577443
2021-12,Integra,931738.0601149813,40,40,solo_isin,5447923.8908397,2404457.3578399,44.135296417831185,administradoras_fondos_exterior,0.38750450577839723,61.24954942216028,0.1710262622577443
2021-12,Integra,931738.0601149813,40,40,solo_isin,5447923.8908397,948836.1491228,17.416472185270766,fondos_mutuos_mas_etf,0.9819799350776992,1.8020064922300794,0.1710262622577443
2021-12,Integra,931738.0601149813,40,40,solo_isin,5447923.8908397,921145.0923828,16.908185775716458,fondos_mutuos_exterior,1.0114997819776466,1.1499781977646562,0.1710262622577443
2021-12,Prima,1200729.323876555,31,31,solo_isin,4725269.3470609,1871322.1915751002,39.60244494293421,total_exterior,0.6416475630345065,35.83524369654935,0.25410812287841417
2021-12,Prima,1200729.323876555,31,31,solo_isin,4725269.3470609,1839520.2597164002,38.92942654921066,rv_y_fondos_exterior,0.6527404727043735,34.72595272956265,0.25410812287841417
2021-12,Prima,1200729.323876555,31,31,solo_isin,4725269.3470609,1835656.1593861,38.847651309610754,fondos_exterior_amplio,0.6541145070861832,34.588549291381675,0.25410812287841417
2021-12,Prima,1200729.323876555,31,31,solo_isin,4725269.3470609,1835595.8282327,38.8463745325856,administradoras_fondos_exterior,0.6541360060905181,34.58639939094819,0.25410812287841417
2021-12,Prima,1200729.323876555,31,31,solo_isin,4725269.3470609,1062778.3998263,22.4913824327785,fondos_mutuos_mas_etf,1.1298021526150717,12.980215261507166,0.25410812287841417
2021-12,Prima,1200729.323876555,31,31,solo_isin,4725269.3470609,1062718.0686729,22.490105655753347,fondos_mutuos_exterior,1.1298662921728624,12.98662921728624,0.25410812287841417
2021-12,Profuturo,1202721.2624155967,52,52,solo_isin,4643119.0106575005,2254318.7500656,48.55181925966658,total_exterior,0.5335187237299951,46.64812762700049,0.2590330464618615
2021-12,Profuturo,1202721.2624155967,52,52,solo_isin,4643119.0106575005,2218683.1558062,47.78432667165397,rv_y_fondos_exterior,0.5420878863519227,45.79121136480773,0.2590330464618615
2021-12,Profuturo,1202721.2624155967,52,52,solo_isin,4643119.0106575005,2218683.1558062,47.78432667165397,fondos_exterior_amplio,0.5420878863519227,45.79121136480773,0.2590330464618615
2021-12,Profuturo,1202721.2624155967,52,52,solo_isin,4643119.0106575005,2218658.6462751,47.783798803834,administradoras_fondos_exterior,0.5420938747990108,45.79061252009892,0.2590330464618615
2021-12,Profuturo,1202721.2624155967,52,52,solo_isin,4643119.0106575005,1201839.9867224,25.88432439409379,fondos_mutuos_mas_etf,1.0007332720686055,0.07332720686055172,0.2590330464618615
2021-12,Profuturo,1202721.2624155967,52,52,solo_isin,4643119.0106575005,1201815.4771913,25.883796526273827,fondos_mutuos_exterior,1.000753680778362,0.07536807783619093,0.2590330464618615
2022-01,Habitat,700415.7347078039,78,78,solo_isin,2090523.99188,796876.480983,38.118504455239034,total_exterior,0.8789514453278815,12.10485546721185,0.3350431458468567
2022-01,Habitat,700415.7347078039,78,78,solo_isin,2090523.99188,731877.535652,35.00928659486348,rv_y_fondos_exterior,0.9570122057153072,4.298779428469279,0.3350431458468567
2022-01,Habitat,700415.7347078039,78,78,solo_isin,2090523.99188,731604.343186,34.99621846136868,fondos_exterior_amplio,0.9573695689908353,4.263043100916475,0.3350431458468567
2022-01,Habitat,700415.7347078039,78,78,solo_isin,2090523.99188,731604.343186,34.99621846136868,administradoras_fondos_exterior,0.9573695689908353,4.263043100916475,0.3350431458468567
2022-01,Habitat,700415.7347078039,78,78,solo_isin,2090523.99188,442447.951521,21.16445222534359,fondos_mutuos_mas_etf,1.5830466211901084,58.30466211901084,0.3350431458468567
2022-01,Habitat,700415.7347078039,78,78,solo_isin,2090523.99188,442447.951521,21.16445222534359,fondos_mutuos_exterior,1.5830466211901084,58.30466211901084,0.3350431458468567
2022-01,Integra,835233.3569927029,41,41,solo_isin,5504533.025365,2335918.772901,42.43627501436752,total_exterior,0.3575609591747142,64.24390408252859,0.15173555197941963
2022-01,Integra,835233.3569927029,41,41,solo_isin,5504533.025365,2289949.428236,41.60115704063271,rv_y_fondos_exterior,0.36473877837385354,63.52612216261464,0.15173555197941963
2022-01,Integra,835233.3569927029,41,41,solo_isin,5504533.025365,2285726.2612779997,41.5244354197697,fondos_exterior_amplio,0.3654126791743232,63.45873208256768,0.15173555197941963
2022-01,Integra,835233.3569927029,41,41,solo_isin,5504533.025365,2255982.3704979997,40.98408275692012,administradoras_fondos_exterior,0.3702304450226392,62.97695549773608,0.15173555197941963
2022-01,Integra,835233.3569927029,41,41,solo_isin,5504533.025365,855106.048985,15.534579319344596,fondos_mutuos_mas_etf,0.9767599679409522,2.324003205904779,0.15173555197941963
2022-01,Integra,835233.3569927029,41,41,solo_isin,5504533.025365,825362.158205,14.99422665649501,fondos_mutuos_exterior,1.0119598393136546,1.195983931365463,0.15173555197941963
2022-01,Prima,1297009.8572841347,38,38,solo_isin,4830702.35396,1952946.577368,40.42779774596262,total_exterior,0.664129716764769,33.58702832352311,0.26849301866443964
2022-01,Prima,1297009.8572841347,38,38,solo_isin,4830702.35396,1914135.8161630002,39.624379146321665,rv_y_fondos_exterior,0.6775955218705789,32.24044781294211,0.26849301866443964
2022-01,Prima,1297009.8572841347,38,38,solo_isin,4830702.35396,1910768.26735,39.55466777587799,fondos_exterior_amplio,0.6787897200548172,32.12102799451828,0.26849301866443964
2022-01,Prima,1297009.8572841347,38,38,solo_isin,4830702.35396,1910703.463639,39.553326279212456,administradoras_fondos_exterior,0.6788127419908138,32.118725800918625,0.26849301866443964
2022-01,Prima,1297009.8572841347,38,38,solo_isin,4830702.35396,1154265.325982,23.89435824039174,fondos_mutuos_mas_etf,1.123667001069008,12.366700106900797,0.26849301866443964
2022-01,Prima,1297009.8572841347,38,38,solo_isin,4830702.35396,1154200.522271,23.89301674372621,fondos_mutuos_exterior,1.1237300904457603,12.373009044576033,0.26849301866443964
2022-01,Profuturo,1229449.4756076236,55,55,solo_isin,4808992.360814,2285185.460347,47.5190079104164,total_exterior,0.5380086198434566,46.19913801565434,0.25565635862218744
2022-01,Profuturo,1229449.4756076236,55,55,solo_isin,4808992.360814,2216105.753735,46.08253845010116,rv_y_fondos_exterior,0.5547792444180623,44.52207555819378,0.25565635862218744
2022-01,Profuturo,1229449.4756076236,55,55,solo_isin,4808992.360814,2216105.753735,46.08253845010116,fondos_exterior_amplio,0.5547792444180623,44.52207555819378,0.25565635862218744
2022-01,Profuturo,1229449.4756076236,55,55,solo_isin,4808992.360814,2203422.452427,45.81879710146965,administradoras_fondos_exterior,0.5579726548821466,44.20273451178534,0.25565635862218744
2022-01,Profuturo,1229449.4756076236,55,55,solo_isin,4808992.360814,1241254.261004,25.811109019803883,fondos_mutuos_mas_etf,0.9904896315225311,0.9510368477468889,0.25565635862218744
2022-01,Profuturo,1229449.4756076236,55,55,solo_isin,4808992.360814,1228570.959696,25.547367671172367,fondos_mutuos_exterior,1.0007150713637583,0.07150713637582573,0.25565635862218744
2022-02,Habitat,794992.6016375455,78,78,solo_isin,2205648.099688,834885.938476,37.85218224944141,total_exterior,0.9522170215116142,4.778297848838575,0.36043492239310576
2022-02,Habitat,794992.6016375455,78,78,solo_isin,2205648.099688,828891.956104,37.58042618949502,rv_y_fondos_exterior,0.9591028068051355,4.089719319486451,0.36043492239310576
2022-02,Habitat,794992.6016375455,78,78,solo_isin,2205648.099688,828891.956104,37.58042618949502,fondos_exterior_amplio,0.9591028068051355,4.089719319486451,0.36043492239310576
2022-02,Habitat,794992.6016375455,78,78,solo_isin,2205648.099688,828891.956104,37.58042618949502,administradoras_fondos_exterior,0.9591028068051355,4.089719319486451,0.36043492239310576
2022-02,Habitat,794992.6016375455,78,78,solo_isin,2205648.099688,522286.526531,23.679503843083875,fondos_mutuos_mas_etf,1.5221388285044324,52.21388285044324,0.36043492239310576
2022-02,Habitat,794992.6016375455,78,78,solo_isin,2205648.099688,522286.526531,23.679503843083875,fondos_mutuos_exterior,1.5221388285044324,52.21388285044324,0.36043492239310576
2022-02,Integra,846481.3644084412,45,45,solo_isin,5598970.570650999,2359985.601486,42.15034838470356,total_exterior,0.35868073257541977,64.13192674245802,0.15118517836931938
2022-02,Integra,846481.3644084412,45,45,solo_isin,5598970.570650999,2295110.228167,40.99164657514094,rv_y_fondos_exterior,0.36881948153073557,63.11805184692645,0.15118517836931938
2022-02,Integra,846481.3644084412,45,45,solo_isin,5598970.570650999,2292139.28521,40.93858426807018,fondos_exterior_amplio,0.36929752474919464,63.07024752508054,0.15118517836931938
2022-02,Integra,846481.3644084412,45,45,solo_isin,5598970.570650999,2292139.28521,40.93858426807018,administradoras_fondos_exterior,0.36929752474919464,63.07024752508054,0.15118517836931938
2022-02,Integra,846481.3644084412,45,45,solo_isin,5598970.570650999,837956.582265,14.96626159561541,fondos_mutuos_mas_etf,1.0101732981443965,1.0173298144396492,0.15118517836931938
2022-02,Integra,846481.3644084412,45,45,solo_isin,5598970.570650999,837956.582265,14.96626159561541,fondos_mutuos_exterior,1.0101732981443965,1.0173298144396492,0.15118517836931938
2022-02,Prima,1301083.400896778,37,37,solo_isin,4889778.6486720005,1885705.818826,38.5642368359018,total_exterior,0.6899715681562698,31.00284318437302,0.26608226964427834
2022-02,Prima,1301083.400896778,37,37,solo_isin,4889778.6486720005,1909054.140482,39.041729240641466,rv_y_fondos_exterior,0.6815330028137804,31.846699718621963,0.26608226964427834
2022-02,Prima,1301083.400896778,37,37,solo_isin,4889778.6486720005,1905098.385084,38.960830785267156,fondos_exterior_amplio,0.6829481412002827,31.70518587997173,0.26608226964427834
2022-02,Prima,1301083.400896778,37,37,solo_isin,4889778.6486720005,1905030.966061,38.9594520107286,administradoras_fondos_exterior,0.6829723107267941,31.70276892732059,0.26608226964427834
2022-02,Prima,1301083.400896778,37,37,solo_isin,4889778.6486720005,1135410.761149,23.220085053479842,fondos_mutuos_mas_etf,1.145914276503882,14.591427650388189,0.26608226964427834
2022-02,Prima,1301083.400896778,37,37,solo_isin,4889778.6486720005,1135343.342126,23.21870627894128,fondos_mutuos_exterior,1.1459823232507091,14.598232325070914,0.26608226964427834
2022-02,Profuturo,1115979.2374787156,60,60,solo_isin,4923893.348738,2208611.2201449997,44.854976818536635,total_exterior,0.5052855057964658,49.47144942035342,0.22664569649233823
2022-02,Profuturo,1115979.2374787156,60,60,solo_isin,4923893.348738,2086486.6744859999,42.37473329964826,rv_y_fondos_exterior,0.53486046717918,46.513953282082,0.22664569649233823
2022-02,Profuturo,1115979.2374787156,60,60,solo_isin,4923893.348738,2086486.6744859999,42.37473329964826,fondos_exterior_amplio,0.53486046717918,46.513953282082,0.22664569649233823
2022-02,Profuturo,1115979.2374787156,60,60,solo_isin,4923893.348738,2073291.507508,42.10675091165874,administradoras_fondos_exterior,0.538264510049564,46.1735489950436,0.22664569649233823
2022-02,Profuturo,1115979.2374787156,60,60,solo_isin,4923893.348738,1128316.517017,22.915129087973586,fondos_mutuos_mas_etf,0.9890657635936225,1.0934236406377473,0.22664569649233823
2022-02,Profuturo,1115979.2374787156,60,60,solo_isin,4923893.348738,1115121.350039,22.647146699984063,fondos_mutuos_exterior,1.000769322047045,0.07693220470450512,0.22664569649233823
2022-03,Habitat,907107.8405688764,80,80,solo_isin,2328364.5839074,1047418.7562890999,44.985169570454225,total_exterior,0.8660412419791573,13.395875802084268,0.38959012125437503
2022-03,Habitat,907107.8405688764,80,80,solo_isin,2328364.5839074,924667.6620113,39.71318187891291,rv_y_fondos_exterior,0.9810095862937088,1.8990413706291176,0.38959012125437503
2022-03,Habitat,907107.8405688764,80,80,solo_isin,2328364.5839074,924667.6620113,39.71318187891291,fondos_exterior_amplio,0.9810095862937088,1.8990413706291176,0.38959012125437503
2022-03,Habitat,907107.8405688764,80,80,solo_isin,2328364.5839074,924667.6620113,39.71318187891291,administradoras_fondos_exterior,0.9810095862937088,1.8990413706291176,0.38959012125437503
2022-03,Habitat,907107.8405688764,80,80,solo_isin,2328364.5839074,596705.6367804,25.62767192494613,fondos_mutuos_mas_etf,1.520193181789417,52.019318178941695,0.38959012125437503
2022-03,Habitat,907107.8405688764,80,80,solo_isin,2328364.5839074,596705.6367804,25.62767192494613,fondos_mutuos_exterior,1.520193181789417,52.019318178941695,0.38959012125437503
2022-03,Integra,899070.3170601212,43,43,solo_isin,5724109.8017264,2414693.6365791,42.18461420587748,total_exterior,0.37233307921158704,62.76669207884129,0.15706727302627219
2022-03,Integra,899070.3170601212,43,43,solo_isin,5724109.8017264,2327254.8174956,40.65706106465142,rv_y_fondos_exterior,0.38632224984611985,61.36777501538801,0.15706727302627219
2022-03,Integra,899070.3170601212,43,43,solo_isin,5724109.8017264,2326133.2528082,40.63746736840434,fondos_exterior_amplio,0.3865085183639965,61.349148163600354,0.15706727302627219
2022-03,Integra,899070.3170601212,43,43,solo_isin,5724109.8017264,2326133.2528082,40.63746736840434,administradoras_fondos_exterior,0.3865085183639965,61.349148163600354,0.15706727302627219
2022-03,Integra,899070.3170601212,43,43,solo_isin,5724109.8017264,891621.9966088,15.576605402291296,fondos_mutuos_mas_etf,1.008353675077163,0.8353675077162892,0.15706727302627219
2022-03,Integra,899070.3170601212,43,43,solo_isin,5724109.8017264,891621.9966088,15.576605402291296,fondos_mutuos_exterior,1.008353675077163,0.8353675077162892,0.15706727302627219
2022-03,Prima,1156214.7071759289,32,32,solo_isin,4923508.9926039,1875298.9756371,38.088667624131,total_exterior,0.6165495327395063,38.34504672604937,0.2348355022632833
2022-03,Prima,1156214.7071759289,32,32,solo_isin,4923508.9926039,1771707.2100528,35.98464454343966,rv_y_fondos_exterior,0.6525991995830235,34.74008004169765,0.2348355022632833
2022-03,Prima,1156214.7071759289,32,32,solo_isin,4923508.9926039,1766824.2248941,35.885467611579976,fondos_exterior_amplio,0.6544027928104903,34.55972071895097,0.2348355022632833
2022-03,Prima,1156214.7071759289,32,32,solo_isin,4923508.9926039,1766754.2198509001,35.88404575892763,administradoras_fondos_exterior,0.6544287225608009,34.557127743919914,0.2348355022632833
2022-03,Prima,1156214.7071759289,32,32,solo_isin,4923508.9926039,964895.4250919999,19.59771834562437,fondos_mutuos_mas_etf,1.1982798105459844,19.827981054598443,0.2348355022632833
2022-03,Prima,1156214.7071759289,32,32,solo_isin,4923508.9926039,964825.4200488,19.59629649297202,fondos_mutuos_exterior,1.1983667543890466,19.83667543890466,0.2348355022632833
2022-03,Profuturo,1084998.006767914,66,66,solo_isin,5025192.418476501,2059463.0345008,40.9827696732292,total_exterior,0.5268353879587405,47.31646120412595,0.21591173360419408
2022-03,Profuturo,1084998.006767914,66,66,solo_isin,5025192.418476501,2048834.8638623,40.771271888598655,rv_y_fondos_exterior,0.5295683053355321,47.04316946644679,0.21591173360419408
2022-03,Profuturo,1084998.006767914,66,66,solo_isin,5025192.418476501,2048834.8638623,40.771271888598655,fondos_exterior_amplio,0.5295683053355321,47.04316946644679,0.21591173360419408
2022-03,Profuturo,1084998.006767914,66,66,solo_isin,5025192.418476501,1994114.9843135,39.6823607585968,administradoras_fondos_exterior,0.5441000219661047,45.58999780338952,0.21591173360419408
2022-03,Profuturo,1084998.006767914,66,66,solo_isin,5025192.418476501,1138855.3087915,22.662919425815133,fondos_mutuos_mas_etf,0.9527092672722955,4.729073272770446,0.21591173360419408
2022-03,Profuturo,1084998.006767914,66,66,solo_isin,5025192.418476501,1084135.4292427,21.57400829581328,fondos_mutuos_exterior,1.0007956363217614,0.07956363217613838,0.21591173360419408
2022-04,Habitat,971442.3891086669,79,79,solo_isin,2373179.300746,1099554.228837,46.33253915923501,total_exterior,0.8834874748616655,11.651252513833455,0.4093421802572177
2022-04,Habitat,971442.3891086669,79,79,solo_isin,2373179.300746,974566.9446670001,41.06587919255189,rv_y_fondos_exterior,0.9967939036149017,0.3206096385098278,0.4093421802572177
2022-04,Habitat,971442.3891086669,79,79,solo_isin,2373179.300746,974566.9446670001,41.06587919255189,fondos_exterior_amplio,0.9967939036149017,0.3206096385098278,0.4093421802572177
2022-04,Habitat,971442.3891086669,79,79,solo_isin,2373179.300746,974566.9446670001,41.06587919255189,administradoras_fondos_exterior,0.9967939036149017,0.3206096385098278,0.4093421802572177
2022-04,Habitat,971442.3891086669,79,79,solo_isin,2373179.300746,606043.730208,25.53720782991376,fondos_mutuos_mas_etf,1.6029245757154496,60.29245757154496,0.4093421802572177
2022-04,Habitat,971442.3891086669,79,79,solo_isin,2373179.300746,606043.730208,25.53720782991376,fondos_mutuos_exterior,1.6029245757154496,60.29245757154496,0.4093421802572177
2022-04,Integra,962301.8925494824,39,39,solo_isin,5630561.319918,2658617.237862,47.21762337366247,total_exterior,0.3619557862053674,63.804421379463264,0.17090691990962933
2022-04,Integra,962301.8925494824,39,39,solo_isin,5630561.319918,2451885.932472,43.54603019415669,rv_y_fondos_exterior,0.3924741684778485,60.752583152215145,0.17090691990962933
2022-04,Integra,962301.8925494824,39,39,solo_isin,5630561.319918,2450941.458102,43.52925612286367,fondos_exterior_amplio,0.39262540905186916,60.73745909481308,0.17090691990962933
2022-04,Integra,962301.8925494824,39,39,solo_isin,5630561.319918,2450941.458102,43.52925612286367,administradoras_fondos_exterior,0.39262540905186916,60.73745909481308,0.17090691990962933
2022-04,Integra,962301.8925494824,39,39,solo_isin,5630561.319918,954754.90503,16.95665584268789,fondos_mutuos_mas_etf,1.007904633408765,0.7904633408764905,0.17090691990962933
2022-04,Integra,962301.8925494824,39,39,solo_isin,5630561.319918,954754.90503,16.95665584268789,fondos_mutuos_exterior,1.007904633408765,0.7904633408764905,0.17090691990962933
2022-04,Prima,961708.1977919576,30,30,solo_isin,4867652.239759,1633495.223665,33.55817431497274,total_exterior,0.5887425833019677,41.125741669803226,0.1975712623709479
2022-04,Prima,961708.1977919576,30,30,solo_isin,4867652.239759,1603884.85114,32.94986519454827,rv_y_fondos_exterior,0.5996117471328446,40.03882528671554,0.1975712623709479
2022-04,Prima,961708.1977919576,30,30,solo_isin,4867652.239759,1600441.926577,32.87913449331045,fondos_exterior_amplio,0.6009016521135784,39.909834788642165,0.1975712623709479
2022-04,Prima,961708.1977919576,30,30,solo_isin,4867652.239759,1600379.180662,32.877845454736836,administradoras_fondos_exterior,0.6009252116077548,39.90747883922452,0.1975712623709479
2022-04,Prima,961708.1977919576,30,30,solo_isin,4867652.239759,763692.6709029999,15.689137869487793,fondos_mutuos_mas_etf,1.259286928411689,25.9286928411689,0.1975712623709479
2022-04,Prima,961708.1977919576,30,30,solo_isin,4867652.239759,763629.924988,15.687848830914175,fondos_mutuos_exterior,1.259390401452733,25.939040145273307,0.1975712623709479
2022-04,Profuturo,900028.4049003869,64,64,solo_isin,4975297.01921,1959085.028431,39.376242681930826,total_exterior,0.45941262979341196,54.058737020658796,0.18089943201889433
2022-04,Profuturo,900028.4049003869,64,64,solo_isin,4975297.01921,1833993.252894,36.861985240535645,rv_y_fondos_exterior,0.4907479367659409,50.92520632340592,0.18089943201889433
2022-04,Profuturo,900028.4049003869,64,64,solo_isin,4975297.01921,1833993.252894,36.861985240535645,fondos_exterior_amplio,0.4907479367659409,50.92520632340592,0.18089943201889433
2022-04,Profuturo,900028.4049003869,64,64,solo_isin,4975297.01921,1833896.4379079998,36.86003932684193,administradoras_fondos_exterior,0.4907738443110157,50.922615568898436,0.18089943201889433
2022-04,Profuturo,900028.4049003869,64,64,solo_isin,4975297.01921,899300.9998049999,18.07532286681037,fondos_mutuos_mas_etf,1.0008088560955062,0.0808856095506183,0.18089943201889433
2022-04,Profuturo,900028.4049003869,64,64,solo_isin,4975297.01921,899204.184819,18.073376953116654,fondos_mutuos_exterior,1.000916610593347,0.09166105933469115,0.18089943201889433
2022-05,Habitat,962341.6114718062,82,82,solo_isin,2348616.8806718998,1030297.3190268,43.868258271740466,total_exterior,0.9340426241046773,6.595737589532269,0.4097482307103645
2022-05,Habitat,962341.6114718062,82,82,solo_isin,2348616.8806718998,951940.9241624,40.53197999199027,rv_y_fondos_exterior,1.0109257697042047,1.0925769704204669,0.4097482307103645
