familia,parametros,val_mae,val_r2,val_mape_cuota_pct,val_p90_pct,estado,seleccionado,afp,tarea
DIRECTO_GRADIENT_BOOSTING,"{""learning_rate"": 0.05, ""max_depth"": 2, ""min_samples_leaf"": 30, ""n_estimators"": 100}",0.007647392144274639,0.35719384313847,0.7662382469596811,1.6552750150163553,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_GRADIENT_BOOSTING,"{""learning_rate"": 0.03, ""max_depth"": 1, ""min_samples_leaf"": 10, ""n_estimators"": 250}",0.007809873170900354,0.3177355795060953,0.7825299731971981,1.6282253486659466,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_GRADIENT_BOOSTING,"{""learning_rate"": 0.03, ""max_depth"": 1, ""min_samples_leaf"": 30, ""n_estimators"": 250}",0.0077910770372220176,0.3239636191296974,0.780606603063006,1.6454572990580674,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_GRADIENT_BOOSTING,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_samples_leaf"": 10, ""n_estimators"": 250}",0.007608576879605473,0.36579505273428403,0.7623861618880915,1.6236462180401874,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_GRADIENT_BOOSTING,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_samples_leaf"": 30, ""n_estimators"": 250}",0.007605766952677358,0.37073480902165656,0.7619430070581664,1.6201137554940757,CORRECTO,True,Habitat,directo_acumulado
DIRECTO_GRADIENT_BOOSTING,"{""learning_rate"": 0.05, ""max_depth"": 1, ""min_samples_leaf"": 10, ""n_estimators"": 250}",0.007703581179183012,0.34512054951610593,0.771735199499657,1.610689213222123,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_GRADIENT_BOOSTING,"{""learning_rate"": 0.05, ""max_depth"": 1, ""min_samples_leaf"": 30, ""n_estimators"": 250}",0.00771570898288478,0.34410234141700524,0.7729531505474188,1.5782127541580273,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_GRADIENT_BOOSTING,"{""learning_rate"": 0.05, ""max_depth"": 2, ""min_samples_leaf"": 10, ""n_estimators"": 250}",0.007715224730727794,0.35704282740982596,0.773198270673286,1.6625557847921844,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_GRADIENT_BOOSTING,"{""learning_rate"": 0.05, ""max_depth"": 2, ""min_samples_leaf"": 30, ""n_estimators"": 250}",0.00769935952006581,0.36553424085064257,0.7713129043138567,1.6039959240079067,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_EXTRA_TREES,"{""max_depth"": 5, ""max_features"": 0.7, ""min_samples_leaf"": 5}",0.0076607252159186755,0.3429754854619892,0.7679411571701287,1.6007316509359417,CORRECTO,False,Habitat,directo_acumulado
