fecha,afp,modelo,retorno_real,retorno_estimado
2025-07-31,Habitat,ACWI_lineal,0.0010014179801258,0.00018059568845899015
2025-08-01,Habitat,ACWI_lineal,-0.006283223888387,-0.00120542760162229
2025-08-04,Habitat,ACWI_lineal,0.0057410166055358,0.0002776347747130362
2025-08-05,Habitat,ACWI_lineal,-0.0019154175290817,0.003069102721748276
2025-08-06,Habitat,ACWI_lineal,0.0046853577294545,0.0004961447688228765
2025-08-07,Habitat,ACWI_lineal,0.0009347698426314,0.00043204841578313875
2025-08-08,Habitat,ACWI_lineal,-0.0011274339867678,0.0008147793859343661
2025-08-11,Habitat,ACWI_lineal,-0.0003901151740522,0.0002776347747130362
2025-08-12,Habitat,ACWI_lineal,0.0059882802268558,0.003332616941137675
2025-08-13,Habitat,ACWI_lineal,0.0063494532954175,0.0005032402584277234
2025-08-14,Habitat,ACWI_lineal,0.0032571947308621,0.000543213264313204
2025-08-15,Habitat,ACWI_lineal,-0.0008548723004906,0.0008149982538498413
2025-08-18,Habitat,ACWI_lineal,-0.0017047709424221,0.0002776347747130362
2025-08-19,Habitat,ACWI_lineal,-0.0084903742425385,0.001669479205343852
2025-08-20,Habitat,ACWI_lineal,-0.0039424040785631,-0.0015606687686804052
2025-08-21,Habitat,ACWI_lineal,0.0021475189422568,-0.0004956007348118813
2025-08-22,Habitat,ACWI_lineal,0.0071239540258714,0.0025324057418211576
2025-08-25,Habitat,ACWI_lineal,0.0023066023661224,0.0002776347747130362
2025-08-26,Habitat,ACWI_lineal,0.0084425172574946,0.003797778330105597
2025-08-27,Habitat,ACWI_lineal,-0.0009790074255963,0.0002139774757643658
2025-08-28,Habitat,ACWI_lineal,0.0056036554051495,0.0018643435191538814
2025-08-29,Habitat,ACWI_lineal,-0.0024115478371382,-0.0025599770498464067
2025-09-01,Habitat,ACWI_lineal,0.0026475872109394,0.0002776347747130362
2025-09-02,Habitat,ACWI_lineal,0.0003867090303273,0.0002776347747130362
2025-09-03,Habitat,ACWI_lineal,0.0024053872816347,0.0029801523032508487
2025-09-04,Habitat,ACWI_lineal,-0.0007864031410126,0.0009037917687173964
2025-09-05,Habitat,ACWI_lineal,0.0046249898724355,-0.0019465082649852122
2025-09-08,Habitat,ACWI_lineal,0.0019873838683333,0.0002776347747130362
2025-09-09,Habitat,ACWI_lineal,-0.0031169239908424,0.002434028923511552
2025-09-10,Habitat,ACWI_lineal,0.0010507881359593,-0.0023436992798429616
2025-09-11,Habitat,ACWI_lineal,0.0066741005012336,0.0012475961490197181
2025-09-12,Habitat,ACWI_lineal,0.0014693720185201,0.0019413550227168762
2025-09-15,Habitat,ACWI_lineal,0.003771806802707,0.0002776347747130362
2025-09-16,Habitat,ACWI_lineal,-0.0028412187280509,0.002388044074863617
2025-09-17,Habitat,ACWI_lineal,0.0010817566484409,-0.0003368913726044673
2025-09-18,Habitat,ACWI_lineal,0.0014588829518011,0.0006277115456856024
2025-09-19,Habitat,ACWI_lineal,0.0055819864330781,0.00047367195116267645
2025-09-22,Habitat,ACWI_lineal,0.0064537941832094,0.0002776347747130362
2025-09-23,Habitat,ACWI_lineal,0.0007959387728335,0.0017440060761394582
2025-09-24,Habitat,ACWI_lineal,0.001262187157903,0.0002679855464748495
2025-09-25,Habitat,ACWI_lineal,-0.0026760594858221,-0.00029029279755149885
2025-09-26,Habitat,ACWI_lineal,-7.739929083272479e-05,0.0007017826692595305
2025-09-29,Habitat,ACWI_lineal,0.0041664757368671,0.0002776347747130362
2025-09-30,Habitat,ACWI_lineal,-0.0008641130659606,0.002361774921899652
2025-10-01,Habitat,ACWI_lineal,0.004659446838001,0.0003474512263444465
2025-10-02,Habitat,ACWI_lineal,0.0016126683278632,0.0004246975337576931
2025-10-03,Habitat,ACWI_lineal,-0.0028991288168082,0.0006455293255368476
2025-10-06,Habitat,ACWI_lineal,0.0060735972106302,0.0002776347747130362
2025-10-07,Habitat,ACWI_lineal,-0.0059229189693776,0.001248147082014317
2025-10-08,Habitat,ACWI_lineal,0.0100633252652111,-0.00117865973059814
2025-10-09,Habitat,ACWI_lineal,-0.0079217701107237,0.0010930510004568952
2025-10-10,Habitat,ACWI_lineal,-0.0134032690062125,-0.004172729471325021
2025-10-13,Habitat,ACWI_lineal,0.0094669649005985,0.0002776347747130362
2025-10-14,Habitat,ACWI_lineal,0.0004138998252507,0.0006856379339376862
2025-10-15,Habitat,ACWI_lineal,0.0036815362441917,0.0025419402970263127
2025-10-16,Habitat,ACWI_lineal,0.002062215367607,-0.0007782926529629539
2025-10-17,Habitat,ACWI_lineal,-0.007553020912498,2.7938774606979202e-05
2025-10-20,Habitat,ACWI_lineal,0.0046123562040796,0.0002776347747130362
2025-10-21,Habitat,ACWI_lineal,-0.0110072913069343,0.0013375708210613697
2025-10-22,Habitat,ACWI_lineal,-0.0028166473524188,0.0004043460335124984
2025-10-23,Habitat,ACWI_lineal,0.0033423747790521,0.0012936170057724016
2025-10-24,Habitat,ACWI_lineal,0.0012846509872361,0.00047978975251087306
2025-10-27,Habitat,ACWI_lineal,0.0002629933987463,0.0002776347747130362
2025-10-28,Habitat,ACWI_lineal,0.0051574451758991,0.0024158537617233224
2025-10-29,Habitat,ACWI_lineal,0.005007943781077,0.00037440048466472073
2025-10-30,Habitat,ACWI_lineal,-0.0053352251735186,-0.0009717708031671243
2025-10-31,Habitat,ACWI_lineal,-0.0012048382563286,0.000116637124305443
2025-11-03,Habitat,ACWI_lineal,-0.000577362202654,0.0002776347747130362
2025-11-04,Habitat,ACWI_lineal,-0.0130620129271523,0.0010745932918175135
2025-11-05,Habitat,ACWI_lineal,0.0050794909128093,0.0006806142839028588
2025-11-06,Habitat,ACWI_lineal,-0.0050203410935603,-0.002723500976902977
2025-11-07,Habitat,ACWI_lineal,-0.0020177602184371,7.336459570577405e-05
2025-11-10,Habitat,ACWI_lineal,0.0112964271684286,0.0002776347747130362
2025-11-11,Habitat,ACWI_lineal,-0.0012718530016518,0.0007588062690433079
2025-11-12,Habitat,ACWI_lineal,0.0060058455011744,4.812444298239258e-05
2025-11-13,Habitat,ACWI_lineal,-0.0078971596639166,0.0010419930665627962
2025-11-14,Habitat,ACWI_lineal,-0.0049966655218611,-0.00010791308418492358
2025-11-17,Habitat,ACWI_lineal,-0.0075552119089611,0.0002776347747130362
2025-11-18,Habitat,ACWI_lineal,-0.0064139557217951,0.001117241357326822
2025-11-19,Habitat,ACWI_lineal,0.0076114709355572,0.000584734622753693
2025-11-20,Habitat,ACWI_lineal,-0.0164554999553494,-0.0010950159408141063
2025-11-21,Habitat,ACWI_lineal,0.0014299584467318,-0.0009904908431256024
2025-11-24,Habitat,ACWI_lineal,0.0114382588579213,0.0002776347747130362
2025-11-25,Habitat,ACWI_lineal,0.0011646338559156,0.0035357674953987862
2025-11-26,Habitat,ACWI_lineal,0.0143647291921882,0.0008447211798219712
2025-11-27,Habitat,ACWI_lineal,0.0025250029601477,0.0002776347747130362
2025-11-28,Habitat,ACWI_lineal,0.0085233958905102,0.0002776347747130362
2025-12-01,Habitat,ACWI_lineal,0.005164101726625,0.0002776347747130362
2025-12-02,Habitat,ACWI_lineal,0.0032537974938637,0.0032121653242607844
2025-12-03,Habitat,ACWI_lineal,0.0056786005548576,0.00042064654479140735
2025-12-04,Habitat,ACWI_lineal,0.0018589627927092,0.0002015913319845562
2025-12-05,Habitat,ACWI_lineal,0.00327550152426,0.00027313780215432057
2025-12-08,Habitat,ACWI_lineal,-0.0014234014511896,0.0002776347747130362
2025-12-09,Habitat,ACWI_lineal,0.0052844139570056,0.0001881424169639016
2025-12-10,Habitat,ACWI_lineal,0.0079539222892413,0.003293254097996918
2025-12-11,Habitat,ACWI_lineal,0.0035694625554436,-0.0023235944271203274
2025-12-12,Habitat,ACWI_lineal,-0.0074593173636745,0.0021199134129870727
2025-12-15,Habitat,ACWI_lineal,-0.0016653747572393,0.0002776347747130362
2025-12-16,Habitat,ACWI_lineal,0.0058384215544853,0.002175891945882226
2025-12-17,Habitat,ACWI_lineal,-0.008361573530826,-0.0009267461236375452
2025-12-18,Habitat,ACWI_lineal,0.0073513639092934,0.0009162589930274752
2025-12-19,Habitat,ACWI_lineal,0.0120234724342742,0.001127784304126194
2025-12-22,Habitat,ACWI_lineal,0.0123472479147261,0.0002776347747130362
2025-12-23,Habitat,ACWI_lineal,0.006142163309907,0.0029403061846987517
2025-12-24,Habitat,ACWI_lineal,0.0015828620833557,0.0002672743816083651
2025-12-26,Habitat,ACWI_lineal,0.0079835206449663,0.0002776347747130362
2025-12-29,Habitat,ACWI_lineal,-0.0097570231003163,0.0002776347747130362
2025-12-30,Habitat,ACWI_lineal,0.0048486854992222,0.002406341778105101
2025-12-31,Habitat,ACWI_lineal,-0.0036466425612252,-0.0006293796072929826
2026-01-02,Habitat,ACWI_lineal,0.0136484277007591,0.0002776347747130362
2026-01-05,Habitat,ACWI_lineal,0.0151301536102934,0.0002776347747130362
2026-01-06,Habitat,ACWI_lineal,0.0185240004928473,0.0029051436381654435
2026-01-07,Habitat,ACWI_lineal,-0.0006154474132245,-0.00023556606634949956
2026-01-08,Habitat,ACWI_lineal,-0.0017805256339998,0.0001427278756180268
2026-01-09,Habitat,ACWI_lineal,0.0102411939778008,0.0009177464276650379
