fecha_cuota,afp,cuota_sbs,retorno_real,retorno_estimado
2024-05-17,Profuturo,54.5296286,0.006347209617882266,0.0039044926216467183
2024-05-20,Profuturo,54.67052150000001,0.0025837861657469485,0.00010063456323739458
2024-05-21,Profuturo,54.832808400000005,0.002968453483656708,-0.0002926057416159436
2024-05-22,Profuturo,54.6502113,-0.0033300701774743313,-0.00420083952157318
2024-05-23,Profuturo,54.7903923,0.002565058700880085,-0.0006011622318715851
2024-05-24,Profuturo,54.8160417,0.00046813681967372567,0.0018757007180127585
2024-05-27,Profuturo,54.8060771,-0.00018178255289813539,0.00017862951095321553
2024-05-28,Profuturo,55.086525,0.0051170949434729,0.00017862951095321553
2024-05-29,Profuturo,54.9732947,-0.0020554990535345263,-0.001773684536555812
2024-05-30,Profuturo,54.8827218,-0.0016475799839589245,0.0012592214653668065
2024-05-31,Profuturo,54.5243308,-0.006530124386068592,0.0009335981978444965
2024-06-03,Profuturo,54.5336851,0.0001715619405640023,-0.0027097879596210805
2024-06-04,Profuturo,54.1375161,-0.0072646658532893316,-0.0023974250841941455
2024-06-05,Profuturo,54.24096539999999,0.0019108615882728053,0.0015804945277951875
2024-06-06,Profuturo,54.2537092,0.00023494788313649373,0.0018537974659645971
2024-06-07,Profuturo,53.8476236,-0.007484937085186494,-0.005322494000410782
2024-06-10,Profuturo,54.226492,0.00703593537969982,0.0026847774239202246
2024-06-11,Profuturo,54.1187121,-0.001987587543003877,-0.0029873768219009535
2024-06-12,Profuturo,54.575265,0.00843613756285233,0.004068594952228844
2024-06-13,Profuturo,54.282387,-0.005366497075185994,-0.0020927034600836045
2024-06-14,Profuturo,54.3627621,0.0014806847016510805,-8.879416298492878e-05
2024-06-17,Profuturo,54.6187785,0.0047094075081957065,-0.0024257123537251724
2024-06-18,Profuturo,54.87408250000001,0.004674289814079469,0.004254859858476779
2024-06-19,Profuturo,54.7533364,-0.002200421300893818,0.00017862951095321553
2024-06-20,Profuturo,54.5091217,-0.004460270662154597,0.00017862951095321553
2024-06-21,Profuturo,54.3594343,-0.0027460981819489305,-0.000869620373488159
2024-06-24,Profuturo,54.3863203,0.0004945967585245903,-0.0003989023813794649
2024-06-25,Profuturo,54.3916442,9.789042484631416e-05,0.0008470346862376394
2024-06-26,Profuturo,54.3860866,-0.00010217745908847053,0.0005544886158100051
2024-06-27,Profuturo,54.3444148,-0.0007662217049461129,-0.0011485177236220427
2024-06-28,Profuturo,54.5214518,0.0032576852773469334,-0.0007322628873824692
2024-07-01,Profuturo,54.455499,-0.0012096669810248706,0.0007470204709449928
2024-07-02,Profuturo,54.246427,-0.0038393184130037783,0.0032022221135377922
2024-07-03,Profuturo,54.4018982,0.0028660173323489246,0.0036961211587947093
2024-07-04,Profuturo,54.3451314,-0.0010434709427106226,0.00017862951095321553
2024-07-05,Profuturo,54.4341055,0.0016372046162722587,0.00017862951095321553
2024-07-08,Profuturo,54.285476,-0.0027304481011449777,0.00017862951095321553
2024-07-09,Profuturo,54.2668407,-0.00034328334893851675,0.0001596605591728324
2024-07-10,Profuturo,54.620791,0.006522404758307454,0.0006784319275116819
2024-07-11,Profuturo,54.21159359999999,-0.007491605165512949,0.002048497833972489
2024-07-12,Profuturo,54.2083945,-5.901136246977412e-05,0.0004135508147287738
2024-07-15,Profuturo,54.1783524,-0.0005541964538351429,0.00017862951095321553
2024-07-16,Profuturo,54.2148007,0.0006727465562426094,0.0016600911354504669
2024-07-17,Profuturo,53.7095276,-0.009319836898339817,-0.004424029859032573
2024-07-18,Profuturo,53.66207,-0.0008835974196875762,-0.003788650486174666
2024-07-19,Profuturo,53.4343127,-0.004244288377246774,0.000833430406246589
2024-07-22,Profuturo,53.8011622,0.006865429374185661,0.00017862951095321553
2024-07-23,Profuturo,53.616512,-0.0034320857105946123,0.001793022915729427
2024-07-24,Profuturo,53.3274903,-0.005390535288830378,-0.0003354870650188359
2024-07-25,Profuturo,52.9966289,-0.00620433097711337,-0.0005019490909203392
2024-07-26,Profuturo,53.261722,0.005002074764042241,-0.0012285622285519023
2024-07-29,Profuturo,53.1341309,-0.002395549659472085,0.00017862951095321553
2024-07-30,Profuturo,52.9060181,-0.004293150111541633,-0.0009843259076304795
2024-07-31,Profuturo,53.4083777,0.009495320533298823,0.005538217023417926
2024-08-01,Profuturo,52.767660500000005,-0.01199656734752308,-0.0037768528151319323
2024-08-02,Profuturo,51.861982,-0.01716351438396646,-0.0016054989839621502
2024-08-05,Profuturo,51.1089971,-0.014519015104359045,0.00017862951095321553
2024-08-06,Profuturo,51.1090392,8.237297224322759e-07,0.0037004466006504604
2024-08-07,Profuturo,50.99677440000001,-0.0021965742607814587,-0.002175489427404873
2024-08-08,Profuturo,51.4779877,0.009436151710803031,0.0007889495041767428
2024-08-09,Profuturo,51.680482000000005,0.0039336094716850845,0.002816050188472587
2024-08-12,Profuturo,51.8823369,0.003905824639948152,0.00017862951095321553
2024-08-13,Profuturo,52.17856509999999,0.0057096155975193685,0.0031142448951306445
2024-08-14,Profuturo,51.9955281,-0.0035078963871314484,-0.0001910112260890871
2024-08-15,Profuturo,52.4645022,0.009019508352680727,0.002624422464283742
2024-08-16,Profuturo,52.4310069,-0.0006384373928167708,-0.0007964299404031861
2024-08-19,Profuturo,52.5120647,0.0015459897643126386,0.00017862951095321553
2024-08-20,Profuturo,52.52869330000001,0.00031666246785388985,0.0018121016474134273
2024-08-21,Profuturo,52.4810788,-0.0009064474482179952,0.0018765907780697194
2024-08-22,Profuturo,52.0686814,-0.007858020631999585,-0.0017643125173438911
2024-08-23,Profuturo,52.3146322,0.004723584185098995,0.0027105605026690478
2024-08-26,Profuturo,52.0487502,-0.005082363935648537,0.00017862951095321553
2024-08-27,Profuturo,52.0244063,-0.00046771343992801917,0.00366671503322908
2024-08-28,Profuturo,51.8102833,-0.004115818232797386,-0.0030548471559267666
2024-08-29,Profuturo,51.8908161,0.0015543786845111374,-0.0016596278650973788
2024-08-30,Profuturo,52.0244103,0.002574524936022282,0.0037364293237909267
2024-09-02,Profuturo,52.08169050000001,0.0011010254545837928,0.00017862951095321553
2024-09-03,Profuturo,51.3406668,-0.014228103828542338,0.00017862951095321553
2024-09-04,Profuturo,51.3469987,0.00012333108225237588,0.001985494313911096
2024-09-05,Profuturo,51.44429890000001,0.001894953988810455,0.0012009756449616357
2024-09-06,Profuturo,50.9962938,-0.008708547100055974,-0.004498891455805626
2024-09-09,Profuturo,51.2226632,0.004438938266529524,0.00017862951095321553
2024-09-10,Profuturo,51.1400813,-0.001612214102916898,-0.00014622059598682832
2024-09-11,Profuturo,51.1920049,0.0010153210296128812,0.004286881091676721
2024-09-12,Profuturo,51.600203,0.007973864293797206,0.0031958881981355844
2024-09-13,Profuturo,52.2020752,0.011664144034472246,0.0005200785417501072
2024-09-16,Profuturo,52.2029142,1.607215798959949e-05,0.00017862951095321553
2024-09-17,Profuturo,51.9202061,-0.005415561646939682,0.002132869366036969
2024-09-18,Profuturo,52.0313876,0.0021413917307235852,-0.0005976769292166692
2024-09-19,Profuturo,52.3180807,0.005510002965978922,0.00460003044940179
2024-09-20,Profuturo,52.3160317,-3.916428073402756e-05,-0.0010663555023942652
2024-09-23,Profuturo,52.3976513,0.0015601259756863328,0.00017862951095321553
2024-09-24,Profuturo,52.7796468,0.007290317228398457,0.008519866667703963
2024-09-25,Profuturo,52.6304609,-0.0028265801126959866,-0.0010219287391822487
