fecha_cartera,afp,suma_participacion_pct,categorias_nivel1,desvio_vs_100,estado
2024-01-31,Profuturo,100.0,3,0.0,correcto
2024-02-29,Habitat,100.0,3,0.0,correcto
2024-02-29,Integra,99.99999999999999,3,-1.4210854715202004e-14,correcto
2024-02-29,Prima,100.00000000000266,3,2.6574298317427747e-12,correcto
2024-02-29,Profuturo,100.0,3,0.0,correcto
2024-03-31,Habitat,100.00000000000274,3,2.7426949600339867e-12,correcto
2024-03-31,Integra,100.00000000000001,3,1.4210854715202004e-14,correcto
2024-03-31,Prima,100.00000000000001,3,1.4210854715202004e-14,correcto
2024-03-31,Profuturo,99.99999999999736,3,-2.6432189770275727e-12,correcto
2024-04-30,Habitat,100.0,3,0.0,correcto
2024-04-30,Integra,100.00000000000249,3,2.4868995751603507e-12,correcto
2024-04-30,Prima,99.99999999999723,3,-2.7711166694643907e-12,correcto
2024-04-30,Profuturo,100.00000000000001,3,1.4210854715202004e-14,correcto
2024-05-31,Habitat,99.9999999999734,3,-2.660272002685815e-11,correcto
2024-05-31,Integra,100.00000000000001,3,1.4210854715202004e-14,correcto
2024-05-31,Prima,100.0,3,0.0,correcto
2024-05-31,Profuturo,100.0,3,0.0,correcto
2024-06-30,Habitat,100.0,3,0.0,correcto
2024-06-30,Integra,100.0,3,0.0,correcto
2024-06-30,Prima,99.99999999997178,3,-2.822275746439118e-11,correcto
2024-06-30,Profuturo,100.0000000000269,3,2.6901147975877393e-11,correcto
2024-07-31,Habitat,100.0,3,0.0,correcto
2024-07-31,Integra,100.0,3,0.0,correcto
2024-07-31,Prima,100.00000000003013,3,3.012701199622825e-11,correcto
2024-07-31,Profuturo,100.0,3,0.0,correcto
2024-08-31,Habitat,100.0,3,0.0,correcto
2024-08-31,Integra,99.99999999997007,3,-2.992806003021542e-11,correcto
2024-08-31,Prima,100.0,3,0.0,correcto
2024-08-31,Profuturo,100.0,3,0.0,correcto
2024-09-30,Habitat,99.99999999999999,3,-1.4210854715202004e-14,correcto
2024-09-30,Integra,100.0,3,0.0,correcto
2024-09-30,Prima,99.9999999999661,3,-3.390709935047198e-11,correcto
2024-09-30,Profuturo,99.99999999996965,3,-3.035438567167148e-11,correcto
2024-10-31,Habitat,100.00000000000001,3,1.4210854715202004e-14,correcto
2024-10-31,Integra,100.0,3,0.0,correcto
2024-10-31,Prima,100.0,3,0.0,correcto
2024-10-31,Profuturo,99.99999999999999,3,-1.4210854715202004e-14,correcto
2024-11-30,Habitat,100.0,3,0.0,correcto
2024-11-30,Integra,99.99999999999999,3,-1.4210854715202004e-14,correcto
2024-11-30,Prima,100.0,3,0.0,correcto
2024-11-30,Profuturo,100.0,3,0.0,correcto
2024-12-31,Habitat,100.00000000002795,3,2.795275122480234e-11,correcto
2024-12-31,Integra,100.0,3,0.0,correcto
2024-12-31,Prima,100.00000000000001,3,1.4210854715202004e-14,correcto
2024-12-31,Profuturo,100.0,3,0.0,correcto
2025-01-31,Habitat,100.0,3,0.0,correcto
2025-01-31,Integra,100.0,3,0.0,correcto
2025-01-31,Prima,100.00000000003541,3,3.5413449950283393e-11,correcto
2025-01-31,Profuturo,99.99999999996892,3,-3.107913926214678e-11,correcto
2025-02-28,Habitat,100.0,3,0.0,correcto
2025-02-28,Integra,100.0,3,0.0,correcto
2025-02-28,Prima,99.99999999999999,3,-1.4210854715202004e-14,correcto
2025-02-28,Profuturo,99.99999999996828,3,-3.171862772433087e-11,correcto
2025-03-31,Habitat,100.00000000002764,3,2.7640112421067897e-11,correcto
2025-03-31,Integra,100.0,3,0.0,correcto
2025-03-31,Prima,100.0,3,0.0,correcto
2025-03-31,Profuturo,99.9999999999683,3,-3.170441686961567e-11,correcto
2025-04-30,Habitat,100.0,3,0.0,correcto
2025-04-30,Integra,99.99999999996605,3,-3.394973191461759e-11,correcto
2025-04-30,Prima,100.00000000000001,3,1.4210854715202004e-14,correcto
2025-04-30,Profuturo,100.00000000000001,3,1.4210854715202004e-14,correcto
2025-05-31,Habitat,100.00000000000001,3,1.4210854715202004e-14,correcto
2025-05-31,Integra,100.0,3,0.0,correcto
2025-05-31,Prima,100.00000000003759,3,3.75877107217093e-11,correcto
2025-05-31,Profuturo,99.99999999999999,3,-1.4210854715202004e-14,correcto
2025-06-30,Habitat,99.99999999999999,3,-1.4210854715202004e-14,correcto
2025-06-30,Integra,100.0,3,0.0,correcto
2025-06-30,Prima,100.00000000000001,3,1.4210854715202004e-14,correcto
2025-06-30,Profuturo,100.0,3,0.0,correcto
2025-07-31,Habitat,99.99999999997496,3,-2.503952600818593e-11,correcto
2025-07-31,Integra,100.00000000003193,3,3.19317905450589e-11,correcto
2025-07-31,Prima,100.00000000000001,3,1.4210854715202004e-14,correcto
2025-07-31,Profuturo,99.99999999999999,3,-1.4210854715202004e-14,correcto
2025-08-31,Habitat,100.0,3,0.0,correcto
2025-08-31,Integra,99.99999999996838,3,-3.161915174132446e-11,correcto
2025-08-31,Prima,100.0,3,0.0,correcto
2025-08-31,Profuturo,99.99999999996932,3,-3.0681235330121126e-11,correcto
2025-09-30,Habitat,100.00000000000001,3,1.4210854715202004e-14,correcto
2025-09-30,Integra,100.00000000003033,3,3.0325963962241076e-11,correcto
2025-09-30,Prima,99.99999999999999,3,-1.4210854715202004e-14,correcto
2025-09-30,Profuturo,100.00000000002936,3,2.935962584160734e-11,correcto
2025-10-31,Habitat,100.00000000002318,3,2.3177904040494468e-11,correcto
2025-10-31,Integra,100.0,3,0.0,correcto
2025-10-31,Prima,100.00000000000001,3,1.4210854715202004e-14,correcto
2025-10-31,Profuturo,99.99999999999999,3,-1.4210854715202004e-14,correcto
2025-11-30,Habitat,100.0,3,0.0,correcto
2025-11-30,Integra,100.0,3,0.0,correcto
2025-11-30,Prima,100.0,3,0.0,correcto
2025-11-30,Profuturo,99.99999999997013,3,-2.987121661135461e-11,correcto
2025-12-31,Habitat,99.99999999999999,3,-1.4210854715202004e-14,correcto
2025-12-31,Integra,100.0,3,0.0,correcto
2025-12-31,Prima,100.0,3,0.0,correcto
2025-12-31,Profuturo,100.00000000002942,3,2.941646926046815e-11,correcto
2026-01-31,Habitat,100.00000000002004,3,2.0037305148434825e-11,correcto
2026-01-31,Integra,100.0,3,0.0,correcto
2026-01-31,Prima,100.0,3,0.0,correcto
2026-01-31,Profuturo,100.00000000000001,3,1.4210854715202004e-14,correcto
2026-02-28,Habitat,100.00000000000001,3,1.4210854715202004e-14,correcto
2026-02-28,Integra,100.0,3,0.0,correcto
2026-02-28,Prima,100.00000000000001,3,1.4210854715202004e-14,correcto
2026-02-28,Profuturo,100.0,3,0.0,correcto
2026-03-31,Habitat,99.99999999999999,3,-1.4210854715202004e-14,correcto
2026-03-31,Integra,100.00000000003224,3,3.2244429348793346e-11,correcto
2026-03-31,Prima,99.99999999996417,3,-3.582556473702425e-11,correcto
2026-03-31,Profuturo,100.0,3,0.0,correcto
2026-04-30,Habitat,100.0,3,0.0,correcto
2026-04-30,Integra,100.00000000000001,3,1.4210854715202004e-14,correcto
2026-04-30,Prima,100.0,3,0.0,correcto
2026-04-30,Profuturo,100.00000000000001,3,1.4210854715202004e-14,correcto
2026-05-31,Habitat,100.00000000000001,3,1.4210854715202004e-14,correcto
2026-05-31,Integra,100.00000000000001,3,1.4210854715202004e-14,correcto
2026-05-31,Prima,100.0,3,0.0,correcto
2026-05-31,Profuturo,100.0,3,0.0,correcto
