periodo,afp,monto_ca_miles_soles,suma_pct_reportada,registros,total_fp_miles_soles,escenario,ratio_ca_fp,error_abs_pct,pct_calculado_sobre_fp,dif_pct_interno_pp
2018-11,Habitat,1191600.9448495505,106.4331821811179,97,1119576.545989,antes,1.0643318218111888,6.433182181118879,106.43318218111888,9.805489753489383e-13
2018-11,Integra,8114228.643370385,99.68120645306165,110,8140179.0087594995,antes,0.9968120645306215,0.31879354693784556,99.68120645306216,5.115907697472721e-13
2018-11,Prima,7151840.836685109,99.73891336618303,81,7170562.2162012,antes,0.9973891336618219,0.2610866338178086,99.73891336618219,8.384404281969182e-13
2018-11,Profuturo,5938217.531377161,99.45400363979645,96,5970817.9802236,antes,0.994540036397958,0.545996360204204,99.4540036397958,6.536993168992922e-13
2018-12,Habitat,1086915.7832991327,101.03646794163353,96,1075765.8154946,antes,1.0103646794162224,1.0364679416222433,101.03646794162225,1.1283418643870391e-11
2018-12,Integra,7720914.820800182,99.11977431633942,107,7789479.8228243,antes,0.9911977431633865,0.8802256836613509,99.11977431633865,7.673861546209082e-13
2018-12,Prima,6812149.096576501,99.37101406040368,81,6855267.7669522995,antes,0.9937101406040382,0.6289859395961828,99.37101406040382,1.4210854715202004e-13
2018-12,Profuturo,5648148.747740482,98.32259735331137,95,5744507.264636801,antes,0.9832259735330997,1.6774026466900294,98.32259735330997,1.3926637620897964e-12
2019-01,Habitat,1114002.5690992102,100.9260276829564,97,1103781.2491726,antes,1.0092602768295549,0.9260276829554881,100.92602768295549,9.094947017729282e-13
2019-01,Integra,7979001.262611948,99.47697401395295,108,8020952.9307686,antes,0.9947697401395134,0.5230259860486641,99.47697401395133,1.6200374375330284e-12
2019-01,Prima,6912516.690792014,97.77337522588381,81,7069937.6745684,antes,0.9777337522588563,2.226624774114372,97.77337522588563,1.8189894035458565e-12
2019-01,Profuturo,6068697.67297463,102.19694137290438,100,5938238.0641223,antes,1.0219694137290558,2.196941372905581,102.19694137290558,1.2079226507921703e-12
2019-02,Habitat,1097878.392072217,98.82777683214759,97,1110900.6265888999,antes,0.9882777683214848,1.172223167851516,98.82777683214849,8.952838470577262e-13
2019-02,Integra,7947324.852941863,98.77544557025823,107,8045850.673778,antes,0.9877544557025847,1.2245544297415312,98.77544557025847,2.4158453015843406e-13
2019-02,Prima,7107647.384816761,100.23472193388808,80,7091003.2448684,antes,1.0023472193388723,0.2347219338872275,100.23472193388723,8.526512829121202e-13
2019-02,Profuturo,5921842.785803566,99.05611127654778,101,5978271.0117408,antes,0.9905611127654779,0.9438887234522131,99.05611127654778,0.0
2019-03,Habitat,1123781.0542910604,100.80387358634744,100,1114819.3162721,antes,1.0080387358634295,0.8038735863429514,100.80387358634295,4.490630090003833e-12
2019-03,Integra,8125487.328144312,100.1468219389624,110,8113574.8202741,antes,1.0014682193896143,0.1468219389614278,100.14682193896142,9.805489753489383e-13
2019-03,Prima,7088678.937349629,99.99999999999997,80,7088678.9373498,antes,0.9999999999999758,2.4202861936828413e-12,99.99999999999758,2.3874235921539366e-12
2019-03,Profuturo,6048758.520012222,100.22611780704715,100,6035112.056976,antes,1.0022611780704964,0.22611780704964168,100.22611780704965,2.5011104298755527e-12
2019-04,Habitat,1169720.6367622244,100.77386468443123,98,1160738.0945698,antes,1.0077386468441476,0.7738646844147601,100.77386468441476,1.6470380614919122e-11
2019-04,Integra,8105618.202350637,100.14714786135892,111,8093708.4834128,antes,1.001471478613573,0.14714786135729963,100.1471478613573,1.6200374375330284e-12
2019-04,Prima,7039004.793682421,100.00000000000001,80,7039004.7936822,antes,1.0000000000000313,3.1308289294429414e-12,100.00000000000313,3.112177182629239e-12
2019-04,Profuturo,6085196.974762225,100.22404221921506,100,6071594.0407314,antes,1.0022404221921901,0.22404221921901168,100.22404221921902,3.950617610826157e-12
2019-05,Habitat,1172664.2506218103,100.78437206867048,100,1163537.785226,antes,1.0078437206867654,0.7843720686765421,100.78437206867655,6.0680349633912556e-12
2019-05,Integra,7832040.503348512,100.15437848882863,116,7819968.1546845,antes,1.0015437848882773,0.1543784888277333,100.15437848882773,8.952838470577262e-13
2019-05,Prima,6734416.685571818,99.99999999999996,80,6734416.685572,antes,0.9999999999999729,2.708944180085382e-12,99.99999999999729,2.6716406864579767e-12
2019-05,Profuturo,5897438.640790141,100.23323258957323,101,5883715.8978384,antes,1.0023323258957462,0.2332325895746168,100.23323258957461,1.3784529073745944e-12
2019-06,Habitat,1250155.4911791692,100.66160329303779,102,1241938.7832913,antes,1.0066160329304588,0.661603293045876,100.66160329304587,8.08597633294994e-12
2019-06,Integra,7905680.849393877,100.15427845359976,112,7893502.875223,antes,1.001542784536014,0.15427845360140857,100.1542784536014,1.6484591469634324e-12
2019-06,Prima,6792537.106817465,100.00000000000007,80,6792537.1068175,antes,0.9999999999999949,5.10702591327572e-13,99.99999999999949,5.826450433232822e-13
2019-06,Profuturo,5937473.995339023,100.2320405510367,101,5923728.5429859,antes,1.0023204055103772,0.23204055103771548,100.23204055103771,1.0089706847793423e-12
2019-07,Habitat,1297113.2482602652,100.63962438442975,105,1288869.3257692999,antes,1.0063962438442273,0.6396243844227323,100.63962438442273,7.02016222930979e-12
2019-07,Integra,7791481.935184854,100.15802068342126,108,7779189.207235,antes,1.001580206834206,0.15802068342058995,100.15802068342059,6.679101716144942e-13
2019-07,Prima,6712286.578862055,99.99999999999994,78,6712286.5788621,antes,0.9999999999999933,6.661338147750939e-13,99.99999999999933,6.110667527536862e-13
2019-07,Profuturo,5847294.67889076,100.23660684155637,102,5833492.2371559,antes,1.002366068415579,0.236606841557907,100.2366068415579,1.5347723092418164e-12
2019-08,Habitat,1294584.83241994,100.59752799483917,108,1286895.2729003,antes,1.0059752799482353,0.5975279948235324,100.59752799482354,1.5631940186722204e-11
2019-08,Integra,7640048.649899645,100.16256066371278,108,7627649.0929086,antes,1.0016256066371187,0.16256066371187483,100.16256066371187,9.094947017729282e-13
2019-08,Prima,6512272.1991450675,99.99999999999997,77,6512272.1991451,antes,0.999999999999995,4.996003610813204e-13,99.9999999999995,4.689582056016661e-13
2019-08,Profuturo,5736686.470836693,100.24174708172679,101,5722851.6439957,antes,1.002417470817282,0.24174708172819415,100.24174708172819,1.4068746168049984e-12
2019-09,Habitat,1310668.6502113347,100.58634016151903,114,1303028.47097,antes,1.0058634016151982,0.586340161519816,100.58634016151981,7.815970093361102e-13
2019-09,Integra,7616083.308235014,100.1637586818708,110,7603631.7011869,antes,1.0016375868187002,0.16375868187001874,100.16375868187002,7.815970093361102e-13
2019-09,Prima,6459536.056448854,100.00000000000007,76,6459536.0564487,antes,1.0000000000000238,2.375877272697835e-12,100.00000000000237,2.3021584638627246e-12
2019-09,Profuturo,5645315.85939183,100.24548654333795,99,5631491.3060461,antes,1.0024548654334042,0.24548654334042297,100.24548654334042,2.4726887204451486e-12
2019-10,Habitat,1308669.1818697387,100.58797875664592,113,1301019.463803,antes,1.0058797875662657,0.5879787566265726,100.58797875662657,1.935518412210513e-11
2019-10,Integra,7662246.427150414,100.16146840192572,110,7649894.2651317,antes,1.0016146840192308,0.16146840192308165,100.16146840192309,2.6290081223123707e-12
2019-10,Prima,6449506.21753115,100.00000000000001,77,6449506.2175312005,antes,0.9999999999999922,7.771561172376096e-13,99.99999999999922,7.958078640513122e-13
2019-10,Profuturo,5618658.461168553,100.24385031150747,99,5604990.6739502,antes,1.0024385031150678,0.24385031150677694,100.24385031150678,6.963318810448982e-13
2019-11,Habitat,1289973.9910100338,100.35988638046503,115,1285348.1979042,antes,1.003598863804669,0.3598863804668895,100.35988638046689,1.8616219676914625e-12
2019-11,Integra,7597356.639093611,100.1631229883866,114,7584983.786872,antes,1.001631229883843,0.16312298838430106,100.1631229883843,2.3021584638627246e-12
2019-11,Prima,6349639.885662791,100.0,77,6349639.885663,antes,0.9999999999999671,3.2862601528904634e-12,99.99999999999672,3.282707439211663e-12
2019-11,Profuturo,5576528.058476012,100.24487934705078,102,5562905.6514399005,antes,1.0024487934704744,0.24487934704744418,100.24487934704744,3.339550858072471e-12
2019-12,Habitat,1289168.0817779142,100.21680160420006,111,1286379.1910555,antes,1.0021680160420863,0.21680160420862737,100.21680160420863,8.569145393266808e-12
2019-12,Integra,7622473.23564096,100.16094606347917,107,7610224.8782774,antes,1.0016094606347996,0.16094606347996088,100.16094606347995,7.815970093361102e-13
2019-12,Prima,6385159.944154839,99.99999999999999,76,6385159.9441548,antes,1.0000000000000062,6.217248937900877e-13,100.00000000000063,6.394884621840902e-13
2019-12,Profuturo,5536890.126531025,100.24266358359789,101,5523486.6359209,antes,1.0024266358359517,0.2426635835951707,100.24266358359517,2.7142732506035827e-12
2020-01,Habitat,1288236.645884682,100.21914402778832,108,1285419.725325,antes,1.0021914402775869,0.2191440277586887,100.21914402775869,2.962963208119618e-11
2020-01,Integra,7515641.660565791,100.161933511082,105,7503490.994143,antes,1.0016193351111202,0.16193351111202237,100.16193351111203,3.0027536013221834e-11
2020-01,Prima,6256650.873809795,100.00000000000007,74,6256650.87381,antes,0.9999999999999672,3.2751579226442118e-12,99.99999999999673,3.339550858072471e-12
2020-01,Profuturo,5475008.858463874,100.24232109757524,100,5461773.828176,antes,1.0024232109758184,0.2423210975818435,100.24232109758185,6.608047442568932e-12
2020-02,Habitat,1240417.4415779999,100.22293965091103,98,1237658.2106836,antes,1.0022293965091347,0.22293965091346735,100.22293965091347,2.4442670110147446e-12
2020-02,Integra,7145045.767690623,100.17074720091907,105,7132866.5976297995,antes,1.0017074720092018,0.17074720092018492,100.17074720092019,1.1226575225009583e-12
2020-02,Prima,5871434.032774903,100.00000000000003,72,5871434.032775,antes,0.9999999999999835,1.6542323066914832e-12,99.99999999999835,1.6768808563938364e-12
2020-02,Profuturo,5176546.572619114,100.2552969503116,101,5163364.6601084,antes,1.0025529695031141,0.2552969503114122,100.25529695031142,1.8474111129762605e-13
2020-03,Habitat,1071880.9216079174,100.25673271357144,94,1069136.0994879,antes,1.0025673271357427,0.2567327135742703,100.25673271357427,2.8279600883251987e-12
2020-03,Integra,6095835.133801897,100.20009947921984,103,6083661.758306,antes,1.0020009947922033,0.2000994792203281,100.20009947922033,4.831690603168681e-13
2020-03,Prima,4910086.652567935,100.0000000000001,68,4910086.6525681,antes,0.9999999999999665,3.3528735343679728e-12,99.99999999999665,3.453237695794087e-12
2020-03,Profuturo,4483484.075124762,100.29429441104563,100,4470328.1492261,antes,1.0029429441104765,0.2942944110476464,100.29429441104764,2.0179413695586845e-12
2020-04,Habitat,1074659.0202927438,100.25674607172274,97,1071906.9413283,antes,1.0025674607172834,0.2567460717283421,100.25674607172834,5.5990767577895895e-12
2020-04,Integra,5708357.356550199,100.17660742938966,103,5698293.7464454,antes,1.0017660742939194,0.17660742939193952,100.17660742939194,2.2737367544323206e-12
2020-04,Prima,4707257.334610601,100.00000000000001,68,4707257.3346106,antes,1.0000000000000002,2.220446049250313e-14,100.00000000000003,1.4210854715202004e-14
2020-04,Profuturo,4285949.170702044,100.30907518224654,99,4272743.1819255,antes,1.0030907518224845,0.30907518224845276,100.30907518224845,1.9042545318370685e-12
2020-05,Habitat,1129395.2508676571,100.24184701096416,96,1126670.432102,antes,1.0024184701115955,0.2418470111595461,100.24184701115955,1.9538504147931235e-10
2020-05,Integra,5614948.533964241,100.07384273967615,98,5610805.361569,antes,1.0007384273964695,0.07384273964694543,100.07384273964695,2.920330643974012e-11
2020-05,Prima,4724373.416345494,99.99999999999999,66,4724373.416346,antes,0.999999999999893,1.0702549957386509e-11,99.9999999999893,1.0686562745831907e-11
2020-05,Profuturo,4323560.958743901,100.30660597457192,99,4310345.182889,antes,1.0030660597456011,0.3066059745601146,100.30660597456011,1.1809220268332865e-11
2020-06,Habitat,1195984.1575718205,100.84810921882153,104,1185926.208071,antes,1.0084810921896907,0.8481092189690731,100.84810921896907,1.475370936532272e-10
2020-06,Integra,5663121.846012738,100.07103210051392,98,5659102.066943,antes,1.0007103210053798,0.07103210053798215,100.07103210053798,2.4058977032836992e-11
2020-06,Prima,4769187.779914115,100.00000000000003,67,4769187.779913,antes,1.0000000000002338,2.3381296898605797e-11,100.00000000002338,2.3348434297076892e-11
2020-06,Profuturo,4318756.222299412,100.30428373161581,97,4305654.8151589995,antes,1.0030428373157751,0.30428373157751487,100.30428373157751,3.82982534574694e-11
2020-07,Habitat,1236602.7113359591,100.60264129703866,103,1229195.074198,antes,1.006026412970124,0.6026412970123962,100.6026412970124,2.6261659513693303e-11
2020-07,Integra,5578892.888665527,99.99999999999999,99,5578892.888665,antes,1.0000000000000946,9.459100169806334e-12,100.00000000000946,9.478640095039736e-12
2020-07,Prima,4751740.883121997,100.00000000000003,65,4751740.883123,antes,0.999999999999789,2.1105339698124226e-11,99.9999999999789,2.113154096150538e-11
2020-07,Profuturo,4265608.51008672,100.31327497359676,97,4252287.158613,antes,1.003132749736042,0.3132749736042051,100.31327497360421,7.44648787076585e-12
2020-08,Habitat,1290830.4417235767,100.75653252797521,98,1281138.214404,antes,1.0075653252791976,0.7565325279197621,100.75653252791976,5.545075509871822e-11
2020-08,Integra,5699830.654786102,100.00000000000001,100,5699830.654789,antes,0.9999999999994915,5.084821452783217e-11,99.99999999994915,5.086064902570797e-11
2020-08,Prima,4825931.866291074,100.0,67,4825931.86629,antes,1.0000000000002225,2.2248869413488137e-11,100.00000000002225,2.2254198484006338e-11
2020-08,Profuturo,4366490.082085859,100.29539312585649,95,4353629.759051,antes,1.002953931258882,0.2953931258881992,100.2953931258882,3.170441686961567e-11
2020-09,Habitat,1298280.6749447542,99.99999999999994,97,1298280.674944,antes,1.0000000000005809,5.808686864838819e-11,100.0000000000581,5.81508174946066e-11
2020-09,Integra,5641274.959845181,100.00000000000001,99,5641274.959844001,antes,1.0000000000002092,2.091660178393795e-11,100.00000000002092,2.0904167286062147e-11
2020-09,Prima,4782907.350176516,100.00000000000004,67,4782907.3501780005,antes,0.9999999999996896,3.104183576851938e-11,99.99999999996896,3.107913926214678e-11
2020-09,Profuturo,4343832.718316791,100.29799856355707,94,4330926.619203,antes,1.002979985635537,0.297998563553703,100.2979985635537,3.367972567502875e-12
2020-10,Habitat,1300491.6691940802,99.99999999999986,96,1300491.6691941,antes,0.9999999999999848,1.5210055437364645e-12,99.99999999999848,1.3784529073745944e-12
2020-10,Integra,5526919.9300514255,100.00000000000001,99,5526919.9300513,antes,1.0000000000000226,2.2648549702353193e-12,100.00000000000226,2.2453150450019166e-12
2020-10,Prima,4699970.474121257,100.00000000000003,68,4699970.4741214,antes,0.9999999999999695,3.0531133177191805e-12,99.99999999999694,3.083755473198835e-12
2020-10,Profuturo,4257238.925463286,100.00000000000003,92,4257238.9254634,antes,0.9999999999999734,2.6645352591003757e-12,99.99999999999733,2.7000623958883807e-12
2020-11,Habitat,1428301.0568187581,99.99999999999994,98,1428301.05682,antes,0.9999999999991305,8.695266728864226e-11,99.99999999991304,8.689937658346025e-11
2020-11,Integra,5948027.646847592,100.0,94,5948027.646846999,antes,1.0000000000000995,9.947598300641403e-12,100.00000000000995,9.947598300641403e-12
2020-11,Prima,5043450.843270522,100.0,69,5043450.84327,antes,1.0000000000001035,1.0347278589506459e-11,100.00000000001035,1.0345502232667059e-11
2020-11,Profuturo,4582500.810641623,100.00000000000009,94,4582500.810642,antes,0.9999999999999177,8.22675261247241e-12,99.99999999999177,8.313350008393172e-12
2020-12,Habitat,1458035.3560936288,97.14171642450303,97,1500936.373948,antes,0.9714171642455929,2.858283575440712,97.14171642455929,5.626077381748473e-11
2020-12,Integra,6028680.226666755,99.37558577625387,94,6066560.694536,antes,0.9937558577624778,0.6244142237522232,99.37558577624777,6.0964566728216596e-12
2020-12,Prima,5170643.024131676,100.26814153926397,69,5156815.459782,antes,1.0026814153924097,0.2681415392409736,100.26814153924097,2.2993162929196842e-11
2020-12,Profuturo,4707606.48534619,100.05744362329888,93,4704903.818119,antes,1.0005744362332725,0.05744362332724684,100.05744362332725,2.83648660115432e-11
2021-01,Habitat,1565397.3931891196,99.99999999999991,97,1565397.3931893,antes,0.9999999999998848,1.1524114995609125e-11,99.99999999998847,1.1439738045737613e-11
2021-01,Integra,6124979.331924959,100.00000000000004,99,6124979.331925,antes,0.9999999999999933,6.661338147750939e-13,99.99999999999933,7.105427357601002e-13
2021-01,Prima,5245041.594874376,100.00000000000004,72,5245041.5948744,antes,0.9999999999999956,4.440892098500626e-13,99.99999999999956,4.831690603168681e-13
2021-01,Profuturo,4728583.530902173,100.00000000000003,93,4728583.5309022,antes,0.9999999999999943,5.662137425588298e-13,99.99999999999943,5.968558980384842e-13
2021-02,Habitat,1650602.3491076718,99.99999999999993,102,1650602.3491077002,antes,0.9999999999999828,1.7208456881689926e-12,99.99999999999828,1.6484591469634324e-12
2021-02,Integra,6236385.37691733,100.0,98,6236385.3769173,antes,1.0000000000000049,4.884981308350689e-13,100.00000000000048,4.831690603168681e-13
2021-02,Prima,5308802.19198358,100.00000000000001,72,5308802.1919835,antes,1.000000000000015,1.5099033134902129e-12,100.0000000000015,1.4921397450962104e-12
2021-02,Profuturo,4849404.07843939,100.00000000000001,95,4849404.0784394,antes,0.9999999999999981,1.887379141862766e-13,99.99999999999982,1.9895196601282805e-13
2021-03,Habitat,1677537.274716449,99.99999999999993,99,1677537.274717,antes,0.9999999999996715,3.285149929865838e-11,99.99999999996714,3.278444182797102e-11
2021-03,Integra,6096394.707916771,100.00000000000004,100,6096394.707917,antes,0.9999999999999625,3.752553823233029e-12,99.99999999999625,3.794298208958935e-12
2021-03,Prima,5217807.908843885,100.0,72,5217807.908842,antes,1.0000000000003613,3.6126657221302594e-11,100.00000000003612,3.6123992686043493e-11
2021-03,Profuturo,4787658.08189461,100.00000000000001,94,4787658.081896001,antes,0.9999999999997096,2.9043434324194095e-11,99.99999999997095,2.9061197892588098e-11
2021-04,Habitat,1708710.2919767858,99.99999999999991,103,1708710.291977,antes,0.9999999999998747,1.2534417948018017e-11,99.99999999998747,1.2448708730516955e-11
2021-04,Integra,5990917.328681136,100.00000000000001,100,5990917.328679,antes,1.0000000000003564,3.5638159090467525e-11,100.00000000003564,3.5626612771011423e-11
2021-04,Prima,5074556.940557036,100.0,74,5074556.9405580005,antes,0.9999999999998098,1.901812041182893e-11,99.99999999998099,1.901412360894028e-11
2021-04,Profuturo,4702258.222444064,100.00000000000003,93,4702258.222444,antes,1.0000000000000138,1.3766765505351941e-12,100.00000000000138,1.3500311979441904e-12
2021-05,Habitat,1775337.9563119097,99.99999999999999,103,1775337.95631,antes,1.0000000000010756,1.0755840662568517e-10,100.00000000010756,1.0757617019407917e-10
2021-05,Integra,6291975.053312645,100.00000000000004,100,6291975.053313,antes,0.9999999999999436,5.639932965095795e-12,99.99999999999436,5.6843418860808015e-12
2021-05,Prima,5244128.270301441,100.00000000000001,78,5244128.270303,antes,0.9999999999997027,2.973177259946169e-11,99.99999999997027,2.9743318918917794e-11
2021-05,Profuturo,4904089.082252932,100.00000000000007,92,4904089.082256,antes,0.9999999999993745,6.254996520738132e-11,99.99999999993744,6.262723672989523e-11
2021-06,Habitat,1721995.9785119619,98.97708327723689,102,1739792.6080409999,antes,0.9897708327723745,1.0229167227625457,98.97708327723745,5.684341886080801e-13
2021-06,Integra,6046837.177495713,101.37445303923602,96,5964853.073146,antes,1.0137445303923427,1.374453039234269,101.37445303923427,1.7479351299698465e-12
2021-06,Prima,5039319.802874946,100.25336021452635,77,5026584.437759,antes,1.0025336021454807,0.2533602145480707,100.25336021454807,2.1714186004828662e-11
2021-06,Profuturo,4694017.721017988,100.62946322505826,91,4664655.430505,antes,1.0062946322510706,0.6294632251070631,100.62946322510706,4.880007509200368e-11
2021-07,Habitat,1707588.933189474,99.99999999999994,101,1707588.933188,antes,1.0000000000008633,8.633094239485217e-11,100.00000000008633,8.638778581371298e-11
2021-07,Integra,5625879.094298956,100.00000000000003,97,5625879.094301,antes,0.9999999999996366,3.6337599595981374e-11,99.99999999996366,3.636557721620193e-11
2021-07,Prima,4721812.195442017,100.00000000000003,78,4721812.195441,antes,1.0000000000002154,2.1538326677728037e-11,100.00000000002154,2.1515234038815834e-11
2021-07,Profuturo,4430888.378591802,100.00000000000006,92,4430888.378592,antes,0.9999999999999553,4.474198789239381e-12,99.99999999999552,4.533262654149439e-12
2021-08,Habitat,1663598.3321701286,99.99999999999997,102,1663598.3321702,antes,0.999999999999957,4.296563105299356e-12,99.99999999999571,4.263256414560601e-12
2021-08,Integra,5312138.2825012235,100.46689115248165,98,5287451.6386087,antes,1.004668911524838,0.46689115248379487,100.4668911524838,2.1458390619955026e-12
2021-08,Prima,4429915.735781051,100.4665593209481,79,4409343.5325375,antes,1.0046655932094526,0.466559320945259,100.46655932094527,2.8279600883251987e-12
2021-08,Profuturo,4188530.1487901867,100.00000000000004,92,4188530.1487901,antes,1.0000000000000207,2.065014825802791e-12,100.00000000000206,2.0179413695586845e-12
2021-09,Habitat,1709259.8430940653,99.9999999999999,108,1709259.8430939,antes,1.0000000000000968,9.681144774731365e-12,100.00000000000968,9.777068044058979e-12
2021-09,Integra,5138782.914748321,100.49068784474551,98,5113690.6562802,antes,1.004906878447429,0.4906878447429097,100.49068784474291,2.6005864128819667e-12
2021-09,Prima,4442209.944122154,100.47294272438316,79,4421299.728732,antes,1.004729427243819,0.47294272438189733,100.4729427243819,1.2647660696529783e-12
2021-09,Profuturo,4140104.589618479,100.00000000000004,93,4140104.5896183997,antes,1.000000000000019,1.9095836023552692e-12,100.0000000000019,1.8616219676914625e-12
2021-10,Habitat,1777007.7745506875,96.04907879435959,101,1850103.9227614,antes,0.9604907879436244,3.9509212056375587,96.04907879436244,2.8563817977556027e-12
2021-10,Integra,5419699.166866985,101.64068588374374,97,5332214.279886,antes,1.0164068588374238,1.6406858837423766,101.64068588374238,1.3642420526593924e-12
2021-10,Prima,4701374.967302943,101.15651865538763,80,4647624.3249525,antes,1.0115651865538835,1.15651865538835,101.15651865538835,7.247535904753022e-13
2021-10,Profuturo,4610082.034555576,104.57343348109742,94,4408463.8718389,antes,1.0457343348109542,4.573433481095424,104.57343348109542,2.0037305148434825e-12
2021-11,Habitat,1953923.188167211,99.99999999999994,106,1953923.188167,antes,1.000000000000108,1.0791367799356522e-11,100.00000000001079,1.0842882147699129e-11
2021-11,Integra,5463247.462127358,100.45089860819209,99,5438724.32982,antes,1.004508986082067,0.4508986082067068,100.4508986082067,1.460875864722766e-11
2021-11,Prima,4726951.425615438,100.4342053833,77,4706515.482027,antes,1.0043420538329213,0.43420538329213,100.43420538329212,7.87281351222191e-12
2021-11,Profuturo,4532828.1547089815,100.00000000000004,96,4532828.154711,antes,0.9999999999995548,4.451994328746878e-11,99.99999999995548,4.4565240386873484e-11
2021-12,Habitat,2026764.7981601218,99.99999999999993,106,2026764.7981602,antes,0.9999999999999614,3.863576125695545e-12,99.99999999999613,3.794298208958935e-12
2021-12,Integra,5472108.811182708,100.44392911552463,100,5447923.8908397,antes,1.004439291155237,0.4439291155236891,100.44392911552369,9.379164112033322e-13
2021-12,Prima,4745423.4473467115,100.42651749150383,78,4725269.3470609,antes,1.004265174915023,0.42651749150230955,100.42651749150231,1.5205614545266144e-12
2021-12,Profuturo,4643119.01065741,100.00000000000003,96,4643119.0106575005,antes,0.9999999999999806,1.942890293094024e-12,99.99999999999805,1.9753088054130785e-12
2022-01,Habitat,2090523.9918805172,99.99999999999991,106,2090523.99188,antes,1.0000000000002474,2.4735768988648488e-11,100.00000000002474,2.48263631874579e-11
2022-01,Integra,5527975.988550824,100.42588468589481,100,5504533.025365,antes,1.0042588468590885,0.42588468590885054,100.42588468590885,1.404032445861958e-11
2022-01,Prima,4850238.156613676,100.40440915673888,80,4830702.35396,antes,1.0040440915672773,0.40440915672772526,100.40440915672772,1.1155520951433573e-11
2022-01,Profuturo,4808992.360815138,100.00000000000001,96,4808992.360814,antes,1.0000000000002367,2.3669954885008337e-11,100.00000000002368,2.3661073100811336e-11
2022-02,Habitat,2205648.099689807,99.99999999999994,106,2205648.099688,antes,1.0000000000008191,8.191225475684405e-11,100.00000000008191,8.196820999728516e-11
2022-02,Integra,5598970.570649884,100.00000000000004,100,5598970.570650999,antes,0.9999999999998007,1.992850329202156e-11,99.99999999998008,1.9966250874858815e-11
2022-02,Prima,4889778.64867388,100.00000000000006,79,4889778.6486720005,antes,1.0000000000003844,3.843592111252292e-11,100.00000000003844,3.838351858576061e-11
2022-02,Profuturo,4923893.348736057,100.00000000000006,97,4923893.348738,antes,0.9999999999996054,3.9457326295178063e-11,99.99999999996054,3.952038696297677e-11
2022-03,Habitat,2328364.5839073216,99.99999999999999,110,2328364.5839074,antes,0.9999999999999664,3.3639757646142243e-12,99.99999999999663,3.353761712787673e-12
2022-03,Integra,5804205.2428857675,101.39926458320497,97,5724109.8017264,antes,1.0139926458320576,1.3992645832057615,101.39926458320576,7.958078640513122e-13
2022-03,Prima,4970655.8755180575,100.95758701740942,76,4923508.9926039,antes,1.0095758701740936,0.9575870174093559,100.95758701740935,7.105427357601002e-14
2022-03,Profuturo,5058165.38872943,100.65615338691649,99,5025192.418476501,antes,1.0065615338691698,0.65615338691698,100.65615338691698,4.973799150320701e-13
2022-04,Habitat,2386351.274831976,100.5550349306552,110,2373179.300746,antes,1.0055503493064495,0.5550349306449487,100.55503493064495,1.0246026249660645e-11
2022-04,Integra,5722070.91382882,101.62523039377257,97,5630561.319918,antes,1.0162523039376388,1.6252303937638768,101.62523039376387,8.697043085703626e-12
2022-04,Prima,4921517.878641561,101.10660409227634,76,4867652.239759,antes,1.0110660409226826,1.1066040922682596,101.10660409226826,8.08597633294994e-12
2022-04,Profuturo,5012968.865125872,100.75717782817995,97,4975297.01921,antes,1.0075717782818632,0.7571778281863173,100.75717782818631,6.366462912410498e-12
2022-05,Habitat,2357767.143662856,100.38960219805917,114,2348616.8806718998,antes,1.0038960219805362,0.38960219805361795,100.38960219805362,5.5422333389287814e-12
2022-05,Integra,5302794.299179886,101.21333942794644,95,5239224.7199342,antes,1.012133394279466,1.2133394279465914,101.2133394279466,1.5631940186722204e-13
2022-05,Prima,4608884.713007434,100.81853843436355,77,4571465.5107881,antes,1.0081853843436048,0.8185384343604829,100.81853843436048,3.069544618483633e-12
2022-05,Profuturo,4634084.975951283,100.56793041763436,98,4607915.2237768,antes,1.0056793041763112,0.567930417631124,100.56793041763112,3.240074875066057e-12
2022-06,Habitat,2332114.990303149,100.3589816088061,108,2323773.072343,antes,1.003589816088082,0.3589816088082065,100.35898160880821,2.1032064978498966e-12
2022-06,Integra,5074350.008879023,101.15528687943008,94,5016396.2412834,antes,1.0115528687942712,1.1552868794271198,101.15528687942712,2.9558577807620168e-12
2022-06,Prima,4407958.418272877,100.77994411623246,76,4373844.8725364,antes,1.0077994411623232,0.7799441162323228,100.77994411623233,1.2789769243681803e-13
2022-06,Profuturo,4426620.153562797,100.54188447912966,101,4402762.2681785,antes,1.0054188447913104,0.5418844791310384,100.54188447913104,1.3784529073745944e-12
2022-07,Habitat,2474913.1967604267,100.37449485174278,110,2465679.3545173,antes,1.0037449485174175,0.3744948517417468,100.37449485174174,1.0373923942097463e-12
2022-07,Integra,5059460.893064529,101.28420899732446,92,4995310.6640722,antes,1.0128420899732458,1.2842089973245763,101.28420899732458,1.2789769243681803e-13
2022-07,Prima,4401396.85443489,100.86535617251437,78,4363635.8621555,antes,1.0086535617251842,0.8653561725184167,100.86535617251842,4.050093593832571e-12
2022-07,Profuturo,4437344.410834549,100.59871172691832,99,4410935.621999,antes,1.005987117269143,0.5987117269143027,100.5987117269143,4.021671884402167e-12
2022-08,Habitat,2453085.264973561,100.31615800446858,110,2445354.0823046,antes,1.0031615800447493,0.31615800447493125,100.31615800447493,6.352252057695296e-12
