afp,tipo_ensemble,modelos,pesos,nombre,n,mae_retorno,rmse_retorno,r2_retorno,correlacion_retorno,direccion_pct,mape_cuota_pct,mediana_error_abs_pct,p90_error_abs_pct,error_maximo_abs_pct,sesgo_cuota_pct
Habitat,TRIPLE,"['EW_RIDGE_HL60_A0.001', 'DIRECTO_EXTRA_TREES', 'DIRECTO_RIDGE']","[1.0, 0.0, 0.0]",BLEND3_W1.00_0.00_0.00,593,0.007408579851210451,0.010238890960207267,0.3982837101374529,0.6559762592710903,72.68128161888701,0.7410835430924433,0.5532529851571155,1.534398029014008,5.793767161366148,-0.027123084284768787
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.0, 1.0]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.00_1.00,593,0.006658560273424254,0.011489913348158862,0.32069851548367556,0.5800258142644548,71.66947723440134,0.6616439750443119,0.4589201848681057,1.3419393825782502,8.94862928148915,0.119937248546627
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.05, 0.95]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.05_0.95,593,0.0066489024856031965,0.011494664727853971,0.3201365814577064,0.580169578852948,71.8381112984823,0.6606739111332471,0.4670337127402724,1.3397254419443247,8.957372588871436,0.11453708112185283
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.1, 0.9]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.10_0.90,593,0.006640332086824459,0.011501020745708994,0.3193845075437537,0.5802095843846485,71.50084317032041,0.6598122212644555,0.45735135320021936,1.3230443947034856,8.966115896253735,0.10913691369707895
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.15, 0.85]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.15_0.85,593,0.006634262203410695,0.011508978743162864,0.3184422937418169,0.5801372974558672,71.8381112984823,0.6592012003614114,0.46485447595492335,1.3215167505529475,8.97485920363602,0.10373674627230381
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.2, 0.8]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.20_0.80,593,0.006630290502824267,0.011518535399859142,0.31730994005189594,0.5799436921864666,71.8381112984823,0.6588003315958977,0.46774207122021183,1.3247367132816472,8.983602511018308,0.09833657884752926
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.25, 0.75]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.25_0.75,593,0.006630493595138003,0.011529686740537634,0.31598744647399113,0.5796192429469251,71.8381112984823,0.6588178108919355,0.47183970840953826,1.318576728981396,8.992345818400604,0.09293641142275498
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.3, 0.7]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.30_0.70,593,0.006632624897290537,0.011542428143243428,0.3144748130081024,0.5791539209496251,71.66947723440134,0.6590277598093164,0.467477053440557,1.3138323334412407,9.00108912578289,0.0875362439979801
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.35, 0.65]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.35_0.65,593,0.006636434045869229,0.011556754348814119,0.31277203965422984,0.5785371954782123,71.50084317032041,0.6594053569740178,0.4713270990302387,1.3108130832990075,9.009832433165188,0.08213607657320615
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.4, 0.6]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.40_0.60,593,0.0066423583373783675,0.011572659471600197,0.31087912641237325,0.5777580406012006,72.17537942664418,0.6599942450302616,0.466873657170952,1.3094908929583189,9.018575740547497,0.07673590914843113
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.45, 0.55]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.45_0.55,593,0.006649392007040692,0.011590137011368285,0.30879607328253267,0.5768049482828324,72.34401349072512,0.6606949276415469,0.47429015704246735,1.3080746891573245,9.027319047929772,0.07133574172365696
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.5, 0.5]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.50_0.50,593,0.006657774877923062,0.011609179866331977,0.306522880264708,0.5756659488615923,71.8381112984823,0.6615315411646685,0.47745710273214836,1.3012329250026164,9.03606235531208,0.06593557429888249
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.55, 0.44999999999999996]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.55_0.45,593,0.0066676397344934,0.011629780347250504,0.3040595473588996,0.5743286399100453,72.00674536256324,0.6625162260947841,0.47658104016830016,1.305524321936315,9.044805662694355,0.06053540687410837
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.6, 0.4]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.60_0.40,593,0.006679714105607847,0.01165193019253153,0.30140607456510715,0.5727802245131953,72.00674536256324,0.6637214234991614,0.47709488327222216,1.3097578807327983,9.053548970076653,0.05513523944933363
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.65, 0.35]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.65_0.35,593,0.006692644162316389,0.011675620584270852,0.2985624618833308,0.5710075600001123,71.66947723440134,0.6650118803832328,0.47183171609901375,1.3272395367759824,9.062292277458939,0.04973507202455952
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.7, 0.30000000000000004]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.70_0.30,593,0.006707865219745326,0.011700842165158801,0.29552870931357045,0.568997218128158,71.8381112984823,0.666530714894798,0.4626351525367056,1.333535511770569,9.071035584841237,0.044334904599785036
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.75, 0.25]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.75_0.25,593,0.006726489427754859,0.011727585056180772,0.2923048168558261,0.566735557643366,71.8381112984823,0.6683891246984417,0.45914782056604153,1.3471036653991852,9.079778892223544,0.03893473717500998
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.8, 0.19999999999999996]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.80_0.20,593,0.006748529897578328,0.01175583887503731,0.288890784510098,0.5642088100169117,70.32040472175379,0.6705879446197183,0.4647228685093485,1.353801095785377,9.08852219960582,0.03353456975023525
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.85, 0.15000000000000002]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.85_0.15,593,0.006772537920158145,0.011785592755207944,0.28528661227638574,0.561403178978872,69.81450252951096,0.6729831649564495,0.46994917249574275,1.3617021001686835,9.097265506988128,0.028134402325460852
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.9, 0.09999999999999998]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.90_0.10,593,0.006799554066839787,0.01181683536558198,0.2814923001546895,0.5583049542303192,70.15177065767286,0.6756793495888102,0.47521304483402194,1.3749074423201038,9.106008814370403,0.0227342349006866
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[0.95, 0.050000000000000044]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W0.95_0.05,593,0.006828592935429139,0.011849554930579275,0.2775078481450094,0.5549006394084334,70.65767284991568,0.6785779188002308,0.4780024775946412,1.3856232974704956,9.114752121752712,0.017334067475911992
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_EXTRA_TREES']","[1.0, 0.0]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_EXTRA_TREES_W1.00_0.00,593,0.006858780458406036,0.01188373925068409,0.2733332562473454,0.551177094004299,70.99494097807757,0.6815917664372471,0.4730575006058335,1.3901662453332888,9.123495429134987,0.011933900051140235
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.0, 1.0]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.00_1.00,593,0.006776426709364257,0.011538846380286004,0.31490020144828723,0.5649694036787498,73.52445193929174,0.6734649568060098,0.46285949368253254,1.3514944813398662,8.861701573954617,0.09662295863664144
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.05, 0.95]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.05_0.95,593,0.006746158154997367,0.011530328459182225,0.31591130289195646,0.5661507321409314,73.35581787521079,0.670449979844602,0.459169674885318,1.3525088144003006,8.874791266713633,0.09238850570736692
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.1, 0.9]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.10_0.90,593,0.006718558285774915,0.011524546611573698,0.31659719920891893,0.5672509134878208,73.18718381112986,0.6677018149353613,0.4590658097352929,1.3502958750010086,8.88788095947265,0.08815405277809246
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.15, 0.85]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.15_0.85,593,0.006692577934749345,0.011521504956600127,0.3169578903991741,0.5682574745086494,73.0185497470489,0.6651148783429951,0.45117636776574876,1.3499582574525204,8.900970652231678,0.08391959984881674
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.2, 0.8]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.20_0.80,593,0.006670184465152572,0.011521205664534724,0.31699337646272263,0.5691566230213415,73.0185497470489,0.6628831803196646,0.44945426512716935,1.339480265041035,8.914060344990693,0.07968514691954055
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.25, 0.75]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.25_0.75,593,0.006652127207734438,0.011523648949051333,0.31670365739956396,0.5699331418396106,73.18718381112986,0.6610820755024788,0.44804174765924465,1.3152580651978025,8.927150037749708,0.0754506939902664
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.3, 0.7]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.30_0.70,593,0.006637754470099173,0.011528833066462366,0.3160887332096982,0.5705702817835822,73.35581787521079,0.6596465419616651,0.4486167654625728,1.3057224283261748,8.940239730508726,0.07121624106099061
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.35, 0.65]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.35_0.65,593,0.006627318108618481,0.011536754321933849,0.3151486038931256,0.571049656087116,72.84991568296796,0.65860105709016,0.44974851269217186,1.3137170111757346,8.953329423267743,0.06698178813171506
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.4, 0.6]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.40_0.60,593,0.006619999395907768,0.011547407082626034,0.3138832694498459,0.5713511392647894,72.68128161888701,0.6578660403166532,0.44867518713087584,1.3239203999091798,8.966419116026758,0.06274733520244014
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.45, 0.55]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.45_0.55,593,0.006616013331700165,0.011560783797650728,0.31229272987985934,0.5714527743318746,73.0185497470489,0.6574629778641683,0.44376718802121573,1.315074937975549,8.979508808785797,0.058512882273165354
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.5, 0.5]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.50_0.50,593,0.006618614132131438,0.011576875024681077,0.3103769851831658,0.5713306932217275,72.84991568296796,0.6577153912806936,0.4446419853711747,1.3226844859299427,8.992598501544812,0.0542784293438898
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.55, 0.44999999999999996]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.55_0.45,593,0.006627196120560669,0.011595669462996287,0.3081360353597652,0.5709590563073921,72.68128161888701,0.658563027900188,0.45206319023299857,1.3339265633607298,9.00568819430383,0.05004397641461438
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.6, 0.4]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.60_0.40,593,0.0066405631703127235,0.011617153992693904,0.3055698804096576,0.5703100180850821,72.68128161888701,0.6598873266380179,0.45797831157485813,1.3416444745846847,9.018777887062846,0.045809523485339405
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.65, 0.35]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.65_0.35,593,0.006656322414414032,0.011641313719756135,0.30267852033284304,0.5693537272752737,72.34401349072512,0.6614501258969592,0.4645062892097762,1.329951298168882,9.031867579821862,0.04157507055606422
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.7, 0.30000000000000004]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.70_0.30,593,0.006676133285049195,0.011668132026615064,0.2994619551293215,0.5680583707775039,72.00674536256324,0.6634173745001737,0.46481019298749704,1.3446501266941726,9.044957272580877,0.03734061762678888
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.75, 0.25]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.75_0.25,593,0.006701727593915525,0.011697590627824906,0.2959201847990929,0.5663902719835149,71.50084317032041,0.665962551395124,0.4583362457905027,1.3414805545559139,9.058046965339905,0.03310616469751401
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.8, 0.19999999999999996]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.80_0.20,593,0.00673032464498523,0.011729669630418122,0.2920532093421573,0.5643140547823313,71.16357504215851,0.6688070672137231,0.4688582219616655,1.3537432110170002,9.071136658098922,0.028871711768238856
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.85, 0.15000000000000002]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.85_0.15,593,0.006760309044460048,0.011764347598496422,0.28786102875851494,0.5617928850160293,71.33220910623946,0.6717904173396292,0.461938762471481,1.3662105960015185,9.084226350857938,0.0246372588389633
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.9, 0.09999999999999998]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.90_0.10,593,0.006791258910749428,0.011801601621587767,0.2833436430481654,0.5587888009671333,70.82630691399663,0.6748703523286803,0.46677732548805473,1.3738430614100852,9.097316043616955,0.020402805909688328
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[0.95, 0.050000000000000044]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W0.95_0.05,593,0.006824230092675727,0.011841407386286343,0.278501052211109,0.555263143450489,70.65767284991568,0.6781523803145174,0.469409516932906,1.3815686049815095,9.11040573637597,0.0161683529804133
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_RIDGE']","[1.0, 0.0]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_RIDGE_W1.00_0.00,593,0.006858780458406036,0.01188373925068409,0.2733332562473454,0.551177094004299,70.99494097807757,0.6815917664372471,0.4730575006058335,1.3901662453332888,9.123495429134987,0.011933900051140235
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.0, 1.0]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.00_1.00,593,0.006740531852868806,0.01157772235724598,0.31027603196026754,0.5677343089704321,70.65767284991568,0.6697581890069672,0.4527431064351939,1.368888945132976,9.02282377704523,0.12165664657986368
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.05, 0.95]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.05_0.95,593,0.006721927517733876,0.011572055573306214,0.3109510455875081,0.5690442151822244,70.82630691399663,0.6678927629014582,0.44588059812773473,1.3745677741402729,9.027857359649715,0.11617050925342731
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.1, 0.9]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.10_0.90,593,0.0067077702434811546,0.011568616240263722,0.31136056948707636,0.5702355799148889,70.65767284991568,0.6664745601556527,0.4458989727215146,1.373668110028891,9.032890942254202,0.11068437192699157
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.15, 0.85]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.15_0.85,593,0.006697279394254115,0.011567406344980354,0.3115046036589725,0.571294467777711,70.48903878583474,0.6654290135484505,0.444608427275095,1.3601440765994743,9.037924524858699,0.10519823460055566
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.2, 0.8]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.20_0.80,593,0.006687135124325328,0.01156842658695996,0.311383148103196,0.5722059476581123,70.65767284991568,0.6644183183481928,0.45146110126846883,1.3562795152456764,9.042958107463184,0.0997120972741192
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.25, 0.75]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.25_0.75,593,0.006678515274507681,0.011571676376327866,0.3109962028197475,0.5729540789825207,70.65767284991568,0.6635594242810042,0.45688927815668023,1.359295548267459,9.047991690067668,0.09422595994768239
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.3, 0.7]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.30_0.70,593,0.006671510402127482,0.011577153835534832,0.3103437678086268,0.5735219101249805,70.99494097807757,0.6628614069991023,0.45394425556180007,1.3590947463961245,9.053025272672166,0.08873982262124629
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.35, 0.65]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.35_0.65,593,0.0066673411879350514,0.011584855804773982,0.30942584306983345,0.5738914916250449,71.33220910623946,0.6624463556342455,0.4576424729543671,1.3523467616680669,9.058058855276652,0.08325368529480982
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.4, 0.6]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.40_0.60,593,0.0066654184132169175,0.011594777851074337,0.30824242860336826,0.5740439070996421,71.33220910623946,0.6622560019765505,0.4635764108917195,1.360399224178322,9.063092437881137,0.07776754796837303
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.45, 0.55]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.45_0.55,593,0.006664512907397193,0.011606914281010036,0.30679352440923047,0.5739593249042988,71.50084317032041,0.6621673011238701,0.4592198326714314,1.3607883890738526,9.068126020485623,0.07228141064193742
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.5, 0.5]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.50_0.50,593,0.006664542987807242,0.01162125815694056,0.3050791304874205,0.5736170736914232,71.50084317032041,0.6621721551130864,0.45408256527246227,1.3687460585087141,9.073159603090097,0.06679527331550061
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.55, 0.44999999999999996]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.55_0.45,593,0.006667978560850053,0.011637801316674568,0.3030992468379383,0.5729957449974082,71.33220910623946,0.662516727209659,0.45557459695690916,1.3759986028839104,9.078193185694595,0.06130913598906489
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.6, 0.4]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.60_0.40,593,0.006674585429503255,0.011656534396428438,0.30085387346078374,0.5720733258329306,71.8381112984823,0.6631778929441863,0.45722820894753546,1.3709242667087418,9.08322676829908,0.0558229986626286
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.65, 0.35]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.65_0.35,593,0.006684593848570522,0.011677446856930597,0.298343010355957,0.5708273639172698,72.34401349072512,0.6641779666802259,0.46108940607401117,1.3720691505883533,9.088260350903566,0.05033686133619178
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.7, 0.30000000000000004]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.70_0.30,593,0.0066996859796771445,0.011700527012504581,0.2955666575234579,0.5692351676537355,72.51264755480608,0.6656875647988416,0.46749179628406967,1.3659260221344698,9.09329393350805,0.04485072400975581
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.75, 0.25]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.75_0.25,593,0.006720565771321163,0.011725762062947233,0.29252481496328653,0.5672740421595112,71.50084317032041,0.6677750534448897,0.46833220793931485,1.359371288145153,9.098327516112548,0.03936458668331892
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.8, 0.19999999999999996]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.80_0.20,593,0.006744615955642818,0.011753138128004275,0.2892174826754428,0.5649215616177825,70.32040472175379,0.6701785611748285,0.4740850515845718,1.3710153770403644,9.103361098717034,0.03387844935688294
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.85, 0.15000000000000002]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.85_0.15,593,0.00676915985278434,0.011782640284233207,0.2856446606599269,0.5621558769047593,69.64586846543001,0.6726313459136992,0.4701454559396856,1.3780608533413252,9.108394681321519,0.028392312030446676
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.9, 0.09999999999999998]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.90_0.10,593,0.006796405500781781,0.011814252604033596,0.2818063489167386,0.5589560558694655,69.47723440134908,0.6753552383539072,0.4776546200422116,1.379323668879984,9.113428263926004,0.02290617470401041
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[0.95, 0.050000000000000044]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W0.95_0.05,593,0.0068269046853176125,0.011847958196617091,0.2777025474458782,0.5553024518445281,70.32040472175379,0.6784045776698494,0.47206544156581653,1.3835367494934259,9.1184618465305,0.01742003737757444
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIRECTO_GRADIENT_BOOSTING']","[1.0, 0.0]",BLEND_EW_RIDGE_HL120_A0.001_DIRECTO_GRADIENT_BOOSTING_W1.00_0.00,593,0.006858780458406036,0.01188373925068409,0.2733332562473454,0.551177094004299,70.99494097807757,0.6815917664372471,0.4730575006058335,1.3901662453332888,9.123495429134987,0.011933900051140235
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIARIO_EXTRA_TREES']","[0.0, 1.0]",BLEND_EW_RIDGE_HL120_A0.001_DIARIO_EXTRA_TREES_W0.00_1.00,593,0.006844344321130358,0.011793668621928538,0.28430678754655725,0.5671680300742895,72.00674536256324,0.6810049453124278,0.4799537597685477,1.3284334461804417,8.81789169941375,0.12380344454484565
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIARIO_EXTRA_TREES']","[0.05, 0.95]",BLEND_EW_RIDGE_HL120_A0.001_DIARIO_EXTRA_TREES_W0.05_0.95,593,0.00681097936607765,0.011773679506055484,0.2867307916986669,0.5714138830029861,72.84991568296796,0.6776293210811336,0.4812915134492557,1.3317379634385875,8.833171885899816,0.11820996732015752
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIARIO_EXTRA_TREES']","[0.1, 0.9]",BLEND_EW_RIDGE_HL120_A0.001_DIARIO_EXTRA_TREES_W0.10_0.90,593,0.006781785659765571,0.011756243087964573,0.28884188209108463,0.5752654219534843,73.69308600337267,0.6746707451072232,0.47511284114740704,1.3196556098742598,8.848452072385893,0.11261649009547245
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIARIO_EXTRA_TREES']","[0.15, 0.85]",BLEND_EW_RIDGE_HL120_A0.001_DIARIO_EXTRA_TREES_W0.15_0.85,593,0.006755666836953385,0.01174137074024466,0.29064005872381116,0.5786862152981164,73.69308600337267,0.6720190882308699,0.472697228336183,1.3325956721086887,8.86373225887196,0.10702301287078791
Integra,PAR,"['EW_RIDGE_HL120_A0.001', 'DIARIO_EXTRA_TREES']","[0.2, 0.8]",BLEND_EW_RIDGE_HL120_A0.001_DIARIO_EXTRA_TREES_W0.20_0.80,593,0.0067339813603134666,0.011729072216547516,0.2921253215968458,0.5816411264222924,73.69308600337267,0.6698099618757639,0.476346333173594,1.320837478410577,8.879012445358015,0.10142953564610156
