escenario,variante_confianza,afp,fecha,observaciones_ventana,mse_base_rolling,mse_hibrido_rolling,mejora_mse_rolling_pct
ampliado_15pct,todos_mapeados,Prima,2023-10-30,252,1.3398495701697035e-05,1.3269057647842305e-05,0.9660640771660373
ampliado_15pct,todos_mapeados,Prima,2023-10-31,252,1.322948564407838e-05,1.3107796659739378e-05,0.9198315612026147
ampliado_15pct,todos_mapeados,Prima,2023-11-01,252,1.3216005402382983e-05,1.3054080297972284e-05,1.2252197201849124
ampliado_15pct,todos_mapeados,Prima,2023-11-02,252,1.3497873658541927e-05,1.327867855933482e-05,1.6239231804365903
ampliado_15pct,todos_mapeados,Prima,2023-11-03,252,1.3526836322248224e-05,1.3339698541113785e-05,1.3834556482852172
ampliado_15pct,todos_mapeados,Prima,2023-11-06,252,1.3558095380073898e-05,1.3356084317441721e-05,1.4899663777927756
ampliado_15pct,todos_mapeados,Prima,2023-11-07,252,1.3615346349807527e-05,1.3472404419405637e-05,1.049858936595543
ampliado_15pct,todos_mapeados,Prima,2023-11-08,252,1.3685277350102129e-05,1.3548075473924873e-05,1.002550936070228
ampliado_15pct,todos_mapeados,Prima,2023-11-09,252,1.3672755357939875e-05,1.3545208324828166e-05,0.9328553738631883
ampliado_15pct,todos_mapeados,Prima,2023-11-10,252,1.3668780430233778e-05,1.3540044859769283e-05,0.9418219212867455
ampliado_15pct,todos_mapeados,Prima,2023-11-13,252,1.3613410594659873e-05,1.3491733744040343e-05,0.8938013716214565
ampliado_15pct,todos_mapeados,Prima,2023-11-14,252,1.3606795678126447e-05,1.3479887049854264e-05,0.9326856320492448
ampliado_15pct,todos_mapeados,Prima,2023-11-15,252,1.3259450307776236e-05,1.3104829692415329e-05,1.1661163304049376
ampliado_15pct,todos_mapeados,Prima,2023-11-16,252,1.3172090430701e-05,1.2962884929583413e-05,1.5882482907191304
ampliado_15pct,todos_mapeados,Prima,2023-11-17,252,1.294053011862432e-05,1.2787299954905538e-05,1.1841104059427099
ampliado_15pct,todos_mapeados,Prima,2023-11-20,252,1.290865032691246e-05,1.2760644604227038e-05,1.146562335621206
ampliado_15pct,todos_mapeados,Prima,2023-11-21,252,1.2838068435319165e-05,1.2680367540948614e-05,1.2283849020207402
ampliado_15pct,todos_mapeados,Prima,2023-11-22,252,1.3241638494016706e-05,1.3053856447412093e-05,1.4181179065525973
ampliado_15pct,todos_mapeados,Prima,2023-11-27,252,1.3071988550119024e-05,1.2869680002275107e-05,1.5476493654217207
ampliado_15pct,todos_mapeados,Prima,2023-11-28,252,1.3097714354688098e-05,1.2897180918025832e-05,1.5310567266302288
ampliado_15pct,todos_mapeados,Prima,2023-11-29,252,1.2978135542695372e-05,1.2760719447350358e-05,1.6752490727944762
ampliado_15pct,todos_mapeados,Prima,2023-11-30,252,1.2662369471698328e-05,1.2316175638299008e-05,2.7340367391197797
ampliado_15pct,todos_mapeados,Prima,2023-12-01,252,1.2730414281463606e-05,1.238904082299331e-05,2.6815581246822395
ampliado_15pct,todos_mapeados,Prima,2023-12-04,252,1.2686578968399087e-05,1.2357598554133888e-05,2.5931373231873898
ampliado_15pct,todos_mapeados,Prima,2023-12-05,252,1.2713266237656792e-05,1.2363261135674286e-05,2.753069867645724
ampliado_15pct,todos_mapeados,Prima,2023-12-06,252,1.271435659987294e-05,1.2358219104284492e-05,2.801065809275848
ampliado_15pct,todos_mapeados,Prima,2023-12-07,252,1.2254709772431684e-05,1.1982521476820174e-05,2.2210913246091484
ampliado_15pct,todos_mapeados,Prima,2023-12-08,252,1.2176505625116798e-05,1.191459151598701e-05,2.150979248016208
ampliado_15pct,todos_mapeados,Prima,2023-12-11,252,1.2180208718856321e-05,1.191143923665159e-05,2.2066081822444077
ampliado_15pct,todos_mapeados,Prima,2023-12-12,252,1.2181569108208182e-05,1.191824200458052e-05,2.1616846014543887
ampliado_15pct,todos_mapeados,Prima,2023-12-13,252,1.2198788126777537e-05,1.1932274225785055e-05,2.1847571924579774
ampliado_15pct,todos_mapeados,Prima,2023-12-15,252,1.2847241017724642e-05,1.2566811295931148e-05,2.182801127546377
ampliado_15pct,todos_mapeados,Prima,2023-12-18,252,1.2830618990016483e-05,1.2548529953706828e-05,2.1985613985509858
ampliado_15pct,todos_mapeados,Prima,2023-12-19,252,1.281738173130987e-05,1.2559877185011396e-05,2.0090261154464146
ampliado_15pct,todos_mapeados,Prima,2023-12-20,252,1.2782169259804268e-05,1.2536555937893355e-05,1.9215308209326123
ampliado_15pct,todos_mapeados,Prima,2023-12-21,252,1.2772014948145212e-05,1.2540330516630626e-05,1.814000629150787
ampliado_15pct,todos_mapeados,Prima,2023-12-22,252,1.2617319971523166e-05,1.232782867544631e-05,2.294396089900453
ampliado_15pct,todos_mapeados,Prima,2023-12-27,252,1.244993446967921e-05,1.2175500449317345e-05,2.2043009224685246
ampliado_15pct,todos_mapeados,Prima,2023-12-28,252,1.2441547952931652e-05,1.217510517456409e-05,2.141556495827989
ampliado_15pct,todos_mapeados,Prima,2023-12-29,252,1.2368750290815079e-05,1.2167406748322382e-05,1.6278406286705682
ampliado_15pct,todos_mapeados,Prima,2024-01-03,252,1.213443590378698e-05,1.1944435213166346e-05,1.565797471980859
ampliado_15pct,todos_mapeados,Prima,2024-01-04,252,1.2135221102212478e-05,1.1947007225577745e-05,1.5509719604566397
ampliado_15pct,todos_mapeados,Prima,2024-01-05,252,1.2083548541911417e-05,1.1900530579930641e-05,1.5146044338381552
ampliado_15pct,todos_mapeados,Prima,2024-01-08,252,1.2086461480077761e-05,1.1913639141427984e-05,1.4298836672308288
ampliado_15pct,todos_mapeados,Prima,2024-01-09,252,1.2063939459080541e-05,1.1914855111373356e-05,1.2357849458119534
ampliado_15pct,todos_mapeados,Prima,2024-01-10,252,1.2065066470894854e-05,1.1867202280807149e-05,1.639975963373453
ampliado_15pct,todos_mapeados,Prima,2024-01-11,252,1.2058911953950581e-05,1.1883245722298176e-05,1.4567336781562317
ampliado_15pct,todos_mapeados,Prima,2024-01-12,252,1.205911228892864e-05,1.188338252023797e-05,1.4572363577044223
ampliado_15pct,todos_mapeados,Prima,2024-01-17,252,1.191541847099629e-05,1.175040114535178e-05,1.384905834790304
ampliado_15pct,todos_mapeados,Prima,2024-01-18,252,1.190696649320061e-05,1.1742028564027956e-05,1.3852220821049706
ampliado_15pct,todos_mapeados,Prima,2024-01-19,252,1.1905391720301216e-05,1.1738301813851579e-05,1.4034809637108676
ampliado_15pct,todos_mapeados,Prima,2024-01-22,252,1.1932332894638332e-05,1.1776782145318808e-05,1.3036071880748366
ampliado_15pct,todos_mapeados,Prima,2024-01-23,252,1.1562251256559502e-05,1.1400420527960235e-05,1.3996472227452847
ampliado_15pct,todos_mapeados,Prima,2024-01-24,252,1.1262289830147942e-05,1.1106010781398318e-05,1.3876312109397309
ampliado_15pct,todos_mapeados,Prima,2024-01-25,252,1.1084123376032351e-05,1.091652815702163e-05,1.5120295338205854
ampliado_15pct,todos_mapeados,Prima,2024-01-26,252,1.1199704892616444e-05,1.1041005316091703e-05,1.4169978409820883
ampliado_15pct,todos_mapeados,Prima,2024-01-29,252,1.126369304620158e-05,1.109501127312091e-05,1.49757075577937
ampliado_15pct,todos_mapeados,Prima,2024-01-30,252,1.124241091777567e-05,1.1038549192686357e-05,1.813327466682279
ampliado_15pct,todos_mapeados,Prima,2024-01-31,252,1.1232394333934614e-05,1.1029710576721552e-05,1.8044572794308607
ampliado_15pct,todos_mapeados,Prima,2024-02-01,252,1.1031011671375038e-05,1.0825728071567567e-05,1.8609680229073806
ampliado_15pct,todos_mapeados,Prima,2024-02-02,252,1.1101097869708507e-05,1.0877026989061405e-05,2.018456942520279
ampliado_15pct,todos_mapeados,Prima,2024-02-05,252,1.1105689167674967e-05,1.0878549759918658e-05,2.045252701808347
ampliado_15pct,todos_mapeados,Prima,2024-02-06,252,1.1085091182775069e-05,1.0866243107599986e-05,1.9742559764880085
ampliado_15pct,todos_mapeados,Prima,2024-02-07,252,1.1058399227502754e-05,1.0843420244228347e-05,1.9440334794546459
ampliado_15pct,todos_mapeados,Prima,2024-02-08,252,1.0856552796314746e-05,1.0599643256502568e-05,2.366400685670559
ampliado_15pct,todos_mapeados,Prima,2024-02-09,252,1.0605145264762529e-05,1.0334043892764563e-05,2.556319269842987
ampliado_15pct,todos_mapeados,Prima,2024-02-12,252,1.0577153351196498e-05,1.0298498142838065e-05,2.634500976833346
ampliado_15pct,todos_mapeados,Prima,2024-02-13,252,1.0582894921601124e-05,1.0304390575738936e-05,2.631646141489339
ampliado_15pct,todos_mapeados,Prima,2024-02-14,252,1.026294709802199e-05,9.941024063006968e-06,3.136750408438397
ampliado_15pct,todos_mapeados,Prima,2024-02-15,252,1.0405494058621313e-05,1.0033168899468786e-05,3.578159355576612
ampliado_15pct,todos_mapeados,Prima,2024-02-16,252,1.0374108174922107e-05,1.0026930744162872e-05,3.346576157731666
ampliado_15pct,todos_mapeados,Prima,2024-02-21,252,1.031672354601298e-05,9.975133115061097e-06,3.3110360031300274
ampliado_15pct,todos_mapeados,Prima,2024-02-22,252,1.0280516767105942e-05,9.931525947849333e-06,3.39468167955582
ampliado_15pct,todos_mapeados,Prima,2024-02-23,252,9.327267968382134e-06,8.869560496683586e-06,4.907197619389725
ampliado_15pct,todos_mapeados,Prima,2024-02-26,252,9.303332385695484e-06,8.861560908607315e-06,4.748529438413089
ampliado_15pct,todos_mapeados,Prima,2024-02-27,252,9.249387599267995e-06,8.81226133061465e-06,4.726002278117728
ampliado_15pct,todos_mapeados,Prima,2024-02-28,252,9.17306658070035e-06,8.74006443162467e-06,4.720364179920952
ampliado_15pct,todos_mapeados,Prima,2024-02-29,252,9.148667105037895e-06,8.712610251018012e-06,4.766342998531012
ampliado_15pct,todos_mapeados,Prima,2024-03-01,252,9.154601979856697e-06,8.712020702744993e-06,4.834522331888772
ampliado_15pct,todos_mapeados,Prima,2024-03-04,252,9.19224676404122e-06,8.729563275143812e-06,5.03341022901345
ampliado_15pct,todos_mapeados,Prima,2024-03-05,252,9.210239404393184e-06,8.732463921699935e-06,5.187438259914884
ampliado_15pct,todos_mapeados,Prima,2024-03-06,252,9.208861258480797e-06,8.734486407709095e-06,5.151286760182558
ampliado_15pct,todos_mapeados,Prima,2024-03-07,252,9.198309658100105e-06,8.687758777019411e-06,5.550485905104294
ampliado_15pct,todos_mapeados,Prima,2024-03-08,252,9.289719210807514e-06,8.82109529217881e-06,5.044543414008836
ampliado_15pct,todos_mapeados,Prima,2024-03-11,252,9.285736902462441e-06,8.81085578552853e-06,5.114091880074473
ampliado_15pct,todos_mapeados,Prima,2024-03-12,252,9.245292332120678e-06,8.79375024239654e-06,4.884021764843026
ampliado_15pct,todos_mapeados,Prima,2024-03-13,252,9.242927116982563e-06,8.793929846266621e-06,4.857738950369664
ampliado_15pct,todos_mapeados,Prima,2024-03-18,252,9.393436565257553e-06,8.91704219890463e-06,5.0715663329745535
ampliado_15pct,todos_mapeados,Prima,2024-03-19,252,9.386860254564696e-06,8.905132490613168e-06,5.131937100238281
ampliado_15pct,todos_mapeados,Prima,2024-03-20,252,9.334950475221544e-06,8.841029483961856e-06,5.291093858191748
ampliado_15pct,todos_mapeados,Prima,2024-03-21,252,9.323772079324441e-06,8.852956248571491e-06,5.0496282700538035
ampliado_15pct,todos_mapeados,Prima,2024-03-22,252,9.366773326659783e-06,8.864127858897428e-06,5.366260613264992
ampliado_15pct,todos_mapeados,Prima,2024-03-25,252,9.170274789554348e-06,8.684087398124447e-06,5.301775602010385
ampliado_15pct,todos_mapeados,Prima,2024-03-26,252,9.381595996458229e-06,8.849680068301685e-06,5.669780795904602
ampliado_15pct,todos_mapeados,Prima,2024-03-27,252,9.922836597319302e-06,9.362921004654706e-06,5.642696895924501
ampliado_15pct,todos_mapeados,Prima,2024-03-28,252,9.887222816228628e-06,9.345351574583803e-06,5.480520179593928
ampliado_15pct,todos_mapeados,Prima,2024-04-02,252,9.967403928162371e-06,9.410498565004075e-06,5.5872659237255355
ampliado_15pct,todos_mapeados,Prima,2024-04-03,252,9.823349896797597e-06,9.33153410171948e-06,5.006599584103669
ampliado_15pct,todos_mapeados,Prima,2024-04-04,252,1.0296267857161393e-05,9.827933141705722e-06,4.548587138104887
ampliado_15pct,todos_mapeados,Prima,2024-04-05,252,1.2044277402022695e-05,1.1612708182036893e-05,3.583188974984301
ampliado_15pct,todos_mapeados,Prima,2024-04-08,252,1.2043356338769847e-05,1.1629246373550877e-05,3.438493004527907
ampliado_15pct,todos_mapeados,Prima,2024-04-09,252,1.1994003892492225e-05,1.1597315070623441e-05,3.3073928058093713
ampliado_15pct,todos_mapeados,Prima,2024-04-10,252,1.203164951784496e-05,1.1635824682185362e-05,3.2898634145926824
ampliado_15pct,todos_mapeados,Prima,2024-04-11,252,1.2026266122201385e-05,1.161871354627434e-05,3.388853795399327
ampliado_15pct,todos_mapeados,Prima,2024-04-12,252,1.204436393192352e-05,1.1611222898095671e-05,3.596213434565952
ampliado_15pct,todos_mapeados,Prima,2024-04-15,252,1.198069393474885e-05,1.1531842237551325e-05,3.746458257277345
ampliado_15pct,todos_mapeados,Prima,2024-04-16,252,1.1989557632114871e-05,1.15403848761708e-05,3.746366377529485
ampliado_15pct,todos_mapeados,Prima,2024-04-17,252,1.1969291816565432e-05,1.1532507721648618e-05,3.649205831144563
ampliado_15pct,todos_mapeados,Prima,2024-04-18,252,1.1873727334082629e-05,1.1487951839934366e-05,3.248983939869697
ampliado_15pct,todos_mapeados,Prima,2024-04-19,252,1.1839435963462318e-05,1.144490484833124e-05,3.332347219484438
ampliado_15pct,todos_mapeados,Prima,2024-04-22,252,1.198078029685148e-05,1.1574222011145717e-05,3.3934207591854815
ampliado_15pct,todos_mapeados,Prima,2024-04-23,252,1.2060755680015884e-05,1.1713103327845782e-05,2.882508869209125
ampliado_15pct,todos_mapeados,Prima,2024-04-24,252,1.224927752447766e-05,1.1903100987086995e-05,2.8260975939103496
ampliado_15pct,todos_mapeados,Prima,2024-04-25,252,1.233136791837901e-05,1.201571806413397e-05,2.5597310560703197
ampliado_15pct,todos_mapeados,Prima,2024-04-26,252,1.2263605774132324e-05,1.1967147859053239e-05,2.4173796886426766
ampliado_15pct,todos_mapeados,Prima,2024-04-29,252,1.2275298252844693e-05,1.1974825721147628e-05,2.4477819235669758
ampliado_15pct,todos_mapeados,Prima,2024-04-30,252,1.249704569660846e-05,1.224680244384186e-05,2.002419282458989
ampliado_15pct,todos_mapeados,Prima,2024-05-01,252,1.2384590543495046e-05,1.2113753472825142e-05,2.1868875657916687
ampliado_15pct,todos_mapeados,Prima,2024-05-02,252,1.2395217292707987e-05,1.2120888646861337e-05,2.2131814180299694
ampliado_15pct,todos_mapeados,Prima,2024-05-03,252,1.2307350531028524e-05,1.2064669969489544e-05,1.971834319069316
ampliado_15pct,todos_mapeados,Prima,2024-05-06,252,1.2276673607639754e-05,1.2022986854755077e-05,2.066412784052579
ampliado_15pct,todos_mapeados,Prima,2024-05-07,252,1.2327711775081052e-05,1.2046132435594832e-05,2.284116830630299
ampliado_15pct,todos_mapeados,Prima,2024-05-08,252,1.2329536380716422e-05,1.2031643995995456e-05,2.4160874790626696
ampliado_15pct,todos_mapeados,Prima,2024-05-09,252,1.2343447348842408e-05,1.2040556161662193e-05,2.4538621879293716
ampliado_15pct,todos_mapeados,Prima,2024-05-10,252,1.2431017759723168e-05,1.2145604179334036e-05,2.295979186144189
ampliado_15pct,todos_mapeados,Prima,2024-05-13,252,1.2353211199543672e-05,1.208264776846555e-05,2.1902275182352335
ampliado_15pct,todos_mapeados,Prima,2024-05-14,252,1.2341422024454624e-05,1.211131977702769e-05,1.8644711036619923
ampliado_15pct,todos_mapeados,Prima,2024-05-15,252,1.215109448125043e-05,1.1928495251601432e-05,1.8319274036793696
ampliado_15pct,todos_mapeados,Prima,2024-05-16,252,1.2054656790756605e-05,1.1861537262104428e-05,1.6020325754961273
ampliado_15pct,todos_mapeados,Prima,2024-05-17,252,1.206019427760312e-05,1.1886939986911942e-05,1.4365795998239088
ampliado_15pct,todos_mapeados,Prima,2024-05-20,252,1.1941917763405718e-05,1.1789801523609698e-05,1.273800764749516
ampliado_15pct,todos_mapeados,Prima,2024-05-21,252,1.195544627095705e-05,1.181060912143515e-05,1.2114742205294995
ampliado_15pct,todos_mapeados,Prima,2024-05-22,252,1.1954158175755908e-05,1.1829718844871684e-05,1.0409710918548645
ampliado_15pct,todos_mapeados,Prima,2024-05-23,252,1.1956682185142176e-05,1.1834649441757688e-05,1.0206237942506322
ampliado_15pct,todos_mapeados,Prima,2024-05-24,252,1.1928060972804833e-05,1.1807726828452226e-05,1.0088324047551511
ampliado_15pct,todos_mapeados,Prima,2024-05-29,252,1.1934776992472877e-05,1.1812700535077328e-05,1.0228633301865786
ampliado_15pct,todos_mapeados,Prima,2024-05-30,252,1.19286251011898e-05,1.1797127216849208e-05,1.1023725133877817
ampliado_15pct,todos_mapeados,Prima,2024-05-31,252,1.2313526064255055e-05,1.2142084531287377e-05,1.3923025141056498
ampliado_15pct,todos_mapeados,Prima,2024-06-03,252,1.233562194549869e-05,1.2159555969677672e-05,1.427297112370284
ampliado_15pct,todos_mapeados,Prima,2024-06-04,252,1.2292169858608777e-05,1.2154031235968431e-05,1.1237936363497312
ampliado_15pct,todos_mapeados,Prima,2024-06-05,252,1.2149837194704422e-05,1.2027962410010376e-05,1.0030980888136214
ampliado_15pct,todos_mapeados,Prima,2024-06-06,252,1.2103567890768386e-05,1.1978237980046146e-05,1.035479057525109
ampliado_15pct,todos_mapeados,Prima,2024-06-07,252,1.2179711707761083e-05,1.2067731323135839e-05,0.9194009457045573
ampliado_15pct,todos_mapeados,Prima,2024-06-10,252,1.223796811562847e-05,1.2184162503712053e-05,0.439661318023093
ampliado_15pct,todos_mapeados,Prima,2024-06-11,252,1.2232640849685419e-05,1.2173043389247722e-05,0.4872002797272448
ampliado_15pct,todos_mapeados,Prima,2024-06-12,252,1.2334135533161179e-05,1.233561156761898e-05,-0.011967068578357642
ampliado_15pct,todos_mapeados,Prima,2024-06-14,252,1.2381842547570146e-05,1.2372434494743029e-05,0.0759826559817145
ampliado_15pct,todos_mapeados,Prima,2024-06-17,252,1.2406635086689978e-05,1.2390087297709512e-05,0.13337854192406007
ampliado_15pct,todos_mapeados,Prima,2024-06-18,252,1.233825468975055e-05,1.2353883300233732e-05,-0.12666791921685364
ampliado_15pct,todos_mapeados,Prima,2024-06-21,252,1.2293473500703323e-05,1.2315444536459977e-05,-0.17872113813395965
ampliado_15pct,todos_mapeados,Prima,2024-06-24,252,1.2241640408466483e-05,1.2226991785404526e-05,0.11966225581847342
ampliado_15pct,todos_mapeados,Prima,2024-06-25,252,1.2241917330316126e-05,1.2225588257252347e-05,0.13338656538172713
ampliado_15pct,todos_mapeados,Prima,2024-06-26,252,1.2250712885467119e-05,1.2232576214061009e-05,0.14804584496976395
ampliado_15pct,todos_mapeados,Prima,2024-06-27,252,1.2226276887541347e-05,1.219515082963117e-05,0.2545832897167147
ampliado_15pct,todos_mapeados,Prima,2024-06-28,252,1.2225847120398857e-05,1.2193012489691595e-05,0.2685673261239888
ampliado_15pct,todos_mapeados,Prima,2024-07-01,252,1.2222881172961616e-05,1.2192731643692604e-05,0.24666466803020404
ampliado_15pct,todos_mapeados,Prima,2024-07-02,252,1.2313554879790015e-05,1.2261173834532604e-05,0.4253933634013534
ampliado_15pct,todos_mapeados,Prima,2024-07-03,252,1.2283226321949321e-05,1.2204639672843246e-05,0.6397883344838006
ampliado_15pct,todos_mapeados,Prima,2024-07-09,252,1.228238897657158e-05,1.2199814735873805e-05,0.6722978799587274
ampliado_15pct,todos_mapeados,Prima,2024-07-10,252,1.2310101597826991e-05,1.2230903095608148e-05,0.643361889335047
ampliado_15pct,todos_mapeados,Prima,2024-07-11,252,1.2526320851186445e-05,1.2440962841240563e-05,0.6814292158083867
ampliado_15pct,todos_mapeados,Prima,2024-07-12,252,1.2485999049741179e-05,1.2363751559159504e-05,0.9790765648361068
ampliado_15pct,todos_mapeados,Prima,2024-07-16,252,1.248559977179842e-05,1.2362647006838091e-05,0.9847565772374518
ampliado_15pct,todos_mapeados,Prima,2024-07-17,252,1.2443457144656481e-05,1.2359822181130325e-05,0.6721199949008607
ampliado_15pct,todos_mapeados,Prima,2024-07-18,252,1.2457120849099592e-05,1.2365905690299951e-05,0.7322330729916128
ampliado_15pct,todos_mapeados,Prima,2024-07-19,252,1.2468948010450435e-05,1.2392285756413577e-05,0.6148253563380488
ampliado_15pct,todos_mapeados,Prima,2024-07-23,252,1.2484944344827294e-05,1.2418647300829023e-05,0.5310159354113473
ampliado_15pct,todos_mapeados,Prima,2024-07-24,252,1.24738309404577e-05,1.241335482033423e-05,0.4848239519370199
ampliado_15pct,todos_mapeados,Prima,2024-07-25,252,1.2557110453612347e-05,1.2512624530577916e-05,0.35426878817994956
ampliado_15pct,todos_mapeados,Prima,2024-07-26,252,1.2343134612566526e-05,1.2388610514923588e-05,-0.36843074133504605
ampliado_15pct,todos_mapeados,Prima,2024-07-30,252,1.2345285781047777e-05,1.2393022811202866e-05,-0.3866822607571669
ampliado_15pct,todos_mapeados,Prima,2024-07-31,252,1.2350278042377313e-05,1.2393455774867235e-05,-0.3496093961752688
ampliado_15pct,todos_mapeados,Prima,2024-08-01,252,1.2411000673914773e-05,1.2482729585477868e-05,-0.5779462385644166
ampliado_15pct,todos_mapeados,Prima,2024-08-02,252,1.254044919933151e-05,1.2671178582139464e-05,-1.0424617231009823
ampliado_15pct,todos_mapeados,Prima,2024-08-06,252,1.2537409706405711e-05,1.2658264463169046e-05,-0.9639531577370944
ampliado_15pct,todos_mapeados,Prima,2024-08-07,252,1.2528336070481856e-05,1.2646500352113461e-05,-0.943176180514616
ampliado_15pct,todos_mapeados,Prima,2024-08-08,252,1.2506878676249416e-05,1.2631747353938545e-05,-0.9984000078792968
ampliado_15pct,todos_mapeados,Prima,2024-08-09,252,1.250282024335185e-05,1.2648268481239483e-05,-1.1633234346864443
ampliado_15pct,todos_mapeados,Prima,2024-08-13,252,1.2484521020741058e-05,1.2630977689741814e-05,-1.1731060307194918
ampliado_15pct,todos_mapeados,Prima,2024-08-14,252,1.2501813231373555e-05,1.2670217244434031e-05,-1.3470367053465744
ampliado_15pct,todos_mapeados,Prima,2024-08-15,252,1.254669686513492e-05,1.2697959201046708e-05,-1.205594887146116
ampliado_15pct,todos_mapeados,Prima,2024-08-16,252,1.2534488317419899e-05,1.2683356676479415e-05,-1.187670013243584
ampliado_15pct,todos_mapeados,Prima,2024-08-20,252,1.2562374448815951e-05,1.2702264275518239e-05,-1.1135619883984045
ampliado_15pct,todos_mapeados,Prima,2024-08-21,252,1.2562660343005497e-05,1.2706577976162719e-05,-1.1455983782714496
ampliado_15pct,todos_mapeados,Prima,2024-08-22,252,1.2704260842530742e-05,1.2862839267325185e-05,-1.248230233620218
ampliado_15pct,todos_mapeados,Prima,2024-08-23,252,1.2724211686240364e-05,1.2865522890796791e-05,-1.1105694249745743
ampliado_15pct,todos_mapeados,Prima,2024-08-27,252,1.2710937893235449e-05,1.2859526150189937e-05,-1.1689794899679598
ampliado_15pct,todos_mapeados,Prima,2024-08-28,252,1.2708820991148499e-05,1.2863937733327946e-05,-1.2205439221111332
ampliado_15pct,todos_mapeados,Prima,2024-08-29,252,1.2708724138296252e-05,1.2861323462227607e-05,-1.2007446402232864
ampliado_15pct,todos_mapeados,Prima,2024-08-30,252,1.2614162711833119e-05,1.278559657344187e-05,-1.3590585877565398
ampliado_15pct,todos_mapeados,Prima,2024-09-04,252,1.2588493561756493e-05,1.2711099054222214e-05,-0.9739488832737959
ampliado_15pct,todos_mapeados,Prima,2024-09-05,252,1.2522678341472121e-05,1.2642039511916934e-05,-0.9531600763833125
ampliado_15pct,todos_mapeados,Prima,2024-09-06,252,1.241546257454382e-05,1.2563351421901575e-05,-1.1911666316886225
ampliado_15pct,todos_mapeados,Prima,2024-09-10,252,1.2398952518229431e-05,1.2558666143013169e-05,-1.2881219163386657
ampliado_15pct,todos_mapeados,Prima,2024-09-11,252,1.2415557397419647e-05,1.2594400216406468e-05,-1.4404735386587688
ampliado_15pct,todos_mapeados,Prima,2024-09-17,252,1.2435340967039708e-05,1.264225841274269e-05,-1.6639467003874142
ampliado_15pct,todos_mapeados,Prima,2024-09-18,252,1.2400002043274178e-05,1.2601030472058508e-05,-1.6211967391841524
ampliado_15pct,todos_mapeados,Prima,2024-09-19,252,1.2341470812139413e-05,1.2547281346416161e-05,-1.6676337643184866
ampliado_15pct,todos_mapeados,Prima,2024-09-20,252,1.2341578100411399e-05,1.255632526819313e-05,-1.740030051542378
ampliado_15pct,todos_mapeados,Prima,2024-09-24,252,1.2351369352821203e-05,1.2563513785402432e-05,-1.7175782419037773
ampliado_15pct,todos_mapeados,Prima,2024-09-25,252,1.2337894193238098e-05,1.254146413992969e-05,-1.6499569821498452
ampliado_15pct,todos_mapeados,Prima,2024-09-26,252,1.233828816311308e-05,1.254227474098584e-05,-1.6532810319879248
ampliado_15pct,todos_mapeados,Prima,2024-09-27,252,1.2336512982382201e-05,1.2552066825110373e-05,-1.7472833939055905
ampliado_15pct,todos_mapeados,Prima,2024-10-01,252,1.2834206458749703e-05,1.3028915258484673e-05,-1.5171082089163952
ampliado_15pct,todos_mapeados,Prima,2024-10-02,252,1.2788739175845316e-05,1.2993839629525035e-05,-1.6037582036789202
ampliado_15pct,todos_mapeados,Prima,2024-10-03,252,1.2766152889534193e-05,1.295420687256417e-05,-1.473066981550457
ampliado_15pct,todos_mapeados,Prima,2024-10-04,252,1.276817609114003e-05,1.295516702683197e-05,-1.464507807201174
ampliado_15pct,todos_mapeados,Prima,2024-10-08,252,1.277084529431635e-05,1.2968000964831225e-05,-1.5437949953290775
ampliado_15pct,todos_mapeados,Prima,2024-10-09,252,1.2796918210896718e-05,1.2983602828190807e-05,-1.458824806234401
ampliado_15pct,todos_mapeados,Prima,2024-10-10,252,1.2817492212558317e-05,1.2996163808548896e-05,-1.3939668776667564
ampliado_15pct,todos_mapeados,Prima,2024-10-11,252,1.2797190556564265e-05,1.2971611559875386e-05,-1.3629632421285862
ampliado_15pct,todos_mapeados,Prima,2024-10-15,252,1.280084040911596e-05,1.2973604256823806e-05,-1.3496289476807664
ampliado_15pct,todos_mapeados,Prima,2024-10-16,252,1.2853357425991552e-05,1.302453003340318e-05,-1.3317345946164252
ampliado_15pct,todos_mapeados,Prima,2024-10-17,252,1.2854569189387391e-05,1.302441933631013e-05,-1.3213211926461519
ampliado_15pct,todos_mapeados,Prima,2024-10-18,252,1.2411484106336317e-05,1.2598125750479994e-05,-1.5037818406292978
ampliado_15pct,todos_mapeados,Prima,2024-10-22,252,1.2399905110422061e-05,1.2596393297338537e-05,-1.5845942784782165
ampliado_15pct,todos_mapeados,Prima,2024-10-23,252,1.2422773617918453e-05,1.2608700968097984e-05,-1.4966653655456745
ampliado_15pct,todos_mapeados,Prima,2024-10-24,252,1.2413363842694562e-05,1.2598192489506307e-05,-1.4889489195188557
ampliado_15pct,todos_mapeados,Prima,2024-10-25,252,1.2425922686435672e-05,1.2606232521094761e-05,-1.4510780342768241
ampliado_15pct,todos_mapeados,Prima,2024-10-29,252,1.2542185576290737e-05,1.2695648659947588e-05,-1.2235752909520985
ampliado_15pct,todos_mapeados,Prima,2024-10-30,252,1.2575169303217615e-05,1.2711696170880733e-05,-1.085686119774028
ampliado_15pct,todos_mapeados,Prima,2024-10-31,252,1.2773154163417591e-05,1.2857660367291963e-05,-0.6615922957885978
ampliado_15pct,todos_mapeados,Prima,2024-11-01,252,1.2763369280077454e-05,1.2839786391968222e-05,-0.5987220945651792
