fecha_cartera,anio,mes,afp,fondo,monto_miles_soles,participacion_pct,archivo_fuente,hoja_fuente,fila_excel_aprox,nivel_profundidad,descripcion,ruta_jerarquica,nivel_1,nivel_2,nivel_3,tipo_fila,es_hoja,categoria_economica,factor_representativo_inicial,calidad_proxy_inicial,regla_mapeo
2019-09-30,2019,9,Habitat,3,0.0,0.0,FP-1356-se2019.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-09-30,2019,9,Habitat,3,0.0,0.0,FP-1356-se2019.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-09-30,2019,9,Integra,3,0.0,0.0,FP-1356-se2019.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-09-30,2019,9,Integra,3,0.0,0.0,FP-1356-se2019.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-09-30,2019,9,Prima,3,0.0,0.0,FP-1356-se2019.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-09-30,2019,9,Prima,3,0.0,0.0,FP-1356-se2019.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-09-30,2019,9,Profuturo,3,0.0,0.0,FP-1356-se2019.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-09-30,2019,9,Profuturo,3,0.0,0.0,FP-1356-se2019.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-10-31,2019,10,Habitat,3,0.0,0.0,FP-1356-oc2019.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-10-31,2019,10,Habitat,3,0.0,0.0,FP-1356-oc2019.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-10-31,2019,10,Integra,3,0.0,0.0,FP-1356-oc2019.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-10-31,2019,10,Integra,3,0.0,0.0,FP-1356-oc2019.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-10-31,2019,10,Prima,3,0.0,0.0,FP-1356-oc2019.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-10-31,2019,10,Prima,3,0.0,0.0,FP-1356-oc2019.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-10-31,2019,10,Profuturo,3,0.0,0.0,FP-1356-oc2019.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-10-31,2019,10,Profuturo,3,0.0,0.0,FP-1356-oc2019.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-11-30,2019,11,Habitat,3,0.0,0.0,FP-1356-no2019.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-11-30,2019,11,Habitat,3,0.0,0.0,FP-1356-no2019.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-11-30,2019,11,Integra,3,0.0,0.0,FP-1356-no2019.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-11-30,2019,11,Integra,3,0.0,0.0,FP-1356-no2019.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-11-30,2019,11,Prima,3,0.0,0.0,FP-1356-no2019.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-11-30,2019,11,Prima,3,0.0,0.0,FP-1356-no2019.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-11-30,2019,11,Profuturo,3,0.0,0.0,FP-1356-no2019.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-11-30,2019,11,Profuturo,3,0.0,0.0,FP-1356-no2019.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-12-31,2019,12,Habitat,3,0.0,0.0,FP-1356-di2019.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-12-31,2019,12,Habitat,3,0.0,0.0,FP-1356-di2019.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-12-31,2019,12,Integra,3,0.0,0.0,FP-1356-di2019.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-12-31,2019,12,Integra,3,0.0,0.0,FP-1356-di2019.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-12-31,2019,12,Prima,3,0.0,0.0,FP-1356-di2019.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-12-31,2019,12,Prima,3,0.0,0.0,FP-1356-di2019.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-12-31,2019,12,Profuturo,3,0.0,0.0,FP-1356-di2019.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2019-12-31,2019,12,Profuturo,3,0.0,0.0,FP-1356-di2019.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-01-31,2020,1,Habitat,3,0.0,0.0,FP-1356-en2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-01-31,2020,1,Habitat,3,0.0,0.0,FP-1356-en2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-01-31,2020,1,Integra,3,0.0,0.0,FP-1356-en2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-01-31,2020,1,Integra,3,0.0,0.0,FP-1356-en2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-01-31,2020,1,Prima,3,0.0,0.0,FP-1356-en2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-01-31,2020,1,Prima,3,0.0,0.0,FP-1356-en2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-01-31,2020,1,Profuturo,3,0.0,0.0,FP-1356-en2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-01-31,2020,1,Profuturo,3,0.0,0.0,FP-1356-en2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-02-29,2020,2,Habitat,3,0.0,0.0,FP-1356-fe2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-02-29,2020,2,Habitat,3,0.0,0.0,FP-1356-fe2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-02-29,2020,2,Integra,3,0.0,0.0,FP-1356-fe2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-02-29,2020,2,Integra,3,0.0,0.0,FP-1356-fe2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-02-29,2020,2,Prima,3,0.0,0.0,FP-1356-fe2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-02-29,2020,2,Prima,3,0.0,0.0,FP-1356-fe2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-02-29,2020,2,Profuturo,3,0.0,0.0,FP-1356-fe2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-02-29,2020,2,Profuturo,3,0.0,0.0,FP-1356-fe2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-03-31,2020,3,Habitat,3,0.0,0.0,FP-1356-ma2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-03-31,2020,3,Habitat,3,0.0,0.0,FP-1356-ma2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-03-31,2020,3,Integra,3,0.0,0.0,FP-1356-ma2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-03-31,2020,3,Integra,3,0.0,0.0,FP-1356-ma2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-03-31,2020,3,Prima,3,0.0,0.0,FP-1356-ma2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-03-31,2020,3,Prima,3,0.0,0.0,FP-1356-ma2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-03-31,2020,3,Profuturo,3,0.0,0.0,FP-1356-ma2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-03-31,2020,3,Profuturo,3,0.0,0.0,FP-1356-ma2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-04-30,2020,4,Habitat,3,0.0,0.0,FP-1356-ab2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-04-30,2020,4,Habitat,3,0.0,0.0,FP-1356-ab2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-04-30,2020,4,Integra,3,0.0,0.0,FP-1356-ab2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-04-30,2020,4,Integra,3,0.0,0.0,FP-1356-ab2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-04-30,2020,4,Prima,3,0.0,0.0,FP-1356-ab2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-04-30,2020,4,Prima,3,0.0,0.0,FP-1356-ab2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-04-30,2020,4,Profuturo,3,0.0,0.0,FP-1356-ab2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-04-30,2020,4,Profuturo,3,0.0,0.0,FP-1356-ab2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-05-31,2020,5,Habitat,3,0.0,0.0,FP-1356-my2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-05-31,2020,5,Habitat,3,0.0,0.0,FP-1356-my2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-05-31,2020,5,Integra,3,0.0,0.0,FP-1356-my2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-05-31,2020,5,Integra,3,0.0,0.0,FP-1356-my2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-05-31,2020,5,Prima,3,0.0,0.0,FP-1356-my2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-05-31,2020,5,Prima,3,0.0,0.0,FP-1356-my2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-05-31,2020,5,Profuturo,3,0.0,0.0,FP-1356-my2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-05-31,2020,5,Profuturo,3,0.0,0.0,FP-1356-my2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-06-30,2020,6,Habitat,3,0.0,0.0,FP-1356-jn2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-06-30,2020,6,Habitat,3,0.0,0.0,FP-1356-jn2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-06-30,2020,6,Integra,3,0.0,0.0,FP-1356-jn2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-06-30,2020,6,Integra,3,0.0,0.0,FP-1356-jn2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2020-06-30,2020,6,Prima,3,0.0,0.0,FP-1356-jn2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
