afp,modelo,tarea,segmento,parametros,retorno_acumulado_n,retorno_acumulado_mae,retorno_acumulado_rmse,retorno_acumulado_r2,retorno_acumulado_sesgo,retorno_acumulado_desviacion_residual,retorno_acumulado_varianza_residual,retorno_acumulado_correlacion,retorno_acumulado_direccion_pct,n_publicacion,mape_cuota_pct,mediana_error_abs_pct,p90_error_abs_pct,error_maximo_abs_pct,sesgo_cuota_pct,correlacion_retorno_acumulado,direccion_acumulada_pct
Habitat,DIARIO_GRADIENT_BOOSTING,diario_recursivo,validacion,"{""learning_rate"": 0.05, ""max_depth"": 2, ""min_samples_leaf"": 30, ""n_estimators"": 250}",593,0.007720385754101378,0.010754430039823201,0.33616410716041867,0.0010039947075690073,0.010716502472539427,0.00011484342524394367,0.6052578103752354,70.65767284991568,593,0.7736844115477366,0.5777802430582568,1.6591699245510165,6.867295848436594,0.11311601689788847,0.6052578103752354,70.65767284991568
Habitat,DIARIO_GRADIENT_BOOSTING,diario_recursivo,prueba,"{""learning_rate"": 0.05, ""max_depth"": 2, ""min_samples_leaf"": 30, ""n_estimators"": 250}",593,0.008599935298179118,0.012739399253269628,0.16755165379796777,-0.0014506554336128634,0.01266722068185402,0.0001604584798027902,0.4381786608695539,70.65767284991568,593,0.8555161294008599,0.5532295764597461,2.0796632523808594,5.675398332796933,-0.12998364783904667,0.4381786608695539,70.65767284991568
Habitat,DIARIO_EXTRA_TREES,diario_recursivo,entrenamiento,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 5}",1777,0.0042891779970096675,0.005995995718175679,0.7545994010532812,-0.00015123131394858533,0.005995775520117306,3.594932408763795e-05,0.8928601818039459,86.10016882386043,1777,0.4287336115274003,0.3209827760563999,0.9121196857404469,3.928814495822164,-0.00940792988772985,0.8928601818039459,86.10016882386043
Habitat,DIARIO_EXTRA_TREES,diario_recursivo,validacion,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 5}",593,0.007921274525308889,0.010954143770154315,0.3112798231591899,0.0011339307418223624,0.010904493852516592,0.00011890798617957215,0.5836967142535092,68.8026981450253,593,0.793986497263696,0.5908238410846867,1.6471871025293447,6.722673296293036,0.12641979418270133,0.5836967142535092,68.8026981450253
Habitat,DIARIO_EXTRA_TREES,diario_recursivo,prueba,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 5}",593,0.00833408316262725,0.012367394190994661,0.2154587113158528,-0.0009431302931829003,0.012341791093968501,0.00015231980740716022,0.4725853139219863,73.0185497470489,593,0.8294781965148943,0.5095368600604333,2.1290576325020605,5.666307043297902,-0.07951098341569986,0.4725853139219863,73.0185497470489
Habitat,DIRECTO_RIDGE,directo_acumulado,entrenamiento,"{""alpha"": 100.0}",1777,0.006207677341737763,0.008359855437270873,0.5229646914694444,9.371606848270877e-20,0.008362208668967665,6.992653382335796e-05,0.7233567464276331,74.84524479459763,1777,0.6200649031163543,0.4873710523524699,1.3045711701731566,5.255975441482197,0.007175352869661291,0.7233567464276331,74.84524479459763
Habitat,DIRECTO_RIDGE,directo_acumulado,validacion,"{""alpha"": 100.0}",593,0.007408018664917056,0.010221403226622884,0.40033738333601543,0.0009585898453364411,0.010184945694684441,0.00010373311880367112,0.6621955326266248,71.50084317032041,593,0.7419289502779967,0.5582813817548438,1.5129389195032155,6.01244142920343,0.10774896416868977,0.6621955326266248,71.50084317032041
Habitat,DIRECTO_RIDGE,directo_acumulado,prueba,"{""alpha"": 100.0}",593,0.008416279087367438,0.01223352051621181,0.23235167457967631,-0.0006164299417414055,0.012228295011376244,0.00014953119888524915,0.4975432739670349,69.47723440134908,593,0.8383011589763744,0.5580881509418822,1.8856595470350925,6.164502118170134,-0.04800010223384775,0.4975432739670349,69.47723440134908
Habitat,DIRECTO_POLY_RIDGE,directo_acumulado,entrenamiento,"{""alpha"": 10.0, ""interaction_only"": false}",1777,0.00545696382730055,0.007336084408976051,0.6326486589174518,2.42099843580331e-19,0.0073381494574079375,5.384843745925641e-05,0.7955263424631205,78.05289814293754,1777,0.5443794364814967,0.42603479495930685,1.1295595787467951,4.854760783690826,0.0055117536932726705,0.7955263424631205,78.05289814293754
Habitat,DIRECTO_POLY_RIDGE,directo_acumulado,validacion,"{""alpha"": 10.0, ""interaction_only"": false}",593,0.007923451819064592,0.010865423720540578,0.32239084104745197,0.0015440605898000388,0.010764232607382393,0.00011586870362583434,0.5824501739349854,69.81450252951096,593,0.793748869845304,0.6005158858426896,1.6806863398755891,5.661508640499369,0.16646446511808277,0.5824501739349854,69.81450252951096
Habitat,DIRECTO_POLY_RIDGE,directo_acumulado,prueba,"{""alpha"": 10.0, ""interaction_only"": false}",593,0.009407430422450062,0.019406521779197158,-0.9317672790360152,-0.0012423777446681848,0.01938306344710148,0.0003757031485943615,0.2193401868318626,70.65767284991568,593,0.935357700292729,0.5613333344951732,1.8163648468191744,24.804496510981842,-0.10969566990738694,0.2193401868318626,70.65767284991568
Habitat,DIRECTO_SVR_RBF,directo_acumulado,entrenamiento,"{""C"": 0.5, ""epsilon"": 0.001, ""gamma"": ""scale""}",1777,0.0021219943660979587,0.003443441707514281,0.9190646104980833,0.00013041692524286337,0.003441939721179416,1.1846949044232636e-05,0.9592663163862397,89.1389983117614,1777,0.21199359143867502,0.1165024095762579,0.5351531664764676,2.680587590164396,0.014640386993104146,0.9592663163862397,89.1389983117614
Habitat,DIRECTO_SVR_RBF,directo_acumulado,validacion,"{""C"": 0.5, ""epsilon"": 0.001, ""gamma"": ""scale""}",593,0.009289855183653094,0.012579626849577513,0.09171644595659678,0.002062338787941448,0.012419899154603594,0.00015425389501052305,0.4428073093096738,67.11635750421586,593,0.9305188164397985,0.7004503745372093,1.9993589407072414,6.1275166598689035,0.21801845877359813,0.4428073093096738,67.11635750421586
Habitat,DIRECTO_SVR_RBF,directo_acumulado,prueba,"{""C"": 0.5, ""epsilon"": 0.001, ""gamma"": ""scale""}",593,0.010142874221992233,0.013872097165502691,0.012939797608250814,-0.00019019786901350316,0.01388250347341325,0.00019272390268933098,0.37592097745391784,66.94772344013491,593,1.0108929944578369,0.72217962376524,2.41578963256087,5.360308986549301,-0.004888084320647099,0.37592097745391784,66.94772344013491
Habitat,DIRECTO_GRADIENT_BOOSTING,directo_acumulado,entrenamiento,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_samples_leaf"": 30, ""n_estimators"": 250}",1777,0.005591691334277564,0.007810048638173849,0.583648180106425,2.038997347790385e-05,0.007812220479748756,6.103078882420588e-05,0.7771500093780396,78.39054586381542,1777,0.5589228933250628,0.41825625645922626,1.1474366347568912,5.2382188928346896,0.009500066028687647,0.7771500093780396,78.39054586381542
Habitat,DIRECTO_GRADIENT_BOOSTING,directo_acumulado,validacion,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_samples_leaf"": 30, ""n_estimators"": 250}",593,0.007605766952677358,0.010470655906347734,0.37073480902165656,0.001287242279007855,0.01040000178319824,0.00010816003709052655,0.6435717437237175,71.16357504215851,593,0.7619430070581664,0.5680640923577895,1.6201137554940757,5.8264758368568925,0.14099074856415314,0.6435717437237175,71.16357504215851
Habitat,DIRECTO_GRADIENT_BOOSTING,directo_acumulado,prueba,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_samples_leaf"": 30, ""n_estimators"": 250}",593,0.008307956439406562,0.012101213390913287,0.24886631920775704,-0.0008924198579367731,0.012078450680039054,0.0001458889708301359,0.5050144159894253,70.15177065767286,593,0.8270684183670206,0.5575186612929106,1.9605937203622585,6.723769565529847,-0.0749947813020944,0.5050144159894253,70.15177065767286
Habitat,DIRECTO_EXTRA_TREES,directo_acumulado,entrenamiento,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 20}",1777,0.005823910838540636,0.008148750248388527,0.5467529304520711,0.0,0.008151044055681922,6.64395191976676e-05,0.7525525868724244,77.99662352279123,1777,0.5826511589722454,0.4391766154821619,1.2212906262653236,5.931879010275765,0.007965260955578292,0.7525525868724244,77.99662352279123
Habitat,DIRECTO_EXTRA_TREES,directo_acumulado,validacion,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 20}",593,0.007406481653700235,0.010304218282420844,0.3905809395150658,0.00130497886734514,0.01022987882749713,0.00010465042082527404,0.6640314347046501,73.35581787521079,593,0.7421253361303998,0.5434351157863171,1.5665836862550058,5.8623197527643445,0.14256499865037717,0.6640314347046501,73.35581787521079
