fecha,afp,rendimiento_simple,modelo,esquema_rezago,estimado,error,error_cuadrado,error_absoluto
2025-12-24,Integra,0.0011392062719846,M1_pesos_reales,lag0,0.0005142628888189165,0.0006249433831656835,3.905542321625703e-07,0.0006249433831656835
2025-12-26,Integra,0.0069461695670816,M1_pesos_reales,lag0,0.0002716739362962815,0.006674495630785318,4.45488919253723e-05,0.006674495630785318
2025-12-29,Integra,-0.0087065849901395,M1_pesos_reales,lag0,0.0002757731682814438,-0.008982358158420944,8.068275808615129e-05,0.008982358158420944
2025-12-30,Integra,0.0045763045567759,M1_pesos_reales,lag0,0.0016407187017931858,0.0029355858549827145,8.617664311974595e-06,0.0029355858549827145
2025-12-31,Integra,-0.0055329314639387,M1_pesos_reales,lag0,-0.002148578937253622,-0.0033843525266850777,1.145384202487967e-05,0.0033843525266850777
2026-01-02,Integra,0.0141478765609168,M1_pesos_reales,lag0,0.00019656162034045442,0.013951314940576345,0.00019463918857114874,0.013951314940576345
2026-01-05,Integra,0.0169197576881554,M1_pesos_reales,lag0,0.0002757731682814438,0.016643984519873957,0.0002770222206978039,0.016643984519873957
2026-01-06,Integra,0.0184885931037088,M1_pesos_reales,lag0,0.004125083278632611,0.014363509825076188,0.00020631041449506018,0.014363509825076188
2026-01-07,Integra,-0.0026519765513486,M1_pesos_reales,lag0,-0.002805232135900406,0.00015325558455180598,2.348727419631575e-08,0.00015325558455180598
2026-01-08,Integra,-0.0007704881835004,M1_pesos_reales,lag0,0.0017093116996593526,-0.0024797998831597528,6.149407460519123e-06,0.0024797998831597528
2026-01-09,Integra,0.0123360099370524,M1_pesos_reales,lag0,0.004139645110417032,0.008196364826635367,6.718039637130541e-05,0.008196364826635367
2026-01-12,Integra,0.0145531111146253,M1_pesos_reales,lag0,0.0002757731682814438,0.014277337946343855,0.00020384237883411016,0.014277337946343855
2026-01-13,Integra,0.0040650818929359,M1_pesos_reales,lag0,-0.00012853633067790176,0.004193618223613802,1.7586433805425776e-05,0.004193618223613802
2026-01-14,Integra,0.0040187122723633,M1_pesos_reales,lag0,0.0014333911988490592,0.002585321073514241,6.683885053156827e-06,0.002585321073514241
2026-01-15,Integra,0.0078505068863889,M1_pesos_reales,lag0,0.0018991149237177142,0.005951391962671186,3.5419066293347196e-05,0.005951391962671186
2026-01-16,Integra,0.0040630088791324,M1_pesos_reales,lag0,-0.0004992688557932921,0.0045622777349256915,2.08143781305987e-05,0.0045622777349256915
2026-01-19,Integra,0.0003197097824849,M1_pesos_reales,lag0,0.0002757731682814438,4.393661420345622e-05,1.9304260676633512e-09,4.393661420345622e-05
2026-01-20,Integra,0.0047839065421717,M1_pesos_reales,lag0,-3.8588347481639644e-05,0.00482249488965334,2.3256456960732578e-05,0.00482249488965334
2026-01-21,Integra,0.0057955335690889,M1_pesos_reales,lag0,0.003448015278033818,0.002347518291055082,5.510842126838173e-06,0.002347518291055082
2026-01-22,Integra,0.0069073538028316,M1_pesos_reales,lag0,0.00321883024015429,0.0036885235626773097,1.3605206072425713e-05,0.0036885235626773097
2026-01-23,Integra,0.0081214082702509,M1_pesos_reales,lag0,0.0033729920945743804,0.0047484161756765194,2.2547456177426423e-05,0.0047484161756765194
2026-01-26,Integra,0.0136297560101192,M1_pesos_reales,lag0,0.0002757731682814438,0.013353982841837756,0.0001783288577400972,0.013353982841837756
2026-01-27,Integra,0.0089263521054596,M1_pesos_reales,lag0,0.0035338025489781385,0.0053925495564814616,2.907959071910841e-05,0.0053925495564814616
2026-01-28,Integra,0.0058495991948763,M1_pesos_reales,lag0,0.0006587088716117353,0.0051908903232645645,2.6945342348161694e-05,0.0051908903232645645
2026-01-29,Integra,-0.0025222090856372,M1_pesos_reales,lag0,3.201960653695875e-05,-0.0025542286921741587,6.524084211925713e-06,0.0025542286921741587
2026-01-30,Integra,-0.0317781286099834,M1_pesos_reales,lag0,-0.00944586906719081,-0.02233225954279259,0.0004987298162866506,0.02233225954279259
2026-02-02,Integra,0.0005618419448567,M1_pesos_reales,lag0,0.00261653352080311,-0.0020546915759464103,4.221757472265143e-06,0.0020546915759464103
2026-02-03,Integra,0.0149450566829971,M1_pesos_reales,lag0,0.004292374166023533,0.010652682516973567,0.00011347964480743428,0.010652682516973567
2026-02-04,Integra,-0.0111837642805844,M1_pesos_reales,lag0,-0.005123925698935026,-0.006059838581649374,3.67216436356463e-05,0.006059838581649374
2026-02-05,Integra,-0.014834699183131,M1_pesos_reales,lag0,-0.007551445966448325,-0.007283253216682674,5.304577741831852e-05,0.007283253216682674
2026-02-06,Integra,0.0203341447591889,M1_pesos_reales,lag0,0.00894268256387446,0.011391462195314441,0.0001297654109472781,0.011391462195314441
2026-02-09,Integra,0.018701861986853,M1_pesos_reales,lag0,0.0002757731682814438,0.018426088818571554,0.0003395207491498877,0.018426088818571554
2026-02-10,Integra,-0.0046031817702227,M1_pesos_reales,lag0,-0.002602641636927832,-0.0020005401332948685,4.00216082492345e-06,0.0020005401332948685
2026-02-11,Integra,0.0061751508337777,M1_pesos_reales,lag0,0.0017790949561656574,0.004396055877612042,1.9325307279087383e-05,0.004396055877612042
2026-02-12,Integra,-0.0196149396768419,M1_pesos_reales,lag0,-0.007819757286203427,-0.011795182390638472,0.0001391263276284279,0.011795182390638472
2026-02-13,Integra,0.003500188323235,M1_pesos_reales,lag0,-0.0002285646196821374,0.0037287529429171373,1.3903598509313211e-05,0.0037287529429171373
2026-02-16,Integra,-0.00117683368684,M1_pesos_reales,lag0,0.0002757731682814438,-0.0014526068551214437,2.110066675545811e-06,0.0014526068551214437
2026-02-17,Integra,-0.0078245293566768,M1_pesos_reales,lag0,0.00042686791692809437,-0.008251397273604895,6.808555696685429e-05,0.008251397273604895
2026-02-18,Integra,0.009389058775113,M1_pesos_reales,lag0,0.0035704043405627773,0.005818654434550223,3.385673942871098e-05,0.005818654434550223
2026-02-19,Integra,9.550723760121116e-05,M1_pesos_reales,lag0,0.0019288373299836076,-0.0018333300923823964,3.3610992276348463e-06,0.0018333300923823964
2026-02-20,Integra,0.0099644622922827,M1_pesos_reales,lag0,0.0043131470304255464,0.005651315261857154,3.193736418889959e-05,0.005651315261857154
2026-02-23,Integra,0.0050731426979937,M1_pesos_reales,lag0,0.0002757731682814438,0.004797369529712257,2.30147544046116e-05,0.004797369529712257
2026-02-24,Integra,0.0071696918034327,M1_pesos_reales,lag0,0.003931322145681841,0.0032383696577508595,1.048703804024142e-05,0.0032383696577508595
2026-02-25,Integra,0.0086862187872882,M1_pesos_reales,lag0,0.00388611661334425,0.00480010217394395,2.3040980880301434e-05,0.00480010217394395
2026-02-26,Integra,-0.0027106890998798,M1_pesos_reales,lag0,-0.0011599987836326626,-0.0015506903162471372,2.404640456902646e-06,0.0015506903162471372
2026-02-27,Integra,0.0034463937082915,M1_pesos_reales,lag0,-0.0004902641168832204,0.00393665782517472,1.5497274832509355e-05,0.00393665782517472
2026-03-02,Integra,-0.0010341031671295,M1_pesos_reales,lag0,0.0002757731682814438,-0.001309876335410944,1.7157760140696038e-06,0.001309876335410944
2026-03-03,Integra,-0.0369013435345453,M1_pesos_reales,lag0,-0.012076208675580223,-0.02482513485896508,0.0006162873207658031,0.02482513485896508
2026-03-04,Integra,0.0089011004134207,M1_pesos_reales,lag0,0.004035171628976737,0.004865928784443964,2.3677262935280313e-05,0.004865928784443964
2026-03-05,Integra,-0.018162930909148,M1_pesos_reales,lag0,-0.008088681342203835,-0.010074249566944166,0.00010149050433707471,0.010074249566944166
2026-03-06,Integra,-0.0064770092865843,M1_pesos_reales,lag0,-0.005372579566519164,-0.0011044297200651365,1.2197650065631558e-06,0.0011044297200651365
2026-03-09,Integra,0.0047794799029992,M1_pesos_reales,lag0,0.0002757731682814438,0.004503706734717757,2.028337435234208e-05,0.004503706734717757
2026-03-10,Integra,0.0066881804078218,M1_pesos_reales,lag0,0.0045549169925419054,0.0021332634152798945,4.55081279897164e-06,0.0021332634152798945
2026-03-11,Integra,-0.0054143724816231,M1_pesos_reales,lag0,-0.002937724331416937,-0.0024766481502061627,6.1337860599196076e-06,0.0024766481502061627
2026-03-12,Integra,-0.0187374488594143,M1_pesos_reales,lag0,-0.008084628871424833,-0.010652819987989467,0.00011348257369650791,0.010652819987989467
2026-03-13,Integra,-0.0135927491170666,M1_pesos_reales,lag0,-0.003831282558736882,-0.00976146655832972,9.528622936938946e-05,0.00976146655832972
2026-03-16,Integra,0.0096063584902315,M1_pesos_reales,lag0,0.0002757731682814438,0.009330585321950056,8.705982245018983e-05,0.009330585321950056
2026-03-17,Integra,0.0012127019818322,M1_pesos_reales,lag0,0.0015649638189614609,-0.00035226183712926086,1.240884018976819e-07,0.00035226183712926086
2026-03-18,Integra,-0.0190068653722793,M1_pesos_reales,lag0,-0.008730540046338,-0.0102763253259413,0.00010560286220458255,0.0102763253259413
2026-03-19,Integra,-0.0169033921243896,M1_pesos_reales,lag0,-0.002467392855670874,-0.014435999268718726,0.0002083980748864476,0.014435999268718726
2026-03-20,Integra,-0.0231633064294157,M1_pesos_reales,lag0,-0.008355081480417696,-0.014808224948998003,0.00021928352614012693,0.014808224948998003
2026-03-23,Integra,0.0242931990169086,M1_pesos_reales,lag0,0.0002757731682814438,0.024017425848627157,0.0005768367443943039,0.024017425848627157
2026-03-24,Integra,0.0011594002306192,M1_pesos_reales,lag0,-0.0010700349593622514,0.0022294351899814517,4.970381266327632e-06,0.0022294351899814517
2026-03-25,Integra,0.0164939779412987,M1_pesos_reales,lag0,0.0051001011269908225,0.011393876814307875,0.00012982042885962257,0.011393876814307875
2026-03-26,Integra,-0.0217969638859623,M1_pesos_reales,lag0,-0.008048683715285302,-0.013748280170676997,0.00018901520765143032,0.013748280170676997
2026-03-27,Integra,0.0015719161883644,M1_pesos_reales,lag0,-0.003248876427261641,0.0048207926156260406,2.324004144287456e-05,0.0048207926156260406
2026-03-30,Integra,-0.0047597783286559,M1_pesos_reales,lag0,0.0002757731682814438,-0.005035551496937344,2.5356778878307925e-05,0.005035551496937344
2026-03-31,Integra,0.0300196075953032,M1_pesos_reales,lag0,0.014298686569333674,0.015720921025969524,0.0002471473579047707,0.015720921025969524
2026-04-01,Integra,0.0194686756148385,M1_pesos_reales,lag0,0.004962289522766338,0.014506386092072162,0.00021043523745226464,0.014506386092072162
2026-04-02,Integra,-0.0081686428756084,M1_pesos_reales,lag0,-0.0018416949532217162,-0.006326947922386684,4.003027001259318e-05,0.006326947922386684
2026-04-03,Integra,-7.825299494612636e-05,M1_pesos_reales,lag0,0.0002655375419691557,-0.00034379053691528205,1.1819193327249791e-07,0.00034379053691528205
2026-04-06,Integra,-0.0016338214418309,M1_pesos_reales,lag0,0.0002757731682814438,-0.0019095946101123436,3.6465515749701134e-06,0.0019095946101123436
2026-04-07,Integra,-0.0005223735092173,M1_pesos_reales,lag0,-0.00035171977132862446,-0.0001706537378886755,2.912269825537676e-08,0.0001706537378886755
2026-04-08,Integra,0.0351228188466619,M1_pesos_reales,lag0,0.012945667177006535,0.022177151669655365,0.0004918260561788977,0.022177151669655365
2026-04-09,Integra,0.0011918359039022,M1_pesos_reales,lag0,0.0013392897131931493,-0.00014745380929094922,2.1742625874411624e-08,0.00014745380929094922
2026-04-10,Integra,0.0052531030168943,M1_pesos_reales,lag0,-0.00021337680552533297,0.005466479822419632,2.9882401648920973e-05,0.005466479822419632
2026-04-13,Integra,0.0049270684072371,M1_pesos_reales,lag0,0.0002757731682814438,0.004651295238955656,2.1634547399931556e-05,0.004651295238955656
2026-04-14,Integra,0.008119222165104,M1_pesos_reales,lag0,0.002071029671032483,0.006048192494071517,3.6580632445343036e-05,0.006048192494071517
2026-04-15,Integra,-0.0116425250946352,M1_pesos_reales,lag0,-0.00477415147747065,-0.00686837361716455,4.7174556144962046e-05,0.00686837361716455
2026-04-16,Integra,0.0118896457113084,M1_pesos_reales,lag0,0.0030621808688403745,0.008827464842468026,7.792413554500905e-05,0.008827464842468026
2026-04-17,Integra,0.007230911666304,M1_pesos_reales,lag0,0.0035683187530493464,0.003662592913254654,1.3414586848223212e-05,0.003662592913254654
2026-04-20,Integra,-0.0051175643128982,M1_pesos_reales,lag0,0.0002757731682814438,-0.005393337481179644,2.9088089185897183e-05,0.005393337481179644
2026-04-21,Integra,-0.0178597881583406,M1_pesos_reales,lag0,-0.005935413282283535,-0.011924374876057065,0.00014219071618474095,0.011924374876057065
2026-04-22,Integra,0.015783902382783,M1_pesos_reales,lag0,0.004213697660911076,0.011570204721871924,0.00013386963730602737,0.011570204721871924
2026-04-23,Integra,-0.0066062316336389,M1_pesos_reales,lag0,-0.00422120847504137,-0.00238502315859753,5.688335467046539e-06,0.00238502315859753
2026-04-24,Integra,0.0140210229257471,M1_pesos_reales,lag0,0.0024357047169543764,0.011585318208792723,0.00013421959799898424,0.011585318208792723
2026-04-27,Integra,-0.0028081027626296,M1_pesos_reales,lag0,0.0002757731682814438,-0.003083875930911044,9.510290757252458e-06,0.003083875930911044
2026-04-28,Integra,-0.0163667332623816,M1_pesos_reales,lag0,-0.0038002783704606823,-0.012566454891920919,0.00015791578855068317,0.012566454891920919
2026-04-29,Integra,-0.0042589384036225,M1_pesos_reales,lag0,-0.0024029976079711166,-0.0018559407956513837,3.444516236963091e-06,0.0018559407956513837
2026-04-30,Integra,0.0167717167293113,M1_pesos_reales,lag0,0.006379775193514144,0.010391941535797158,0.0001079924488834262,0.010391941535797158
2026-05-01,Integra,-0.004647962371078,M1_pesos_reales,lag0,-0.0005557379986466717,-0.004092224372431328,1.6746300314320977e-05,0.004092224372431328
2026-05-04,Integra,-0.0051926546191151,M1_pesos_reales,lag0,0.0002757731682814438,-0.0054684277873965435,2.9903702465970654e-05,0.0054684277873965435
2026-05-05,Integra,0.0086677591830093,M1_pesos_reales,lag0,0.0038125869485455756,0.004855172234463724,2.357269742630747e-05,0.004855172234463724
2026-05-06,Integra,0.0251464114242208,M1_pesos_reales,lag0,0.008951344487552672,0.01619506693666813,0.0002622801930831612,0.01619506693666813
2026-05-07,Integra,-0.0054074838737034,M1_pesos_reales,lag0,-0.0018615442831763907,-0.003545939590527009,1.2573687579666852e-05,0.003545939590527009
2026-05-08,Integra,0.0157456699535334,M1_pesos_reales,lag0,0.004350657210401899,0.0113950127431315,0.00012984631541612928,0.0113950127431315
2026-05-11,Integra,0.0142597856120163,M1_pesos_reales,lag0,0.0002757731682814438,0.013984012443734855,0.00019555260402653128,0.013984012443734855
2026-05-12,Integra,-0.0075752216335098,M1_pesos_reales,lag0,-0.0011816824579017435,-0.006393539175608057,4.087734319003495e-05,0.006393539175608057
2026-05-13,Integra,0.0055663063599957,M1_pesos_reales,lag0,0.00237520086683218,0.00319110549316352,1.0183154268498392e-05,0.00319110549316352
2026-05-14,Integra,-0.0026286314605022,M1_pesos_reales,lag0,0.0006538789512718776,-0.0032825104117740773,1.0774874603405223e-05,0.0032825104117740773
2026-05-15,Integra,-0.0284807741628457,M1_pesos_reales,lag0,-0.008941652451067383,-0.019539121711778316,0.0003817772772676868,0.019539121711778316
2026-05-18,Integra,-0.0075155765024575,M1_pesos_reales,lag0,0.0002757731682814438,-0.007791349670738943,6.0705129691723834e-05,0.007791349670738943
2026-05-19,Integra,-0.0107673154583217,M1_pesos_reales,lag0,-0.002747135890625048,-0.008020179567696652,6.432328029809886e-05,0.008020179567696652
2026-05-20,Integra,0.0154822693151379,M1_pesos_reales,lag0,0.006677254365063423,0.008805014950074477,7.752828827103505e-05,0.008805014950074477
2026-05-21,Integra,0.0052392462857835,M1_pesos_reales,lag0,0.003227020334158394,0.002012225951625106,4.049053280393563e-06,0.002012225951625106
2026-05-22,Integra,0.0010897347093572,M1_pesos_reales,lag0,-0.0007484865003127738,0.0018382212096699738,3.3790572156805417e-06,0.0018382212096699738
2026-05-25,Integra,0.0007407778125885,M1_pesos_reales,lag0,0.0002757731682814438,0.00046500464430705626,2.162293192271319e-07,0.00046500464430705626
2026-05-26,Integra,0.0266587792762191,M1_pesos_reales,lag0,0.00015004873898294245,0.026508730537236156,0.0007027127946957967,0.026508730537236156
2026-05-27,Integra,-0.0080599297843373,M1_pesos_reales,lag0,-0.001567294318780012,-0.006492635465557288,4.2154315288612306e-05,0.006492635465557288
2026-05-28,Integra,0.0058496767220839,M1_pesos_reales,lag0,0.001441083164804254,0.004408593557279647,1.943569715328761e-05,0.004408593557279647
2026-05-29,Integra,0.0098702417944547,M1_pesos_reales,lag0,0.001704803045463072,0.008165438748991628,6.667438996353396e-05,0.008165438748991628
2026-06-22,Integra,0.0330776999258504,M1_pesos_reales,lag0,0.0002757731682814438,0.032801926757568954,0.0010759663990089182,0.032801926757568954
2026-06-23,Integra,-0.0369890569873084,M1_pesos_reales,lag0,-0.009539283496789236,-0.027449773490519164,0.0007534900646808087,0.027449773490519164
2026-06-24,Integra,-0.0029024374260131,M1_pesos_reales,lag0,-0.0017920972262720706,-0.0011103401997410295,1.2328553591609492e-06,0.0011103401997410295
2026-06-25,Integra,0.0128150674617817,M1_pesos_reales,lag0,0.0008393442319560195,0.011975723229825682,0.00014341794687738646,0.011975723229825682
2026-06-26,Integra,-0.0132200208754923,M1_pesos_reales,lag0,4.01386417019978e-05,-0.013260159517194297,0.00017583183042143847,0.013260159517194297
2026-06-29,Integra,0.0037151622277631,M1_pesos_reales,lag0,0.0002757731682814438,0.0034393890594816563,1.1829397102482112e-05,0.0034393890594816563
2026-06-30,Integra,0.0136811510702927,M1_pesos_reales,lag0,0.0037223933782282,0.0099587576920645,9.917685476925385e-05,0.0099587576920645
2025-01-02,Integra,-0.0002710882096361,M2_hibrido,lag0,0.0005926323081172679,-0.0008637205177533679,7.460131327881459e-07,0.0008637205177533679
2025-01-03,Integra,0.0043257248853023,M2_hibrido,lag0,0.001902593769687898,0.002423131115614402,5.871564403458697e-06,0.002423131115614402
2025-01-06,Integra,0.0069627353551768,M2_hibrido,lag0,0.0002905280942752309,0.006672207260901569,4.451834973242762e-05,0.006672207260901569
2025-01-07,Integra,-0.0013769541691734,M2_hibrido,lag0,-0.002626311727696496,0.001249357558523096,1.5608943090387913e-06,0.001249357558523096
2025-01-08,Integra,0.0011825162869563,M2_hibrido,lag0,0.0009014214345550121,0.00028109485240128797,7.901431604650187e-08,0.00028109485240128797
2025-01-09,Integra,-0.0017216628176959,M2_hibrido,lag0,0.00015552569012017742,-0.0018771885078160775,3.5238366938767516e-06,0.0018771885078160775
2025-01-10,Integra,-0.0064877774542171,M2_hibrido,lag0,-0.00015423288406490589,-0.006333544570152194,4.011378682210434e-05,0.006333544570152194
2025-01-13,Integra,-0.0019026536017209,M2_hibrido,lag0,0.0002905280942752309,-0.0021931816959961307,4.8100459516524644e-06,0.0021931816959961307
2025-01-14,Integra,0.0022790872413225,M2_hibrido,lag0,0.0022981576179308193,-1.907037660831912e-05,3.6367926398312507e-10,1.907037660831912e-05
2025-01-15,Integra,0.0057666097337871,M2_hibrido,lag0,0.00399019969749518,0.00177641003629192,3.1556326170386602e-06,0.00177641003629192
2025-01-16,Integra,-0.0019954164667633,M2_hibrido,lag0,-0.0005650554191414853,-0.001430361047621815,2.045932726553776e-06,0.001430361047621815
2025-01-17,Integra,0.0021206426626865,M2_hibrido,lag0,0.000811321233493405,0.0013093214291930951,1.7143226049442493e-06,0.0013093214291930951
2025-01-20,Integra,-0.0010518856070698,M2_hibrido,lag0,0.0002905280942752309,-0.0013424137013450309,1.8020745455588657e-06,0.0013424137013450309
2025-01-21,Integra,0.0037913254123429,M2_hibrido,lag0,0.0004713204008254519,0.0033200050115174485,1.1022433276500973e-05,0.0033200050115174485
2025-01-22,Integra,-0.000174285487856,M2_hibrido,lag0,-0.00042139735062021044,0.00024711186276421044,6.106427271879797e-08,0.00024711186276421044
2025-01-23,Integra,-0.0005940047267879,M2_hibrido,lag0,0.0006865358088540714,-0.0012805405356419715,1.6397840634222271e-06,0.0012805405356419715
2025-01-24,Integra,-0.0019368013020177,M2_hibrido,lag0,0.00022842651803968257,-0.0021652278200573827,4.6882115127504455e-06,0.0021652278200573827
2025-01-27,Integra,-0.0109735831490802,M2_hibrido,lag0,0.0002905280942752309,-0.011264111243355432,0.00012688020210268624,0.011264111243355432
2025-01-28,Integra,0.0008190428846093,M2_hibrido,lag0,0.0016153029127511298,-0.0007962600281418298,6.340300324164276e-07,0.0007962600281418298
2025-01-29,Integra,-0.0023842598220414,M2_hibrido,lag0,0.0006826795487890221,-0.0030669393708304222,9.406117104349707e-06,0.0030669393708304222
2025-01-30,Integra,0.0061229786745191,M2_hibrido,lag0,0.0032326488524593976,0.002890329822059702,8.354006480287669e-06,0.002890329822059702
2025-01-31,Integra,-0.0022474898007244,M2_hibrido,lag0,-0.002826911101824363,0.0005794213010999628,3.357290441683737e-07,0.0005794213010999628
2025-02-03,Integra,-0.0065852076212139,M2_hibrido,lag0,0.0002905280942752309,-0.006875735715489131,4.7275741629252825e-05,0.006875735715489131
2025-02-04,Integra,0.0053146203137077,M2_hibrido,lag0,0.004686087394359957,0.0006285329193477431,3.9505363070379657e-07,0.0006285329193477431
2025-02-05,Integra,0.0058100574578838,M2_hibrido,lag0,0.002062727758245143,0.0037473296996386567,1.4042479877793946e-05,0.0037473296996386567
2025-02-06,Integra,0.0016199597480988,M2_hibrido,lag0,0.0021620957435211988,-0.0005421359954223988,2.939114375326352e-07,0.0005421359954223988
2025-02-07,Integra,-0.0041416492865744,M2_hibrido,lag0,-0.001451356173529284,-0.0026902931130451165,7.2376770340979844e-06,0.0026902931130451165
2025-02-10,Integra,0.0020689858126441,M2_hibrido,lag0,0.0002905280942752309,0.0017784577183688694,3.162911856025805e-06,0.0017784577183688694
2025-02-11,Integra,-0.0020887196451468,M2_hibrido,lag0,-0.0029031272080459573,0.0008144075628991575,6.632596785073451e-07,0.0008144075628991575
2025-02-12,Integra,-0.0007808565570408,M2_hibrido,lag0,0.0013446317773103036,-0.0021254883343511037,4.517700659462629e-06,0.0021254883343511037
2025-02-13,Integra,0.0043281210967816,M2_hibrido,lag0,0.003096988635332197,0.0012311324614494028,1.5156871376344653e-06,0.0012311324614494028
2025-02-14,Integra,-0.0008021245306791,M2_hibrido,lag0,0.0007388771485516503,-0.0015410016792307504,2.3746861753919923e-06,0.0015410016792307504
2025-02-17,Integra,-3.980264492686736e-05,M2_hibrido,lag0,0.0002905280942752309,-0.0003303307392020983,1.0911839726180467e-07,0.0003303307392020983
2025-02-18,Integra,-0.0001998039120839,M2_hibrido,lag0,0.00025572689852889187,-0.00045553081061279184,2.0750831941754722e-07,0.00045553081061279184
2025-02-19,Integra,-0.0005249416203849,M2_hibrido,lag0,-0.0010731224286304895,0.0005481808082455895,3.0050219852878774e-07,0.0005481808082455895
2025-02-20,Integra,-0.0056377565461354,M2_hibrido,lag0,0.001413768463792898,-0.007051525009928297,4.972400496564427e-05,0.007051525009928297
2025-02-21,Integra,-0.0096470666800672,M2_hibrido,lag0,-0.005274897075521093,-0.004372169604546107,1.9115867050916862e-05,0.004372169604546107
2025-02-24,Integra,-0.006014914767065,M2_hibrido,lag0,0.0002905280942752309,-0.0063054428613402306,3.9758609677626473e-05,0.0063054428613402306
2025-02-25,Integra,-0.0079506871038042,M2_hibrido,lag0,-0.00032200236588911675,-0.0076286847379150825,5.819683083049851e-05,0.0076286847379150825
2025-02-26,Integra,0.0018929908993741,M2_hibrido,lag0,0.002065051993522491,-0.00017206109414839095,2.9605020119541455e-08,0.00017206109414839095
2025-02-27,Integra,-0.0114936082504688,M2_hibrido,lag0,-0.005235264416117963,-0.006258343834350838,3.916686754895715e-05,0.006258343834350838
2025-02-28,Integra,0.007287682877646,M2_hibrido,lag0,0.0015169053097546423,0.0057707775678913584,3.33018737380781e-05,0.0057707775678913584
2025-03-03,Integra,-0.0063097866063196,M2_hibrido,lag0,0.0002905280942752309,-0.006600314700594831,4.356415414688823e-05,0.006600314700594831
2025-03-04,Integra,-0.0095490471453606,M2_hibrido,lag0,-0.0005310547360552417,-0.009017992409305358,8.132418709428905e-05,0.009017992409305358
2025-03-05,Integra,0.0054419682353594,M2_hibrido,lag0,0.00615811251440833,-0.00071614427904893,5.128626284145116e-07,0.00071614427904893
2025-03-06,Integra,-0.0060768836638885,M2_hibrido,lag0,-0.00285123938664896,-0.0032256442772395397,1.0404781003288192e-05,0.0032256442772395397
2025-03-07,Integra,0.0012825001501242,M2_hibrido,lag0,0.0015739426275294868,-0.0002914424774052868,8.49387176361311e-08,0.0002914424774052868
2025-03-10,Integra,-0.0118116530425241,M2_hibrido,lag0,0.0002905280942752309,-0.012102181136799332,0.0001464627882679016,0.012102181136799332
2025-03-11,Integra,-0.0011827252490739,M2_hibrido,lag0,0.001023132045159689,-0.002205857294233589,4.865806402523531e-06,0.002205857294233589
2025-03-12,Integra,0.0029843813688068,M2_hibrido,lag0,0.0030402234144069743,-5.58420456001742e-05,3.118334056811935e-09,5.58420456001742e-05
2025-03-13,Integra,-3.524620401973433e-05,M2_hibrido,lag0,-0.00016780320944397703,0.0001325570054242427,1.7571359687042708e-08,0.0001325570054242427
2025-03-14,Integra,0.0087432216084266,M2_hibrido,lag0,0.006315194191032153,0.0024280274173944464,5.895317139619145e-06,0.0024280274173944464
2025-03-17,Integra,0.0037705224306203,M2_hibrido,lag0,0.0002905280942752309,0.003479994336345069,1.2110360580993758e-05,0.003479994336345069
2025-03-18,Integra,-0.000586283856243,M2_hibrido,lag0,-0.0007405362342167863,0.0001542523779737864,2.3793796110567862e-08,0.0001542523779737864
2025-03-19,Integra,0.0031926422052912,M2_hibrido,lag0,0.0021848150873884516,0.0010078271179027485,1.0157154995801607e-06,0.0010078271179027485
2025-03-20,Integra,0.0001153493847478,M2_hibrido,lag0,-0.0006886071876285658,0.0008039565723763658,6.463461702671547e-07,0.0008039565723763658
2025-03-21,Integra,0.0039419053335618,M2_hibrido,lag0,-0.00014937061966028756,0.004091275953222087,1.67385389254133e-05,0.004091275953222087
2025-03-24,Integra,0.0083181108442167,M2_hibrido,lag0,0.0002905280942752309,0.008027582749941468,6.444208480715783e-05,0.008027582749941468
2025-03-25,Integra,0.0034882260683843,M2_hibrido,lag0,0.0017544442586624146,0.0017337818097218855,3.0059993637224963e-06,0.0017337818097218855
2025-03-26,Integra,-0.0063155069659752,M2_hibrido,lag0,-0.003741932425187199,-0.002573574540788001,6.623285916992171e-06,0.002573574540788001
2025-03-27,Integra,0.0013646600513539,M2_hibrido,lag0,0.00042487246979856037,0.0009397875815553397,8.832006984456343e-07,0.0009397875815553397
2025-03-28,Integra,-0.0061904672445967,M2_hibrido,lag0,-0.004877648395752788,-0.0013128188488439121,1.7234933298798546e-06,0.0013128188488439121
2025-03-31,Integra,0.0031693992316761,M2_hibrido,lag0,0.0002905280942752309,0.002878871137400869,8.287899025759774e-06,0.002878871137400869
2025-04-01,Integra,0.0015339440619595,M2_hibrido,lag0,0.0023620681742264,-0.0008281241122669,6.857895453178411e-07,0.0008281241122669
2025-04-02,Integra,-0.0005562160731331,M2_hibrido,lag0,0.0013646537762383502,-0.0019208698493714503,3.6897409782242984e-06,0.0019208698493714503
2025-04-03,Integra,-0.0231901692456882,M2_hibrido,lag0,-0.010845090814796822,-0.012345078430891377,0.00015240096146485951,0.012345078430891377
2025-04-04,Integra,-0.0304734619557323,M2_hibrido,lag0,-0.019154318025888597,-0.011319143929843702,0.00012812301930451754,0.011319143929843702
2025-04-07,Integra,-0.0063431590854643,M2_hibrido,lag0,0.0002905280942752309,-0.006633687179739531,4.400580559864061e-05,0.006633687179739531
2025-04-08,Integra,0.001564375438767,M2_hibrido,lag0,-0.004356656735484045,0.005921032174251045,3.505862200851605e-05,0.005921032174251045
2025-04-09,Integra,0.0231792438865721,M2_hibrido,lag0,0.02310918552271421,7.005836385788958e-05,4.908174346444449e-09,7.005836385788958e-05
