fecha_cartera,anio,mes,afp,fondo,monto_miles_soles,participacion_pct,archivo_fuente,hoja_fuente,fila_excel_aprox,nivel_profundidad,descripcion,ruta_jerarquica,nivel_1,nivel_2,nivel_3,tipo_fila,es_hoja
2018-12-31,2018,12,Integra,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,25,3,Papeles Comerciales,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Papeles Comerciales,I. INVERSIONES LOCALES,3. Empresas no Financieras,Papeles Comerciales,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,27,3,Títulos de Deuda emitidos por Entidades No Financieras del Exterior en el mercado local,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Títulos de Deuda emitidos por Entidades No Financieras del Exterior en el mercado local,I. INVERSIONES LOCALES,3. Empresas no Financieras,Títulos de Deuda emitidos por Entidades No Financieras del Exterior en el mercado local,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,67266.0432738,0.8635498750083626,FP-1356-di2018.XLS,Fondo3xIntru,28,3,Bonos de Empresas no Financieras,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Bonos de Empresas no Financieras,I. INVERSIONES LOCALES,3. Empresas no Financieras,Bonos de Empresas no Financieras,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,29,3,Bonos para Nuevos Proyectos,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Bonos para Nuevos Proyectos,I. INVERSIONES LOCALES,3. Empresas no Financieras,Bonos para Nuevos Proyectos,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,30,3,Bonos Estructurados,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Bonos Estructurados,I. INVERSIONES LOCALES,3. Empresas no Financieras,Bonos Estructurados,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,1741961.251523,22.362998443346942,FP-1356-di2018.XLS,Fondo3xIntru,31,3,Acciones y Valores representativos sobre Acciones,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Acciones y Valores representativos sobre Acciones,I. INVERSIONES LOCALES,3. Empresas no Financieras,Acciones y Valores representativos sobre Acciones,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,32,3,Certificados de Suscripción Preferente,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Certificados de Suscripción Preferente,I. INVERSIONES LOCALES,3. Empresas no Financieras,Certificados de Suscripción Preferente,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,33,3,Acciones de Capital por Privatización,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Acciones de Capital por Privatización,I. INVERSIONES LOCALES,3. Empresas no Financieras,Acciones de Capital por Privatización,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,1604.9856422,0.0206045291689078,FP-1356-di2018.XLS,Fondo3xIntru,34,3,Otros instrumentos autorizados (3),I. INVERSIONES LOCALES > 3. Empresas no Financieras > Otros instrumentos autorizados (3),I. INVERSIONES LOCALES,3. Empresas no Financieras,Otros instrumentos autorizados (3),instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,512960.9651443,6.585304498013551,FP-1356-di2018.XLS,Fondo3xIntru,35,2,4. Administradoras de Fondos,I. INVERSIONES LOCALES > 4. Administradoras de Fondos,I. INVERSIONES LOCALES,4. Administradoras de Fondos,,categoria_nivel_2,False
2018-12-31,2018,12,Integra,3,457705.8231644,5.8759485045877105,FP-1356-di2018.XLS,Fondo3xIntru,36,3,Cuotas de Fondos de Inversión,I. INVERSIONES LOCALES > 4. Administradoras de Fondos > Cuotas de Fondos de Inversión,I. INVERSIONES LOCALES,4. Administradoras de Fondos,Cuotas de Fondos de Inversión,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,37,3,Bonos de Fondos de Inversión,I. INVERSIONES LOCALES > 4. Administradoras de Fondos > Bonos de Fondos de Inversión,I. INVERSIONES LOCALES,4. Administradoras de Fondos,Bonos de Fondos de Inversión,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,55255.1419799,0.7093559934258404,FP-1356-di2018.XLS,Fondo3xIntru,38,3,Cuotas de Fondos Mutuos,I. INVERSIONES LOCALES > 4. Administradoras de Fondos > Cuotas de Fondos Mutuos,I. INVERSIONES LOCALES,4. Administradoras de Fondos,Cuotas de Fondos Mutuos,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,66561.7024371,0.8545076686900898,FP-1356-di2018.XLS,Fondo3xIntru,39,2,5. Sociedades Titulizadoras,I. INVERSIONES LOCALES > 5. Sociedades Titulizadoras,I. INVERSIONES LOCALES,5. Sociedades Titulizadoras,,categoria_nivel_2,False
2018-12-31,2018,12,Integra,3,66561.7024371,0.8545076686900898,FP-1356-di2018.XLS,Fondo3xIntru,40,3,Bonos de Titulización (5),I. INVERSIONES LOCALES > 5. Sociedades Titulizadoras > Bonos de Titulización (5),I. INVERSIONES LOCALES,5. Sociedades Titulizadoras,Bonos de Titulización (5),instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,41,3,Titulos con Derecho de Participación,I. INVERSIONES LOCALES > 5. Sociedades Titulizadoras > Titulos con Derecho de Participación,I. INVERSIONES LOCALES,5. Sociedades Titulizadoras,Titulos con Derecho de Participación,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,4632070.5616557,59.46572386108665,FP-1356-di2018.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2018-12-31,2018,12,Integra,3,10281.1556288,0.13198770473318208,FP-1356-di2018.XLS,Fondo3xIntru,43,2,1. Gobierno,II. INVERSIONES EN EL EXTERIOR > 1. Gobierno,II. INVERSIONES EN EL EXTERIOR,1. Gobierno,,categoria_nivel_2,False
2018-12-31,2018,12,Integra,3,10281.1556288,0.13198770473318208,FP-1356-di2018.XLS,Fondo3xIntru,44,3,Títulos de Deuda,II. INVERSIONES EN EL EXTERIOR > 1. Gobierno > Títulos de Deuda,II. INVERSIONES EN EL EXTERIOR,1. Gobierno,Títulos de Deuda,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,28432.1612387,0.36500718771220164,FP-1356-di2018.XLS,Fondo3xIntru,45,2,2. Sistema Financiero,II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero,II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,,categoria_nivel_2,False
2018-12-31,2018,12,Integra,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,46,3,Bonos del Sistema Financiero,II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero > Bonos del Sistema Financiero,II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,Bonos del Sistema Financiero,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,47,3,Títulos de Deuda de Agencias,II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero > Títulos de Deuda de Agencias,II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,Títulos de Deuda de Agencias,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,48,3,Títulos de Deuda Emitidos por Organismo Internacional,II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero > Títulos de Deuda Emitidos por Organismo Internacional,II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,Títulos de Deuda Emitidos por Organismo Internacional,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,28432.1612387,0.36500718771220164,FP-1356-di2018.XLS,Fondo3xIntru,49,3,Certificados y Depósitos a Plazo (2) (4),II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero > Certificados y Depósitos a Plazo (2) (4),II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,Certificados y Depósitos a Plazo (2) (4),instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,50,3,Fondos Mutuos,II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero > Fondos Mutuos,II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,Fondos Mutuos,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,51,3,Acciones y Valores representativos sobre Acciones,II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero > Acciones y Valores representativos sobre Acciones,II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,Acciones y Valores representativos sobre Acciones,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,43923.0983998,0.5638771702200133,FP-1356-di2018.XLS,Fondo3xIntru,52,2,3. Empresas no Financieras,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,,categoria_nivel_2,False
2018-12-31,2018,12,Integra,3,9885.5970722,0.12690959213006628,FP-1356-di2018.XLS,Fondo3xIntru,53,3,Bonos Corporativos,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Bonos Corporativos,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Bonos Corporativos,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,34037.5013276,0.436967578089947,FP-1356-di2018.XLS,Fondo3xIntru,54,3,Acciones y Valores representativos sobre Acciones,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Acciones y Valores representativos sobre Acciones,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Acciones y Valores representativos sobre Acciones,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,4549434.1463885,58.40485179842253,FP-1356-di2018.XLS,Fondo3xIntru,55,2,4. Administradoras de Fondos,II. INVERSIONES EN EL EXTERIOR > 4. Administradoras de Fondos,II. INVERSIONES EN EL EXTERIOR,4. Administradoras de Fondos,,categoria_nivel_2,False
2018-12-31,2018,12,Integra,3,4549434.1463885,58.40485179842253,FP-1356-di2018.XLS,Fondo3xIntru,56,3,Cuotas de Fondos Mutuos,II. INVERSIONES EN EL EXTERIOR > 4. Administradoras de Fondos > Cuotas de Fondos Mutuos,II. INVERSIONES EN EL EXTERIOR,4. Administradoras de Fondos,Cuotas de Fondos Mutuos,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,57,3,Cuotas de Fondos de Inversión,II. INVERSIONES EN EL EXTERIOR > 4. Administradoras de Fondos > Cuotas de Fondos de Inversión,II. INVERSIONES EN EL EXTERIOR,4. Administradoras de Fondos,Cuotas de Fondos de Inversión,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,58,2,5. Sociedades Titulizadoras,II. INVERSIONES EN EL EXTERIOR > 5. Sociedades Titulizadoras,II. INVERSIONES EN EL EXTERIOR,5. Sociedades Titulizadoras,,categoria_nivel_2,False
2018-12-31,2018,12,Integra,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,59,3,Bonos de Titulización,II. INVERSIONES EN EL EXTERIOR > 5. Sociedades Titulizadoras > Bonos de Titulización,II. INVERSIONES EN EL EXTERIOR,5. Sociedades Titulizadoras,Bonos de Titulización,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,80058.9942852,1.0277835761332434,FP-1356-di2018.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2018-12-31,2018,12,Integra,3,7789479.8228242,100.0,FP-1356-di2018.XLS,Fondo3xIntru,61,1,TOTAL,TOTAL,TOTAL,,,total,False
2018-12-31,2018,12,Integra,3,7701103.822739,98.86544413625354,FP-1356-di2018.XLS,Fondo3xIntru,62,3,Fondo de Pensiones,TOTAL > Fondo de Pensiones,TOTAL,,Fondo de Pensiones,instrumento_o_detalle,True
2018-12-31,2018,12,Integra,3,88376.0000852,1.1345558637464686,FP-1356-di2018.XLS,Fondo3xIntru,63,3,Encaje Legal,TOTAL > Encaje Legal,TOTAL,,Encaje Legal,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,2713429.9741739,39.58167742556657,FP-1356-di2018.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2018-12-31,2018,12,Prima,3,99973.5095864,1.4583458004127823,FP-1356-di2018.XLS,Fondo3xIntru,7,2,1. Gobierno,I. INVERSIONES LOCALES > 1. Gobierno,I. INVERSIONES LOCALES,1. Gobierno,,categoria_nivel_2,False
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,8,3,Certificados y Depósitos a Plazo del BCRP (1),I. INVERSIONES LOCALES > 1. Gobierno > Certificados y Depósitos a Plazo del BCRP (1),I. INVERSIONES LOCALES,1. Gobierno,Certificados y Depósitos a Plazo del BCRP (1),instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,99973.5095864,1.4583458004127823,FP-1356-di2018.XLS,Fondo3xIntru,9,3,Bonos del Gobierno Central,I. INVERSIONES LOCALES > 1. Gobierno > Bonos del Gobierno Central,I. INVERSIONES LOCALES,1. Gobierno,Bonos del Gobierno Central,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,10,3,Bonos Brady,I. INVERSIONES LOCALES > 1. Gobierno > Bonos Brady,I. INVERSIONES LOCALES,1. Gobierno,Bonos Brady,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,11,3,Letras del Tesoro,I. INVERSIONES LOCALES > 1. Gobierno > Letras del Tesoro,I. INVERSIONES LOCALES,1. Gobierno,Letras del Tesoro,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,512170.0926219,7.471190185902825,FP-1356-di2018.XLS,Fondo3xIntru,12,2,2. Sistema Financiero,I. INVERSIONES LOCALES > 2. Sistema Financiero,I. INVERSIONES LOCALES,2. Sistema Financiero,,categoria_nivel_2,False
2018-12-31,2018,12,Prima,3,27322.4114797,0.3985608207955812,FP-1356-di2018.XLS,Fondo3xIntru,13,3,Certificados y Depósitos a Plazo (2),I. INVERSIONES LOCALES > 2. Sistema Financiero > Certificados y Depósitos a Plazo (2),I. INVERSIONES LOCALES,2. Sistema Financiero,Certificados y Depósitos a Plazo (2),instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,14,3,Papeles Comerciales,I. INVERSIONES LOCALES > 2. Sistema Financiero > Papeles Comerciales,I. INVERSIONES LOCALES,2. Sistema Financiero,Papeles Comerciales,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,15,3,Títulos de Deuda emitidos por Organismos Internacionales en el mercado local,I. INVERSIONES LOCALES > 2. Sistema Financiero > Títulos de Deuda emitidos por Organismos Internacionales en el mercado local,I. INVERSIONES LOCALES,2. Sistema Financiero,Títulos de Deuda emitidos por Organismos Internacionales en el mercado local,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,16,3,Títulos de Deuda emitidos por Entidades Financieras del Exterior en el mercado local,I. INVERSIONES LOCALES > 2. Sistema Financiero > Títulos de Deuda emitidos por Entidades Financieras del Exterior en el mercado local,I. INVERSIONES LOCALES,2. Sistema Financiero,Títulos de Deuda emitidos por Entidades Financieras del Exterior en el mercado local,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,17,3,Bonos de Arrendamiento Financiero,I. INVERSIONES LOCALES > 2. Sistema Financiero > Bonos de Arrendamiento Financiero,I. INVERSIONES LOCALES,2. Sistema Financiero,Bonos de Arrendamiento Financiero,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,33663.66608,0.49106274509487347,FP-1356-di2018.XLS,Fondo3xIntru,18,3,Bonos Subordinados,I. INVERSIONES LOCALES > 2. Sistema Financiero > Bonos Subordinados,I. INVERSIONES LOCALES,2. Sistema Financiero,Bonos Subordinados,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,19,3,Otros Bonos Sector Financiero,I. INVERSIONES LOCALES > 2. Sistema Financiero > Otros Bonos Sector Financiero,I. INVERSIONES LOCALES,2. Sistema Financiero,Otros Bonos Sector Financiero,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,21,3,Bonos Hipotecarios,I. INVERSIONES LOCALES > 2. Sistema Financiero > Bonos Hipotecarios,I. INVERSIONES LOCALES,2. Sistema Financiero,Bonos Hipotecarios,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,451184.0150622,6.581566620012371,FP-1356-di2018.XLS,Fondo3xIntru,22,3,Acciones y Valores representativos sobre Acciones,I. INVERSIONES LOCALES > 2. Sistema Financiero > Acciones y Valores representativos sobre Acciones,I. INVERSIONES LOCALES,2. Sistema Financiero,Acciones y Valores representativos sobre Acciones,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,23,3,Acciones Preferentes,I. INVERSIONES LOCALES > 2. Sistema Financiero > Acciones Preferentes,I. INVERSIONES LOCALES,2. Sistema Financiero,Acciones Preferentes,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,1499453.5496725,21.87301212216724,FP-1356-di2018.XLS,Fondo3xIntru,24,2,3. Empresas no Financieras,I. INVERSIONES LOCALES > 3. Empresas no Financieras,I. INVERSIONES LOCALES,3. Empresas no Financieras,,categoria_nivel_2,False
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,25,3,Papeles Comerciales,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Papeles Comerciales,I. INVERSIONES LOCALES,3. Empresas no Financieras,Papeles Comerciales,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,27,3,Títulos de Deuda emitidos por Entidades No Financieras del Exterior en el mercado local,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Títulos de Deuda emitidos por Entidades No Financieras del Exterior en el mercado local,I. INVERSIONES LOCALES,3. Empresas no Financieras,Títulos de Deuda emitidos por Entidades No Financieras del Exterior en el mercado local,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,52235.234847,0.761972203315154,FP-1356-di2018.XLS,Fondo3xIntru,28,3,Bonos de Empresas no Financieras,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Bonos de Empresas no Financieras,I. INVERSIONES LOCALES,3. Empresas no Financieras,Bonos de Empresas no Financieras,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,29,3,Bonos para Nuevos Proyectos,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Bonos para Nuevos Proyectos,I. INVERSIONES LOCALES,3. Empresas no Financieras,Bonos para Nuevos Proyectos,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,30,3,Bonos Estructurados,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Bonos Estructurados,I. INVERSIONES LOCALES,3. Empresas no Financieras,Bonos Estructurados,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,1447218.3148254,21.111039918850626,FP-1356-di2018.XLS,Fondo3xIntru,31,3,Acciones y Valores representativos sobre Acciones,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Acciones y Valores representativos sobre Acciones,I. INVERSIONES LOCALES,3. Empresas no Financieras,Acciones y Valores representativos sobre Acciones,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,32,3,Certificados de Suscripción Preferente,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Certificados de Suscripción Preferente,I. INVERSIONES LOCALES,3. Empresas no Financieras,Certificados de Suscripción Preferente,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,33,3,Acciones de Capital por Privatización,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Acciones de Capital por Privatización,I. INVERSIONES LOCALES,3. Empresas no Financieras,Acciones de Capital por Privatización,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,34,3,Otros instrumentos autorizados (3),I. INVERSIONES LOCALES > 3. Empresas no Financieras > Otros instrumentos autorizados (3),I. INVERSIONES LOCALES,3. Empresas no Financieras,Otros instrumentos autorizados (3),instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,491192.8798806,7.165188823819984,FP-1356-di2018.XLS,Fondo3xIntru,35,2,4. Administradoras de Fondos,I. INVERSIONES LOCALES > 4. Administradoras de Fondos,I. INVERSIONES LOCALES,4. Administradoras de Fondos,,categoria_nivel_2,False
2018-12-31,2018,12,Prima,3,423421.8340698,6.1765907396210125,FP-1356-di2018.XLS,Fondo3xIntru,36,3,Cuotas de Fondos de Inversión,I. INVERSIONES LOCALES > 4. Administradoras de Fondos > Cuotas de Fondos de Inversión,I. INVERSIONES LOCALES,4. Administradoras de Fondos,Cuotas de Fondos de Inversión,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,37,3,Bonos de Fondos de Inversión,I. INVERSIONES LOCALES > 4. Administradoras de Fondos > Bonos de Fondos de Inversión,I. INVERSIONES LOCALES,4. Administradoras de Fondos,Bonos de Fondos de Inversión,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,67771.0458108,0.9885980841989707,FP-1356-di2018.XLS,Fondo3xIntru,38,3,Cuotas de Fondos Mutuos,I. INVERSIONES LOCALES > 4. Administradoras de Fondos > Cuotas de Fondos Mutuos,I. INVERSIONES LOCALES,4. Administradoras de Fondos,Cuotas de Fondos Mutuos,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,110639.9424126,1.6139404932651966,FP-1356-di2018.XLS,Fondo3xIntru,39,2,5. Sociedades Titulizadoras,I. INVERSIONES LOCALES > 5. Sociedades Titulizadoras,I. INVERSIONES LOCALES,5. Sociedades Titulizadoras,,categoria_nivel_2,False
2018-12-31,2018,12,Prima,3,34614.5982559,0.5049342991789346,FP-1356-di2018.XLS,Fondo3xIntru,40,3,Bonos de Titulización (5),I. INVERSIONES LOCALES > 5. Sociedades Titulizadoras > Bonos de Titulización (5),I. INVERSIONES LOCALES,5. Sociedades Titulizadoras,Bonos de Titulización (5),instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,76025.3441567,1.109006194086262,FP-1356-di2018.XLS,Fondo3xIntru,41,3,Titulos con Derecho de Participación,I. INVERSIONES LOCALES > 5. Sociedades Titulizadoras > Titulos con Derecho de Participación,I. INVERSIONES LOCALES,5. Sociedades Titulizadoras,Titulos con Derecho de Participación,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,4098719.1224026,59.789336634837234,FP-1356-di2018.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,43,2,1. Gobierno,II. INVERSIONES EN EL EXTERIOR > 1. Gobierno,II. INVERSIONES EN EL EXTERIOR,1. Gobierno,,categoria_nivel_2,False
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,44,3,Títulos de Deuda,II. INVERSIONES EN EL EXTERIOR > 1. Gobierno > Títulos de Deuda,II. INVERSIONES EN EL EXTERIOR,1. Gobierno,Títulos de Deuda,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,97853.6549973,1.4274227984066559,FP-1356-di2018.XLS,Fondo3xIntru,45,2,2. Sistema Financiero,II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero,II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,,categoria_nivel_2,False
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,46,3,Bonos del Sistema Financiero,II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero > Bonos del Sistema Financiero,II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,Bonos del Sistema Financiero,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,47,3,Títulos de Deuda de Agencias,II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero > Títulos de Deuda de Agencias,II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,Títulos de Deuda de Agencias,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,0.0,0.0,FP-1356-di2018.XLS,Fondo3xIntru,48,3,Títulos de Deuda Emitidos por Organismo Internacional,II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero > Títulos de Deuda Emitidos por Organismo Internacional,II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,Títulos de Deuda Emitidos por Organismo Internacional,instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,41724.5877973,0.6086500077859077,FP-1356-di2018.XLS,Fondo3xIntru,49,3,Certificados y Depósitos a Plazo (2) (4),II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero > Certificados y Depósitos a Plazo (2) (4),II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,Certificados y Depósitos a Plazo (2) (4),instrumento_o_detalle,True
2018-12-31,2018,12,Prima,3,56129.0672,0.8187727906207481,FP-1356-di2018.XLS,Fondo3xIntru,50,3,Fondos Mutuos,II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero > Fondos Mutuos,II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,Fondos Mutuos,instrumento_o_detalle,True
