escenario,variante_confianza,afp,periodo_anterior,periodo_actual,salto_meses,comparacion_consecutiva,turnover_factores
ampliado_15pct,todos_mapeados,Prima,2015-01,2015-02,1,True,0.03931813168947547
ampliado_15pct,todos_mapeados,Prima,2015-02,2015-03,1,True,0.05411784401687292
ampliado_15pct,todos_mapeados,Prima,2015-03,2015-04,1,True,0.038471886925685025
ampliado_15pct,todos_mapeados,Prima,2015-04,2015-05,1,True,0.05352064555301472
ampliado_15pct,todos_mapeados,Prima,2015-05,2015-06,1,True,0.039241849175101456
ampliado_15pct,todos_mapeados,Prima,2015-06,2015-07,1,True,0.09369787741531688
ampliado_15pct,todos_mapeados,Prima,2015-07,2015-08,1,True,0.08313924878662729
ampliado_15pct,todos_mapeados,Prima,2015-08,2015-09,1,True,0.06113812230056032
ampliado_15pct,todos_mapeados,Prima,2015-09,2015-10,1,True,0.061771308158468236
ampliado_15pct,todos_mapeados,Prima,2015-10,2015-11,1,True,0.06599889217658408
ampliado_15pct,todos_mapeados,Prima,2015-11,2015-12,1,True,0.035182107659609864
ampliado_15pct,todos_mapeados,Prima,2015-12,2016-01,1,True,0.07869534527837942
ampliado_15pct,todos_mapeados,Prima,2016-01,2016-02,1,True,0.05804048969434872
ampliado_15pct,todos_mapeados,Prima,2016-02,2016-03,1,True,0.037857359432723586
ampliado_15pct,todos_mapeados,Prima,2016-03,2016-04,1,True,0.052291330570199794
ampliado_15pct,todos_mapeados,Prima,2016-04,2016-05,1,True,0.03269220210131214
ampliado_15pct,todos_mapeados,Prima,2016-05,2016-06,1,True,0.03094582896246862
ampliado_15pct,todos_mapeados,Prima,2016-06,2016-07,1,True,0.10015740631097741
ampliado_15pct,todos_mapeados,Prima,2016-07,2016-08,1,True,0.03330809221163465
ampliado_15pct,todos_mapeados,Prima,2016-08,2016-09,1,True,0.06458812829512856
ampliado_15pct,todos_mapeados,Prima,2016-09,2016-10,1,True,0.02301084819949059
ampliado_15pct,todos_mapeados,Prima,2016-10,2016-11,1,True,0.13279754998080312
ampliado_15pct,todos_mapeados,Prima,2016-11,2016-12,1,True,0.047023758468438814
ampliado_15pct,todos_mapeados,Prima,2016-12,2017-01,1,True,0.03810642823283073
ampliado_15pct,todos_mapeados,Prima,2017-01,2017-02,1,True,0.028543087568307264
ampliado_15pct,todos_mapeados,Prima,2017-02,2017-03,1,True,0.03897637510360712
ampliado_15pct,todos_mapeados,Prima,2017-03,2017-04,1,True,0.00886531049225581
ampliado_15pct,todos_mapeados,Prima,2017-04,2017-05,1,True,0.06763229327505875
ampliado_15pct,todos_mapeados,Prima,2017-05,2017-06,1,True,0.032478337834610446
ampliado_15pct,todos_mapeados,Prima,2017-06,2017-07,1,True,0.024280818195393204
ampliado_15pct,todos_mapeados,Prima,2017-07,2017-08,1,True,0.048455004616047015
ampliado_15pct,todos_mapeados,Prima,2017-08,2017-09,1,True,0.02489785521298697
ampliado_15pct,todos_mapeados,Prima,2017-09,2017-10,1,True,0.03072823613172046
ampliado_15pct,todos_mapeados,Prima,2017-10,2017-11,1,True,0.02358922985077131
ampliado_15pct,todos_mapeados,Prima,2017-11,2017-12,1,True,0.018627906216920474
ampliado_15pct,todos_mapeados,Prima,2017-12,2018-01,1,True,0.04420404298648529
ampliado_15pct,todos_mapeados,Prima,2018-01,2018-02,1,True,0.034517755556583554
ampliado_15pct,todos_mapeados,Prima,2018-02,2018-03,1,True,0.04960622756271022
ampliado_15pct,todos_mapeados,Prima,2018-03,2018-04,1,True,0.026038726035226452
ampliado_15pct,todos_mapeados,Prima,2018-04,2018-05,1,True,0.05681816209467982
ampliado_15pct,todos_mapeados,Prima,2018-05,2018-06,1,True,0.0401005770486081
ampliado_15pct,todos_mapeados,Prima,2018-06,2018-07,1,True,0.048562323761903704
ampliado_15pct,todos_mapeados,Prima,2018-07,2018-08,1,True,0.06037872515127235
ampliado_15pct,todos_mapeados,Prima,2018-08,2018-09,1,True,0.038125169462856115
ampliado_15pct,todos_mapeados,Prima,2018-09,2018-10,1,True,0.018945910862259496
ampliado_15pct,todos_mapeados,Prima,2018-10,2018-11,1,True,0.014871931610776466
ampliado_15pct,todos_mapeados,Prima,2018-11,2018-12,1,True,0.044234479296446985
ampliado_15pct,todos_mapeados,Prima,2018-12,2019-01,1,True,0.028783249630620532
ampliado_15pct,todos_mapeados,Prima,2019-01,2019-02,1,True,0.029720685996926288
ampliado_15pct,todos_mapeados,Prima,2019-02,2019-03,1,True,0.022066175345687562
ampliado_15pct,todos_mapeados,Prima,2019-03,2019-04,1,True,0.03180182048435179
ampliado_15pct,todos_mapeados,Prima,2019-04,2019-05,1,True,0.04487735312140371
ampliado_15pct,todos_mapeados,Prima,2019-05,2019-06,1,True,0.03203304086830671
ampliado_15pct,todos_mapeados,Prima,2019-06,2019-07,1,True,0.02785180529476125
ampliado_15pct,todos_mapeados,Prima,2019-07,2019-08,1,True,0.03696371265067254
ampliado_15pct,todos_mapeados,Prima,2019-08,2019-09,1,True,0.022331008856330964
ampliado_15pct,todos_mapeados,Prima,2019-09,2019-10,1,True,0.04057193162958949
ampliado_15pct,todos_mapeados,Prima,2019-10,2019-11,1,True,0.04191295961705609
ampliado_15pct,todos_mapeados,Prima,2019-11,2019-12,1,True,0.030196924208935057
ampliado_15pct,todos_mapeados,Prima,2019-12,2020-01,1,True,0.05982908563340142
ampliado_15pct,todos_mapeados,Prima,2020-01,2020-02,1,True,0.07276226517361499
ampliado_15pct,todos_mapeados,Prima,2020-02,2020-03,1,True,0.07718529777328843
ampliado_15pct,todos_mapeados,Prima,2020-03,2020-04,1,True,0.016051247530492155
ampliado_15pct,todos_mapeados,Prima,2020-04,2020-05,1,True,0.05635365918256912
ampliado_15pct,todos_mapeados,Prima,2020-05,2020-06,1,True,0.03577703394855772
ampliado_15pct,todos_mapeados,Prima,2020-06,2020-07,1,True,0.04231280645067151
ampliado_15pct,todos_mapeados,Prima,2020-07,2020-08,1,True,0.05179231874661114
ampliado_15pct,todos_mapeados,Prima,2020-08,2020-09,1,True,0.08072472015107826
ampliado_15pct,todos_mapeados,Prima,2020-09,2020-10,1,True,0.06510608265924468
ampliado_15pct,todos_mapeados,Prima,2020-10,2020-11,1,True,0.030358663553853173
ampliado_15pct,todos_mapeados,Prima,2020-11,2020-12,1,True,0.006589941745145182
ampliado_15pct,todos_mapeados,Prima,2020-12,2021-01,1,True,0.06532045380464034
ampliado_15pct,todos_mapeados,Prima,2021-01,2021-02,1,True,0.010740564490663244
ampliado_15pct,todos_mapeados,Prima,2021-02,2021-03,1,True,0.04940420319142593
ampliado_15pct,todos_mapeados,Prima,2021-03,2021-04,1,True,0.031071952638706195
ampliado_15pct,todos_mapeados,Prima,2021-04,2021-05,1,True,0.034399045082431266
ampliado_15pct,todos_mapeados,Prima,2021-05,2021-06,1,True,0.026200615533473873
ampliado_15pct,todos_mapeados,Prima,2021-06,2021-07,1,True,0.041148902061540364
ampliado_15pct,todos_mapeados,Prima,2021-07,2021-08,1,True,0.07892684627729277
ampliado_15pct,todos_mapeados,Prima,2021-08,2021-09,1,True,0.02642082843426616
ampliado_15pct,todos_mapeados,Prima,2021-09,2021-10,1,True,0.06622743075293855
ampliado_15pct,todos_mapeados,Prima,2021-10,2021-11,1,True,0.03169882130213575
ampliado_15pct,todos_mapeados,Prima,2021-11,2021-12,1,True,0.01317349498213254
ampliado_15pct,todos_mapeados,Prima,2021-12,2022-01,1,True,0.036818523876345696
ampliado_15pct,todos_mapeados,Prima,2022-01,2022-02,1,True,0.02385912216088321
ampliado_15pct,todos_mapeados,Prima,2022-02,2022-03,1,True,0.07080378250479635
ampliado_15pct,todos_mapeados,Prima,2022-03,2022-04,1,True,0.03631951095048375
ampliado_15pct,todos_mapeados,Prima,2022-04,2022-06,2,False,0.06272698288057585
ampliado_15pct,todos_mapeados,Prima,2022-06,2022-07,1,True,0.04335400967494238
ampliado_15pct,todos_mapeados,Prima,2022-07,2022-08,1,True,0.04815004756637687
ampliado_15pct,todos_mapeados,Prima,2022-08,2022-11,3,False,0.04783844770043234
ampliado_15pct,todos_mapeados,Prima,2022-11,2022-12,1,True,0.014370385745390882
ampliado_15pct,todos_mapeados,Prima,2022-12,2023-01,1,True,0.048335075570438216
ampliado_15pct,todos_mapeados,Prima,2023-01,2023-04,3,False,0.0649161699646176
ampliado_15pct,todos_mapeados,Prima,2023-04,2023-05,1,True,0.0351210842939123
ampliado_15pct,todos_mapeados,Prima,2023-05,2023-06,1,True,0.03890697116773747
ampliado_15pct,todos_mapeados,Prima,2023-06,2023-07,1,True,0.06922361048331829
ampliado_15pct,todos_mapeados,Prima,2023-07,2023-08,1,True,0.042199172359468407
ampliado_15pct,todos_mapeados,Prima,2023-08,2023-09,1,True,0.07056857929563501
ampliado_15pct,todos_mapeados,Prima,2023-09,2023-10,1,True,0.06445349013505296
ampliado_15pct,todos_mapeados,Prima,2023-10,2023-11,1,True,0.057034998082735114
ampliado_15pct,todos_mapeados,Prima,2023-11,2023-12,1,True,0.03992149675410239
ampliado_15pct,todos_mapeados,Prima,2023-12,2024-01,1,True,0.07690836041184493
ampliado_15pct,todos_mapeados,Prima,2024-01,2024-02,1,True,0.04051406166681154
ampliado_15pct,todos_mapeados,Prima,2024-02,2024-03,1,True,0.03086350324660782
ampliado_15pct,todos_mapeados,Prima,2024-03,2024-04,1,True,0.03271026948629859
ampliado_15pct,todos_mapeados,Prima,2024-04,2024-05,1,True,0.04864160094867872
ampliado_15pct,todos_mapeados,Prima,2024-05,2024-06,1,True,0.06557807569482887
ampliado_15pct,todos_mapeados,Prima,2024-06,2024-07,1,True,0.11034599939774578
ampliado_15pct,todos_mapeados,Prima,2024-07,2024-08,1,True,0.16960290367481884
ampliado_15pct,todos_mapeados,Prima,2024-08,2024-09,1,True,0.089910052687471
ampliado_15pct,todos_mapeados,Prima,2024-09,2024-10,1,True,0.13021042007020356
ampliado_15pct,todos_mapeados,Prima,2024-10,2024-11,1,True,0.0424041080946452
ampliado_15pct,todos_mapeados,Prima,2024-11,2024-12,1,True,0.11027164919202267
ampliado_15pct,todos_mapeados,Prima,2024-12,2025-01,1,True,0.06265102461217104
ampliado_15pct,todos_mapeados,Prima,2025-01,2025-02,1,True,0.07769194795449912
ampliado_15pct,todos_mapeados,Prima,2025-02,2025-03,1,True,0.07676750659302825
ampliado_15pct,todos_mapeados,Prima,2025-03,2025-04,1,True,0.05156251514516237
ampliado_15pct,todos_mapeados,Prima,2025-04,2025-05,1,True,0.05879548977980313
ampliado_15pct,todos_mapeados,Prima,2025-05,2025-06,1,True,0.10702257858342001
ampliado_15pct,todos_mapeados,Prima,2025-06,2025-07,1,True,0.1210930434277682
ampliado_15pct,todos_mapeados,Prima,2025-07,2025-08,1,True,0.03919515105310889
ampliado_15pct,todos_mapeados,Prima,2025-08,2025-09,1,True,0.05974627861131507
ampliado_15pct,todos_mapeados,Prima,2025-09,2025-10,1,True,0.04028552716923832
ampliado_15pct,todos_mapeados,Prima,2025-10,2025-11,1,True,0.07076876697684242
ampliado_15pct,todos_mapeados,Prima,2025-11,2025-12,1,True,0.08502514334466865
ampliado_15pct,todos_mapeados,Prima,2025-12,2026-01,1,True,0.12244258539630622
ampliado_15pct,todos_mapeados,Profuturo,2015-01,2015-02,1,True,0.07329597596260962
ampliado_15pct,todos_mapeados,Profuturo,2015-02,2015-03,1,True,0.047649127398883495
ampliado_15pct,todos_mapeados,Profuturo,2015-03,2015-04,1,True,0.040864501908052187
ampliado_15pct,todos_mapeados,Profuturo,2015-04,2015-05,1,True,0.022459924932774048
ampliado_15pct,todos_mapeados,Profuturo,2015-05,2015-06,1,True,0.038391386945623114
ampliado_15pct,todos_mapeados,Profuturo,2015-06,2015-07,1,True,0.037214941088365865
ampliado_15pct,todos_mapeados,Profuturo,2015-07,2015-08,1,True,0.04045118661060103
ampliado_15pct,todos_mapeados,Profuturo,2015-08,2015-09,1,True,0.05700659943082604
ampliado_15pct,todos_mapeados,Profuturo,2015-09,2015-10,1,True,0.030459185487942575
ampliado_15pct,todos_mapeados,Profuturo,2015-10,2015-11,1,True,0.004017046745489644
ampliado_15pct,todos_mapeados,Profuturo,2015-11,2015-12,1,True,0.05834343419339019
ampliado_15pct,todos_mapeados,Profuturo,2015-12,2016-01,1,True,0.06559390294688136
ampliado_15pct,todos_mapeados,Profuturo,2016-01,2016-02,1,True,0.029315403426600797
ampliado_15pct,todos_mapeados,Profuturo,2016-02,2016-03,1,True,0.07901576780154497
ampliado_15pct,todos_mapeados,Profuturo,2016-03,2016-04,1,True,0.08486836489359488
ampliado_15pct,todos_mapeados,Profuturo,2016-04,2016-05,1,True,0.06318297519809143
ampliado_15pct,todos_mapeados,Profuturo,2016-05,2016-06,1,True,0.09876375386197954
ampliado_15pct,todos_mapeados,Profuturo,2016-06,2016-07,1,True,0.06636835141133551
ampliado_15pct,todos_mapeados,Profuturo,2016-07,2016-08,1,True,0.04784896067573986
ampliado_15pct,todos_mapeados,Profuturo,2016-08,2016-09,1,True,0.051306176573047924
ampliado_15pct,todos_mapeados,Profuturo,2016-09,2016-10,1,True,0.029220404940453255
ampliado_15pct,todos_mapeados,Profuturo,2016-10,2016-11,1,True,0.12128514132806802
ampliado_15pct,todos_mapeados,Profuturo,2016-11,2016-12,1,True,0.08975520985940652
ampliado_15pct,todos_mapeados,Profuturo,2016-12,2017-01,1,True,0.04343986383555996
ampliado_15pct,todos_mapeados,Profuturo,2017-01,2017-02,1,True,0.044006253713119406
ampliado_15pct,todos_mapeados,Profuturo,2017-02,2017-03,1,True,0.09063306078811052
ampliado_15pct,todos_mapeados,Profuturo,2017-03,2017-04,1,True,0.07712540461109114
ampliado_15pct,todos_mapeados,Profuturo,2017-04,2017-05,1,True,0.0691657938144058
ampliado_15pct,todos_mapeados,Profuturo,2017-05,2017-06,1,True,0.05226050740584313
ampliado_15pct,todos_mapeados,Profuturo,2017-06,2017-07,1,True,0.0616010856008643
ampliado_15pct,todos_mapeados,Profuturo,2017-07,2017-08,1,True,0.07711163645396266
ampliado_15pct,todos_mapeados,Profuturo,2017-08,2017-09,1,True,0.06762237874425422
ampliado_15pct,todos_mapeados,Profuturo,2017-09,2017-10,1,True,0.08801853272787487
ampliado_15pct,todos_mapeados,Profuturo,2017-10,2017-11,1,True,0.046088795696613984
ampliado_15pct,todos_mapeados,Profuturo,2017-11,2017-12,1,True,0.07772538756473259
ampliado_15pct,todos_mapeados,Profuturo,2017-12,2018-01,1,True,0.0509987540971345
ampliado_15pct,todos_mapeados,Profuturo,2018-01,2018-02,1,True,0.054671792252921576
ampliado_15pct,todos_mapeados,Profuturo,2018-02,2018-03,1,True,0.05408940515982966
ampliado_15pct,todos_mapeados,Profuturo,2018-03,2018-04,1,True,0.06978656645206213
ampliado_15pct,todos_mapeados,Profuturo,2018-04,2018-05,1,True,0.06435882386562132
ampliado_15pct,todos_mapeados,Profuturo,2018-05,2018-06,1,True,0.042622957479828916
ampliado_15pct,todos_mapeados,Profuturo,2018-06,2018-07,1,True,0.04006743617030229
ampliado_15pct,todos_mapeados,Profuturo,2018-07,2018-08,1,True,0.029112251403141914
ampliado_15pct,todos_mapeados,Profuturo,2018-08,2018-09,1,True,0.08823012640558645
ampliado_15pct,todos_mapeados,Profuturo,2018-09,2018-10,1,True,0.06367512092990808
ampliado_15pct,todos_mapeados,Profuturo,2018-10,2018-11,1,True,0.11794082313481916
ampliado_15pct,todos_mapeados,Profuturo,2018-11,2018-12,1,True,0.08771143234511704
ampliado_15pct,todos_mapeados,Profuturo,2018-12,2019-01,1,True,0.11471524308774503
ampliado_15pct,todos_mapeados,Profuturo,2019-01,2019-02,1,True,0.06247874996816679
ampliado_15pct,todos_mapeados,Profuturo,2019-02,2019-03,1,True,0.051829029604128614
ampliado_15pct,todos_mapeados,Profuturo,2019-03,2019-04,1,True,0.03466356713972999
ampliado_15pct,todos_mapeados,Profuturo,2019-04,2019-05,1,True,0.040673103641007013
ampliado_15pct,todos_mapeados,Profuturo,2019-05,2019-06,1,True,0.04127621430421751
ampliado_15pct,todos_mapeados,Profuturo,2019-06,2019-07,1,True,0.04581054044960634
ampliado_15pct,todos_mapeados,Profuturo,2019-07,2019-08,1,True,0.09294067030456783
ampliado_15pct,todos_mapeados,Profuturo,2019-08,2019-09,1,True,0.046699800625260524
ampliado_15pct,todos_mapeados,Profuturo,2019-09,2019-10,1,True,0.06702371665066409
ampliado_15pct,todos_mapeados,Profuturo,2019-10,2019-11,1,True,0.023801442206902054
ampliado_15pct,todos_mapeados,Profuturo,2019-11,2019-12,1,True,0.044960281807217894
ampliado_15pct,todos_mapeados,Profuturo,2019-12,2020-01,1,True,0.06579222445963825
ampliado_15pct,todos_mapeados,Profuturo,2020-01,2020-02,1,True,0.047023964821969515
ampliado_15pct,todos_mapeados,Profuturo,2020-02,2020-03,1,True,0.06512043500905414
ampliado_15pct,todos_mapeados,Profuturo,2020-03,2020-04,1,True,0.040079144240458234
ampliado_15pct,todos_mapeados,Profuturo,2020-04,2020-05,1,True,0.06688842954838448
ampliado_15pct,todos_mapeados,Profuturo,2020-05,2020-06,1,True,0.06426870758989596
ampliado_15pct,todos_mapeados,Profuturo,2020-06,2020-07,1,True,0.02989402757734764
ampliado_15pct,todos_mapeados,Profuturo,2020-07,2020-08,1,True,0.09655290954973467
ampliado_15pct,todos_mapeados,Profuturo,2020-08,2020-09,1,True,0.034568035673630634
ampliado_15pct,todos_mapeados,Profuturo,2020-09,2020-10,1,True,0.009668776392324606
ampliado_15pct,todos_mapeados,Profuturo,2020-10,2020-11,1,True,0.02402951016215011
ampliado_15pct,todos_mapeados,Profuturo,2020-11,2020-12,1,True,0.015668485735950737
ampliado_15pct,todos_mapeados,Profuturo,2020-12,2021-01,1,True,0.04847975759754823
ampliado_15pct,todos_mapeados,Profuturo,2021-01,2021-02,1,True,0.04974596125767241
ampliado_15pct,todos_mapeados,Profuturo,2021-02,2021-03,1,True,0.061019260871876764
ampliado_15pct,todos_mapeados,Profuturo,2021-03,2021-04,1,True,0.05270452184697676
ampliado_15pct,todos_mapeados,Profuturo,2021-04,2021-05,1,True,0.03922121477758521
ampliado_15pct,todos_mapeados,Profuturo,2021-05,2021-06,1,True,0.062108427702007404
ampliado_15pct,todos_mapeados,Profuturo,2021-06,2021-07,1,True,0.05384455337363934
ampliado_15pct,todos_mapeados,Profuturo,2021-07,2021-08,1,True,0.05609356338266682
ampliado_15pct,todos_mapeados,Profuturo,2021-08,2021-09,1,True,0.055055515747779414
ampliado_15pct,todos_mapeados,Profuturo,2021-09,2021-10,1,True,0.05667360931864417
ampliado_15pct,todos_mapeados,Profuturo,2021-10,2021-12,2,False,0.06434186735420673
ampliado_15pct,todos_mapeados,Profuturo,2021-12,2022-01,1,True,0.06844462030049742
ampliado_15pct,todos_mapeados,Profuturo,2022-01,2022-03,2,False,0.0899590195643224
ampliado_15pct,todos_mapeados,Profuturo,2022-03,2022-11,8,False,0.06506712547491839
ampliado_15pct,todos_mapeados,Profuturo,2022-11,2022-12,1,True,0.0370291609193138
ampliado_15pct,todos_mapeados,Profuturo,2022-12,2023-01,1,True,0.03791118304233805
ampliado_15pct,todos_mapeados,Profuturo,2023-01,2023-05,4,False,0.12249251975274808
ampliado_15pct,todos_mapeados,Profuturo,2023-05,2023-07,2,False,0.08177392960714056
ampliado_15pct,todos_mapeados,Profuturo,2023-07,2023-08,1,True,0.05973789572314793
ampliado_15pct,todos_mapeados,Profuturo,2023-08,2023-09,1,True,0.09019092248032859
ampliado_15pct,todos_mapeados,Profuturo,2023-09,2023-11,2,False,0.08207906695696257
ampliado_15pct,todos_mapeados,Profuturo,2023-11,2023-12,1,True,0.06579034975219271
ampliado_15pct,todos_mapeados,Profuturo,2023-12,2024-01,1,True,0.07713805519429966
ampliado_15pct,todos_mapeados,Profuturo,2024-01,2024-02,1,True,0.02634787076843871
ampliado_15pct,todos_mapeados,Profuturo,2024-02,2024-03,1,True,0.02672545333416254
ampliado_15pct,todos_mapeados,Profuturo,2024-03,2024-04,1,True,0.042689502010776675
ampliado_15pct,todos_mapeados,Profuturo,2024-04,2024-05,1,True,0.04743995768869429
ampliado_15pct,todos_mapeados,Profuturo,2024-05,2024-06,1,True,0.04507505781712492
ampliado_15pct,todos_mapeados,Profuturo,2024-06,2024-07,1,True,0.08061013354259847
ampliado_15pct,todos_mapeados,Profuturo,2024-07,2024-08,1,True,0.09705217637473382
ampliado_15pct,todos_mapeados,Profuturo,2024-08,2024-09,1,True,0.08534054896849264
ampliado_15pct,todos_mapeados,Profuturo,2024-09,2024-10,1,True,0.1065457832261601
ampliado_15pct,todos_mapeados,Profuturo,2024-10,2024-11,1,True,0.06782386884765285
ampliado_15pct,todos_mapeados,Profuturo,2024-11,2024-12,1,True,0.1264084373700348
ampliado_15pct,todos_mapeados,Profuturo,2024-12,2025-01,1,True,0.22044463936283482
ampliado_15pct,todos_mapeados,Profuturo,2025-01,2025-02,1,True,0.03962248635834443
ampliado_15pct,todos_mapeados,Profuturo,2025-02,2025-03,1,True,0.028130418311744156
ampliado_15pct,todos_mapeados,Profuturo,2025-03,2025-04,1,True,0.07921176594895846
ampliado_15pct,todos_mapeados,Profuturo,2025-04,2025-05,1,True,0.11815545431499286
ampliado_15pct,todos_mapeados,Profuturo,2025-05,2025-06,1,True,0.16930103791213347
ampliado_15pct,todos_mapeados,Profuturo,2025-06,2025-07,1,True,0.250418900498257
ampliado_15pct,todos_mapeados,Profuturo,2025-07,2025-08,1,True,0.13112378351602758
ampliado_15pct,todos_mapeados,Profuturo,2025-08,2025-09,1,True,0.14814438622784193
ampliado_15pct,todos_mapeados,Profuturo,2025-09,2025-10,1,True,0.10307402611861212
ampliado_15pct,todos_mapeados,Profuturo,2025-10,2025-11,1,True,0.07108981443037027
ampliado_15pct,todos_mapeados,Profuturo,2025-11,2025-12,1,True,0.08701390461243205
principal_5pct,alta,Habitat,2015-01,2015-02,1,True,0.02063602580805461
principal_5pct,alta,Habitat,2015-02,2015-03,1,True,0.01457844817175915
principal_5pct,alta,Habitat,2015-03,2015-04,1,True,0.03759186255599401
principal_5pct,alta,Habitat,2015-04,2015-05,1,True,0.044217644050844905
principal_5pct,alta,Habitat,2015-05,2015-06,1,True,0.039485577524847694
principal_5pct,alta,Habitat,2015-06,2015-07,1,True,0.03540468307180476
principal_5pct,alta,Habitat,2015-07,2015-08,1,True,0.09368739140748812
principal_5pct,alta,Habitat,2015-08,2015-09,1,True,0.0269112747854293
principal_5pct,alta,Habitat,2015-09,2015-10,1,True,0.02157157474292334
principal_5pct,alta,Habitat,2015-10,2015-11,1,True,0.06936841903690419
principal_5pct,alta,Habitat,2015-11,2015-12,1,True,0.037736622238807374
principal_5pct,alta,Habitat,2015-12,2016-01,1,True,0.06690085020801112
principal_5pct,alta,Habitat,2016-01,2016-02,1,True,0.021717071685785537
principal_5pct,alta,Habitat,2016-02,2016-03,1,True,0.017170897230635092
principal_5pct,alta,Habitat,2016-03,2016-04,1,True,0.03378946573497374
principal_5pct,alta,Habitat,2016-04,2016-05,1,True,0.0180350270665382
principal_5pct,alta,Habitat,2016-05,2016-07,2,False,0.035577227914606026
principal_5pct,alta,Habitat,2016-07,2016-08,1,True,0.01260141620236886
principal_5pct,alta,Habitat,2016-08,2016-09,1,True,0.021771453680867817
principal_5pct,alta,Habitat,2016-09,2016-10,1,True,0.044262220588591125
principal_5pct,alta,Habitat,2016-10,2016-11,1,True,0.02819529354470069
principal_5pct,alta,Habitat,2016-11,2016-12,1,True,0.027356761897972523
principal_5pct,alta,Habitat,2016-12,2017-01,1,True,0.03543368323623462
principal_5pct,alta,Habitat,2017-01,2017-02,1,True,0.03898997983890748
principal_5pct,alta,Habitat,2017-02,2017-03,1,True,0.037388742122119185
principal_5pct,alta,Habitat,2017-03,2017-04,1,True,0.019821653097520486
principal_5pct,alta,Habitat,2017-04,2017-05,1,True,0.020258589345897676
principal_5pct,alta,Habitat,2017-05,2017-06,1,True,0.014161629670486418
principal_5pct,alta,Habitat,2017-06,2017-07,1,True,0.03926733675696997
principal_5pct,alta,Habitat,2017-07,2017-08,1,True,0.07166319439252962
principal_5pct,alta,Habitat,2017-08,2017-09,1,True,0.018959729672250843
principal_5pct,alta,Habitat,2017-09,2017-10,1,True,0.027282180398868663
principal_5pct,alta,Habitat,2017-10,2017-11,1,True,0.018574377936870022
principal_5pct,alta,Habitat,2017-11,2017-12,1,True,0.023806332737845104
principal_5pct,alta,Habitat,2017-12,2018-01,1,True,0.04646506011325624
principal_5pct,alta,Habitat,2018-01,2018-02,1,True,0.029716917953734462
principal_5pct,alta,Habitat,2018-02,2018-03,1,True,0.05519947186775162
principal_5pct,alta,Habitat,2018-03,2018-04,1,True,0.04157092865970184
principal_5pct,alta,Habitat,2018-04,2018-05,1,True,0.0821680854196759
principal_5pct,alta,Habitat,2018-05,2018-06,1,True,0.06732496650890263
principal_5pct,alta,Habitat,2018-06,2018-07,1,True,0.05351084232855484
principal_5pct,alta,Habitat,2018-07,2018-08,1,True,0.09028302200792267
principal_5pct,alta,Habitat,2018-08,2018-09,1,True,0.04332667750085781
principal_5pct,alta,Habitat,2018-09,2018-10,1,True,0.10825376859875725
principal_5pct,alta,Habitat,2018-10,2018-11,1,True,0.06346043577860705
principal_5pct,alta,Habitat,2018-11,2018-12,1,True,0.09300355003482602
principal_5pct,alta,Habitat,2018-12,2019-01,1,True,0.03253782166622671
principal_5pct,alta,Habitat,2019-01,2019-02,1,True,0.03488299617557727
principal_5pct,alta,Habitat,2019-02,2019-03,1,True,0.03059469910481604
principal_5pct,alta,Habitat,2019-03,2019-04,1,True,0.04214086197972863
principal_5pct,alta,Habitat,2019-04,2019-05,1,True,0.05721460248656398
principal_5pct,alta,Habitat,2019-05,2019-06,1,True,0.04416407135362329
principal_5pct,alta,Habitat,2019-06,2019-07,1,True,0.020648707805735383
principal_5pct,alta,Habitat,2019-07,2019-08,1,True,0.06299827687149076
principal_5pct,alta,Habitat,2019-08,2019-09,1,True,0.03315475227087383
principal_5pct,alta,Habitat,2019-09,2019-10,1,True,0.08732852288311822
principal_5pct,alta,Habitat,2019-10,2019-11,1,True,0.05500565960938426
principal_5pct,alta,Habitat,2019-11,2019-12,1,True,0.05414376235819702
principal_5pct,alta,Habitat,2019-12,2020-01,1,True,0.05860508918688201
principal_5pct,alta,Habitat,2020-01,2020-02,1,True,0.06046885994088505
principal_5pct,alta,Habitat,2020-02,2020-03,1,True,0.10601557439272437
principal_5pct,alta,Habitat,2020-03,2020-05,2,False,0.09643115197296234
principal_5pct,alta,Habitat,2020-05,2020-06,1,True,0.07239267860431374
principal_5pct,alta,Habitat,2020-06,2020-07,1,True,0.03224296794097162
principal_5pct,alta,Habitat,2020-07,2020-08,1,True,0.057385414492084175
principal_5pct,alta,Habitat,2020-08,2020-09,1,True,0.03805252986669774
principal_5pct,alta,Habitat,2020-09,2020-10,1,True,0.02728560755440078
principal_5pct,alta,Habitat,2020-10,2020-11,1,True,0.03649650604618253
principal_5pct,alta,Habitat,2020-11,2020-12,1,True,0.028176803650371215
principal_5pct,alta,Habitat,2020-12,2021-01,1,True,0.017753579104674767
principal_5pct,alta,Habitat,2021-01,2021-02,1,True,0.031088744170722465
principal_5pct,alta,Habitat,2021-02,2021-03,1,True,0.061273002732347454
principal_5pct,alta,Habitat,2021-03,2021-04,1,True,0.03241115759621875
principal_5pct,alta,Habitat,2021-04,2021-05,1,True,0.06772523722847361
principal_5pct,alta,Habitat,2021-05,2021-06,1,True,0.04826988067236353
principal_5pct,alta,Habitat,2021-06,2021-07,1,True,0.024555947814350366
principal_5pct,alta,Habitat,2021-07,2021-08,1,True,0.06481237182168807
principal_5pct,alta,Habitat,2021-08,2021-09,1,True,0.03861500277788197
