fecha,afp,fecha_cartera,peso_rv_exterior,peso_rv_local,peso_rf_exterior,peso_rf_local,peso_alternativos,peso_liquidez_transito,peso_rv_total,peso_exterior_total,peso_mapeado_total
2023-08-24,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-08-25,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-08-28,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-08-29,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-08-30,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-08-31,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-09-01,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
2023-09-04,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
2023-09-05,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
2023-09-06,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
2023-09-07,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
2023-09-08,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
