fecha_cuota,afp,factor,corr_120,corr_250,beta_120,beta_250
2019-05-24,Profuturo,ret_COPX,0.5051025377838134,0.508004547415341,0.10926103809063638,0.09440714417609088
2019-05-27,Profuturo,ret_COPX,0.5155436044330745,0.5075281376222663,0.10913511870712628,0.09433916539159533
2019-05-28,Profuturo,ret_COPX,0.5200851799015389,0.5072972172742065,0.10739745215437578,0.09428017048469708
2019-05-29,Profuturo,ret_COPX,0.5105864319273844,0.5114954303623807,0.1051458320146203,0.09515483117048346
2019-05-30,Profuturo,ret_COPX,0.5101118517491109,0.5095863986013932,0.1058254644847196,0.09518509766627933
2019-05-31,Profuturo,ret_COPX,0.5021581269524547,0.5095262985499693,0.10345421016932273,0.09519613975140971
2019-06-03,Profuturo,ret_COPX,0.5032565526082501,0.5096690430281452,0.10435914956784495,0.09550751560162986
2019-06-04,Profuturo,ret_COPX,0.4864096145038186,0.5068970104167524,0.09557919993123247,0.09403547739753647
2019-06-05,Profuturo,ret_COPX,0.48738013124669044,0.5077871274980308,0.09368460935127328,0.09377993786459285
2019-06-06,Profuturo,ret_COPX,0.4869315474291853,0.5041962698284971,0.09369924366964705,0.09334660232020792
2019-06-07,Profuturo,ret_COPX,0.48203984852496645,0.5609916647170315,0.09252273750092121,0.11230696939848574
2019-06-10,Profuturo,ret_COPX,0.47791123101282124,0.5672434086684712,0.09292562147466044,0.12241259952853713
2019-06-11,Profuturo,ret_COPX,0.47250511454433175,0.5687698047392665,0.0899148571709575,0.1224317268407269
2019-06-12,Profuturo,ret_COPX,0.49353357565460426,0.5630686874284017,0.09208271925587089,0.12115632371169434
2019-06-13,Profuturo,ret_COPX,0.5125120883874044,0.5646761820094117,0.09244887614370285,0.12119330330996485
2019-06-14,Profuturo,ret_COPX,0.5122987945039209,0.5625363303812784,0.09215731086730641,0.1205932522372777
2019-06-17,Profuturo,ret_COPX,0.5138803203173654,0.5618774140616858,0.09167782205247951,0.12020268916335342
2019-06-18,Profuturo,ret_COPX,0.5176102894651128,0.5597989912165371,0.08848103180360703,0.11772487501572751
2019-06-19,Profuturo,ret_COPX,0.5166131966829566,0.5588690252219197,0.08824174256896898,0.11753079183371437
2019-06-20,Profuturo,ret_COPX,0.5035027509227006,0.5599988570975555,0.08430086946157682,0.11758753952583466
2019-06-21,Profuturo,ret_COPX,0.48647027264983067,0.5591520240323682,0.08374363539025127,0.11753011251330353
2019-06-24,Profuturo,ret_COPX,0.49089233749264344,0.5591489817368048,0.08328765797561477,0.11753116630066496
2019-06-25,Profuturo,ret_COPX,0.4934744232524778,0.5598710899662916,0.08426907564632281,0.11777733423689234
2019-06-26,Profuturo,ret_COPX,0.4847143345001464,0.5620780081752367,0.08159536839850236,0.11727248270614536
2019-06-27,Profuturo,ret_COPX,0.48695879498073696,0.5620038104169509,0.08154515623695913,0.11755773584131908
2019-06-28,Profuturo,ret_COPX,0.48366876969597444,0.5547967557740102,0.08131612484867333,0.11728869078692906
2019-07-01,Profuturo,ret_COPX,0.48102221401759176,0.5537481620445505,0.08117587666435391,0.11733727886524487
2019-07-02,Profuturo,ret_COPX,0.47842947286198967,0.5539717477127973,0.08106641840784368,0.11748770861853608
2019-07-03,Profuturo,ret_COPX,0.46415171673019545,0.5484091226958518,0.07749055301833976,0.11594570327925534
2019-07-04,Profuturo,ret_COPX,0.45880156622258295,0.547643789861135,0.07667654771166375,0.115524146973387
2019-07-05,Profuturo,ret_COPX,0.45570818903683663,0.5463299114596928,0.07676393192510685,0.11545862037495154
2019-07-08,Profuturo,ret_COPX,0.4572094809451613,0.5475356422913273,0.07766241541127099,0.1165466170750673
2019-07-09,Profuturo,ret_COPX,0.46549643800321105,0.54598950415486,0.07662149356797765,0.11565531873825025
2019-07-10,Profuturo,ret_COPX,0.4608925050910118,0.554550889205055,0.07585344992538436,0.11778203662727561
2019-07-11,Profuturo,ret_COPX,0.4633900826055364,0.5548439075810195,0.07593189783689819,0.12052364880880707
2019-07-12,Profuturo,ret_COPX,0.4462647805760466,0.5542224141325603,0.0733207576913147,0.12028252729095268
2019-07-15,Profuturo,ret_COPX,0.457742005880385,0.5544903559690807,0.07629927693165202,0.12033929583993482
2019-07-16,Profuturo,ret_COPX,0.46685479889618053,0.553245535398879,0.07918157951803578,0.12000891331259494
2019-07-17,Profuturo,ret_COPX,0.4576858313019713,0.553420058930566,0.07797065408050204,0.12004977729365994
2019-07-18,Profuturo,ret_COPX,0.45789112359350054,0.5524363839124584,0.07825033842577618,0.11990182224212906
2019-07-19,Profuturo,ret_COPX,0.45287800065639544,0.5451779051741628,0.07700660269021296,0.11848376342797405
2019-07-22,Profuturo,ret_COPX,0.44626016458981316,0.5394411423141947,0.07529991284551747,0.11749512482483018
2019-07-23,Profuturo,ret_COPX,0.45076415599829145,0.5408568691644721,0.07561840968355742,0.11767972104975517
2019-07-24,Profuturo,ret_COPX,0.4543812175884634,0.5401448101986186,0.0758983053290315,0.11752039278121724
2019-07-25,Profuturo,ret_COPX,0.4488298441859539,0.5399071975822298,0.0741434691344147,0.11732562737725395
2019-07-26,Profuturo,ret_COPX,0.44631772148830756,0.5393661371648613,0.07328939790512874,0.1171731121529149
2019-07-29,Profuturo,ret_COPX,0.4499227546531115,0.5398879650547064,0.07511267634314078,0.11731338401178767
2019-07-30,Profuturo,ret_COPX,0.43682183531798363,0.536026891626027,0.07446797459559255,0.11674944149249425
2019-07-31,Profuturo,ret_COPX,0.4434697093239529,0.5378678908787007,0.07798178659925248,0.11772437709969716
2019-08-01,Profuturo,ret_COPX,0.4530539046902895,0.5419747952053355,0.07861272192510671,0.1177867068372914
2019-08-02,Profuturo,ret_COPX,0.46216313817641136,0.5365043430539282,0.08064598445549452,0.11725454781429893
2019-08-05,Profuturo,ret_COPX,0.4714290688207292,0.5396873197316429,0.08467720423161837,0.11891969788783598
2019-08-06,Profuturo,ret_COPX,0.47230710943960436,0.5398311750611707,0.08480928491296191,0.1189948565893103
2019-08-07,Profuturo,ret_COPX,0.4665416587304108,0.5392459050379124,0.08491851745920515,0.1190569223910804
2019-08-08,Profuturo,ret_COPX,0.47509991189517226,0.5422561132936983,0.08590624033262344,0.11947663341106307
2019-08-09,Profuturo,ret_COPX,0.4751400604313606,0.5413486819376581,0.08588900506027525,0.11863702081890526
2019-08-12,Profuturo,ret_COPX,0.48793708572989175,0.5468940807635435,0.08915969727936328,0.12075411464320321
2019-08-13,Profuturo,ret_COPX,0.499957560876302,0.5480789436210249,0.0920546553643765,0.12126926827473505
2019-08-14,Profuturo,ret_COPX,0.5214817677006534,0.5574783203402072,0.09797062080064987,0.12325178572980273
2019-08-15,Profuturo,ret_COPX,0.5189940975789376,0.5550208251721004,0.09773281078974153,0.12278041696902106
2019-08-16,Profuturo,ret_COPX,0.5192372084398547,0.5534295157846182,0.09773855909286616,0.12255944098949492
2019-08-19,Profuturo,ret_COPX,0.5210522803159081,0.5509183510593618,0.09857359080330273,0.12232570535282677
2019-08-20,Profuturo,ret_COPX,0.522019628779664,0.5504463763019144,0.0987891278740007,0.1221548369171083
2019-08-21,Profuturo,ret_COPX,0.5237162002366729,0.5508269785074712,0.09869107581283783,0.12215496610089535
2019-08-22,Profuturo,ret_COPX,0.518400347275629,0.5521198889414138,0.0979434138350032,0.12212050969603033
2019-08-23,Profuturo,ret_COPX,0.5199535478472387,0.5632746174567174,0.09986547173986966,0.12427478280577596
2019-08-26,Profuturo,ret_COPX,0.5174151102986987,0.5571386539540578,0.09687960677589096,0.12186074323183231
2019-08-27,Profuturo,ret_COPX,0.5265057171791915,0.5554872422132962,0.0983482974479301,0.12024884680991266
2019-08-28,Profuturo,ret_COPX,0.5341230072081982,0.5575389961441723,0.09885219793427194,0.12061838093069027
2019-08-29,Profuturo,ret_COPX,0.5380196779550463,0.5584693259299535,0.0993649459041014,0.12065073322086019
2019-08-30,Profuturo,ret_COPX,0.5407431278469516,0.5642707186245639,0.1000492195721661,0.1227833404497488
2019-09-02,Profuturo,ret_COPX,0.5384185014343849,0.5645253144526361,0.09855297292494461,0.12290529336259375
2019-09-03,Profuturo,ret_COPX,0.5422074809082122,0.5649409833156133,0.09918959058345254,0.12301836027781093
2019-09-04,Profuturo,ret_COPX,0.5417831962191092,0.5626922686325359,0.09901428037075245,0.12206528675198204
2019-09-05,Profuturo,ret_COPX,0.5459277636742752,0.5624690099583614,0.09944856461593567,0.12196559615191008
2019-09-06,Profuturo,ret_COPX,0.5296539110014238,0.5596784207952197,0.09581941678203276,0.12147694697980131
2019-09-09,Profuturo,ret_COPX,0.5193064231192184,0.554278203925587,0.09373232953371383,0.11955621383820329
2019-09-10,Profuturo,ret_COPX,0.5186826435995606,0.5507003518941103,0.09507716829284574,0.11872092532874505
2019-09-11,Profuturo,ret_COPX,0.515869050791711,0.5508876369381539,0.09328389369383513,0.11902741814395018
2019-09-12,Profuturo,ret_COPX,0.5169291697070902,0.5512814194573534,0.09319899484990775,0.11895326084017707
2019-09-13,Profuturo,ret_COPX,0.5130635516113832,0.5525854391590409,0.09223571465629983,0.11922070453828788
2019-09-16,Profuturo,ret_COPX,0.5029317747312253,0.5528785337587938,0.09016135787660455,0.11921942544407618
2019-09-17,Profuturo,ret_COPX,0.5007869161065858,0.5520377498024637,0.08953674410943836,0.11896912649884896
2019-09-18,Profuturo,ret_COPX,0.4959008143038905,0.5499369598606355,0.08912531078819258,0.11863731671592381
2019-09-19,Profuturo,ret_COPX,0.4963217125188474,0.55012786341793,0.08896170645909131,0.11865001354205541
2019-09-20,Profuturo,ret_COPX,0.4966066868099466,0.5499889318368311,0.08853170583366175,0.11851645018102784
2019-09-23,Profuturo,ret_COPX,0.49989727747103724,0.548564013955633,0.08914017997595225,0.11787610899534336
2019-09-24,Profuturo,ret_COPX,0.4988954104014411,0.546662797617006,0.08986630968609009,0.11729615156503961
2019-09-25,Profuturo,ret_COPX,0.4984293356704744,0.5458651316277203,0.0897954482434921,0.11796818658486027
2019-09-26,Profuturo,ret_COPX,0.47309690093412826,0.542176838378909,0.08658860932907919,0.11768695270262133
2019-09-27,Profuturo,ret_COPX,0.4735873784841746,0.5312233192101021,0.08618772536975872,0.11331093955055886
2019-09-30,Profuturo,ret_COPX,0.4808959417357067,0.5446128605724063,0.0871173037669107,0.11413808026343449
2019-10-01,Profuturo,ret_COPX,0.48277343486374524,0.5450816467082804,0.08820578799791497,0.11392012112659246
2019-10-02,Profuturo,ret_COPX,0.5008065819482538,0.551964148541822,0.09278963366518259,0.1156295494220282
2019-10-03,Profuturo,ret_COPX,0.4948544894594662,0.5515935255334267,0.09165597524838025,0.11477279703428801
2019-10-04,Profuturo,ret_COPX,0.5009759193067742,0.5530429151261146,0.09299492147177642,0.11515466381622148
2019-10-07,Profuturo,ret_COPX,0.4917256351307991,0.5418831565447124,0.09075849275897888,0.11159882773796898
2019-10-08,Profuturo,ret_COPX,0.48106555848319177,0.5371257652613058,0.08885573716828343,0.1106404017460673
2019-10-09,Profuturo,ret_COPX,0.4802149838750874,0.5372148275069031,0.08884929753558637,0.11065786547494708
2019-10-10,Profuturo,ret_COPX,0.4835857721804546,0.5326494087906511,0.08927334664051959,0.10893145708678406
2019-10-11,Profuturo,ret_COPX,0.4994366719869173,0.5251683918612157,0.09273928141728884,0.10673609133877868
2019-10-14,Profuturo,ret_COPX,0.4751584784923229,0.5099353973943632,0.09007116595072859,0.10378592570751971
2019-10-15,Profuturo,ret_COPX,0.47843824971008325,0.5140871657760374,0.09052742836071953,0.1040241743311006
2019-10-16,Profuturo,ret_COPX,0.47419472984353084,0.5175124285477423,0.08964541689261189,0.10607858599455892
2019-10-17,Profuturo,ret_COPX,0.47584531110687245,0.5058141100459876,0.0903055310884089,0.1048085763639849
2019-10-18,Profuturo,ret_COPX,0.47486352677345217,0.4981932677990428,0.09104421319240888,0.10259691732898878
2019-10-21,Profuturo,ret_COPX,0.4721625584400449,0.48642222548384567,0.0908033810162222,0.10140562972663625
2019-10-22,Profuturo,ret_COPX,0.4572993134257267,0.4849525581083034,0.08768941137311359,0.1009719606159734
2019-10-23,Profuturo,ret_COPX,0.45692743594534585,0.48621935659420745,0.08727646209351733,0.10093234681929994
2019-10-24,Profuturo,ret_COPX,0.4516426321145321,0.4907871253453872,0.08600236667867706,0.10161319570183543
2019-10-25,Profuturo,ret_COPX,0.44680712459818733,0.4843158849268286,0.08480641079589109,0.09990822153150458
2019-10-28,Profuturo,ret_COPX,0.4146570825511285,0.4837321257293827,0.07728418330767944,0.09996063245169139
2019-10-29,Profuturo,ret_COPX,0.4228840744237664,0.47876138687196906,0.07921257376601151,0.09901393977977624
2019-10-30,Profuturo,ret_COPX,0.4211368134196344,0.47124004044594836,0.07849036178742462,0.09669512762339041
2019-10-31,Profuturo,ret_COPX,0.42119217226536554,0.47284152231531495,0.07805189322871588,0.09689712822889683
2019-11-01,Profuturo,ret_COPX,0.4261265089427988,0.4733787424790459,0.07866951517949586,0.09665208595871122
2019-11-04,Profuturo,ret_COPX,0.42575115693701515,0.47119240660330297,0.07856842685576988,0.09642118857109418
2019-11-05,Profuturo,ret_COPX,0.41854177204741055,0.46682423126809486,0.07554307803958206,0.09448794038978921
2019-11-06,Profuturo,ret_COPX,0.42072219810748845,0.46723013145553727,0.07564648540743162,0.09543275012206981
2019-11-07,Profuturo,ret_COPX,0.42764102804816034,0.46933819549070993,0.07679884259668189,0.09486675179921518
2019-11-08,Profuturo,ret_COPX,0.4377786364206305,0.4718393086127988,0.07957111143144557,0.09597294839722317
2019-11-11,Profuturo,ret_COPX,0.44085284051040297,0.4731448049344925,0.08035751484497765,0.09634510138161537
2019-11-12,Profuturo,ret_COPX,0.4360927018841379,0.47141960236959407,0.0794012144244595,0.09579612714004616
2019-11-13,Profuturo,ret_COPX,0.4364054322398354,0.48603933632206725,0.07941157914601604,0.09813888310559267
2019-11-14,Profuturo,ret_COPX,0.4426710354885251,0.4860968590241737,0.08014050808946223,0.09825563725564464
2019-11-15,Profuturo,ret_COPX,0.4378826239785476,0.4758296878916669,0.07911536618375792,0.09541400679528977
2019-11-18,Profuturo,ret_COPX,0.42406325789682,0.4689079583862861,0.07557841490111004,0.0936869192341372
2019-11-19,Profuturo,ret_COPX,0.42470971054853285,0.46821061538977193,0.07767983833842776,0.09299927161275982
2019-11-20,Profuturo,ret_COPX,0.42196582090847795,0.4608395273607214,0.07733894038727965,0.09131520333062308
2019-11-21,Profuturo,ret_COPX,0.42229832262447026,0.4587584729558965,0.07751838569992409,0.09090457032185838
2019-11-22,Profuturo,ret_COPX,0.41977796979502147,0.4594787220486063,0.07689093933545216,0.09092516515595515
2019-11-25,Profuturo,ret_COPX,0.4231540538142142,0.4658618065653994,0.07612145753312097,0.0910262832680337
2019-11-26,Profuturo,ret_COPX,0.4173757822726377,0.46792193693151496,0.0755982501277677,0.09018414510725337
2019-11-27,Profuturo,ret_COPX,0.4161928517484638,0.4628373824551075,0.0753349937955979,0.08901724956792453
2019-11-28,Profuturo,ret_COPX,0.414720550538919,0.46439267930119266,0.07533872905344968,0.08950477180791042
2019-11-29,Profuturo,ret_COPX,0.4140882530622282,0.460290917235587,0.07536300509233039,0.08836876594135025
2019-12-02,Profuturo,ret_COPX,0.41439059769000897,0.4602317809822183,0.07604939064495476,0.08854480954418953
2019-12-03,Profuturo,ret_COPX,0.39662151762895465,0.45204307921768194,0.07675382484124428,0.08635574660009576
2019-12-04,Profuturo,ret_COPX,0.3873209361341247,0.4464613538513775,0.07472885284150078,0.0844485112362286
2019-12-05,Profuturo,ret_COPX,0.3804719571883373,0.4459947666512223,0.07384853582420371,0.08439894434599167
2019-12-06,Profuturo,ret_COPX,0.38853138328089654,0.4446735191449411,0.07507096253238246,0.08386521895886304
2019-12-09,Profuturo,ret_COPX,0.385209618244891,0.442343415768969,0.07435661613631515,0.08332719264499935
2019-12-10,Profuturo,ret_COPX,0.3820517140324028,0.4373274689615368,0.07408649700633393,0.08215949106903024
2019-12-11,Profuturo,ret_COPX,0.3952203490198331,0.4491864045981974,0.07572929469686751,0.08317565676691197
2019-12-12,Profuturo,ret_COPX,0.389248330490812,0.45414298742671444,0.07355794139775561,0.08221821405355847
2019-12-13,Profuturo,ret_COPX,0.3909600327557566,0.45333119845682746,0.07347613173232019,0.08198541675003802
2019-12-16,Profuturo,ret_COPX,0.39194762623536816,0.45430323773549774,0.07314214109788109,0.08196966742490511
2019-12-17,Profuturo,ret_COPX,0.38608835381130213,0.4505838028761874,0.07161883146150447,0.08113997960274365
2019-12-18,Profuturo,ret_COPX,0.40059746987694794,0.45093479775297995,0.0749837995573183,0.08120686401009782
2019-12-19,Profuturo,ret_COPX,0.40195431277347254,0.44180676910773076,0.07514435827932132,0.07905735646825715
2019-12-20,Profuturo,ret_COPX,0.40634142069991236,0.4341727726422351,0.07533806562351324,0.07864887191439837
2019-12-23,Profuturo,ret_COPX,0.39733131725753146,0.43192363561130126,0.07341611473553153,0.07782630578949239
2019-12-24,Profuturo,ret_COPX,0.3951650204762659,0.4305743548288457,0.07397606483114795,0.07753739063398235
2019-12-26,Profuturo,ret_COPX,0.39535087473918656,0.4262433070536931,0.07461824643304472,0.076479501978399
2019-12-27,Profuturo,ret_COPX,0.3942693429900959,0.4258362014051955,0.07324700423081314,0.07571029065054874
2019-12-30,Profuturo,ret_COPX,0.393248317601897,0.4251148983412855,0.07299763975790349,0.07552720859383753
2019-12-31,Profuturo,ret_COPX,0.39141311618849123,0.42446926397353907,0.0725925689486918,0.07533564758461302
2020-01-02,Profuturo,ret_COPX,0.39352192330795577,0.42353137474467606,0.07338407928697314,0.07528243428999153
2020-01-03,Profuturo,ret_COPX,0.38545371248640575,0.41932125390411584,0.07154749658061214,0.07418469467276174
2020-01-06,Profuturo,ret_COPX,0.38515896649721504,0.4169235760634889,0.07150654351844102,0.07374310951515632
2020-01-07,Profuturo,ret_COPX,0.3987329032349205,0.41689233842273415,0.07396071486062232,0.07364780362633491
2020-01-08,Profuturo,ret_COPX,0.4083903650724269,0.41758445061727834,0.07629049690349482,0.07378461691567505
2020-01-09,Profuturo,ret_COPX,0.3984365241534816,0.4187586879582084,0.07467358038234514,0.07338328874808474
2020-01-10,Profuturo,ret_COPX,0.4007106734610702,0.41927116619510274,0.07511286642580256,0.07348825988515269
2020-01-13,Profuturo,ret_COPX,0.39272285867539763,0.4172235227698529,0.0746227917284681,0.07331652205398746
2020-01-14,Profuturo,ret_COPX,0.37502677997284584,0.39881736343604746,0.07054610953171263,0.06990959202658763
2020-01-15,Profuturo,ret_COPX,0.37158758358977495,0.40162545070106387,0.0694467456645695,0.07067388221362308
2020-01-16,Profuturo,ret_COPX,0.36589727054939875,0.40563435836757794,0.06760194796356174,0.07225249155346945
2020-01-17,Profuturo,ret_COPX,0.3537384771758613,0.4014486137033279,0.06338181196577002,0.07163859332082471
2020-01-20,Profuturo,ret_COPX,0.3392161736940587,0.40131619399794644,0.061786883511487194,0.0717382173569262
2020-01-21,Profuturo,ret_COPX,0.326091649940702,0.40625933191622604,0.059370585999324835,0.07248951237809867
2020-01-22,Profuturo,ret_COPX,0.30214586042316277,0.40579833490178135,0.05304945518861133,0.07231369775232878
2020-01-23,Profuturo,ret_COPX,0.30107365758128773,0.40429196203056783,0.052012018207107547,0.07150389996813952
2020-01-24,Profuturo,ret_COPX,0.306091834087299,0.4074127481076679,0.05287587753963189,0.07200267022045231
2020-01-27,Profuturo,ret_COPX,0.3536959020062788,0.42636142379307884,0.06367430651004102,0.07627790172747476
2020-01-28,Profuturo,ret_COPX,0.3465079552156628,0.42395389187489485,0.06324438210853378,0.07564139563997525
2020-01-29,Profuturo,ret_COPX,0.3345240134465683,0.42596235431074275,0.06007803947877165,0.076638206332602
2020-01-30,Profuturo,ret_COPX,0.3251894114012331,0.4204590209185918,0.05830991932863575,0.07567390677125022
2020-01-31,Profuturo,ret_COPX,0.28911369402557274,0.4225073562442557,0.050639757319597994,0.07603030442612417
2020-02-03,Profuturo,ret_COPX,0.2862807076469148,0.42007600872538775,0.05075799621675224,0.07587855311285074
2020-02-04,Profuturo,ret_COPX,0.3119345571394015,0.42817257662079594,0.05670421387568135,0.0785034658111578
2020-02-05,Profuturo,ret_COPX,0.3361486936259606,0.43914251271124854,0.061326350861221755,0.08090709512216558
2020-02-06,Profuturo,ret_COPX,0.3310991747696545,0.4384432157515759,0.060351142875670824,0.08073653601922352
2020-02-07,Profuturo,ret_COPX,0.3350195439904069,0.43631736058271287,0.06005460629237513,0.0801124332600603
2020-02-10,Profuturo,ret_COPX,0.33049262024524984,0.43454542538217195,0.0593655355968031,0.07972036624365496
2020-02-11,Profuturo,ret_COPX,0.3215214837917907,0.4378103576725937,0.05621426792954477,0.0806519598100193
2020-02-12,Profuturo,ret_COPX,0.3207891288793805,0.4376644605477202,0.05652707559461613,0.07987986900414454
2020-02-13,Profuturo,ret_COPX,0.3198939541256065,0.4399156606803106,0.057443945675321205,0.0804127570965861
2020-02-14,Profuturo,ret_COPX,0.3178709203609677,0.4388835485664362,0.05709409375376467,0.08033868629922235
2020-02-17,Profuturo,ret_COPX,0.313208894333216,0.4380843926625923,0.05645059201881693,0.08035908241789907
2020-02-18,Profuturo,ret_COPX,0.3068827893449799,0.4381532764073112,0.055579312903670984,0.08048450537647774
2020-02-19,Profuturo,ret_COPX,0.3074141979932842,0.4382081129634368,0.05568590974585347,0.08038313179692223
2020-02-20,Profuturo,ret_COPX,0.307780550821709,0.43807097863178235,0.05558516260678303,0.0802689000303888
2020-02-21,Profuturo,ret_COPX,0.323375467793376,0.4410070387083897,0.05923178690385537,0.0808148756696332
2020-02-24,Profuturo,ret_COPX,0.38629074932337537,0.46105306031897597,0.07313947498374286,0.08569642844830137
2020-02-25,Profuturo,ret_COPX,0.402879404539341,0.4635470992204505,0.07948414010562876,0.08784171306316542
2020-02-26,Profuturo,ret_COPX,0.41158741624763573,0.46890064829894723,0.0824357066860414,0.08876330519394851
2020-02-27,Profuturo,ret_COPX,0.4542147985585528,0.48696058193105457,0.09510998461450763,0.09515799822708564
2020-02-28,Profuturo,ret_COPX,0.44848985944816616,0.4823011898915106,0.09926753335429385,0.09604692277156371
2020-03-02,Profuturo,ret_COPX,0.4728496824184058,0.49396703225720673,0.1067558237542544,0.09954235449800904
2020-03-03,Profuturo,ret_COPX,0.4682842438905099,0.49214158829226123,0.1051347861950226,0.09855334743845232
2020-03-04,Profuturo,ret_COPX,0.4712837690027343,0.49143736947135297,0.10782719727208907,0.09894498635190074
2020-03-05,Profuturo,ret_COPX,0.4754458240824825,0.493877818771145,0.10810643036222953,0.09912753857139177
2020-03-06,Profuturo,ret_COPX,0.48921679362719045,0.4998270943955679,0.11470395534896939,0.10268537224403576
2020-03-09,Profuturo,ret_COPX,0.6607984595917856,0.602444041226799,0.1612233909725526,0.1305953656270853
2020-03-10,Profuturo,ret_COPX,0.6548422812158708,0.5986968267577214,0.15015541902462992,0.12528603362025115
2020-03-11,Profuturo,ret_COPX,0.6836739191439812,0.6216224073434452,0.1550594334715486,0.13004915811830556
2020-03-12,Profuturo,ret_COPX,0.7532940994623616,0.6840427239065208,0.19652550344229552,0.16301199576193617
2020-03-13,Profuturo,ret_COPX,0.7296535193639198,0.6734407088086884,0.17506743624426918,0.1515372516186354
2020-03-16,Profuturo,ret_COPX,0.7947293153661185,0.7307143654170044,0.18535469558471238,0.16314073125249928
2020-03-17,Profuturo,ret_COPX,0.7649061882840212,0.7083208492300187,0.16969458867178874,0.1521835623277243
2020-03-18,Profuturo,ret_COPX,0.7792446478785812,0.7233624861629989,0.16982988878236924,0.15341663363707617
2020-03-19,Profuturo,ret_COPX,0.7547052293208824,0.7032522222625702,0.16393383479905047,0.14872347699603639
2020-03-20,Profuturo,ret_COPX,0.7505112802314755,0.7016060261986357,0.1626146454336512,0.14808996694968862
2020-03-23,Profuturo,ret_COPX,0.7493859573393186,0.702025881755897,0.15920866660381308,0.14580326908928465
2020-03-24,Profuturo,ret_COPX,0.7601690380684037,0.7150427773093452,0.15320993259649202,0.1422343124615439
2020-03-25,Profuturo,ret_COPX,0.7592118880567476,0.711837910934791,0.15126972609415124,0.14021434453138415
2020-03-26,Profuturo,ret_COPX,0.7294532238351502,0.6877069210453228,0.14186049274016427,0.13275289337164692
2020-03-27,Profuturo,ret_COPX,0.7167122330377085,0.6765837144208509,0.13952244854155474,0.1307564809491159
2020-03-30,Profuturo,ret_COPX,0.7117671361425222,0.673463321638094,0.13820764570517566,0.12982832988260792
2020-03-31,Profuturo,ret_COPX,0.7098796609530456,0.6739233311938021,0.13572182921869277,0.1283115064147183
2020-04-01,Profuturo,ret_COPX,0.7223805961770524,0.6776827681214093,0.1377686465042383,0.12920055142042203
2020-04-02,Profuturo,ret_COPX,0.710606324258078,0.6664038720663827,0.13554224883277838,0.12742429129991242
2020-04-03,Profuturo,ret_COPX,0.7099895809225227,0.6663161166372145,0.13603928580518843,0.12797392416345624
2020-04-06,Profuturo,ret_COPX,0.7158728908325522,0.6718515322489791,0.13734709445503526,0.12906616311547017
2020-04-07,Profuturo,ret_COPX,0.7046510864541251,0.6617389359117734,0.1344125204130119,0.126537278196314
2020-04-08,Profuturo,ret_COPX,0.6993974071792859,0.6584658522654647,0.13397974357657352,0.1262507190102975
2020-04-09,Profuturo,ret_COPX,0.7018205049127134,0.6601540812493061,0.13423283384165177,0.1263997464820749
2020-04-10,Profuturo,ret_COPX,0.7016473374702091,0.6601704480750369,0.13424058265364688,0.12645445398006372
2020-04-13,Profuturo,ret_COPX,0.7005231262934457,0.6592919383329955,0.13432441926244526,0.12658960061268817
2020-04-14,Profuturo,ret_COPX,0.7052024361219748,0.6630116509389202,0.13561888002171293,0.12743580525812426
2020-04-15,Profuturo,ret_COPX,0.6998122555822617,0.661651719098236,0.1335158120014933,0.12652967596792727
2020-04-16,Profuturo,ret_COPX,0.6984373421767585,0.6614433630194759,0.1334457497351352,0.1265899990947074
2020-04-17,Profuturo,ret_COPX,0.7013875985441306,0.6628289723939096,0.1343336691503925,0.12719613469659538
2020-04-20,Profuturo,ret_COPX,0.700950178768357,0.6629990413390099,0.13392719434881717,0.1269881738302774
2020-04-21,Profuturo,ret_COPX,0.6974687627899013,0.6603853754381631,0.13461858645177474,0.12774472983546034
2020-04-22,Profuturo,ret_COPX,0.6963882010117952,0.6590070059058738,0.13398011492770268,0.12726013667949768
2020-04-23,Profuturo,ret_COPX,0.6974211226471444,0.6577955273220781,0.13460678487780808,0.12695688059666393
2020-04-24,Profuturo,ret_COPX,0.6976966030269869,0.6579934764892793,0.1346363413273151,0.1269293923761915
2020-04-27,Profuturo,ret_COPX,0.6973287947913807,0.6575194110879952,0.1342826921404776,0.1267351467809655
2020-04-28,Profuturo,ret_COPX,0.6973643184990931,0.6576489466288953,0.13429865510052283,0.12676796958754513
2020-04-29,Profuturo,ret_COPX,0.7011043908597161,0.6584076886018372,0.13446021792530322,0.12619668625705105
2020-04-30,Profuturo,ret_COPX,0.6993882092290004,0.6572710924384372,0.13348703176800172,0.12557504293054858
2020-05-01,Profuturo,ret_COPX,0.701191300567158,0.659489973161121,0.13399361657369419,0.126073975237316
2020-05-04,Profuturo,ret_COPX,0.7011298068354042,0.6595448317976469,0.13404032558820772,0.12611127812294876
2020-05-05,Profuturo,ret_COPX,0.7020288509578572,0.6608235115280012,0.13450777994075708,0.12653724269869335
2020-05-06,Profuturo,ret_COPX,0.6998466714373984,0.6565852969992809,0.1349722891386525,0.12627962088136463
2020-05-07,Profuturo,ret_COPX,0.7014684004280999,0.6579601545383749,0.13557161717641503,0.12659310316155345
2020-05-08,Profuturo,ret_COPX,0.7019364037240204,0.658464488583103,0.13618692805858176,0.12699021866166285
2020-05-11,Profuturo,ret_COPX,0.6993594340261015,0.6569608756914881,0.13593240905350634,0.12679421662098453
