periodo,afp,fecha_ca,monto_ca_miles_soles,participacion_reportada_suma_pct,registros,registros_pendientes,registros_identificados,fuente,pendientes_pct_registros,fecha_fp,total_fp_miles_soles,suma_fp_pct,diferencia_miles_soles,error_relativo_pct,participacion_calculada_sobre_fp_pct,diferencia_porcentaje_interno_pp,estado_monto,estado_porcentaje_interno,elegible_emisores
2018-04,Habitat,2018-04-30,62378.22169319701,6.2564104546662245,7,7,0,hoja3,100.0,2018-04-30,997028.9216984999,99.99999999998997,-934650.7000053029,93.74358954533317,6.25641045466684,6.155076448521868e-13,revisar,correcto,False
2018-04,Integra,2018-04-30,425288.90648294333,4.861143793886237,5,5,0,hoja3,100.0,2018-04-30,8748741.5414007,100.00000000000114,-8323452.6349177575,95.13885620611381,4.861143793886192,4.529709940470639e-14,revisar,correcto,False
2018-04,Prima,2018-04-30,361365.44450402143,4.5349913355446745,4,4,0,hoja3,100.0,2018-04-30,7968382.2474299,100.00000000000125,-7607016.802925878,95.46500866445538,4.534991335544618,5.684341886080802e-14,revisar,correcto,False
2018-04,Profuturo,2018-04-30,207334.2089325767,3.330733675713235,8,8,0,hoja3,100.0,2018-04-30,6224881.0358029,99.9999999999984,-6017546.826870323,96.66926632428672,3.330733675713278,4.3076653355456074e-14,revisar,correcto,False
2018-05,Habitat,2018-05-31,49701.8005159861,4.805059327623091,8,8,0,hoja3,100.0,2018-05-31,1034363.9303319,99.99999999999032,-984662.129815914,95.19494067237649,4.80505932762351,4.18332035678759e-13,revisar,correcto,False
2018-05,Integra,2018-05-31,406353.3438906128,4.7153899138838815,4,4,0,hoja3,100.0,2018-05-31,8617597.9359451,100.00000000000232,-8211244.592054486,95.2846100861162,4.715389913883789,9.237055564881302e-14,revisar,correcto,False
2018-05,Prima,2018-05-31,387602.15342595597,4.99037688843009,4,4,0,hoja3,100.0,2018-05-31,7766991.5938532,100.0,-7379389.440427244,95.00962311156994,4.990376888430064,2.5757174171303632e-14,revisar,correcto,False
2018-05,Profuturo,2018-05-31,193296.56935117752,3.1230247145005605,7,7,0,hoja3,100.0,2018-05-31,6189402.487072,99.99999999999679,-5996105.917720823,96.87697528549933,3.123024714500667,1.0658141036401503e-13,revisar,correcto,False
2018-06,Habitat,2018-06-29,1063818.1586091248,101.24527880460558,96,21,75,hoja3,21.875,2018-06-29,1050733.595847,99.99999999998099,13084.56276212493,1.245278804621967,101.24527880462198,1.6399326341343112e-11,revisar,correcto,False
2018-06,Integra,2018-06-29,8366852.625489408,99.90545508104539,113,23,90,hoja3,20.353982300884958,2018-06-29,8374770.5455144,100.00000000000118,-7917.920024991967,0.09454491895581393,99.90545508104418,1.2079226507921703e-12,correcto,correcto,True
2018-06,Prima,2018-06-29,7531245.475347098,100.16661133677735,76,21,55,hoja3,27.631578947368425,2018-06-29,7518718.4380489,100.0,12527.037298197858,0.1666113367778753,100.16661133677786,5.115907697472721e-13,correcto,correcto,True
2018-06,Profuturo,2018-06-29,5993484.83499179,99.7045008713405,95,26,69,hoja3,27.368421052631582,2018-06-29,6011248.020513901,99.99999999999834,-17763.1855221102,0.29549912865833855,99.70450087134166,1.1652900866465643e-12,correcto,correcto,True
