escenario,periodo,afp,grupo_cobertura,peso_exterior,peso_total_fondo
ampliado_15pct,2024-06,Integra,privados_alternativos,0.39314594168921696,0.1721592058805489
ampliado_15pct,2024-06,Integra,residual_no_mapeado,0.10092825318172616,0.044196635590384635
ampliado_15pct,2024-06,Prima,mapeo_alta_confianza,0.5131218775687323,0.2643568945540339
ampliado_15pct,2024-06,Prima,mapeo_confianza_media,0.0877435082603459,0.045204857510434696
ampliado_15pct,2024-06,Prima,privados_alternativos,0.3890051157663143,0.2004127846913727
ampliado_15pct,2024-06,Prima,residual_no_mapeado,0.010129498404606103,0.005218648548605351
ampliado_15pct,2024-06,Profuturo,mapeo_alta_confianza,0.4235968823890164,0.195959667223478
ampliado_15pct,2024-06,Profuturo,mapeo_confianza_media,0.1326581961311871,0.061368855742570734
ampliado_15pct,2024-06,Profuturo,privados_alternativos,0.3207975197143512,0.1484037721307159
ampliado_15pct,2024-06,Profuturo,residual_no_mapeado,0.12294740176544248,0.05687655631474024
ampliado_15pct,2024-07,Habitat,mapeo_alta_confianza,0.24199620249368836,0.11241697425734445
ampliado_15pct,2024-07,Habitat,mapeo_baja_confianza,0.0001048119091727,4.868934955970108e-05
ampliado_15pct,2024-07,Habitat,mapeo_confianza_media,0.26527296687475727,0.12322996799549644
ampliado_15pct,2024-07,Habitat,privados_alternativos,0.30847291313836156,0.14329808144930556
ampliado_15pct,2024-07,Habitat,residual_no_mapeado,0.18415310558401493,0.08554652807160508
ampliado_15pct,2024-07,Integra,mapeo_alta_confianza,0.3791129063188098,0.15083498532247092
ampliado_15pct,2024-07,Integra,mapeo_confianza_media,0.08137342620823011,0.03237547269740232
ampliado_15pct,2024-07,Integra,privados_alternativos,0.4622463694754056,0.1839107115402598
ampliado_15pct,2024-07,Integra,residual_no_mapeado,0.0772672979975523,0.030741796349098533
ampliado_15pct,2024-07,Prima,mapeo_alta_confianza,0.44531851547721657,0.22120013162414665
ampliado_15pct,2024-07,Prima,mapeo_confianza_media,0.1306080916989122,0.06487609670578823
ampliado_15pct,2024-07,Prima,privados_alternativos,0.4133558465449675,0.20532352571366494
ampliado_15pct,2024-07,Prima,residual_no_mapeado,0.01071754627890261,0.0053236561364186814
ampliado_15pct,2024-07,Profuturo,mapeo_alta_confianza,0.32454025017987015,0.12801529882212503
ampliado_15pct,2024-07,Profuturo,mapeo_confianza_media,0.22038683768468773,0.08693185781126374
ampliado_15pct,2024-07,Profuturo,privados_alternativos,0.34351888573378697,0.1355014448404516
ampliado_15pct,2024-07,Profuturo,residual_no_mapeado,0.11155402640165296,0.04400262222237138
ampliado_15pct,2024-08,Habitat,mapeo_alta_confianza,0.3038215719916192,0.13602769530833625
ampliado_15pct,2024-08,Habitat,mapeo_baja_confianza,0.0001138366206657,5.0967194492954194e-05
ampliado_15pct,2024-08,Habitat,mapeo_confianza_media,0.20847055375174134,0.0933369173907247
ampliado_15pct,2024-08,Habitat,privados_alternativos,0.33162248384721965,0.1484747837174886
ampliado_15pct,2024-08,Habitat,residual_no_mapeado,0.15597155378874988,0.06983194398101841
ampliado_15pct,2024-08,Integra,mapeo_alta_confianza,0.4693540372781753,0.2274029758216174
ampliado_15pct,2024-08,Integra,mapeo_confianza_media,0.09807701830768105,0.047518512788799934
ampliado_15pct,2024-08,Integra,privados_alternativos,0.399221183036407,0.19342346677141642
ampliado_15pct,2024-08,Integra,residual_no_mapeado,0.03334776137773494,0.016157057513050802
ampliado_15pct,2024-08,Prima,mapeo_alta_confianza,0.6707911070222822,0.3062325621100381
ampliado_15pct,2024-08,Prima,mapeo_confianza_media,0.09990395288754647,0.04560860025930174
ampliado_15pct,2024-08,Prima,privados_alternativos,0.1846688424493746,0.08430584748835744
ampliado_15pct,2024-08,Prima,residual_no_mapeado,0.04463609764079492,0.020377471317132995
ampliado_15pct,2024-08,Profuturo,mapeo_alta_confianza,0.37212455129249955,0.2042997548249692
ampliado_15pct,2024-08,Profuturo,mapeo_confianza_media,0.23867719577347246,0.13103594592043866
ampliado_15pct,2024-08,Profuturo,privados_alternativos,0.2866008262487375,0.1573464538469188
ampliado_15pct,2024-08,Profuturo,residual_no_mapeado,0.10259742668528808,0.05632691808340651
ampliado_15pct,2024-09,Habitat,mapeo_alta_confianza,0.3494037928003641,0.16606423698328693
ampliado_15pct,2024-09,Habitat,mapeo_confianza_media,0.18796448561005927,0.08933554679706918
ampliado_15pct,2024-09,Habitat,privados_alternativos,0.3037472938843248,0.14436466814044835
ampliado_15pct,2024-09,Habitat,residual_no_mapeado,0.15888442770524758,0.07551440997228469
ampliado_15pct,2024-09,Integra,mapeo_alta_confianza,0.4698454670965595,0.2398034625808259
ampliado_15pct,2024-09,Integra,mapeo_confianza_media,0.08656855735054392,0.04418354811757896
ampliado_15pct,2024-09,Integra,privados_alternativos,0.4035341414374329,0.20595896132459618
ampliado_15pct,2024-09,Integra,residual_no_mapeado,0.04005183411546194,0.020441973321467997
ampliado_15pct,2024-09,Prima,mapeo_alta_confianza,0.6032214755698603,0.29408563184347924
ampliado_15pct,2024-09,Prima,mapeo_confianza_media,0.1808527453775859,0.0881702592646431
ampliado_15pct,2024-09,Prima,privados_alternativos,0.1735373822763833,0.0846038358747113
ampliado_15pct,2024-09,Prima,residual_no_mapeado,0.04238839677616885,0.020665408898075645
ampliado_15pct,2024-09,Profuturo,mapeo_alta_confianza,0.3595264580437371,0.1833972538186155
ampliado_15pct,2024-09,Profuturo,mapeo_confianza_media,0.22255459009904416,0.113526834355893
ampliado_15pct,2024-09,Profuturo,privados_alternativos,0.2980473477366298,0.1520362795557319
ampliado_15pct,2024-09,Profuturo,residual_no_mapeado,0.11987160412058676,0.06114744134873486
ampliado_15pct,2024-10,Habitat,mapeo_alta_confianza,0.30798783621333886,0.14563973235408634
ampliado_15pct,2024-10,Habitat,mapeo_confianza_media,0.2029119972019414,0.09595200033631655
ampliado_15pct,2024-10,Habitat,privados_alternativos,0.32208673195445664,0.1523067469591761
ampliado_15pct,2024-10,Habitat,residual_no_mapeado,0.16701343463025892,0.07897646938965058
ampliado_15pct,2024-10,Integra,mapeo_alta_confianza,0.39004261517273797,0.1887634931179752
ampliado_15pct,2024-10,Integra,mapeo_confianza_media,0.18222567745290733,0.08818922362256916
ampliado_15pct,2024-10,Integra,privados_alternativos,0.3773033381688739,0.1825982426209699
ampliado_15pct,2024-10,Integra,residual_no_mapeado,0.05042836920547895,0.024405115628848464
ampliado_15pct,2024-10,Prima,mapeo_alta_confianza,0.5888338695416299,0.3162984156527717
ampliado_15pct,2024-10,Prima,mapeo_confianza_media,0.213233940399421,0.1145408934513846
ampliado_15pct,2024-10,Prima,privados_alternativos,0.15951771478663537,0.08568664790773621
ampliado_15pct,2024-10,Prima,residual_no_mapeado,0.03841447527231183,0.02063474656480465
ampliado_15pct,2024-10,Profuturo,mapeo_alta_confianza,0.25595490570535256,0.13187595894400034
ampliado_15pct,2024-10,Profuturo,mapeo_confianza_media,0.21719560174172378,0.1119059553837262
ampliado_15pct,2024-10,Profuturo,privados_alternativos,0.2899395513627932,0.1493859094686692
ampliado_15pct,2024-10,Profuturo,residual_no_mapeado,0.23690994119012745,0.12206339859639365
ampliado_15pct,2024-11,Habitat,mapeo_alta_confianza,0.34726788234410844,0.17851183863103065
ampliado_15pct,2024-11,Habitat,mapeo_confianza_media,0.19984940893684006,0.10273188870167127
ampliado_15pct,2024-11,Habitat,privados_alternativos,0.2994015290508175,0.1539063073700628
ampliado_15pct,2024-11,Habitat,residual_no_mapeado,0.15348117966822958,0.07889646284848818
ampliado_15pct,2024-11,Integra,mapeo_alta_confianza,0.36805201153254213,0.1872816344747321
ampliado_15pct,2024-11,Integra,mapeo_baja_confianza,0.0147338465430851,0.0074972524975451
ampliado_15pct,2024-11,Integra,mapeo_confianza_media,0.1969754816639356,0.10023010064219606
ampliado_15pct,2024-11,Integra,privados_alternativos,0.36316974355704346,0.1847973140587458
ampliado_15pct,2024-11,Integra,residual_no_mapeado,0.057068916703391495,0.02903926527506146
ampliado_15pct,2024-11,Prima,mapeo_alta_confianza,0.6058560150170231,0.3077259870062927
ampliado_15pct,2024-11,Prima,mapeo_confianza_media,0.1845591950715527,0.09374118446754165
ampliado_15pct,2024-11,Prima,privados_alternativos,0.1694421798134525,0.08606296006176878
ampliado_15pct,2024-11,Prima,residual_no_mapeado,0.040142610097969676,0.02038920800853883
ampliado_15pct,2024-11,Profuturo,mapeo_alta_confianza,0.19244695844421858,0.10300343587472259
ampliado_15pct,2024-11,Profuturo,mapeo_confianza_media,0.2837183533070838,0.15185464840598525
ampliado_15pct,2024-11,Profuturo,privados_alternativos,0.2728761041119895,0.1460515485350751
ampliado_15pct,2024-11,Profuturo,residual_no_mapeado,0.25095858413670535,0.13432062858935165
ampliado_15pct,2024-12,Habitat,mapeo_alta_confianza,0.34085591659177383,0.1749200399903172
ampliado_15pct,2024-12,Habitat,mapeo_confianza_media,0.22716687865512825,0.11657723267987258
ampliado_15pct,2024-12,Habitat,privados_alternativos,0.2901552801697066,0.14890154678310039
ampliado_15pct,2024-12,Habitat,residual_no_mapeado,0.14182192458338758,0.07278000912432607
ampliado_15pct,2024-12,Integra,mapeo_alta_confianza,0.47906211177521796,0.2548563181239819
ampliado_15pct,2024-12,Integra,mapeo_confianza_media,0.12288298592052774,0.0653725364248413
ampliado_15pct,2024-12,Integra,privados_alternativos,0.34277009021248106,0.1823503070006233
ampliado_15pct,2024-12,Integra,residual_no_mapeado,0.05528481209177122,0.029410974718234457
ampliado_15pct,2024-12,Prima,mapeo_alta_confianza,0.6190398931376999,0.3335157761521508
ampliado_15pct,2024-12,Prima,mapeo_confianza_media,0.1948848261456623,0.10499672924599303
ampliado_15pct,2024-12,Prima,privados_alternativos,0.1616877309447281,0.08711136338400073
ampliado_15pct,2024-12,Prima,residual_no_mapeado,0.024387549771907546,0.013139108934321495
ampliado_15pct,2024-12,Profuturo,mapeo_alta_confianza,0.4071650265200805,0.22789261620433823
ampliado_15pct,2024-12,Profuturo,mapeo_confianza_media,0.15129513815684323,0.08468076236370775
ampliado_15pct,2024-12,Profuturo,privados_alternativos,0.25994548810318313,0.14549299054649154
ampliado_15pct,2024-12,Profuturo,residual_no_mapeado,0.18159434721989073,0.10163940461575686
ampliado_15pct,2025-01,Habitat,mapeo_alta_confianza,0.35944830593612526,0.19223908813590768
ampliado_15pct,2025-01,Habitat,mapeo_confianza_media,0.21697288076593277,0.11604079935788024
ampliado_15pct,2025-01,Habitat,privados_alternativos,0.2729185696033495,0.1459615084824668
ampliado_15pct,2025-01,Habitat,residual_no_mapeado,0.1506602436945887,0.080575669401897
ampliado_15pct,2025-01,Integra,mapeo_alta_confianza,0.4573145604178776,0.2555346972201889
ampliado_15pct,2025-01,Integra,mapeo_confianza_media,0.1491996748393613,0.08336864170821247
ampliado_15pct,2025-01,Integra,privados_alternativos,0.3221673599457795,0.1800181885806274
ampliado_15pct,2025-01,Integra,residual_no_mapeado,0.07131840479697965,0.039850747282942973
ampliado_15pct,2025-01,Prima,mapeo_alta_confianza,0.690387634980426,0.40815956486555277
ampliado_15pct,2025-01,Prima,mapeo_baja_confianza,0.0086442890874554,0.005110533696925
ampliado_15pct,2025-01,Prima,mapeo_confianza_media,0.1249930708592237,0.07389633711292712
ampliado_15pct,2025-01,Prima,privados_alternativos,0.144524662155838,0.08544348164569951
ampliado_15pct,2025-01,Prima,residual_no_mapeado,0.03145034291705515,0.01859355183883266
ampliado_15pct,2025-01,Profuturo,mapeo_alta_confianza,0.5810309824655682,0.32837221458071797
ampliado_15pct,2025-01,Profuturo,mapeo_confianza_media,0.06224314988960106,0.03517698984828078
ampliado_15pct,2025-01,Profuturo,privados_alternativos,0.2557985918655732,0.14456569895996008
ampliado_15pct,2025-01,Profuturo,residual_no_mapeado,0.10092727577925588,0.05703949369205456
ampliado_15pct,2025-02,Habitat,mapeo_alta_confianza,0.3948343853687191,0.20703906030862368
ampliado_15pct,2025-02,Habitat,mapeo_confianza_media,0.19856540650876264,0.10412161832101424
ampliado_15pct,2025-02,Habitat,privados_alternativos,0.2747365713428346,0.1440634444999376
ampliado_15pct,2025-02,Habitat,residual_no_mapeado,0.13186363677967897,0.06914525294509806
ampliado_15pct,2025-02,Integra,mapeo_alta_confianza,0.5144895897369853,0.2903473595374866
ampliado_15pct,2025-02,Integra,mapeo_confianza_media,0.09700431175967145,0.054743470703790376
ampliado_15pct,2025-02,Integra,privados_alternativos,0.3287123846572903,0.1855057416833361
ampliado_15pct,2025-02,Integra,residual_no_mapeado,0.059793713846050874,0.03374401985668169
ampliado_15pct,2025-02,Prima,mapeo_alta_confianza,0.6274629869678369,0.3809334647525521
ampliado_15pct,2025-02,Prima,mapeo_baja_confianza,0.0745293870512124,0.0452468722856439
ampliado_15pct,2025-02,Prima,mapeo_confianza_media,0.0736042899840464,0.04468524484570358
ampliado_15pct,2025-02,Prima,privados_alternativos,0.14163424697750465,0.08598630604409671
ampliado_15pct,2025-02,Prima,residual_no_mapeado,0.08276908901939814,0.05024920435057929
ampliado_15pct,2025-02,Profuturo,mapeo_alta_confianza,0.3973700581223474,0.22585201849353748
ampliado_15pct,2025-02,Profuturo,mapeo_confianza_media,0.2588605448313508,0.14712778520543876
ampliado_15pct,2025-02,Profuturo,privados_alternativos,0.25481627570378185,0.14482915618917966
ampliado_15pct,2025-02,Profuturo,residual_no_mapeado,0.08895312134251836,0.05055801662923139
ampliado_15pct,2025-03,Habitat,mapeo_alta_confianza,0.43243550112480816,0.22356831002828814
ampliado_15pct,2025-03,Habitat,mapeo_confianza_media,0.19403737646438166,0.10031694489843493
ampliado_15pct,2025-03,Habitat,privados_alternativos,0.2827270341328831,0.14616932480332
ampliado_15pct,2025-03,Habitat,residual_no_mapeado,0.09080008827792334,0.04694346841069309
ampliado_15pct,2025-03,Integra,mapeo_alta_confianza,0.48173557205226347,0.2684103447982508
ampliado_15pct,2025-03,Integra,mapeo_confianza_media,0.10253067034344684,0.057127383103638935
ampliado_15pct,2025-03,Integra,privados_alternativos,0.3283617272630175,0.1829544869558724
ampliado_15pct,2025-03,Integra,residual_no_mapeado,0.08737203034127033,0.0486813890236847
ampliado_15pct,2025-03,Prima,mapeo_alta_confianza,0.6079386176811254,0.33491845344008525
ampliado_15pct,2025-03,Prima,mapeo_baja_confianza,0.0176024108866669,0.0096973149254216
ampliado_15pct,2025-03,Prima,mapeo_confianza_media,0.1152960545320222,0.06351755777400338
ampliado_15pct,2025-03,Prima,privados_alternativos,0.16187930121928723,0.08918065678262735
ampliado_15pct,2025-03,Prima,residual_no_mapeado,0.0972836156808969,0.053594355024170426
ampliado_15pct,2025-03,Profuturo,mapeo_alta_confianza,0.4267129857160359,0.24997644637975222
ampliado_15pct,2025-03,Profuturo,mapeo_confianza_media,0.24302256612668952,0.1423671636533353
ampliado_15pct,2025-03,Profuturo,privados_alternativos,0.24740718620285534,0.1449357560844421
ampliado_15pct,2025-03,Profuturo,residual_no_mapeado,0.08285726195441756,0.04853933344766995
ampliado_15pct,2025-04,Habitat,mapeo_alta_confianza,0.5002314962837847,0.25599618264671525
ampliado_15pct,2025-04,Habitat,mapeo_confianza_media,0.12098777388116085,0.06191614980383026
ampliado_15pct,2025-04,Habitat,privados_alternativos,0.2861507471977997,0.146439197628181
ampliado_15pct,2025-04,Habitat,residual_no_mapeado,0.09262998263725074,0.047403896255894806
ampliado_15pct,2025-04,Integra,mapeo_alta_confianza,0.4299076387896806,0.2395439834542547
ampliado_15pct,2025-04,Integra,mapeo_confianza_media,0.16489137355872066,0.09187726128965819
ampliado_15pct,2025-04,Integra,privados_alternativos,0.3298901971152095,0.1838143935798874
ampliado_15pct,2025-04,Integra,residual_no_mapeado,0.07531079053638742,0.04196307563402195
ampliado_15pct,2025-04,Prima,mapeo_alta_confianza,0.5874565956317082,0.32765592658358933
ampliado_15pct,2025-04,Prima,mapeo_baja_confianza,0.0195728433203864,0.0109168203433317
ampliado_15pct,2025-04,Prima,mapeo_confianza_media,0.1529953847174571,0.08533369940072787
ampliado_15pct,2025-04,Prima,privados_alternativos,0.17579035740220586,0.09804767342367252
ampliado_15pct,2025-04,Prima,residual_no_mapeado,0.0641848189282408,0.035799302407896104
ampliado_15pct,2025-04,Profuturo,mapeo_alta_confianza,0.44870636984334544,0.2744909219892173
ampliado_15pct,2025-04,Profuturo,mapeo_confianza_media,0.2330666182464341,0.14257580285679425
ampliado_15pct,2025-04,Profuturo,privados_alternativos,0.23709470435940827,0.14503993785757002
ampliado_15pct,2025-04,Profuturo,residual_no_mapeado,0.08113230755081062,0.049631748955357546
ampliado_15pct,2025-05,Habitat,mapeo_alta_confianza,0.47615726710146855,0.254776099192196
ampliado_15pct,2025-05,Habitat,mapeo_confianza_media,0.17417871198748264,0.09319730238000348
ampliado_15pct,2025-05,Habitat,privados_alternativos,0.2596221505068534,0.1389152772416462
ampliado_15pct,2025-05,Habitat,residual_no_mapeado,0.09004187040419148,0.04817844458238728
ampliado_15pct,2025-05,Integra,mapeo_alta_confianza,0.4544662928179167,0.2617545864827217
ampliado_15pct,2025-05,Integra,mapeo_confianza_media,0.12009923582364997,0.06917240355712241
ampliado_15pct,2025-05,Integra,privados_alternativos,0.2968608111419175,0.170980070670523
ampliado_15pct,2025-05,Integra,residual_no_mapeado,0.12857366021651367,0.0740533363956814
ampliado_15pct,2025-05,Prima,mapeo_alta_confianza,0.5554450964867303,0.3162829729624807
ampliado_15pct,2025-05,Prima,mapeo_baja_confianza,0.0545749794488377,0.0310762249205616
ampliado_15pct,2025-05,Prima,mapeo_confianza_media,0.1408973623067035,0.0802301378026487
ampliado_15pct,2025-05,Prima,privados_alternativos,0.15456669865470068,0.0880137664023333
ampliado_15pct,2025-05,Prima,residual_no_mapeado,0.09451586310302627,0.053819465440278956
ampliado_15pct,2025-05,Profuturo,mapeo_alta_confianza,0.4766582674268151,0.30613169985249405
ampliado_15pct,2025-05,Profuturo,mapeo_confianza_media,0.23939966346279204,0.15375339300336782
ampliado_15pct,2025-05,Profuturo,privados_alternativos,0.21194554860650602,0.13612110710120212
ampliado_15pct,2025-05,Profuturo,residual_no_mapeado,0.07199652050388512,0.046239452269026746
ampliado_15pct,2025-06,Habitat,mapeo_alta_confianza,0.4648074661233384,0.260065222306948
ampliado_15pct,2025-06,Habitat,mapeo_confianza_media,0.18742701165876188,0.10486760864643382
ampliado_15pct,2025-06,Habitat,privados_alternativos,0.2387503996278197,0.13358364544558649
ampliado_15pct,2025-06,Habitat,residual_no_mapeado,0.10901512259007622,0.060995238152401085
ampliado_15pct,2025-06,Integra,mapeo_alta_confianza,0.5163205954232835,0.30862850622721233
ampliado_15pct,2025-06,Integra,mapeo_confianza_media,0.09987385931116624,0.05969918744977103
ampliado_15pct,2025-06,Integra,privados_alternativos,0.2669500265475173,0.1595682772699242
ampliado_15pct,2025-06,Integra,residual_no_mapeado,0.11685551871803132,0.06984990431533286
ampliado_15pct,2025-06,Prima,mapeo_alta_confianza,0.678247878021878,0.37991916915764734
ampliado_15pct,2025-06,Prima,mapeo_baja_confianza,0.0569157938278302,0.0318812661324975
ampliado_15pct,2025-06,Prima,mapeo_confianza_media,0.0652268249712959,0.0365366733209103
ampliado_15pct,2025-06,Prima,privados_alternativos,0.15064630027534096,0.08438421864909212
ampliado_15pct,2025-06,Prima,residual_no_mapeado,0.04896320290365368,0.02742663850376744
ampliado_15pct,2025-06,Profuturo,mapeo_alta_confianza,0.37762820590392543,0.24339253562730906
ampliado_15pct,2025-06,Profuturo,mapeo_confianza_media,0.3563094225839146,0.22965194991993015
ampliado_15pct,2025-06,Profuturo,privados_alternativos,0.20099315054742162,0.1295460238155633
ampliado_15pct,2025-06,Profuturo,residual_no_mapeado,0.0650692209647364,0.04193903536413841
ampliado_15pct,2025-07,Habitat,mapeo_alta_confianza,0.4390478055174651,0.2512587975370446
ampliado_15pct,2025-07,Habitat,mapeo_confianza_media,0.223327473421304,0.12780611068693964
ampliado_15pct,2025-07,Habitat,privados_alternativos,0.2301730783503834,0.1317237215741338
ampliado_15pct,2025-07,Habitat,residual_no_mapeado,0.10745164271084368,0.06149255320633343
ampliado_15pct,2025-07,Integra,mapeo_alta_confianza,0.5024687632188192,0.2971126689419899
ampliado_15pct,2025-07,Integra,mapeo_confianza_media,0.11589212483995934,0.06852767981034368
ampliado_15pct,2025-07,Integra,privados_alternativos,0.2659945579976881,0.15728411164202288
ampliado_15pct,2025-07,Integra,residual_no_mapeado,0.11564455394353114,0.06838128971572557
ampliado_15pct,2025-07,Prima,mapeo_alta_confianza,0.6702102348975922,0.36570825225206494
ampliado_15pct,2025-07,Prima,mapeo_baja_confianza,0.0675393367572624,0.0368536490755564
ampliado_15pct,2025-07,Prima,mapeo_confianza_media,0.0759037874873449,0.041417811928148904
ampliado_15pct,2025-07,Prima,privados_alternativos,0.15531747776661417,0.08475084440766047
ampliado_15pct,2025-07,Prima,residual_no_mapeado,0.031029163091185086,0.016931434961830347
ampliado_15pct,2025-07,Profuturo,mapeo_alta_confianza,0.43790129000381417,0.2855400502953419
ampliado_15pct,2025-07,Profuturo,mapeo_baja_confianza,0.005066871105447,0.003303928678257
ampliado_15pct,2025-07,Profuturo,mapeo_confianza_media,0.2851255546955757,0.1859203594206191
ampliado_15pct,2025-07,Profuturo,privados_alternativos,0.19177925900648557,0.12505251871223824
ampliado_15pct,2025-07,Profuturo,residual_no_mapeado,0.08012702518867514,0.05224801873086763
ampliado_15pct,2025-08,Habitat,mapeo_alta_confianza,0.3820637193567714,0.2133577963076238
ampliado_15pct,2025-08,Habitat,mapeo_confianza_media,0.2668380150696962,0.14901171710891417
ampliado_15pct,2025-08,Habitat,privados_alternativos,0.2323968032152556,0.129778535073732
ampliado_15pct,2025-08,Habitat,residual_no_mapeado,0.11870146235827295,0.06628706455009957
ampliado_15pct,2025-08,Integra,mapeo_alta_confianza,0.393610624843191,0.2333309835252469
ampliado_15pct,2025-08,Integra,mapeo_confianza_media,0.20775182285805271,0.1231545443569873
ampliado_15pct,2025-08,Integra,privados_alternativos,0.2569880543271626,0.15234160788796003
ampliado_15pct,2025-08,Integra,residual_no_mapeado,0.14164949797159163,0.08396932041846195
ampliado_15pct,2025-08,Prima,mapeo_alta_confianza,0.6943019065440311,0.38526670482565223
ampliado_15pct,2025-08,Prima,mapeo_baja_confianza,0.0617715218121708,0.0342768908400394
ampliado_15pct,2025-08,Prima,mapeo_confianza_media,0.0618809921234792,0.0343376356914023
ampliado_15pct,2025-08,Prima,privados_alternativos,0.15166420665209307,0.08415815740402711
ampliado_15pct,2025-08,Prima,residual_no_mapeado,0.03038137286822432,0.01685856153165841
ampliado_15pct,2025-08,Profuturo,mapeo_alta_confianza,0.484188773299144,0.3329428902249204
ampliado_15pct,2025-08,Profuturo,mapeo_confianza_media,0.2664578136755335,0.18322447669255432
ampliado_15pct,2025-08,Profuturo,privados_alternativos,0.17385820087424814,0.11955017356962576
ampliado_15pct,2025-08,Profuturo,residual_no_mapeado,0.0754952121510722,0.051912798308919296
ampliado_15pct,2025-09,Habitat,mapeo_alta_confianza,0.40511883706764956,0.23308913856957822
ampliado_15pct,2025-09,Habitat,mapeo_confianza_media,0.25171413071604687,0.14482622017547908
ampliado_15pct,2025-09,Habitat,privados_alternativos,0.2119039343643261,0.12192102909358721
ampliado_15pct,2025-09,Habitat,residual_no_mapeado,0.1312630978519736,0.07552352446939309
ampliado_15pct,2025-09,Integra,mapeo_alta_confianza,0.3913885305474194,0.23979184560891
ampliado_15pct,2025-09,Integra,mapeo_confianza_media,0.2283514928935441,0.13990401264928898
ampliado_15pct,2025-09,Integra,privados_alternativos,0.2346091593923918,0.14373789453863553
ampliado_15pct,2025-09,Integra,residual_no_mapeado,0.14565081716664272,0.0892358246011596
ampliado_15pct,2025-09,Prima,mapeo_alta_confianza,0.6461134002251671,0.3621077454943229
ampliado_15pct,2025-09,Prima,mapeo_baja_confianza,0.059083085915565,0.0331125202329448
ampliado_15pct,2025-09,Prima,mapeo_confianza_media,0.105092454813546,0.0588980074824871
ampliado_15pct,2025-09,Prima,privados_alternativos,0.14254182601307447,0.07988613026482766
ampliado_15pct,2025-09,Prima,residual_no_mapeado,0.047169233032646335,0.02643552141805976
ampliado_15pct,2025-09,Profuturo,mapeo_alta_confianza,0.3713198256657557,0.2478218736716899
ampliado_15pct,2025-09,Profuturo,mapeo_confianza_media,0.3818054253998166,0.2548200482722711
ampliado_15pct,2025-09,Profuturo,privados_alternativos,0.1640367417970035,0.1094794565042308
ampliado_15pct,2025-09,Profuturo,residual_no_mapeado,0.0828380071374215,0.0552867601486595
ampliado_15pct,2025-10,Habitat,mapeo_alta_confianza,0.4517119627392585,0.2625061540364424
ampliado_15pct,2025-10,Habitat,mapeo_confianza_media,0.20064692959017968,0.11660318554888939
ampliado_15pct,2025-10,Habitat,privados_alternativos,0.202038781250144,0.11741204087348778
ampliado_15pct,2025-10,Habitat,residual_no_mapeado,0.14560232642041432,0.08461477640662818
ampliado_15pct,2025-10,Integra,mapeo_alta_confianza,0.47742289520415243,0.2911881388530799
ampliado_15pct,2025-10,Integra,mapeo_baja_confianza,0.0089309391187868,0.0054471278322286
ampliado_15pct,2025-10,Integra,mapeo_confianza_media,0.13219781979245632,0.08062964196415301
ampliado_15pct,2025-10,Integra,privados_alternativos,0.231862088723133,0.14141653189256076
ampliado_15pct,2025-10,Integra,residual_no_mapeado,0.14958625716146903,0.09123513819382384
ampliado_15pct,2025-10,Prima,mapeo_alta_confianza,0.6505797728990551,0.37924137335046343
ampliado_15pct,2025-10,Prima,mapeo_baja_confianza,0.061182626679414,0.035665085718381
ampliado_15pct,2025-10,Prima,mapeo_confianza_media,0.08993142643659639,0.0524235752322919
ampliado_15pct,2025-10,Prima,privados_alternativos,0.14106537157159174,0.08223099991045152
ampliado_15pct,2025-10,Prima,residual_no_mapeado,0.05724080241334156,0.0333672847254144
ampliado_15pct,2025-10,Profuturo,mapeo_alta_confianza,0.4375615633546228,0.2983757635554313
ampliado_15pct,2025-10,Profuturo,mapeo_baja_confianza,0.0333695021858081,0.0227548567516332
ampliado_15pct,2025-10,Profuturo,mapeo_confianza_media,0.28965703647048,0.1975188102983309
ampliado_15pct,2025-10,Profuturo,privados_alternativos,0.1548318205904662,0.10558071494482835
ampliado_15pct,2025-10,Profuturo,residual_no_mapeado,0.0845800773986203,0.0576756445011091
ampliado_15pct,2025-11,Habitat,mapeo_alta_confianza,0.4648498661305257,0.2741568004496773
ampliado_15pct,2025-11,Habitat,mapeo_confianza_media,0.20151224718413815,0.11884687286091433
ampliado_15pct,2025-11,Habitat,privados_alternativos,0.19831959815661054,0.11696392848226604
ampliado_15pct,2025-11,Habitat,residual_no_mapeado,0.1353182885287221,0.07980733507395221
ampliado_15pct,2025-11,Integra,mapeo_alta_confianza,0.48211147908141505,0.2996661071923215
ampliado_15pct,2025-11,Integra,mapeo_baja_confianza,0.0089582443161087,0.0055681773157546
ampliado_15pct,2025-11,Integra,mapeo_confianza_media,0.14407233757427998,0.08955106532049942
ampliado_15pct,2025-11,Integra,privados_alternativos,0.22750595765251774,0.1414109135561114
ampliado_15pct,2025-11,Integra,residual_no_mapeado,0.13735198137567664,0.08537389247072968
ampliado_15pct,2025-11,Prima,mapeo_alta_confianza,0.6447009228866796,0.3813527624415206
ampliado_15pct,2025-11,Prima,mapeo_baja_confianza,0.0782018705171397,0.0462578822072623
ampliado_15pct,2025-11,Prima,mapeo_confianza_media,0.08865130340962679,0.0524389189609473
ampliado_15pct,2025-11,Prima,privados_alternativos,0.14088245698865215,0.08333463198968422
ampliado_15pct,2025-11,Prima,residual_no_mapeado,0.04756344619789996,0.028134676025577753
ampliado_15pct,2025-11,Profuturo,mapeo_alta_confianza,0.4001471587904344,0.27184295823405386
