fecha_cartera,archivo,hoja,fila_excel_aprox,afp,fondo,valor,tipo_valor,participacion_reportada,grupo,entidad_administradora,isin,moneda,seccion,estado_identificacion,instrumento_sin_isin,estado_refinado,fila_instrumento_origen,total_refinado,participacion_hoja10_refinada_pct,participacion_reportada_pct,periodo,identificador_final,tipo_identificador,valor_redondeado
2021-04-30,CA-0001-ab2021.XLS,10,130,Habitat,3,807090.4783194633,miles_soles,0.4723389811070605,51,FONDO MUTUO EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1886112.094029822,42.79122544594119,47.23389811070605,2021-04,FONDO MUTUO EXT,fondo_sin_isin,807090.478319
2021-04-30,CA-0001-ab2021.XLS,10,433,Habitat,3,131840.9997176592,miles_soles,0.077158193718804,134,FMAE,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1886112.094029822,6.990093544014709,7.715819371880404,2021-04,FMAE,fondo_sin_isin,131840.999718
2021-04-30,CA-0001-ab2021.XLS,10,499,Habitat,3,2126.2088474831,miles_soles,0.0012443354835905,199,Coller Int GP V,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1886112.094029822,0.1127297181441795,0.1244335483590558,2021-04,Coller Int GP V,fondo_sin_isin,2126.208847
2021-04-30,CA-0001-ab2021.XLS,10,544,Habitat,3,4582.6977205496005,miles_soles,0.0026819629647387,243,Lexington GP 9,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1886112.094029822,0.2429705919947906,0.2681962964738704,2021-04,Lexington GP 9,fondo_sin_isin,4582.697721
2021-04-30,CA-0001-ab2021.XLS,10,545,Habitat,3,4582.6977205496005,miles_soles,0.0026819629647387,244,"LCP IX Peru, L.P",,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1886112.094029822,0.2429705919947906,0.2681962964738704,2021-04,"LCP IX Peru, L.P",fondo_sin_isin,4582.697721
2021-04-30,CA-0001-ab2021.XLS,10,548,Habitat,3,1371.0333885139,miles_soles,0.000802379077923,247,TSEuropean VIII,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1886112.094029822,0.0726909812440989,0.0802379077923014,2021-04,TSEuropean VIII,fondo_sin_isin,1371.033389
2021-04-30,CA-0001-ab2021.XLS,10,549,Habitat,3,1371.0333885139,miles_soles,0.000802379077923,248,Tishman Speyer European Real Estate Venture VIII SCSp,,EUR,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1886112.094029822,0.0726909812440989,0.0802379077923014,2021-04,Tishman Speyer European Real Estate Venture VIII SCSp,fondo_sin_isin,1371.033389
2021-04-30,CA-0001-ab2021.XLS,10,6,Integra,3,19450.0374853378,miles_soles,0.0032465875287949,1,CTA CTE EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,0.2832089349407143,0.3246587528794961,2021-04,CTA CTE EXT,fondo_sin_isin,19450.037485
2021-04-30,CA-0001-ab2021.XLS,10,7,Integra,3,6897.5318649778,miles_soles,0.0011513315051029,2,BROWN BROTHERS,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,0.1004338760103975,0.115133150510295,2021-04,BROWN BROTHERS,fondo_sin_isin,6897.531865
2021-04-30,CA-0001-ab2021.XLS,10,9,Integra,3,0.2274344555,miles_soles,3.796321047716216e-08,4,BRL,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,3.3116373148140294e-06,3.796321047716216e-06,2021-04,BRL,fondo_sin_isin,0.227434
2021-04-30,CA-0001-ab2021.XLS,10,10,Integra,3,113.3918152189,miles_soles,1.8927287591842387e-05,5,CAD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,0.0016510803767523,0.0018927287591842,2021-04,CAD,fondo_sin_isin,113.391815
2021-04-30,CA-0001-ab2021.XLS,10,11,Integra,3,3.5364328428,miles_soles,5.902990558506879e-07,6,CLP,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,5.1493442089957805e-05,5.902990558506879e-05,2021-04,CLP,fondo_sin_isin,3.536433
2021-04-30,CA-0001-ab2021.XLS,10,12,Integra,3,0.004547433,miles_soles,7.590545404840515e-10,7,COP,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,6.621445627624661e-08,7.590545404840515e-08,2021-04,COP,fondo_sin_isin,0.004547
2021-04-30,CA-0001-ab2021.XLS,10,13,Integra,3,11.1213095637,miles_soles,1.8563617145002883e-06,8,EUR,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,0.0001619356383788,0.00018563617145,2021-04,EUR,fondo_sin_isin,11.12131
2021-04-30,CA-0001-ab2021.XLS,10,14,Integra,3,11.8583029326,miles_soles,1.979380165342815e-06,9,GBP,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,0.0001726668828416,0.0001979380165342,2021-04,GBP,fondo_sin_isin,11.858303
2021-04-30,CA-0001-ab2021.XLS,10,15,Integra,3,0.0003114054,miles_soles,5.1979585581855125e-11,10,JPY,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,4.5343250230376315e-09,5.1979585581855135e-09,2021-04,JPY,fondo_sin_isin,0.000311
2021-04-30,CA-0001-ab2021.XLS,10,16,Integra,3,101.7768545659,miles_soles,1.6988525960565303e-05,11,MXN,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,0.0014819567625488,0.0016988525960565,2021-04,MXN,fondo_sin_isin,101.776855
2021-04-30,CA-0001-ab2021.XLS,10,19,Integra,3,6655.614856560001,miles_soles,0.0011109508763702,14,USD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,0.0969113605216898,0.1110950876370246,2021-04,USD,fondo_sin_isin,6655.614857
2021-04-30,CA-0001-ab2021.XLS,10,23,Integra,3,12552.48111624,miles_soles,0.0020952519334803,18,BNP Paribas,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,0.1827747021296816,0.2095251933480336,2021-04,BNP Paribas,fondo_sin_isin,12552.481116
2021-04-30,CA-0001-ab2021.XLS,10,24,Integra,3,12552.48111624,miles_soles,0.0020952519334803,19,USD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,0.1827747021296816,0.2095251933480336,2021-04,USD,fondo_sin_isin,12552.481116
2021-04-30,CA-0001-ab2021.XLS,10,27,Integra,3,0.02450412,miles_soles,4.090211674710997e-09,22,INTL FCStone,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,3.568006350677184e-07,4.090211674710997e-07,2021-04,INTL FCStone,fondo_sin_isin,0.024504
2021-04-30,CA-0001-ab2021.XLS,10,28,Integra,3,0.02450412,miles_soles,4.090211674710997e-09,23,USD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,3.568006350677184e-07,4.090211674710997e-07,2021-04,USD,fondo_sin_isin,0.024504
2021-04-30,CA-0001-ab2021.XLS,10,29,Integra,3,6724.5234434516005,miles_soles,0.0011224530525998,24,ACC EXTRANJERO,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,0.0979147276111646,0.112245305259987,2021-04,ACC EXTRANJERO,fondo_sin_isin,6724.523443
2021-04-30,CA-0001-ab2021.XLS,10,130,Integra,3,2050688.6427211345,miles_soles,0.3422996062562227,51,FONDO MUTUO EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,29.85975460653385,34.22996062562227,2021-04,FONDO MUTUO EXT,fondo_sin_isin,2050688.642721
2021-04-30,CA-0001-ab2021.XLS,10,433,Integra,3,1228041.0835734524,miles_soles,0.2049838140303295,134,FMAE,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,17.881312959137357,20.498381403032955,2021-04,FMAE,fondo_sin_isin,1228041.083573
2021-04-30,CA-0001-ab2021.XLS,10,499,Integra,3,169284.167971132,miles_soles,0.0282568025368493,199,Coller Int GP V,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,2.4649201293092844,2.8256802536849377,2021-04,Coller Int GP V,fondo_sin_isin,169284.167971
2021-04-30,CA-0001-ab2021.XLS,10,511,Integra,3,131759.773364203,miles_soles,0.0219932551453199,210,Apax IX GP,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,1.9185333247113665,2.1993255145319983,2021-04,Apax IX GP,fondo_sin_isin,131759.773364
2021-04-30,CA-0001-ab2021.XLS,10,512,Integra,3,131759.773364203,miles_soles,0.0219932551453199,211,APAX IX,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,1.9185333247113665,2.1993255145319983,2021-04,APAX IX,fondo_sin_isin,131759.773364
2021-04-30,CA-0001-ab2021.XLS,10,535,Integra,3,54750.6140962521,miles_soles,0.0091389366757135,234,PAI Europe VII,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,0.7972150756644323,0.9138936675713588,2021-04,PAI Europe VII,fondo_sin_isin,54750.614096
2021-04-30,CA-0001-ab2021.XLS,10,536,Integra,3,18829.3514080522,miles_soles,0.0031429830149563,235,PAI Europe VII-1 SCSp,,EUR,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,0.2741712226477124,0.3142983014956303,2021-04,PAI Europe VII-1 SCSp,fondo_sin_isin,18829.351408
2021-04-30,CA-0001-ab2021.XLS,10,537,Integra,3,35921.2626881999,miles_soles,0.0059959536607572,236,PAI Europe VII-1 S.L.P.,,EUR,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,0.5230438530167197,0.5995953660757284,2021-04,PAI Europe VII-1 S.L.P.,fondo_sin_isin,35921.262688
2021-04-30,CA-0001-ab2021.XLS,10,544,Integra,3,14344.4698419878,miles_soles,0.0023943695188906,243,Lexington GP 9,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,0.2088675679571836,0.2394369518890632,2021-04,Lexington GP 9,fondo_sin_isin,14344.469842
2021-04-30,CA-0001-ab2021.XLS,10,545,Integra,3,14344.4698419878,miles_soles,0.0023943695188906,244,"LCP IX Peru, L.P",,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,0.2088675679571836,0.2394369518890632,2021-04,"LCP IX Peru, L.P",fondo_sin_isin,14344.469842
2021-04-30,CA-0001-ab2021.XLS,10,622,Integra,3,12540.314555955,miles_soles,0.0020932210991994,287,DEP ON CMS,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,0.1825975467600426,0.2093221099199457,2021-04,DEP ON CMS,fondo_sin_isin,12540.314556
2021-04-30,CA-0001-ab2021.XLS,10,623,Integra,3,12540.314555955,miles_soles,0.0020932210991994,288,Skandinaviska E,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,0.1825975467600426,0.2093221099199457,2021-04,Skandinaviska E,fondo_sin_isin,12540.314556
2021-04-30,CA-0001-ab2021.XLS,10,624,Integra,3,12540.314555955,miles_soles,0.0020932210991994,289,Skandinaviska E,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6867734.412902398,0.1825975467600426,0.2093221099199457,2021-04,Skandinaviska E,fondo_sin_isin,12540.314556
2021-04-30,CA-0001-ab2021.XLS,10,6,Prima,3,1576.914364802,miles_soles,0.0003107491714594,1,CTA CTE EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5308445.179654827,0.0297057671584457,0.0310749171459469,2021-04,CTA CTE EXT,fondo_sin_isin,1576.914365
2021-04-30,CA-0001-ab2021.XLS,10,7,Prima,3,151.15189887200003,miles_soles,2.9786225801105707e-05,2,BROWN BROTHERS,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5308445.179654827,0.0028473855103808,0.0029786225801105,2021-04,BROWN BROTHERS,fondo_sin_isin,151.151899
2021-04-30,CA-0001-ab2021.XLS,10,10,Prima,3,151.148117372,miles_soles,2.9785480612896317e-05,5,CAD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5308445.179654827,0.002847314274833,0.0029785480612896,2021-04,CAD,fondo_sin_isin,151.148117
2021-04-30,CA-0001-ab2021.XLS,10,19,Prima,3,0.0037815,miles_soles,7.451882093936862e-10,14,USD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5308445.179654827,7.123554773614306e-08,7.451882093936863e-08,2021-04,USD,fondo_sin_isin,0.003782
2021-04-30,CA-0001-ab2021.XLS,10,25,Prima,3,1425.76246593,miles_soles,0.0002809629456583,20,Societe General,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5308445.179654827,0.0268583816480649,0.0280962945658363,2021-04,Societe General,fondo_sin_isin,1425.762466
2021-04-30,CA-0001-ab2021.XLS,10,26,Prima,3,1425.76246593,miles_soles,0.0002809629456583,21,USD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5308445.179654827,0.0268583816480649,0.0280962945658363,2021-04,USD,fondo_sin_isin,1425.762466
2021-04-30,CA-0001-ab2021.XLS,10,29,Prima,3,8966.0466986756,miles_soles,0.001766862960393,24,ACC EXTRANJERO,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5308445.179654827,0.168901559594868,0.176686296039303,2021-04,ACC EXTRANJERO,fondo_sin_isin,8966.046699
2021-04-30,CA-0001-ab2021.XLS,10,130,Prima,3,1968255.867637836,miles_soles,0.3878675302482231,51,FONDO MUTUO EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5308445.179654827,37.07782224409858,38.78675302482231,2021-04,FONDO MUTUO EXT,fondo_sin_isin,1968255.867638
2021-04-30,CA-0001-ab2021.XLS,10,433,Prima,3,540824.591582016,miles_soles,0.1065757262983139,134,FMAE,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5308445.179654827,10.188003705016731,10.657572629831396,2021-04,FMAE,fondo_sin_isin,540824.591582
2021-04-30,CA-0001-ab2021.XLS,10,461,Prima,3,3362.137196893,miles_soles,0.0006625479300511,161,PARTNERS GROUP,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5308445.179654827,0.0633356299840628,0.0662547930051197,2021-04,PARTNERS GROUP,fondo_sin_isin,3362.137197
2021-04-30,CA-0001-ab2021.XLS,10,463,Prima,3,3362.137196893,miles_soles,0.0006625479300511,163,"Partners Group Secondary 2008 S.C.A., SICAR",,EUR,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5308445.179654827,0.0633356299840628,0.0662547930051197,2021-04,"Partners Group Secondary 2008 S.C.A., SICAR",fondo_sin_isin,3362.137197
2021-04-30,CA-0001-ab2021.XLS,10,499,Prima,3,154.6724494234,miles_soles,3.0479990910580177e-05,199,Coller Int GP V,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5308445.179654827,0.0029137053165058,0.003047999091058,2021-04,Coller Int GP V,fondo_sin_isin,154.672449
2021-04-30,CA-0001-ab2021.XLS,10,544,Prima,3,45808.1493814187,miles_soles,0.0090270244117884,243,Lexington GP 9,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5308445.179654827,0.8629296871517715,0.9027024411788416,2021-04,Lexington GP 9,fondo_sin_isin,45808.149381
2021-04-30,CA-0001-ab2021.XLS,10,545,Prima,3,45808.1493814187,miles_soles,0.0090270244117884,244,"LCP IX Peru, L.P",,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5308445.179654827,0.8629296871517715,0.9027024411788416,2021-04,"LCP IX Peru, L.P",fondo_sin_isin,45808.149381
2021-04-30,CA-0001-ab2021.XLS,10,622,Prima,3,72765.48856521,miles_soles,0.0143392791563045,287,DEP ON CMS,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5308445.179654827,1.370749552883985,1.4339279156304534,2021-04,DEP ON CMS,fondo_sin_isin,72765.488565
2021-04-30,CA-0001-ab2021.XLS,10,627,Prima,3,72765.48856521,miles_soles,0.0143392791563045,292,JP Morgan Bank,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5308445.179654827,1.370749552883985,1.4339279156304534,2021-04,JP Morgan Bank,fondo_sin_isin,72765.488565
2021-04-30,CA-0001-ab2021.XLS,10,628,Prima,3,72765.48856521,miles_soles,0.0143392791563045,293,JP Morgan Bank,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5308445.179654827,1.370749552883985,1.4339279156304534,2021-04,JP Morgan Bank,fondo_sin_isin,72765.488565
2021-04-30,CA-0001-ab2021.XLS,10,6,Profuturo,3,7205.5527452613005,miles_soles,0.0015323600713522,1,CTA CTE EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,0.1276678221429018,0.1532360071352295,2021-04,CTA CTE EXT,fondo_sin_isin,7205.552745
2021-04-30,CA-0001-ab2021.XLS,10,7,Profuturo,3,7205.5527452613005,miles_soles,0.0015323600713522,2,BROWN BROTHERS,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,0.1276678221429018,0.1532360071352295,2021-04,BROWN BROTHERS,fondo_sin_isin,7205.552745
2021-04-30,CA-0001-ab2021.XLS,10,9,Profuturo,3,116.926480589,miles_soles,2.486602714221549e-05,4,BRL,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,0.0020717007640321,0.0024866027142215,2021-04,BRL,fondo_sin_isin,116.926481
2021-04-30,CA-0001-ab2021.XLS,10,10,Profuturo,3,3.0796789964,miles_soles,6.549361712422708e-07,5,CAD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,5.456568347628793e-05,6.549361712422708e-05,2021-04,CAD,fondo_sin_isin,3.079679
2021-04-30,CA-0001-ab2021.XLS,10,11,Profuturo,3,0.0012767039999999,miles_soles,2.715086963761883e-10,6,CLP,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,2.2620612875025252e-08,2.7150869637618832e-08,2021-04,CLP,fondo_sin_isin,0.001277
2021-04-30,CA-0001-ab2021.XLS,10,13,Profuturo,3,2.5529192283000004,miles_soles,5.429134487159419e-07,8,EUR,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,4.523256570401796e-05,5.4291344871594186e-05,2021-04,EUR,fondo_sin_isin,2.552919
2021-04-30,CA-0001-ab2021.XLS,10,14,Profuturo,3,0.2827510439999999,miles_soles,6.013090532766114e-08,9,GBP,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,5.009776664233239e-06,6.0130905327661125e-06,2021-04,GBP,fondo_sin_isin,0.282751
2021-04-30,CA-0001-ab2021.XLS,10,15,Profuturo,3,0.000865015,miles_soles,1.8395735816277582e-10,10,JPY,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,1.5326316394473563e-08,1.839573581627758e-08,2021-04,JPY,fondo_sin_isin,0.000865
2021-04-30,CA-0001-ab2021.XLS,10,16,Profuturo,3,64.4615195274,miles_soles,1.3708630295912429e-05,11,MXN,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,0.0011421277591087,0.0013708630295912,2021-04,MXN,fondo_sin_isin,64.46152
2021-04-30,CA-0001-ab2021.XLS,10,19,Profuturo,3,7018.24724442,miles_soles,0.001492526975852,14,USD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,0.1243491474744636,0.1492526975852077,2021-04,USD,fondo_sin_isin,7018.247244
2021-04-30,CA-0001-ab2021.XLS,10,34,Profuturo,3,925.5855613095,miles_soles,0.0001968385225829,27,TIT ESTAD EXTRA,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,0.0163995042430314,0.0196838522582967,2021-04,TIT ESTAD EXTRA,fondo_sin_isin,925.585561
2021-04-30,CA-0001-ab2021.XLS,10,130,Profuturo,3,1733048.5739368626,miles_soles,0.3685566576639612,51,FONDO MUTUO EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,30.706115814347225,36.85566576639612,2021-04,FONDO MUTUO EXT,fondo_sin_isin,1733048.573937
2021-04-30,CA-0001-ab2021.XLS,10,433,Profuturo,3,964130.219864498,miles_soles,0.2050355753035141,134,FMAE,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,17.082437639944576,20.50355753035141,2021-04,FMAE,fondo_sin_isin,964130.219864
2021-04-30,CA-0001-ab2021.XLS,10,436,Profuturo,3,88406.0121061655,miles_soles,0.0188007565565413,137,Altamar,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,1.5663757422851077,1.880075655654132,2021-04,Altamar,fondo_sin_isin,88406.012106
2021-04-30,CA-0001-ab2021.XLS,10,437,Profuturo,3,11334.6473206281,miles_soles,0.0024104689245961,138,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado)",,EUR,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,0.2008270273413967,0.241046892459614,2021-04,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado)",fondo_sin_isin,11334.647321
2021-04-30,CA-0001-ab2021.XLS,10,438,Profuturo,3,77071.3647855374,miles_soles,0.0163902876319451,139,"Altamar Global Private Equity Program VIII, FCR",,EUR,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,1.365548714943711,1.6390287631945173,2021-04,"Altamar Global Private Equity Program VIII, FCR",fondo_sin_isin,77071.364786
2021-04-30,CA-0001-ab2021.XLS,10,453,Profuturo,3,7524.7086194504,miles_soles,0.0016002329654153,154,HV IX-Buy As LC,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,0.1333226187729914,0.1600232965415355,2021-04,HV IX-Buy As LC,fondo_sin_isin,7524.708619
2021-04-30,CA-0001-ab2021.XLS,10,454,Profuturo,3,7524.7086194504,miles_soles,0.0016002329654153,155,Harvour vest Buyout,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,0.1333226187729914,0.1600232965415355,2021-04,Harvour vest Buyout,fondo_sin_isin,7524.708619
2021-04-30,CA-0001-ab2021.XLS,10,480,Profuturo,3,114435.4266206449,miles_soles,0.0243362701934232,180,PAI Europe,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,2.0275643256181293,2.433627019342327,2021-04,PAI Europe,fondo_sin_isin,114435.426621
2021-04-30,CA-0001-ab2021.XLS,10,481,Profuturo,3,22039.9130589538,miles_soles,0.0046870911839244,181,PAI Europe VI -1 FPCI,,EUR,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,0.3905026859051179,0.4687091183924446,2021-04,PAI Europe VI -1 FPCI,fondo_sin_isin,22039.913059
2021-04-30,CA-0001-ab2021.XLS,10,482,Profuturo,3,92395.5135616911,miles_soles,0.0196491790094988,182,PAI Europe VI -1 SCSP,,EUR,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,1.6370616397130116,1.964917900949882,2021-04,PAI Europe VI -1 SCSP,fondo_sin_isin,92395.513562
2021-04-30,CA-0001-ab2021.XLS,10,535,Profuturo,3,15793.4464248973,miles_soles,0.00335869398867,234,PAI Europe VII,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,0.2798279299979114,0.3358693988670074,2021-04,PAI Europe VII,fondo_sin_isin,15793.446425
2021-04-30,CA-0001-ab2021.XLS,10,536,Profuturo,3,5431.5436043297,miles_soles,0.001155092584751,235,PAI Europe VII-1 SCSp,,EUR,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,0.0962359679200202,0.1155092584751031,2021-04,PAI Europe VII-1 SCSp,fondo_sin_isin,5431.543604
2021-04-30,CA-0001-ab2021.XLS,10,537,Profuturo,3,10361.9028205676,miles_soles,0.002203601403919,236,PAI Europe VII-1 S.L.P.,,EUR,,entidad_sin_isin,,entidad_sin_isin_pendiente,,5643985.010722546,0.1835919620778912,0.2203601403919043,2021-04,PAI Europe VII-1 S.L.P.,fondo_sin_isin,10361.902821
2021-05-31,CA-0001-my2021.XLS,10,6,Habitat,3,4071.7683690581,miles_soles,0.0022935173298028,1,CTA CTE EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1844273.677595672,0.2207789667294038,0.2293517329802827,2021-05,CTA CTE EXT,fondo_sin_isin,4071.768369
2021-05-31,CA-0001-my2021.XLS,10,7,Habitat,3,4071.7683690581,miles_soles,0.0022935173298028,2,BROWN BROTHERS,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1844273.677595672,0.2207789667294038,0.2293517329802827,2021-05,BROWN BROTHERS,fondo_sin_isin,4071.768369
2021-05-31,CA-0001-my2021.XLS,10,13,Habitat,3,37.8059219181,miles_soles,2.129505640528189e-05,8,EUR,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1844273.677595672,0.0020499084478279,0.0021295056405281,2021-05,EUR,fondo_sin_isin,37.805922
2021-05-31,CA-0001-my2021.XLS,10,19,Habitat,3,4033.96244714,miles_soles,0.0022722222733975,14,USD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1844273.677595672,0.2187290582815759,0.2272222273397545,2021-05,USD,fondo_sin_isin,4033.962447
2021-05-31,CA-0001-my2021.XLS,10,125,Habitat,3,763345.3405522696,miles_soles,0.4299718472408738,51,FONDO MUTUO EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1844273.677595672,41.3900252346182,42.997184724087376,2021-05,FONDO MUTUO EXT,fondo_sin_isin,763345.340552
2021-05-31,CA-0001-my2021.XLS,10,428,Habitat,3,147793.57760210498,miles_soles,0.0832481371091347,134,FMAE,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1844273.677595672,8.013646748717868,8.324813710913476,2021-05,FMAE,fondo_sin_isin,147793.577602
2021-05-31,CA-0001-my2021.XLS,10,494,Habitat,3,2443.3887282243,miles_soles,0.0013762949862797,199,Coller Int GP V,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1844273.677595672,0.1324851489183361,0.1376294986279795,2021-05,Coller Int GP V,fondo_sin_isin,2443.388728
2021-05-31,CA-0001-my2021.XLS,10,539,Habitat,3,5614.5114805259,miles_soles,0.0031625029254652,243,Lexington GP 9,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1844273.677595672,0.3044294102730665,0.3162502925465242,2021-05,Lexington GP 9,fondo_sin_isin,5614.511481
2021-05-31,CA-0001-my2021.XLS,10,540,Habitat,3,5614.5114805259,miles_soles,0.0031625029254652,244,"LCP IX Peru, L.P",,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1844273.677595672,0.3044294102730665,0.3162502925465242,2021-05,"LCP IX Peru, L.P",fondo_sin_isin,5614.511481
2021-05-31,CA-0001-my2021.XLS,10,543,Habitat,3,1722.6359709981,miles_soles,0.0009703143927462,247,TSEuropean VIII,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1844273.677595672,0.0934045739482576,0.0970314392746216,2021-05,TSEuropean VIII,fondo_sin_isin,1722.635971
2021-05-31,CA-0001-my2021.XLS,10,544,Habitat,3,1722.6359709981,miles_soles,0.0009703143927462,248,Tishman Speyer European Real Estate Venture VIII SCSp,,EUR,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1844273.677595672,0.0934045739482576,0.0970314392746216,2021-05,Tishman Speyer European Real Estate Venture VIII SCSp,fondo_sin_isin,1722.635971
2021-05-31,CA-0001-my2021.XLS,10,6,Integra,3,18471.6191593674,miles_soles,0.0029357425932008,1,CTA CTE EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,6949540.881465285,0.2657962514996059,0.2935742593200895,2021-05,CTA CTE EXT,fondo_sin_isin,18471.619159
