modelo,parametros,val_mae,val_rmse,val_r2,val_direccion_pct,val_mape_5d_pct,val_p90_5d_pct,estado,seleccionado,afp
HUBER,"{""alpha"": 0.1, ""epsilon"": 2.0}",0.003092852765347938,0.004386770718918079,0.19095211798955158,64.92411467116358,0.6700483743319056,1.4278910089866197,CORRECTO,True,Prima
LAD_Q50,"{""alpha"": 0.0}",0.003088495878664638,0.004399536216116137,0.186236610287275,64.58684654300168,0.6782098115852135,1.4630068606397861,CORRECTO,True,Prima
LAD_Q50,"{""alpha"": 1e-06}",0.003088495878664638,0.004399536216116137,0.186236610287275,64.58684654300168,0.6782098115852135,1.4630068606397861,CORRECTO,False,Prima
LAD_Q50,"{""alpha"": 1e-05}",0.003088495878664638,0.004399536216116137,0.186236610287275,64.58684654300168,0.6782098115852135,1.4630068606397861,CORRECTO,False,Prima
LAD_Q50,"{""alpha"": 0.0001}",0.003088495878664638,0.004399536216116137,0.186236610287275,64.58684654300168,0.6782098115852135,1.4630068606397861,CORRECTO,False,Prima
LAD_Q50,"{""alpha"": 0.001}",0.0030887498726308925,0.004401638426539508,0.1854587507564448,64.58684654300168,0.6783890665384829,1.4557962037585634,CORRECTO,False,Prima
LAD_Q50,"{""alpha"": 0.01}",0.003104901935876739,0.004445100599379462,0.1692936281114017,64.58684654300168,0.689173143928474,1.4666193961148553,CORRECTO,False,Prima
ARDL_OLS,{},0.0030825538498742634,0.004265582649841316,0.2350358615337934,67.62225969645868,0.6160859364106425,1.2600777444027909,CORRECTO,True,Prima
ARDL_RIDGE,"{""alpha"": 0.001}",0.0030825536655122187,0.004265582578872512,0.2350358869880368,67.62225969645868,0.6160859381469713,1.2600776904948772,CORRECTO,True,Prima
ARDL_RIDGE,"{""alpha"": 0.01}",0.0030825520062743358,0.004265581940171834,0.23503611606955244,67.62225969645868,0.6160859537707276,1.2600772053356488,CORRECTO,False,Prima
ARDL_RIDGE,"{""alpha"": 0.1}",0.003082535415925687,0.004265575555000845,0.2350384062243832,67.62225969645868,0.6160861096894865,1.2600723549429835,CORRECTO,False,Prima
ARDL_RIDGE,"{""alpha"": 1.0}",0.0030823697148574863,0.0042655118860641375,0.23506124203032996,67.62225969645868,0.6160876371235587,1.2600239706164293,CORRECTO,False,Prima
ARDL_RIDGE,"{""alpha"": 10.0}",0.0030807418094478045,0.004264892703370721,0.2352833032865127,67.62225969645868,0.6160998583336943,1.2584746582546167,CORRECTO,False,Prima
ARDL_RIDGE,"{""alpha"": 100.0}",0.0030676590188022297,0.004259929816985538,0.23706200872340177,67.79089376053963,0.6162210814891054,1.261263247292837,CORRECTO,False,Prima
OLS,{},0.0034054883001507987,0.004734869641686462,0.17391006089480932,63.23777403035413,0.6962677934499564,1.52652287074437,CORRECTO,True,Profuturo
RIDGE,"{""alpha"": 0.001}",0.003405488164005575,0.004734869553231191,0.17391009176028804,63.23777403035413,0.6962678090545705,1.526522916108931,CORRECTO,True,Profuturo
RIDGE,"{""alpha"": 0.01}",0.003405486938711055,0.004734868757164186,0.17391036953894967,63.23777403035413,0.6962679494988167,1.5265233243945586,CORRECTO,False,Profuturo
RIDGE,"{""alpha"": 0.1}",0.0034054746870034822,0.004734860799507449,0.17391314627153764,63.23777403035413,0.6962693542085386,1.526527407696362,CORRECTO,False,Profuturo
RIDGE,"{""alpha"": 1.0}",0.0034053522934254952,0.004734781523416848,0.17394080849469096,63.23777403035413,0.6962834279414962,1.5265682851070672,CORRECTO,False,Profuturo
RIDGE,"{""alpha"": 10.0}",0.003404140450292201,0.0047340179815713425,0.17420721145326756,63.06913996627319,0.6964267411493563,1.5269813387392674,CORRECTO,False,Profuturo
RIDGE,"{""alpha"": 100.0}",0.0033946190039693736,0.0047286704007631864,0.17607180069462702,63.23777403035413,0.6980788428491547,1.5239636045449931,CORRECTO,False,Profuturo
ELASTIC_NET,"{""alpha"": 1e-05, ""l1_ratio"": 0.1}",0.0034053617330621756,0.004734874888161968,0.17390823019476465,63.23777403035413,0.6963120945373263,1.5266275559221587,CORRECTO,True,Profuturo
ELASTIC_NET,"{""alpha"": 1e-05, ""l1_ratio"": 0.5}",0.003404822052942868,0.004734857571969543,0.1739142724823548,63.23777403035413,0.6964879860565628,1.5270469905756257,CORRECTO,False,Profuturo
ELASTIC_NET,"{""alpha"": 1e-05, ""l1_ratio"": 0.9}",0.003404285232342537,0.00473484389364745,0.17391904536101688,63.23777403035413,0.6966638782399975,1.5274664179106667,CORRECTO,False,Profuturo
ELASTIC_NET,"{""alpha"": 0.0001, ""l1_ratio"": 0.1}",0.0034041288680591443,0.004734827076313483,0.17392491353954098,63.23777403035413,0.6967103276295447,1.5275784866052133,CORRECTO,False,Profuturo
ELASTIC_NET,"{""alpha"": 0.0001, ""l1_ratio"": 0.5}",0.003399221859027153,0.0047349003483547585,0.17389934611112323,63.23777403035413,0.6984691985456606,1.530823379709362,CORRECTO,False,Profuturo
ELASTIC_NET,"{""alpha"": 0.0001, ""l1_ratio"": 0.9}",0.0033952463271868256,0.0047353374069521925,0.17374683136729974,63.23777403035413,0.7002454976845552,1.5297845221970896,CORRECTO,False,Profuturo
ELASTIC_NET,"{""alpha"": 0.001, ""l1_ratio"": 0.1}",0.0033941422194057286,0.004735383713852017,0.1737306714164878,63.23777403035413,0.7007270479879756,1.529366445052088,CORRECTO,False,Profuturo
ELASTIC_NET,"{""alpha"": 0.001, ""l1_ratio"": 0.5}",0.0033721368223101366,0.004760679033010426,0.16487961684170216,63.06913996627319,0.7200510287480325,1.5294257728207772,CORRECTO,False,Profuturo
ELASTIC_NET,"{""alpha"": 0.001, ""l1_ratio"": 0.9}",0.003392092998794846,0.0048217142203805605,0.1433287098971009,62.731871838111296,0.7443289888746571,1.562079269286083,CORRECTO,False,Profuturo
ELASTIC_NET,"{""alpha"": 0.01, ""l1_ratio"": 0.1}",0.0034029731721842245,0.004842185869755513,0.13603889424998827,62.731871838111296,0.7513489406148224,1.591077095241356,CORRECTO,False,Profuturo
ELASTIC_NET,"{""alpha"": 0.01, ""l1_ratio"": 0.5}",0.003695659325641021,0.005218066405703398,-0.00329923916371766,50.92748735244519,0.8424332061810931,1.7904703484291744,CORRECTO,False,Profuturo
ELASTIC_NET,"{""alpha"": 0.01, ""l1_ratio"": 0.9}",0.003695659325641021,0.005218066405703398,-0.00329923916371766,50.92748735244519,0.8424332061810931,1.7904703484291744,CORRECTO,False,Profuturo
HUBER,"{""alpha"": 1e-06, ""epsilon"": 1.1}",0.003400775172268453,0.004789597227845423,0.15470311785749913,62.900505902192236,0.7271940880639135,1.5746778210331998,CORRECTO,False,Profuturo
HUBER,"{""alpha"": 0.0001, ""epsilon"": 1.1}",0.003400775172218759,0.004789597227782661,0.15470311787965207,62.900505902192236,0.7271940880719363,1.574677821017963,CORRECTO,False,Profuturo
HUBER,"{""alpha"": 0.01, ""epsilon"": 1.1}",0.0034007751672497167,0.004789597221466474,0.15470312010908938,62.900505902192236,0.7271940888560241,1.5746778195126117,CORRECTO,False,Profuturo
HUBER,"{""alpha"": 0.1, ""epsilon"": 1.1}",0.003400775119328931,0.0047895971656577545,0.1547031398080052,62.900505902192236,0.7271940967550259,1.5746777966741916,CORRECTO,False,Profuturo
HUBER,"{""alpha"": 1e-06, ""epsilon"": 1.35}",0.0034006112740483816,0.004782443398067277,0.15722633377002493,62.731871838111296,0.7211262956869058,1.5682104091290765,CORRECTO,False,Profuturo
HUBER,"{""alpha"": 0.0001, ""epsilon"": 1.35}",0.0034006112739884634,0.0047824433979919085,0.15722633379658812,62.731871838111296,0.72112629568811,1.5682104089661137,CORRECTO,False,Profuturo
HUBER,"{""alpha"": 0.01, ""epsilon"": 1.35}",0.00340061126799661,0.004782443390455089,0.15722633645290085,62.731871838111296,0.7211262958083935,1.56821039267169,CORRECTO,False,Profuturo
HUBER,"{""alpha"": 0.1, ""epsilon"": 1.35}",0.0034006112135252457,0.004782443321938674,0.15722636060115547,62.731871838111296,0.721126296901887,1.5682102445404806,CORRECTO,False,Profuturo
HUBER,"{""alpha"": 1e-06, ""epsilon"": 1.5}",0.0034004730568207766,0.004777409370575702,0.15899961683391006,62.731871838111296,0.7183224487588745,1.5715525328482374,CORRECTO,False,Profuturo
HUBER,"{""alpha"": 0.0001, ""epsilon"": 1.5}",0.003400473056757387,0.004777409370499882,0.15899961686060382,62.731871838111296,0.7183224487603834,1.571552532834657,CORRECTO,False,Profuturo
HUBER,"{""alpha"": 0.01, ""epsilon"": 1.5}",0.0034004730504180697,0.004777409362917957,0.1589996195300014,62.731871838111296,0.7183224489114873,1.5715525314736258,CORRECTO,False,Profuturo
HUBER,"{""alpha"": 0.1, ""epsilon"": 1.5}",0.0034004729927937915,0.004777409294013354,0.15899964378950782,62.731871838111296,0.7183224502946473,1.5715525191212665,CORRECTO,False,Profuturo
HUBER,"{""alpha"": 1e-06, ""epsilon"": 1.75}",0.003398670840311383,0.004768432062050285,0.16215732250041293,63.06913996627319,0.7143335900108114,1.5647831894009752,CORRECTO,False,Profuturo
HUBER,"{""alpha"": 0.0001, ""epsilon"": 1.75}",0.00339867084025334,0.004768432061985436,0.16215732252320147,63.06913996627319,0.7143335900138731,1.564783189446863,CORRECTO,False,Profuturo
HUBER,"{""alpha"": 0.01, ""epsilon"": 1.75}",0.0033986708344490597,0.004768432055500574,0.16215732480206135,63.06913996627319,0.7143335903202713,1.5647831940336963,CORRECTO,False,Profuturo
HUBER,"{""alpha"": 0.1, ""epsilon"": 1.75}",0.0033986707816939395,0.004768431996555171,0.16215734551619665,63.06913996627319,0.7143335931077055,1.5647832357558284,CORRECTO,False,Profuturo
HUBER,"{""alpha"": 1e-06, ""epsilon"": 2.0}",0.003395940224216987,0.004760753873774149,0.16485335943677315,62.900505902192236,0.7118349702704353,1.5547334778234054,CORRECTO,True,Profuturo
HUBER,"{""alpha"": 0.0001, ""epsilon"": 2.0}",0.0033959402241718964,0.004760753873728982,0.16485335945261992,62.900505902192236,0.7118349702753208,1.5547334778714559,CORRECTO,False,Profuturo
HUBER,"{""alpha"": 0.01, ""epsilon"": 2.0}",0.003395940219664731,0.004760753869213252,0.16485336103694714,62.900505902192236,0.7118349707635977,1.5547334826746493,CORRECTO,False,Profuturo
HUBER,"{""alpha"": 0.1, ""epsilon"": 2.0}",0.003395940178828269,0.004760753828220597,0.1648533754190722,62.900505902192236,0.7118349751734452,1.5547335262508943,CORRECTO,False,Profuturo
LAD_Q50,"{""alpha"": 0.0}",0.003394505567906863,0.004780357696474796,0.1579612681683804,63.23777403035413,0.7254456592833096,1.5700687637340571,CORRECTO,True,Profuturo
LAD_Q50,"{""alpha"": 1e-06}",0.003394505567906863,0.004780357696474796,0.1579612681683804,63.23777403035413,0.7254456592833096,1.5700687637340571,CORRECTO,False,Profuturo
LAD_Q50,"{""alpha"": 1e-05}",0.003394505567906863,0.004780357696474796,0.1579612681683804,63.23777403035413,0.7254456592833096,1.5700687637340571,CORRECTO,False,Profuturo
LAD_Q50,"{""alpha"": 0.0001}",0.003394505567906863,0.004780357696474796,0.1579612681683804,63.23777403035413,0.7254456592833096,1.5700687637340571,CORRECTO,False,Profuturo
LAD_Q50,"{""alpha"": 0.001}",0.0033940898937178015,0.00478510825215221,0.15628685811827447,62.900505902192236,0.7277154821636979,1.5701520787370442,CORRECTO,False,Profuturo
LAD_Q50,"{""alpha"": 0.01}",0.003393227380351746,0.004793597909972025,0.15329039927731514,63.23777403035413,0.7318849627427283,1.5855709698958382,CORRECTO,False,Profuturo
ARDL_OLS,{},0.003344975030020409,0.004583865071833474,0.22576120199810112,65.59865092748736,0.6369976211391634,1.299945307629012,CORRECTO,True,Profuturo
ARDL_RIDGE,"{""alpha"": 0.001}",0.0033449747876849586,0.004583864922626143,0.22576125240189848,65.59865092748736,0.6369976637746535,1.2999451027541349,CORRECTO,True,Profuturo
ARDL_RIDGE,"{""alpha"": 0.01}",0.003344972606697983,0.004583863579819771,0.22576170601586332,65.59865092748736,0.6369980474912418,1.2999432588998567,CORRECTO,False,Profuturo
ARDL_RIDGE,"{""alpha"": 0.1}",0.003344950800003756,0.0045838501576553675,0.2257662401553613,65.59865092748736,0.6370018843789645,1.29992482230422,CORRECTO,False,Profuturo
ARDL_RIDGE,"{""alpha"": 1.0}",0.003344733049856938,0.004583716524008328,0.22581138219503727,65.7672849915683,0.637040225490265,1.2998318937195215,CORRECTO,False,Profuturo
ARDL_RIDGE,"{""alpha"": 10.0}",0.0033425864900985367,0.004582437115855308,0.22624350533775273,65.93591905564924,0.6374209095188514,1.3042005684209639,CORRECTO,False,Profuturo
ARDL_RIDGE,"{""alpha"": 100.0}",0.0033244007251493754,0.004573937533411555,0.2291111968085493,66.44182124789208,0.641208814086756,1.3123673472072555,CORRECTO,False,Profuturo
