fecha_cartera,archivo,hoja,fila_excel_aprox,afp,fondo,valor,tipo_valor,participacion_reportada,identificador_especifico,categoria_instrumento,estado_pareja,moneda,estado_refinado,fila_categoria_origen,total_refinado,participacion_hoja3_refinada_pct,participacion_reportada_pct,fuente_detalle,identificador_final,categoria_final,grupo,entidad_administradora,isin,seccion,estado_identificacion,instrumento_sin_isin,fila_instrumento_origen,participacion_hoja10_refinada_pct,valor_abs,ranking
2026-01-30,CA-0001-en2026.XLS,10,462,Profuturo,3,36463.372560353804,miles_soles,0.010246570646015156,,,,,entidad_sin_isin_pendiente,,2133992.3517688075,,1.0246570646015156,hoja_10,PAI Europe VI General Partner S.A.R.L.,PAI Europe VI General Partner S.A.R.L.,210.0,PAI Europe VI General Partner S.A.R.L.,,,entidad_sin_isin,,,1.708692748131469,36463.372560353804,19
2026-01-30,CA-0001-en2026.XLS,10,51,Profuturo,3,36231.713903406504,miles_soles,0.01018147225748177,,,,,entidad_sin_isin_pendiente,,2133992.3517688075,,1.0181472257481772,hoja_10,GBP,GBP,45.0,GBP,,,entidad_sin_isin,,,1.697837102057795,36231.713903406504,20
2026-01-30,CA-0001-en2026.XLS,3,697,Habitat,3,533139.1754948801,miles_soles,0.10692221241751365,VAN ECK ASSOCIATES CORPORATION,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,5140331.281444551,10.371689027502828,10.692221241751366,hoja_3,VAN ECK ASSOCIATES CORPORATION,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,533139.1754948801,1
2026-01-30,CA-0001-en2026.XLS,3,8,Habitat,3,495580.3823458773,miles_soles,0.09938971538145278,GOBIERNO CENTRAL,BONOS GOBIERNO CENTRAL DE LA REPUBLICA,sin_categoria_adyacente,,pareja_exacta_heuristica,9.0,5140331.281444551,9.64102030028321,9.938971538145278,hoja_3,GOBIERNO CENTRAL,BONOS GOBIERNO CENTRAL DE LA REPUBLICA,,,,,,,,,495580.3823458773,2
2026-01-30,CA-0001-en2026.XLS,3,369,Habitat,3,462896.32282704004,miles_soles,0.09283485669695278,BlackRock Fund Advisors,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,5140331.281444551,9.005184636601,9.283485669695278,hoja_3,BlackRock Fund Advisors,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,462896.32282704004,3
2026-01-30,CA-0001-en2026.XLS,3,148,Habitat,3,319422.58357,miles_soles,0.06406088860328092,MINSUR,ACCIONES DEL TRABAJO,pareja_exacta,,pareja_exacta_original,,5140331.281444551,6.214046645651891,6.406088860328092,hoja_3,MINSUR,ACCIONES DEL TRABAJO,,,,,,,,,319422.58357,4
2026-01-30,CA-0001-en2026.XLS,3,101,Habitat,3,288750.51516383997,miles_soles,0.05790953907927761,CIA MINERA BUENAVENTURA,,sin_categoria_adyacente,,pendiente_sin_categoria,,5140331.281444551,5.6173522552167965,5.7909539079277605,hoja_3,CIA MINERA BUENAVENTURA,,,,,,,,,,288750.51516383997,5
2026-01-30,CA-0001-en2026.XLS,3,63,Habitat,3,200782.89711392001,miles_soles,0.04026744340273023,CONSORCIO CREDICORP,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,pareja_exacta_original,,5140331.281444551,3.9060302949481382,4.026744340273023,hoja_3,CONSORCIO CREDICORP,ACCIONES DEL CAPITAL SOCIAL,,,,,,,,,200782.89711392001,6
2026-01-30,CA-0001-en2026.XLS,3,549,Habitat,3,188616.32333840002,miles_soles,0.03782741077070319,"Krane Funds Advisors, LLC",FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,5140331.281444551,3.669341779960036,3.7827410770703187,hoja_3,"Krane Funds Advisors, LLC",FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,188616.32333840002,7
2026-01-30,CA-0001-en2026.XLS,3,481,Habitat,3,177492.9951072,miles_soles,0.03559660328441762,Global X Management Company LLC,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,5140331.281444551,3.4529485628272654,3.559660328441762,hoja_3,Global X Management Company LLC,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,177492.9951072,8
2026-01-30,CA-0001-en2026.XLS,3,114,Habitat,3,163394.2488,miles_soles,0.032769069280599986,Ferreycorp S.A.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,pareja_exacta_original,,5140331.281444551,3.1786715651930213,3.2769069280599985,hoja_3,Ferreycorp S.A.A.,ACCIONES DEL CAPITAL SOCIAL,,,,,,,,,163394.2488,9
2026-01-30,CA-0001-en2026.XLS,3,131,Habitat,3,157089.28392484097,miles_soles,0.03150459496572535,InRetail Peru Corp.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,pareja_exacta_original,,5140331.281444551,3.0560147843369205,3.150459496572535,hoja_3,InRetail Peru Corp.,ACCIONES DEL CAPITAL SOCIAL,,,,,,,,,157089.28392484097,10
2026-01-30,CA-0001-en2026.XLS,3,461,Habitat,3,130280.1262660616,miles_soles,0.02612796053013762,First Trust Advisors L.P.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,5140331.281444551,2.5344694560123737,2.612796053013762,hoja_3,First Trust Advisors L.P.,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,130280.1262660616,11
2026-01-30,CA-0001-en2026.XLS,3,155,Habitat,3,101149.77622152,miles_soles,0.020285805951330237,Nexa Resources S.A. Peru,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,sin_categoria_adyacente,,pareja_exacta_heuristica,156.0,5140331.281444551,1.9677676531597899,2.0285805951330236,hoja_3,Nexa Resources S.A. Peru,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,,,,,,,,,101149.77622152,12
2026-01-30,CA-0001-en2026.XLS,3,98,Habitat,3,96260.4482103186,miles_soles,0.01930524066515086,CEMENTOS PACASMAYO S.A.A.,,sin_categoria_adyacente,,pendiente_sin_categoria,,5140331.281444551,1.8726506705471948,1.930524066515086,hoja_3,CEMENTOS PACASMAYO S.A.A.,,,,,,,,,,96260.4482103186,13
2026-01-30,CA-0001-en2026.XLS,3,381,Habitat,3,80861.65366005909,miles_soles,0.01621697918005519,BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,5140331.281444551,1.5730825355936031,1.6216979180055189,hoja_3,BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,80861.65366005909,14
2026-01-30,CA-0001-en2026.XLS,3,176,Habitat,3,79534.7263595573,miles_soles,0.015950861045789112,SOCIEDAD MINERA CERRO VERDE,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,pareja_exacta_original,,5140331.281444551,1.5472684931156075,1.5950861045789113,hoja_3,SOCIEDAD MINERA CERRO VERDE,ACCIONES DEL CAPITAL SOCIAL,,,,,,,,,79534.7263595573,15
2026-01-30,CA-0001-en2026.XLS,3,162,Habitat,3,78904.594181952,miles_soles,0.015824486677440578,Orygen Perú S.A.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,pareja_exacta_original,,5140331.281444551,1.5350099023146613,1.582448667744058,hoja_3,Orygen Perú S.A.A.,ACCIONES DEL CAPITAL SOCIAL,,,,,,,,,78904.594181952,16
2026-01-30,CA-0001-en2026.XLS,3,111,Habitat,3,67855.46912073021,miles_soles,0.013608560797060446,Engie Energía Perú S.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,pareja_exacta_original,,5140331.281444551,1.3200602335820903,1.3608560797060445,hoja_3,Engie Energía Perú S.A.,ACCIONES DEL CAPITAL SOCIAL,,,,,,,,,67855.46912073021,17
2026-01-30,CA-0001-en2026.XLS,3,443,Habitat,3,66329.1216216242,miles_soles,0.013302448511519125,DWS INVESTMENT SA,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,5140331.281444551,1.2903666707446955,1.3302448511519125,hoja_3,DWS INVESTMENT SA,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,66329.1216216242,18
2026-01-30,CA-0001-en2026.XLS,3,182,Habitat,3,62387.29279,miles_soles,0.012511906230965123,VOLCAN CIA MINERA,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,pareja_exacta_original,,5140331.281444551,1.2136823362961877,1.2511906230965124,hoja_3,VOLCAN CIA MINERA,ACCIONES DEL CAPITAL SOCIAL,,,,,,,,,62387.29279,19
2026-01-30,CA-0001-en2026.XLS,3,319,Habitat,3,60123.3382703284,miles_soles,0.012057865265336925,Antin Infrastructure Partners IV Luxembourg G,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,pareja_exacta_original,,5140331.281444551,1.169639367162195,1.2057865265336924,hoja_3,Antin Infrastructure Partners IV Luxembourg G,Fondo Mutuo Alternativo Extranjero,,,,,,,,,60123.3382703284,20
2026-01-30,CA-0001-en2026.XLS,3,697,Integra,3,391581.577552,miles_soles,0.11525093348131214,VAN ECK ASSOCIATES CORPORATION,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3419166.888911259,11.452543566151828,11.525093348131215,hoja_3,VAN ECK ASSOCIATES CORPORATION,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,391581.577552,1
2026-01-30,CA-0001-en2026.XLS,3,521,Integra,3,260270.83892,miles_soles,0.07660334107395758,Invesco Capital Management LLC,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3419166.888911259,7.612112756592475,7.660334107395758,hoja_3,Invesco Capital Management LLC,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,260270.83892,2
2026-01-30,CA-0001-en2026.XLS,3,369,Integra,3,229263.815072,miles_soles,0.06747730285402945,BlackRock Fund Advisors,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3419166.888911259,6.705253721762697,6.747730285402945,hoja_3,BlackRock Fund Advisors,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,229263.815072,3
2026-01-30,CA-0001-en2026.XLS,3,148,Integra,3,205975.54838999998,miles_soles,0.06062306192921008,MINSUR,ACCIONES DEL TRABAJO,pareja_exacta,,pareja_exacta_original,,3419166.888911259,6.02414433346327,6.0623061929210085,hoja_3,MINSUR,ACCIONES DEL TRABAJO,,,,,,,,,205975.54838999998,4
2026-01-30,CA-0001-en2026.XLS,3,63,Integra,3,186555.9479912,miles_soles,0.05490745322313262,CONSORCIO CREDICORP,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,pareja_exacta_original,,3419166.888911259,5.45618140478085,5.490745322313262,hoja_3,CONSORCIO CREDICORP,ACCIONES DEL CAPITAL SOCIAL,,,,,,,,,186555.9479912,5
2026-01-30,CA-0001-en2026.XLS,3,101,Integra,3,181032.76964112,miles_soles,0.05328186229362582,CIA MINERA BUENAVENTURA,,sin_categoria_adyacente,,pendiente_sin_categoria,,3419166.888911259,5.294645611719906,5.328186229362582,hoja_3,CIA MINERA BUENAVENTURA,,,,,,,,,,181032.76964112,6
2026-01-30,CA-0001-en2026.XLS,3,365,Integra,3,151310.50807123203,miles_soles,0.044533957418937405,BlackRock Asset Management (Deutschland) AG,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3419166.888911259,4.425361878706447,4.453395741893741,hoja_3,BlackRock Asset Management (Deutschland) AG,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,151310.50807123203,7
2026-01-30,CA-0001-en2026.XLS,3,497,Integra,3,115595.997294296,miles_soles,0.03402240390918718,"Hellman & Friedman Investors IX, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,pareja_exacta_original,,3419166.888911259,3.3808234885868473,3.4022403909187178,hoja_3,"Hellman & Friedman Investors IX, L.P.",Fondo Mutuo Alternativo Extranjero,,,,,,,,,115595.997294296,8
2026-01-30,CA-0001-en2026.XLS,3,114,Integra,3,98705.66112,miles_soles,0.029051212406588242,Ferreycorp S.A.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,pareja_exacta_original,,3419166.888911259,2.8868336740190577,2.9051212406588243,hoja_3,Ferreycorp S.A.A.,ACCIONES DEL CAPITAL SOCIAL,,,,,,,,,98705.66112,9
2026-01-30,CA-0001-en2026.XLS,3,131,Integra,3,82732.80829786921,miles_soles,0.024350056112110306,InRetail Peru Corp.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,pareja_exacta_original,,3419166.888911259,2.4196773946946246,2.4350056112110305,hoja_3,InRetail Peru Corp.,ACCIONES DEL CAPITAL SOCIAL,,,,,,,,,82732.80829786921,10
2026-01-30,CA-0001-en2026.XLS,3,481,Integra,3,74201.431872,miles_soles,0.02183908738087239,Global X Management Company LLC,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3419166.888911259,2.170161161557909,2.183908738087239,hoja_3,Global X Management Company LLC,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,74201.431872,11
2026-01-30,CA-0001-en2026.XLS,3,563,Integra,3,69333.15627083699,miles_soles,0.020406248504779387,Lexington Partners GP Holdings VIII LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,pareja_exacta_original,,3419166.888911259,2.0277792375590726,2.0406248504779385,hoja_3,Lexington Partners GP Holdings VIII LLC,Fondo Mutuo Alternativo Extranjero,,,,,,,,,69333.15627083699,12
2026-01-30,CA-0001-en2026.XLS,3,713,Integra,3,66665.545344,miles_soles,0.019621112872493202,WisdomTree Asset Management Inc.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3419166.888911259,1.949759912574137,1.9621112872493203,hoja_3,WisdomTree Asset Management Inc.,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,66665.545344,13
2026-01-30,CA-0001-en2026.XLS,3,123,Integra,3,66508.0310999104,miles_soles,0.01957475302129331,HOCHSCHILD MINING PLC,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,sin_categoria_adyacente,,pareja_exacta_heuristica,124.0,3419166.888911259,1.9451531107066866,1.9574753021293312,hoja_3,HOCHSCHILD MINING PLC,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,,,,,,,,,66508.0310999104,14
2026-01-30,CA-0001-en2026.XLS,3,413,Integra,3,55701.8432828948,miles_soles,0.016394258062691625,Coller International General Partner VII L.P.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,pareja_exacta_original,,3419166.888911259,1.6291057176396424,1.6394258062691625,hoja_3,Coller International General Partner VII L.P.,Fondo Mutuo Alternativo Extranjero,,,,,,,,,55701.8432828948,15
2026-01-30,CA-0001-en2026.XLS,3,98,Integra,3,54526.489896723004,miles_soles,0.016048326122344577,CEMENTOS PACASMAYO S.A.A.,,sin_categoria_adyacente,,pendiente_sin_categoria,,3419166.888911259,1.594730285718387,1.6048326122344576,hoja_3,CEMENTOS PACASMAYO S.A.A.,,,,,,,,,,54526.489896723004,16
2026-01-30,CA-0001-en2026.XLS,3,125,Integra,3,50354.275000320005,miles_soles,0.014820352976873436,HudBay Minerals Inc.,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,sin_categoria_adyacente,,pareja_exacta_heuristica,126.0,3419166.888911259,1.472705973014203,1.4820352976873437,hoja_3,HudBay Minerals Inc.,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,,,,,,,,,50354.275000320005,17
2026-01-30,CA-0001-en2026.XLS,3,201,Integra,3,46161.808,miles_soles,0.013586419198892493,Enfoca SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,pareja_exacta_original,,3419166.888911259,1.3500893492420012,1.3586419198892494,hoja_3,Enfoca SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,,,,,,,,,46161.808,18
2026-01-30,CA-0001-en2026.XLS,3,381,Integra,3,45508.2588489855,miles_soles,0.01339406553863804,BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3419166.888911259,1.330975068709687,1.339406553863804,hoja_3,BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,45508.2588489855,19
2026-01-30,CA-0001-en2026.XLS,3,669,Integra,3,45266.539712,miles_soles,0.013322922364967729,State Street Global Advisors Inc,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3419166.888911259,1.3239055355503253,1.3322922364967729,hoja_3,State Street Global Advisors Inc,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,45266.539712,20
2026-01-30,CA-0001-en2026.XLS,3,369,Prima,3,555403.02425008,miles_soles,0.18436908231474028,BlackRock Fund Advisors,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3033496.843050938,18.309002876412546,18.43690823147403,hoja_3,BlackRock Fund Advisors,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,555403.02425008,1
2026-01-30,CA-0001-en2026.XLS,3,697,Prima,3,367408.08613408,miles_soles,0.12196313076800036,VAN ECK ASSOCIATES CORPORATION,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3033496.843050938,12.111701615108968,12.196313076800037,hoja_3,VAN ECK ASSOCIATES CORPORATION,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,367408.08613408,2
2026-01-30,CA-0001-en2026.XLS,3,148,Prima,3,214812.10111000002,miles_soles,0.07130805599272212,MINSUR,ACCIONES DEL TRABAJO,pareja_exacta,,pareja_exacta_original,,3033496.843050938,7.081335904538237,7.130805599272212,hoja_3,MINSUR,ACCIONES DEL TRABAJO,,,,,,,,,214812.10111000002,3
2026-01-30,CA-0001-en2026.XLS,3,101,Prima,3,205921.31527872,miles_soles,0.06835671083758317,CIA MINERA BUENAVENTURA,,sin_categoria_adyacente,,pendiente_sin_categoria,,3033496.843050938,6.788248873587577,6.835671083758317,hoja_3,CIA MINERA BUENAVENTURA,,,,,,,,,,205921.31527872,4
2026-01-30,CA-0001-en2026.XLS,3,63,Prima,3,195264.21571744,miles_soles,0.06481902814508615,CONSORCIO CREDICORP,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,pareja_exacta_original,,3033496.843050938,6.436934858354859,6.481902814508615,hoja_3,CONSORCIO CREDICORP,ACCIONES DEL CAPITAL SOCIAL,,,,,,,,,195264.21571744,5
2026-01-30,CA-0001-en2026.XLS,3,8,Prima,3,149988.1455045,miles_soles,0.04978938813322535,GOBIERNO CENTRAL,BONOS GOBIERNO CENTRAL DE LA REPUBLICA,sin_categoria_adyacente,,pareja_exacta_heuristica,9.0,3033496.843050938,4.944397613206331,4.978938813322535,hoja_3,GOBIERNO CENTRAL,BONOS GOBIERNO CENTRAL DE LA REPUBLICA,,,,,,,,,149988.1455045,6
2026-01-30,CA-0001-en2026.XLS,3,481,Prima,3,145428.21957048,miles_soles,0.04827569569157255,Global X Management Company LLC,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3033496.843050938,4.794078487459892,4.827569569157255,hoja_3,Global X Management Company LLC,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,145428.21957048,7
2026-01-30,CA-0001-en2026.XLS,3,114,Prima,3,80121.19584,miles_soles,0.02659667071659497,Ferreycorp S.A.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,pareja_exacta_original,,3033496.843050938,2.6412157317235954,2.6596670716594972,hoja_3,Ferreycorp S.A.A.,ACCIONES DEL CAPITAL SOCIAL,,,,,,,,,80121.19584,8
2026-01-30,CA-0001-en2026.XLS,3,327,Prima,3,77782.2688706248,miles_soles,0.02582025107155044,APAX X USD Feeder L.P.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,pareja_exacta_original,,3033496.843050938,2.564112405417746,2.582025107155044,hoja_3,APAX X USD Feeder L.P.,Fondo Mutuo Alternativo Extranjero,,,,,,,,,77782.2688706248,9
2026-01-30,CA-0001-en2026.XLS,3,669,Prima,3,74805.32181632,miles_soles,0.024832037157442168,State Street Global Advisors Inc,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3033496.843050938,2.46597658368039,2.483203715744217,hoja_3,State Street Global Advisors Inc,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,74805.32181632,10
2026-01-30,CA-0001-en2026.XLS,3,131,Prima,3,72732.0511274095,miles_soles,0.02414380357279326,InRetail Peru Corp.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,pareja_exacta_original,,3033496.843050938,2.3976306846675097,2.414380357279326,hoja_3,InRetail Peru Corp.,ACCIONES DEL CAPITAL SOCIAL,,,,,,,,,72732.0511274095,11
2026-01-30,CA-0001-en2026.XLS,3,279,Prima,3,61106.707047136406,miles_soles,0.0202847067978575,JP MORGAN CHASE & CO,CUENTAS CORRIENTES DEL EXTERIOR,pareja_exacta,,pareja_exacta_original,,3033496.843050938,2.014398240997619,2.02847067978575,hoja_3,JP MORGAN CHASE & CO,CUENTAS CORRIENTES DEL EXTERIOR,,,,,,,,,61106.707047136406,12
2026-01-30,CA-0001-en2026.XLS,3,549,Prima,3,58986.742316480006,miles_soles,0.01958097286976361,"Krane Funds Advisors, LLC",FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3033496.843050938,1.944513060945009,1.958097286976361,hoja_3,"Krane Funds Advisors, LLC",FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,58986.742316480006,13
2026-01-30,CA-0001-en2026.XLS,3,373,Prima,3,57561.2146549021,miles_soles,0.01910776113827499,Blackstone Growth Associates L.P.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,pareja_exacta_original,,3033496.843050938,1.897520176649003,1.910776113827499,hoja_3,Blackstone Growth Associates L.P.,Fondo Mutuo Alternativo Extranjero,,,,,,,,,57561.2146549021,14
2026-01-30,CA-0001-en2026.XLS,3,553,Prima,3,49334.007770719996,miles_soles,0.016376694656780315,LARRAINVIAL ASSET MANAGEMENT SICAV,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3033496.843050938,1.626308195564243,1.6376694656780315,hoja_3,LARRAINVIAL ASSET MANAGEMENT SICAV,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,49334.007770719996,15
2026-01-30,CA-0001-en2026.XLS,3,401,Prima,3,48104.1802044186,miles_soles,0.015968446646048805,"CD&R Associates XI, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,pareja_exacta_original,,3033496.843050938,1.5857666150078416,1.5968446646048806,hoja_3,"CD&R Associates XI, L.P.",Fondo Mutuo Alternativo Extranjero,,,,,,,,,48104.1802044186,16
2026-01-30,CA-0001-en2026.XLS,3,123,Prima,3,44896.9932948176,miles_soles,0.014903803348268095,HOCHSCHILD MINING PLC,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,sin_categoria_adyacente,,pareja_exacta_heuristica,124.0,3033496.843050938,1.4800408774997265,1.4903803348268094,hoja_3,HOCHSCHILD MINING PLC,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,,,,,,,,,44896.9932948176,17
2026-01-30,CA-0001-en2026.XLS,3,155,Prima,3,41825.22599736,miles_soles,0.013884113334009759,Nexa Resources S.A. Peru,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,sin_categoria_adyacente,,pareja_exacta_heuristica,156.0,3033496.843050938,1.3787792821730547,1.388411333400976,hoja_3,Nexa Resources S.A. Peru,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,,,,,,,,,41825.22599736,18
2026-01-30,CA-0001-en2026.XLS,3,141,Prima,3,40979.333906880296,miles_soles,0.013603314811766175,Línea Amarilla S.A.C.,BONO PARA NUEVOS PROYECTOS,sin_categoria_adyacente,,pareja_exacta_heuristica,142.0,3033496.843050938,1.3508942328637914,1.3603314811766176,hoja_3,Línea Amarilla S.A.C.,BONO PARA NUEVOS PROYECTOS,,,,,,,,,40979.333906880296,19
2026-01-30,CA-0001-en2026.XLS,3,98,Prima,3,38731.1593128834,miles_soles,0.012857020915836851,CEMENTOS PACASMAYO S.A.A.,,sin_categoria_adyacente,,pendiente_sin_categoria,,3033496.843050938,1.2767825818447054,1.2857020915836852,hoja_3,CEMENTOS PACASMAYO S.A.A.,,,,,,,,,,38731.1593128834,20
2026-01-30,CA-0001-en2026.XLS,3,369,Profuturo,3,632808.6330319999,miles_soles,0.17782552486164638,BlackRock Fund Advisors,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3652176.098114818,17.326892680740215,17.782552486164636,hoja_3,BlackRock Fund Advisors,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,632808.6330319999,1
2026-01-30,CA-0001-en2026.XLS,3,190,Profuturo,3,277315.778352,miles_soles,0.07792849411927456,BlackRock Institutional Trust Company PE,FONDOS MUTUOS DEL EXT - ETF DEL MERCADO LOCAL,sin_categoria_adyacente,,pareja_exacta_heuristica,191.0,3652176.098114818,7.593165578602439,7.792849411927456,hoja_3,BlackRock Institutional Trust Company PE,FONDOS MUTUOS DEL EXT - ETF DEL MERCADO LOCAL,,,,,,,,,277315.778352,2
2026-01-30,CA-0001-en2026.XLS,3,697,Profuturo,3,265889.0334,miles_soles,0.07471746504589778,VAN ECK ASSOCIATES CORPORATION,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3652176.098114818,7.280290606393453,7.471746504589778,hoja_3,VAN ECK ASSOCIATES CORPORATION,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,265889.0334,3
2026-01-30,CA-0001-en2026.XLS,3,63,Profuturo,3,207599.5262256,miles_soles,0.058337533315904744,CONSORCIO CREDICORP,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,pareja_exacta_original,,3652176.098114818,5.684269341030922,5.833753331590474,hoja_3,CONSORCIO CREDICORP,ACCIONES DEL CAPITAL SOCIAL,,,,,,,,,207599.5262256,4
2026-01-30,CA-0001-en2026.XLS,3,123,Profuturo,3,192279.29573941103,miles_soles,0.05403239605165035,HOCHSCHILD MINING PLC,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,sin_categoria_adyacente,,pareja_exacta_heuristica,124.0,3652176.098114818,5.264787090596805,5.403239605165035,hoja_3,HOCHSCHILD MINING PLC,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,,,,,,,,,192279.29573941103,5
2026-01-30,CA-0001-en2026.XLS,3,148,Profuturo,3,179050.14472,miles_soles,0.05031487293217389,MINSUR,ACCIONES DEL TRABAJO,pareja_exacta,,pareja_exacta_original,,3652176.098114818,4.90256055321161,5.031487293217389,hoja_3,MINSUR,ACCIONES DEL TRABAJO,,,,,,,,,179050.14472,6
2026-01-30,CA-0001-en2026.XLS,3,125,Profuturo,3,171089.35392768,miles_soles,0.0480778114777887,HudBay Minerals Inc.,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,sin_categoria_adyacente,,pareja_exacta_heuristica,126.0,3652176.098114818,4.684586650024706,4.80778114777887,hoja_3,HudBay Minerals Inc.,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,,,,,,,,,171089.35392768,7
2026-01-30,CA-0001-en2026.XLS,3,681,Profuturo,3,154702.71448,miles_soles,0.04347300268031628,THE VANGUARD GROUP INC.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3652176.098114818,4.2359051240671155,4.347300268031628,hoja_3,THE VANGUARD GROUP INC.,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,154702.71448,8
