identificador_agregacion,identificador_canonico,ticker,ticker_base,name,securityType,securityType2,marketSector,exchCode,estado_identidad_final,tipo_identificador,entidad_administradora,moneda,primera_fecha,ultima_fecha,meses_presentes,afp_presentes,peso_max_total_fondo_pct,peso_mediano_total_fondo_pct,peso_max_exterior_pct,vehiculo,confianza_vehiculo,tipo_activo,confianza_tipo_activo,region_exposicion_preliminar,confianza_region,sector_tema_preliminar,confianza_sector,indice_referencia_preliminar,confianza_indice,factor_proxy_mercado,confianza_factor_proxy,razon_factor_proxy,ticker_base_refinado,texto_economico,factor_proxy_original,region_original,sector_original,indice_original,confianza_factor_original,regla_refinamiento,cambio_factor,cambio_region,cambio_sector
BBG001SFGXS3,US4642877702,IYG,IYG,ISHARES U.S. FINANCIAL SERVI,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,BlackRock USA,USD,2016-09-30,2017-05-31,9,1,2.1566817840186903,1.3299219867338374,3.540715641651288,etf_etp,alta,renta_variable,alta,No determinado,media,Finanzas,media,No determinado,media,XLF,media,regla textual: \bBANKS?\b|FINANCIAL,IYG,IYG ISHARES U S FINANCIAL SERVI ETP MUTUAL FUND EQUITY,XLF,Estados Unidos,Finanzas,No determinado,media,nombre::\bBANKS?\b|FINANCIAL,False,True,False
BBG001SFH9T4,LU0129464904,FLEJPEC,FLEJPEC,JPM JAPAN EQTY-C USD,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,isin,JP MORGAN F.F.,USD,2015-01-30,2026-01-30,133,1,2.7447834223336782,1.206852057057779,5.111112183418949,fondo_mutuo_o_abierto,media,renta_variable,alta,Japón,media,Mercado amplio,media,No determinado,media,EWJ,media,regla textual: \bJAPAN\b|\bJPN\b|JAPANESE,FLEJPEC,FLEJPEC JPM JAPAN EQTY C USD OPEN END FUND MUTUAL FUND EQUITY,EWJ,Japón,Mercado amplio o no determinado,No determinado,media,nombre::\bJAPAN\b|\bJPN\b|JAPANESE,False,False,True
BBG001SFQPM5,US4642866085,EZU,EZU,ISHARES MSCI EUROZONE ETF,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,BlackRock USA,USD,2015-01-30,2025-11-28,128,4,9.599284461925253,1.605568776004493,14.570764316050708,etf_etp,alta,renta_variable,alta,Eurozona,alta,Mercado amplio,alta,MSCI Eurozone,alta,VGK,alta,regla exacta de ticker EZU,EZU,EZU ISHARES MSCI EUROZONE ETF ETP MUTUAL FUND EQUITY,VGK,Eurozona,Mercado amplio o no determinado,MSCI Eurozone,alta,ticker::EZU,False,False,True
BBG001SG3JG9,GB00B0119B50,SGJPNCA,SGJPNCA,MN JPN CORALPH FND-CP GBP AC,Open-End Fund,Mutual Fund,Equity,LN,openfigi_validado,isin,Man Fund Manag,GBP,2017-04-28,2019-12-31,33,1,3.415342124747818,2.2971834320565767,5.597491355951308,fondo_mutuo_o_abierto,media,renta_variable,alta,Japón,media,Mercado amplio,media,No determinado,media,EWJ,media,regla textual: \bJAPAN\b|\bJPN\b|JAPANESE,SGJPNCA,SGJPNCA MN JPN CORALPH FND CP GBP AC OPEN END FUND MUTUAL FUND EQUITY,RESIDUAL_NO_MAPEADO,No determinado,Mercado amplio o no determinado,No determinado,baja,nombre::\bJAPAN\b|\bJPN\b|JAPANESE,True,True,True
BBG001SGCXZ7,GB0030810021,TDNEUG2,TDNEUG2,CT EUROPEAN FUND-I ACC EUR,Open-End Fund,Mutual Fund,Equity,LN,openfigi_validado,isin,THREADNEEDLE IN,EUR,2015-01-30,2019-12-31,60,2,2.9904170908193373,1.0603981376082243,4.6402078823740665,fondo_mutuo_o_abierto,media,renta_variable,alta,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,TDNEUG2,TDNEUG2 CT EUROPEAN FUND I ACC EUR OPEN END FUND MUTUAL FUND EQUITY,VGK,Europa,Mercado amplio o no determinado,No determinado,media,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,False,False,True
BBG001SGXWT3,LU0113993397,FGV2,FGV2,JAN HND CONT EUR IEA,Open-End Fund,Mutual Fund,Equity,GR,openfigi_validado,isin,GARTMORE,EUR,2015-01-30,2026-01-30,112,4,4.204414023254963,1.8871108179716976,6.360429135915406,fondo_mutuo_o_abierto,media,renta_variable,alta,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,FGV2,FGV2 JAN HND CONT EUR IEA OPEN END FUND MUTUAL FUND EQUITY,RESIDUAL_NO_MAPEADO,No determinado,Mercado amplio o no determinado,No determinado,baja,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,True,True,True
BBG001SGYSW7,US4642875565,IBBUSD,IBB,ISHARES BIOTECHNOLOGY ETF,ETP,Mutual Fund,Equity,XH,openfigi_validado,isin,BlackRock USA,USD,2015-01-30,2017-09-29,33,1,1.951761780326847,0.0238412544534437,3.0575499228797822,etf_etp,alta,renta_variable,alta,No determinado,media,Salud,media,No determinado,media,XLV,media,regla textual: HEALTH CARE|HEALTHCARE|BIOTECH,IBB,IBBUSD ISHARES BIOTECHNOLOGY ETF ETP MUTUAL FUND EQUITY,XLK,Estados Unidos,Tecnología,No determinado,media,nombre::HEALTH CARE|HEALTHCARE|BIOTECH,True,True,True
BBG001SHL470,US97717W8516,DXJ,DXJ,WISDOMTREE JAPAN HEDGED EQ,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,WisdomTreeAsset,USD,2015-01-30,2026-01-30,107,3,5.648261197971665,0.6999779236798332,8.64499598080337,etf_etp,alta,renta_variable,alta,Japón,alta,Mercado amplio,alta,Japan Hedged Equity,alta,EWJ,alta,regla exacta de ticker DXJ,DXJ,DXJ WISDOMTREE JAPAN HEDGED EQ ETP MUTUAL FUND EQUITY,EWJ,Japón,Mercado amplio o no determinado,Índice de acciones japonesas cubierto,alta,ticker::DXJ,False,False,True
BBG001SHL7C7,US97717W8367,DFJGBP,DFJ,WISDOMTREE JPN S/C DVD FUND,ETP,Mutual Fund,Equity,X2,openfigi_validado,isin,WisdomTreeAsset,USD,2018-08-31,2019-12-31,17,1,1.2367493663313878,1.0409992713778238,2.2293765082796604,etf_etp,alta,renta_variable,alta,Japón,media,Mercado amplio,media,No determinado,media,EWJ,media,regla textual: \bJAPAN\b|\bJPN\b|JAPANESE,DFJ,DFJGBP WISDOMTREE JPN S C DVD FUND ETP MUTUAL FUND EQUITY,RESIDUAL_NO_MAPEADO,No determinado,Mercado amplio o no determinado,No determinado,baja,nombre::\bJAPAN\b|\bJPN\b|JAPANESE,True,True,True
BBG001SHN566,IE0030395952,PBIJSYI,PBIJSYI,PBI-JPN SM CAP EQUITY FUN-Y3,Open-End Fund,Mutual Fund,Equity,ID,openfigi_validado,isin,PineBridge inve,JPY,2018-09-28,2023-01-31,53,1,1.503538547962134,0.7564517153020993,2.8669870954373304,fondo_mutuo_o_abierto,media,renta_variable,alta,Japón,media,Mercado amplio,media,No determinado,media,EWJ,media,regla textual: \bJAPAN\b|\bJPN\b|JAPANESE,PBIJSYI,PBIJSYI PBI JPN SM CAP EQUITY FUN Y3 OPEN END FUND MUTUAL FUND EQUITY,RESIDUAL_NO_MAPEADO,No determinado,Mercado amplio o no determinado,No determinado,baja,nombre::\bJAPAN\b|\bJPN\b|JAPANESE,True,True,True
BBG001SHTTP7,US92204A8018,VAW,VAW,VANGUARD MATERIALS ETF,ETP,Mutual Fund,Equity,XS,openfigi_validado,isin,VANGUARD GROUP,USD,2016-04-29,2019-03-29,36,1,0.8082970436990451,0.0048149384172185,1.2582138250605452,etf_etp,alta,renta_variable,alta,No determinado,media,Metales y minería,media,No determinado,media,XLB,media,regla textual: METALS MINING|METALS & MINING|MATERIALS,VAW,VAW VANGUARD MATERIALS ETF ETP MUTUAL FUND EQUITY,XLB,No determinado,Materiales y minería,No determinado,media,nombre::METALS MINING|METALS & MINING|MATERIALS,False,False,True
BBG001SJ0DM2,LU0823411292,FOLESCI,FOLESCI,BNP US SMALL CAP-I,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,isin,BNP PARIBAS INV,USD,2015-12-31,2025-07-31,114,1,3.8318368427186713,0.5503990824179975,6.53316906533333,fondo_mutuo_o_abierto,media,renta_variable,alta,Estados Unidos,media,Mercado amplio,media,S&P 500 o mercado amplio de EE. UU.,media,SPY,media,regla textual: S P 500|S&P 500|US EQUITY|US RES EQ|USA EQUITY|US CORE EQUITY|US SMALL CAP,FOLESCI,FOLESCI BNP US SMALL CAP I OPEN END FUND MUTUAL FUND EQUITY,RESIDUAL_NO_MAPEADO,No determinado,Pequeña capitalización,No determinado,baja,nombre::S P 500|S&P 500|US EQUITY|US RES EQ|USA EQUITY|US CORE EQUITY|US SMALL CAP,True,True,True
BBG001SJ7PH4,LU0131718073,PIPP1EUR,PIPP1,PICTET-EMERGING EUROPE-IE,Open-End Fund,Mutual Fund,Equity,EO,openfigi_validado,isin,Pic Asset Ma Eu,EUR,2017-10-31,2018-08-31,11,1,0.8346162757335619,0.7408634003848321,1.3276954567790245,fondo_mutuo_o_abierto,media,renta_variable,alta,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,PIPP1,PIPP1EUR PICTET EMERGING EUROPE IE OPEN END FUND MUTUAL FUND EQUITY,VGK,Europa,Mercado amplio o no determinado,No determinado,media,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,False,False,True
BBG001SJ9R24,LU0181496059,SRVG,SRVG,SCHRODER IN EM ASIA-CUSD-ACC,Open-End Fund,Mutual Fund,Equity,GR,openfigi_validado,isin,SCHRODER,USD,2018-01-31,2025-06-30,90,1,3.790363203447314,1.2851676966739465,6.624472958884277,fondo_mutuo_o_abierto,media,renta_variable,alta,Mercados emergentes,media,Mercado amplio,media,No determinado,media,EEM,media,regla textual: EMERGING MARKET|EM MRK|EM ASIA|EMERG MKT|ASIAN OPPORT,SRVG,SRVG SCHRODER IN EM ASIA CUSD ACC OPEN END FUND MUTUAL FUND EQUITY,RESIDUAL_NO_MAPEADO,No determinado,Mercado amplio o no determinado,No determinado,baja,nombre::EMERGING MARKET|EM MRK|EM ASIA|EMERG MKT|ASIAN OPPORT,True,True,True
BBG001SJRVW2,US4642873909,ILF,ILF,ISHARES LATIN AMERICA 40 ETF,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,BlackRock USA,USD,2017-10-31,2026-01-30,72,4,2.786799553207641,0.7531783872100827,5.072879124081521,etf_etp,alta,renta_variable,alta,América Latina,alta,Mercado amplio,alta,Latin America 40,alta,ILF,alta,regla exacta de ticker ILF,ILF,ILF ISHARES LATIN AMERICA 40 ETF ETP MUTUAL FUND EQUITY,ILF,América Latina,Mercado amplio o no determinado,No determinado,alta,ticker::ILF,False,False,True
BBG001SJTHR7,US4642888519,IEOUSD,IEO,ISHARES U.S. OIL & GAS EXPLO,ETP,Mutual Fund,Equity,X2,openfigi_validado,isin,BlackRock USA,USD,2015-01-30,2021-05-31,77,3,1.1865047904341215,0.0105008466761561,1.8469407286124169,etf_etp,alta,renta_variable,alta,No determinado,media,Energía,media,No determinado,media,XLE,media,regla textual: \bENERGY\b|OIL SERVICE|OIL GAS|PETROLEUM,IEO,IEOUSD ISHARES U S OIL GAS EXPLO ETP MUTUAL FUND EQUITY,XLE,Estados Unidos,Energía,No determinado,media,nombre::\bENERGY\b|OIL SERVICE|OIL GAS|PETROLEUM,False,True,False
BBG001SJX8Q3,US4642873255,IXJ,IXJ,ISHARES GLOBAL HEALTHCARE ET,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,BlackRock USA,USD,2015-01-30,2021-01-29,73,1,0.0287810373431954,0.0122130593006193,0.0542837751531358,etf_etp,alta,renta_variable,alta,No determinado,media,Salud,media,No determinado,media,XLV,media,regla textual: HEALTH CARE|HEALTHCARE|BIOTECH,IXJ,IXJ ISHARES GLOBAL HEALTHCARE ET ETP MUTUAL FUND EQUITY,XLV,Global,Salud,No determinado,media,nombre::HEALTH CARE|HEALTHCARE|BIOTECH,False,True,False
BBG001SKVRW3,LU0231483743,AEF6,AEF6,ABR SV I- ALL CHINA SUSTA,Open-End Fund,Mutual Fund,Equity,GR,openfigi_validado,isin,ABERDEEN,USD,2015-01-30,2016-01-29,13,1,9.67992848012824e-05,9.236932701963068e-05,0.0001515818172505,fondo_mutuo_o_abierto,media,renta_variable,alta,China,media,Mercado amplio,media,No determinado,media,MCHI,media,regla textual: \bCHINA\b|CHIN EQ|CHINA A,AEF6,AEF6 ABR SV I ALL CHINA SUSTA OPEN END FUND MUTUAL FUND EQUITY,MCHI,China,Mercado amplio o no determinado,No determinado,media,nombre::\bCHINA\b|CHIN EQ|CHINA A,False,False,True
BBG001SL75Z3,US2332034212,DFCEX,DFCEX,EMERGING MARKETS CORE EQUITY,Open-End Fund,Mutual Fund,Equity,US,openfigi_validado,isin,DIMENSIONAL,USD,2015-01-30,2015-05-29,5,1,0.4167247535264609,0.3857341657671349,0.6596973414830324,fondo_mutuo_o_abierto,media,renta_variable,alta,Mercados emergentes,media,Mercado amplio,media,No determinado,media,EEM,media,regla textual: EMERGING MARKET|EM MRK|EM ASIA|EMERG MKT|ASIAN OPPORT,DFCEX,DFCEX EMERGING MARKETS CORE EQUITY OPEN END FUND MUTUAL FUND EQUITY,EEM,Mercados emergentes,Mercado amplio o no determinado,No determinado,media,nombre::EMERGING MARKET|EM MRK|EM ASIA|EMERG MKT|ASIAN OPPORT,False,False,True
BBG001SLN5S3,IE0032895942,LQDEGBP,LQDE,ISHARES USD CORP BOND USD D,ETP,Mutual Fund,Equity,X2,openfigi_validado,isin,BlackRock AMIL,USD,2015-01-30,2015-03-31,3,1,0.6542184776326468,0.6339887135541964,1.0367588627894295,etf_etp,alta,renta_fija,alta,No determinado,baja,Renta fija,baja,No determinado,baja,LQD,baja,regla textual: \bDEBT\b|\bDEUDA\b|\bBOND\b|\bCREDIT\b|FIXED INCOME,LQDE,LQDEGBP ISHARES USD CORP BOND USD D ETP MUTUAL FUND EQUITY,LQD,No determinado,Mercado amplio o no determinado,No determinado,baja,nombre::\bDEBT\b|\bDEUDA\b|\bBOND\b|\bCREDIT\b|FIXED INCOME,False,False,True
BBG001SMDNB1,US4642871846,FXIGBP,FXI,ISHARES CHINA LARGE-CAP ETF,ETP,Mutual Fund,Equity,X2,openfigi_validado,isin,BlackRock USA,USD,2015-01-30,2025-10-31,121,4,4.916415645580151,0.5565600031985524,10.291285891961255,etf_etp,alta,renta_variable,alta,China,alta,Mercado amplio,alta,China Large Cap,alta,MCHI,alta,regla exacta de ticker FXI,FXI,FXIGBP ISHARES CHINA LARGE CAP ETF ETP MUTUAL FUND EQUITY,MCHI,China,Mercado amplio o no determinado,No determinado,media,ticker::FXI,False,False,True
BBG001SMH2H7,US78464A7147,XRT,XRT,SS SPDR S&P RETAIL ETF,ETP,Mutual Fund,Equity,XH,openfigi_validado,isin,STATE ST BANK,USD,2015-06-30,2016-06-30,7,1,2.496976885595412,0.8701597782833661,3.849595667359079,etf_etp,alta,renta_variable,alta,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,XLF,media,sector o tema Finanzas,XRT,XRT SS SPDR S P RETAIL ETF ETP MUTUAL FUND EQUITY,XLF,No determinado,Finanzas,No determinado,media,elimina_sector_por_custodio,False,False,True
BBG001SMH2R6,US78464A6982,KREUSD,KRE,SS SPDR S&P REGIONAL BANK,ETP,Mutual Fund,Equity,XH,openfigi_validado,isin,STATE ST BANK,USD,2015-06-30,2025-09-30,69,3,3.961125449485584,0.7615495538844679,7.400787539715075,etf_etp,alta,renta_variable,alta,Estados Unidos,alta,Bancos regionales,alta,Regional Banks Index,alta,XLF,alta,regla exacta de ticker KRE,KRE,KREUSD SS SPDR S P REGIONAL BANK ETP MUTUAL FUND EQUITY,XLF,No determinado,Finanzas,No determinado,media,ticker::KRE,False,True,True
BBG001SMH2W0,US78464A7550,XMEGBX,XME,SS SPDR S&P METALS MINING,ETP,Mutual Fund,Equity,XH,openfigi_validado,isin,STATE ST BANK,USD,2017-02-28,2026-01-30,36,2,4.951104698362815,0.5888690009366297,7.994355221963404,etf_etp,alta,renta_variable,alta,Estados Unidos,alta,Metales y minería,alta,S&P Metals & Mining,alta,XLB,alta,regla exacta de ticker XME,XME,XMEGBX SS SPDR S P METALS MINING ETP MUTUAL FUND EQUITY,XLF,No determinado,Finanzas,No determinado,media,ticker::XME,True,True,True
BBG001SMQD83,IE00B0M63953,IQQR,IQQR,ISHARES MSCI EAST EUROPE CPD,ETP,Mutual Fund,Equity,SW,openfigi_validado,isin,BlackRock AMIL,GBP,2017-09-29,2017-10-31,2,1,0.4927965304766236,0.4859285312060267,0.7981792828488949,etf_etp,alta,renta_variable,alta,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,IQQR,IQQR ISHARES MSCI EAST EUROPE CPD ETP MUTUAL FUND EQUITY,VGK,Europa,Mercado amplio o no determinado,No determinado,media,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,False,False,True
BBG001SPGZY9,LU0219455952,MEMDIU1,MEMDIU1,MFS MER-EMRG MRKT DEBT-I1USD,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,isin,MFS,USD,2015-01-30,2019-11-29,59,1,1.5380335170010427e-05,1.388455237547232e-05,2.624141747978621e-05,fondo_mutuo_o_abierto,media,renta_fija,alta,No determinado,baja,Renta fija,baja,No determinado,baja,LQD,baja,regla textual: \bDEBT\b|\bDEUDA\b|\bBOND\b|\bCREDIT\b|FIXED INCOME,MEMDIU1,MEMDIU1 MFS MER EMRG MRKT DEBT I1USD OPEN END FUND MUTUAL FUND EQUITY,LQD,No determinado,Mercado amplio o no determinado,No determinado,baja,nombre::\bDEBT\b|\bDEUDA\b|\bBOND\b|\bCREDIT\b|FIXED INCOME,False,False,True
BBG001SQDKH2,US78464A8889,XHB,XHB,SS SPDR S&P HOMEBLDRS ETF,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,STATE ST BANK,USD,2015-08-31,2023-06-30,22,2,1.7706167913457502,0.1070314609188371,2.820859396053038,etf_etp,alta,renta_variable,alta,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,XLF,media,sector o tema Finanzas,XHB,XHB SS SPDR S P HOMEBLDRS ETF ETP MUTUAL FUND EQUITY,XLF,No determinado,Finanzas,No determinado,media,elimina_sector_por_custodio,False,False,True
BBG001SQDKJ0,US78464A8624,XSD,XSD,SS SPDR S&P SEMICONDUCTOR,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,State Street Global Advisors Inc,USD,2024-07-31,2025-10-31,3,1,1.4436380690342012,0.9846618742798215,3.659864597469261,etf_etp,alta,renta_variable,alta,Estados Unidos,alta,Semiconductores,alta,No determinado,alta,XLK,alta,regla textual: SEMICONDUCTOR,XSD,XSD SS SPDR S P SEMICONDUCTOR ETP MUTUAL FUND EQUITY,XLK,Global,Semiconductores,No determinado,media,nombre::SEMICONDUCTOR,False,True,False
BBG001SQS7X7,US78468R6229,JNK,JNK,SS SPDR BB HIGH YIELD BOND,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,State Street GA,USD,2023-07-31,2023-10-31,2,1,0.2915089858757357,0.2863597304390352,0.7498137132614302,etf_etp,alta,renta_fija,alta,Mercados emergentes,media,Renta fija de mayor riesgo,media,No determinado,media,HYG,media,regla textual: HIGH YIELD|\bLATAM HY\b|EMERGING MARKET DEBT|SENIOR LOAN,JNK,JNK SS SPDR BB HIGH YIELD BOND ETP MUTUAL FUND EQUITY,HYG,No determinado,Mercado amplio o no determinado,No determinado,media,nombre::HIGH YIELD|\bLATAM HY\b|EMERGING MARKET DEBT|SENIOR LOAN,False,True,True
BBG001SQZTM3,US4642887784,IAT,IAT,ISHARES US REGIONAL BANKS ET,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,BlackRock USA,USD,2015-01-30,2025-09-30,46,3,2.9118297096974928,1.147708476810127,4.454184638897344,etf_etp,alta,renta_variable,alta,No determinado,media,Finanzas,media,No determinado,media,XLF,media,regla textual: \bBANKS?\b|FINANCIAL,IAT,IAT ISHARES US REGIONAL BANKS ET ETP MUTUAL FUND EQUITY,SPY,Estados Unidos,Mercado amplio o no determinado,No determinado,media,nombre::\bBANKS?\b|FINANCIAL,True,True,True
BBG001SR42Z0,US92189F1066,GDXUSD,GDX,VANECK GOLD MINERS ETF,ETP,Mutual Fund,Equity,XH,openfigi_validado,isin,VAN ECK,USD,2016-05-31,2026-01-30,77,4,9.433158625360347,1.0265602095412487,16.39044464662687,etf_etp,alta,renta_variable,media,Global,alta,Minería de oro,alta,Gold Miners,alta,GLD,alta,regla exacta de ticker GDX,GDX,GDXUSD VANECK GOLD MINERS ETF ETP MUTUAL FUND EQUITY,GLD,No determinado,Minería de oro,Índice de mineras de oro,alta,ticker::GDX,False,True,False
BBG001SRC8B4,LU0248056110,JPJEIAC,JPJEIAC,JPM JAPAN EQTY-I USD,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,isin,JP MORGAN F.F.,USD,2017-01-31,2026-01-30,109,2,2.6106861961839862,0.9050703720306086,5.194154872867345,fondo_mutuo_o_abierto,media,renta_variable,alta,Japón,media,Mercado amplio,media,No determinado,media,EWJ,media,regla textual: \bJAPAN\b|\bJPN\b|JAPANESE,JPJEIAC,JPJEIAC JPM JAPAN EQTY I USD OPEN END FUND MUTUAL FUND EQUITY,EWJ,Japón,Mercado amplio o no determinado,No determinado,media,nombre::\bJAPAN\b|\bJPN\b|JAPANESE,False,False,True
BBG001SRC8F0,LU0248053877,JPGACCI,JPGACCI,JPM GREATER CHINA-I AC,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,isin,JP MORGAN ASSET,USD,2021-02-26,2026-01-30,60,1,0.5040535932972542,0.1218316012752501,1.04182729998998,fondo_mutuo_o_abierto,media,renta_variable,alta,China,media,Mercado amplio,media,No determinado,media,MCHI,media,regla textual: \bCHINA\b|CHIN EQ|CHINA A,JPGACCI,JPGACCI JPM GREATER CHINA I AC OPEN END FUND MUTUAL FUND EQUITY,MCHI,China,Mercado amplio o no determinado,No determinado,media,nombre::\bCHINA\b|CHIN EQ|CHINA A,False,False,True
BBG001SRKSC0,LU0260086037,JGEUGRI,JGEUGRI,JUPITER EUROPE SELECT-I EUR,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,isin,Jupiter Unit,EUR,2018-10-31,2026-01-30,88,1,1.358054948635386,0.0767520881873871,2.705983539661524,fondo_mutuo_o_abierto,media,renta_variable,alta,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,JGEUGRI,JGEUGRI JUPITER EUROPE SELECT I EUR OPEN END FUND MUTUAL FUND EQUITY,VGK,Europa,Mercado amplio o no determinado,No determinado,media,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,False,False,True
BBG001STKCW9,US78468R6633,BILUSD,BIL,SS SPDR BB 1-3M T-BILL ETF,ETP,Mutual Fund,Equity,X2,openfigi_validado,isin,STATE ST BANK,USD,2019-05-31,2019-05-31,1,1,1.2689778162130845,1.2689778162130845,2.2702323345482736,etf_etp,alta,renta_variable,alta,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,XLF,media,sector o tema Finanzas,BIL,BILUSD SS SPDR BB 1 3M T BILL ETF ETP MUTUAL FUND EQUITY,XLF,No determinado,Finanzas,No determinado,media,elimina_sector_por_custodio,False,False,True
BBG001T08LP3,LU0212179997,PREURIC,PREURIC,BNP EUROPE SMALL CAP-IC,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,isin,BNP PARIBAS INV,EUR,2015-08-31,2020-02-28,55,3,4.084254799156809,1.4974744242164475,6.439078898288711,fondo_mutuo_o_abierto,media,renta_variable,alta,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,PREURIC,PREURIC BNP EUROPE SMALL CAP IC OPEN END FUND MUTUAL FUND EQUITY,VGK,Europa,Pequeña capitalización,No determinado,media,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,False,False,True
BBG001T0RL72,LU0823426647,FOREGCI,FOREGCI,BNP CHINA EQUITY-I C,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,isin,BNP PARIBAS ASSET MANAGEMENT S.A.S,USD,2022-12-30,2026-01-30,38,1,1.13749420949214,0.1015254075273789,2.942508365489905,fondo_mutuo_o_abierto,media,renta_variable,alta,China,media,Mercado amplio,media,No determinado,media,MCHI,media,regla textual: \bCHINA\b|CHIN EQ|CHINA A,FOREGCI,FOREGCI BNP CHINA EQUITY I C OPEN END FUND MUTUAL FUND EQUITY,MCHI,China,Mercado amplio o no determinado,No determinado,media,nombre::\bCHINA\b|CHIN EQ|CHINA A,False,False,True
BBG001T2HPQ9,FR0010589325,GPAVEUM,GPAVEUM,GROUPAMA AVENIR EURO-IC,Open-End Fund,Mutual Fund,Equity,FP,openfigi_validado,isin,GRAM,EUR,2017-01-31,2026-01-30,109,3,4.472098488038577,1.1704635206083258,8.69422499453063,fondo_mutuo_o_abierto,media,renta_variable,alta,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,GPAVEUM,GPAVEUM GROUPAMA AVENIR EURO IC OPEN END FUND MUTUAL FUND EQUITY,RESIDUAL_NO_MAPEADO,No determinado,Mercado amplio o no determinado,No determinado,baja,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,True,True,True
BBG001T2V2D8,US4642881829,AAXJ,AAXJ,ISHARES MSCI ALL COUNTRY ASI,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,BlackRock USA,USD,2015-01-30,2025-01-31,110,4,8.534059232893215,0.8894610069290386,12.756902972648302,etf_etp,alta,renta_variable,alta,Asia excepto Japón,alta,Mercado amplio,alta,MSCI Asia ex Japan,alta,EEM,alta,regla exacta de ticker AAXJ,AAXJ,AAXJ ISHARES MSCI ALL COUNTRY ASI ETP MUTUAL FUND EQUITY,EEM,Asia excepto Japón,Mercado amplio o no determinado,MSCI Asia ex Japan,alta,ticker::AAXJ,False,False,True
BBG001T2YZG9,US9220427424,VT,VT,VANGUARD TOT WORLD STK ETF,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,VANGUARD GROUP,USD,2015-01-30,2026-01-30,99,3,9.180184659587304,0.8879607313001181,15.574947013706536,etf_etp,alta,renta_variable,alta,Global,alta,Mercado amplio,alta,FTSE Global All Cap,alta,ACWI,alta,regla exacta de ticker VT,VT,VT VANGUARD TOT WORLD STK ETF ETP MUTUAL FUND EQUITY,ACWI,Global,Mercado amplio o no determinado,No determinado,alta,ticker::VT,False,False,True
