fecha_cartera,afp,categoria_economica,factor_representativo_inicial,calidad_proxy_inicial,monto_miles_soles,participacion_pct,instrumentos
2018-03-31,Prima,operaciones_en_transito,sin_factor_directo,no_aplicable,28140.9216323,0.3590747827174108,1
2018-03-31,Prima,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-03-31,Prima,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-03-31,Prima,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-03-31,Prima,renta_fija_no_financiera_exterior,LQD_HYG,media,0.0,0.0,1
2018-03-31,Prima,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-03-31,Prima,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-03-31,Profuturo,otros_no_mapeados,sin_proxy,no_disponible,4117734.9087754004,67.22346587370362,8
2018-03-31,Profuturo,acciones_locales_no_financieras,EPU,media,1303738.4049624,21.28398649156632,1
2018-03-31,Profuturo,acciones_locales_financieras,EPU_financieras_por_identificar,media,255657.2258116,4.173693833006588,1
2018-03-31,Profuturo,depositos_locales,tasas_cortas_pen_pendiente,baja,98086.750567,1.6013005876971709,1
2018-03-31,Profuturo,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,92390.6247737,1.5083093373225558,4
2018-03-31,Profuturo,operaciones_en_transito,sin_factor_directo,no_aplicable,80878.5046249,1.3203699402750215,1
2018-03-31,Profuturo,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,51045.7202371,0.8333392771458961,2
2018-03-31,Profuturo,depositos_exterior,tasas_cortas_usd_fx,baja,40252.1120506,0.6571298397600648,1
2018-03-31,Profuturo,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,29255.0304026,0.4775986267868346,5
2018-03-31,Profuturo,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,28866.136049599998,0.4712497901456856,6
2018-03-31,Profuturo,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,13489.5429327,0.2202215171879293,1
2018-03-31,Profuturo,renta_fija_financiera_exterior,LQD_HYG,media,7655.9053342,0.1249853383881276,3
2018-03-31,Profuturo,renta_fija_no_financiera_exterior,LQD_HYG,media,6391.8717498,0.1043495470109213,1
2018-03-31,Profuturo,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-03-31,Profuturo,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-03-31,Profuturo,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-03-31,Profuturo,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-04-30,Habitat,otros_no_mapeados,sin_proxy,no_disponible,621093.0099399,62.29438248208162,8
2018-04-30,Habitat,acciones_locales_no_financieras,EPU,media,186229.3119621,18.678426263184846,1
2018-04-30,Habitat,acciones_locales_financieras,EPU_financieras_por_identificar,media,49805.5900237,4.995400729082976,1
2018-04-30,Habitat,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,39553.7305249,3.967159794874738,4
2018-04-30,Habitat,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,33885.0357293,3.398601082862407,5
2018-04-30,Habitat,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,18009.7497591,1.8063417587142285,6
2018-04-30,Habitat,operaciones_en_transito,sin_factor_directo,no_aplicable,17077.9116876,1.7128802701635792,1
2018-04-30,Habitat,depositos_locales,tasas_cortas_pen_pendiente,baja,16402.9857319,1.6451865512541863,1
2018-04-30,Habitat,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,14741.3393906,1.4785267578282226,2
2018-04-30,Habitat,depositos_exterior,tasas_cortas_usd_fx,baja,230.2569494,0.0230943099431579,1
2018-04-30,Habitat,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-04-30,Habitat,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-04-30,Habitat,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-04-30,Habitat,renta_fija_no_financiera_exterior,LQD_HYG,media,0.0,0.0,1
2018-04-30,Habitat,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-04-30,Habitat,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-04-30,Habitat,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2018-04-30,Integra,otros_no_mapeados,sin_proxy,no_disponible,5446313.5230532,62.2525365194557,8
2018-04-30,Integra,acciones_locales_no_financieras,EPU,media,1918462.0248918,21.92843411607597,1
2018-04-30,Integra,acciones_locales_financieras,EPU_financieras_por_identificar,media,374687.5481902,4.282759370786208,1
2018-04-30,Integra,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,282168.2917098,3.225244343709658,4
2018-04-30,Integra,operaciones_en_transito,sin_factor_directo,no_aplicable,231904.7349238,2.6507210645826667,1
2018-04-30,Integra,depositos_locales,tasas_cortas_pen_pendiente,baja,159558.775346,1.8237911657458332,1
2018-04-30,Integra,acciones_exterior_directas,ACWI,media,81646.73800330001,0.9332397993120852,1
2018-04-30,Integra,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,80767.097827,0.923185322652358,5
2018-04-30,Integra,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,70880.0828366,0.8101746119848535,2
2018-04-30,Integra,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,60812.5210758,0.6951002128480346,6
2018-04-30,Integra,depositos_exterior,tasas_cortas_usd_fx,baja,21284.8483034,0.243290400141281,1
2018-04-30,Integra,renta_fija_no_financiera_exterior,LQD_HYG,media,10720.887497,0.1225420530057592,1
2018-04-30,Integra,renta_fija_soberana_exterior,TLT,media,9534.4677428,0.108981019700733,1
2018-04-30,Integra,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-04-30,Integra,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-04-30,Integra,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-04-30,Integra,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2018-04-30,Prima,otros_no_mapeados,sin_proxy,no_disponible,5296448.5001467,66.46830354875442,8
2018-04-30,Prima,acciones_locales_no_financieras,EPU,media,1596826.9487026,20.039537501073777,1
2018-04-30,Prima,acciones_locales_financieras,EPU_financieras_por_identificar,media,373884.4063059,4.692099283094713,1
2018-04-30,Prima,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,226503.4736204,2.8425277124909347,4
2018-04-30,Prima,depositos_locales,tasas_cortas_pen_pendiente,baja,195854.8737004,2.457900080829744,1
2018-04-30,Prima,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,74926.5646108,0.9402983225982606,1
2018-04-30,Prima,depositos_exterior,tasas_cortas_usd_fx,baja,69326.1381555,0.8700152176793617,1
2018-04-30,Prima,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,45945.1620769,0.5765933491922981,5
2018-04-30,Prima,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,42471.9055817,0.5330053737745739,2
2018-04-30,Prima,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,35325.4690319,0.4433204624852707,6
2018-04-30,Prima,operaciones_en_transito,sin_factor_directo,no_aplicable,10868.8054971,0.1363991480278915,1
2018-04-30,Prima,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-04-30,Prima,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-04-30,Prima,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-04-30,Prima,renta_fija_no_financiera_exterior,LQD_HYG,media,0.0,0.0,1
2018-04-30,Prima,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-04-30,Prima,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-04-30,Profuturo,otros_no_mapeados,sin_proxy,no_disponible,4151689.885463,66.69508801186974,8
2018-04-30,Profuturo,acciones_locales_no_financieras,EPU,media,1336748.5861377,21.474283258575745,1
2018-04-30,Profuturo,acciones_locales_financieras,EPU_financieras_por_identificar,media,266795.6727295,4.285956168399028,1
2018-04-30,Profuturo,depositos_locales,tasas_cortas_pen_pendiente,baja,104583.5133059,1.680088546341334,1
2018-04-30,Profuturo,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,89983.3836891,1.445543829216204,4
2018-04-30,Profuturo,operaciones_en_transito,sin_factor_directo,no_aplicable,88054.5648437,1.4145581953654331,1
2018-04-30,Profuturo,depositos_exterior,tasas_cortas_usd_fx,baja,57736.165236,0.927506323477106,1
2018-04-30,Profuturo,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,50466.4077024,0.8107208380712436,2
2018-04-30,Profuturo,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,28891.0437161,0.4641220217692577,5
2018-04-30,Profuturo,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,28301.2449795,0.45464716219832435,6
2018-04-30,Profuturo,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,13029.2550584,0.2093093021932626,1
2018-04-30,Profuturo,renta_fija_no_financiera_exterior,LQD_HYG,media,6461.8715085,0.1038071486239484,1
2018-04-30,Profuturo,renta_fija_financiera_exterior,LQD_HYG,media,2139.4414331,0.0343691938977596,3
2018-04-30,Profuturo,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-04-30,Profuturo,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-04-30,Profuturo,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-04-30,Profuturo,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-05-31,Habitat,otros_no_mapeados,sin_proxy,no_disponible,614637.5782489,59.42179152086438,8
2018-05-31,Habitat,acciones_locales_no_financieras,EPU,media,199779.4510225,19.314232173426305,1
2018-05-31,Habitat,acciones_locales_financieras,EPU_financieras_por_identificar,media,78647.3238867,7.603448030274659,1
2018-05-31,Habitat,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,63991.3633185,6.186542419161956,5
2018-05-31,Habitat,depositos_locales,tasas_cortas_pen_pendiente,baja,39617.5703335,3.8301384234061535,1
2018-05-31,Habitat,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,21222.8531562,2.0517781540765925,2
2018-05-31,Habitat,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,20269.1281853,1.9595741489935958,6
2018-05-31,Habitat,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,14728.5378987,1.423922225707598,4
2018-05-31,Habitat,depositos_exterior,tasas_cortas_usd_fx,baja,1356.3268555,0.1311266582028493,1
2018-05-31,Habitat,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-05-31,Habitat,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-05-31,Habitat,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-05-31,Habitat,renta_fija_no_financiera_exterior,LQD_HYG,media,0.0,0.0,1
2018-05-31,Habitat,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-05-31,Habitat,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-05-31,Habitat,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2018-05-31,Habitat,operaciones_en_transito,sin_factor_directo,no_aplicable,-19886.2025739,-1.9225537541237656,1
2018-05-31,Integra,otros_no_mapeados,sin_proxy,no_disponible,5599630.4579635,64.97901735014645,8
2018-05-31,Integra,acciones_locales_no_financieras,EPU,media,1880586.321153,21.82262778017153,1
2018-05-31,Integra,acciones_locales_financieras,EPU_financieras_por_identificar,media,388420.6194163,4.507295679184069,1
2018-05-31,Integra,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,272941.9410005,3.1672624207962947,4
2018-05-31,Integra,depositos_exterior,tasas_cortas_usd_fx,baja,95605.3454911,1.1094198894139646,1
2018-05-31,Integra,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,80114.4711332,0.9296612783364396,5
2018-05-31,Integra,acciones_exterior_directas,ACWI,media,71067.7796974,0.8246820079754345,1
2018-05-31,Integra,depositos_locales,tasas_cortas_pen_pendiente,baja,68926.5532108,0.7998348695673091,1
2018-05-31,Integra,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,65537.28381,0.7605052393618545,2
2018-05-31,Integra,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,53870.8376629,0.6251259116905317,6
2018-05-31,Integra,operaciones_en_transito,sin_factor_directo,no_aplicable,25791.6827384,0.299290857268012,1
2018-05-31,Integra,renta_fija_no_financiera_exterior,LQD_HYG,media,10510.542537,0.1219660352586122,1
2018-05-31,Integra,renta_fija_soberana_exterior,TLT,media,4594.100131,0.0533106808318073,1
2018-05-31,Integra,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-05-31,Integra,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-05-31,Integra,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-05-31,Integra,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2018-05-31,Prima,otros_no_mapeados,sin_proxy,no_disponible,5258764.8368371,67.70658591930096,8
2018-05-31,Prima,acciones_locales_no_financieras,EPU,media,1574440.1895382,20.27091404069772,1
2018-05-31,Prima,acciones_locales_financieras,EPU_financieras_por_identificar,media,371185.7327716,4.779015507952352,1
2018-05-31,Prima,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,238223.9839708,3.0671332792394232,4
2018-05-31,Prima,depositos_locales,tasas_cortas_pen_pendiente,baja,188069.3206611,2.421392097423385,1
2018-05-31,Prima,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,76103.5672885,0.9798332645129728,1
2018-05-31,Prima,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,45727.4044269,0.5887402332595376,5
2018-05-31,Prima,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,38439.3970722,0.4949071543043893,2
2018-05-31,Prima,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,34816.2535925,0.4482591898265166,6
2018-05-31,Prima,depositos_exterior,tasas_cortas_usd_fx,baja,14078.3728552,0.1812590201120035,1
2018-05-31,Prima,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-05-31,Prima,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-05-31,Prima,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-05-31,Prima,renta_fija_no_financiera_exterior,LQD_HYG,media,0.0,0.0,1
2018-05-31,Prima,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-05-31,Prima,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-05-31,Prima,operaciones_en_transito,sin_factor_directo,no_aplicable,-72857.4651609,-0.938039706629262,1
2018-05-31,Profuturo,otros_no_mapeados,sin_proxy,no_disponible,4165840.8571965,67.30602616161559,8
2018-05-31,Profuturo,acciones_locales_no_financieras,EPU,media,1309511.0426507,21.157309536516244,1
2018-05-31,Profuturo,acciones_locales_financieras,EPU_financieras_por_identificar,media,285063.7675321,4.6056750732807,1
2018-05-31,Profuturo,depositos_locales,tasas_cortas_pen_pendiente,baja,151987.7601837,2.4556128075554424,1
2018-05-31,Profuturo,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,87172.6664348,1.4084181246392926,4
2018-05-31,Profuturo,depositos_exterior,tasas_cortas_usd_fx,baja,49009.0376807,0.7918217918945348,1
2018-05-31,Profuturo,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,48872.8420222,0.7896213265219165,2
2018-05-31,Profuturo,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,27773.4374303,0.4487256643643768,6
2018-05-31,Profuturo,operaciones_en_transito,sin_factor_directo,no_aplicable,25053.9579864,0.4047879910658611,1
2018-05-31,Profuturo,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,17407.0318571,0.2812392939941788,5
2018-05-31,Profuturo,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,13233.9283698,0.213815928071275,1
2018-05-31,Profuturo,renta_fija_no_financiera_exterior,LQD_HYG,media,6341.9710981,0.1024649974104361,1
2018-05-31,Profuturo,renta_fija_financiera_exterior,LQD_HYG,media,2134.1866296,0.0344813030669385,3
2018-05-31,Profuturo,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-05-31,Profuturo,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-05-31,Profuturo,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-05-31,Profuturo,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-06-29,Habitat,otros_no_mapeados,sin_proxy,no_disponible,637243.1639638,60.647453025426,8
2018-06-29,Habitat,acciones_locales_no_financieras,EPU,media,208805.9758912,19.87239931381856,1
2018-06-29,Habitat,acciones_locales_financieras,EPU_financieras_por_identificar,media,80824.5735097,7.692204173269215,1
2018-06-29,Habitat,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,60602.960376,5.767680848458663,5
2018-06-29,Habitat,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,22096.5929508,2.1029681584496833,6
2018-06-29,Habitat,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,21382.5729069,2.035013726734355,2
2018-06-29,Habitat,depositos_locales,tasas_cortas_pen_pendiente,baja,15437.0523281,1.4691690062173373,1
2018-06-29,Habitat,depositos_exterior,tasas_cortas_usd_fx,baja,4232.1299177,0.4027785857829796,1
2018-06-29,Habitat,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,3832.7087488,0.3647650331109581,4
2018-06-29,Habitat,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-06-29,Habitat,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-06-29,Habitat,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-06-29,Habitat,renta_fija_no_financiera_exterior,LQD_HYG,media,0.0,0.0,1
2018-06-29,Habitat,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-06-29,Habitat,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-06-29,Habitat,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2018-06-29,Habitat,operaciones_en_transito,sin_factor_directo,no_aplicable,-3724.134746,-0.3544318712867702,1
2018-06-29,Integra,otros_no_mapeados,sin_proxy,no_disponible,5326276.346965999,63.599071974800104,8
2018-06-29,Integra,acciones_locales_no_financieras,EPU,media,1795441.4373238,21.43869408201847,1
2018-06-29,Integra,acciones_locales_financieras,EPU_financieras_por_identificar,media,436455.9212446,5.211556768900072,1
2018-06-29,Integra,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,224543.9753463,2.681195551877781,4
2018-06-29,Integra,depositos_exterior,tasas_cortas_usd_fx,baja,187580.5150061,2.239828709176659,1
2018-06-29,Integra,depositos_locales,tasas_cortas_pen_pendiente,baja,98300.3455578,1.1737676277047575,1
2018-06-29,Integra,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,80505.886359,0.9612906517435348,5
2018-06-29,Integra,acciones_exterior_directas,ACWI,media,71384.0370518,0.8523700639181662,1
2018-06-29,Integra,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,65484.6534514,0.7819277327720331,2
2018-06-29,Integra,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,54076.01606550001,0.6457014645549212,6
2018-06-29,Integra,operaciones_en_transito,sin_factor_directo,no_aplicable,19899.856736,0.2376167398002178,1
2018-06-29,Integra,renta_fija_no_financiera_exterior,LQD_HYG,media,10294.5011848,0.1229227849151514,1
2018-06-29,Integra,renta_fija_soberana_exterior,TLT,media,4527.0532213,0.0540558478193146,1
2018-06-29,Integra,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-06-29,Integra,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-06-29,Integra,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-06-29,Integra,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2018-06-29,Prima,otros_no_mapeados,sin_proxy,no_disponible,4937625.9380845,65.67111109118497,8
2018-06-29,Prima,acciones_locales_no_financieras,EPU,media,1474144.3075345,19.60632413197586,1
2018-06-29,Prima,acciones_locales_financieras,EPU_financieras_por_identificar,media,427512.5810647,5.685976733764206,1
2018-06-29,Prima,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,276668.8404398,3.679734022751825,4
2018-06-29,Prima,depositos_locales,tasas_cortas_pen_pendiente,baja,148145.5169799,1.970355961598472,1
2018-06-29,Prima,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,76188.6765945,1.0133199856100858,1
2018-06-29,Prima,depositos_exterior,tasas_cortas_usd_fx,baja,70397.9488334,0.936302501728848,1
2018-06-29,Prima,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,46289.8545007,0.6156614971302499,5
2018-06-29,Prima,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,38711.4820771,0.514868090833118,2
2018-06-29,Prima,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,35560.329238,0.4729573202002742,6
2018-06-29,Prima,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-06-29,Prima,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-06-29,Prima,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-06-29,Prima,renta_fija_no_financiera_exterior,LQD_HYG,media,0.0,0.0,1
2018-06-29,Prima,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-06-29,Prima,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-06-29,Prima,operaciones_en_transito,sin_factor_directo,no_aplicable,-12527.0372982,-0.1666113367779038,1
2018-06-29,Profuturo,otros_no_mapeados,sin_proxy,no_disponible,4089281.2212251998,68.02715854128974,8
2018-06-29,Profuturo,acciones_locales_no_financieras,EPU,media,1226779.8171306,20.4080718836436,1
2018-06-29,Profuturo,acciones_locales_financieras,EPU_financieras_por_identificar,media,306423.840542,5.097507863530123,1
2018-06-29,Profuturo,depositos_locales,tasas_cortas_pen_pendiente,baja,113801.4700062,1.8931421498138292,1
2018-06-29,Profuturo,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,88094.9796114,1.4655023268174403,4
2018-06-29,Profuturo,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,48844.0982873,0.8125450508881767,2
2018-06-29,Profuturo,depositos_exterior,tasas_cortas_usd_fx,baja,38701.0644329,0.6438108076863348,1
2018-06-29,Profuturo,operaciones_en_transito,sin_factor_directo,no_aplicable,32302.5210871,0.5373679638049259,1
2018-06-29,Profuturo,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,27781.126186100002,0.46215238651431545,6
2018-06-29,Profuturo,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,17531.8392756,0.2916505726559742,5
2018-06-29,Profuturo,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,13248.7283391,0.2203989636409503,1
2018-06-29,Profuturo,renta_fija_no_financiera_exterior,LQD_HYG,media,6295.6916957,0.1047318572485331,1
2018-06-29,Profuturo,renta_fija_financiera_exterior,LQD_HYG,media,2161.6226947,0.0359596324643941,3
2018-06-29,Profuturo,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-06-29,Profuturo,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-06-29,Profuturo,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-06-29,Profuturo,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-07-31,Habitat,otros_no_mapeados,sin_proxy,no_disponible,629015.6720663,56.563181719462406,8
2018-07-31,Habitat,acciones_locales_no_financieras,EPU,media,217364.8968618,19.54617461316653,1
2018-07-31,Habitat,acciones_locales_financieras,EPU_financieras_por_identificar,media,101209.0395367,9.101053517730506,1
2018-07-31,Habitat,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,53866.1074063,4.843819569286474,5
2018-07-31,Habitat,operaciones_en_transito,sin_factor_directo,no_aplicable,49363.9127365,4.4389672475506,1
2018-07-31,Habitat,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,21544.8299643,1.9373827815488371,2
2018-07-31,Habitat,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,21019.1770952,1.8901143269194174,6
2018-07-31,Habitat,depositos_locales,tasas_cortas_pen_pendiente,baja,16553.3435028,1.488531714222327,1
2018-07-31,Habitat,depositos_exterior,tasas_cortas_usd_fx,baja,2121.5241618,0.1907745101038996,1
2018-07-31,Habitat,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-07-31,Habitat,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-07-31,Habitat,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-07-31,Habitat,renta_fija_no_financiera_exterior,LQD_HYG,media,0.0,0.0,1
2018-07-31,Habitat,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-07-31,Habitat,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-07-31,Habitat,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,0.0,0.0,4
2018-07-31,Habitat,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2018-07-31,Integra,otros_no_mapeados,sin_proxy,no_disponible,5530518.867441299,64.56155016366456,8
2018-07-31,Integra,acciones_locales_no_financieras,EPU,media,1886101.3633456,22.01775831563701,1
2018-07-31,Integra,acciones_locales_financieras,EPU_financieras_por_identificar,media,446180.0387087,5.208566436813313,1
2018-07-31,Integra,depositos_exterior,tasas_cortas_usd_fx,baja,242711.3186321,2.833336138749158,1
2018-07-31,Integra,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,227680.5156547,2.657871238676494,4
2018-07-31,Integra,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,80981.5778211,0.9453536501989244,5
2018-07-31,Integra,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,65901.8131322,0.769317186396189,2
2018-07-31,Integra,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,54633.384751800004,0.637773072437956,6
2018-07-31,Integra,depositos_locales,tasas_cortas_pen_pendiente,baja,50255.1750508,0.586663219635134,1
2018-07-31,Integra,acciones_exterior_directas,ACWI,media,44391.8600091,0.5182167108602317,1
2018-07-31,Integra,renta_fija_soberana_exterior,TLT,media,10703.1204224,0.1249448853934055,1
2018-07-31,Integra,renta_fija_no_financiera_exterior,LQD_HYG,media,10496.2868253,0.1225303745717688,1
2018-07-31,Integra,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-07-31,Integra,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-07-31,Integra,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
