fecha_cartera,afp,suma_componentes_pct,desvio_vs_100_pct,participacion_no_mapeada_pct,participacion_no_mapeada_abs_pct,numero_componentes,categorias_economicas,estado_suma,estado_mapeo,estado_general
2015-01-30,Habitat,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-01-30,Integra,100.0,0.0,0.0,0.0,35,20,correcto,correcto,correcto
2015-01-30,Prima,99.99999999999997,-2.842170943040401e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-01-30,Profuturo,100.0,0.0,0.0,0.0,35,20,correcto,correcto,correcto
2015-02-27,Habitat,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-02-27,Integra,100.0,0.0,0.0,0.0,35,20,correcto,correcto,correcto
2015-02-27,Prima,99.99999999999997,-2.842170943040401e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-02-27,Profuturo,100.00000000000001,1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-03-31,Habitat,100.00000000000003,2.842170943040401e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-03-31,Integra,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-03-31,Prima,100.00000000000003,2.842170943040401e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-03-31,Profuturo,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-04-30,Habitat,100.00000000000001,1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-04-30,Integra,100.0,0.0,0.0,0.0,35,20,correcto,correcto,correcto
2015-04-30,Prima,100.0,0.0,0.0,0.0,35,20,correcto,correcto,correcto
2015-04-30,Profuturo,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-05-31,Habitat,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-05-31,Integra,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-05-31,Prima,100.00000000000001,1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-05-31,Profuturo,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-06-30,Habitat,100.00000000000001,1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-06-30,Integra,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-06-30,Prima,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-06-30,Profuturo,100.0,0.0,0.0,0.0,35,20,correcto,correcto,correcto
2015-07-31,Habitat,100.00000000000001,1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-07-31,Integra,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-07-31,Prima,99.99999999999997,-2.842170943040401e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-07-31,Profuturo,100.00000000000001,1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-08-31,Habitat,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-08-31,Integra,100.0,0.0,0.0,0.0,35,20,correcto,correcto,correcto
2015-08-31,Prima,100.0,0.0,0.0,0.0,35,20,correcto,correcto,correcto
2015-08-31,Profuturo,100.0,0.0,0.0,0.0,35,20,correcto,correcto,correcto
2015-09-30,Habitat,100.0,0.0,0.0,0.0,35,20,correcto,correcto,correcto
2015-09-30,Integra,100.00000000000001,1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-09-30,Prima,100.00000000000001,1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-09-30,Profuturo,100.00000000000001,1.4210854715202004e-14,0.0,0.0,36,21,correcto,correcto,correcto
2015-10-31,Habitat,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-10-31,Integra,99.99999817424968,-1.8257503171525968e-06,0.0,0.0,35,20,correcto,correcto,correcto
2015-10-31,Prima,100.0,0.0,0.0,0.0,35,20,correcto,correcto,correcto
2015-10-31,Profuturo,100.0,0.0,0.0,0.0,36,21,correcto,correcto,correcto
2015-11-30,Habitat,100.0,0.0,0.0,0.0,35,20,correcto,correcto,correcto
2015-11-30,Integra,99.99999999999997,-2.842170943040401e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-11-30,Prima,100.0,0.0,0.0,0.0,35,20,correcto,correcto,correcto
2015-11-30,Profuturo,100.0,0.0,0.0,0.0,36,21,correcto,correcto,correcto
2015-12-31,Habitat,100.00000000000001,1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-12-31,Integra,100.0,0.0,0.0,0.0,35,20,correcto,correcto,correcto
2015-12-31,Prima,100.00000000000001,1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2015-12-31,Profuturo,100.00000000000001,1.4210854715202004e-14,0.0,0.0,36,21,correcto,correcto,correcto
2016-01-31,Habitat,100.00000000000001,1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2016-01-31,Integra,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
2016-01-31,Prima,100.0,0.0,0.0,0.0,35,20,correcto,correcto,correcto
2016-01-31,Profuturo,99.99999999999997,-2.842170943040401e-14,0.0,0.0,36,21,correcto,correcto,correcto
2016-02-29,Habitat,100.0,0.0,0.0,0.0,35,20,correcto,correcto,correcto
2016-02-29,Integra,99.99999999999997,-2.842170943040401e-14,0.0,0.0,35,20,correcto,correcto,correcto
2016-02-29,Prima,100.00000000000003,2.842170943040401e-14,0.0,0.0,35,20,correcto,correcto,correcto
2016-02-29,Profuturo,100.0,0.0,0.0,0.0,36,21,correcto,correcto,correcto
2016-03-31,Habitat,100.0,0.0,0.0,0.0,35,20,correcto,correcto,correcto
2016-03-31,Integra,99.99999999999997,-2.842170943040401e-14,0.0,0.0,35,20,correcto,correcto,correcto
2016-03-31,Prima,100.00000000000001,1.4210854715202004e-14,0.0,0.0,35,20,correcto,correcto,correcto
