fecha_cartera,anio,mes,archivo,hoja,fila_excel_aprox,descriptor,tipo_identificacion,es_control_o_subtotal,meta_1,meta_2,meta_3,meta_4,meta_5,meta_6,meta_7,vector_fondo3,duplicado_vector_adyacente,meta_8,meta_9,meta_10,meta_11,afp,fondo,valor,participacion_reportada,prioridad_identificacion,valor_abs,ranking_hoja_afp
2026-01-30,2026,1,CA-0001-en2026.XLS,10,531,"Hellman & Friedman Investors IX, L.P. | 0 | 0",entidad_fondo_o_instrumento,False,"Hellman & Friedman Investors IX, L.P.",,,,0,,0,0.0|115595.9972943|0.0|0.0,True,,,,,Integra,3,115595.997294296,0.03402240390918718,3,115595.997294296,9
2026-01-30,2026,1,CA-0001-en2026.XLS,10,532,"Hellman & Friedman Capital Partners IX, L.P. | USD | 0 | 0",entidad_fondo_o_instrumento,False,"Hellman & Friedman Capital Partners IX, L.P.",USD,,,0,,0,0.0|115595.9972943|0.0|0.0,True,,,,,Integra,3,115595.997294296,0.03402240390918718,3,115595.997294296,10
2026-01-30,2026,1,CA-0001-en2026.XLS,10,385,DE0006289309 | EUR | 0 | 0,entidad_fondo_o_instrumento,False,DE0006289309,EUR,,,0,,0,0.0|106969.02323923|13540.45019466|0.0,False,,,,,Integra,3,106969.023239232,0.031483298726607045,3,106969.023239232,11
2026-01-30,2026,1,CA-0001-en2026.XLS,10,188,US92189F1066 | USD | 9186.425448 | 0.005501205989153392 | 191086.2154896 | 0.014567799256815618,entidad_fondo_o_instrumento,False,US92189F1066,USD,,,9186.425448,0.005501205989153392,191086.2154896,220009.0993824|93561.62544|156875.148576|131221.05216,False,0.014567799256815618,,,,Integra,3,93561.62544,0.027537211370871874,3,93561.62544,12
2026-01-30,2026,1,CA-0001-en2026.XLS,10,341,US46138E6288 | USD | 1768.058544 | 0.0010587855207102558 | 72986.85024 | 0.005564283012038895,entidad_fondo_o_instrumento,False,US46138E6288,USD,,,1768.058544,0.0010587855207102558,72986.85024,25406.043216|85383.58256|0.0|0.0,False,0.005564283012038895,,,,Integra,3,85383.58256,0.025130236349568593,3,85383.58256,13
2026-01-30,2026,1,CA-0001-en2026.XLS,10,369,Global X Management Company LLC | 5659.9718256 | 0.003389421824808802 | 273976.2441828 | 0.020887068782879076,entidad_fondo_o_instrumento,False,Global X Management Company LLC,,,,5659.9718256,0.003389421824808802,273976.2441828,177492.9951072|74201.431872|145428.21957048|0.0,False,0.020887068782879076,,,,Integra,3,74201.431872,0.02183908738087239,3,74201.431872,14
2026-01-30,2026,1,CA-0001-en2026.XLS,10,465,Lexington Partners GP Holdings VIII LLC | 0 | 0,entidad_fondo_o_instrumento,False,Lexington Partners GP Holdings VIII LLC,,,,0,,0,0.0|69333.15627084|0.0|55420.95530114,True,,,,,Integra,3,69333.15627083699,0.020406248504779387,3,69333.15627083699,15
2026-01-30,2026,1,CA-0001-en2026.XLS,10,466,Lexington Capital Partners VIII-A feeder LP | USD | 0 | 0,entidad_fondo_o_instrumento,False,Lexington Capital Partners VIII-A feeder LP,USD,,,0,,0,0.0|69333.15627084|0.0|55420.95530114,True,,,,,Integra,3,69333.15627083699,0.020406248504779387,3,69333.15627083699,16
2026-01-30,2026,1,CA-0001-en2026.XLS,10,203,WisdomTree Asset Management Inc. | 2674.8783983999997 | 0.0016018262107312658 | 67863.56247840001 | 0.005173700010252714,entidad_fondo_o_instrumento,False,WisdomTree Asset Management Inc.,,,,2674.8783983999997,0.0016018262107312658,67863.56247840001,60042.9607232|66665.545344|0.0|0.0,False,0.005173700010252714,,,,Integra,3,66665.545344,0.019621112872493202,3,66665.545344,17
2026-01-30,2026,1,CA-0001-en2026.XLS,10,205,US97717W8516 | USD | 0 | 0,entidad_fondo_o_instrumento,False,US97717W8516,USD,,,0,,0,0.0|66665.545344|0.0|0.0,False,,,,,Integra,3,66665.545344,0.019621112872493202,3,66665.545344,18
2026-01-30,2026,1,CA-0001-en2026.XLS,10,370,US37954Y8306 | USD | 2273.6950368 | 0.0013615812619124517 | 138905.34270359998 | 0.010589697132367749,entidad_fondo_o_instrumento,False,US37954Y8306,USD,,,2273.6950368,0.0013615812619124517,138905.34270359998,77748.3733752|58384.832352|145428.21957048|0.0,False,0.010589697132367749,,,,Integra,3,58384.832352,0.017183919815084634,3,58384.832352,19
2026-01-30,2026,1,CA-0001-en2026.XLS,10,479,"Coller International General Partner VIII,L.P | 0 | 48488.3140109804 | 0.0036965933047737143",entidad_fondo_o_instrumento,False,"Coller International General Partner VIII,L.P",,,,0,,48488.3140109804,12122.071344|55701.84328289|0.0|0.0,False,0.0036965933047737143,,,,Integra,3,55701.8432828948,0.016394258062691625,3,55701.8432828948,20
2026-01-30,2026,1,CA-0001-en2026.XLS,10,642,Total general | 823519.7551006956 | 0.4931571953193605 | 6048025.472537694 | 0.4610820344015439,entidad_fondo_o_instrumento,False,Total general,,,,823519.7551006956,0.4931571953193605,6048025.472537694,2681283.75882506|1992498.70142236|1652465.04997154|1938257.12726156,False,0.4610820344015439,,,,Prima,3,1652465.0499715412,0.5485448431466488,3,1652465.0499715412,1
2026-01-30,2026,1,CA-0001-en2026.XLS,10,144,BlackRock Fund Advisors | 17213.7728936 | 0.010308308827435728 | 632108.5231671999 | 0.04818992333082828,entidad_fondo_o_instrumento,False,BlackRock Fund Advisors,,,,17213.7728936,0.010308308827435728,632108.5231671999,462896.32282704|229263.815072|555403.02425008|632808.633032,False,0.04818992333082828,,,,Prima,3,555403.02425008,0.18436908231474028,3,555403.02425008,2
2026-01-30,2026,1,CA-0001-en2026.XLS,10,187,VAN ECK ASSOCIATES CORPORATION | 23506.86061824 | 0.014076866257855456 | 629478.3394759999 | 0.04798940657495565,entidad_fondo_o_instrumento,False,VAN ECK ASSOCIATES CORPORATION,,,,23506.86061824,0.014076866257855456,629478.3394759999,533139.17549488|391581.577552|367408.08613408|265889.0334,False,0.04798940657495565,,,,Prima,3,367408.08613408,0.12196313076800036,3,367408.08613408,3
2026-01-30,2026,1,CA-0001-en2026.XLS,10,153,US4642867729 | USD | 2638.572032 | 0.001580084478714319 | 95215.345436 | 0.007258912082831511,entidad_fondo_o_instrumento,False,US4642867729,USD,,,2638.572032,0.001580084478714319,95215.345436,54688.528132|0.0|208323.507464|217888.33108,False,0.007258912082831511,,,,Prima,3,208323.507464,0.06915413171828816,3,208323.507464,4
2026-01-30,2026,1,CA-0001-en2026.XLS,10,189,US92189F6768 | USD | 11703.80330064 | 0.007008714453495231 | 337117.91023519996 | 0.025700786577412062,entidad_fondo_o_instrumento,False,US92189F6768,USD,,,11703.80330064,0.007008714453495231,337117.91023519996,252748.06893328|289571.633968|199460.63755808|0.0,False,0.025700786577412062,,,,Prima,3,199460.63755808,0.06621205340779332,3,199460.63755808,5
2026-01-30,2026,1,CA-0001-en2026.XLS,10,145,US4642875235 | USD | 127.1308856 | 7.613115604409078e-05 | 290606.0420824 | 0.022154871156075232,entidad_fondo_o_instrumento,False,US4642875235,USD,,,127.1308856,7.613115604409078e-05,290606.0420824,302810.6071|42338.08392|198733.5663144|271873.48104,False,0.022154871156075232,,,,Prima,3,198733.5663144,0.0659706981178114,3,198733.5663144,6
2026-01-30,2026,1,CA-0001-en2026.XLS,10,188,US92189F1066 | USD | 9186.425448 | 0.005501205989153392 | 191086.2154896 | 0.014567799256815618,entidad_fondo_o_instrumento,False,US92189F1066,USD,,,9186.425448,0.005501205989153392,191086.2154896,220009.0993824|93561.62544|156875.148576|131221.05216,False,0.014567799256815618,,,,Prima,3,156875.148576,0.052075566603185436,3,156875.148576,7
2026-01-30,2026,1,CA-0001-en2026.XLS,10,369,Global X Management Company LLC | 5659.9718256 | 0.003389421824808802 | 273976.2441828 | 0.020887068782879076,entidad_fondo_o_instrumento,False,Global X Management Company LLC,,,,5659.9718256,0.003389421824808802,273976.2441828,177492.9951072|74201.431872|145428.21957048|0.0,False,0.020887068782879076,,,,Prima,3,145428.21957048,0.04827569569157255,3,145428.21957048,8
2026-01-30,2026,1,CA-0001-en2026.XLS,10,370,US37954Y8306 | USD | 2273.6950368 | 0.0013615812619124517 | 138905.34270359998 | 0.010589697132367749,entidad_fondo_o_instrumento,False,US37954Y8306,USD,,,2273.6950368,0.0013615812619124517,138905.34270359998,77748.3733752|58384.832352|145428.21957048|0.0,False,0.010589697132367749,,,,Prima,3,145428.21957048,0.04827569569157255,3,145428.21957048,9
2026-01-30,2026,1,CA-0001-en2026.XLS,10,148,US4642864007 | USD | 0 | 0,entidad_fondo_o_instrumento,False,US4642864007,USD,,,0,,0,19192.52401984|37362.84064|85409.83194368|58296.011456,False,,,,,Prima,3,85409.83194368001,0.028352262498704255,3,85409.83194368001,10
2026-01-30,2026,1,CA-0001-en2026.XLS,10,556,APAX X USD Feeder L.P. | 0 | 85606.7660193782 | 0.006526384853036983,entidad_fondo_o_instrumento,False,APAX X USD Feeder L.P.,,,,0,,85606.7660193782,11678.90961731|0.0|77782.26887062|0.0,True,0.006526384853036983,,,,Prima,3,77782.2688706248,0.02582025107155044,3,77782.2688706248,11
2026-01-30,2026,1,CA-0001-en2026.XLS,10,557,PRIVFAEA10FE | USD | 0 | 85606.7660193782 | 0.006526384853036983,entidad_fondo_o_instrumento,False,PRIVFAEA10FE,USD,,,0,,85606.7660193782,11678.90961731|0.0|77782.26887062|0.0,True,0.006526384853036983,,,,Prima,3,77782.2688706248,0.02582025107155044,3,77782.2688706248,12
2026-01-30,2026,1,CA-0001-en2026.XLS,10,348,State Street Global Advisors Inc | 0 | 1114.5520319999998 | 8.496986672665367e-05,entidad_fondo_o_instrumento,False,State Street Global Advisors Inc,,,,0,,1114.5520319999998,0.0|45266.539712|74805.32181632|78268.4346752,False,8.496986672665367e-05,,,,Prima,3,74805.32181632,0.024832037157442168,3,74805.32181632,13
2026-01-30,2026,1,CA-0001-en2026.XLS,10,350,US81369Y8030 | USD | 0 | 1114.5520319999998 | 8.496986672665367e-05,entidad_fondo_o_instrumento,False,US81369Y8030,USD,,,0,,1114.5520319999998,0.0|14634.552768|74770.93453632|0.0,False,8.496986672665367e-05,,,,Prima,3,74770.93453632,0.02482062211110629,3,74770.93453632,14
2026-01-30,2026,1,CA-0001-en2026.XLS,10,28,JP MORGAN CHASE & CO | 0 | 0,entidad_fondo_o_instrumento,False,JP MORGAN CHASE & CO,,,,0,,0,0.0|0.0|61106.70704714|0.0,False,,,,,Prima,3,61106.7070471364,0.020284706797857502,3,61106.7070471364,15
2026-01-30,2026,1,CA-0001-en2026.XLS,10,313,"Krane Funds Advisors, LLC | 5143.41533376 | 0.003080086743091577 | 412763.84692784 | 0.03146778979901357",entidad_fondo_o_instrumento,False,"Krane Funds Advisors, LLC",,,,5143.41533376,0.003080086743091577,412763.84692784,188616.3233384|9570.44170944|58986.74231648|38059.652896,True,0.03146778979901357,,,,Prima,3,58986.742316480006,0.01958097286976361,3,58986.742316480006,16
2026-01-30,2026,1,CA-0001-en2026.XLS,10,314,US5007673065 | USD | 5143.41533376 | 0.003080086743091577 | 412763.84692784 | 0.03146778979901357,entidad_fondo_o_instrumento,False,US5007673065,USD,,,5143.41533376,0.003080086743091577,412763.84692784,188616.3233384|9570.44170944|58986.74231648|38059.652896,True,0.03146778979901357,,,,Prima,3,58986.742316480006,0.01958097286976361,3,58986.742316480006,17
2026-01-30,2026,1,CA-0001-en2026.XLS,10,601,Blackstone Growth Associates L.P. | 0 | 0,entidad_fondo_o_instrumento,False,Blackstone Growth Associates L.P.,,,,0,,0,0.0|0.0|57561.2146549|0.0,True,,,,,Prima,3,57561.2146549021,0.01910776113827499,3,57561.2146549021,18
2026-01-30,2026,1,CA-0001-en2026.XLS,10,602,PRIVFAEBSGLP | USD | 0 | 0,entidad_fondo_o_instrumento,False,PRIVFAEBSGLP,USD,,,0,,0,0.0|0.0|57561.2146549|0.0,True,,,,,Prima,3,57561.2146549021,0.01910776113827499,3,57561.2146549021,19
2026-01-30,2026,1,CA-0001-en2026.XLS,10,147,US4642873909 | USD | 0 | 0,entidad_fondo_o_instrumento,False,US4642873909,USD,,,0,,0,0.0|0.0|55372.048576|30916.407808,False,,,,,Prima,3,55372.048576,0.018381055442808693,3,55372.048576,20
2026-01-30,2026,1,CA-0001-en2026.XLS,10,642,Total general | 823519.7551006956 | 0.4931571953193605 | 6048025.472537694 | 0.4610820344015439,entidad_fondo_o_instrumento,False,Total general,,,,823519.7551006956,0.4931571953193605,6048025.472537694,2681283.75882506|1992498.70142236|1652465.04997154|1938257.12726156,False,0.4610820344015439,,,,Profuturo,3,1938257.127261561,0.5446695461796656,3,1938257.127261561,1
2026-01-30,2026,1,CA-0001-en2026.XLS,10,144,BlackRock Fund Advisors | 17213.7728936 | 0.010308308827435728 | 632108.5231671999 | 0.04818992333082828,entidad_fondo_o_instrumento,False,BlackRock Fund Advisors,,,,17213.7728936,0.010308308827435728,632108.5231671999,462896.32282704|229263.815072|555403.02425008|632808.633032,False,0.04818992333082828,,,,Profuturo,3,632808.633032,0.17782552486164635,3,632808.633032,2
2026-01-30,2026,1,CA-0001-en2026.XLS,10,145,US4642875235 | USD | 127.1308856 | 7.613115604409078e-05 | 290606.0420824 | 0.022154871156075232,entidad_fondo_o_instrumento,False,US4642875235,USD,,,127.1308856,7.613115604409078e-05,290606.0420824,302810.6071|42338.08392|198733.5663144|271873.48104,False,0.022154871156075232,,,,Profuturo,3,271873.48104000004,0.07639915440195344,3,271873.48104000004,3
2026-01-30,2026,1,CA-0001-en2026.XLS,10,187,VAN ECK ASSOCIATES CORPORATION | 23506.86061824 | 0.014076866257855456 | 629478.3394759999 | 0.04798940657495565,entidad_fondo_o_instrumento,False,VAN ECK ASSOCIATES CORPORATION,,,,23506.86061824,0.014076866257855456,629478.3394759999,533139.17549488|391581.577552|367408.08613408|265889.0334,False,0.04798940657495565,,,,Profuturo,3,265889.0334,0.07471746504589778,3,265889.0334,4
2026-01-30,2026,1,CA-0001-en2026.XLS,10,153,US4642867729 | USD | 2638.572032 | 0.001580084478714319 | 95215.345436 | 0.007258912082831511,entidad_fondo_o_instrumento,False,US4642867729,USD,,,2638.572032,0.001580084478714319,95215.345436,54688.528132|0.0|208323.507464|217888.33108,False,0.007258912082831511,,,,Profuturo,3,217888.33108,0.06122878989479566,3,217888.33108,5
2026-01-30,2026,1,CA-0001-en2026.XLS,10,193,THE VANGUARD GROUP INC. | 0 | 0,entidad_fondo_o_instrumento,False,THE VANGUARD GROUP INC.,,,,0,,0,0.0|1.38561393|0.0|154702.71448,False,,,,,Profuturo,3,154702.71448,0.04347300268031628,3,154702.71448,6
2026-01-30,2026,1,CA-0001-en2026.XLS,10,197,US9220427424 | USD | 0 | 0,entidad_fondo_o_instrumento,False,US9220427424,USD,,,0,,0,0.0|0.0|0.0|154702.71448,False,,,,,Profuturo,3,154702.71448,0.04347300268031628,3,154702.71448,7
2026-01-30,2026,1,CA-0001-en2026.XLS,10,188,US92189F1066 | USD | 9186.425448 | 0.005501205989153392 | 191086.2154896 | 0.014567799256815618,entidad_fondo_o_instrumento,False,US92189F1066,USD,,,9186.425448,0.005501205989153392,191086.2154896,220009.0993824|93561.62544|156875.148576|131221.05216,False,0.014567799256815618,,,,Profuturo,3,131221.05216,0.03687442183183599,3,131221.05216,8
2026-01-30,2026,1,CA-0001-en2026.XLS,10,192,US92189H8051 | USD | 0 | 0,entidad_fondo_o_instrumento,False,US92189H8051,USD,,,0,,0,0.0|0.0|0.0|97941.264864,False,,,,,Profuturo,3,97941.264864,0.027522470334524658,3,97941.264864,9
2026-01-30,2026,1,CA-0001-en2026.XLS,10,62,Hecla Mining Company | 0 | 0,entidad_fondo_o_instrumento,False,Hecla Mining Company,,,,0,,0,0.0|0.0|0.0|79586.634848,True,,,,,Profuturo,3,79586.634848,0.02236463659796836,3,79586.634848,10
2026-01-30,2026,1,CA-0001-en2026.XLS,10,63,US4227041062 | USD | 0 | 0,entidad_fondo_o_instrumento,False,US4227041062,USD,,,0,,0,0.0|0.0|0.0|79586.634848,True,,,,,Profuturo,3,79586.634848,0.02236463659796836,3,79586.634848,11
2026-01-30,2026,1,CA-0001-en2026.XLS,10,348,State Street Global Advisors Inc | 0 | 1114.5520319999998 | 8.496986672665367e-05,entidad_fondo_o_instrumento,False,State Street Global Advisors Inc,,,,0,,1114.5520319999998,0.0|45266.539712|74805.32181632|78268.4346752,False,8.496986672665367e-05,,,,Profuturo,3,78268.4346752,0.021994209228041784,3,78268.4346752,12
2026-01-30,2026,1,CA-0001-en2026.XLS,10,351,US78464A7550 | USD | 0 | 0,entidad_fondo_o_instrumento,False,US78464A7550,USD,,,0,,0,0.0|13954.728704|0.0|78268.4346752,False,,,,,Profuturo,3,78268.4346752,0.021994209228041784,3,78268.4346752,13
2026-01-30,2026,1,CA-0001-en2026.XLS,10,44,STATE STREET BANK AND TRUST COMPANY | 0 | 0,entidad_fondo_o_instrumento,False,STATE STREET BANK AND TRUST COMPANY,,,,0,,0,0.0|0.0|0.0|74677.6280934,False,,,,,Profuturo,3,74677.628093396,0.02098515683565184,3,74677.628093396,14
2026-01-30,2026,1,CA-0001-en2026.XLS,10,473,HIPEP VII Associates LLC | 0 | 0,entidad_fondo_o_instrumento,False,HIPEP VII Associates LLC,,,,0,,0,0.0|0.0|0.0|73669.38224304,True,,,,,Profuturo,3,73669.3822430445,0.020701829715619856,3,73669.3822430445,15
2026-01-30,2026,1,CA-0001-en2026.XLS,10,474,HIPEP VII PARTNERSHIP FEEDER FUND L.P. | USD | 0 | 0,entidad_fondo_o_instrumento,False,HIPEP VII PARTNERSHIP FEEDER FUND L.P.,USD,,,0,,0,0.0|0.0|0.0|73669.38224304,True,,,,,Profuturo,3,73669.3822430445,0.020701829715619856,3,73669.3822430445,16
2026-01-30,2026,1,CA-0001-en2026.XLS,10,418,ARK Investment Management LLC | 0 | 0,entidad_fondo_o_instrumento,False,ARK Investment Management LLC,,,,0,,0,0.0|0.0|0.0|73458.713776,True,,,,,Profuturo,3,73458.71377599999,0.02064262977938559,3,73458.71377599999,17
2026-01-30,2026,1,CA-0001-en2026.XLS,10,419,US00214Q8078 | USD | 0 | 0,entidad_fondo_o_instrumento,False,US00214Q8078,USD,,,0,,0,0.0|0.0|0.0|73458.713776,True,,,,,Profuturo,3,73458.71377599999,0.02064262977938559,3,73458.71377599999,18
2026-01-30,2026,1,CA-0001-en2026.XLS,10,148,US4642864007 | USD | 0 | 0,entidad_fondo_o_instrumento,False,US4642864007,USD,,,0,,0,19192.52401984|37362.84064|85409.83194368|58296.011456,False,,,,,Profuturo,3,58296.011456,0.01638175949786629,3,58296.011456,19
2026-01-30,2026,1,CA-0001-en2026.XLS,10,465,Lexington Partners GP Holdings VIII LLC | 0 | 0,entidad_fondo_o_instrumento,False,Lexington Partners GP Holdings VIII LLC,,,,0,,0,0.0|69333.15627084|0.0|55420.95530114,True,,,,,Profuturo,3,55420.9553011373,0.01557384010002945,3,55420.9553011373,20
2026-01-30,2026,1,CA-0001-en2026.XLS,11,20,Total | 1432426.895434528 | 0.8577956094886087 | 3289835.3919292665 | 0.2508064825858738,entidad_fondo_o_instrumento,False,Total,1432426.895434528,0.8577956094886087,3289835.3919292665,0.2508064825858738,,,1600611.78302515|4658348.00132124|1711115.13136748|3113043.72412698,False,,,,,Habitat,3,1600611.7830251527,0.3210061479795236,3,1600611.7830251527,1
2026-01-30,2026,1,CA-0001-en2026.XLS,11,20,Total | 1432426.895434528 | 0.8577956094886087 | 3289835.3919292665 | 0.2508064825858738,entidad_fondo_o_instrumento,False,Total,1432426.895434528,0.8577956094886087,3289835.3919292665,0.2508064825858738,,,1600611.78302515|4658348.00132124|1711115.13136748|3113043.72412698,False,,,,,Integra,3,4658348.001321244,1.3710526398851937,3,4658348.001321244,1
2026-01-30,2026,1,CA-0001-en2026.XLS,11,20,Total | 1432426.895434528 | 0.8577956094886087 | 3289835.3919292665 | 0.2508064825858738,entidad_fondo_o_instrumento,False,Total,1432426.895434528,0.8577956094886087,3289835.3919292665,0.2508064825858738,,,1600611.78302515|4658348.00132124|1711115.13136748|3113043.72412698,False,,,,,Prima,3,1711115.1313674783,0.568014059576023,3,1711115.1313674783,1
2026-01-30,2026,1,CA-0001-en2026.XLS,11,20,Total | 1432426.895434528 | 0.8577956094886087 | 3289835.3919292665 | 0.2508064825858738,entidad_fondo_o_instrumento,False,Total,1432426.895434528,0.8577956094886087,3289835.3919292665,0.2508064825858738,,,1600611.78302515|4658348.00132124|1711115.13136748|3113043.72412698,False,,,,,Profuturo,3,3113043.724126979,0.8747962737293132,3,3113043.724126979,1
2026-01-30,2026,1,CA-0001-en2026.XLS,13,56,Total | 1432426.8954345288 | 0.8577956094886091 | 3289835.391929266 | 0.25080648258587374,entidad_fondo_o_instrumento,False,Total,1432426.8954345288,0.8577956094886091,3289835.391929266,0.25080648258587374,,,1600611.78302515|4658348.00132124|1711115.13136748|3113043.72412698,False,,,,,Habitat,3,1600611.7830251532,0.3210061479795236,3,1600611.7830251532,1
2026-01-30,2026,1,CA-0001-en2026.XLS,13,10,CONTINENTAL | 467534.5278914221 | 0.2799787316112442 | 1667294.6058862633 | 0.12710918502566987,entidad_fondo_o_instrumento,False,CONTINENTAL,467534.5278914221,0.2799787316112442,1667294.6058862633,0.12710918502566987,,,638319.30028516|302320.55468|70728.0|101040.0,False,,,,,Habitat,3,638319.300285163,0.12801631347374945,3,638319.300285163,2
2026-01-30,2026,1,CA-0001-en2026.XLS,13,9,CITIBANK | 478582.1055427901 | 0.2865944713987556 | 1054327.517845661 | 0.08037854322227767,entidad_fondo_o_instrumento,False,CITIBANK,478582.1055427901,0.2865944713987556,1054327.517845661,0.08037854322227767,,,386151.304|0.0|0.0|0.0,False,,,,,Habitat,3,386151.30400000006,0.07744347751834717,3,386151.30400000006,3
2026-01-30,2026,1,CA-0001-en2026.XLS,13,14,SCOTIABANK | 176247.44 | 0.1055441507678094 | 170151.36000000002 | 0.01297179312177583,entidad_fondo_o_instrumento,False,SCOTIABANK,176247.44,0.1055441507678094,170151.36000000002,0.01297179312177583,,,383682.56|242470.19364304|104408.0|84200.0,False,,,,,Habitat,3,383682.56,0.07694836558040445,3,383682.56,4
2026-01-30,2026,1,CA-0001-en2026.XLS,13,13,SANTANDER PERÚ | 33680 | 0.020168956768165373 | 33680 | 0.0025676550122279945,entidad_fondo_o_instrumento,False,SANTANDER PERÚ,33680,0.020168956768165373,33680,0.0025676550122279945,,,100703.2|0.0|0.0|0.0,False,,,,,Habitat,3,100703.2,0.02019624412617708,3,100703.2,5
2026-01-30,2026,1,CA-0001-en2026.XLS,13,11,CREDITO | 84903.58085905001 | 0.0508437248161702 | 239518.01411965 | 0.01826008401048738,entidad_fondo_o_instrumento,False,CREDITO,84903.58085905001,0.0508437248161702,239518.01411965,0.01826008401048738,,,74915.41873999|132699.203368|306488.0|67360.0,False,,,,,Habitat,3,74915.41873999,0.015024448931986465,3,74915.41873999,6
2026-01-30,2026,1,CA-0001-en2026.XLS,13,42,GoldmanSachsInt | 158389.8823602666 | 0.0948503173942701 | 114509.04020669193 | 0.008729801396440898,entidad_fondo_o_instrumento,False,GoldmanSachsInt,158389.8823602666,0.0948503173942701,114509.04020669193,0.008729801396440898,,,16840.0|0.0|0.0|0.0,False,,,,,Habitat,3,16840.0,0.003377298348859043,3,16840.0,7
2026-01-30,2026,1,CA-0001-en2026.XLS,13,56,Total | 1432426.8954345288 | 0.8577956094886091 | 3289835.391929266 | 0.25080648258587374,entidad_fondo_o_instrumento,False,Total,1432426.8954345288,0.8577956094886091,3289835.391929266,0.25080648258587374,,,1600611.78302515|4658348.00132124|1711115.13136748|3113043.72412698,False,,,,,Integra,3,4658348.001321245,1.3710526398851932,3,4658348.001321245,1
2026-01-30,2026,1,CA-0001-en2026.XLS,13,31,CITIBANK N.A. | 0 | 0 | 0 | 0,entidad_fondo_o_instrumento,False,CITIBANK N.A.,0,0,0,0,,,0.0|962075.81766568|409212.0|586996.3388,False,,,,,Integra,3,962075.81766568,0.28315973585616894,3,962075.81766568,2
2026-01-30,2026,1,CA-0001-en2026.XLS,13,26,G Sachs Bank | 0 | 0 | 0 | 0,entidad_fondo_o_instrumento,False,G Sachs Bank,0,0,0,0,,,0.0|560927.53132822|5677.43555053|34661.7,False,,,,,Integra,3,560927.5313282155,0.1650931129219427,3,560927.5313282155,3
2026-01-30,2026,1,CA-0001-en2026.XLS,13,36,Standard CB | 0 | 0 | 0 | 0,entidad_fondo_o_instrumento,False,Standard CB,0,0,0,0,,,0.0|501812.27152663|55572.0|0.0,False,,,,,Integra,3,501812.27152662876,0.14769421249941597,3,501812.27152662876,4
2026-01-30,2026,1,CA-0001-en2026.XLS,13,22,BARCLAYS BANK | 0 | 0 | 0 | 0,entidad_fondo_o_instrumento,False,BARCLAYS BANK,0,0,0,0,,,0.0|447009.4344087|20546.4290031|40046.5042816,False,,,,,Integra,3,447009.4344086991,0.13156455140874082,3,447009.4344086991,5
2026-01-30,2026,1,CA-0001-en2026.XLS,13,10,CONTINENTAL | 467534.5278914221 | 0.2799787316112442 | 1667294.6058862633 | 0.12710918502566987,entidad_fondo_o_instrumento,False,CONTINENTAL,467534.5278914221,0.2799787316112442,1667294.6058862633,0.12710918502566987,,,638319.30028516|302320.55468|70728.0|101040.0,False,,,,,Integra,3,302320.55468,0.08897948252642487,3,302320.55468,6
2026-01-30,2026,1,CA-0001-en2026.XLS,13,25,DEUTSCHE BANK | 0 | 0 | 0,entidad_fondo_o_instrumento,False,DEUTSCHE BANK,,0,0,0,,,0.0|274487.945918|0.0|0.0,False,,,,,Integra,3,274487.945918,0.08078774337185579,3,274487.945918,7
2026-01-30,2026,1,CA-0001-en2026.XLS,13,23,Credit Agricole | 0 | 0 | 0 | 0,entidad_fondo_o_instrumento,False,Credit Agricole,0,0,0,0,,,0.0|268606.20278|0.0|67486.33793284,False,,,,,Integra,3,268606.2027800008,0.07905661906465648,3,268606.2027800008,8
2026-01-30,2026,1,CA-0001-en2026.XLS,13,21,BANK OF AMERICA | 33089.358781 | 0.019815256732194253 | 10354.853871000001 | 0.0007894207969941094,entidad_fondo_o_instrumento,False,BANK OF AMERICA,33089.358781,0.019815256732194253,10354.853871000001,0.0007894207969941094,,,0.0|255660.45109255|25260.0|29204.06567976,False,,,,,Integra,3,255660.45109254742,0.0752464041512694,3,255660.45109254742,9
2026-01-30,2026,1,CA-0001-en2026.XLS,13,37,Santander USA | 0 | 0 | 0 | 0,entidad_fondo_o_instrumento,False,Santander USA,0,0,0,0,,,0.0|245862.13510472|13472.0|252600.0,False,,,,,Integra,3,245862.13510472,0.07236254768590232,3,245862.13510472,10
2026-01-30,2026,1,CA-0001-en2026.XLS,13,14,SCOTIABANK | 176247.44 | 0.1055441507678094 | 170151.36000000002 | 0.01297179312177583,entidad_fondo_o_instrumento,False,SCOTIABANK,176247.44,0.1055441507678094,170151.36000000002,0.01297179312177583,,,383682.56|242470.19364304|104408.0|84200.0,False,,,,,Integra,3,242470.19364304002,0.07136422590014194,3,242470.19364304002,11
2026-01-30,2026,1,CA-0001-en2026.XLS,13,34,BNP Paribas | 0 | 0 | 0 | 0,entidad_fondo_o_instrumento,False,BNP Paribas,0,0,0,0,,,0.0|190438.743078|0.0|0.0,False,,,,,Integra,3,190438.74307800003,0.05605024385457116,3,190438.74307800003,12
2026-01-30,2026,1,CA-0001-en2026.XLS,13,11,CREDITO | 84903.58085905001 | 0.0508437248161702 | 239518.01411965 | 0.01826008401048738,entidad_fondo_o_instrumento,False,CREDITO,84903.58085905001,0.0508437248161702,239518.01411965,0.01826008401048738,,,74915.41873999|132699.203368|306488.0|67360.0,False,,,,,Integra,3,132699.203368,0.03905624763043802,3,132699.203368,13
