periodo,fecha_cartera,archivo,fila_excel_aprox,Habitat,Integra,Prima,Profuturo,pct_Habitat,pct_Integra,pct_Prima,pct_Profuturo,entidad_administradora,isin,instrumento_sin_isin,moneda,estado_refinado,nombre_final,monto_vector_total,es_isin,es_moneda_suelta,activo_jerarquia,es_subtotal_jerarquico,id_relacion_padre,iteracion_eliminacion
2021-07,2021-07-30,CA-0001-jl2021.XLS,588,0.0,0.0,26699.907044649,0.0,,,0.5654588945833663,,Dover X,PRIVFAEDSFFX,,USD,isin,PRIVFAEDSFFX,26699.907044649,True,False,True,False,,
2021-07,2021-07-30,CA-0001-jl2021.XLS,600,0.0,0.0,33379.8468160168,0.0,,,0.7069287263953128,,Blackstone GA,PRIVFAEBSGLP,,USD,isin,PRIVFAEBSGLP,33379.8468160168,True,False,True,False,,
2021-07,2021-07-30,CA-0001-jl2021.XLS,603,0.0,896.434193928,22967.636132805,0.0,,0.0159341176534776,0.4864157061345165,,DEP ON CMS,,,,entidad_sin_isin_pendiente,DEP ON CMS,23864.070326733,False,False,True,False,,
2021-07,2021-07-30,CA-0001-jl2021.XLS,604,0.0,0.0,22967.636132805,0.0,,,0.4864157061345165,,A NZ Bank Group,,,USD,entidad_sin_isin_pendiente,A NZ Bank Group,22967.636132805,False,False,True,False,,
2021-07,2021-07-30,CA-0001-jl2021.XLS,605,0.0,0.0,22967.636132805,0.0,,,0.4864157061345165,,A NZ Bank Group,,,USD,entidad_sin_isin_pendiente,A NZ Bank Group,22967.636132805,False,False,True,False,,
2021-07,2021-07-30,CA-0001-jl2021.XLS,606,0.0,896.434193928,0.0,0.0,,0.0159341176534776,,,DBS Bank,,,USD,entidad_sin_isin_pendiente,DBS Bank,896.434193928,False,False,True,False,,
2021-07,2021-07-30,CA-0001-jl2021.XLS,607,0.0,896.434193928,0.0,0.0,,0.0159341176534776,,,DBS Bank,,,USD,entidad_sin_isin_pendiente,DBS Bank,896.434193928,False,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,6,37.0181985,7729.6311668476,4847.6587065984,90109.7585473167,0.0022251884835512,0.1461882149503943,0.1099405993392579,2.1513455877438057,CTA CTE EXT,,,,entidad_sin_isin_pendiente,CTA CTE EXT,102724.0666192627,False,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,7,37.0181985,7000.3229850976,787.5581183484,90109.7585473167,0.0022251884835512,0.1323950262538848,0.0178611195189683,2.1513455877438057,BROWN BROTHERS,,,,entidad_sin_isin_pendiente,BROWN BROTHERS,97934.6578492627,False,False,False,True,H10J_0000567,1.0
2021-08,2021-08-31,CA-0001-ag2021.XLS,9,0.0,0.2573734102,0.0,136.9063585958,,4.867626747082983e-06,,0.0032686014838724,BRL,,,,entidad_sin_isin_pendiente,BRL,137.16373200599998,False,True,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,10,0.0,119.3407716311,0.0,3.2412504121000003,,0.0022570565139485,,7.738395802251066e-05,CAD,,,,entidad_sin_isin_pendiente,CAD,122.5820220432,False,True,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,11,0.0,3.510771833,0.0,0.0012674399999999,,6.639818333967254e-05,,3.025977980285249e-08,CLP,,,,entidad_sin_isin_pendiente,CLP,3.512039273,False,True,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,12,0.0,0.004870349,0.0,0.0,,9.21114618701542e-08,,,COP,,,,entidad_sin_isin_pendiente,COP,0.004870349,False,True,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,13,0.0,167.21295132240002,205.9942808484,793.5371305271999,,0.0031624488080688,0.0046717675619585,0.0189454797348517,EUR,,,,entidad_sin_isin_pendiente,EUR,1166.7443626979998,False,True,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,14,0.0,344.9100253803,0.0,2.5824606957,,0.0065231807107563,,6.16555355688658e-05,GBP,,,,entidad_sin_isin_pendiente,GBP,347.492486076,False,True,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,15,0.0,0.310901475,0.0,3.0489229875,,5.87998711382638e-06,,7.279219390078047e-05,JPY,,,,entidad_sin_isin_pendiente,JPY,3.3598244625,False,True,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,16,0.0,110.9003196966,0.0,105.2118638979,,0.002097424757265,,0.0025119041802358,MXN,,,,entidad_sin_isin_pendiente,MXN,216.11218359449998,False,True,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,17,0.0,0.0,581.55975,0.0,,,0.0131892592561355,,PEN,,,,entidad_sin_isin_pendiente,PEN,581.55975,False,True,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,19,37.0181985,6253.875,0.0040875,89065.22928225,0.0022251884835512,0.1182776775551835,9.270087417407077e-08,2.1264077401466386,USD,,,,entidad_sin_isin_pendiente,USD,95356.12656825001,False,True,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,25,0.0,0.0,4060.10058825,0.0,,,0.0920794798202896,,Societe General,,,,entidad_sin_isin_pendiente,Societe General,4060.10058825,False,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,26,0.0,0.0,4060.10058825,0.0,,,0.0920794798202896,,USD,,,,entidad_sin_isin_pendiente,USD,4060.10058825,False,True,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,27,0.0,729.30818175,0.0,0.0,,0.0137931886965095,,,INTL FCStone,,,,entidad_sin_isin_pendiente,INTL FCStone,729.30818175,False,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,28,0.0,729.30818175,0.0,0.0,,0.0137931886965095,,,USD,,,,entidad_sin_isin_pendiente,USD,729.30818175,False,True,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,29,0.0,4260.1436667339,5910.7754451334,0.0,,0.0805708299178844,0.1340511439291739,,ACC EXTRANJERO,,,,entidad_sin_isin_pendiente,ACC EXTRANJERO,10170.9191118673,False,False,False,True,H10J_0000566,1.0
2021-08,2021-08-31,CA-0001-ag2021.XLS,31,0.0,1694.9102357645,0.0,0.0,,0.0320553331095894,,,Aura Minerals,VGG069731120,,CAD,isin,VGG069731120,1694.9102357645,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,33,0.0,2565.2334309694,5910.7754451334,0.0,,0.0485154968082949,0.1340511439291739,,Largo Resources,CA5171036026,,CAD,isin,CA5171036026,8476.0088761028,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,34,0.0,0.0,0.0,1000.6498654153,,,,0.0238902390544885,TIT ESTAD EXTRA,,,,entidad_sin_isin_pendiente,TIT ESTAD EXTRA,1000.6498654153,False,False,False,True,H10J_0000565,1.0
2021-08,2021-08-31,CA-0001-ag2021.XLS,55,0.0,0.0,0.0,905.9777851687,,,,0.0216299692967563,GOB MEX,MX0MGO0000J5,,MXN,isin,MX0MGO0000J5,905.9777851687,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,72,0.0,0.0,0.0,94.6720802466,,,,0.0022602697577321,GOB BRA,BRSTNCNTF1Q6,,BRL,isin,BRSTNCNTF1Q6,94.6720802466,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,111,684989.1521938995,1303787.4211632705,1321133.7934249467,1218027.5302205128,41.17515261633771,24.658143663065463,29.96214252021988,29.08007073966815,FONDO MUTUO EXT,,,,entidad_sin_isin_pendiente,FONDO MUTUO EXT,4527937.89700263,False,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,113,27115.7719200143,60785.1094808233,0.0,0.0,1.6299470488553771,1.149610694062377,,,ALLIANZ,LU0852482198,,EUR,isin,LU0852482198,87900.8814008376,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,114,45827.302779418496,0.0,0.0,0.0,2.7547095890411084,,,,ALLIANZ,LU1548499711,,EUR,isin,LU1548499711,45827.302779418496,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,115,20226.907623432,66963.629970156,0.0,0.0,1.2158528433390785,1.2664632141727703,,,ALLIANZ,LU1997245763,,USD,isin,LU1997245763,87190.537593588,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,120,8139.4575573232,0.0,0.0,0.0,0.4892681965306762,,,,AXA FUNDS,LU1694772994,,USD,isin,LU1694772994,8139.4575573232,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,124,45701.842095,0.0,0.0,65266.32567,2.7471680640231773,,,1.5582154921064977,BlackRock USA,US4642864007,,USD,isin,US4642864007,110968.16776499999,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,127,0.0,0.0,140203.19565,54523.464975,,,3.179684109786734,1.3017326612952411,BlackRock USA,US4642872000,,USD,isin,US4642872000,194726.66062500002,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,128,9369.168643125,33050.125317375,0.0,1262.64730725,0.5631869461484201,0.6250671888144371,,0.0301453555876804,BlackRock USA,US4642872349,,USD,isin,US4642872349,43681.94126775,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,129,0.0,43286.443515,8997.6012,15660.179766,,0.818663629921902,0.2040576138739249,0.3738824649626381,BlackRock USA,US4642881829,,USD,isin,US4642881829,67944.224481,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,130,0.0,0.0,16896.9279375,916.8875625,,,0.3832073371651446,0.0218904372161397,BlackRock USA,US46434G1031,,USD,isin,US46434G1031,17813.8155,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,131,25860.836283750003,69706.0381875,113648.890875,9204.1057875,1.5545120347659334,1.3183295650121618,2.577456032544605,0.2197454825568944,BlackRock USA,US4642866085,,USD,isin,US4642866085,218419.87113375,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,133,0.0,0.0,0.0,296.85918375,,,,0.0070874309890247,BlackRock USA,US4642868065,,USD,isin,US4642868065,296.85918375,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,134,0.0,0.0,0.0,61002.3405,,,,1.4564140243235426,BlackRock USA,US4642868222,,USD,isin,US4642868222,61002.3405,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,136,0.0,0.0,0.0,463.481625,,,,0.011065495735631,BlackRock USA,US4642882819,,USD,isin,US4642882819,463.481625,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,137,0.0,5312.115,26840.16,31779.30861,,0.1004664508174617,0.6087110201766183,0.7587222123536376,BlackRock USA,US46434G8226,,USD,isin,US46434G8226,63931.58361,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,140,0.0,5089.73905875,0.0,69.44499,,0.0962607207900471,,0.0016579799484088,BlackRock USA,US46429B6719,,USD,isin,US46429B6719,5159.18404875,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,141,15344.100912,0.0,0.0,0.0,0.922344090834952,,,,BlackRock USA,US46434G7723,,USD,isin,US46434G7723,15344.100912,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,143,0.0,26802.3261,0.0,0.0,,0.506904420728697,,,BlackRock USA,US4642873909,,USD,isin,US4642873909,26802.3261,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,144,0.0,0.705706875,0.0,0.0,,1.334682420255061e-05,,,BlackRock USA,US4642851053,,USD,isin,US4642851053,0.705706875,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,147,0.0,0.0,0.0,2029.942425,,,,0.0484643145182165,BlackRock USA,US4642865095,,USD,isin,US4642865095,2029.942425,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,148,0.0,0.0,0.0,834.5759400000001,,,,0.0199252699718792,BlackRock USA,US4642867075,,USD,isin,US4642867075,834.5759400000001,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,155,7692.32184,0.0,12928.272,0.0,0.4623905717653327,,0.2932017409076849,,BlackRock USA,US4642876555,,USD,isin,US4642876555,20620.59384,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,157,21318.9146025,0.0,0.0,0.0,1.2814941076966533,,,,BlackRock USA,US4642875235,,USD,isin,US4642875235,21318.9146025,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,162,2575.3008057696,0.0,0.0,0.0,0.1548030408524258,,,,BNP PARIBAS INV,LU0823432371,,EUR,isin,LU0823432371,2575.3008057696,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,163,5116.9113832236,50607.721992058,0.0,0.0025752126,0.3075809397181047,0.9571287919216496,,6.148248928669702e-08,BNP PARIBAS INV,LU0102000758,,JPY,isin,LU0102000758,55724.6359504942,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,164,10662.80979354,0.0,0.0,0.0,0.6409485743851756,,,,BNP PARIBAS INV,LU0823411292,,USD,isin,LU0823411292,10662.80979354,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,168,1384.7957749876,0.0,0.0,0.0,0.0832409932258806,,,,DWS,LU1573968200,,EUR,isin,LU1573968200,1384.7957749876,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,169,2534.141557554,0.0,0.0,0.0,0.1523289311217489,,,,DWS,LU0273179522,,USD,isin,LU0273179522,2534.141557554,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,171,8230.513920180001,0.0,0.0,0.0,0.4947416549428411,,,,FIDELITY,LU0048575426,,USD,isin,LU0048575426,8230.513920180001,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,173,10912.6590912543,0.0,0.0,0.0,0.65596718151424,,,,FRANKLIN TEMP,LU0727122698,,USD,isin,LU0727122698,10912.6590912543,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,175,8540.7233856165,0.0,0.0,0.0,0.5133885518191945,,,,INVESTEC,LU0492943443,,USD,isin,LU0492943443,8540.7233856165,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,179,32442.665101875,0.0,0.0,0.0,1.950150133870008,,,,JP MORGAN F.F.,LU0248056110,,USD,isin,LU0248056110,32442.665101875,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,180,0.0,33104.379435311195,0.0,0.0,,0.6260932808081687,,,JP MORGAN F.F.,LU0129464904,,USD,isin,LU0129464904,33104.379435311195,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,182,4899.6116012137,0.0,0.0,0.0,0.2945189055835527,,,,Matthews Intern,LU0721876877,,USD,isin,LU0721876877,4899.6116012137,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,185,0.0,72539.2037586309,97097.82082803,0.0,,1.371912382686431,2.2020924455426734,,SCHRODER,LU0106259988,,USD,isin,LU0106259988,169637.0245866609,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,186,0.0,0.0,0.0,107053.885025053,,,,2.5558819256911507,SCHRODER,LU0181496059,,USD,isin,LU0181496059,107053.885025053,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,188,12348.077535,0.0,5352.679349999999,1845.7515,0.7422511369611794,,0.1213940195519258,0.0440668070762992,STATE ST BANK,US78462F1030,,USD,isin,US78462F1030,19546.508384999997,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,189,0.0,21554.164125,0.0,0.0,,0.4076474944491622,,,STATE ST BANK,US81369Y2090,,USD,isin,US81369Y2090,21554.164125,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,190,15892.085550000002,26341.73025,0.0,0.0,0.9552838111630654,0.4981933084295935,,,STATE ST BANK,US81369Y5069,,USD,isin,US81369Y5069,42233.815800000004,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,192,0.0,0.0,0.0,14189.184,,,,0.338762847489552,STATE ST BANK,US81369Y6059,,USD,isin,US81369Y6059,14189.184,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,193,0.0,56.300203125,0.0,600.5355,,0.0010647889942651,,0.0143376191328945,STATE ST BANK,US81369Y4070,,USD,isin,US81369Y4070,656.835703125,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,194,0.0,0.0,10999.576909125,469.9030875,,,0.2494606470998925,0.0112188063785508,STATE ST BANK,US81369Y7040,,USD,isin,US81369Y7040,11469.479996625001,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,196,0.0,5612.096625,0.0,0.0,,0.1061399140565303,,,STATE ST BANK,US78464A7550,,USD,isin,US78464A7550,5612.096625,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,199,0.0,71707.88109375,0.0,44384.8218,,1.3561898244163824,,1.059675356827027,STATE ST BANK,US78464A6982,,USD,isin,US78464A6982,116092.70289374999,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,200,25577.5124475,0.0,0.0,0.0,1.5374812509059608,,,,STATE ST BANK,US81369Y8030,,USD,isin,US81369Y8030,25577.5124475,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,202,0.0,0.0,0.0,62306.44147897,,,,1.4875490748697748,THREADNEEDLE IN,LU1865158890,,EUR,isin,LU1865158890,62306.44147897,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,210,0.0,18912.347475,0.0,1089.4209375,,0.3576836020003021,,0.0260096238728201,VANGUARD GROUP,US9220427424,,USD,isin,US9220427424,20001.768412499998,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,211,0.0,0.0,0.0,43335.675,,,,1.0346272668591647,VANGUARD GROUP,US9220428745,,USD,isin,US9220428745,43335.675,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,213,0.0,0.0,0.0,934.232787,,,,0.0223045496585441,VANGUARD GROUP,US9220428588,,USD,isin,US9220428588,934.232787,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,214,0.0,0.0,0.0,92086.0776,,,,2.1985296590642456,VANGUARD GROUP,US92204A7028,,USD,isin,US92204A7028,92086.0776,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,216,13317.65746875,0.0,0.0,0.0,0.8005332303608044,,,,VANGUARD GROUP,US9229083632,,USD,isin,US9229083632,13317.65746875,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,218,0.0,49135.3847721787,25857.10210725,0.0,,0.9292829160534272,0.5864161391927296,,Vontobel,LU1767066605,,USD,isin,LU1767066605,74992.4868794287,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,223,0.0,0.0,17505.168375,32761.9665,,,0.3970016907466172,0.782182897966318,WisdomTreeAsset,US97717X5784,,USD,isin,US97717X5784,50267.134875,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,224,5448.349740000001,0.0,0.0,0.0,0.3275039193440848,,,,WisdomTreeAsset,US97717Y6914,,USD,isin,US97717Y6914,5448.349740000001,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,228,0.0,41799.013051422,0.0,72646.71620955,,0.7905323000253441,,1.7344202770161097,UBS,LU1951186714,,USD,isin,LU1951186714,114445.729260972,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,229,0.0,0.0,22054.10625,0.0,,,0.5001675666061988,,UBS,LU2061828062,,USD,isin,LU2061828062,22054.10625,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,231,0.0,117.986505,0.0,0.0,,0.0022314436720038,,,BlackRock AMIL,IE00B5M4WH52,,USD,isin,IE00B5M4WH52,117.986505,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,232,0.0,51799.7571264,0.0,0.0,,0.9796733978266532,,,BlackRock AMIL,IE00B53QG562,,EUR,isin,IE00B53QG562,51799.7571264,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,233,0.0,1645.142886,0.0,0.0,,0.0311140980276247,,,BlackRock AMIL,IE00BKM4GZ66,,USD,isin,IE00BKM4GZ66,1645.142886,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,237,0.0,0.0,0.0,2456.0765625,,,,0.0586381493089983,BlackRock AMIL,IE00B4L5YX21,,USD,isin,IE00B4L5YX21,2456.0765625,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,239,0.0,0.0,15105.80097,0.0,,,0.3425861663653886,,BlackRock AMIL,IE00BQN1K901,,EUR,isin,IE00BQN1K901,15105.80097,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,242,0.0,1.40225775,0.0,0.0,,2.6520483700706703e-05,,,GAM Luxembourg,LU0107852435,,USD,isin,LU0107852435,1.40225775,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,243,8351.3462687385,0.0,0.0,0.0,0.5020049676200591,,,,GAM Luxembourg,LU1112790479,,USD,isin,LU1112790479,8351.3462687385,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,246,28.776775446,0.0,0.0,0.0,0.0017297910733332,,,,Nomura Asset Ma,IE00B3SHFF36,,USD,isin,IE00B3SHFF36,28.776775446,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,248,0.0,0.0,47327.79032625,0.0,,,1.073352302378105,,FILIMSA,LU0742536872,,USD,isin,LU0742536872,47327.79032625,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,249,7859.866216311199,1942.6302874467,30624.3659304,0.0,0.4724617754369932,0.0367403887585783,0.6945334538898372,,FILIMSA,LU1353442731,,EUR,isin,LU1353442731,40426.8624341579,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,252,16367.1195327378,0.0,0.0,0.0,0.9838384191806224,,,,Pic Asset Ma Eu,LU0101689882,,USD,isin,LU0101689882,16367.1195327378,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,253,6205.3911233280005,0.0,0.0,0.0,0.3730101794002882,,,,Pic Asset Ma Eu,LU0338482002,,USD,isin,LU0338482002,6205.3911233280005,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,257,8010.4675344143,0.0,0.0,0.0,0.4815145206334039,,,,GAM Internation,IE00B3CTFW21,,EUR,isin,IE00B3CTFW21,8010.4675344143,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,260,5997.8221795549,64370.6475922065,0.0,0.0,0.3605330724112273,1.2174229097846296,,,Robeco Luxembou,LU0440072402,,USD,isin,LU0440072402,70368.4697717614,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,262,6367.4577611745,0.0,0.0,0.0,0.3827521125768553,,,,Robeco Luxembou,LU0936248318,,USD,isin,LU0936248318,6367.4577611745,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,263,2498.4275870518,0.0,0.0,0.0,0.150182140648858,,,,Robeco Luxembou,LU1529950328,,USD,isin,LU1529950328,2498.4275870518,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,266,0.0,0.0,0.0,186.0785325,,,,0.0044425735494287,SSGA Funds Mana,US81369Y3080,,USD,isin,US81369Y3080,186.0785325,True,False,True,False,,
2021-08,2021-08-31,CA-0001-ag2021.XLS,269,0.0,0.0,1333.3629375,0.0,,,0.0302394886599527,,Vanguard Grp Ir,IE00B95PGT31,,USD,isin,IE00B95PGT31,1333.3629375,True,False,True,False,,
