escenario,variante_confianza,periodo,fecha_cartera,afp,estado_cobertura,error_cobertura_pct,factor_reescala,peso_exterior_total,peso_total_fondo_total,peso_publico_modelado,peso_no_publico_o_no_mapeado,peso_excluido_confianza,ACWI,SPY,QQQ,EEM,ILF,EPU,VGK,EWJ,MCHI,XLK,XLF,XLE,XLB,XLI,XLV,XLY,XLP,GLD,CPER,COPX,TLT,LQD,HYG,PRIVATE_ALTERNATIVES,RESIDUAL_NO_MAPEADO,PESO_EXCLUIDO_POR_CONFIANZA,peso_total_reconstruido,diferencia_control,estado_control,fecha_disponible,siguiente_fecha_disponible,fecha_fin_por_antiguedad,fecha_fin_validez,dias_ventana,ventana_utilizable
ampliado_15pct,alta_media,2017-06,2017-06-30,Habitat,estricto,1.4942544548118386,1.0151692111616613,0.9999999999999978,0.6337211951933308,0.5147042176210065,0.09549044648467714,0.0235265310876472,0.0,0.1427136884375796,0.0,0.0855614006489489,0.0,0.0,0.168421777518066,0.10027379372154929,0.0152753159978949,0.0,0.0024582412969678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09549044648467714,0.0235265310876472,0.6337211951933309,1.1102230246251565e-16,correcto,2017-08-14,2017-09-14,2017-09-13,2017-09-13,31,True
ampliado_15pct,alta_media,2017-07,2017-07-31,Habitat,estricto,1.671708688261453,1.017001299076392,0.999999999999998,0.6458644009495795,0.510401929666618,0.11050728951115088,0.0249551817718106,0.0,0.1429929129554123,0.0,0.0546753383575768,0.0,0.0,0.1968490715546746,0.0993127326740942,0.0156858988315518,0.0,0.0008859752933084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11050728951115088,0.0249551817718106,0.6458644009495794,-1.1102230246251565e-16,correcto,2017-09-14,2017-10-15,2017-10-14,2017-10-14,31,True
ampliado_15pct,alta_media,2017-08,2017-08-31,Habitat,estricto,1.2356542910363033,1.012511137315459,0.9999999999999979,0.6147947983544775,0.45975105115646187,0.13176858599287722,0.0232751612051383,0.0,0.138691465932533,0.0,0.06434648350464281,0.0,0.0,0.1404505070151513,0.101161111980655,0.0151014827234798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13176858599287722,0.0232751612051383,0.6147947983544774,-1.1102230246251565e-16,correcto,2017-10-15,2017-11-13,2017-11-14,2017-11-12,29,True
ampliado_15pct,alta_media,2017-09,2017-09-29,Habitat,estricto,0.6864991557008038,1.0069124454365683,0.9999999999999978,0.6214920591855553,0.4732580260539587,0.12551445482795076,0.0227195783036458,0.0,0.1375947459738294,0.0,0.0752227601331386,0.0,0.0,0.1454682639392507,0.10130873202878439,0.0136635239789557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12551445482795076,0.0227195783036458,0.6214920591855553,0.0,correcto,2017-11-13,2017-12-15,2017-12-13,2017-12-13,31,True
ampliado_15pct,alta_media,2017-10,2017-10-31,Habitat,estricto,0.5941283777485151,1.0059767936043682,0.999999999999998,0.6076587653693929,0.44221505257319765,0.14422952231136868,0.0212141904848265,0.0,0.138254327051664,0.0,0.060834211796056,0.0,0.0,0.1289847903283442,0.0999074730885617,0.0130182787946613,0.0,0.0012159715139105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14422952231136868,0.0212141904848265,0.6076587653693929,0.0,correcto,2017-12-15,2018-01-14,2018-01-14,2018-01-13,30,True
ampliado_15pct,alta_media,2017-11,2017-11-30,Habitat,estricto,0.0875643357723165,1.0008764107810022,0.9999999999999978,0.6072083282481618,0.4495184101519936,0.13710800480230873,0.0205819132938595,0.0,0.1375831332506727,0.0,0.060076432576976604,0.0,0.0,0.1183927263398781,0.1186743843738786,0.0135784120807813,0.0,0.0012133215298063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13710800480230873,0.0205819132938595,0.6072083282481618,0.0,correcto,2018-01-14,2018-02-12,2018-02-13,2018-02-11,29,True
ampliado_15pct,alta_media,2017-12,2017-12-29,Habitat,estricto,0.0593549491609612,1.0005939020018408,0.9999999999999977,0.6248057799252946,0.4651106446796949,0.135722574770783,0.0239725604748168,0.0,0.1420697221698417,0.0,0.0510292388796869,0.0,0.0,0.1313338319602551,0.12640961351255742,0.013090013355583399,0.0,0.0011782248017703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135722574770783,0.0239725604748168,0.6248057799252946,0.0,correcto,2018-02-12,2018-03-17,2018-03-14,2018-03-14,31,True
ampliado_15pct,alta_media,2018-01,2018-01-31,Habitat,estricto,1.0711621435089969,1.010827602615355,0.9999999999999974,0.6026856097300045,0.432912756908229,0.1480159512849158,0.021756901536859698,0.0,0.161973532043899,0.0,0.0464097196962554,0.0,0.0,0.0795406956254687,0.1218324488945538,0.0231563606480521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1480159512849158,0.021756901536859698,0.6026856097300045,0.0,correcto,2018-03-17,2018-04-14,2018-04-16,2018-04-13,28,True
ampliado_15pct,alta_media,2018-02,2018-02-28,Habitat,estricto,0.0186574434150599,1.000186609250666,0.9999999999999972,0.6095341959145515,0.4383021711669816,0.1469266007176703,0.0243054240298996,0.0,0.1416670237086475,0.0,0.0481260490844014,0.0,0.0,0.08249331771679,0.13571669690894492,0.019797110966846602,0.0,0.0105019727813511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1469266007176703,0.0243054240298996,0.6095341959145515,0.0,correcto,2018-04-14,2018-05-14,2018-05-14,2018-05-13,30,True
ampliado_15pct,alta_media,2018-03,2018-03-30,Habitat,estricto,0.0207612122778533,1.0002076552345227,0.9999999999999966,0.6111522033537912,0.4162893424959692,0.1690649052959679,0.025797955561854102,0.0,0.10467753190938239,0.0,0.0559099662718005,0.0,0.0,0.1049672586230521,0.1101339795857913,0.019748370310045303,0.0,0.0208522357958976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1690649052959679,0.025797955561854102,0.6111522033537913,1.1102230246251565e-16,correcto,2018-05-14,2018-06-14,2018-06-13,2018-06-13,31,True
ampliado_15pct,alta_media,2018-04,2018-04-30,Habitat,estricto,0.0370853773072554,1.000370991356617,0.9999999999999966,0.6227335845857755,0.43847522466318095,0.156978555167839,0.0272798047547556,0.0,0.1011284643128124,0.0,0.0712413007175628,0.0,0.0,0.1355705713716599,0.1030984850605828,0.0217973356832818,0.0,0.0056390675172812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156978555167839,0.0272798047547556,0.6227335845857755,0.0,correcto,2018-06-14,2018-07-15,2018-07-14,2018-07-14,31,True
ampliado_15pct,alta_media,2018-05,2018-05-31,Habitat,estricto,0.220337510065538,1.0022082406831931,0.9999999999999969,0.5951172733298787,0.37758126407502013,0.174297801303549,0.0432382079513096,0.0,0.1101455431981523,0.0,0.022993803851681,0.0,0.0,0.06746754359050369,0.1387134785221695,0.022230490233381098,0.0,0.0160304046791325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174297801303549,0.0432382079513096,0.5951172733298787,0.0,correcto,2018-07-15,2018-08-13,2018-08-14,2018-08-12,29,True
ampliado_15pct,alta_media,2018-06,2018-06-29,Habitat,estricto,0.6641535013911515,1.0066859399179775,0.9999999999999968,0.6064540575926194,0.3859242981971348,0.16732831164433942,0.0532014477511452,0.0,0.1378597833391334,0.0,0.015965890552472002,0.0,0.0,0.045126972743768,0.1655560555688192,0.016305300666682,0.0,0.0051102953262602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003334770801456,0.1669948345641938,0.0532014477511452,0.6064540575926195,1.1102230246251565e-16,correcto,2018-08-13,2018-09-14,2018-09-12,2018-09-12,31,True
ampliado_15pct,alta_media,2018-07,2018-07-31,Habitat,estricto,0.3361431039775486,1.0033727683680578,0.9999999999999969,0.5675395622957107,0.37584963981461456,0.14129847097135598,0.0503914515097402,0.0,0.1383324131729747,0.0,0.0297739367634723,0.0,0.0,0.048468856399738,0.13930075864522531,0.0199736748332042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003137626694082,0.1409847083019478,0.0503914515097402,0.5675395622957108,1.1102230246251565e-16,correcto,2018-09-14,2018-10-15,2018-10-14,2018-10-14,31,True
ampliado_15pct,alta_media,2018-08,2018-08-31,Habitat,estricto,0.0071908795137742,1.0000719139663845,0.999999999999997,0.5909594141101672,0.42386646740269435,0.1229076722589605,0.0441852744485123,0.0153892733174459,0.1444960271124586,0.0,0.0665032494156011,0.0,0.0,0.0891856707944781,0.08689254563441745,0.014518550598257499,0.0,0.0068811505300357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000262252634197,0.1226454196247635,0.0441852744485123,0.5909594141101672,0.0,correcto,2018-10-15,2018-11-12,2018-11-14,2018-11-11,28,True
ampliado_15pct,alta_media,2018-09,2018-09-28,Habitat,estricto,0.0048729963206595,1.0000487323379317,0.9999999999999967,0.6312192681308912,0.46519797923748474,0.1156294216731177,0.050391867220288794,0.0160687297603738,0.1496253714999926,0.0,0.0835192570973242,0.0,0.0,0.1078777168631575,0.0932854658686703,0.0099252615028384,0.0,0.0048961766451279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002599530166399,0.11536946865647779,0.050391867220288794,0.6312192681308912,0.0,correcto,2018-11-12,2018-12-15,2018-12-12,2018-12-12,31,True
ampliado_15pct,alta_media,2018-10,2018-10-31,Habitat,estricto,0.0616015683812531,1.000616395393042,0.9999999999999966,0.6032320198479332,0.4579471178170316,0.09173837971492432,0.0535465223159773,0.0153270167479387,0.19832389030586248,0.0,0.0395160969167669,0.0055903878207158,0.0,0.046372133078515,0.1367038872224067,0.0094831999123727,0.003960849243188,0.0,0.0,0.0,0.0,0.0,0.0026696565692653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002768642092413,0.09146151550568302,0.0535465223159773,0.6032320198479333,1.1102230246251565e-16,correcto,2018-12-15,2019-01-14,2019-01-14,2019-01-13,30,True
ampliado_15pct,alta_media,2018-11,2018-11-30,Habitat,estricto,0.2228706196675811,1.0022336844229909,0.9999999999999971,0.6102632032476579,0.47566059143675543,0.08537022221766018,0.049232389593242304,0.0178698108898439,0.1864310509029925,0.0,0.0984631041402968,0.0,0.0,0.04002300718566783,0.1137973870576048,0.0181506785023852,0.0009255527579644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002432158715908,0.08512700634606937,0.049232389593242304,0.6102632032476579,0.0,correcto,2019-01-14,2019-02-14,2019-02-13,2019-02-13,31,True
ampliado_15pct,alta_media,2018-12,2018-12-31,Habitat,estricto,0.0125036030052316,1.0001250516660165,0.9999999999999967,0.5843673813211554,0.3980700793181487,0.13633433984947677,0.04996296215353,0.0153006029903778,0.12591727329553778,0.0,0.08245788948302239,0.0,0.0,0.06735701328658321,0.0915222323720144,0.0155150678906131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025155759757,0.13608278225190676,0.04996296215353,0.5843673813211555,1.1102230246251565e-16,correcto,2019-02-14,2019-03-17,2019-03-16,2019-03-16,31,True
ampliado_15pct,alta_media,2019-01,2019-01-31,Habitat,estricto,0.2238109114342301,1.0022431294828826,0.9999999999999966,0.5939424277282518,0.4264971557802529,0.1282464410190344,0.039198830928964395,0.0152930284184662,0.1489182594000519,0.0,0.10310509095596071,0.0,0.0,0.07445275504887468,0.06970901202307496,0.0150190099338245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002426791713396,0.1280037618476948,0.039198830928964395,0.5939424277282517,-1.1102230246251565e-16,correcto,2019-03-17,2019-04-14,2019-04-16,2019-04-13,28,True
ampliado_15pct,alta_media,2019-02,2019-02-28,Habitat,estricto,0.1691299060709639,0.9983115566020234,0.9999999999999967,0.5776664002946642,0.4000818006922457,0.14852375887782676,0.0290608407245917,0.0155786331290389,0.1513680992314873,0.0,0.0773604180392243,0.0031256298176841,0.0,0.06583688280562185,0.06468951552645515,0.022122622142734104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002381059936027,0.14828565288422407,0.0290608407245917,0.5776664002946642,0.0,correcto,2019-04-14,2019-05-13,2019-05-14,2019-05-12,29,True
ampliado_15pct,alta_media,2019-03,2019-03-29,Habitat,estricto,0.2382541587646502,1.0023882316488708,0.9999999999999961,0.5580115122964566,0.3750122679796838,0.1539175846247894,0.0290816596919835,0.0155614826271328,0.12943066884694518,0.0,0.0724721028320652,0.0004459845364888,0.0,0.06150320210705088,0.06588025660629575,0.0297185704237051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004646049329648,0.15345297969182461,0.0290816596919835,0.5580115122964567,1.1102230246251565e-16,correcto,2019-05-13,2019-06-14,2019-06-12,2019-06-12,31,True
ampliado_15pct,alta_media,2019-04,2019-04-30,Habitat,estricto,0.4090986833657162,1.004107791755645,0.9999999999999968,0.5931324680826137,0.40534060123191795,0.15670169827319305,0.0310901685775026,0.0153664501733365,0.1417261539295123,0.0,0.0589558659531602,0.0,0.0,0.06542901127481981,0.07184113488245522,0.052021985018634004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012322243590009246,0.15546947391419214,0.0310901685775026,0.5931324680826136,-1.1102230246251565e-16,correcto,2019-06-14,2019-07-15,2019-07-14,2019-07-14,31,True
ampliado_15pct,alta_media,2019-05,2019-05-31,Habitat,estricto,0.834535431104444,1.0084155853525465,0.999999999999997,0.5018711048054822,0.3515930938855725,0.1273419587511872,0.0229360521687225,0.0153765641033428,0.12777557489332636,0.0,0.0381239326630566,0.0,0.0,0.07190634592383122,0.07419009306144016,0.0242205832405754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015700697309365737,0.12577188902025063,0.0229360521687225,0.5018711048054822,0.0,correcto,2019-07-15,2019-08-12,2019-08-14,2019-08-11,28,True
ampliado_15pct,alta_media,2019-06,2019-06-28,Habitat,estricto,0.1968005348275237,1.0019718860305296,0.9999999999999966,0.5601409627568791,0.40303703435276533,0.13571088415852167,0.021393044245591998,0.0144535566584666,0.13614406449914476,0.0,0.0589038546403111,0.0,0.0,0.08979034475686763,0.06457998574268486,0.0391652280552904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005819941546289065,0.1298909426122326,0.021393044245591998,0.560140962756879,-1.1102230246251565e-16,correcto,2019-08-12,2019-09-14,2019-09-11,2019-09-11,31,True
ampliado_15pct,alta_media,2019-07,2019-07-31,Habitat,estricto,0.3924533957833542,1.003939996608317,0.9999999999999966,0.5660853254901592,0.40246621920312176,0.1465903247205094,0.017028781566527998,0.0142264383743486,0.1304274226309853,0.0,0.059750105373169105,0.0,0.0,0.09975434831318034,0.050991085937123135,0.0473168185743153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007884038508280532,0.13870628621222886,0.017028781566527998,0.5660853254901591,-1.1102230246251565e-16,correcto,2019-09-14,2019-10-14,2019-10-14,2019-10-13,30,True
ampliado_15pct,alta_media,2019-08,2019-08-30,Habitat,operativo,2.901269041554688,1.0298795773427392,0.9999999999999966,0.5502875657415359,0.3710448843035312,0.17018829960495988,0.0090543818330448,0.0147995755346294,0.1634751826751118,0.0,0.023689072899059402,0.0023682427092071,0.0,0.07386329000975811,0.05622166504439081,0.036627855431374604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009533220613141,0.16065507899181888,0.0090543818330448,0.5502875657415358,-1.1102230246251565e-16,correcto,2019-10-14,2019-11-14,2019-11-13,2019-11-13,31,True
ampliado_15pct,alta_media,2019-09,2019-09-30,Habitat,estricto,1.8835781179050493,1.0191973788054411,0.999999999999996,0.5387300379192227,0.37915089165169913,0.15079949607362164,0.008779650193902,0.0139768719034248,0.1417669102231297,0.0,0.0233713232810055,0.0023661700332871,0.0,0.08143546373422629,0.06271952218407881,0.0485280188868475,0.0049866114056994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012025731542119854,0.13877376453150178,0.008779650193902,0.5387300379192228,1.1102230246251565e-16,correcto,2019-11-14,2019-12-15,2019-12-14,2019-12-14,31,True
ampliado_15pct,alta_media,2019-10,2019-10-31,Habitat,estricto,0.4024879057438757,1.0040411441739927,0.9999999999999957,0.4872685616335148,0.29831028190060294,0.18434362974251248,0.0046146499903993,0.0202668732123588,0.0824832796054185,0.0055647405659503,0.0157382451562121,0.0072894704885276,0.0,0.07556985863419341,0.055496345598525586,0.0359014686394167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012641564733397365,0.1717020650091151,0.0046146499903993,0.48726856163351473,-5.551115123125783e-17,correcto,2019-12-15,2020-01-13,2020-01-14,2020-01-12,29,True
ampliado_15pct,alta_media,2019-11,2019-11-29,Habitat,estricto,0.223674802388496,1.0022417622812374,0.9999999999999956,0.5820363278674419,0.36597587498629086,0.20898154664525218,0.0070789062358989005,0.0213869280536928,0.0990563721866543,0.0058884958095518,0.0302299029431641,0.0,0.0,0.08667258600882075,0.07120829383135159,0.0515332961530555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167858868329819,0.19219565981227027,0.0070789062358989005,0.582036327867442,1.1102230246251565e-16,correcto,2020-01-13,2020-02-14,2020-02-12,2020-02-12,31,True
ampliado_15pct,alta_media,2019-12,2019-12-31,Habitat,estricto,0.3627242970083988,1.0036404477586245,0.9999999999999958,0.5085938978501928,0.32057475346783904,0.18044657851000714,0.0075725658723467,0.0210547864493877,0.1036813046255822,0.0059664038547015,0.0168987222391798,0.0,0.0,0.06842306030093263,0.0597379582866883,0.043211983377664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016005343337029,0.018610232324921,0.16183634618508613,0.0075725658723467,0.5085938978501928,0.0,correcto,2020-02-14,2020-03-16,2020-03-15,2020-03-15,31,True
ampliado_15pct,alta_media,2020-01,2020-01-31,Habitat,estricto,0.2719610983728748,1.0027270274375006,0.9999999999999962,0.4955139075160478,0.25703483471067873,0.23064648745574157,0.0078325853496275,0.022384791608297,0.06402276841923027,0.0061728765089596,0.0161791880422039,0.0017079062849039,0.0,0.06386931105635336,0.0496924361669128,0.030013928759907403,0.0012956621860093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016959656779012,0.0190083669397043,0.21163812051603725,0.0078325853496275,0.4955139075160478,0.0,correcto,2020-03-16,2020-04-13,2020-04-15,2020-04-12,28,True
ampliado_15pct,alta_media,2020-02,2020-02-28,Habitat,estricto,0.1823375622849177,1.0018267063947597,0.9999999999999969,0.4828766656114224,0.21594301328549462,0.26693365232592775,0.0,0.0148557863390721,0.043698365887086706,0.0060290505589145,0.0113945673482669,0.0062893565019088,0.0,0.06206393022424812,0.0431865377203004,0.0260838000183426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023416186873545,0.021464476599648865,0.2454691757262789,0.0,0.4828766656114224,0.0,correcto,2020-04-13,2020-05-15,2020-05-13,2020-05-13,31,True
ampliado_15pct,alta_media,2020-03,2020-03-31,Habitat,estricto,0.3372121920999116,1.003383531602085,0.9999999999999972,0.5112652749364797,0.3146122167205013,0.19665305821597834,0.0,0.012496795521807099,0.0481211621672666,0.0063150745987598,0.0146114581435694,0.0032406013213373,0.0,0.06599266249349131,0.0926888978252185,0.0690537484738351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020918161752162,0.03212893406486786,0.16452412415111048,0.0,0.5112652749364797,0.0,correcto,2020-05-15,2020-06-14,2020-06-14,2020-06-13,30,True
ampliado_15pct,alta_media,2020-04,2020-04-30,Habitat,ampliado,5.503605399336308,1.058241432623903,0.9999999999999966,0.5198013238299815,0.2949832577985813,0.2248180660314002,0.0,0.023394698649355998,0.028519393286707998,0.018150365725085098,0.0187743103246555,0.0038613802045914,0.0,0.06861793188075771,0.0833226344736667,0.0368860554496935,0.0070883732821799,0.0,3.668243852045629e-05,0.0,0.0,0.0042145445573201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021168875260469,0.035662775393472804,0.1891552906379274,0.0,0.5198013238299815,0.0,correcto,2020-06-14,2020-07-13,2020-07-14,2020-07-12,29,True
ampliado_15pct,alta_media,2020-05,2020-05-29,Habitat,estricto,0.3845261806980971,1.0038601049210047,0.9999999999999972,0.4684535519719877,0.2739159026405735,0.1945376493314142,0.0,0.0228567632598181,0.04874185294690543,0.011237036201071299,0.0166948300263367,0.0035962822977431,0.0,0.06688331470258112,0.0552537342835759,0.019719317675784102,0.0,8.299764009293008e-06,3.431896239334062e-05,0.0,0.0224397685269154,0.0064503839934397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0509087167677953,0.14362893256361892,0.0,0.46845355197198774,5.551115123125783e-17,correcto,2020-07-13,2020-08-14,2020-08-12,2020-08-12,31,True
ampliado_15pct,alta_media,2020-06,2020-06-30,Habitat,estricto,1.0879810969179116,1.0109994832678926,0.9999999999999961,0.4854821310227141,0.23240105316390156,0.25308107785881256,0.0,0.024521700101808798,0.028889723391597,0.0127906226022952,0.0162610564917875,0.0038131549404463,0.0,0.06400412051730849,0.0409816999538825,0.0283594762819307,0.0094169424372919,0.0,3.312534503756138e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033294311005156,0.0,0.0,0.052112405433029,0.20096867242578356,0.0,0.4854821310227141,0.0,correcto,2020-08-14,2020-09-14,2020-09-13,2020-09-13,31,True
ampliado_15pct,alta_media,2020-07,2020-07-31,Habitat,estricto,0.5355400758533579,1.0053842354974003,0.9999999999999962,0.47234221851467667,0.21987359956697367,0.25246861894770306,0.0,0.016220306348767,0.0194564211063076,0.0160575476973391,0.0111433333337881,0.004099434799436,0.0,0.07555117240046536,0.034258200585837305,0.0370949206525427,0.0,0.0,0.0021739451205213,0.0,0.0038183175219692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0473937289379299,0.20507489000977314,0.0,0.4723422185146767,5.551115123125783e-17,correcto,2020-09-14,2020-10-15,2020-10-14,2020-10-14,31,True
ampliado_15pct,alta_media,2020-08,2020-08-31,Habitat,operativo,2.301758587999692,1.023559877380935,0.9999999999999966,0.510698896218916,0.2405314743797938,0.2574548980037168,0.0127125238354054,0.0233888510148883,0.036610546523592705,0.0115812272223048,0.0166886872388924,0.003947804353281,0.0,0.07204413372325529,0.0349591125736623,0.0159030357940436,0.0108673917417818,0.0044251855040325,2.219463665927872e-05,0.0,0.009151173280216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009421307731838,0.0,0.0549652292512193,0.20248966875249752,0.0127125238354054,0.5106988962189161,1.1102230246251565e-16,correcto,2020-10-15,2020-11-14,2020-11-14,2020-11-13,30,True
ampliado_15pct,alta_media,2020-09,2020-09-30,Habitat,estricto,0.8244048220625966,1.0083125775104598,0.9999999999999967,0.49298965732167493,0.24215272468469864,0.23780748736769547,0.0130294452692808,0.0276004965657861,0.033153505633099656,0.0167996724810154,0.010573709415436599,0.0035171728593114,0.0,0.0599622118536212,0.0369078692907712,0.0222194338581332,0.0104997944671146,0.0,1.3401904616480852e-05,0.0,0.0035673862040759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0173380701517169,0.0,0.0544951088603124,0.18331237850738308,0.0130294452692808,0.49298965732167493,0.0,correcto,2020-11-14,2020-12-14,2020-12-14,2020-12-13,30,True
ampliado_15pct,alta_media,2020-10,2020-10-30,Habitat,estricto,0.2509564882220316,1.0025158786429105,0.9999999999999971,0.48931628065917193,0.24301832660870343,0.23272975450514505,0.0135681995453235,0.0285711453599552,0.02341187499344353,0.0172243808602583,0.0093317994446022,0.0035457871001391,0.0,0.04523105588117117,0.0370665628861177,0.0378071286633144,0.0072776778340661,0.0058170838312376,0.0,0.0,0.0069446344081021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020789195346296,0.0,0.0550588265594003,0.17767092794574474,0.0135681995453235,0.489316280659172,5.551115123125783e-17,correcto,2020-12-14,2021-01-14,2021-01-13,2021-01-13,31,True
ampliado_15pct,alta_media,2020-11,2020-11-30,Habitat,estricto,0.9009950361417828,1.0090918676375245,0.9999999999999968,0.5026200142435848,0.2705490188844595,0.21843095345272942,0.0136400419063959,0.0309109277853745,0.03070213703459527,0.0114898800594674,0.0093927055262157,0.003961475058971,0.0,0.05786611499308381,0.0377390886931869,0.0404515279043204,0.0,0.0072136583631681,0.0,0.0,0.0190881067595386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217333967065378,0.0,0.0576145035725359,0.16081644988019353,0.0136400419063959,0.5026200142435848,0.0,correcto,2021-01-14,2021-02-14,2021-02-13,2021-02-13,31,True
ampliado_15pct,alta_media,2020-12,2020-12-31,Habitat,estricto,0.8467728128179419,1.0085400428895712,0.999999999999997,0.49753954089253566,0.254709462620836,0.2282301981192495,0.0145998801524501,0.0310429947175127,0.020754118508982393,0.0115354932658587,0.0096389560680064,0.0041457951911503,0.0,0.05456556695092178,0.0363512442132242,0.055208488986041755,0.0065595555055745,0.0,0.0,0.0,0.0032543831564735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0216528660570898,0.0,0.0608118367347769,0.1674183613844726,0.0145998801524501,0.4975395408925356,-5.551115123125783e-17,correcto,2021-02-14,2021-03-15,2021-03-16,2021-03-14,29,True
ampliado_15pct,alta_media,2021-01,2021-01-29,Habitat,estricto,0.5234781122155474,1.0052623282587831,0.9999999999999964,0.4917258642227156,0.2581793747192664,0.21847538821413426,0.0150711012893149,0.0312435465277432,0.0237241321545619,0.0107008229260399,0.011414490061558799,0.0039593708513217,0.0,0.05199421574878031,0.034030309419709,0.0506148858216106,0.0066882745741121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0338093266338289,0.0,0.0591159592448261,0.15935942896930816,0.0150711012893149,0.4917258642227155,-5.551115123125783e-17,correcto,2021-03-15,2021-04-12,2021-04-14,2021-04-11,28,True
