escenario,afp,periodo_anterior,periodo_actual,salto_meses,turnover_mensual,solapamiento_pesos,identificadores_nuevos,identificadores_salientes,comparacion_consecutiva
ampliado_15pct,Habitat,2015-11,2015-12,1,0.14385046875901045,0.856149531240988,1,6,True
ampliado_15pct,Habitat,2015-12,2016-01,1,0.2520612034091109,0.747938796590888,5,12,True
ampliado_15pct,Habitat,2016-01,2016-02,1,0.0818691857401041,0.9181308142598946,3,4,True
ampliado_15pct,Habitat,2016-02,2016-03,1,0.06317100547722171,0.936828994522777,4,1,True
ampliado_15pct,Habitat,2016-03,2016-04,1,0.046267420205764104,0.9537325797942346,4,2,True
ampliado_15pct,Habitat,2016-04,2016-05,1,0.04760583864314094,0.9523941613568575,1,3,True
ampliado_15pct,Habitat,2016-05,2016-06,1,0.09537456999561786,0.9046254300043808,3,1,True
ampliado_15pct,Habitat,2016-06,2016-07,1,0.1352355578232824,0.8647644421767162,2,3,True
ampliado_15pct,Habitat,2016-07,2016-08,1,0.0502959907251059,0.9497040092748926,1,3,True
ampliado_15pct,Habitat,2016-08,2016-09,1,0.057443928108992556,0.942556071891006,2,0,True
ampliado_15pct,Habitat,2016-09,2016-10,1,0.09529773961256034,0.9047022603874382,2,3,True
ampliado_15pct,Habitat,2016-10,2016-11,1,0.0803527080403591,0.9196472919596393,6,2,True
ampliado_15pct,Habitat,2016-11,2016-12,1,0.13160005538067016,0.8683999446193285,5,5,True
ampliado_15pct,Habitat,2016-12,2017-01,1,0.1895116266154493,0.8104883733845492,7,2,True
ampliado_15pct,Habitat,2017-01,2017-02,1,0.0898945073827678,0.9101054926172303,2,2,True
ampliado_15pct,Habitat,2017-02,2017-03,1,0.0776542369864377,0.9223457630135605,3,4,True
ampliado_15pct,Habitat,2017-03,2017-04,1,0.061747457326898604,0.9382525426730997,4,0,True
ampliado_15pct,Habitat,2017-04,2017-05,1,0.08906161588875233,0.9109383841112457,2,4,True
ampliado_15pct,Habitat,2017-05,2017-06,1,0.05248074656607098,0.9475192534339271,4,0,True
ampliado_15pct,Habitat,2017-06,2017-07,1,0.09882935951343622,0.9011706404865617,2,3,True
ampliado_15pct,Habitat,2017-07,2017-08,1,0.16508243089963875,0.8349175691003593,2,3,True
ampliado_15pct,Habitat,2017-08,2017-09,1,0.05494064673890683,0.9450593532610909,3,1,True
ampliado_15pct,Habitat,2017-09,2017-10,1,0.10672553895297515,0.8932744610470228,4,2,True
ampliado_15pct,Habitat,2017-10,2017-11,1,0.05323877588812499,0.9467612241118729,3,0,True
ampliado_15pct,Habitat,2017-11,2017-12,1,0.10020888652974531,0.8997911134702524,6,2,True
ampliado_15pct,Habitat,2017-12,2018-01,1,0.1409024149989306,0.8590975850010669,6,2,True
ampliado_15pct,Habitat,2018-01,2018-02,1,0.1642357552086387,0.8357642447913589,7,3,True
ampliado_15pct,Habitat,2018-02,2018-03,1,0.153721143366802,0.8462788566331949,6,1,True
ampliado_15pct,Habitat,2018-03,2018-04,1,0.11084801065720962,0.8891519893427869,2,3,True
ampliado_15pct,Habitat,2018-04,2018-05,1,0.2524684884948545,0.7475315115051423,2,5,True
ampliado_15pct,Habitat,2018-05,2018-06,1,0.19175063517081484,0.808249364829182,5,3,True
ampliado_15pct,Habitat,2018-06,2018-07,1,0.11195570742078607,0.8880442925792108,6,1,True
ampliado_15pct,Habitat,2018-07,2018-08,1,0.2869624316002996,0.7130375683996972,6,8,True
ampliado_15pct,Habitat,2018-08,2018-09,1,0.22157000373383307,0.7784299962661637,9,5,True
ampliado_15pct,Habitat,2018-09,2018-10,1,0.2839711843958133,0.7160288156041832,7,7,True
ampliado_15pct,Habitat,2018-10,2018-11,1,0.16131566505981385,0.8386843349401829,4,4,True
ampliado_15pct,Habitat,2018-11,2018-12,1,0.15467841893661347,0.8453215810633834,4,4,True
ampliado_15pct,Habitat,2018-12,2019-01,1,0.18472068701247688,0.8152793129875198,3,3,True
ampliado_15pct,Habitat,2019-01,2019-02,1,0.11690764371706508,0.8830923562829315,4,3,True
ampliado_15pct,Habitat,2019-02,2019-03,1,0.11033445643317057,0.8896655435668258,5,1,True
ampliado_15pct,Habitat,2019-03,2019-04,1,0.1586336178970224,0.841366382102974,7,4,True
ampliado_15pct,Habitat,2019-04,2019-05,1,0.21406852182220673,0.7859314781777902,5,9,True
ampliado_15pct,Habitat,2019-05,2019-06,1,0.24401148940406975,0.7559885105959271,5,3,True
ampliado_15pct,Habitat,2019-06,2019-07,1,0.1668248758723986,0.833175124127598,4,2,True
ampliado_15pct,Habitat,2019-07,2019-08,1,0.1819023710371455,0.818097628962851,7,5,True
ampliado_15pct,Habitat,2019-08,2019-09,1,0.17670425429194947,0.8232957457080468,9,5,True
ampliado_15pct,Habitat,2019-09,2019-10,1,0.25693358931530896,0.7430664106846868,12,7,True
ampliado_15pct,Habitat,2019-10,2019-11,1,0.20082067745656765,0.799179322543428,11,8,True
ampliado_15pct,Habitat,2019-11,2019-12,1,0.22720645355325828,0.7727935464467375,2,13,True
ampliado_15pct,Habitat,2019-12,2020-01,1,0.19934093109919424,0.8006590689008019,7,19,True
ampliado_15pct,Habitat,2020-01,2020-02,1,0.2332865906078254,0.766713409392171,9,14,True
ampliado_15pct,Habitat,2020-02,2020-03,1,0.35742309210515094,0.6425769078948461,7,12,True
ampliado_15pct,Habitat,2020-03,2020-04,1,0.33634445289064,0.6636555471093569,15,5,True
ampliado_15pct,Habitat,2020-04,2020-05,1,0.27086945645115745,0.7291305435488393,11,10,True
ampliado_15pct,Habitat,2020-05,2020-06,1,0.2074926919624745,0.7925073080375222,15,7,True
ampliado_15pct,Habitat,2020-06,2020-07,1,0.19831276264109404,0.8016872373589022,6,12,True
ampliado_15pct,Habitat,2020-07,2020-08,1,0.1843889812029692,0.8156110187970272,9,10,True
ampliado_15pct,Habitat,2020-08,2020-09,1,0.1329564470241166,0.8670435529758801,4,6,True
ampliado_15pct,Habitat,2020-09,2020-10,1,0.09234550651088139,0.9076544934891155,2,3,True
ampliado_15pct,Habitat,2020-10,2020-11,1,0.1045169055943941,0.8954830944056028,4,3,True
ampliado_15pct,Habitat,2020-11,2020-12,1,0.13953804051952812,0.8604619594804689,6,5,True
ampliado_15pct,Habitat,2020-12,2021-01,1,0.06610565869102594,0.933894341308971,3,5,True
ampliado_15pct,Habitat,2021-01,2021-02,1,0.15898344196583022,0.8410165580341663,13,4,True
ampliado_15pct,Habitat,2021-02,2021-03,1,0.18883650943507785,0.8111634905649185,5,9,True
ampliado_15pct,Habitat,2021-03,2021-04,1,0.11822839917107286,0.8817716008289234,5,1,True
ampliado_15pct,Habitat,2021-04,2021-05,1,0.1740986360324097,0.8259013639675865,4,3,True
ampliado_15pct,Habitat,2021-05,2021-06,1,0.1360608000128865,0.8639391999871101,5,4,True
ampliado_15pct,Habitat,2021-06,2021-07,1,0.10247179784251846,0.8975282021574782,2,6,True
ampliado_15pct,Habitat,2021-07,2021-08,1,0.16925813175469875,0.8307418682452977,5,3,True
ampliado_15pct,Habitat,2021-08,2021-09,1,0.12573557593318738,0.8742644240668089,7,1,True
ampliado_15pct,Habitat,2021-09,2021-10,1,0.10121566737035265,0.8987843326296435,1,7,True
ampliado_15pct,Habitat,2021-10,2021-11,1,0.11910973624830729,0.8808902637516893,5,1,True
ampliado_15pct,Habitat,2021-11,2021-12,1,0.08841134707029272,0.9115886529297037,5,6,True
ampliado_15pct,Habitat,2021-12,2022-01,1,0.4466708241411505,0.5533291758588457,11,10,True
ampliado_15pct,Habitat,2022-01,2022-02,1,0.16877640483715947,0.831223595162837,6,6,True
ampliado_15pct,Habitat,2022-02,2022-03,1,0.16718979065340792,0.8328102093465886,5,3,True
ampliado_15pct,Habitat,2022-03,2022-04,1,0.10621605903104098,0.8937839409689553,2,3,True
ampliado_15pct,Habitat,2022-04,2022-05,1,0.10833313353189296,0.8916668664681029,6,3,True
ampliado_15pct,Habitat,2022-05,2022-06,1,0.15669724114309783,0.8433027588568978,4,6,True
ampliado_15pct,Habitat,2022-06,2022-07,1,0.15460092515354112,0.8453990748464548,2,5,True
ampliado_15pct,Habitat,2022-07,2022-08,1,0.08222582209914661,0.9177741779008496,4,0,True
ampliado_15pct,Habitat,2022-08,2022-09,1,0.23022759217345107,0.7697724078265451,7,8,True
ampliado_15pct,Habitat,2022-09,2022-10,1,0.12120412334398666,0.8787958766560093,3,1,True
ampliado_15pct,Habitat,2022-10,2022-11,1,0.21374740174407397,0.7862525982559221,9,2,True
ampliado_15pct,Habitat,2022-11,2022-12,1,0.2531051420238506,0.7468948579761457,7,7,True
ampliado_15pct,Habitat,2022-12,2023-01,1,0.26929824301310684,0.7307017569868894,11,7,True
ampliado_15pct,Habitat,2023-01,2023-02,1,0.11705601815583287,0.8829439818441629,6,4,True
ampliado_15pct,Habitat,2023-02,2023-03,1,0.1496370788222771,0.8503629211777182,5,0,True
ampliado_15pct,Habitat,2023-03,2023-04,1,0.10496697647269819,0.8950330235272972,4,0,True
ampliado_15pct,Habitat,2023-04,2023-05,1,0.2263992162394081,0.7736007837605874,7,5,True
ampliado_15pct,Habitat,2023-05,2023-06,1,0.20810099761991674,0.7918990023800788,6,3,True
ampliado_15pct,Habitat,2023-06,2023-07,1,0.169890007286392,0.8301099927136033,12,4,True
ampliado_15pct,Habitat,2023-07,2023-08,1,0.12568856775941423,0.8743114322405805,8,7,True
ampliado_15pct,Habitat,2023-08,2023-09,1,0.22509635798730368,0.7749036420126909,1,10,True
ampliado_15pct,Habitat,2023-09,2023-10,1,0.1752638947365487,0.8247361052634463,8,4,True
