escenario,periodo,afp,peso_exterior_original,peso_fondo_original,peso_exterior_clasificado,peso_fondo_clasificado,diferencia_exterior,diferencia_fondo,estado
ampliado_15pct,2019-02,Profuturo,0.9999999999999972,0.6206600022398175,0.9999999999999972,0.6206600022398175,0.0,0.0,correcto
ampliado_15pct,2019-03,Habitat,0.9999999999999961,0.5580115122964566,0.9999999999999961,0.5580115122964566,0.0,0.0,correcto
ampliado_15pct,2019-03,Integra,0.9999999999999956,0.5941878994653066,0.9999999999999956,0.5941878994653066,0.0,0.0,correcto
ampliado_15pct,2019-03,Prima,0.9999999999999981,0.5810969434419337,0.999999999999998,0.5810969434419336,-1.1102230246251565e-16,-1.1102230246251565e-16,correcto
ampliado_15pct,2019-03,Profuturo,0.9999999999999971,0.6265330526973044,0.9999999999999971,0.6265330526973044,0.0,0.0,correcto
ampliado_15pct,2019-04,Habitat,0.9999999999999967,0.5931324680826137,0.9999999999999968,0.5931324680826137,1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2019-04,Integra,0.9999999999999959,0.6017039849400371,0.9999999999999959,0.6017039849400371,0.0,0.0,correcto
ampliado_15pct,2019-04,Prima,0.9999999999999978,0.5923287080286547,0.9999999999999978,0.5923287080286547,0.0,0.0,correcto
ampliado_15pct,2019-04,Profuturo,0.9999999999999971,0.6271327903563023,0.999999999999997,0.6271327903563024,-1.1102230246251565e-16,1.1102230246251565e-16,correcto
ampliado_15pct,2019-05,Habitat,0.9999999999999969,0.5018711048054822,0.999999999999997,0.5018711048054822,1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2019-05,Integra,0.9999999999999954,0.5866964026812423,0.9999999999999954,0.5866964026812423,0.0,0.0,correcto
ampliado_15pct,2019-05,Prima,0.9999999999999979,0.5589638544486586,0.9999999999999979,0.5589638544486587,0.0,1.1102230246251565e-16,correcto
ampliado_15pct,2019-05,Profuturo,0.9999999999999977,0.6100613197571434,0.9999999999999977,0.6100613197571434,0.0,0.0,correcto
ampliado_15pct,2019-06,Habitat,0.9999999999999966,0.560140962756879,0.9999999999999966,0.5601409627568791,0.0,1.1102230246251565e-16,correcto
ampliado_15pct,2019-06,Integra,0.9999999999999963,0.5778712336535254,0.9999999999999964,0.5778712336535256,1.1102230246251565e-16,1.1102230246251565e-16,correcto
ampliado_15pct,2019-06,Prima,0.9999999999999981,0.5617389419586284,0.9999999999999981,0.5617389419586284,0.0,0.0,correcto
ampliado_15pct,2019-06,Profuturo,0.9999999999999966,0.6101169846683138,0.9999999999999966,0.6101169846683138,0.0,0.0,correcto
ampliado_15pct,2019-07,Habitat,0.9999999999999966,0.5660853254901591,0.9999999999999966,0.5660853254901592,0.0,1.1102230246251565e-16,correcto
ampliado_15pct,2019-07,Integra,0.9999999999999959,0.5754854363604542,0.999999999999996,0.5754854363604541,1.1102230246251565e-16,-1.1102230246251565e-16,correcto
ampliado_15pct,2019-07,Prima,0.9999999999999982,0.5119125885597977,0.9999999999999982,0.5119125885597977,0.0,0.0,correcto
ampliado_15pct,2019-07,Profuturo,0.9999999999999969,0.62008368342783,0.9999999999999969,0.62008368342783,0.0,0.0,correcto
ampliado_15pct,2019-08,Habitat,0.9999999999999966,0.5502875657415359,0.9999999999999966,0.5502875657415359,0.0,0.0,correcto
ampliado_15pct,2019-08,Integra,0.9999999999999962,0.5550834578132715,0.9999999999999962,0.5550834578132715,0.0,0.0,correcto
ampliado_15pct,2019-08,Prima,0.9999999999999983,0.49427774092350546,0.9999999999999983,0.4942777409235054,0.0,-5.551115123125783e-17,correcto
ampliado_15pct,2019-08,Profuturo,0.9999999999999972,0.6139200788003025,0.9999999999999972,0.6139200788003025,0.0,0.0,correcto
ampliado_15pct,2019-09,Habitat,0.9999999999999959,0.5387300379192227,0.999999999999996,0.5387300379192227,1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2019-09,Integra,0.9999999999999959,0.5206570808405544,0.9999999999999959,0.5206570808405544,0.0,0.0,correcto
ampliado_15pct,2019-09,Prima,0.999999999999998,0.521369880415905,0.999999999999998,0.521369880415905,0.0,0.0,correcto
ampliado_15pct,2019-09,Profuturo,0.9999999999999964,0.5903042454670653,0.9999999999999963,0.5903042454670653,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2019-10,Habitat,0.9999999999999957,0.4872685616335148,0.9999999999999957,0.4872685616335148,0.0,0.0,correcto
ampliado_15pct,2019-10,Integra,0.9999999999999962,0.5297689038341373,0.9999999999999962,0.5297689038341373,0.0,0.0,correcto
ampliado_15pct,2019-10,Prima,0.9999999999999982,0.5279521263936537,0.9999999999999982,0.5279521263936537,0.0,0.0,correcto
ampliado_15pct,2019-10,Profuturo,0.999999999999997,0.5970129620201422,0.9999999999999971,0.5970129620201422,1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2019-11,Habitat,0.9999999999999954,0.5820363278674419,0.9999999999999956,0.5820363278674419,1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2019-11,Integra,0.9999999999999959,0.5515280079505681,0.9999999999999959,0.5515280079505681,0.0,0.0,correcto
ampliado_15pct,2019-11,Prima,0.9999999999999983,0.5547512327945646,0.9999999999999983,0.5547512327945646,0.0,0.0,correcto
ampliado_15pct,2019-11,Profuturo,0.999999999999997,0.5961808088823226,0.9999999999999969,0.5961808088823226,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2019-12,Habitat,0.9999999999999958,0.5085938978501928,0.9999999999999958,0.5085938978501928,0.0,0.0,correcto
ampliado_15pct,2019-12,Integra,0.999999999999996,0.5396602581395059,0.999999999999996,0.5396602581395059,0.0,0.0,correcto
ampliado_15pct,2019-12,Prima,0.9999999999999981,0.5494969623986333,0.999999999999998,0.5494969623986333,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2019-12,Profuturo,0.9999999999999972,0.5971755130240205,0.9999999999999972,0.5971755130240205,0.0,0.0,correcto
ampliado_15pct,2020-01,Habitat,0.9999999999999962,0.4955139075160478,0.9999999999999962,0.4955139075160478,0.0,0.0,correcto
ampliado_15pct,2020-01,Integra,0.9999999999999962,0.5391180366953982,0.9999999999999962,0.5391180366953982,0.0,0.0,correcto
ampliado_15pct,2020-01,Prima,0.9999999999999984,0.5477823464581362,0.9999999999999984,0.5477823464581362,0.0,0.0,correcto
ampliado_15pct,2020-01,Profuturo,0.9999999999999969,0.5830512460691669,0.9999999999999969,0.5830512460691669,0.0,0.0,correcto
ampliado_15pct,2020-02,Habitat,0.9999999999999968,0.4828766656114224,0.9999999999999969,0.4828766656114224,1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2020-02,Integra,0.9999999999999968,0.5493526427583058,0.9999999999999968,0.5493526427583059,0.0,1.1102230246251565e-16,correcto
ampliado_15pct,2020-02,Prima,0.9999999999999979,0.5393304090319733,0.999999999999998,0.5393304090319733,1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2020-02,Profuturo,0.999999999999997,0.5580341801701825,0.999999999999997,0.5580341801701825,0.0,0.0,correcto
ampliado_15pct,2020-03,Habitat,0.9999999999999972,0.5112652749364797,0.9999999999999972,0.5112652749364797,0.0,0.0,correcto
ampliado_15pct,2020-03,Integra,0.9999999999999969,0.5194471626258893,0.9999999999999969,0.5194471626258893,0.0,0.0,correcto
ampliado_15pct,2020-03,Prima,0.999999999999999,0.5147005342210389,0.999999999999999,0.5147005342210389,0.0,0.0,correcto
ampliado_15pct,2020-03,Profuturo,0.999999999999997,0.591353317297531,0.999999999999997,0.591353317297531,0.0,0.0,correcto
ampliado_15pct,2020-04,Habitat,0.9999999999999966,0.5198013238299815,0.9999999999999966,0.5198013238299815,0.0,0.0,correcto
ampliado_15pct,2020-04,Integra,0.999999999999997,0.51393909980396,0.9999999999999969,0.51393909980396,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2020-04,Prima,0.9999999999999991,0.49924856166179854,0.9999999999999991,0.49924856166179854,0.0,0.0,correcto
ampliado_15pct,2020-04,Profuturo,0.9999999999999973,0.5904915960739523,0.9999999999999973,0.5904915960739523,0.0,0.0,correcto
ampliado_15pct,2020-05,Habitat,0.9999999999999972,0.4684535519719877,0.9999999999999972,0.4684535519719877,0.0,0.0,correcto
ampliado_15pct,2020-05,Integra,0.9999999999999966,0.515730941955684,0.9999999999999966,0.515730941955684,0.0,0.0,correcto
ampliado_15pct,2020-05,Prima,0.9999999999999986,0.49611166332270695,0.9999999999999986,0.49611166332270695,0.0,0.0,correcto
ampliado_15pct,2020-05,Profuturo,0.999999999999997,0.5577178505587205,0.9999999999999971,0.5577178505587205,1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2020-06,Habitat,0.9999999999999962,0.4854821310227141,0.9999999999999961,0.4854821310227141,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2020-06,Integra,0.9999999999999974,0.5090213792157428,0.9999999999999974,0.5090213792157428,0.0,0.0,correcto
ampliado_15pct,2020-06,Prima,0.9999999999999983,0.4806766411811976,0.9999999999999983,0.4806766411811976,0.0,0.0,correcto
ampliado_15pct,2020-06,Profuturo,0.999999999999997,0.555338250070957,0.999999999999997,0.555338250070957,0.0,0.0,correcto
ampliado_15pct,2020-07,Habitat,0.9999999999999962,0.4723422185146767,0.9999999999999962,0.47234221851467667,0.0,-5.551115123125783e-17,correcto
ampliado_15pct,2020-07,Integra,0.9999999999999972,0.5037610870276997,0.9999999999999972,0.5037610870276997,0.0,0.0,correcto
ampliado_15pct,2020-07,Prima,0.9999999999999984,0.4435161911831548,0.9999999999999984,0.4435161911831548,0.0,0.0,correcto
ampliado_15pct,2020-07,Profuturo,0.9999999999999968,0.5420169237930219,0.9999999999999969,0.5420169237930219,1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2020-08,Habitat,0.9999999999999966,0.510698896218916,0.9999999999999966,0.510698896218916,0.0,0.0,correcto
ampliado_15pct,2020-08,Integra,0.9999999999999964,0.5589267936708406,0.9999999999999964,0.5589267936708406,0.0,0.0,correcto
ampliado_15pct,2020-08,Prima,0.9999999999999983,0.5471008286763771,0.9999999999999983,0.547100828676377,0.0,-1.1102230246251565e-16,correcto
ampliado_15pct,2020-08,Profuturo,0.9999999999999967,0.5892829448063164,0.9999999999999967,0.5892829448063165,0.0,1.1102230246251565e-16,correcto
ampliado_15pct,2020-09,Habitat,0.9999999999999967,0.4929896573216749,0.9999999999999967,0.49298965732167493,0.0,5.551115123125783e-17,correcto
ampliado_15pct,2020-09,Integra,0.9999999999999972,0.5563126889324265,0.9999999999999972,0.5563126889324265,0.0,0.0,correcto
ampliado_15pct,2020-09,Prima,0.9999999999999984,0.5388888518056012,0.9999999999999984,0.5388888518056012,0.0,0.0,correcto
ampliado_15pct,2020-09,Profuturo,0.9999999999999973,0.5952226697411415,0.9999999999999973,0.5952226697411415,0.0,0.0,correcto
ampliado_15pct,2020-10,Habitat,0.9999999999999971,0.48931628065917193,0.9999999999999971,0.48931628065917193,0.0,0.0,correcto
ampliado_15pct,2020-10,Integra,0.9999999999999974,0.5581065281034302,0.9999999999999974,0.5581065281034302,0.0,0.0,correcto
ampliado_15pct,2020-10,Prima,0.9999999999999983,0.539035471258378,0.9999999999999982,0.539035471258378,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2020-10,Profuturo,0.9999999999999968,0.6080111283966605,0.9999999999999967,0.6080111283966605,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2020-11,Habitat,0.9999999999999968,0.5026200142435848,0.9999999999999968,0.5026200142435848,0.0,0.0,correcto
ampliado_15pct,2020-11,Integra,0.9999999999999971,0.5778399729560628,0.9999999999999971,0.5778399729560628,0.0,0.0,correcto
ampliado_15pct,2020-11,Prima,0.9999999999999982,0.5310132213321181,0.9999999999999982,0.5310132213321181,0.0,0.0,correcto
ampliado_15pct,2020-11,Profuturo,0.9999999999999976,0.6067020853304512,0.9999999999999976,0.6067020853304512,0.0,0.0,correcto
ampliado_15pct,2020-12,Habitat,0.999999999999997,0.49753954089253566,0.999999999999997,0.49753954089253566,0.0,0.0,correcto
ampliado_15pct,2020-12,Integra,0.9999999999999967,0.5779815217887906,0.9999999999999967,0.5779815217887905,0.0,-1.1102230246251565e-16,correcto
ampliado_15pct,2020-12,Prima,0.9999999999999981,0.5335125041793319,0.9999999999999981,0.5335125041793319,0.0,0.0,correcto
ampliado_15pct,2020-12,Profuturo,0.9999999999999971,0.5937594179688989,0.9999999999999971,0.5937594179688989,0.0,0.0,correcto
ampliado_15pct,2021-01,Habitat,0.9999999999999966,0.4917258642227156,0.9999999999999964,0.4917258642227156,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2021-01,Integra,0.999999999999997,0.5472908913099219,0.999999999999997,0.547290891309922,0.0,1.1102230246251565e-16,correcto
ampliado_15pct,2021-01,Prima,0.9999999999999982,0.5132753132670361,0.9999999999999982,0.5132753132670361,0.0,0.0,correcto
ampliado_15pct,2021-01,Profuturo,0.9999999999999971,0.5492466720492418,0.9999999999999971,0.5492466720492419,0.0,1.1102230246251565e-16,correcto
ampliado_15pct,2021-02,Habitat,0.9999999999999964,0.5247746954642045,0.9999999999999964,0.5247746954642045,0.0,0.0,correcto
ampliado_15pct,2021-02,Integra,0.9999999999999972,0.525740803815396,0.9999999999999972,0.525740803815396,0.0,0.0,correcto
ampliado_15pct,2021-02,Prima,0.9999999999999983,0.4921431512965686,0.9999999999999983,0.4921431512965686,0.0,0.0,correcto
ampliado_15pct,2021-02,Profuturo,0.9999999999999974,0.5367126884773189,0.9999999999999974,0.5367126884773189,0.0,0.0,correcto
ampliado_15pct,2021-03,Habitat,0.9999999999999964,0.5174184603876678,0.9999999999999964,0.5174184603876678,0.0,0.0,correcto
ampliado_15pct,2021-03,Integra,0.9999999999999971,0.536401880568082,0.9999999999999971,0.536401880568082,0.0,0.0,correcto
ampliado_15pct,2021-03,Prima,0.9999999999999982,0.5181029523227417,0.9999999999999982,0.5181029523227417,0.0,0.0,correcto
ampliado_15pct,2021-03,Profuturo,0.999999999999997,0.5548677621046736,0.999999999999997,0.5548677621046736,0.0,0.0,correcto
ampliado_15pct,2021-04,Habitat,0.9999999999999961,0.5495301817861545,0.9999999999999961,0.5495301817861545,0.0,0.0,correcto
ampliado_15pct,2021-04,Integra,0.9999999999999967,0.5561236242978871,0.9999999999999967,0.5561236242978871,0.0,0.0,correcto
ampliado_15pct,2021-04,Prima,0.9999999999999981,0.510860313348446,0.9999999999999981,0.510860313348446,0.0,0.0,correcto
ampliado_15pct,2021-04,Profuturo,0.999999999999997,0.5753267390738672,0.999999999999997,0.5753267390738672,0.0,0.0,correcto
ampliado_15pct,2021-05,Habitat,0.9999999999999964,0.5172906741270807,0.9999999999999964,0.5172906741270807,0.0,0.0,correcto
ampliado_15pct,2021-05,Integra,0.9999999999999968,0.5404687889219157,0.9999999999999968,0.5404687889219157,0.0,0.0,correcto
ampliado_15pct,2021-05,Prima,0.9999999999999981,0.5221641272700552,0.999999999999998,0.5221641272700552,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2021-05,Profuturo,0.999999999999997,0.5524092534976446,0.999999999999997,0.5524092534976446,0.0,0.0,correcto
ampliado_15pct,2021-06,Habitat,0.9999999999999967,0.531398544817364,0.9999999999999967,0.531398544817364,0.0,0.0,correcto
ampliado_15pct,2021-06,Prima,0.9999999999999983,0.5244315715110597,0.9999999999999983,0.5244315715110597,0.0,0.0,correcto
ampliado_15pct,2021-06,Profuturo,0.9999999999999971,0.5695657491008629,0.9999999999999971,0.5695657491008629,0.0,0.0,correcto
ampliado_15pct,2021-07,Habitat,0.9999999999999966,0.5487162371354134,0.9999999999999966,0.5487162371354134,0.0,0.0,correcto
ampliado_15pct,2021-07,Integra,0.9999999999999978,0.5560028809612431,0.9999999999999978,0.5560028809612431,0.0,0.0,correcto
ampliado_15pct,2021-07,Prima,0.9999999999999978,0.5330011124415204,0.9999999999999978,0.5330011124415204,0.0,0.0,correcto
ampliado_15pct,2021-07,Profuturo,0.9999999999999973,0.5969606476610245,0.9999999999999972,0.5969606476610245,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2021-08,Habitat,0.9999999999999963,0.5337006129940974,0.9999999999999963,0.5337006129940974,0.0,0.0,correcto
ampliado_15pct,2021-08,Integra,0.9999999999999972,0.5425569891775586,0.9999999999999973,0.5425569891775586,1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2021-08,Prima,0.9999999999999978,0.48773608652743405,0.9999999999999978,0.48773608652743405,0.0,0.0,correcto
ampliado_15pct,2021-08,Profuturo,0.9999999999999973,0.5893856990888525,0.9999999999999974,0.5893856990888525,1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2021-09,Habitat,0.9999999999999961,0.5174031115296662,0.9999999999999961,0.5174031115296662,0.0,0.0,correcto
ampliado_15pct,2021-09,Prima,0.999999999999998,0.46031160722656256,0.999999999999998,0.46031160722656256,0.0,0.0,correcto
ampliado_15pct,2021-09,Profuturo,0.9999999999999972,0.5628434972063032,0.9999999999999972,0.5628434972063032,0.0,0.0,correcto
ampliado_15pct,2021-10,Habitat,0.9999999999999967,0.4878004991241148,0.9999999999999967,0.4878004991241148,0.0,0.0,correcto
ampliado_15pct,2021-10,Prima,0.999999999999998,0.45935240470816463,0.999999999999998,0.45935240470816463,0.0,0.0,correcto
ampliado_15pct,2021-10,Profuturo,0.9999999999999971,0.5449449670989792,0.9999999999999971,0.5449449670989792,0.0,0.0,correcto
ampliado_15pct,2021-11,Habitat,0.9999999999999963,0.4925684381625412,0.9999999999999963,0.4925684381625412,0.0,0.0,correcto
ampliado_15pct,2021-11,Prima,0.9999999999999982,0.42237143939359695,0.9999999999999983,0.42237143939359695,1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2021-12,Habitat,0.9999999999999962,0.47905630044609,0.9999999999999962,0.47905630044609,0.0,0.0,correcto
ampliado_15pct,2021-12,Prima,0.9999999999999982,0.39602444942933185,0.9999999999999982,0.3960244494293319,0.0,5.551115123125783e-17,correcto
ampliado_15pct,2021-12,Profuturo,0.9999999999999974,0.48551819259665263,0.9999999999999974,0.48551819259665263,0.0,0.0,correcto
ampliado_15pct,2022-01,Habitat,0.9999999999999962,0.3811850445525687,0.9999999999999962,0.3811850445525687,0.0,0.0,correcto
ampliado_15pct,2022-01,Prima,0.9999999999999979,0.4042779774595405,0.9999999999999979,0.4042779774595405,0.0,0.0,correcto
ampliado_15pct,2022-01,Profuturo,0.9999999999999969,0.47519007910426003,0.9999999999999969,0.47519007910426003,0.0,0.0,correcto
ampliado_15pct,2022-02,Habitat,0.9999999999999966,0.3785218224947543,0.9999999999999966,0.3785218224947543,0.0,0.0,correcto
ampliado_15pct,2022-02,Prima,0.999999999999998,0.3856423683591741,0.999999999999998,0.3856423683591741,0.0,0.0,correcto
ampliado_15pct,2022-03,Habitat,0.9999999999999963,0.4498516957045196,0.9999999999999963,0.44985169570451955,0.0,-5.551115123125783e-17,correcto
ampliado_15pct,2022-03,Prima,0.9999999999999982,0.3808866762413082,0.9999999999999981,0.3808866762413082,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2022-03,Profuturo,0.9999999999999966,0.4098276967322887,0.9999999999999966,0.4098276967322887,0.0,0.0,correcto
ampliado_15pct,2022-04,Habitat,0.9999999999999961,0.463325391592347,0.9999999999999962,0.463325391592347,1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2022-04,Prima,0.9999999999999984,0.3355817431497259,0.9999999999999984,0.3355817431497259,0.0,0.0,correcto
ampliado_15pct,2022-05,Habitat,0.9999999999999957,0.43868258271738275,0.9999999999999956,0.4386825827173828,-1.1102230246251565e-16,5.551115123125783e-17,correcto
ampliado_15pct,2022-06,Habitat,0.9999999999999958,0.46864719228709045,0.9999999999999957,0.46864719228709045,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2022-06,Prima,0.9999999999999984,0.4280781378028652,0.9999999999999984,0.4280781378028652,0.0,0.0,correcto
ampliado_15pct,2022-07,Habitat,0.9999999999999962,0.44761147071098106,0.9999999999999961,0.44761147071098106,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2022-07,Prima,0.9999999999999983,0.42734325310074195,0.9999999999999983,0.4273432531007419,0.0,-5.551115123125783e-17,correcto
ampliado_15pct,2022-08,Habitat,0.9999999999999962,0.43614698027479387,0.9999999999999962,0.43614698027479387,0.0,0.0,correcto
ampliado_15pct,2022-08,Prima,0.9999999999999986,0.4176720215470636,0.9999999999999984,0.4176720215470636,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2022-09,Habitat,0.9999999999999961,0.45049388349566877,0.999999999999996,0.45049388349566877,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2022-10,Habitat,0.9999999999999959,0.4333929230904032,0.9999999999999959,0.4333929230904032,0.0,0.0,correcto
ampliado_15pct,2022-11,Habitat,0.9999999999999962,0.39664895666327726,0.9999999999999962,0.39664895666327726,0.0,0.0,correcto
ampliado_15pct,2022-11,Prima,0.9999999999999984,0.34752121763968435,0.9999999999999984,0.34752121763968435,0.0,0.0,correcto
ampliado_15pct,2022-11,Profuturo,0.9999999999999973,0.3899318604896326,0.9999999999999974,0.3899318604896326,1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2022-12,Habitat,0.9999999999999962,0.47647584133375354,0.9999999999999962,0.47647584133375354,0.0,0.0,correcto
ampliado_15pct,2022-12,Prima,0.9999999999999982,0.35590349987715686,0.9999999999999982,0.35590349987715686,0.0,0.0,correcto
ampliado_15pct,2022-12,Profuturo,0.9999999999999972,0.3943592805448248,0.9999999999999972,0.3943592805448248,0.0,0.0,correcto
ampliado_15pct,2023-01,Habitat,0.999999999999996,0.48381684114257506,0.9999999999999959,0.48381684114257506,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2023-01,Prima,0.9999999999999982,0.3698687564630989,0.9999999999999981,0.3698687564630989,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2023-01,Profuturo,0.9999999999999969,0.43945354340043824,0.9999999999999969,0.43945354340043824,0.0,0.0,correcto
ampliado_15pct,2023-02,Habitat,0.9999999999999952,0.4802793651058973,0.9999999999999952,0.48027936510589736,0.0,5.551115123125783e-17,correcto
ampliado_15pct,2023-03,Habitat,0.999999999999995,0.5050157112345164,0.9999999999999951,0.5050157112345164,1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2023-04,Habitat,0.9999999999999957,0.5299907163570544,0.9999999999999957,0.5299907163570544,0.0,0.0,correcto
ampliado_15pct,2023-04,Prima,0.9999999999999986,0.3358739887272672,0.9999999999999987,0.33587398872726715,1.1102230246251565e-16,-5.551115123125783e-17,correcto
ampliado_15pct,2023-05,Habitat,0.9999999999999953,0.4952650925648722,0.9999999999999953,0.4952650925648722,0.0,0.0,correcto
ampliado_15pct,2023-05,Prima,0.9999999999999987,0.3608308832946584,0.9999999999999987,0.36083088329465834,0.0,-5.551115123125783e-17,correcto
ampliado_15pct,2023-05,Profuturo,0.9999999999999969,0.41197340704708246,0.9999999999999968,0.41197340704708246,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2023-06,Habitat,0.9999999999999957,0.51811515554358,0.9999999999999957,0.51811515554358,0.0,0.0,correcto
ampliado_15pct,2023-06,Prima,0.9999999999999986,0.38462601273343927,0.9999999999999986,0.38462601273343927,0.0,0.0,correcto
ampliado_15pct,2023-07,Habitat,0.9999999999999947,0.5208898301728335,0.9999999999999947,0.5208898301728335,0.0,0.0,correcto
ampliado_15pct,2023-07,Integra,0.9999999999999976,0.39498202474105876,0.9999999999999974,0.3949820247410588,-1.1102230246251565e-16,5.551115123125783e-17,correcto
ampliado_15pct,2023-07,Prima,0.9999999999999988,0.38937686406207417,0.9999999999999987,0.3893768640620741,-1.1102230246251565e-16,-5.551115123125783e-17,correcto
ampliado_15pct,2023-07,Profuturo,0.9999999999999967,0.4597528488197014,0.9999999999999968,0.45975284881970135,1.1102230246251565e-16,-5.551115123125783e-17,correcto
ampliado_15pct,2023-08,Habitat,0.9999999999999946,0.5218880922744745,0.9999999999999946,0.5218880922744745,0.0,0.0,correcto
ampliado_15pct,2023-08,Integra,0.999999999999997,0.3958964810627393,0.9999999999999971,0.3958964810627393,1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2023-08,Prima,0.9999999999999986,0.36892397461601,0.9999999999999986,0.36892397461601,0.0,0.0,correcto
ampliado_15pct,2023-08,Profuturo,0.9999999999999974,0.4242904813945292,0.9999999999999974,0.4242904813945292,0.0,0.0,correcto
ampliado_15pct,2023-09,Habitat,0.999999999999995,0.4827346587144887,0.999999999999995,0.4827346587144887,0.0,0.0,correcto
ampliado_15pct,2023-09,Integra,0.9999999999999972,0.3946640290631587,0.9999999999999972,0.3946640290631587,0.0,0.0,correcto
ampliado_15pct,2023-09,Prima,0.9999999999999988,0.4181487707139453,0.9999999999999988,0.4181487707139453,0.0,0.0,correcto
ampliado_15pct,2023-09,Profuturo,0.999999999999998,0.43316545880987073,0.999999999999998,0.43316545880987073,0.0,0.0,correcto
ampliado_15pct,2023-10,Habitat,0.9999999999999951,0.5398160537899905,0.9999999999999952,0.5398160537899905,1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2023-10,Integra,0.9999999999999974,0.37504045342030945,0.9999999999999974,0.37504045342030945,0.0,0.0,correcto
ampliado_15pct,2023-10,Prima,0.9999999999999984,0.36885083958287,0.9999999999999984,0.36885083958287,0.0,0.0,correcto
ampliado_15pct,2023-11,Habitat,0.9999999999999948,0.4574438677854032,0.9999999999999948,0.4574438677854032,0.0,0.0,correcto
ampliado_15pct,2023-11,Integra,0.9999999999999973,0.40288677418130686,0.9999999999999973,0.4028867741813068,0.0,-5.551115123125783e-17,correcto
ampliado_15pct,2023-11,Prima,0.9999999999999984,0.3907963727175825,0.9999999999999983,0.3907963727175825,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2023-11,Profuturo,0.9999999999999977,0.4423790259680423,0.9999999999999977,0.4423790259680423,0.0,0.0,correcto
ampliado_15pct,2023-12,Habitat,0.9999999999999953,0.5379902672355145,0.9999999999999953,0.5379902672355144,0.0,-1.1102230246251565e-16,correcto
ampliado_15pct,2023-12,Integra,0.9999999999999973,0.38657297387249706,0.9999999999999973,0.38657297387249706,0.0,0.0,correcto
ampliado_15pct,2023-12,Prima,0.9999999999999988,0.36210959333628956,0.9999999999999989,0.36210959333628956,1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2023-12,Profuturo,0.9999999999999977,0.4242431903297925,0.9999999999999977,0.4242431903297925,0.0,0.0,correcto
ampliado_15pct,2024-01,Habitat,0.9999999999999952,0.46113199684280487,0.9999999999999951,0.46113199684280487,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2024-01,Integra,0.9999999999999972,0.3791611244655616,0.9999999999999973,0.3791611244655616,1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2024-01,Prima,0.9999999999999992,0.36905160434743495,0.9999999999999992,0.3690516043474349,0.0,-5.551115123125783e-17,correcto
ampliado_15pct,2024-01,Profuturo,0.9999999999999979,0.41579068548990356,0.9999999999999978,0.41579068548990356,-1.1102230246251565e-16,0.0,correcto
ampliado_15pct,2024-02,Habitat,0.9999999999999957,0.51241703599867,0.9999999999999957,0.51241703599867,0.0,0.0,correcto
ampliado_15pct,2024-02,Integra,0.9999999999999977,0.35939662530068495,0.9999999999999977,0.35939662530068495,0.0,0.0,correcto
ampliado_15pct,2024-02,Prima,0.9999999999999989,0.34320657967941537,0.9999999999999989,0.34320657967941537,0.0,0.0,correcto
ampliado_15pct,2024-02,Profuturo,0.9999999999999978,0.41893711530383076,0.9999999999999978,0.41893711530383076,0.0,0.0,correcto
ampliado_15pct,2024-03,Habitat,0.9999999999999954,0.49673821416841124,0.9999999999999954,0.49673821416841124,0.0,0.0,correcto
