afp,baseline,fecha_hoy_simulada,segmento,fecha_ultima_cuota_visible,cuotas_ocultas_estimadas,cuota_ultima_visible,cuota_estimada_hoy,cuota_real_hoy,error_pct,error_abs_pct,retorno_estimado_acumulado,retorno_real_acumulado
Prima,PERSISTENCIA_1D,2020-02-19,entrenamiento,2020-02-14,3,40.3490241,40.29231249791364,40.2535341,0.0009633538714215462,0.0009633538714215462,-0.001405525991057588,-0.0023665999892175105
Prima,PERSISTENCIA_1D,2020-02-20,entrenamiento,2020-02-14,4,40.3490241,40.27342634933858,40.2160989,0.0014254850894694915,0.0014254850894694915,-0.0018735955168101004,-0.0032943845102811897
Prima,PERSISTENCIA_1D,2020-02-21,entrenamiento,2020-02-14,5,40.3490241,40.2545490532365,40.0462585,0.005201248781743217,0.005201248781743217,-0.0023414456451128496,-0.0075036659932501415
Prima,PERSISTENCIA_1D,2020-02-24,entrenamiento,2020-02-19,3,40.2535341,40.43157870422105,39.5798842,0.021518367762709323,0.021518367762709323,0.004423080064938967,-0.016735174067610603
Prima,PERSISTENCIA_1D,2020-02-25,entrenamiento,2020-02-20,3,40.2160989,40.10400205566553,39.1442869,0.024517374862831787,0.024517374862831787,-0.002787362459327647,-0.026651316992857388
Prima,PERSISTENCIA_1D,2020-02-26,entrenamiento,2020-02-21,3,40.0462585,39.54102881019136,38.949607,0.015184281838616753,0.015184281838616753,-0.01261615213837386,-0.02738461821595639
Prima,PERSISTENCIA_1D,2020-02-27,entrenamiento,2020-02-21,4,40.0462585,39.37403936235273,38.4017538,0.02531878016343958,0.02531878016343958,-0.016786065985347043,-0.04106512722031197
Prima,PERSISTENCIA_1D,2020-02-28,entrenamiento,2020-02-21,5,40.0462585,39.20775514339987,38.0222606,0.031178960027428593,0.031178960027428593,-0.020938369475893115,-0.05054149815269249
Prima,PERSISTENCIA_1D,2020-03-02,entrenamiento,2020-02-26,3,38.949607,38.371357379846884,38.3826658,-0.00029462310439920536,0.00029462310439920536,-0.014846096397150177,-0.014555761756466556
Prima,PERSISTENCIA_1D,2020-03-03,entrenamiento,2020-02-27,3,38.4017538,36.80399777562939,38.3497831,-0.0403075376030122,0.0403075376030122,-0.04160632956223509,-0.0013533418361740823
Prima,PERSISTENCIA_1D,2020-03-04,entrenamiento,2020-02-28,3,38.0222606,36.90613445466872,38.6180936,-0.04433049344857576,0.04433049344857576,-0.029354544619876854,0.01567063584851658
Prima,PERSISTENCIA_1D,2020-03-05,entrenamiento,2020-02-28,4,38.0222606,36.54142124035108,38.5551811,-0.05223059008401132,0.05223059008401132,-0.03894664168518491,0.014016013030008878
Prima,PERSISTENCIA_1D,2020-03-06,entrenamiento,2020-02-28,5,38.0222606,36.1803121891533,38.0395957,-0.04887758338732029,0.04887758338732029,-0.0484439478815919,0.0004559197619091737
Prima,PERSISTENCIA_1D,2020-03-09,entrenamiento,2020-03-04,3,38.6180936,39.43434097544686,36.6668958,0.0754753058601394,0.0754753058601394,0.02113639745921736,-0.05052548217967967
Prima,PERSISTENCIA_1D,2020-03-10,entrenamiento,2020-03-05,3,38.5551811,38.367057874619185,36.9499178,0.0383529966775511,0.0383529966775511,-0.004879324127485818,-0.04163547554961422
Prima,PERSISTENCIA_1D,2020-03-11,entrenamiento,2020-03-06,3,38.0395957,36.533840423676,36.2790531,0.007022987148360693,0.007022987148360693,-0.03958389274689389,-0.04628184310591921
Prima,PERSISTENCIA_1D,2020-03-12,entrenamiento,2020-03-06,4,38.0395957,36.04528572905476,34.42049,0.047204317226592574,0.047204317226592574,-0.052427212599035045,-0.09514048804677488
Prima,PERSISTENCIA_1D,2020-03-13,entrenamiento,2020-03-06,5,38.0395957,35.56326431116733,34.7559087,0.023229305213571694,0.023229305213571694,-0.06509878307756756,-0.0863228680424698
Prima,PERSISTENCIA_1D,2020-03-16,entrenamiento,2020-03-11,3,36.2790531,34.338659967619115,33.3418101,0.02989789290471423,0.02989789290471423,-0.05348521988797117,-0.08096250450373532
Prima,PERSISTENCIA_1D,2020-03-17,entrenamiento,2020-03-12,3,34.42049,29.39682075714156,33.3563376,-0.11870358461830788,0.11870358461830788,-0.14594996302662866,-0.030916247851207168
Prima,PERSISTENCIA_1D,2020-03-18,entrenamiento,2020-03-13,3,34.7559087,35.78190392237754,32.522722,0.10021245830461356,0.10021245830461356,0.02952002294727918,-0.06425344016397416
Prima,PERSISTENCIA_1D,2020-03-19,entrenamiento,2020-03-13,4,34.7559087,36.130589246066094,32.1410141,0.12412723300059447,0.12412723300059447,0.039552427126329004,-0.07523597275418092
Prima,PERSISTENCIA_1D,2020-03-20,entrenamiento,2020-03-13,5,34.7559087,36.482672417315236,32.0871073,0.13698851305662063,0.13698851305662063,0.04968259446818135,-0.07678698384887861
Prima,PERSISTENCIA_1D,2020-03-23,entrenamiento,2020-03-18,3,32.522722,30.144804065380644,31.7896134,-0.05174046358863105,0.05174046358863105,-0.07311558776105387,-0.022541428112936024
Prima,PERSISTENCIA_1D,2020-03-24,entrenamiento,2020-03-19,3,32.1410141,31.022560536378503,32.3045242,-0.03968371908791335,0.03968371908791335,-0.03479832839566488,0.0050872725885771075
Prima,PERSISTENCIA_1D,2020-03-25,entrenamiento,2020-03-20,3,32.0871073,31.92592876751191,32.4805886,-0.01707665582415241,0.01707665582415241,-0.005023155592716488,0.012262909720129223
Prima,PERSISTENCIA_1D,2020-03-26,entrenamiento,2020-03-20,4,32.0871073,31.87238270790316,32.629632,-0.023207411352259233,0.023207411352259233,-0.006691927386574981,0.016907871904052962
Prima,PERSISTENCIA_1D,2020-03-27,entrenamiento,2020-03-20,5,32.0871073,31.818926455564245,32.3349825,-0.01595968219360433,0.01595968219360433,-0.008357900322032319,0.007725071558569718
Prima,PERSISTENCIA_1D,2020-03-30,entrenamiento,2020-03-25,3,32.4805886,33.01456020882569,32.2843068,0.022619454503068015,0.022619454503068015,0.0164397146677846,-0.006043049355330732
Prima,PERSISTENCIA_1D,2020-03-31,entrenamiento,2020-03-26,3,32.629632,33.0808782525588,32.4407875,0.01973104853138352,0.01973104853138352,0.013829339312156463,-0.005787515470600524
Prima,PERSISTENCIA_1D,2020-04-01,entrenamiento,2020-03-27,3,32.3349825,31.466902432925657,32.0091867,-0.016941519700478525,0.016941519700478525,-0.026846467817768116,-0.010075644853062782
Prima,PERSISTENCIA_1D,2020-04-02,entrenamiento,2020-03-27,4,32.3349825,31.182752520710583,31.8094916,-0.01970289519777857,0.01970289519777857,-0.03563416121500662,-0.016251466967702854
Prima,PERSISTENCIA_1D,2020-04-03,entrenamiento,2020-03-27,5,32.3349825,30.901168516365978,31.426235,-0.016707902923593032,0.016707902923593032,-0.04434250068432921,-0.02810415932651278
Prima,PERSISTENCIA_1D,2020-04-06,entrenamiento,2020-04-01,3,32.0091867,30.74853252288616,31.895595,-0.03596303743867579,0.03596303743867579,-0.0393841364646057,-0.0035487218424078426
Prima,PERSISTENCIA_1D,2020-04-07,entrenamiento,2020-04-02,3,31.8094916,31.21785026302044,31.7045998,-0.015352647251505758,0.015352647251505758,-0.01859952194204706,-0.003297500045552515
Prima,PERSISTENCIA_1D,2020-04-08,entrenamiento,2020-04-03,3,31.426235,30.303949325114534,32.0069567,-0.05320741333978407,0.05320741333978407,-0.03571174449899783,0.018478882373278438
Prima,PERSISTENCIA_1D,2020-04-09,entrenamiento,2020-04-03,4,31.426235,29.93883224839534,32.1087673,-0.067580764821347,0.067580764821347,-0.047329969740398714,0.021718551395036645
Prima,PERSISTENCIA_1D,2020-04-10,entrenamiento,2020-04-03,5,31.426235,29.57811428409155,32.1246317,-0.07926993341711841,0.07926993341711841,-0.0588082128167261,0.022223365286996755
Prima,PERSISTENCIA_1D,2020-04-13,entrenamiento,2020-04-08,3,32.0069567,32.93143855965917,32.311226,0.019194955946864267,0.019194955946864267,0.028883778871084287,0.009506348974440026
Prima,PERSISTENCIA_1D,2020-04-14,entrenamiento,2020-04-09,3,32.1087673,32.41614631353396,32.5832609,-0.005128847814800608,0.005128847814800608,0.009573055566476363,0.014777695934779844
Prima,PERSISTENCIA_1D,2020-04-15,entrenamiento,2020-04-10,3,32.1246317,32.1722719454868,32.5997443,-0.013112751762080488,0.013112751762080488,0.0014829818418369278,0.014789666833752158
Prima,PERSISTENCIA_1D,2020-04-16,entrenamiento,2020-04-10,4,32.1246317,32.188167722060335,32.6833937,-0.015152220191248622,0.015152220191248622,0.0019777976804113973,0.017393569059968472
Prima,PERSISTENCIA_1D,2020-04-17,entrenamiento,2020-04-10,5,32.1246317,32.20407135246878,32.924809,-0.02189041241002254,0.02189041241002254,0.00247285799914021,0.024908528367657556
Prima,PERSISTENCIA_1D,2020-04-20,entrenamiento,2020-04-15,3,32.5997443,32.649244549156506,32.7987127,-0.004557134672041441,0.004557134672041441,0.0015184244606638586,0.006103373025536429
Prima,PERSISTENCIA_1D,2020-04-21,entrenamiento,2020-04-16,3,32.6833937,32.93563194683499,32.3386424,0.018460563045620937,0.018460563045620937,0.007717627158007945,-0.010548209992036539
Prima,PERSISTENCIA_1D,2020-04-22,entrenamiento,2020-04-17,3,32.924809,33.65980694252034,32.4432698,0.03749736540181714,0.03749736540181714,0.02232352942488869,-0.014625421213529277
Prima,PERSISTENCIA_1D,2020-04-23,entrenamiento,2020-04-17,4,32.924809,33.90843450138277,32.4164715,0.046024842690937984,0.046024842690937984,0.02987490379618496,-0.015439345449202224
Prima,PERSISTENCIA_1D,2020-04-24,entrenamiento,2020-04-17,5,32.924809,34.15889854323904,32.3730302,0.055165312984480463,0.055165312984480463,0.0374820562585203,-0.01675875477364197
Prima,PERSISTENCIA_1D,2020-04-27,entrenamiento,2020-04-22,3,32.4432698,32.759187433017075,32.377613,0.011785131690130513,0.011785131690130513,0.009737539864649314,-0.0020237417623055753
Prima,PERSISTENCIA_1D,2020-04-28,entrenamiento,2020-04-23,3,32.4164715,32.33620934004241,32.4180651,-0.0025250044907088043,0.0025250044907088043,-0.0024759684272728233,4.9160193144492936e-05
Prima,PERSISTENCIA_1D,2020-04-29,entrenamiento,2020-04-24,3,32.3730302,32.243055282053966,32.7733002,-0.0161791737393,0.0161791737393,-0.004014913560548727,0.01236430440793268
Prima,PERSISTENCIA_1D,2020-04-30,entrenamiento,2020-04-24,4,32.3730302,32.19984637705565,32.6827822,-0.01477645997176913,0.01477645997176913,-0.005349632761419754,0.009568211504649149
Prima,PERSISTENCIA_1D,2020-05-01,entrenamiento,2020-04-24,5,32.3730302,32.15669537629299,32.3276736,-0.00528891208883675,0.00528891208883675,-0.006682563305643763,-0.0014010613068901057
Prima,PERSISTENCIA_1D,2020-05-04,entrenamiento,2020-04-29,3,32.7733002,33.862532450872116,32.3478723,0.04682410443644902,0.04682410443644902,0.03323535451800841,-0.01298092951896257
Prima,PERSISTENCIA_1D,2020-05-05,entrenamiento,2020-04-30,3,32.6827822,32.412725473454984,32.4885486,-0.002333841609194476,0.002333841609194476,-0.008262966258270943,-0.005942994657290757
Prima,PERSISTENCIA_1D,2020-05-06,entrenamiento,2020-05-01,3,32.3276736,31.28533075885987,32.7386796,-0.04439240857899862,0.04439240857899862,-0.032243051388025856,0.012713751230153392
Prima,PERSISTENCIA_1D,2020-05-07,entrenamiento,2020-05-01,4,32.3276736,30.945405903676775,32.8943287,-0.059247988128823814,0.059247988128823814,-0.04275803181591209,0.017528483707531795
Prima,PERSISTENCIA_1D,2020-05-08,entrenamiento,2020-05-01,5,32.3276736,30.60917443783522,33.312008,-0.08113691501769504,0.08113691501769504,-0.05315876370902162,0.030448661792972453
Prima,PERSISTENCIA_1D,2020-05-11,entrenamiento,2020-05-06,3,32.7386796,33.50068664889746,33.4603104,0.0012066908051593384,0.0012066908051593384,0.023275436218187062,0.022042147356486463
Prima,PERSISTENCIA_1D,2020-05-12,entrenamiento,2020-05-07,3,32.8943287,33.36573009298949,33.9155677,-0.016211953515686273,0.016211953515686273,0.01433078015632172,0.031046050804496073
Prima,PERSISTENCIA_1D,2020-05-13,entrenamiento,2020-05-08,3,33.312008,34.59713729236735,33.7746287,0.024352853725593926,0.024352853725593926,0.03857855979043201,0.013887505670627798
Prima,PERSISTENCIA_1D,2020-05-14,entrenamiento,2020-05-08,4,33.312008,35.03643818882491,33.6268979,0.04191704786497441,0.04191704786497441,0.05176602349593917,0.009452744487813636
Prima,PERSISTENCIA_1D,2020-05-15,entrenamiento,2020-05-08,5,33.312008,35.48131715597652,33.443918,0.060919870571878754,0.060919870571878754,0.0651209364495986,0.003959833342979335
Prima,PERSISTENCIA_1D,2020-05-18,entrenamiento,2020-05-13,3,33.7746287,33.3553160780365,33.5540203,-0.0059219199424367375,0.0059219199424367375,-0.012415017961796226,-0.00653177868984256
Prima,PERSISTENCIA_1D,2020-05-19,entrenamiento,2020-05-14,3,33.6268979,33.187571268986495,33.6689445,-0.014297247453465833,0.014297247453465833,-0.013064738600628067,0.0012503859298897968
Prima,PERSISTENCIA_1D,2020-05-20,entrenamiento,2020-05-15,3,33.443918,32.900930740120515,33.6651611,-0.022700926860542592,0.022700926860542592,-0.01623575502964336,0.006615346323956439
Prima,PERSISTENCIA_1D,2020-05-21,entrenamiento,2020-05-15,4,33.443918,32.72190117174828,33.6715191,-0.028202408255816436,0.028202408255816436,-0.021588882865091308,0.006805455628733581
Prima,PERSISTENCIA_1D,2020-05-22,entrenamiento,2020-05-15,5,33.443918,32.54384578816749,33.5692975,-0.030547309243886045,0.030547309243886045,-0.026912881793111354,0.003748947715994211
Prima,PERSISTENCIA_1D,2020-05-25,entrenamiento,2020-05-20,3,33.6651611,33.6538134506668,33.526788,0.00378877483482154,0.00378877483482154,-0.00033707396496596154,-0.004110275889931625
Prima,PERSISTENCIA_1D,2020-05-26,entrenamiento,2020-05-21,3,33.6715191,33.6906003055358,33.6184854,0.0021450968024814276,0.0021450968024814276,0.0005666868037386141,-0.001575031403914351
Prima,PERSISTENCIA_1D,2020-05-27,entrenamiento,2020-05-22,3,33.5692975,33.26449090959755,33.8354954,-0.016875901583591202,0.016875901583591202,-0.009079921627863974,0.007929802522677276
Prima,PERSISTENCIA_1D,2020-05-28,entrenamiento,2020-05-22,4,33.5692975,33.1635049851471,33.7493671,-0.017359203007184743,0.017359203007184743,-0.012088203956394872,0.005364115826373972
Prima,PERSISTENCIA_1D,2020-05-29,entrenamiento,2020-05-22,5,33.5692975,33.06282563857169,33.780406,-0.02124250257466742,0.02124250257466742,-0.015087353598278619,0.006288737498900687
Prima,PERSISTENCIA_1D,2020-06-01,entrenamiento,2020-05-27,3,33.8354954,34.49496652887749,33.8624219,0.01867984017048374,0.01867984017048374,0.01949051199284324,0.0007958062880912831
Prima,PERSISTENCIA_1D,2020-06-02,entrenamiento,2020-05-28,3,33.7493671,33.49229540735617,34.0038822,-0.015044952503800668,0.015044952503800668,-0.007617081881332033,0.007541329567629207
Prima,PERSISTENCIA_1D,2020-06-03,entrenamiento,2020-05-29,3,33.780406,33.87369408172804,34.6994334,-0.023796910708978825,0.023796910708978825,0.0027616033308788257,0.02720593115429093
Prima,PERSISTENCIA_1D,2020-06-04,entrenamiento,2020-05-29,4,33.780406,33.904847323805676,35.0092729,-0.03154665849099436,0.03154665849099436,0.003683831502962809,0.0363780974094865
Prima,PERSISTENCIA_1D,2020-06-05,entrenamiento,2020-05-29,5,33.780406,33.93602921715735,35.6850746,-0.049013359295111414,0.049013359295111414,0.004606907837559682,0.05638382795043961
Prima,PERSISTENCIA_1D,2020-06-08,entrenamiento,2020-06-03,3,34.6994334,36.87262227136943,36.0424269,0.0230338365857774,0.0230338365857774,0.06262894400372065,0.03870361468207739
Prima,PERSISTENCIA_1D,2020-06-09,entrenamiento,2020-06-04,3,35.0092729,35.955490220062806,35.8376174,0.003289080821059498,0.003289080821059498,0.027027619875613196,0.02366071704391204
Prima,PERSISTENCIA_1D,2020-06-10,entrenamiento,2020-06-05,3,35.6850746,37.79176389628659,35.6592468,0.0598026399224616,0.0598026399224616,0.05903558616314597,-0.0007237703799000128
Prima,PERSISTENCIA_1D,2020-06-11,entrenamiento,2020-06-05,4,35.6850746,38.52127742717484,35.1883115,0.09471798404350373,0.09471798404350373,0.07947868566806471,-0.013920752739578157
Prima,PERSISTENCIA_1D,2020-06-12,entrenamiento,2020-06-05,5,35.6850746,39.26487312668611,35.1866836,0.11590150333707805,0.11590150333707805,0.10031640866139901,-0.013966371251469933
Prima,PERSISTENCIA_1D,2020-06-15,entrenamiento,2020-06-10,3,35.6592468,35.12944405258832,35.1183747,0.0003152011641449626,0.0003152011641449626,-0.01485737347126681,-0.015167793729170986
Prima,PERSISTENCIA_1D,2020-06-16,entrenamiento,2020-06-11,3,35.1883115,33.81249469401669,35.3426692,-0.04329538601977778,0.04329538601977778,-0.039098687812380684,0.004386618550878962
Prima,PERSISTENCIA_1D,2020-06-17,entrenamiento,2020-06-12,3,35.1866836,35.18180035185063,35.6594909,-0.013395888053729044,0.013395888053729044,-0.0001387811424595764,0.013437108918102236
Prima,PERSISTENCIA_1D,2020-06-18,entrenamiento,2020-06-12,4,35.1866836,35.18017275307277,35.6957199,-0.014442828114169304,0.014442828114169304,-0.00018503724310170444,0.014466731385847309
Prima,PERSISTENCIA_1D,2020-06-19,entrenamiento,2020-06-12,5,35.1866836,35.17854522959173,35.6537103,-0.013327226434783568,0.013327226434783568,-0.00023129120382003876,0.013272825177533809
Prima,PERSISTENCIA_1D,2020-06-22,entrenamiento,2020-06-17,3,35.6594909,36.627098542217325,35.6627414,0.027041026695085346,0.027041026695085346,0.02713464544210087,9.115385323688052e-05
Prima,PERSISTENCIA_1D,2020-06-23,entrenamiento,2020-06-18,3,35.6957199,35.80462789524735,35.8638351,-0.0016508888295845292,0.0016508888295845292,0.003051009912461433,0.0047096738900622714
Prima,PERSISTENCIA_1D,2020-06-24,entrenamiento,2020-06-19,3,35.6537103,35.52797790902498,35.5799598,-0.0014609879063161024,0.0014609879063161024,-0.003526488264953831,-0.002068522444913734
Prima,PERSISTENCIA_1D,2020-06-25,entrenamiento,2020-06-19,4,35.6537103,35.486165721318784,35.4462172,0.0011270179013287418,0.0011270179013287418,-0.004699218602256305,-0.005819677622724173
Prima,PERSISTENCIA_1D,2020-06-26,entrenamiento,2020-06-19,5,35.6537103,35.44440274156484,35.587124,-0.004010474643445727,0.004010474643445727,-0.00587056877598402,-0.0018675840309387848
Prima,PERSISTENCIA_1D,2020-06-29,entrenamiento,2020-06-24,3,35.5799598,34.74174475578343,35.5863318,-0.02373346735941395,0.02373346735941395,-0.023558628197679177,0.00017908957839818385
Prima,PERSISTENCIA_1D,2020-06-30,entrenamiento,2020-06-25,3,35.4462172,35.047998223125454,35.6816728,-0.01775910508530154,0.01775910508530154,-0.011234456264476722,0.006642615731644375
Prima,PERSISTENCIA_1D,2020-07-01,entrenamiento,2020-06-26,3,35.587124,36.01321413559303,35.5578275,0.012806930783187731,0.012806930783187731,0.011973154548623466,-0.0008232331446621499
Prima,PERSISTENCIA_1D,2020-07-02,entrenamiento,2020-06-26,4,35.587124,36.15637487776557,35.6498989,0.014206940086598063,0.014206940086598063,0.01599597870751146,0.0017639778926781258
Prima,PERSISTENCIA_1D,2020-07-03,entrenamiento,2020-06-26,5,35.587124,36.30010471654866,35.8121926,0.013624190006971348,0.013624190006971348,0.02003479451019019,0.006324439142651794
Prima,PERSISTENCIA_1D,2020-07-06,entrenamiento,2020-07-01,3,35.5578275,35.18886471918017,36.1448509,-0.026448751537659132,0.026448751537659132,-0.010376415173841358,0.016508978227086635
Prima,PERSISTENCIA_1D,2020-07-07,entrenamiento,2020-07-02,3,35.6498989,35.92754599726948,36.1608124,-0.0064508064738754145,0.0064508064738754145,0.007788159457290611,0.014331415116579871
Prima,PERSISTENCIA_1D,2020-07-08,entrenamiento,2020-07-03,3,35.8121926,36.303520154309545,36.1654807,0.0038168842674761727,0.0038168842674761727,0.013719560815428578,0.009865022897257658
Prima,PERSISTENCIA_1D,2020-07-09,entrenamiento,2020-07-03,4,35.8121926,36.4687894198801,36.0759986,0.010887871025699214,0.010887871025699214,0.018334449030079858,0.007366373875694832
Prima,PERSISTENCIA_1D,2020-07-10,entrenamiento,2020-07-03,5,35.8121926,36.634811062355894,35.9993479,0.01765207425759785,0.01765207425759785,0.022970346204266967,0.005226021821405968
Prima,PERSISTENCIA_1D,2020-07-13,entrenamiento,2020-07-08,3,36.1654807,36.179489216329266,35.8020753,0.010541677072258171,0.010541677072258171,0.0003873449504367965,-0.010048405080372858
Prima,PERSISTENCIA_1D,2020-07-14,entrenamiento,2020-07-09,3,36.0759986,35.80887851162438,35.7660627,0.0011971072125973592,0.0011971072125973592,-0.007404371292320078,-0.00859119392470542
Prima,PERSISTENCIA_1D,2020-07-15,entrenamiento,2020-07-10,3,35.9993479,35.77037157540422,35.9150703,-0.004028913862261785,0.004028913862261785,-0.006360568675628064,-0.002341086850631502
Prima,PERSISTENCIA_1D,2020-07-16,entrenamiento,2020-07-10,4,35.9993479,35.69437024136174,35.8085689,-0.003189143329273336,0.003189143329273336,-0.008471755085270871,-0.005299512661450123
Prima,PERSISTENCIA_1D,2020-07-17,entrenamiento,2020-07-10,5,35.9993479,35.61853038740799,35.8467601,-0.006366815632858347,0.006366815632858347,-0.010578455855640767,-0.004238626778014454
Prima,PERSISTENCIA_1D,2020-07-20,entrenamiento,2020-07-15,3,35.9150703,36.365828204593626,35.915437,0.012540323666217157,0.012540323666217157,0.01255066190399834,1.0210198586158015e-05
Prima,PERSISTENCIA_1D,2020-07-21,entrenamiento,2020-07-16,3,35.8085689,35.49095585179413,36.2325912,-0.0204687361197029,0.0204687361197029,-0.008869749838169683,0.011841364037310287
Prima,PERSISTENCIA_1D,2020-07-22,entrenamiento,2020-07-17,3,35.8467601,35.961578268016666,36.4793693,-0.014194078513943387,0.014194078513943387,0.0032030277686565523,0.017647597669503412
Prima,PERSISTENCIA_1D,2020-07-23,entrenamiento,2020-07-17,4,35.8467601,35.99993265832433,36.5089521,-0.013942318593024416,0.013942318593024416,0.004272981934686282,0.01847285495684181
Prima,PERSISTENCIA_1D,2020-07-24,entrenamiento,2020-07-17,5,35.8467601,36.03832795504731,36.5249489,-0.013322974011133804,0.013322974011133804,0.005344077247508627,0.01891911007042446
Prima,PERSISTENCIA_1D,2020-07-27,entrenamiento,2020-07-22,3,36.4793693,37.2298342179562,36.4574389,0.021186219911794257,0.021186219911794257,0.020572310660979642,-0.0006011726743313517
Prima,PERSISTENCIA_1D,2020-07-28,entrenamiento,2020-07-23,3,36.5089521,36.59784451816105,36.4707256,0.0034855055957823122,0.0034855055957823122,0.002434811547523008,-0.0010470445685566432
Prima,PERSISTENCIA_1D,2020-07-29,entrenamiento,2020-07-24,3,36.5249489,36.57298136733197,36.5918916,-0.0005167875133306188,0.0005167875133306188,0.00131505912474994,0.001832793803032473
Prima,PERSISTENCIA_1D,2020-07-30,entrenamiento,2020-07-24,4,36.5249489,36.589006222461585,36.5926118,-9.853293769035432e-05,9.853293769035432e-05,0.0017537963608647011,0.0018525118319878686
Prima,PERSISTENCIA_1D,2020-07-31,entrenamiento,2020-07-24,5,36.5249489,36.60503809905822,36.5664457,0.0010554047110522546,0.0010554047110522546,0.002192725834538223,0.001136122054916866
Prima,PERSISTENCIA_1D,2020-08-03,entrenamiento,2020-07-29,3,36.5918916,36.95781023897033,36.6568994,0.008208845917020868,0.008208845917020868,0.00999999242920624,0.0017765629804173955
Prima,PERSISTENCIA_1D,2020-08-04,entrenamiento,2020-07-30,3,36.5926118,36.59477248505079,36.7100871,-0.0031412242263302304,0.0031412242263302304,5.904703011094803e-05,0.0032103557035523256
Prima,PERSISTENCIA_1D,2020-08-05,entrenamiento,2020-07-31,3,36.5664457,36.488059609283894,36.9392288,-0.012213822685873343,0.012213822685873343,-0.0021436617427683657,0.010194676919337509
Prima,PERSISTENCIA_1D,2020-08-06,entrenamiento,2020-07-31,4,36.5664457,36.461968270907704,36.9162101,-0.012304671250429777,0.012304671250429777,-0.002857193995540519,0.00956517357113551
Prima,PERSISTENCIA_1D,2020-08-07,entrenamiento,2020-07-31,5,36.5664457,36.435895589537274,36.8343866,-0.010818451106302085,0.010818451106302085,-0.0035702160262934823,0.007327507360115115
Prima,PERSISTENCIA_1D,2020-08-10,entrenamiento,2020-08-05,3,36.9392288,37.635271381878134,36.8752357,0.020611005392926485,0.020611005392926485,0.01884291049081499,-0.0017323886307015757
Prima,PERSISTENCIA_1D,2020-08-11,entrenamiento,2020-08-06,3,36.9162101,36.847240028942004,36.8290156,0.0004948388830139372,0.0004948388830139372,-0.0018682868818648002,-0.002361956976726698
Prima,PERSISTENCIA_1D,2020-08-12,entrenamiento,2020-08-07,3,36.8343866,36.59000264669588,36.9808743,-0.010569562258946452,0.010569562258946452,-0.006634668739240679,0.003976927906816252
Prima,PERSISTENCIA_1D,2020-08-13,entrenamiento,2020-08-07,4,36.8343866,36.508902174208266,37.1033849,-0.016022331315430294,0.016022331315430294,-0.00883642856134148,0.007302912436717435
Prima,PERSISTENCIA_1D,2020-08-14,entrenamiento,2020-08-07,5,36.8343866,36.427981458106615,37.2231479,-0.02136214927414526,0.02136214927414526,-0.011033308259119745,0.010554303624537686
Prima,PERSISTENCIA_1D,2020-08-17,entrenamiento,2020-08-12,3,36.9808743,37.44021773217625,37.3537322,0.0023153116725576073,0.0023153116725576073,0.012421107961102074,0.010082452269117859
Prima,PERSISTENCIA_1D,2020-08-18,entrenamiento,2020-08-13,3,37.1033849,37.473357208368675,37.4033043,0.0018729069444454183,0.0018729069444454183,0.009971389655305307,0.00808334336094485
Prima,PERSISTENCIA_1D,2020-08-19,entrenamiento,2020-08-14,3,37.2231479,37.58476133469445,37.273316300000005,0.008355710347524026,0.008355710347524026,0.009714746202172941,0.0013477742434568896
Prima,PERSISTENCIA_1D,2020-08-20,entrenamiento,2020-08-14,4,37.2231479,37.70607813055711,37.3017933,0.010838214326738704,0.010838214326738704,0.012973922352147671,0.0021128089491861957
Prima,PERSISTENCIA_1D,2020-08-21,entrenamiento,2020-08-14,5,37.2231479,37.82778651504335,37.1831,0.017338159406917297,0.017338159406917297,0.016243618531879944,-0.0010758869751582578
Prima,PERSISTENCIA_1D,2020-08-24,entrenamiento,2020-08-19,3,37.273316300000005,36.88605651556032,37.3695769,-0.012938877679390504,0.012938877679390504,-0.01038973246498287,0.0025825606507676735
Prima,PERSISTENCIA_1D,2020-08-25,entrenamiento,2020-08-20,3,37.3017933,37.38735490592341,37.4659841,-0.0020986822037484254,0.0020986822037484254,0.0022937665552773545,0.004401686500150159
Prima,PERSISTENCIA_1D,2020-08-26,entrenamiento,2020-08-21,3,37.1831,36.82928137003983,37.3549137,-0.014071303555445391,0.014071303555445391,-0.009515576430156991,0.004620747059820074
Prima,PERSISTENCIA_1D,2020-08-27,entrenamiento,2020-08-21,4,37.1831,36.71209159025414,37.353472700000005,-0.01717058852591946,0.01717058852591946,-0.012667271145920145,0.004581992894621578
Prima,PERSISTENCIA_1D,2020-08-28,entrenamiento,2020-08-21,5,37.1831,36.59527470518633,37.1988927,-0.016226773191387878,0.016226773191387878,-0.015808937254120137,0.00042472790057845877
Prima,PERSISTENCIA_1D,2020-08-31,entrenamiento,2020-08-26,3,37.3549137,37.02367425175431,37.1934127,-0.004563669637276835,0.004563669637276835,-0.00886735948330375,-0.0043234205089327515
Prima,PERSISTENCIA_1D,2020-09-01,entrenamiento,2020-08-27,3,37.353472700000005,37.34915003351882,37.2096009,0.0037503528697837574,0.0037503528697837574,-0.0001157232827027066,-0.0038516311764503763
Prima,PERSISTENCIA_1D,2020-09-02,entrenamiento,2020-08-28,3,37.1988927,36.738980315443484,37.3504527,-0.016371217491468637,0.016371217491468637,-0.012363604160629094,0.004074314824967784
