afp,fecha_objetivo,desfase_calendario_dias,fecha_corte_publicacion_simulada,fecha_ancla_sbs,dias_calendario_entre_ancla_y_objetivo,cuota_ancla_sbs,cuota_sbs_objetivo,fechas_sbs_esperadas,predicciones_disponibles,cobertura_predicciones_pct,retorno_estimado_acumulado,retorno_real_acumulado,cuota_estimada,error_pct,error_abs_pct,direccion_correcta,ventana_estricta,ventana_orientativa
Integra,2024-06-05,5,2024-05-31,2024-05-31,5,52.1919392,51.9581545,3,3,100.0,-0.0036505375056582468,-0.004479325803629086,52.001410568457366,0.0008325174147085779,0.0008325174147085779,True,True,True
Integra,2024-06-06,4,2024-06-02,2024-05-31,6,52.1919392,51.9623329,4,4,100.0,-0.0018784170444008375,-0.004399267463892187,52.093900971826386,0.0025319893177155883,0.0025319893177155883,True,True,True
Integra,2024-06-06,5,2024-06-01,2024-05-31,6,52.1919392,51.9623329,4,4,100.0,-0.0018784170444008375,-0.004399267463892187,52.093900971826386,0.0025319893177155883,0.0025319893177155883,True,True,True
Integra,2024-06-07,4,2024-06-03,2024-06-03,4,52.2262003,51.572238000000006,4,4,100.0,-0.0044620634752220445,-0.012521728485769157,51.99316367919174,0.008161865676485247,0.008161865676485247,True,True,True
Integra,2024-06-07,5,2024-06-02,2024-05-31,7,52.1919392,51.572238000000006,5,5,100.0,-0.007183799400467983,-0.01187350402186238,51.81700277846578,0.00474605694765029,0.00474605694765029,True,True,True
Integra,2024-06-10,4,2024-06-06,2024-06-06,4,51.9623329,51.8652967,2,2,100.0,-0.002729865375376228,-0.0018674334769906986,51.820482726592516,-0.0008640454457765623,0.0008640454457765623,True,True,True
Integra,2024-06-10,5,2024-06-05,2024-06-05,5,51.9581545,51.8652967,3,3,100.0,-0.0009561073943714637,-0.0017871650926323257,51.908476924284656,0.0008325455946858185,0.0008325455946858185,True,True,True
Integra,2024-06-11,4,2024-06-07,2024-06-07,4,51.572238000000006,51.7931206,2,2,100.0,-0.0004151415713277151,0.0042829748827266645,51.5508282200798,-0.004678080353401226,0.004678080353401226,False,True,True
Integra,2024-06-11,5,2024-06-06,2024-06-06,5,51.9623329,51.7931206,3,3,100.0,-0.005728301773310074,-0.0032564415521073586,51.6646769763036,-0.0024799359877998306,0.0024799359877998306,True,True,True
Integra,2024-06-12,4,2024-06-08,2024-06-07,5,51.572238000000006,52.169290700000005,3,3,100.0,0.0035596521532461622,0.011577017464318606,51.75581722804443,-0.007925610381273152,0.007925610381273152,True,True,True
Integra,2024-06-12,5,2024-06-07,2024-06-07,5,51.572238000000006,52.169290700000005,3,3,100.0,0.0035596521532461622,0.011577017464318606,51.75581722804443,-0.007925610381273152,0.007925610381273152,True,True,True
Integra,2024-06-13,4,2024-06-09,2024-06-07,6,51.572238000000006,51.907853800000005,4,4,100.0,0.0014278648946652872,0.00650768345558328,51.64587618817953,-0.005046974448796759,0.005046974448796759,True,True,True
Integra,2024-06-13,5,2024-06-08,2024-06-07,6,51.572238000000006,51.907853800000005,4,4,100.0,0.0014278648946652872,0.00650768345558328,51.64587618817953,-0.005046974448796759,0.005046974448796759,True,True,True
Integra,2024-06-14,4,2024-06-10,2024-06-10,4,51.8652967,51.9768251,4,4,100.0,-0.001311760019552577,0.0021503472860688877,51.79726187738671,-0.0034546785469836694,0.0034546785469836694,False,True,True
Integra,2024-06-14,5,2024-06-09,2024-06-07,7,51.572238000000006,51.9768251,5,5,100.0,0.0012841480831786711,0.007845056093939373,51.63846439057294,-0.006509837966749088,0.006509837966749088,True,True,True
Integra,2024-06-17,4,2024-06-13,2024-06-13,4,51.907853800000005,52.174434600000005,2,2,100.0,-0.0025939595481565547,0.005135654443104709,51.77320692701118,-0.007690120191332639,0.007690120191332639,False,True,True
Integra,2024-06-17,5,2024-06-12,2024-06-12,5,52.169290700000005,52.174434600000005,3,3,100.0,-0.004712675146282375,9.860015213902784e-05,51.92343378031894,-0.004810800952715355,0.004810800952715355,False,True,True
Integra,2024-06-18,4,2024-06-14,2024-06-14,4,51.9768251,52.373774700000006,2,2,100.0,0.0016953379370798771,0.007637049766627824,52.064943383441,-0.005896678601609473,0.005896678601609473,True,True,True
Integra,2024-06-18,5,2024-06-13,2024-06-13,5,51.907853800000005,52.373774700000006,3,3,100.0,0.0015515827400298665,0.008975923023039734,51.98839313002808,-0.007358292813138156,0.007358292813138156,True,True,True
Integra,2024-06-21,4,2024-06-17,2024-06-17,4,52.174434600000005,51.990500700000005,4,2,50.0,0.0032410279043253443,-0.0035253645086936736,52.343533398431006,0.006790330804238742,0.006790330804238742,False,False,False
Integra,2024-06-21,5,2024-06-16,2024-06-14,7,51.9768251,51.990500700000005,5,3,60.0,0.0007822854240433497,0.00026310956803721197,52.01748581266378,0.0005190392918021924,0.0005190392918021924,True,False,False
Integra,2024-06-24,4,2024-06-20,2024-06-20,4,52.0878603,52.1036384,2,2,100.0,-0.0013643717354656637,0.000302913191463805,52.016793095645795,-0.0016667800372690555,0.0016667800372690555,False,True,True
Integra,2024-06-24,5,2024-06-19,2024-06-19,5,52.2724564,52.1036384,3,2,66.66666666666666,-0.0013643717354656637,-0.0032295784745253187,52.20113733794448,0.0018712500880644356,0.0018712500880644356,True,False,False
Integra,2024-06-25,4,2024-06-21,2024-06-21,4,51.990500700000005,52.0363856,2,2,100.0,0.00033455443932606244,0.000882563148694615,52.007894352811974,-0.0005475254835537458,0.0005475254835537458,True,True,True
Integra,2024-06-25,5,2024-06-20,2024-06-20,5,52.0878603,52.0363856,3,3,100.0,-0.000577257709754031,-0.000988228345405795,52.05779218105724,0.00041137717023209674,0.00041137717023209674,True,True,True
Integra,2024-06-26,4,2024-06-22,2024-06-21,5,51.990500700000005,52.0357778,3,3,100.0,0.0008266428303993489,0.0008708725515311766,52.03347827465253,-4.419123619725518e-05,4.419123619725518e-05,True,True,True
Integra,2024-06-26,5,2024-06-21,2024-06-21,5,51.990500700000005,52.0357778,3,3,100.0,0.0008266428303993489,0.0008708725515311766,52.03347827465253,-4.419123619725518e-05,4.419123619725518e-05,True,True,True
Integra,2024-06-27,4,2024-06-23,2024-06-21,6,51.990500700000005,52.058994000000006,4,4,100.0,-0.00036423659376128015,0.0013174195108300868,51.9715638571171,-0.0016794435728609836,0.0016794435728609836,False,True,True
Integra,2024-06-27,5,2024-06-22,2024-06-21,6,51.990500700000005,52.058994000000006,4,4,100.0,-0.00036423659376128015,0.0013174195108300868,51.9715638571171,-0.0016794435728609836,0.0016794435728609836,False,True,True
Integra,2024-06-28,4,2024-06-24,2024-06-24,4,52.1036384,52.1705805,4,4,100.0,-0.0006851995248764453,0.0012847874362647005,52.067937011723984,-0.00196745919428698,0.00196745919428698,False,True,True
Integra,2024-06-28,5,2024-06-23,2024-06-21,7,51.990500700000005,52.1705805,5,5,100.0,-0.0011381666402653368,0.0034637058227060535,51.931326846492574,-0.004585987949806802,0.004585987949806802,False,True,True
