anio,mes,archivo,hoja,fila_excel_aprox,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37
2025,12,CA-0001-di2025.XLS,10,108,USP16259AM84,USD,5.125,7.054794520547945,0,,0,,0,,0,,8467.700023761701,0.00032249415147281025,0,,0,,0,,0,,17982.0077704604,0.00270213896630996,8548.9899439898,0.00040208950812182625,0,,34998.6977382119,0.0003041478174269684,,,,,,,
2025,12,CA-0001-di2025.XLS,10,109,USP2000GAA15,USD,7.625,9.12054794520548,0,,0,,0,,5456.578690507,0.0007105372706255395,0,,0,,0,,0,,0,,0,,0,,0,,5456.578690507,4.74190928973976e-05,,,,,,,
2025,12,CA-0001-di2025.XLS,10,110,GRUPO FINANCIERO BANORTE,,,,0,,0,,0,,88364.30114344519,0.011506501219239813,135569.365960402,0.005163188057963863,0,,60621.743599704896,0.012604250891602395,0,,0,,64278.5082471054,0.00965906944585491,95054.186845587,0.004470737652526106,0,,443888.1057962445,0.0038575034868316388,,,,,,,
2025,12,CA-0001-di2025.XLS,10,111,USP1401KAB72,USD,6.625,6.068493150684931,0,,0,,0,,22661.029036118,0.002950842759566857,70418.8215153074,0.002681915753813604,0,,0,,0,,0,,0,,0,,0,,93079.85055142539,0.0008088881935951371,,,,,,,
2025,12,CA-0001-di2025.XLS,10,112,USP1400MAD04,USD,8.375,5.3863013698630136,0,,0,,0,,65703.2721073272,0.008555658459672957,65150.5444450946,0.002481272304150259,0,,60621.743599704896,0.012604250891602395,0,,0,,14706.1218003048,0.0022098747407496284,0,,0,,206181.68195243148,0.0017917726261793554,,,,,,,
2025,12,CA-0001-di2025.XLS,10,113,USP1400MAE86,USD,8.75,9.389041095890411,0,,0,,0,,0,,0,,0,,0,,0,,0,,49572.3864468006,0.007449194705105281,88570.2037814818,0.004165772787904969,0,,138142.59022828238,0.0012004951620176124,,,,,,,
2025,12,CA-0001-di2025.XLS,10,114,USP1400MAC21,USD,8.375,4.789041095890411,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6483.983064105199,0.00030496486462113707,0,,6483.983064105199,5.634750503953403e-05,,,,,,,
2025,12,CA-0001-di2025.XLS,10,115,BANCOLOMBIA S.A.,,,,0,,0,,0,,60957.858844433,0.007937726752086094,48614.7941719094,0.0018515047476292668,0,,0,,0,,0,,43283.6867534436,0.0065041978668347366,53260.5765501123,0.002505035000348233,0,,206116.9163198983,0.0017912097959298817,,,,,,,
2025,12,CA-0001-di2025.XLS,10,116,US05968LAN29,USD,8.625,8.986301369863014,0,,0,,0,,60957.858844433,0.007937726752086094,48614.7941719094,0.0018515047476292668,0,,0,,0,,0,,43283.6867534436,0.0065041978668347366,53260.5765501123,0.002505035000348233,0,,206116.9163198983,0.0017912097959298817,,,,,,,
2025,12,CA-0001-di2025.XLS,10,117,Grupo Aval Acciones y Valores S.A.,,,,0,,0,,0,,0,,3807.1453642245,0.0001449959387228968,0,,0,,0,,0,,0,,0,,0,,3807.1453642245,3.3085086817154295e-05,,,,,,,
2025,12,CA-0001-di2025.XLS,10,118,USG42045AC15,USD,4.375,4.098630136986301,0,,0,,0,,0,,3807.1453642245,0.0001449959387228968,0,,0,,0,,0,,0,,0,,0,,3807.1453642245,3.3085086817154295e-05,,,,,,,
2025,12,CA-0001-di2025.XLS,10,119,Banco de Crédito e Inversiones,,,,0,,0,,0,,17937.7114630118,0.002335788278169706,0,,0,,0,,0,,0,,20866.42492425,0.003135577550356806,18559.188079875,0.0008729048525111124,0,,57363.3244671368,0.0004985022604994229,,,,,,,
2025,12,CA-0001-di2025.XLS,10,120,USP32133CH47,USD,7.5,8.953424657534246,0,,0,,0,,17937.7114630118,0.002335788278169706,0,,0,,0,,0,,0,,0,,0,,0,,17937.7114630118,0.000155883394059921,,,,,,,
2025,12,CA-0001-di2025.XLS,10,121,US05890PAC05,USD,8.75,3.3534246575342466,0,,0,,0,,0,,0,,0,,0,,0,,0,,20866.42492425,0.003135577550356806,18559.188079875,0.0008729048525111124,0,,39425.613004125,0.0003426188664395019,,,,,,,
2025,12,CA-0001-di2025.XLS,10,122,Banco Davivienda S.A.,,,,0,,0,,0,,41207.481119217,0.005365899187844643,24307.961082237,0.0009257738537326731,0,,20481.0956481652,0.004258354391602105,0,,0,,89875.995151026,0.01350557911738987,205178.40509628,0.009650272666466769,0,,381050.9380969252,0.0033114321000618984,,,,,,,
2025,12,CA-0001-di2025.XLS,10,123,USP0R137PD99,USD,8.125,9.506849315068493,0,,0,,0,,41207.481119217,0.005365899187844643,24307.961082237,0.0009257738537326731,0,,0,,0,,0,,89875.995151026,0.01350557911738987,205178.40509628,0.009650272666466769,0,,360569.84244876,0.0031334460336517405,,,,,,,
2025,12,CA-0001-di2025.XLS,10,124,USP0R11WAG52,USD,6.65,15.317808219178081,0,,0,,0,,0,,0,,0,,20481.0956481652,0.004258354391602105,0,,0,,0,,0,,0,,20481.0956481652,0.00017798606641015788,,,,,,,
2025,12,CA-0001-di2025.XLS,10,125,BONOS DE EMPRESA PRIVADA EXTRANJERA,,,,0,,0,,0,,15392.922,0.0020044143785298515,32709.95925,0.0012457657360838762,0,,0,,0,,0,,90642.84193052878,0.013620812443419667,60643.938677946906,0.0028523008721900254,0,,199389.66185847568,0.0017327481989578436,,,,,,,
2025,12,CA-0001-di2025.XLS,10,126,Inversiones CMPC S.A.,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,74852.2582425288,0.011247976660631504,60643.938677946906,0.0028523008721900254,0,,135496.1969204757,0.001177497313507839,,,,,,,
2025,12,CA-0001-di2025.XLS,10,127,USP58072BA92,USD,6.7,31.96164383561644,0,,0,,0,,0,,0,,0,,0,,0,,0,,74852.2582425288,0.011247976660631504,60643.938677946906,0.0028523008721900254,0,,135496.1969204757,0.001177497313507839,,,,,,,
2025,12,CA-0001-di2025.XLS,10,128,Cemex S.A.B. de C.V.,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,15790.583687999999,0.002372835782788163,0,,0,,15790.583687999999,0.0001372242933301912,,,,,,,
2025,12,CA-0001-di2025.XLS,10,129,USP2253TJW01,USD,7.2,4.443835616438356,0,,0,,0,,0,,0,,0,,0,,0,,0,,15790.583687999999,0.002372835782788163,0,,0,,15790.583687999999,0.0001372242933301912,,,,,,,
2025,12,CA-0001-di2025.XLS,10,130,Grupo Nutresa S.A.,,,,0,,0,,0,,15392.922,0.0020044143785298515,32709.95925,0.0012457657360838762,0,,0,,0,,0,,0,,0,,0,,48102.88125,0.0004180265921198134,,,,,,,
2025,12,CA-0001-di2025.XLS,10,131,USP4R21KAB22,USD,9,9.367123287671232,0,,0,,0,,15392.922,0.0020044143785298515,32709.95925,0.0012457657360838762,0,,0,,0,,0,,0,,0,,0,,48102.88125,0.0004180265921198134,,,,,,,
2025,12,CA-0001-di2025.XLS,10,132,FONDOS MUTUOS DEL EXTRANJERO,,,,500468.7187830432,0.30469646578510046,3519302.6099720295,0.2741994446807317,2050849.4550878368,0.4502962412504397,2117866.366326045,0.2757814141115438,7029138.526312298,0.26770623171188984,1361959.303243294,0.430445433785127,1492862.0761058147,0.31039041499769254,3931417.033357117,0.30296072975360844,1583186.8168616425,0.4656792165102109,1690490.8297329347,0.25402842672078674,6228680.372654831,0.29295706787555487,1299509.700865645,0.462881478510315,32805731.809302524,0.285090371176868,,,,,,,
2025,12,CA-0001-di2025.XLS,10,133,ALLIANZ GLOBAL INVESTORS,,,,279.20548756100004,0.0001699864988455398,1277.3428561117,9.952162136336195e-05,18476.5637455151,0.004056820058239359,15.533723335500001,2.0227490534793123e-06,28.5998620009,1.0892318105669446e-06,15.6049007446,4.931908210610676e-06,0,,0,,0,,0,,0,,0,,20092.850575268796,0.0001746121154011382,,,,,,,
2025,12,CA-0001-di2025.XLS,10,134,LU0852482198,EUR,,,129.3007799548,7.872118515475815e-05,17.406745049599998,1.3562118280977628e-06,1740.6473352233,0.00038218648884692324,9.056579110000001,1.1793171815186932e-06,9.056579110000001,3.4492173637822577e-07,9.056579110000001,2.8623198316792024e-06,0,,0,,0,,0,,0,,0,,1914.5245975576997,1.6637718412067106e-05,,,,,,,
2025,12,CA-0001-di2025.XLS,10,135,LU1548499711,EUR,,,0,,12.6181103838,9.831149075826792e-07,12908.478339961199,0.0028342593661992085,0,,0,,0,,0,,0,,0,,0,,0,,0,,12921.096450344998,0.00011228770034620612,,,,,,,
2025,12,CA-0001-di2025.XLS,10,136,LU1997245763,USD,,,149.90470760620002,9.126531369078164e-05,1247.3180006783,9.718229462768151e-05,3827.4380703305997,0.0008403742031932274,6.4771442255,8.434318719606193e-07,19.543282890900002,7.443100741887188e-07,6.5483216346,2.0695883789314737e-06,0,,0,,0,,0,,0,,0,,5257.2295273661,4.568669664286498e-05,,,,,,,
2025,12,CA-0001-di2025.XLS,10,137,AXA FUNDS MANAGEMENT,,,,3.6328866467,2.2117820361260904e-06,0.848862513,6.613742990311943e-08,207.256573449,4.550643918157964e-05,0.8538470637000001,1.1118508438786177e-07,1.2836406698,4.8887727179929064e-08,0,,0,,0,,0,,0,,0,,0,,213.8758103422,1.8586366099268408e-06,,,,,,,
2025,12,CA-0001-di2025.XLS,10,138,LU0276015889,USD,,,2.1235653398,1.2928737194088124e-06,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2.1235653398,1.845433701833292e-08,,,,,,,
2025,12,CA-0001-di2025.XLS,10,139,LU0211118053,USD,,,1.4325468231,8.721663066807298e-07,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1.4325468231,1.2449205763793164e-08,,,,,,,
2025,12,CA-0001-di2025.XLS,10,140,LU0998992639,USD,,,0.0767744838,4.674201003654826e-08,0,,0,,0.8538470637000001,1.1118508438786177e-07,1.2836406698,4.8887727179929064e-08,0,,0,,0,,0,,0,,0,,0,,2.2142622173,1.9242516554194573e-08,,,,,,,
2025,12,CA-0001-di2025.XLS,10,141,LU1694772994,USD,,,0,,0.848862513,6.613742990311943e-08,207.256573449,4.550643918157964e-05,0,,0,,0,,0,,0,,0,,0,,0,,0,,208.105435962,1.8084905505905202e-06,,,,,,,
2025,12,CA-0001-di2025.XLS,10,142,BlackRock Fund Advisors,,,,56138.1754703544,0.034178167424797616,524167.12321474083,0.04083943611388419,595203.5539588006,0.1306862980418386,211612.15512870002,0.02755542101828722,1817332.4226362999,0.06921349078704842,353564.5189413,0.11174359789187552,75541.3763988,0.015706286297447934,562996.9825404,0.04338536848986212,264421.1063556,0.07777693215038942,78583.35101923498,0.011808644374023184,1121023.033363389,0.05272571415237361,310101.519884877,0.11045723623070378,5970685.318912498,0.05188681367157798,,,,,,,
2025,12,CA-0001-di2025.XLS,10,143,US4642872000,USD,,,2002.75291602,0.001219320433924339,74216.95863504,0.005782466328970368,38881.03074894,0.008536941587182758,0,,0,,0,,0,,0,,0,,0,,0,,0,,115100.74230000001,0.0010002554899791963,,,,,,,
2025,12,CA-0001-di2025.XLS,10,144,US4642875235,USD,,,8562.662396099999,0.005213138947318856,314429.8699731,0.02449817628451789,470111.420381625,0.10322035342066811,80869.5892965,0.01053056512413357,1074583.7666594998,0.04092575068115856,257082.29888999998,0.08125052004172545,51821.313792,0.010774497759084631,305968.4210805,0.023578372720472304,92610.3557025,0.02724044782646839,23401.574144235,0.003516531978815291,338543.987181975,0.015922931969209086,110009.969089185,0.03918522278745247,3127995.228587221,0.027183094891500958,,,,,,,
2025,12,CA-0001-di2025.XLS,10,145,US46434G1031,USD,,,0,,0,,0,,0,,0,,0,,0,,0,,36395.6633478,0.010705435272490701,0,,0,,0,,36395.6633478,0.00031628781315923423,,,,,,,
2025,12,CA-0001-di2025.XLS,10,146,US4642873909,USD,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6447.382514999999,0.0009688419528494595,107405.2055475,0.005051650142445113,30415.271166000002,0.010833828848858909,144267.8592285,0.0012537253482235188,,,,,,,
2025,12,CA-0001-di2025.XLS,10,147,US4642864007,USD,,,0,,0,,16427.135425671,0.0036068358495747223,0,,0,,0,,0,,0,,0,,6641.4543246,0.0009980049365204992,218537.801981514,0.010278612781214995,57151.102548492,0.020357052224018513,298757.49428027694,0.002596280596065934,,,,,,,
2025,12,CA-0001-di2025.XLS,10,148,US4642891315,USD,,,1272.8784160344,0.0007749566360169468,46816.1987035008,0.0036475907613596013,26441.0179128648,0.00580554118756056,0,,0,,0,,0,,0,,0,,0,,0,,0,,74530.0950324,0.0006476859769550708,,,,,,,
2025,12,CA-0001-di2025.XLS,10,149,US46435G1022,USD,,,42208.702875,0.025697595291587404,13241.946,0.0010317198155691115,0,,57668.674829999996,0.007509420304995669,0,,0,,0,,0,,0,,0,,0,,0,,113119.323705,0.0009830364452711275,,,,,,,
2025,12,CA-0001-di2025.XLS,10,150,US46434G8226,USD,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,13567.953300000001,0.0020388432578274393,87377.619252,0.004109681281189587,33648.524184,0.01198550392783126,134594.096736,0.0011696578274715008,,,,,,,
2025,12,CA-0001-di2025.XLS,10,151,US4642882579,USD,,,0,,0,,0,,0,,0,,0,,2187.4552086,0.0004548076750380876,0,,32906.9348772,0.009679259256177995,0,,0,,0,,35094.3900858,0.0003049794089016308,,,,,,,
2025,12,CA-0001-di2025.XLS,10,152,US4642867729,USD,,,2091.1788672,0.0012731561159500758,75462.1499031,0.005879482923467214,43342.9494897,0.009516625996852443,15226.3961268,0.0019827299410566206,283158.6884868,0.01078415871127395,53586.458472000006,0.016935929221277415,21532.6073982,0.004476980863325215,160890.0740952,0.012398423734856475,70348.5640794,0.020692355352006638,28524.986735399998,0.004286422248010496,369158.41940039996,0.017362837978314827,78876.65289720001,0.028095628442542618,1202199.1259514003,0.010447424158628378,,,,,,,
2025,12,CA-0001-di2025.XLS,10,153,US46434G7723,USD,,,0,,0,,0,,0,,187233.9140313,0.007130843329713646,42895.7615793,0.013557148628872648,0,,0,,0,,0,,0,,0,,230129.67561059998,0.001999886941099547,,,,,,,
2025,12,CA-0001-di2025.XLS,10,154,US4642867646,USD,,,0,,0,,0,,0,,0,,0,,0,,63650.683604699996,0.004905014500008216,21615.5039967,0.006357993168241663,0,,0,,0,,85266.1876014,0.0007409854233224736,,,,,,,
2025,12,CA-0001-di2025.XLS,10,155,US4642871762,USD,,,0,,0,,0,,57847.4948754,0.007532705648101358,272356.0534587,0.010372738064902265,0,,0,,0,,0,,0,,0,,0,,330203.5483341,0.0028695550126942534,,,,,,,
2025,12,CA-0001-di2025.XLS,10,156,US4642867802,USD,,,0,,0,,0,,0,,0,,0,,0,,32487.803760000003,0.002503557534525124,10544.084352,0.003101441275004024,0,,0,,0,,43031.888112,0.00037395833830516066,,,,,,,
2025,12,CA-0001-di2025.XLS,10,157,BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG ,,,,2712.3037179463,0.0016513107132921305,123611.9458904696,0.009630978257746581,76213.626881604,0.016733900009925355,23614.8182325,0.0030750419713418864,239288.143845645,0.009113339713317264,42889.40420373,0.013555139388744513,0,,0,,0,,0,,0,,0,,508330.2427718949,0.0044175224754831625,,,,,,,
2025,12,CA-0001-di2025.XLS,10,158,LU0823432371,EUR,,,63.9745721938,3.894913970839985e-05,529.8169786686,4.1279633334658815e-05,117.78758709899999,2.5862116600053828e-05,0,,0,,0,,0,,0,,0,,0,,0,,0,,711.5791379614,6.1838084192837934e-06,,,,,,,
2025,12,CA-0001-di2025.XLS,10,159,LU0102000758,JPY,,,2648.3291457524997,0.0016123615735837305,123082.128911801,0.009589698624411922,76095.839294505,0.0167080378933253,23614.8182325,0.0030750419713418864,239288.143845645,0.009113339713317264,42889.40420373,0.013555139388744513,0,,0,,0,,0,,0,,0,,507618.66363393347,0.004411338667063879,,,,,,,
2025,12,CA-0001-di2025.XLS,10,160,DIMENSIONAL FUND ADVISOR,,,,0,,0,,0,,0,,0.19066385700000002,7.261473435195305e-09,0,,0,,0,,0,,0,,0,,0,,0.19066385700000002,1.6569186774467782e-09,,,,,,,
2025,12,CA-0001-di2025.XLS,11,1,INVERSIÓN EN INSTRUMENTOS DERIVADOS LOCALES Y EXTRANJEROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,11,2,(Valores Nocionales en miles de Soles),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,11,3,Al 31-12-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,11,4,,HÁBITAT F1,,HÁBITAT F2,,HÁBITAT F3,,INTEGRA F1,,INTEGRA F2,,INTEGRA F3,,PROFUTURO F1,,PROFUTURO F2,,PROFUTURO F3,,PRIMA F1,,PRIMA F2,,PRIMA F3,,SISTEMA,,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,11,5,,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,11,6,I. Nacional,1093856.0101653673,0.6659638212466655,2565547.7277038353,0.19988953500190637,1230276.673817223,0.2701265861049083,1162124.0038646162,0.1513278676381857,3148359.872553048,0.1199059535388442,795445.8363739019,0.25139960296550307,1199841.2999999998,0.24946660846917634,1519126.8,0.1170661265419759,332729.1,0.09786907328175948,1371247.2000000002,0.20605599435065525,3087658.8299999996,0.14522361452484064,292398.30000000005,0.10415140212323504,17798611.654477987,0.15467458042100998,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,11,7,1. Forwards,1093856.0101653673,0.6659638212466655,2565547.7277038353,0.19988953500190637,1230276.673817223,0.2701265861049083,1162124.0038646162,0.1513278676381857,3148359.872553048,0.1199059535388442,795445.8363739019,0.25139960296550307,1199841.2999999998,0.24946660846917634,1519126.8,0.1170661265419759,332729.1,0.09786907328175948,1371247.2000000002,0.20605599435065525,3087658.8299999996,0.14522361452484064,292398.30000000005,0.10415140212323504,17798611.654477987,0.15467458042100998,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,11,8,Monedas,1093856.0101653673,0.6659638212466655,2565547.7277038353,0.19988953500190637,1230276.673817223,0.2701265861049083,1162124.0038646162,0.1513278676381857,3148359.872553048,0.1199059535388442,795445.8363739019,0.25139960296550307,1199841.2999999998,0.24946660846917634,1519126.8,0.1170661265419759,332729.1,0.09786907328175948,1371247.2000000002,0.20605599435065525,3087658.8299999996,0.14522361452484064,292398.30000000005,0.10415140212323504,17798611.654477987,0.15467458042100998,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,11,9,II. Extranjero,173715.61517455577,0.1057619227912574,111439.44152249998,0.008682581854262092,0,0,7435548.474594091,0.9682320403320497,17649560.6996554,0.6721872628613337,3385102.4957264066,1.069857159982833,3329343.43303256,0.6922248922984704,8028175.398322046,0.6186629036372387,2753238.7081379793,0.8098387573823048,3723757.2756344723,0.5595654147197878,8489592.669731967,0.39929584232661736,1046211.19046812,0.37265730479374737,56125685.40200006,0.48774685402003537,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,11,10,1. Forwards,173715.61517455577,0.1057619227912574,111439.44152249998,0.008682581854262092,0,0,7435548.474594091,0.9682320403320497,17649560.6996554,0.6721872628613337,3363475.8772334065,1.0630220958540029,3329343.43303256,0.6922248922984704,8028175.398322046,0.6186629036372387,2753238.7081379793,0.8098387573823048,3723757.2756344723,0.5595654147197878,8489592.669731967,0.39929584232661736,1046211.19046812,0.37265730479374737,56104058.783507064,0.4875589130611411,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,11,11,Monedas,173715.61517455577,0.1057619227912574,111439.44152249998,0.008682581854262092,0,0,7435548.474594091,0.9682320403320497,17649560.6996554,0.6721872628613337,3363475.8772334065,1.0630220958540029,3329343.43303256,0.6922248922984704,8028175.398322046,0.6186629036372387,2753238.7081379793,0.8098387573823048,3723757.2756344723,0.5595654147197878,8489592.669731967,0.39929584232661736,1046211.19046812,0.37265730479374737,56104058.783507064,0.4875589130611411,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,11,12,2. Swaps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,11,13,Interest Rate Swap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,11,14,3. Futuros,0,0,0,0,0,0,0,0,0,0,21626.618493,0.006835064128830216,0,0,0,0,0,0,0,0,0,0,0,0,21626.618493,0.00018794095889430998,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,11,15,Índice,0,0,0,0,0,0,0,0,0,0,21626.618493,0.006835064128830216,0,0,0,0,0,0,0,0,0,0,0,0,21626.618493,0.00018794095889430998,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,11,16,Bonos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,11,17,Materia Prima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,11,18,4. Opciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,11,19,Índice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,11,20,Total,1267571.625339923,0.7717257440379229,2676987.1692263354,0.20857211685616847,1230276.673817223,0.2701265861049083,8597672.478458706,1.1195599079702354,20797920.572208446,0.7920932164001779,4180548.3321003085,1.321256762948336,4529184.73303256,0.9416915007676467,9547302.198322047,0.7357290301792146,3085967.8081379794,0.9077078306640642,5095004.475634472,0.7656214090704431,11577251.499731967,0.544519456851458,1338609.4904681202,0.4768087069169824,73924297.05647805,0.6424214344410454,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,1,INVERSIÓN EN FORWARDS DE MONEDAS LOCALES Y EXTRANJEROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,2,(Valores Nocionales en miles de Soles),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,3,Al 31-12-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,4,,HA01,,HA02,,HA03,,IN01,,IN02,,IN03,,PR01,,PR02,,PR03,,RI01,,RI02,,RI03,,TOTAL,,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,5,,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,6,I. Nacional,1093856.0101653673,0.6659638212466656,2565547.727703835,0.19988953500190637,1230276.673817223,0.2701265861049083,1162124.003864616,0.15132786763818573,3148359.872553048,0.11990595353884421,795445.8363739019,0.2513996029655031,1199841.3,0.2494666084691763,1519126.8000000003,0.1170661265419759,332729.1,0.09786907328175948,1371247.2000000002,0.20605599435065525,3087658.83,0.14522361452484062,292398.3,0.10415140212323504,17798611.65447799,0.15467458042101015,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,7,BRL,48037.732186350506,0.029246437733618638,26756.954751582,0.0020847147708873944,,,,,,,,,,,,,,,,,,,,,74794.6869379325,0.0006499853496682642,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,8,USD,48037.732186350506,0.029246437733618638,26756.954751582,0.0020847147708873944,,,,,,,,,,,,,,,,,,,,,74794.6869379325,0.0006499853496682642,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,9,COMPRA,17169.855044045,0.010453388900477768,13043.726135484001,0.001016275910114386,,,,,,,,,,,,,,,,,,,,,30213.581179529003,0.0002625639056956456,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,10,VENTA,30867.8771423055,0.01879304883314087,13713.228616098,0.0010684388607730083,,,,,,,,,,,,,,,,,,,,,44581.1057584035,0.00038742144397261864,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,11,COP,132846.76377,0.08088005881793106,166915.41293,0.01300488153657942,,,,,,,,,,,,,,,,,,,,,299762.17669999995,0.00260501154849884,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,12,USD,132846.76377,0.08088005881793106,166915.41293,0.01300488153657942,,,,,,,,,,,,,,,,,,,,,299762.17669999995,0.00260501154849884,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,13,COMPRA,25115.93021,0.015291135854606236,25729.882499999996,0.002004692484587606,,,,,,,,,,,,,,,,,,,,,50845.81271,0.0004418633823670093,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,14,VENTA,107730.83356,0.06558892296332483,141185.53042999998,0.011000189051991814,,,,,,,,,,,,,,,,,,,,,248916.36398999998,0.0021631481661318307,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,15,EUR,28608.737074999997,0.017417634210034512,834783.2176850002,0.0650404696855098,229575.36832610602,0.05040688149218794,,,,,,,,,,,,,,,,,,,1092967.3230861065,0.00949817128403301,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,16,USD,28608.737074999997,0.017417634210034512,834783.2176850002,0.0650404696855098,229575.36832610602,0.05040688149218794,,,,,,,,,,,,,,,,,,,1092967.3230861065,0.00949817128403301,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,17,COMPRA,,,,,3946.0326999999997,0.0008664135186779086,,,,,,,,,,,,,,,,,,,3946.0326999999997,3.429205401234351e-05,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,18,VENTA,28608.737074999997,0.017417634210034512,834783.2176850002,0.0650404696855098,225629.335626106,0.04954046797351003,,,,,,,,,,,,,,,,,,,1089021.2903861064,0.009463879230020667,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,19,GBP,21707.649599999997,0.013216098959600856,137934.02349999998,0.010746854373679329,46580.9981,0.010227590477734756,,,,,,,,,,,,,,,,,,,206222.67119999998,0.0017921288334382423,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,20,USD,21707.649599999997,0.013216098959600856,137934.02349999998,0.010746854373679329,46580.9981,0.010227590477734756,,,,,,,,,,,,,,,,,,,206222.67119999998,0.0017921288334382423,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,21,COMPRA,,,2261.2134999999994,0.00017617794055212012,,,,,,,,,,,,,,,,,,,,,2261.2134999999994,1.9650535454366684e-05,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,22,VENTA,21707.649599999997,0.013216098959600856,135672.80999999997,0.010570676433127209,46580.9981,0.010227590477734756,,,,,,,,,,,,,,,,,,,203961.45769999997,0.0017724782979838755,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,23,JPY,6190.99705051425,0.0037692164368727126,145668.7386036,0.011349489276447081,40590.81752148,0.008912352154303839,,,,,,,,,,,,,,,,,,,192450.55317559425,0.0016724455335108764,,,,,,,,,,
2025,12,CA-0001-di2025.XLS,12,24,USD,6190.99705051425,0.0037692164368727126,145668.7386036,0.011349489276447081,40590.81752148,0.008912352154303839,,,,,,,,,,,,,,,,,,,192450.55317559425,0.0016724455335108764,,,,,,,,,,
