escenario,variante_confianza,periodo,fecha_cartera,afp,factor_modelo,peso_exterior,peso_total_fondo,identificadores,error_cobertura_pct,factor_reescala,estado_cobertura,peso_exterior_pct,peso_total_fondo_pct
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Habitat,VGK,0.2444886991197734,0.1469935298114995,7,5.200248595295475,1.0548550868355695,ampliado,24.44886991197734,14.69935298114995
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Integra,ACWI,0.06615215658398967,0.039859817339907025,4,1.949228433223116,1.019879786788782,estricto,6.6152156583989665,3.9859817339907027
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Integra,EEM,0.072368467508354,0.04360544001902,2,1.949228433223116,1.019879786788782,estricto,7.2368467508354,4.360544001902
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Integra,EWJ,0.09516870716065211,0.0573436676865163,5,1.949228433223116,1.019879786788782,estricto,9.516870716065212,5.73436676865163
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Integra,LQD,2.415066983180444e-07,1.455192601181363e-07,1,1.949228433223116,1.019879786788782,estricto,2.4150669831804438e-05,1.4551926011813631e-05
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Integra,MCHI,0.018649797139679358,0.01123738885927498,2,1.949228433223116,1.019879786788782,estricto,1.8649797139679358,1.123738885927498
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Integra,PRIVATE_ALTERNATIVES,0.063382974129065,0.0381912533423895,13,1.949228433223116,1.019879786788782,estricto,6.3382974129065,3.81912533423895
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Integra,RESIDUAL_NO_MAPEADO,0.1957093059017647,0.1179241552776876,20,1.949228433223116,1.019879786788782,estricto,19.57093059017647,11.79241552776876
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Integra,SPY,0.21672569021354054,0.1305875253486103,11,1.949228433223116,1.019879786788782,estricto,21.672569021354054,13.058752534861028
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Integra,TLT,0.0173039635683989,0.010426460189806,1,1.949228433223116,1.019879786788782,estricto,1.73039635683989,1.0426460189806
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Integra,VGK,0.1810002274397906,0.10906123665177374,11,1.949228433223116,1.019879786788782,estricto,18.10002274397906,10.906123665177374
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Integra,XLB,0.0002364632128288,0.0001424803204865,1,1.949228433223116,1.019879786788782,estricto,0.023646321282880002,0.01424803204865
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Integra,XLE,0.0001481752135084,8.928260618760084e-05,1,1.949228433223116,1.019879786788782,estricto,0.01481752135084,0.008928260618760083
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Integra,XLF,0.0374058947190172,0.0225388287839534,3,1.949228433223116,1.019879786788782,estricto,3.7405894719017203,2.25388287839534
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Integra,XLK,0.0146604832183393,0.0088336376827843,1,1.949228433223116,1.019879786788782,estricto,1.46604832183393,0.88336376827843
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Integra,XLV,0.0001978695541107,0.0001192258074605,1,1.949228433223116,1.019879786788782,estricto,0.01978695541107,0.01192258074605
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Integra,XLY,0.0208895829302588,0.0125869662140157,1,1.949228433223116,1.019879786788782,estricto,2.08895829302588,1.25869662140157
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Prima,EEM,3.623909331500021e-05,2.2852898042082315e-05,1,3.642304563533649,1.0377998305899212,operativo,0.003623909331500021,0.0022852898042082315
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Prima,EWJ,0.0304179531213363,0.0191820025762897,1,3.642304563533649,1.0377998305899212,operativo,3.04179531213363,1.91820025762897
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Prima,HYG,0.0341643161714965,0.0215445134721817,1,3.642304563533649,1.0377998305899212,operativo,3.41643161714965,2.15445134721817
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Prima,LQD,0.0023949964387487,0.0015103195035848,1,3.642304563533649,1.0377998305899212,operativo,0.23949964387487,0.15103195035848
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Prima,PRIVATE_ALTERNATIVES,0.0780520699143007,0.0492207677554303,8,3.642304563533649,1.0377998305899212,operativo,7.805206991430071,4.92207677554303
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Prima,RESIDUAL_NO_MAPEADO,0.39445385066409366,0.24874832141018274,22,3.642304563533649,1.0377998305899212,operativo,39.445385066409365,24.874832141018274
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Prima,SPY,0.048691692700268546,0.030705687890790766,5,3.642304563533649,1.0377998305899212,operativo,4.8691692700268545,3.0705687890790765
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Prima,VGK,0.2343134798031131,0.14776148004811152,8,3.642304563533649,1.0377998305899212,operativo,23.43134798031131,14.776148004811152
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Prima,XLE,0.0004684223119459,0.00029539390631229997,2,3.642304563533649,1.0377998305899212,operativo,0.04684223119459,0.029539390631229998
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Prima,XLF,0.0974440782302423,0.0614496495605936,5,3.642304563533649,1.0377998305899212,operativo,9.74440782302423,6.14496495605936
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Prima,XLI,0.0001108997395659,6.993498482882508e-05,1,3.642304563533649,1.0377998305899212,operativo,0.01108997395659,0.006993498482882508
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Prima,XLK,0.0794171222225508,0.0500815895467315,1,3.642304563533649,1.0377998305899212,operativo,7.94171222225508,5.00815895467315
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Prima,XLY,3.487958901988108e-05,2.199557490835837e-05,1,3.642304563533649,1.0377998305899212,operativo,0.0034879589019881077,0.002199557490835837
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Profuturo,EEM,0.03181814965983924,0.020737731699359527,2,5.227352803924612,1.0551567668370572,ampliado,3.181814965983924,2.073773169935953
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Profuturo,EWJ,0.0589685079619178,0.0384331933157414,2,5.227352803924612,1.0551567668370572,ampliado,5.89685079619178,3.8433193315741403
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Profuturo,LQD,0.0431415599826862,0.0281178542931428,2,5.227352803924612,1.0551567668370572,ampliado,4.31415599826862,2.81178542931428
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Profuturo,MCHI,0.0140072485455722,0.0091293354670136,1,5.227352803924612,1.0551567668370572,ampliado,1.40072485455722,0.9129335467013601
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Profuturo,PRIVATE_ALTERNATIVES,0.0496233306767055,0.0323423998128027,14,5.227352803924612,1.0551567668370572,ampliado,4.96233306767055,3.23423998128027
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Profuturo,QQQ,0.00841034543231,0.0054815094195851,1,5.227352803924612,1.0551567668370572,ampliado,0.841034543231,0.54815094195851
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Profuturo,RESIDUAL_NO_MAPEADO,0.11312851255392722,0.07373240637723551,9,5.227352803924612,1.0551567668370572,ampliado,11.312851255392722,7.37324063772355
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Profuturo,SPY,0.25377072184545457,0.1653970830813676,7,5.227352803924612,1.0551567668370572,ampliado,25.377072184545458,16.53970830813676
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Profuturo,VGK,0.2328900854069657,0.1517879624755957,7,5.227352803924612,1.0551567668370572,ampliado,23.28900854069657,15.17879624755957
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Profuturo,XLB,0.0034438376619741,0.0022445485426926,1,5.227352803924612,1.0551567668370572,ampliado,0.34438376619741,0.22445485426925998
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Profuturo,XLE,0.0313008513636665,0.020400578427115398,3,5.227352803924612,1.0551567668370572,ampliado,3.1300851363666498,2.0400578427115397
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Profuturo,XLF,0.0335758057858873,0.021883298036541182,3,5.227352803924612,1.0551567668370572,ampliado,3.35758057858873,2.1883298036541183
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Profuturo,XLI,0.0278955034581273,0.018181115888815,1,5.227352803924612,1.0551567668370572,ampliado,2.7895503458127298,1.8181115888814998
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Profuturo,XLP,0.0505033354128605,0.0329159498874502,1,5.227352803924612,1.0551567668370572,ampliado,5.05033354128605,3.2915949887450195
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Profuturo,XLV,0.0195197752416686,0.012722168514546101,2,5.227352803924612,1.0551567668370572,ampliado,1.9519775241668602,1.2722168514546102
ampliado_15pct,todos_mapeados,2016-06,2016-06-30,Profuturo,XLY,0.0280024290104345,0.0182508054665956,1,5.227352803924612,1.0551567668370572,ampliado,2.80024290104345,1.82508054665956
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Habitat,EEM,0.0977859269205847,0.0583965036446356,2,2.1164216019519344,1.0216218249944378,operativo,9.77859269205847,5.83965036446356
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Habitat,EWJ,0.1329371391859184,0.0793883575832192,3,2.1164216019519344,1.0216218249944378,operativo,13.29371391859184,7.93883575832192
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Habitat,MCHI,0.0055060735597213,0.0032881566379079,1,2.1164216019519344,1.0216218249944378,operativo,0.55060735597213,0.32881566379079
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Habitat,RESIDUAL_NO_MAPEADO,0.1488603829704948,0.0888975149127353,10,2.1164216019519344,1.0216218249944378,operativo,14.886038297049481,8.88975149127353
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Habitat,SPY,0.344970114809793,0.20601173605626222,7,2.1164216019519344,1.0216218249944378,operativo,34.4970114809793,20.601173605626222
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Habitat,VGK,0.2699403625534865,0.1612049285833437,7,2.1164216019519344,1.0216218249944378,operativo,26.994036255348654,16.12049285833437
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Integra,ACWI,0.07006771939467814,0.040753652005193625,4,3.340754015598968,1.0345621774883087,operativo,7.006771939467813,4.075365200519363
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Integra,EEM,0.09594882664156099,0.0558069411283541,3,3.340754015598968,1.0345621774883087,operativo,9.5948826641561,5.58069411283541
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Integra,EWJ,0.0872152804752714,0.0507272281834042,5,3.340754015598968,1.0345621774883087,operativo,8.72152804752714,5.07272281834042
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Integra,LQD,2.511485487224726e-07,1.4607611956929886e-07,1,3.340754015598968,1.0345621774883087,operativo,2.511485487224726e-05,1.4607611956929886e-05
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Integra,MCHI,0.019587392596287088,0.011392661106347108,2,3.340754015598968,1.0345621774883087,operativo,1.9587392596287088,1.1392661106347108
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Integra,PRIVATE_ALTERNATIVES,0.0673255291646728,0.0391587054687409,13,3.340754015598968,1.0345621774883087,operativo,6.73255291646728,3.9158705468740904
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Integra,RESIDUAL_NO_MAPEADO,0.17638766590909888,0.10259277191507632,18,3.340754015598968,1.0345621774883087,operativo,17.63876659090989,10.259277191507632
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Integra,SPY,0.2403928890048524,0.13982027997576035,11,3.340754015598968,1.0345621774883087,operativo,24.03928890048524,13.982027997576035
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Integra,TLT,0.0175994534211811,0.0102364113803725,1,3.340754015598968,1.0345621774883087,operativo,1.7599453421181102,1.02364113803725
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Integra,VGK,0.1473871947503801,0.0857251598420786,11,3.340754015598968,1.0345621774883087,operativo,14.738719475038009,8.57251598420786
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Integra,XLB,0.0002529643249,0.0001471322337271,1,3.340754015598968,1.0345621774883087,operativo,0.025296432490000003,0.01471322337271
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Integra,XLE,0.00014910917919,8.67267216913953e-05,1,3.340754015598968,1.0345621774883087,operativo,0.014910917919,0.00867267216913953
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Integra,XLF,0.0392504109416345,0.022829308594532503,3,3.340754015598968,1.0345621774883087,operativo,3.9250410941634497,2.2829308594532502
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Integra,XLK,0.015986615433924,0.009298332638246,1,3.340754015598968,1.0345621774883087,operativo,1.5986615433924,0.9298332638246001
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Integra,XLV,0.0002099790251723,0.0001221305930061,1,3.340754015598968,1.0345621774883087,operativo,0.02099790251723,0.01221305930061
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Integra,XLY,0.0222387185886443,0.0129347580630957,1,3.340754015598968,1.0345621774883087,operativo,2.22387185886443,1.29347580630957
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Prima,EEM,0.03734246388439799,0.023259726103324604,2,2.1518111101848425,1.021991322829776,operativo,3.734246388439799,2.3259726103324603
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Prima,EWJ,0.0296837588152042,0.0184893022028808,1,2.1518111101848425,1.021991322829776,operativo,2.96837588152042,1.8489302202880802
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Prima,HYG,0.0252181771926105,0.0157077983965139,1,2.1518111101848425,1.021991322829776,operativo,2.52181771926105,1.5707798396513901
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Prima,LQD,0.0023338334101543,0.0014536889172344,1,2.1518111101848425,1.021991322829776,operativo,0.23338334101542998,0.14536889172344
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Prima,MCHI,0.0089353252599013,0.0055656000319855,1,2.1518111101848425,1.021991322829776,operativo,0.8935325259901299,0.5565600031985499
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Prima,PRIVATE_ALTERNATIVES,0.0750294723658611,0.046734060781566,8,2.1518111101848425,1.021991322829776,operativo,7.5029472365861105,4.6734060781566
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Prima,RESIDUAL_NO_MAPEADO,0.4348051912073188,0.2708297365458893,25,2.1518111101848425,1.021991322829776,operativo,43.480519120731884,27.082973654588933
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Prima,SPY,0.10593533023277901,0.06598457920472596,4,2.1518111101848425,1.021991322829776,operativo,10.593533023277901,6.598457920472596
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Prima,VGK,0.18558047023505808,0.11559362877491111,6,2.1518111101848425,1.021991322829776,operativo,18.558047023505807,11.559362877491111
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Prima,XLE,0.0004447306762155,0.0002770120833628,2,2.1518111101848425,1.021991322829776,operativo,0.04447306762155,0.02770120833628
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Prima,XLF,0.045406713456651704,0.028282753958694402,2,2.1518111101848425,1.021991322829776,operativo,4.540671345665171,2.8282753958694404
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Prima,XLI,0.0001104503189727,6.879685752081427e-05,1,2.1518111101848425,1.021991322829776,operativo,0.01104503189727,0.006879685752081427
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Prima,XLK,0.0328831590783337,0.020482131975594,1,2.1518111101848425,1.021991322829776,operativo,3.28831590783337,2.0482131975594
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Prima,XLV,0.016255871768346,0.0101253930665371,1,2.1518111101848425,1.021991322829776,operativo,1.6255871768346,1.01253930665371
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Prima,XLY,3.505209819257593e-05,2.183311218644025e-05,1,2.1518111101848425,1.021991322829776,operativo,0.003505209819257593,0.002183311218644025
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Profuturo,EEM,0.06493403256387807,0.041131171792091664,2,1.7220371690882752,1.017522108919281,estricto,6.493403256387807,4.1131171792091665
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Profuturo,EWJ,0.0575273420121873,0.0364395509352973,2,1.7220371690882752,1.017522108919281,estricto,5.75273420121873,3.64395509352973
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Profuturo,LQD,0.0215146375932166,0.0136280193906124,2,1.7220371690882752,1.017522108919281,estricto,2.15146375932166,1.36280193906124
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Profuturo,MCHI,0.0138748527279717,0.0087887495756985,1,1.7220371690882752,1.017522108919281,estricto,1.38748527279717,0.8788749575698499
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Profuturo,PRIVATE_ALTERNATIVES,0.0504554820883938,0.0319600218820382,14,1.7220371690882752,1.017522108919281,estricto,5.045548208839381,3.1960021882038196
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Profuturo,QQQ,0.0086807424282137,0.0054986436849816,1,1.7220371690882752,1.017522108919281,estricto,0.86807424282137,0.54986436849816
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Profuturo,RESIDUAL_NO_MAPEADO,0.12812199898937798,0.08115633270726236,13,1.7220371690882752,1.017522108919281,estricto,12.812199898937799,8.115633270726235
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Profuturo,SPY,0.2833610263535522,0.17948940784889542,8,1.7220371690882752,1.017522108919281,estricto,28.33610263535522,17.94894078488954
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Profuturo,VGK,0.23549903823334162,0.1491721831524802,8,1.7220371690882752,1.017522108919281,estricto,23.549903823334162,14.917218315248022
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Profuturo,XLB,0.0034890375260487,0.0022100614455415,1,1.7220371690882752,1.017522108919281,estricto,0.34890375260487,0.22100614455415002
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Profuturo,XLE,0.0262344387816921,0.0166176836058561,4,1.7220371690882752,1.017522108919281,estricto,2.6234438781692098,1.66176836058561
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Profuturo,XLF,0.0586661587249733,0.0371609117380046,3,1.7220371690882752,1.017522108919281,estricto,5.86661587249733,3.71609117380046
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Profuturo,XLI,0.0115630382590908,0.0073243766680488,1,1.7220371690882752,1.017522108919281,estricto,1.15630382590908,0.73243766680488
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Profuturo,XLP,0.0012611299632237,0.0007988376991446,1,1.7220371690882752,1.017522108919281,estricto,0.12611299632237,0.07988376991446
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Profuturo,XLV,0.006701354223194201,0.0042448395842766004,2,1.7220371690882752,1.017522108919281,estricto,0.67013542231942,0.42448395842766007
ampliado_15pct,todos_mapeados,2016-07,2016-07-29,Profuturo,XLY,0.0281156895316412,0.0178093244869926,1,1.7220371690882752,1.017522108919281,estricto,2.81156895316412,1.78093244869926
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Habitat,EEM,0.0882271202163806,0.051376632912856005,2,3.2715521047872564,1.0338220262598583,operativo,8.82271202163806,5.137663291285601
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Habitat,EWJ,0.1107787360437628,0.0645089451215464,2,3.2715521047872564,1.0338220262598583,operativo,11.07787360437628,6.4508945121546395
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Habitat,MCHI,0.0115135488299671,0.0067045979774781,1,3.2715521047872564,1.0338220262598583,operativo,1.15135488299671,0.67045979774781
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Habitat,RESIDUAL_NO_MAPEADO,0.1562395328415955,0.090981787749527,10,3.2715521047872564,1.0338220262598583,operativo,15.62395328415955,9.0981787749527
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Habitat,SPY,0.351324355670233,0.2045840599845853,5,3.2715521047872564,1.0338220262598583,operativo,35.1324355670233,20.458405998458527
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Habitat,VGK,0.2804728324974003,0.16332562733439981,7,3.2715521047872564,1.0338220262598583,operativo,28.04728324974003,16.332562733439982
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Habitat,XLP,0.0014438739006592,0.000840800189156,1,3.2715521047872564,1.0338220262598583,operativo,0.14438739006592,0.0840800189156
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Integra,ACWI,0.0668952355385805,0.03993476709810387,4,1.77897371718978,1.0181119438934343,estricto,6.6895235538580495,3.9934767098103867
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Integra,EEM,0.04597068723621078,0.027443339923051452,3,1.77897371718978,1.0181119438934343,estricto,4.597068723621078,2.7443339923051453
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Integra,EWJ,0.0816330892745658,0.0487328937768427,5,1.77897371718978,1.0181119438934343,estricto,8.16330892745658,4.87328937768427
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Integra,LQD,2.433842857887709e-07,1.452942752956961e-07,1,1.77897371718978,1.0181119438934343,estricto,2.433842857887709e-05,1.452942752956961e-05
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Integra,MCHI,0.019961618853673944,0.011916582599710603,2,1.77897371718978,1.0181119438934343,estricto,1.9961618853673944,1.1916582599710603
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Integra,PRIVATE_ALTERNATIVES,0.07107298812685241,0.042428779941663004,15,1.77897371718978,1.0181119438934343,estricto,7.107298812685241,4.2428779941663
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Integra,RESIDUAL_NO_MAPEADO,0.2174772470800883,0.12982842711229062,28,1.77897371718978,1.0181119438934343,estricto,21.747724708008832,12.982842711229061
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Integra,SPY,0.24509814527739698,0.14631740615047387,12,1.77897371718978,1.0181119438934343,estricto,24.5098145277397,14.631740615047386
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Integra,VGK,0.1768308871162355,0.1055635761782358,11,1.77897371718978,1.0181119438934343,estricto,17.68308871162355,10.55635761782358
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Integra,XLB,0.0002402556328016,0.0001434265484334,1,1.77897371718978,1.0181119438934343,estricto,0.02402556328016,0.01434265484334
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Integra,XLE,0.0001484815516964,8.863973850489241e-05,1,1.77897371718978,1.0181119438934343,estricto,0.01484815516964,0.008863973850489242
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Integra,XLF,0.0381751628220107,0.0227896086164456,3,1.77897371718978,1.0181119438934343,estricto,3.81751628220107,2.27896086164456
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Integra,XLK,0.0154010968474356,0.0091940660751986,1,1.77897371718978,1.0181119438934343,estricto,1.54010968474356,0.91940660751986
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Integra,XLV,0.0001918899889567,0.0001145534798666,1,1.77897371718978,1.0181119438934343,estricto,0.01918899889567,0.01145534798666
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Integra,XLY,0.0209029712692052,0.0124785462308842,1,1.77897371718978,1.0181119438934343,estricto,2.09029712692052,1.24785462308842
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Prima,EEM,0.045973633604422436,0.027078981870533675,2,1.1563616585023695,1.0116988981577877,estricto,4.597363360442244,2.7078981870533676
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Prima,EWJ,0.0295261276746066,0.0173912178203557,1,1.1563616585023695,1.0116988981577877,estricto,2.9526127674606597,1.73912178203557
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Prima,HYG,0.0265910718548883,0.0156624372759458,1,1.1563616585023695,1.0116988981577877,estricto,2.65910718548883,1.56624372759458
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Prima,LQD,0.0024779192560498,0.0014595220205688,1,1.1563616585023695,1.0116988981577877,estricto,0.24779192560498,0.14595220205688
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Prima,MCHI,0.0207985194765922,0.012250559455157,1,1.1563616585023695,1.0116988981577877,estricto,2.07985194765922,1.2250559455157
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Prima,PRIVATE_ALTERNATIVES,0.0812844345473246,0.0478774366281948,8,1.1563616585023695,1.0116988981577877,estricto,8.12844345473246,4.78774366281948
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Prima,RESIDUAL_NO_MAPEADO,0.4678158192329273,0.27554872422654625,25,1.1563616585023695,1.0116988981577877,estricto,46.781581923292734,27.554872422654626
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Prima,SPY,0.09048725413455103,0.053297999790649,4,1.1563616585023695,1.0116988981577877,estricto,9.048725413455102,5.329799979064901
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Prima,VGK,0.1696298521542608,0.09991387086585779,6,1.1563616585023695,1.0116988981577877,estricto,16.96298521542608,9.991387086585778
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Prima,XLE,0.00047577431957869997,0.0002802363695068,2,1.1563616585023695,1.0116988981577877,estricto,0.047577431957869995,0.02802363695068
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Prima,XLF,0.0297224640139558,0.0175068621094173,2,1.1563616585023695,1.0116988981577877,estricto,2.97224640139558,1.75068621094173
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Prima,XLI,0.0001158176756256,6.821789997155118e-05,1,1.1563616585023695,1.0116988981577877,estricto,0.01158176756256,0.006821789997155118
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Prima,XLK,0.0187274497697422,0.0110306763472225,1,1.1563616585023695,1.0116988981577877,estricto,1.8727449769742202,1.1030676347222501
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Prima,XLV,0.0163379247192102,0.0096232194975139,1,1.1563616585023695,1.0116988981577877,estricto,1.63379247192102,0.9623219497513901
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Prima,XLY,3.5937566261967646e-05,2.116762650636587e-05,1,1.1563616585023695,1.0116988981577877,estricto,0.0035937566261967646,0.002116762650636587
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Profuturo,EEM,0.0950403170285881,0.0596047081389591,2,1.3926228596568446,1.0141229074339415,estricto,9.50403170285881,5.96047081389591
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Profuturo,EWJ,0.055560202065758096,0.0348446820445155,2,1.3926228596568446,1.0141229074339415,estricto,5.55602020657581,3.4844682044515496
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Profuturo,LQD,0.021482489724495,0.0134727826059499,2,1.3926228596568446,1.0141229074339415,estricto,2.1482489724494997,1.34727826059499
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Profuturo,MCHI,0.0149472815637225,0.0093742148903873,1,1.3926228596568446,1.0141229074339415,estricto,1.49472815637225,0.9374214890387301
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Profuturo,PRIVATE_ALTERNATIVES,0.0511256670268175,0.032063555308074296,14,1.3926228596568446,1.0141229074339415,estricto,5.11256670268175,3.2063555308074294
ampliado_15pct,todos_mapeados,2016-08,2016-08-31,Profuturo,QQQ,0.0152991711761835,0.0095949031025443,1,1.3926228596568446,1.0141229074339415,estricto,1.5299171176183501,0.95949031025443
