fecha,afp,fondo,valor_cuota,fuente_tipo,fecha_disponible,archivo_fuente,prioridad_fuente,rendimiento_simple,rendimiento_log,variacion_porcentual,anio,mes,dia_semana_num,dia_semana
2026-03-20,Habitat,3,27.4167579,mensual_sbs,,FP-1359-ma2026.XLS,2,-0.02261101386905362,-0.022870562747585765,-2.261101386905362,2026,3,4,Friday
2026-03-23,Habitat,3,28.0239967,mensual_sbs,,FP-1359-ma2026.XLS,2,0.022148453957059555,0.02190673950756035,2.2148453957059555,2026,3,0,Monday
2026-03-24,Habitat,3,28.0713478,mensual_sbs,,FP-1359-ma2026.XLS,2,0.0016896626311693197,0.001688236757203753,0.16896626311693197,2026,3,1,Tuesday
2026-03-25,Habitat,3,28.4611957,mensual_sbs,,FP-1359-ma2026.XLS,2,0.013887751410354365,0.0137922002350697,1.3887751410354365,2026,3,2,Wednesday
2026-03-26,Habitat,3,28.0011252,mensual_sbs,,FP-1359-ma2026.XLS,2,-0.016164833861846528,-0.016296910049177812,-1.6164833861846528,2026,3,3,Thursday
2026-03-27,Habitat,3,27.9860939,mensual_sbs,,FP-1359-ma2026.XLS,2,-0.0005368105707409532,-0.0005369547051195963,-0.05368105707409532,2026,3,4,Friday
2026-03-30,Habitat,3,27.8711509,mensual_sbs,,FP-1359-ma2026.XLS,2,-0.004107146942717854,-0.004115604436111141,-0.4107146942717854,2026,3,0,Monday
2026-03-31,Habitat,3,28.5875221,mensual_sbs,,FP-1359-ma2026.XLS,2,0.025702964422613883,0.025378196472916927,2.5702964422613883,2026,3,1,Tuesday
2026-04-01,Habitat,3,29.0838712,mensual_sbs,,FP-1359-ab2026.XLS,2,0.017362438698385718,0.017213433812471614,1.7362438698385718,2026,4,2,Wednesday
2026-04-02,Habitat,3,28.9279356,mensual_sbs,,FP-1359-ab2026.XLS,2,-0.005361583364459355,-0.005376008235749425,-0.5361583364459355,2026,4,3,Thursday
2026-04-03,Habitat,3,28.912731800000003,mensual_sbs,,FP-1359-ab2026.XLS,2,-0.0005255750085394473,-0.0005257131714963669,-0.05255750085394473,2026,4,4,Friday
2026-04-06,Habitat,3,28.9092923,mensual_sbs,,FP-1359-ab2026.XLS,2,-0.00011896143276235449,-0.0001189685092348207,-0.011896143276235449,2026,4,0,Monday
2026-04-07,Habitat,3,28.9130988,mensual_sbs,,FP-1359-ab2026.XLS,2,0.00013167046638495883,0.0001316617985899532,0.013167046638495883,2026,4,1,Tuesday
2026-04-08,Habitat,3,29.7851231,mensual_sbs,,FP-1359-ab2026.XLS,2,0.030160181239376582,0.029714305916606214,3.0160181239376582,2026,4,2,Wednesday
2026-04-09,Habitat,3,29.943643,mensual_sbs,,FP-1359-ab2026.XLS,2,0.005322116664342458,0.005308004251242737,0.5322116664342458,2026,4,3,Thursday
2026-04-10,Habitat,3,30.0598868,mensual_sbs,,FP-1359-ab2026.XLS,2,0.0038820860908608257,0.00387457023982655,0.38820860908608257,2026,4,4,Friday
2026-04-13,Habitat,3,30.2170529,mensual_sbs,,FP-1359-ab2026.XLS,2,0.005228432862894206,0.00521481206411958,0.5228432862894206,2026,4,0,Monday
2026-04-14,Habitat,3,30.3696085,mensual_sbs,,FP-1359-ab2026.XLS,2,0.005048659129825328,0.005035957383574118,0.5048659129825328,2026,4,1,Tuesday
2026-04-15,Habitat,3,30.1080085,mensual_sbs,,FP-1359-ab2026.XLS,2,-0.008613874624034068,-0.00865118847446374,-0.8613874624034068,2026,4,2,Wednesday
2026-04-16,Habitat,3,30.503820500000003,mensual_sbs,,FP-1359-ab2026.XLS,2,0.01314640255930577,0.013060738574543849,1.314640255930577,2026,4,3,Thursday
2026-04-17,Habitat,3,30.6830162,mensual_sbs,,FP-1359-ab2026.XLS,2,0.005874532994973425,0.005857345206655213,0.5874532994973425,2026,4,4,Friday
2026-04-20,Habitat,3,30.595337,mensual_sbs,,FP-1359-ab2026.XLS,2,-0.0028575808658602986,-0.0028616715448854233,-0.28575808658602986,2026,4,0,Monday
2026-04-21,Habitat,3,30.117365,mensual_sbs,,FP-1359-ab2026.XLS,2,-0.015622380626171939,-0.015745696020489083,-1.562238062617194,2026,4,1,Tuesday
2026-04-22,Habitat,3,30.4407091,mensual_sbs,,FP-1359-ab2026.XLS,2,0.010736135116734102,0.010678912023668267,1.0736135116734102,2026,4,2,Wednesday
2026-04-23,Habitat,3,30.331460900000003,mensual_sbs,,FP-1359-ab2026.XLS,2,-0.0035888848594527456,-0.003595340356705681,-0.35888848594527456,2026,4,3,Thursday
2026-04-24,Habitat,3,30.7603724,mensual_sbs,,FP-1359-ab2026.XLS,2,0.014140812452591023,0.014041763824122965,1.4140812452591023,2026,4,4,Friday
2026-04-27,Habitat,3,30.8025926,mensual_sbs,,FP-1359-ab2026.XLS,2,0.0013725516535032511,0.0013716105655119798,0.13725516535032511,2026,4,0,Monday
2026-04-28,Habitat,3,30.3385472,mensual_sbs,,FP-1359-ab2026.XLS,2,-0.015065140977776004,-0.01517977296929103,-1.5065140977776004,2026,4,1,Tuesday
2026-04-29,Habitat,3,30.2184508,mensual_sbs,,FP-1359-ab2026.XLS,2,-0.003958541561278284,-0.0039663973253569115,-0.39585415612782837,2026,4,2,Wednesday
2026-04-30,Habitat,3,30.7231268,mensual_sbs,,FP-1359-ab2026.XLS,2,0.01670092233848064,0.01656299548700059,1.670092233848064,2026,4,3,Thursday
2026-05-01,Habitat,3,30.7377664,mensual_sbs,,FP-1359-my2026.XLS,2,0.0004765009790606012,0.00047638748851988296,0.04765009790606012,2026,5,4,Friday
2026-05-04,Habitat,3,30.6126502,mensual_sbs,,FP-1359-my2026.XLS,2,-0.00407043889825387,-0.004078745683837648,-0.407043889825387,2026,5,0,Monday
2026-05-05,Habitat,3,30.9299424,mensual_sbs,,FP-1359-my2026.XLS,2,0.010364741305540326,0.010311395666907782,1.0364741305540326,2026,5,1,Tuesday
2026-05-06,Habitat,3,31.6791471,mensual_sbs,,FP-1359-my2026.XLS,2,0.024222634827797185,0.023933919809724258,2.4222634827797185,2026,5,2,Wednesday
2026-05-07,Habitat,3,31.431747,mensual_sbs,,FP-1359-my2026.XLS,2,-0.007809556842519938,-0.007840211133477038,-0.7809556842519938,2026,5,3,Thursday
2026-05-08,Habitat,3,31.9145516,mensual_sbs,,FP-1359-my2026.XLS,2,0.015360412515409871,0.015243635687636644,1.5360412515409871,2026,5,4,Friday
2026-05-11,Habitat,3,32.2546052,mensual_sbs,,FP-1359-my2026.XLS,2,0.010655126986023555,0.01059876115701255,1.0655126986023555,2026,5,0,Monday
2026-05-12,Habitat,3,32.0105717,mensual_sbs,,FP-1359-my2026.XLS,2,-0.007565849852659179,-0.007594616080480232,-0.7565849852659179,2026,5,1,Tuesday
2026-05-13,Habitat,3,32.2090019,mensual_sbs,,FP-1359-my2026.XLS,2,0.0061988958478989,0.006179761725938877,0.61988958478989,2026,5,2,Wednesday
2026-05-14,Habitat,3,32.2617824,mensual_sbs,,FP-1359-my2026.XLS,2,0.0016386878476977174,0.0016373466637546,0.16386878476977174,2026,5,3,Thursday
2026-05-15,Habitat,3,31.4135285,mensual_sbs,,FP-1359-my2026.XLS,2,-0.02629284053443992,-0.026644678179064615,-2.629284053443992,2026,5,4,Friday
2026-05-18,Habitat,3,31.1928859,mensual_sbs,,FP-1359-my2026.XLS,2,-0.007023808229629558,-0.007048591286458836,-0.7023808229629558,2026,5,0,Monday
2026-05-19,Habitat,3,30.953379100000003,mensual_sbs,,FP-1359-my2026.XLS,2,-0.007678250764223016,-0.0077078802977262285,-0.7678250764223016,2026,5,1,Tuesday
2026-05-20,Habitat,3,31.3896738,mensual_sbs,,FP-1359-my2026.XLS,2,0.014095220382578377,0.013996806462866943,1.4095220382578377,2026,5,2,Wednesday
2026-05-21,Habitat,3,31.6185381,mensual_sbs,,FP-1359-my2026.XLS,2,0.007291069714779885,0.007264618360614967,0.7291069714779885,2026,5,3,Thursday
2026-05-22,Habitat,3,31.7575942,mensual_sbs,,FP-1359-my2026.XLS,2,0.00439792945392381,0.004388286823584429,0.439792945392381,2026,5,4,Friday
2026-05-25,Habitat,3,31.7909107,mensual_sbs,,FP-1359-my2026.XLS,2,0.0010490876541271454,0.001048537746241569,0.10490876541271454,2026,5,0,Monday
2026-05-26,Habitat,3,32.6290876,mensual_sbs,,FP-1359-my2026.XLS,2,0.026365300066726105,0.02602372633035287,2.6365300066726105,2026,5,1,Tuesday
2026-05-27,Habitat,3,32.455315,mensual_sbs,,FP-1359-my2026.XLS,2,-0.00532569595969945,-0.005339928031374514,-0.532569595969945,2026,5,2,Wednesday
2026-05-28,Habitat,3,32.5996811,mensual_sbs,,FP-1359-my2026.XLS,2,0.004448149709839422,0.004438285931477234,0.4448149709839422,2026,5,3,Thursday
2026-05-29,Habitat,3,32.7664958,mensual_sbs,,FP-1359-my2026.XLS,2,0.005117065393624554,0.005104017706154584,0.5117065393624554,2026,5,4,Friday
2026-06-01,Habitat,3,32.9592645,mensual_sbs,,FP-1359-jn2026.XLS,2,0.005883103923490118,0.005865866042723591,0.5883103923490118,2026,6,0,Monday
2026-06-02,Habitat,3,33.2493552,mensual_sbs,,FP-1359-jn2026.XLS,2,0.00880149191435975,0.00876298456751858,0.8801491914359749,2026,6,1,Tuesday
2026-06-03,Habitat,3,32.9572537,mensual_sbs,,FP-1359-jn2026.XLS,2,-0.00878517788519384,-0.008823995071578371,-0.878517788519384,2026,6,2,Wednesday
2026-06-04,Habitat,3,32.670793,mensual_sbs,,FP-1359-jn2026.XLS,2,-0.00869188624172279,-0.00872988100928751,-0.869188624172279,2026,6,3,Thursday
2026-06-05,Habitat,3,31.4515247,mensual_sbs,,FP-1359-jn2026.XLS,2,-0.03731982569263015,-0.038034036253245314,-3.731982569263015,2026,6,4,Friday
2026-06-08,Habitat,3,31.3104321,mensual_sbs,,FP-1359-jn2026.XLS,2,-0.0044860337088841185,-0.004496126152775783,-0.44860337088841185,2026,6,0,Monday
2026-06-09,Habitat,3,31.9522308,mensual_sbs,,FP-1359-jn2026.XLS,2,0.020497918966758677,0.020290664036637318,2.0497918966758677,2026,6,1,Tuesday
2026-06-10,Habitat,3,31.6233726,mensual_sbs,,FP-1359-jn2026.XLS,2,-0.010292182791819315,-0.010345513547301574,-1.0292182791819315,2026,6,2,Wednesday
2026-06-11,Habitat,3,32.717079000000005,mensual_sbs,,FP-1359-jn2026.XLS,2,0.03458538132014444,0.034000748698300304,3.4585381320144437,2026,6,3,Thursday
2026-06-12,Habitat,3,33.1157504,mensual_sbs,,FP-1359-jn2026.XLS,2,0.012185421565293009,0.01211177697261574,1.2185421565293009,2026,6,4,Friday
2026-06-15,Habitat,3,33.9369884,mensual_sbs,,FP-1359-jn2026.XLS,2,0.024799015274616698,0.02449651070474301,2.47990152746167,2026,6,0,Monday
2026-06-16,Habitat,3,33.8156559,mensual_sbs,,FP-1359-jn2026.XLS,2,-0.003575228849711176,-0.00358163525450863,-0.3575228849711176,2026,6,1,Tuesday
2026-06-17,Habitat,3,33.7858426,mensual_sbs,,FP-1359-jn2026.XLS,2,-0.000881641926099741,-0.0008820308009250367,-0.0881641926099741,2026,6,2,Wednesday
2026-06-18,Habitat,3,33.9891692,mensual_sbs,,FP-1359-jn2026.XLS,2,0.006018100611171251,0.006000064170921396,0.6018100611171251,2026,6,3,Thursday
2026-06-19,Habitat,3,34.0731724,mensual_sbs,,FP-1359-jn2026.XLS,2,0.0024714696468661757,0.0024684205884953157,0.24714696468661757,2026,6,4,Friday
2026-06-22,Habitat,3,34.262747399999995,mensual_sbs,,FP-1359-jn2026.XLS,2,0.005563761359655528,0.00554834081048465,0.5563761359655528,2026,6,0,Monday
2026-06-23,Habitat,3,33.2654714,mensual_sbs,,FP-1359-jn2026.XLS,2,-0.029106714308613557,-0.029538718181102458,-2.9106714308613557,2026,6,1,Tuesday
2026-06-24,Habitat,3,33.0983887,mensual_sbs,,FP-1359-jn2026.XLS,2,-0.0050227065172447904,-0.005035362704285123,-0.502270651724479,2026,6,2,Wednesday
2026-06-25,Habitat,3,33.4136279,mensual_sbs,,FP-1359-jn2026.XLS,2,0.0095243065412427,0.009479236283012046,0.95243065412427,2026,6,3,Thursday
2026-06-26,Habitat,3,33.1006036,mensual_sbs,,FP-1359-jn2026.XLS,2,-0.00936816262325113,-0.00941231985652654,-0.9368162623251131,2026,6,4,Friday
2026-06-29,Habitat,3,33.1735992,mensual_sbs,,FP-1359-jn2026.XLS,2,0.0022052649215134057,0.0022028368938007115,0.22052649215134057,2026,6,0,Monday
2026-06-30,Habitat,3,33.5370629,mensual_sbs,,FP-1359-jn2026.XLS,2,0.01095641440076256,0.010896827734890268,1.095641440076256,2026,6,1,Tuesday
2015-01-02,Integra,3,32.6142273,mensual_sbs,,FP-1359-en2015.XLS,2,,,,2015,1,4,Friday
2015-01-05,Integra,3,32.342661,mensual_sbs,,FP-1359-en2015.XLS,2,-0.008326620695379927,-0.008361480646750798,-0.8326620695379927,2015,1,0,Monday
2015-01-06,Integra,3,32.0200626,mensual_sbs,,FP-1359-en2015.XLS,2,-0.009974392645057728,-0.010024470172927838,-0.9974392645057728,2015,1,1,Tuesday
2015-01-07,Integra,3,32.1955741,mensual_sbs,,FP-1359-en2015.XLS,2,0.005481297841060329,0.0054663301978788905,0.5481297841060329,2015,1,2,Wednesday
2015-01-08,Integra,3,32.392344,mensual_sbs,,FP-1359-en2015.XLS,2,0.006111706515586013,0.00609310578697494,0.6111706515586013,2015,1,3,Thursday
2015-01-09,Integra,3,32.3027792,mensual_sbs,,FP-1359-en2015.XLS,2,-0.00276499903804428,-0.0027688287088709035,-0.276499903804428,2015,1,4,Friday
2015-01-12,Integra,3,32.0868927,mensual_sbs,,FP-1359-en2015.XLS,2,-0.006683217523277496,-0.006705650225793608,-0.6683217523277496,2015,1,0,Monday
2015-01-13,Integra,3,32.0694448,mensual_sbs,,FP-1359-en2015.XLS,2,-0.0005437703227648694,-0.0005439182194638166,-0.054377032276486936,2015,1,1,Tuesday
2015-01-14,Integra,3,31.8276114,mensual_sbs,,FP-1359-en2015.XLS,2,-0.007540928803357438,-0.0075695053601300705,-0.7540928803357438,2015,1,2,Wednesday
2015-01-15,Integra,3,31.7168492,mensual_sbs,,FP-1359-en2015.XLS,2,-0.0034800663677827526,-0.003486135884383222,-0.34800663677827526,2015,1,3,Thursday
2015-01-16,Integra,3,31.9730369,mensual_sbs,,FP-1359-en2015.XLS,2,0.008077337644244897,0.008044890559470127,0.8077337644244897,2015,1,4,Friday
2015-01-19,Integra,3,31.9589719,mensual_sbs,,FP-1359-en2015.XLS,2,-0.00043990190997456047,-0.000439998695204806,-0.04399019099745605,2015,1,0,Monday
2015-01-20,Integra,3,32.0831436,mensual_sbs,,FP-1359-en2015.XLS,2,0.0038853471378408333,0.0038778186708211364,0.38853471378408333,2015,1,1,Tuesday
2015-01-21,Integra,3,32.1461379,mensual_sbs,,FP-1359-en2015.XLS,2,0.001963470312803084,0.001961545224459115,0.1963470312803084,2015,1,2,Wednesday
2015-01-22,Integra,3,32.3455469,mensual_sbs,,FP-1359-en2015.XLS,2,0.006203202407092379,0.006184041744526832,0.6203202407092379,2015,1,3,Thursday
2015-01-23,Integra,3,32.4730966,mensual_sbs,,FP-1359-en2015.XLS,2,0.0039433465260096945,0.0039355919144927936,0.39433465260096945,2015,1,4,Friday
2015-01-26,Integra,3,32.6603051,mensual_sbs,,FP-1359-en2015.XLS,2,0.005765033815715803,0.005748479601531556,0.5765033815715803,2015,1,0,Monday
2015-01-27,Integra,3,32.4779544,mensual_sbs,,FP-1359-en2015.XLS,2,-0.005583251578381576,-0.00559889618650522,-0.5583251578381576,2015,1,1,Tuesday
2015-01-28,Integra,3,32.3633196,mensual_sbs,,FP-1359-en2015.XLS,2,-0.003529618848162608,-0.0035358626492575764,-0.3529618848162608,2015,1,2,Wednesday
2015-01-29,Integra,3,32.5466928,mensual_sbs,,FP-1359-en2015.XLS,2,0.005666081300263359,0.005650089440627075,0.5666081300263359,2015,1,3,Thursday
2015-01-30,Integra,3,32.4722988,mensual_sbs,,FP-1359-en2015.XLS,2,-0.0022857621957830254,-0.0022883785378417245,-0.22857621957830254,2015,1,4,Friday
2015-02-02,Integra,3,32.707936,mensual_sbs,,FP-1359-fe2015.XLS,2,0.007256560474862228,0.0072303583218808285,0.7256560474862228,2015,2,0,Monday
2015-02-03,Integra,3,32.8445705,mensual_sbs,,FP-1359-fe2015.XLS,2,0.00417741125578841,0.0041687100971834305,0.417741125578841,2015,2,1,Tuesday
2015-02-04,Integra,3,32.9024983,mensual_sbs,,FP-1359-fe2015.XLS,2,0.0017636948548314102,0.0017621413713732436,0.17636948548314102,2015,2,2,Wednesday
2015-02-05,Integra,3,33.051065,mensual_sbs,,FP-1359-fe2015.XLS,2,0.004515362287853986,0.004505198623159529,0.45153622878539856,2015,2,3,Thursday
2015-02-06,Integra,3,32.9229218,mensual_sbs,,FP-1359-fe2015.XLS,2,-0.0038771277113158753,-0.003884663254776494,-0.38771277113158753,2015,2,4,Friday
2015-02-09,Integra,3,32.7542888,mensual_sbs,,FP-1359-fe2015.XLS,2,-0.005122054507325058,-0.005135217194417753,-0.5122054507325058,2015,2,0,Monday
2015-02-10,Integra,3,32.9998633,mensual_sbs,,FP-1359-fe2015.XLS,2,0.007497476177837248,0.007469509801158674,0.7497476177837248,2015,2,1,Tuesday
2015-02-11,Integra,3,32.9741368,mensual_sbs,,FP-1359-fe2015.XLS,2,-0.0007795941385007055,-0.000779898180040703,-0.07795941385007055,2015,2,2,Wednesday
2015-02-12,Integra,3,33.0535644,mensual_sbs,,FP-1359-fe2015.XLS,2,0.002408784814649012,0.0024058883428930205,0.2408784814649012,2015,2,3,Thursday
2015-02-13,Integra,3,33.3135805,mensual_sbs,,FP-1359-fe2015.XLS,2,0.007866507129258293,0.007835727475585783,0.7866507129258293,2015,2,4,Friday
2015-02-16,Integra,3,33.4404831,mensual_sbs,,FP-1359-fe2015.XLS,2,0.0038093353549912834,0.0038020982103858982,0.38093353549912834,2015,2,0,Monday
2015-02-17,Integra,3,33.3286049,mensual_sbs,,FP-1359-fe2015.XLS,2,-0.0033455916191593715,-0.0033512006245889356,-0.33455916191593715,2015,2,1,Tuesday
2015-02-18,Integra,3,33.3193705,mensual_sbs,,FP-1359-fe2015.XLS,2,-0.00027707130339571506,-0.00027710969474088824,-0.027707130339571506,2015,2,2,Wednesday
2015-02-19,Integra,3,33.3559804,mensual_sbs,,FP-1359-fe2015.XLS,2,0.001098757252931959,0.001098154060982111,0.10987572529319589,2015,2,3,Thursday
2015-02-20,Integra,3,33.4033293,mensual_sbs,,FP-1359-fe2015.XLS,2,0.0014195025729180077,0.0014184960315535276,0.14195025729180077,2015,2,4,Friday
2015-02-23,Integra,3,33.3646222,mensual_sbs,,FP-1359-fe2015.XLS,2,-0.0011587797028365099,-0.0011594516071459008,-0.11587797028365099,2015,2,0,Monday
2015-02-24,Integra,3,33.4043194,mensual_sbs,,FP-1359-fe2015.XLS,2,0.0011897991759666215,0.0011890919258618637,0.11897991759666215,2015,2,1,Tuesday
2015-02-25,Integra,3,33.3539001,mensual_sbs,,FP-1359-fe2015.XLS,2,-0.0015093646841373154,-0.0015105049225136316,-0.15093646841373154,2015,2,2,Wednesday
2015-02-26,Integra,3,33.3715799,mensual_sbs,,FP-1359-fe2015.XLS,2,0.000530066947103558,0.0005299265112440988,0.053006694710355795,2015,2,3,Thursday
2015-02-27,Integra,3,33.3760257,mensual_sbs,,FP-1359-fe2015.XLS,2,0.00013322114246072658,0.0001332122693123792,0.013322114246072658,2015,2,4,Friday
2015-03-02,Integra,3,33.4371415,mensual_sbs,,FP-1359-ma2015.XLS,2,0.0018311287434082946,0.0018294542709756118,0.18311287434082946,2015,3,0,Monday
2015-03-03,Integra,3,33.2805757,mensual_sbs,,FP-1359-ma2015.XLS,2,-0.004682391884485826,-0.004693388622150636,-0.4682391884485826,2015,3,1,Tuesday
2015-03-04,Integra,3,33.2062066,mensual_sbs,,FP-1359-ma2015.XLS,2,-0.002234609781705088,-0.0022371102478819485,-0.2234609781705088,2015,3,2,Wednesday
2015-03-05,Integra,3,33.2815551,mensual_sbs,,FP-1359-ma2015.XLS,2,0.0022691089321837943,0.0022665383923329524,0.22691089321837943,2015,3,3,Thursday
2015-03-06,Integra,3,33.0630103,mensual_sbs,,FP-1359-ma2015.XLS,2,-0.006566544121611617,-0.006588198721777079,-0.6566544121611617,2015,3,4,Friday
2015-03-09,Integra,3,32.9766374,mensual_sbs,,FP-1359-ma2015.XLS,2,-0.002612372534027907,-0.002615790733527617,-0.2612372534027907,2015,3,0,Monday
2015-03-10,Integra,3,32.6756267,mensual_sbs,,FP-1359-ma2015.XLS,2,-0.009127998599396281,-0.00916991404299145,-0.9127998599396281,2015,3,1,Tuesday
2015-03-11,Integra,3,32.6406243,mensual_sbs,,FP-1359-ma2015.XLS,2,-0.0010712082226108643,-0.0010717823762009461,-0.10712082226108643,2015,3,2,Wednesday
2015-03-12,Integra,3,32.9042669,mensual_sbs,,FP-1359-ma2015.XLS,2,0.008077131049236908,0.008044685619807816,0.8077131049236908,2015,3,3,Thursday
2015-03-13,Integra,3,32.865144,mensual_sbs,,FP-1359-ma2015.XLS,2,-0.0011889916927461108,-0.0011896991041619462,-0.11889916927461108,2015,3,4,Friday
2015-03-16,Integra,3,33.0007152,mensual_sbs,,FP-1359-ma2015.XLS,2,0.004125075490312824,0.004116590692031242,0.4125075490312824,2015,3,0,Monday
2015-03-17,Integra,3,33.0527569,mensual_sbs,,FP-1359-ma2015.XLS,2,0.0015769870345112569,0.0015757448961769773,0.1576987034511257,2015,3,1,Tuesday
2015-03-18,Integra,3,33.1197976,mensual_sbs,,FP-1359-ma2015.XLS,2,0.002028293742722509,0.00202623953219504,0.2028293742722509,2015,3,2,Wednesday
2015-03-19,Integra,3,33.1290323,mensual_sbs,,FP-1359-ma2015.XLS,2,0.00027882718703575726,0.0002787883219599008,0.027882718703575726,2015,3,3,Thursday
2015-03-20,Integra,3,33.1405396,mensual_sbs,,FP-1359-ma2015.XLS,2,0.000347347906084039,0.00034728759476571107,0.0347347906084039,2015,3,4,Friday
2015-03-23,Integra,3,33.1019354,mensual_sbs,,FP-1359-ma2015.XLS,2,-0.0011648633506256,-0.0011655423312694098,-0.11648633506256001,2015,3,0,Monday
2015-03-24,Integra,3,32.954343,mensual_sbs,,FP-1359-ma2015.XLS,2,-0.004458724186864327,-0.004468693943519106,-0.4458724186864327,2015,3,1,Tuesday
2015-03-25,Integra,3,32.8300805,mensual_sbs,,FP-1359-ma2015.XLS,2,-0.003770747303322053,-0.003777874493130558,-0.3770747303322053,2015,3,2,Wednesday
2015-03-26,Integra,3,32.7389698,mensual_sbs,,FP-1359-ma2015.XLS,2,-0.0027752201216808547,-0.002779078184678691,-0.2775220121680855,2015,3,3,Thursday
2015-03-27,Integra,3,32.8177935,mensual_sbs,,FP-1359-ma2015.XLS,2,0.0024076414279841085,0.0024047477031317564,0.24076414279841085,2015,3,4,Friday
2015-03-30,Integra,3,33.0812071,mensual_sbs,,FP-1359-ma2015.XLS,2,0.008026548159004054,0.007994506761681501,0.8026548159004054,2015,3,0,Monday
2015-03-31,Integra,3,32.9346598,mensual_sbs,,FP-1359-ma2015.XLS,2,-0.004429926016817021,-0.004439767213678245,-0.44299260168170207,2015,3,1,Tuesday
2015-04-01,Integra,3,33.0068544,mensual_sbs,,FP-1359-ab2015.XLS,2,0.0021920554345609133,0.002189656386304985,0.21920554345609133,2015,4,2,Wednesday
2015-04-02,Integra,3,33.120784,mensual_sbs,,FP-1359-ab2015.XLS,2,0.0034516951727456835,0.0034457517456352883,0.34516951727456835,2015,4,3,Thursday
2015-04-06,Integra,3,33.3445564,mensual_sbs,,FP-1359-ab2015.XLS,2,0.006756253112849109,0.006733531917471752,0.6756253112849109,2015,4,0,Monday
2015-04-07,Integra,3,33.421574,mensual_sbs,,FP-1359-ab2015.XLS,2,0.0023097503255433693,0.0023070869526227605,0.23097503255433693,2015,4,1,Tuesday
2015-04-08,Integra,3,33.5575544,mensual_sbs,,FP-1359-ab2015.XLS,2,0.004068641411083762,0.004060386871882861,0.4068641411083762,2015,4,2,Wednesday
2015-04-09,Integra,3,33.7867827,mensual_sbs,,FP-1359-ab2015.XLS,2,0.006830900049140665,0.006807675156028406,0.6830900049140665,2015,4,3,Thursday
2015-04-10,Integra,3,33.9286421,mensual_sbs,,FP-1359-ab2015.XLS,2,0.004198665533193591,0.004189875732097739,0.41986655331935907,2015,4,4,Friday
2015-04-13,Integra,3,33.9084879,mensual_sbs,,FP-1359-ab2015.XLS,2,-0.0005940172890090967,-0.0005941937871776876,-0.05940172890090967,2015,4,0,Monday
2015-04-14,Integra,3,33.9029038,mensual_sbs,,FP-1359-ab2015.XLS,2,-0.00016468148082771084,-0.00016469504231167857,-0.016468148082771084,2015,4,1,Tuesday
2015-04-15,Integra,3,33.9544015,mensual_sbs,,FP-1359-ab2015.XLS,2,0.0015189760825149445,0.0015178236052546396,0.15189760825149445,2015,4,2,Wednesday
2015-04-16,Integra,3,33.9170453,mensual_sbs,,FP-1359-ab2015.XLS,2,-0.0011001872614366803,-0.0011007929117016826,-0.11001872614366803,2015,4,3,Thursday
2015-04-17,Integra,3,33.6464949,mensual_sbs,,FP-1359-ab2015.XLS,2,-0.007976826920120805,-0.008008812010548226,-0.7976826920120805,2015,4,4,Friday
2015-04-20,Integra,3,33.7472707,mensual_sbs,,FP-1359-ab2015.XLS,2,0.002995135163395668,0.002990658682288714,0.2995135163395668,2015,4,0,Monday
2015-04-21,Integra,3,33.8883137,mensual_sbs,,FP-1359-ab2015.XLS,2,0.004179389831367786,0.004170680439881805,0.4179389831367786,2015,4,1,Tuesday
2015-04-22,Integra,3,33.9672843,mensual_sbs,,FP-1359-ab2015.XLS,2,0.002330319552017235,0.0023276085682321338,0.23303195520172348,2015,4,2,Wednesday
2015-04-23,Integra,3,34.0006811,mensual_sbs,,FP-1359-ab2015.XLS,2,0.0009832048892999268,0.0009827218599580347,0.09832048892999268,2015,4,3,Thursday
2015-04-24,Integra,3,34.1011926,mensual_sbs,,FP-1359-ab2015.XLS,2,0.0029561613693673827,0.002951800516489221,0.29561613693673827,2015,4,4,Friday
2015-04-27,Integra,3,34.1664975,mensual_sbs,,FP-1359-ab2015.XLS,2,0.0019150327311427962,0.0019132013936368933,0.19150327311427962,2015,4,0,Monday
2015-04-28,Integra,3,34.1571707,mensual_sbs,,FP-1359-ab2015.XLS,2,-0.0002729808637832454,-0.00027301812984134274,-0.027298086378324538,2015,4,1,Tuesday
2015-04-29,Integra,3,33.9285845,mensual_sbs,,FP-1359-ab2015.XLS,2,-0.006692187769521629,-0.006714680866276056,-0.6692187769521629,2015,4,2,Wednesday
2015-04-30,Integra,3,33.7240284,mensual_sbs,,FP-1359-ab2015.XLS,2,-0.006029019571977656,-0.006047267492157922,-0.6029019571977656,2015,4,3,Thursday
2015-05-01,Integra,3,33.8888365,mensual_sbs,,FP-1359-my2015.XLS,2,0.004886963622649398,0.004875061178049561,0.48869636226493984,2015,5,4,Friday
2015-05-04,Integra,3,34.120605,mensual_sbs,,FP-1359-my2015.XLS,2,0.006839081064349939,0.006815800633674743,0.6839081064349939,2015,5,0,Monday
2015-05-05,Integra,3,33.8814915,mensual_sbs,,FP-1359-my2015.XLS,2,-0.007007891565814717,-0.007032562164731623,-0.7007891565814717,2015,5,1,Tuesday
2015-05-06,Integra,3,33.7745152,mensual_sbs,,FP-1359-my2015.XLS,2,-0.003157366906353598,-0.0031623619060464738,-0.3157366906353598,2015,5,2,Wednesday
