periodo,afp,identificador_agregacion,fecha_cartera,archivo,estado_cobertura,factor_reescala,error_cobertura_pct,total_exterior_miles_soles,total_fondo_miles_soles,usar_modelo_principal,usar_analisis_ampliado,identificador_canonico,canonical_security_id,ticker,name,securityType,securityType2,marketSector,exchCode,estado_identidad_final,usar_en_enriquecimiento_automatico,tipo_identificador,entidad_administradora,moneda,valor,valor_reconciliado_miles_soles,peso_exterior_reconciliado,peso_total_fondo_reconciliado,peso_exterior_reconciliado_pct,peso_total_fondo_reconciliado_pct,identificador_final,isin_original,fue_corregido_checksum,vehiculo,tipo_activo,region_exposicion_preliminar,confianza_region,sector_tema_preliminar,confianza_sector,indice_referencia_preliminar,confianza_indice,factor_proxy_mercado,confianza_factor_proxy,razon_factor_proxy,regla_refinamiento
2020-07,Profuturo,BBG001T2YZG9,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,US9220427424,BBG001T2YZG9,VT,VANGUARD TOT WORLD STK ETF,ETP,Mutual Fund,Equity,US,openfigi_validado,True,isin,VANGUARD GROUP,USD,917.8131204,995.827513706572,0.0004320646041673,0.0002341863276306,0.0432064604167381,0.0234186327630655,US9220427424,US9220427424,False,etf_etp,renta_variable,Global,alta,Mercado amplio,alta,FTSE Global All Cap,alta,ACWI,alta,regla exacta de ticker VT,ticker::VT
2020-07,Profuturo,BBG001T5K145,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,IE00B4L5YX21,BBG001T5K145,IJPAEUR,ISHARES CORE MSCI JAPAN,ETP,Mutual Fund,Equity,EO,openfigi_validado,True,isin,BlackRock AMIL,USD,27645.8732217,29995.780821496966,0.0130144176465789,0.0070540346177563,1.301441764657893,0.7054034617756368,IE00B4L5YX21,IE00B4L5YX21,False,etf_etp,renta_variable,Japón,media,Mercado amplio,media,No determinado,media,EWJ,media,regla textual: \bJAPAN\b|\bJPN\b|JAPANESE,nombre::\bJAPAN\b|\bJPN\b|JAPANESE
2020-07,Profuturo,BBG001T6CZS1,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,IE00B53L3W79,BBG001T6CZS1,CSSX5MXN,ISHARES CORE EURO STOXX 50,ETP,Mutual Fund,Equity,XS,openfigi_validado,True,isin,BlackRock AMIL,EUR,84034.01380395301,91176.9304373242,0.039559385351756,0.0214418563555016,3.955938535175604,2.1441856355501647,IE00B53L3W79,IE00B53L3W79,False,etf_etp,renta_variable,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN
2020-07,Profuturo,BBG001TBPH88,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,US5771307924,BBG001TBPH88,MIJFX,MATTHEWS JAPAN FUND-INST,Open-End Fund,Mutual Fund,Equity,US,openfigi_validado,True,isin,Matthews Intern,USD,33811.6359893288,36685.6352924337,0.0159169778632213,0.0086272713775049,1.591697786322139,0.862727137750493,US5771307924,US5771307924,False,fondo_mutuo_o_abierto,renta_variable,Japón,media,Mercado amplio,media,No determinado,media,EWJ,media,regla textual: \bJAPAN\b|\bJPN\b|JAPANESE,nombre::\bJAPAN\b|\bJPN\b|JAPANESE
2020-07,Profuturo,BBG002DVG549,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,LU0729060128,BBG002DVG549,AEIDI4C,AMUNDI-EMER MKT EQ F-QI4USD,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,True,isin,Amundi Asset,USD,52668.6101126687,57145.45792941105,0.0247939822111703,0.0134387579666775,2.479398221117037,1.343875796667754,LU0729060128,LU0729060128,False,fondo_mutuo_o_abierto,renta_variable,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,RESIDUAL_NO_MAPEADO,baja,sin regla suficientemente específica,sin_cambio
2020-07,Profuturo,BBG003HC3DG9,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,US46434G1031,BBG003HC3DG9,IEMG,ISHARES CORE MSCI EMERGING,ETP,Mutual Fund,Equity,US,openfigi_validado,True,isin,BlackRock USA,USD,60892.79681481,66068.70299294067,0.0286655546403275,0.0155372157449711,2.866555464032752,1.553721574497118,US46434G1031,US46434G1031,False,etf_etp,renta_variable,Mercados emergentes,alta,Mercado amplio,alta,MSCI Emerging Markets IMI,alta,EEM,alta,regla exacta de ticker IEMG,ticker::IEMG
2020-07,Profuturo,BBG005HJL932,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,US2330518794,BBG005HJL932,ASHRGBP,XTRACKERS HARVEST CSI 300 CH,ETP,Mutual Fund,Equity,X2,openfigi_validado,True,isin,DBX Advisors LL,USD,22329.2856624,24227.28170887412,0.0105116104320459,0.0056974707504881,1.0511610432045917,0.5697470750488194,US2330518794,US2330518794,False,etf_etp,renta_variable,China,alta,Mercado amplio,alta,CSI 300,alta,MCHI,alta,regla exacta de ticker ASHR,ticker::ASHR
2020-07,Profuturo,BBG006B70NT6,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,IE00BKM4GZ66,BBG006B70NT6,EMIMHUF,ISHARES CORE EM IMI ACC,ETP,Mutual Fund,Equity,EO,openfigi_validado,True,isin,BlackRock AMIL,USD,30088.371024,32645.89167700329,0.0141642343387509,0.0076772547241733,1.4164234338750998,0.7677254724173341,IE00BKM4GZ66,IE00BKM4GZ66,False,etf_etp,renta_variable,Mercados emergentes,alta,Mercado amplio,alta,MSCI Emerging Markets IMI,alta,EEM,alta,regla exacta de ticker EMIM,ticker::EMIM
2020-07,Profuturo,BBG007T9G2T0,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,IE00BQ1YBP44,BBG007T9G2T0,CGJPYIA,COMGEST GROWTH JAPAN-YEN IA,Open-End Fund,Mutual Fund,Equity,ID,openfigi_validado,True,isin,Comgest AMI,JPY,56328.571201364,61116.51681951476,0.0265169251544636,0.0143726222006722,2.651692515446364,1.4372622200672256,IE00BQ1YBP44,IE00BQ1YBP44,False,fondo_mutuo_o_abierto,renta_variable,Japón,media,Mercado amplio,media,No determinado,media,EWJ,media,regla textual: \bJAPAN\b|\bJPN\b|JAPANESE,nombre::\bJAPAN\b|\bJPN\b|JAPANESE
2020-07,Profuturo,BBG009F4HS05,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,LU1079841513,BBG009F4HS05,UCAPUSD,OSSIAM SHILLER BRLY CAPE USD,ETP,Mutual Fund,Equity,X2,openfigi_validado,True,isin,OSSIAM LUX,USD,3305.508678,3586.4779171098,0.0015560828961667,0.0008434232645472,0.1556082896166795,0.0843423264547267,LU1079841513,LU1079841513,False,etf_etp,renta_variable,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,RESIDUAL_NO_MAPEADO,baja,sin regla suficientemente específica,sin_cambio
2020-07,Profuturo,BBG009QNC524,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,LU1240965456,BBG009QNC524,INVSACE,INVESCO EURO EQ-S ACC EUR,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,True,isin,Invesco Managem,EUR,1036.5739147519,1124.6830115596947,0.0004879717757492,0.0002644889607894,0.0487971775749211,0.0264488960789407,LU1240965456,LU1240965456,False,fondo_mutuo_o_abierto,renta_variable,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN
2020-07,Profuturo,BBG00DHT2K02,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,LU1397645281,BBG00DHT2K02,CAEMVCE,CANDR EQ L EMR MK-V2 CAP EUR,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,True,isin,Candriam Luxemb,EUR,65275.4960321327,70823.93297157522,0.0307287297687152,0.0166554915813061,3.0728729768715257,1.6655491581306183,LU1397645281,LU1397645281,False,fondo_mutuo_o_abierto,renta_variable,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,RESIDUAL_NO_MAPEADO,baja,sin regla suficientemente específica,sin_cambio
2020-07,Profuturo,BBG00JNKWY26,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,BRSTNCNTF1Q6,BBG00JNKWY26,BNTNF 10 01/01/29 NTNF,NOTA DO TESOURO NACIONAL,DOMESTIC,Govt,Govt,SAO PAULO,openfigi_validado,True,isin,GOB BRA,BRL,100.0107774032,108.5117237830348,4.70805177990412e-05,2.5518437428019058e-05,0.0047080517799041,0.0025518437428019,BRSTNCNTF1Q6,BRSTNCNTF1Q6,False,otro_o_no_determinado,no_determinado,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,RESIDUAL_NO_MAPEADO,baja,sin regla suficientemente específica,sin_cambio
2020-07,Profuturo,BBG00LNNY7Z6,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,LU1865158890,BBG00LNNY7Z6,THESC2E,CTLX EU SMLR COS 2E EUR,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,True,isin,THREADNEEDLE IN,EUR,87416.80000438739,94847.2544896883,0.041151846984944,0.0223049975111806,4.115184698494404,2.2304997511180624,LU1865158890,LU1865158890,False,fondo_mutuo_o_abierto,renta_variable,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,RESIDUAL_NO_MAPEADO,baja,sin regla suficientemente específica,sin_cambio
2020-07,Profuturo,BBG00M4YWTV9,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,LU1866781336,BBG00M4YWTV9,GFAVEAC,GROUPAMA AVENIR EUROPE-ACEUR,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,True,isin,GRAM,EUR,111855.848564236,121363.6295814953,0.0526566376743999,0.0285407887695621,5.265663767439997,2.854078876956216,LU1866781336,LU1866781336,False,fondo_mutuo_o_abierto,renta_variable,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN
2020-07,Profuturo,BBG00NDLMKR0,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,LU1951186714,BBG00NDLMKR0,UBCOIA3,UBS L EQ CHIN OPP USD-IA3A,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,True,isin,UBS,USD,111937.567417547,121452.29456209636,0.0526951071876636,0.0285616398968011,5.269510718766368,2.856163989680117,LU1951186714,LU1951186714,False,fondo_mutuo_o_abierto,renta_variable,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,RESIDUAL_NO_MAPEADO,baja,sin regla suficientemente específica,sin_cambio
2020-07,Profuturo,CVL79033FI12,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,CVL79033FI12,,,,,,,,isin_no_resuelto,False,isin,LARRAIN VIAL,USD,29767.2664119504,32297.49307564346,0.0140130729159974,0.0075953226748162,1.4013072915997455,0.7595322674816292,CVL79033FI12,CVL79033FI12,False,otro_o_no_determinado,no_determinado,No determinado,baja,No determinado,baja,No determinado,baja,RESIDUAL_NO_MAPEADO,baja,identidad económica no resuelta,isin_no_resuelto
2020-07,Profuturo,PRIVATE::00575F03CD1DC997,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,Harbourvest Partners Co-investment Fund IV LP,PRIVATE::00575F03CD1DC997,,Harbourvest Partners Co-investment Fund IV LP,,,,,fondo_privado_sin_isin,False,fondo_sin_isin,HbVest IV,USD,28541.9406524439,30968.014255338312,0.013436245370727,0.0072826723831697,1.3436245370727085,0.7282672383169762,Harbourvest Partners Co-investment Fund IV LP,,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::00F1094E1549E35A,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,ICG EUROPE FUND VI FEEDER LIMITED PARTNERSHIP,PRIVATE::00F1094E1549E35A,,ICG EUROPE FUND VI FEEDER LIMITED PARTNERSHIP,,,,,fondo_privado_sin_isin,False,fondo_sin_isin,ICG Europe Fund,EUR,61470.2825813487,66695.27522459775,0.028937408630629,0.0156845652085152,2.893740863062905,1.568456520851528,ICG EUROPE FUND VI FEEDER LIMITED PARTNERSHIP,,False,fondo_privado,mercados_privados_y_alternativos,Europa,media,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::0DC951B9D24F4541,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,HIPEP VII PARTNERSHIP FEEDER FUND L.P.,PRIVATE::0DC951B9D24F4541,,HIPEP VII PARTNERSHIP FEEDER FUND L.P.,,,,,fondo_privado_sin_isin,False,fondo_sin_isin,HIPEPLLC,USD,72592.3726584596,78762.7463279558,0.0341731819486075,0.0185224429560035,3.4173181948607523,1.852244295600357,HIPEP VII PARTNERSHIP FEEDER FUND L.P.,,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::1EFE2B2ED25BCF62,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,"Apollo European Principal Finance Fund III (EURO B), L.P",PRIVATE::1EFE2B2ED25BCF62,,"Apollo European Principal Finance Fund III (EURO B), L.P",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,Apollo EPF III,EUR,20677.1851410488,22434.752142666253,0.0097338767715255,0.0052759259442826,0.9733876771525528,0.5275925944282644,"Apollo European Principal Finance Fund III (EURO B), L.P",,False,fondo_privado,mercados_privados_y_alternativos,Europa,media,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::1F712FD10529C4AD,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,Bridgepoint Europe V D LP,PRIVATE::1F712FD10529C4AD,,Bridgepoint Europe V D LP,,,,,fondo_privado_sin_isin,False,fondo_sin_isin,BridgeAdv,EUR,106222.60029258,115251.55350002657,0.0500047610226379,0.0271034267444955,5.000476102263791,2.7103426744495547,Bridgepoint Europe V D LP,,False,fondo_privado,mercados_privados_y_alternativos,Europa,media,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::246233368CD9684F,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,Lexington Capital Partners VIII-A feeder LP,PRIVATE::246233368CD9684F,,Lexington Capital Partners VIII-A feeder LP,,,,,fondo_privado_sin_isin,False,fondo_sin_isin,Lexington GP 8,USD,95961.5484387566,104118.30912980676,0.0451743252737667,0.0244852488193125,4.517432527376672,2.4485248819312524,Lexington Capital Partners VIII-A feeder LP,,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::2DB61FEDCB9F57BD,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,"HIPEP VI- Cayman Fund, L.P",PRIVATE::2DB61FEDCB9F57BD,,"HIPEP VI- Cayman Fund, L.P",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,HIPEP VI,EUR,8811.6632304549,9560.657274739391,0.004148129614952,0.002248356453391,0.4148129614952026,0.2248356453391041,"HIPEP VI- Cayman Fund, L.P",,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::51AC00B95ABA8D5C,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,Partners Group Direct Investment 2012,PRIVATE::51AC00B95ABA8D5C,,Partners Group Direct Investment 2012,,,,,fondo_privado_sin_isin,False,fondo_sin_isin,PGM X Ltd,USD,29613.1674466872,32130.29565164506,0.0139405301434556,0.0075560032643997,1.3940530143455665,0.7556003264399772,Partners Group Direct Investment 2012,,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::5377CFFF96F6B1CF,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,"Starwood Opportunity Fund XI Investor KP, L.P.",PRIVATE::5377CFFF96F6B1CF,,"Starwood Opportunity Fund XI Investor KP, L.P.",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,Starwood XI M,USD,6320.3948982619,6857.63037952301,0.0029753539791509,0.0016126922109747,0.2975353979150926,0.161269221097472,"Starwood Opportunity Fund XI Investor KP, L.P.",,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::6360247A7DC443CC,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,"Pantheon Asia Fund VI, L.P.",PRIVATE::6360247A7DC443CC,,"Pantheon Asia Fund VI, L.P.",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,PASIA VI,USD,3218.3279758849,3491.8868289015186,0.0015150421933121,0.0008211785090357,0.1515042193312189,0.0821178509035709,"Pantheon Asia Fund VI, L.P.",,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::63FA9A9203381361,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,"Carlyle South America Buyout Fund, L.P.",PRIVATE::63FA9A9203381361,,"Carlyle South America Buyout Fund, L.P.",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,CSABF GenPartLP,USD,8475.1518291275,9195.542302345304,0.0039897153776953,0.0021624932558281,0.3989715377695353,0.216249325582816,"Carlyle South America Buyout Fund, L.P.",,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::65F5EB991AC3E800,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,Partners Group Secondary 2011,PRIVATE::65F5EB991AC3E800,,Partners Group Secondary 2011,,,,,fondo_privado_sin_isin,False,fondo_sin_isin,PG SecPF,USD,2106.526427706,2285.581812281589,0.0009916566748994,0.0005374947003878,0.0991656674899416,0.0537494700387801,Partners Group Secondary 2011,,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::6E34DA1BCF3A6BA0,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,APAX VIII-A L.P.,PRIVATE::6E34DA1BCF3A6BA0,,APAX VIII-A L.P.,,,,,fondo_privado_sin_isin,False,fondo_sin_isin,APAX VIII GP,EUR,9120.2481305745,9895.471984862044,0.0042933973276908,0.0023270940121761,0.4293397327690866,0.2327094012176196,APAX VIII-A L.P.,,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::6EB758D75E3754C5,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,"Partners Group Direct Investments 2009, L.P.",PRIVATE::6EB758D75E3754C5,,"Partners Group Direct Investments 2009, L.P.",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,PARTNERS GROUP,EUR,7985.3595215285,8664.117500206556,0.0037591434728017,0.0020375193812246,0.3759143472801726,0.2037519381224619,"Partners Group Direct Investments 2009, L.P.",,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::72288DFA606D5FDE,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,"Partners Group Direct Equity 2016 (USD) C-G, L.P",PRIVATE::72288DFA606D5FDE,,"Partners Group Direct Equity 2016 (USD) C-G, L.P",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,Partners GMVII,USD,38070.7368790793,41306.761048205466,0.0179219685297712,0.009714010250822,1.7921968529771244,0.9714010250822006,"Partners Group Direct Equity 2016 (USD) C-G, L.P",,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::B38C9B7BE94730F2,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,Actis Global 4 L.P.,PRIVATE::B38C9B7BE94730F2,,Actis Global 4 L.P.,,,,,fondo_privado_sin_isin,False,fondo_sin_isin,Actis GP LLP,USD,23536.443015932105,25537.047803192505,0.0110798851194836,0.0060054852484426,1.1079885119483683,0.6005485248442655,Actis Global 4 L.P.,,False,fondo_privado,mercados_privados_y_alternativos,Global,media,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::B497F1BDEE98CF1C,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,"Lexington Capital Partners VII (Offshore), L.P.",PRIVATE::B497F1BDEE98CF1C,,"Lexington Capital Partners VII (Offshore), L.P.",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,Lexington Partn,USD,2362.1289907344003,2562.910670608073,0.001111982717058,0.0006027134516108,0.111198271705809,0.0602713451610835,"Lexington Capital Partners VII (Offshore), L.P.",,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::B9C921B0FD8317A2,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,"Vista Co-Invest Program International Feeder, L.P.",PRIVATE::B9C921B0FD8317A2,,"Vista Co-Invest Program International Feeder, L.P.",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,VEPF VI Co-Inv,USD,7282.9848991932,7902.040822172226,0.0034284974987669,0.0018583036675137,0.3428497498766993,0.1858303667513765,"Vista Co-Invest Program International Feeder, L.P.",,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::E1622BA4CFF53FCD,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)",PRIVATE::E1622BA4CFF53FCD,,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,TRG MANAGEMENT,USD,19954.3416235113,21650.466707136013,0.0093935949741333,0.0050914874512373,0.9393594974133388,0.5091487451237396,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)",,False,fondo_privado,mercados_privados_y_alternativos,América Latina,media,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::E3E5DD621CB5E32E,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,"Coller International Partners VI Parallel Fund (Latin America),L.P.",PRIVATE::E3E5DD621CB5E32E,,"Coller International Partners VI Parallel Fund (Latin America),L.P.",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,Coller Int GP,USD,1337.730596147,1451.4381021157135,0.0006297426215207,0.000341331158498,0.0629742621520764,0.0341331158498039,"Coller International Partners VI Parallel Fund (Latin America),L.P.",,False,fondo_privado,mercados_privados_y_alternativos,América Latina,media,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2020-07,Profuturo,PRIVATE::E6D6BF899101EF2E,2020-07-31,CA-0001-jl2020.XLS,ampliado,1.0850003029729751,7.834127118680856,2304811.604796,4252287.158613,False,True,Fondo Arias Resource Capital Fund II L.P.,PRIVATE::E6D6BF899101EF2E,,Fondo Arias Resource Capital Fund II L.P.,,,,,fondo_privado_sin_isin,False,fondo_sin_isin,ARC GP II,USD,21439.0872849948,23261.41619968342,0.0100925455908324,0.0054703305143838,1.009254559083249,0.547033051438388,Fondo Arias Resource Capital Fund II L.P.,,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
