fecha_cartera,archivo,hoja,fila_excel_aprox,afp,fondo,valor,tipo_valor,participacion_reportada,administrador,fondo_local
2019-09-30,CA-0001-se2019.XLS,9,26,Integra,3,6000.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2019-09-30,CA-0001-se2019.XLS,9,26,Prima,3,19200.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2019-09-30,CA-0001-se2019.XLS,9,28,Integra,3,83.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2019-09-30,CA-0001-se2019.XLS,9,28,Profuturo,3,23.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2019-09-30,CA-0001-se2019.XLS,9,29,Integra,3,17436.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2019-09-30,CA-0001-se2019.XLS,9,29,Profuturo,3,11237.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2019-09-30,CA-0001-se2019.XLS,9,31,Integra,3,22.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2019-09-30,CA-0001-se2019.XLS,9,31,Profuturo,3,70.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2019-09-30,CA-0001-se2019.XLS,9,32,Integra,3,146.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2019-09-30,CA-0001-se2019.XLS,9,32,Prima,3,583.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2019-09-30,CA-0001-se2019.XLS,9,32,Profuturo,3,291.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2019-09-30,CA-0001-se2019.XLS,9,33,Integra,3,300.0,unidades,,Macrocapitales,Macro-Infraestructura: Fondo de Inversión en Instrumentos de Deuda
2019-09-30,CA-0001-se2019.XLS,9,35,Integra,3,70.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2019-09-30,CA-0001-se2019.XLS,9,35,Prima,3,123.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2019-09-30,CA-0001-se2019.XLS,9,35,Profuturo,3,57.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2019-09-30,CA-0001-se2019.XLS,9,36,Prima,3,158.0,unidades,,SIGMA,Leasing Operativo
2019-09-30,CA-0001-se2019.XLS,9,38,Integra,3,11.0,unidades,,SUMMA,Mezzanine Summa
2019-09-30,CA-0001-se2019.XLS,9,38,Prima,3,20.0,unidades,,SUMMA,Mezzanine Summa
2019-09-30,CA-0001-se2019.XLS,9,40,Integra,3,13144422.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2019-09-30,CA-0001-se2019.XLS,9,40,Profuturo,3,19716635.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2019-09-30,CA-0001-se2019.XLS,9,41,Prima,3,4253969624.0,unidades,,W Capital,FONDO HMC CAPITAL HIGH YIELD PERU FI - Dólares *
2019-09-30,CA-0001-se2019.XLS,9,42,Prima,3,38227521.0,unidades,,W Capital,FONDO HMC CAPITAL HIGH YIELD PERU FI - Soles *
2019-10-31,CA-0001-oc2019.XLS,9,5,Integra,3,541346.0,unidades,,ACCAPITALES,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2019-10-31,CA-0001-oc2019.XLS,9,5,Profuturo,3,70021.0,unidades,,ACCAPITALES,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2019-10-31,CA-0001-oc2019.XLS,9,6,Integra,3,9809890.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2019-10-31,CA-0001-oc2019.XLS,9,6,Prima,3,12907753.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2019-10-31,CA-0001-oc2019.XLS,9,6,Profuturo,3,2151290.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2019-10-31,CA-0001-oc2019.XLS,9,7,Integra,3,34907.0,unidades,,ACCAPITALES,Multirenta Inmobiliaria - Aumento Capital
2019-10-31,CA-0001-oc2019.XLS,9,7,Profuturo,3,74738.0,unidades,,ACCAPITALES,Multirenta Inmobiliaria - Aumento Capital
2019-10-31,CA-0001-oc2019.XLS,9,11,Habitat,3,6629.0,unidades,,BlackRock ITC P,ETF - EPU
2019-10-31,CA-0001-oc2019.XLS,9,11,Prima,3,7.0,unidades,,BlackRock ITC P,ETF - EPU
2019-10-31,CA-0001-oc2019.XLS,9,11,Profuturo,3,208.0,unidades,,BlackRock ITC P,ETF - EPU
2019-10-31,CA-0001-oc2019.XLS,9,13,Integra,3,51.169931999999996,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2019-10-31,CA-0001-oc2019.XLS,9,13,Prima,3,63.8856174,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2019-10-31,CA-0001-oc2019.XLS,9,13,Profuturo,3,28.7485284,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2019-10-31,CA-0001-oc2019.XLS,9,15,Habitat,3,30000000.0,unidades,,COMPASS GROUP,Fondo de Inversión Adelanto de Efectivo
2019-10-31,CA-0001-oc2019.XLS,9,16,Integra,3,48104.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2019-10-31,CA-0001-oc2019.XLS,9,16,Prima,3,67254.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2019-10-31,CA-0001-oc2019.XLS,9,18,Integra,3,14635.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2019-10-31,CA-0001-oc2019.XLS,9,18,Prima,3,42749.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2019-10-31,CA-0001-oc2019.XLS,9,18,Profuturo,3,30000.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2019-10-31,CA-0001-oc2019.XLS,9,20,Integra,3,992791.0,unidades,,Efic Partners,Latam Perú - solicito cambio de emisor el 17-09-2015
2019-10-31,CA-0001-oc2019.XLS,9,20,Profuturo,3,992792.0,unidades,,Efic Partners,Latam Perú - solicito cambio de emisor el 17-09-2015
2019-10-31,CA-0001-oc2019.XLS,9,22,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2019-10-31,CA-0001-oc2019.XLS,9,22,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2019-10-31,CA-0001-oc2019.XLS,9,23,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2019-10-31,CA-0001-oc2019.XLS,9,23,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2019-10-31,CA-0001-oc2019.XLS,9,25,Prima,3,270.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2019-10-31,CA-0001-oc2019.XLS,9,25,Profuturo,3,100.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2019-10-31,CA-0001-oc2019.XLS,9,26,Integra,3,6000.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2019-10-31,CA-0001-oc2019.XLS,9,26,Prima,3,19200.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2019-10-31,CA-0001-oc2019.XLS,9,28,Integra,3,83.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2019-10-31,CA-0001-oc2019.XLS,9,28,Profuturo,3,23.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2019-10-31,CA-0001-oc2019.XLS,9,29,Integra,3,17617.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2019-10-31,CA-0001-oc2019.XLS,9,29,Profuturo,3,11354.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2019-10-31,CA-0001-oc2019.XLS,9,31,Integra,3,22.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2019-10-31,CA-0001-oc2019.XLS,9,31,Profuturo,3,70.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2019-10-31,CA-0001-oc2019.XLS,9,32,Integra,3,146.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2019-10-31,CA-0001-oc2019.XLS,9,32,Prima,3,583.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2019-10-31,CA-0001-oc2019.XLS,9,32,Profuturo,3,291.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2019-10-31,CA-0001-oc2019.XLS,9,33,Integra,3,300.0,unidades,,Macrocapitales,Macro-Infraestructura: Fondo de Inversión en Instrumentos de Deuda
2019-10-31,CA-0001-oc2019.XLS,9,35,Integra,3,70.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2019-10-31,CA-0001-oc2019.XLS,9,35,Prima,3,123.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2019-10-31,CA-0001-oc2019.XLS,9,35,Profuturo,3,57.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2019-10-31,CA-0001-oc2019.XLS,9,36,Prima,3,158.0,unidades,,SIGMA,Leasing Operativo
2019-10-31,CA-0001-oc2019.XLS,9,38,Integra,3,11.0,unidades,,SUMMA,Mezzanine Summa
2019-10-31,CA-0001-oc2019.XLS,9,38,Prima,3,20.0,unidades,,SUMMA,Mezzanine Summa
2019-10-31,CA-0001-oc2019.XLS,9,40,Integra,3,13144422.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2019-10-31,CA-0001-oc2019.XLS,9,40,Profuturo,3,19716635.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2019-10-31,CA-0001-oc2019.XLS,9,41,Prima,3,4253969624.0,unidades,,W Capital,FONDO HMC CAPITAL HIGH YIELD PERU FI - Dólares *
2019-10-31,CA-0001-oc2019.XLS,9,42,Prima,3,38227521.0,unidades,,W Capital,FONDO HMC CAPITAL HIGH YIELD PERU FI - Soles *
2019-11-29,CA-0001-no2019.XLS,9,5,Integra,3,541346.0,unidades,,ACCAPITALES,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2019-11-29,CA-0001-no2019.XLS,9,5,Profuturo,3,70021.0,unidades,,ACCAPITALES,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2019-11-29,CA-0001-no2019.XLS,9,6,Integra,3,9626599.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2019-11-29,CA-0001-no2019.XLS,9,6,Prima,3,12666580.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2019-11-29,CA-0001-no2019.XLS,9,6,Profuturo,3,2111095.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2019-11-29,CA-0001-no2019.XLS,9,7,Integra,3,34907.0,unidades,,ACCAPITALES,Multirenta Inmobiliaria - Aumento Capital
2019-11-29,CA-0001-no2019.XLS,9,7,Profuturo,3,74738.0,unidades,,ACCAPITALES,Multirenta Inmobiliaria - Aumento Capital
2019-11-29,CA-0001-no2019.XLS,9,11,Habitat,3,6629.0,unidades,,BlackRock ITC P,ETF - EPU
2019-11-29,CA-0001-no2019.XLS,9,11,Prima,3,7.0,unidades,,BlackRock ITC P,ETF - EPU
2019-11-29,CA-0001-no2019.XLS,9,11,Profuturo,3,208.0,unidades,,BlackRock ITC P,ETF - EPU
2019-11-29,CA-0001-no2019.XLS,9,13,Integra,3,51.169931999999996,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2019-11-29,CA-0001-no2019.XLS,9,13,Prima,3,63.8856174,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2019-11-29,CA-0001-no2019.XLS,9,13,Profuturo,3,28.7485284,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2019-11-29,CA-0001-no2019.XLS,9,15,Integra,3,48104.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2019-11-29,CA-0001-no2019.XLS,9,15,Prima,3,67254.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2019-11-29,CA-0001-no2019.XLS,9,16,Habitat,3,30000000.0,unidades,,COMPASS GROUP,Fondo de Inversión Adelanto de Efectivo
2019-11-29,CA-0001-no2019.XLS,9,18,Integra,3,14635.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2019-11-29,CA-0001-no2019.XLS,9,18,Prima,3,42749.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2019-11-29,CA-0001-no2019.XLS,9,18,Profuturo,3,30000.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2019-11-29,CA-0001-no2019.XLS,9,20,Integra,3,992791.0,unidades,,Efic Partners,Latam Perú - solicito cambio de emisor el 17-09-2015
2019-11-29,CA-0001-no2019.XLS,9,20,Profuturo,3,992792.0,unidades,,Efic Partners,Latam Perú - solicito cambio de emisor el 17-09-2015
2019-11-29,CA-0001-no2019.XLS,9,22,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2019-11-29,CA-0001-no2019.XLS,9,22,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2019-11-29,CA-0001-no2019.XLS,9,23,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2019-11-29,CA-0001-no2019.XLS,9,23,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2019-11-29,CA-0001-no2019.XLS,9,25,Prima,3,270.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2019-11-29,CA-0001-no2019.XLS,9,25,Profuturo,3,100.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2019-11-29,CA-0001-no2019.XLS,9,26,Integra,3,6000.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2019-11-29,CA-0001-no2019.XLS,9,26,Prima,3,19200.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2019-11-29,CA-0001-no2019.XLS,9,28,Integra,3,83.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2019-11-29,CA-0001-no2019.XLS,9,28,Profuturo,3,23.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2019-11-29,CA-0001-no2019.XLS,9,29,Integra,3,17617.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2019-11-29,CA-0001-no2019.XLS,9,29,Profuturo,3,11354.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2019-11-29,CA-0001-no2019.XLS,9,31,Integra,3,22.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2019-11-29,CA-0001-no2019.XLS,9,31,Profuturo,3,70.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2019-11-29,CA-0001-no2019.XLS,9,32,Integra,3,146.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2019-11-29,CA-0001-no2019.XLS,9,32,Prima,3,583.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2019-11-29,CA-0001-no2019.XLS,9,32,Profuturo,3,291.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2019-11-29,CA-0001-no2019.XLS,9,33,Integra,3,300.0,unidades,,Macrocapitales,Macro-Infraestructura: Fondo de Inversión en Instrumentos de Deuda
2019-11-29,CA-0001-no2019.XLS,9,35,Integra,3,70.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2019-11-29,CA-0001-no2019.XLS,9,35,Prima,3,123.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2019-11-29,CA-0001-no2019.XLS,9,35,Profuturo,3,57.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2019-11-29,CA-0001-no2019.XLS,9,36,Prima,3,158.0,unidades,,SIGMA,Leasing Operativo
2019-11-29,CA-0001-no2019.XLS,9,38,Integra,3,11.0,unidades,,SUMMA,Mezzanine Summa
2019-11-29,CA-0001-no2019.XLS,9,38,Prima,3,20.0,unidades,,SUMMA,Mezzanine Summa
2019-11-29,CA-0001-no2019.XLS,9,40,Integra,3,13144422.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2019-11-29,CA-0001-no2019.XLS,9,40,Profuturo,3,19716635.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2019-11-29,CA-0001-no2019.XLS,9,41,Prima,3,4253969624.0,unidades,,W Capital,FONDO HMC CAPITAL HIGH YIELD PERU FI - Dólares *
2019-11-29,CA-0001-no2019.XLS,9,42,Prima,3,38227521.0,unidades,,W Capital,FONDO HMC CAPITAL HIGH YIELD PERU FI - Soles *
2019-12-31,CA-0001-di2019.XLS,9,6,Integra,3,541346.0,unidades,,Fondo de Infraestructura II,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2019-12-31,CA-0001-di2019.XLS,9,6,Profuturo,3,70021.0,unidades,,Fondo de Infraestructura II,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2019-12-31,CA-0001-di2019.XLS,9,7,Integra,3,9626599.0,unidades,,Fondo de Infraestructura II,Fondo Inmobiliario II
2019-12-31,CA-0001-di2019.XLS,9,7,Prima,3,12666580.0,unidades,,Fondo de Infraestructura II,Fondo Inmobiliario II
2019-12-31,CA-0001-di2019.XLS,9,7,Profuturo,3,2111095.0,unidades,,Fondo de Infraestructura II,Fondo Inmobiliario II
2019-12-31,CA-0001-di2019.XLS,9,8,Integra,3,34907.0,unidades,,Fondo de Infraestructura II,Multirenta Inmobiliaria - Aumento Capital
2019-12-31,CA-0001-di2019.XLS,9,8,Profuturo,3,74738.0,unidades,,Fondo de Infraestructura II,Multirenta Inmobiliaria - Aumento Capital
2019-12-31,CA-0001-di2019.XLS,9,12,Habitat,3,6629.0,unidades,,BlackRock ITC P,ETF - EPU
2019-12-31,CA-0001-di2019.XLS,9,12,Prima,3,7.0,unidades,,BlackRock ITC P,ETF - EPU
2019-12-31,CA-0001-di2019.XLS,9,12,Profuturo,3,208.0,unidades,,BlackRock ITC P,ETF - EPU
2019-12-31,CA-0001-di2019.XLS,9,14,Integra,3,51.169931999999996,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2019-12-31,CA-0001-di2019.XLS,9,14,Prima,3,63.8856174,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2019-12-31,CA-0001-di2019.XLS,9,14,Profuturo,3,28.7485284,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2019-12-31,CA-0001-di2019.XLS,9,16,Habitat,3,30000000.0,unidades,,COMPASS GROUP,Fondo de Inversión Adelanto de Efectivo
2019-12-31,CA-0001-di2019.XLS,9,17,Integra,3,48104.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2019-12-31,CA-0001-di2019.XLS,9,17,Prima,3,67254.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2019-12-31,CA-0001-di2019.XLS,9,19,Integra,3,14635.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2019-12-31,CA-0001-di2019.XLS,9,19,Prima,3,42749.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2019-12-31,CA-0001-di2019.XLS,9,19,Profuturo,3,30000.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2019-12-31,CA-0001-di2019.XLS,9,21,Integra,3,992791.0,unidades,,Efic Partners,Latam Perú - solicito cambio de emisor el 17-09-2015
2019-12-31,CA-0001-di2019.XLS,9,21,Profuturo,3,992792.0,unidades,,Efic Partners,Latam Perú - solicito cambio de emisor el 17-09-2015
2019-12-31,CA-0001-di2019.XLS,9,23,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2019-12-31,CA-0001-di2019.XLS,9,23,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2019-12-31,CA-0001-di2019.XLS,9,24,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2019-12-31,CA-0001-di2019.XLS,9,24,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2019-12-31,CA-0001-di2019.XLS,9,26,Prima,3,270.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2019-12-31,CA-0001-di2019.XLS,9,26,Profuturo,3,100.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2019-12-31,CA-0001-di2019.XLS,9,27,Integra,3,6000.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2019-12-31,CA-0001-di2019.XLS,9,27,Prima,3,19200.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2019-12-31,CA-0001-di2019.XLS,9,29,Integra,3,83.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2019-12-31,CA-0001-di2019.XLS,9,29,Profuturo,3,23.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2019-12-31,CA-0001-di2019.XLS,9,30,Integra,3,17617.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2019-12-31,CA-0001-di2019.XLS,9,30,Profuturo,3,11354.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2019-12-31,CA-0001-di2019.XLS,9,32,Integra,3,22.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2019-12-31,CA-0001-di2019.XLS,9,32,Profuturo,3,70.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2019-12-31,CA-0001-di2019.XLS,9,33,Integra,3,146.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2019-12-31,CA-0001-di2019.XLS,9,33,Prima,3,583.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2019-12-31,CA-0001-di2019.XLS,9,33,Profuturo,3,291.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2019-12-31,CA-0001-di2019.XLS,9,34,Integra,3,300.0,unidades,,Macrocapitales,Macro-Infraestructura: Fondo de Inversión en Instrumentos de Deuda
2019-12-31,CA-0001-di2019.XLS,9,36,Integra,3,70.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2019-12-31,CA-0001-di2019.XLS,9,36,Prima,3,123.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2019-12-31,CA-0001-di2019.XLS,9,36,Profuturo,3,57.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2019-12-31,CA-0001-di2019.XLS,9,37,Prima,3,145.0,unidades,,SIGMA,Leasing Operativo
2019-12-31,CA-0001-di2019.XLS,9,39,Integra,3,11.0,unidades,,SUMMA,Mezzanine Summa
2019-12-31,CA-0001-di2019.XLS,9,39,Prima,3,20.0,unidades,,SUMMA,Mezzanine Summa
2019-12-31,CA-0001-di2019.XLS,9,43,Integra,3,13144422.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2019-12-31,CA-0001-di2019.XLS,9,43,Profuturo,3,19716635.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2019-12-31,CA-0001-di2019.XLS,9,44,Prima,3,4253969624.0,unidades,,W Capital,FONDO HMC CAPITAL HIGH YIELD PERU FI - Dólares *
2019-12-31,CA-0001-di2019.XLS,9,45,Prima,3,38227521.0,unidades,,W Capital,FONDO HMC CAPITAL HIGH YIELD PERU FI - Soles *
2020-01-31,CA-0001-en2020.XLS,9,5,Integra,3,541346.0,unidades,,ACCAPITALES,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2020-01-31,CA-0001-en2020.XLS,9,5,Profuturo,3,70021.0,unidades,,ACCAPITALES,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2020-01-31,CA-0001-en2020.XLS,9,6,Integra,3,9626599.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2020-01-31,CA-0001-en2020.XLS,9,6,Prima,3,12666580.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2020-01-31,CA-0001-en2020.XLS,9,6,Profuturo,3,2111095.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2020-01-31,CA-0001-en2020.XLS,9,7,Integra,3,34907.0,unidades,,ACCAPITALES,Multirenta Inmobiliaria - Aumento Capital
2020-01-31,CA-0001-en2020.XLS,9,7,Profuturo,3,74738.0,unidades,,ACCAPITALES,Multirenta Inmobiliaria - Aumento Capital
2020-01-31,CA-0001-en2020.XLS,9,12,Habitat,3,6629.0,unidades,,BlackRock ITC P,ETF - EPU
2020-01-31,CA-0001-en2020.XLS,9,12,Prima,3,7.0,unidades,,BlackRock ITC P,ETF - EPU
2020-01-31,CA-0001-en2020.XLS,9,12,Profuturo,3,208.0,unidades,,BlackRock ITC P,ETF - EPU
2020-01-31,CA-0001-en2020.XLS,9,14,Integra,3,51.169931999999996,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2020-01-31,CA-0001-en2020.XLS,9,14,Prima,3,63.8856174,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2020-01-31,CA-0001-en2020.XLS,9,14,Profuturo,3,28.7485284,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2020-01-31,CA-0001-en2020.XLS,9,16,Integra,3,48104.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2020-01-31,CA-0001-en2020.XLS,9,16,Prima,3,67254.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2020-01-31,CA-0001-en2020.XLS,9,18,Habitat,3,30000000.0,unidades,,Compass - Fondo de Inversión Acreencias High Yield,Fondo de Inversión Adelanto de Efectivo
2020-01-31,CA-0001-en2020.XLS,9,20,Integra,3,14635.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2020-01-31,CA-0001-en2020.XLS,9,20,Prima,3,42749.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2020-01-31,CA-0001-en2020.XLS,9,20,Profuturo,3,30000.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2020-01-31,CA-0001-en2020.XLS,9,22,Integra,3,992791.0,unidades,,Efic Partners,Latam Perú - solicito cambio de emisor el 17-09-2015
2020-01-31,CA-0001-en2020.XLS,9,22,Profuturo,3,992792.0,unidades,,Efic Partners,Latam Perú - solicito cambio de emisor el 17-09-2015
2020-01-31,CA-0001-en2020.XLS,9,24,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2020-01-31,CA-0001-en2020.XLS,9,24,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2020-01-31,CA-0001-en2020.XLS,9,25,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2020-01-31,CA-0001-en2020.XLS,9,25,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2020-01-31,CA-0001-en2020.XLS,9,27,Prima,3,270.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2020-01-31,CA-0001-en2020.XLS,9,27,Profuturo,3,100.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
