escenario,periodo,fecha_cartera,afp,tipo_activo,peso_exterior,peso_total_fondo,identificadores,peso_exterior_pct,peso_total_fondo_pct
ampliado_15pct,2025-02,2025-02-28,Habitat,mercados_privados_y_alternativos,0.1050025784229964,0.055060136533898796,10,10.50025784229964,5.506013653389879
ampliado_15pct,2025-02,2025-02-28,Habitat,no_determinado,0.14915284699670092,0.07821118531942144,17,14.915284699670092,7.821118531942144
ampliado_15pct,2025-02,2025-02-28,Habitat,renta_fija,0.0102671778540663,0.0053837936453845,1,1.0267177854066298,0.5383793645384499
ampliado_15pct,2025-02,2025-02-28,Habitat,renta_variable,0.7355773967262317,0.38571426057596886,71,73.55773967262317,38.57142605759689
ampliado_15pct,2025-02,2025-02-28,Integra,mercados_privados_y_alternativos,0.3083852563091405,0.1740343180421269,16,30.83852563091405,17.40343180421269
ampliado_15pct,2025-02,2025-02-28,Integra,no_determinado,0.0203271283481498,0.0114714236412092,1,2.03271283481498,1.14714236412092
ampliado_15pct,2025-02,2025-02-28,Integra,renta_variable,0.6712876153427076,0.37883485009795864,44,67.12876153427077,37.88348500979586
ampliado_15pct,2025-02,2025-02-28,Prima,mercados_privados_y_alternativos,0.03233634060318976,0.019631427700488518,5,3.233634060318976,1.9631427700488517
ampliado_15pct,2025-02,2025-02-28,Prima,no_determinado,0.1092979063743149,0.0663548783436082,3,10.92979063743149,6.63548783436082
ampliado_15pct,2025-02,2025-02-28,Prima,renta_variable,0.8583657530224938,0.5211147862344788,35,85.83657530224939,52.11147862344788
ampliado_15pct,2025-02,2025-02-28,Profuturo,mercados_privados_y_alternativos,0.25481627570378185,0.14482915618917966,20,25.481627570378183,14.482915618917966
ampliado_15pct,2025-02,2025-02-28,Profuturo,renta_variable,0.7451837242962166,0.42353782032820764,48,74.51837242962166,42.35378203282076
ampliado_15pct,2025-03,2025-03-31,Habitat,mercados_privados_y_alternativos,0.11056795604425,0.0571634174617881,11,11.056795604425,5.71634174617881
ampliado_15pct,2025-03,2025-03-31,Habitat,no_determinado,0.15164590070355033,0.07840063467227945,18,15.164590070355032,7.840063467227945
ampliado_15pct,2025-03,2025-03-31,Habitat,renta_fija,0.0102443003933649,0.005296283307937,1,1.02443003933649,0.5296283307937
ampliado_15pct,2025-03,2025-03-31,Habitat,renta_variable,0.7275418428588311,0.37613771269873164,72,72.7541842858831,37.61377126987316
ampliado_15pct,2025-03,2025-03-31,Integra,mercados_privados_y_alternativos,0.3073675564856264,0.1712570891633308,16,30.736755648562642,17.12570891633308
ampliado_15pct,2025-03,2025-03-31,Integra,no_determinado,0.0209941707773911,0.0116973977925416,1,2.0994170777391097,1.16973977925416
ampliado_15pct,2025-03,2025-03-31,Integra,renta_variable,0.6716382727369807,0.3742191169255744,43,67.16382727369808,37.421911692557444
ampliado_15pct,2025-03,2025-03-31,Prima,mercados_privados_y_alternativos,0.03801805260559184,0.020944462172901947,5,3.801805260559184,2.0944462172901948
ampliado_15pct,2025-03,2025-03-31,Prima,no_determinado,0.12386124861369541,0.06823619460972541,3,12.386124861369542,6.823619460972541
ampliado_15pct,2025-03,2025-03-31,Prima,renta_variable,0.8381206987807115,0.4617276811636806,25,83.81206987807116,46.17276811636806
ampliado_15pct,2025-03,2025-03-31,Profuturo,mercados_privados_y_alternativos,0.24740718620285534,0.1449357560844421,20,24.740718620285534,14.493575608444209
ampliado_15pct,2025-03,2025-03-31,Profuturo,renta_variable,0.7525928137971429,0.44088294348075746,50,75.2592813797143,44.08829434807575
ampliado_15pct,2025-04,2025-04-30,Habitat,mercados_privados_y_alternativos,0.1104441011638859,0.056520368077268804,11,11.044410116388589,5.652036807726881
ampliado_15pct,2025-04,2025-04-30,Habitat,no_determinado,0.15484100285655902,0.07924072343093891,18,15.484100285655902,7.924072343093891
ampliado_15pct,2025-04,2025-04-30,Habitat,renta_fija,0.0102511031767865,0.0052460576766366,1,1.02511031767865,0.5246057676636601
ampliado_15pct,2025-04,2025-04-30,Habitat,renta_variable,0.7244637928027645,0.370748277149777,70,72.44637928027645,37.0748277149777
ampliado_15pct,2025-04,2025-04-30,Integra,mercados_privados_y_alternativos,0.3086652466327827,0.1719878784672607,16,30.866524663278273,17.19878784672607
ampliado_15pct,2025-04,2025-04-30,Integra,no_determinado,0.0212249504824268,0.0118265151126267,1,2.12249504824268,1.18265151126267
ampliado_15pct,2025-04,2025-04-30,Integra,renta_variable,0.6701098028847886,0.37338432037793484,45,67.01098028847886,37.33843203779348
ampliado_15pct,2025-04,2025-04-30,Prima,mercados_privados_y_alternativos,0.04128114085442966,0.02302469758219491,5,4.128114085442966,2.302469758219491
ampliado_15pct,2025-04,2025-04-30,Prima,no_determinado,0.1345092165477762,0.0750229758414776,3,13.45092165477762,7.50229758414776
ampliado_15pct,2025-04,2025-04-30,Prima,renta_fija,0.0085638878218053,0.0047765377395995,1,0.85638878218053,0.47765377395994996
ampliado_15pct,2025-04,2025-04-30,Prima,renta_variable,0.8156457547759871,0.4549292109959455,26,81.56457547759871,45.492921099594554
ampliado_15pct,2025-04,2025-04-30,Profuturo,mercados_privados_y_alternativos,0.23709470435940827,0.14503993785757002,20,23.709470435940826,14.503993785757002
ampliado_15pct,2025-04,2025-04-30,Profuturo,renta_variable,0.7629052956405902,0.46669847380136914,49,76.29052956405901,46.669847380136915
ampliado_15pct,2025-05,2025-05-30,Habitat,mercados_privados_y_alternativos,0.1010159424581701,0.0540503097482526,11,10.10159424581701,5.40503097482526
ampliado_15pct,2025-05,2025-05-30,Habitat,no_determinado,0.14084477302118625,0.0753614075458417,18,14.084477302118625,7.53614075458417
ampliado_15pct,2025-05,2025-05-30,Habitat,renta_fija,0.0088648618817519,0.0047432961463739,1,0.8864861881751901,0.47432961463739
ampliado_15pct,2025-05,2025-05-30,Habitat,renta_variable,0.7492744226388879,0.4009121099557648,70,74.92744226388879,40.09121099557648
ampliado_15pct,2025-05,2025-05-30,Integra,mercados_privados_y_alternativos,0.2763772942381444,0.1591823761404974,16,27.637729423814438,15.91823761404974
ampliado_15pct,2025-05,2025-05-30,Integra,no_determinado,0.0204835169037731,0.0117976945300256,1,2.0483516903773102,1.17976945300256
ampliado_15pct,2025-05,2025-05-30,Integra,renta_variable,0.7031391888580804,0.4049803264355255,50,70.31391888580804,40.49803264355255
ampliado_15pct,2025-05,2025-05-30,Prima,mercados_privados_y_alternativos,0.03371613071630459,0.019198725719598093,5,3.371613071630459,1.9198725719598093
ampliado_15pct,2025-05,2025-05-30,Prima,no_determinado,0.1208505679383961,0.0688150406827352,3,12.08505679383961,6.88150406827352
ampliado_15pct,2025-05,2025-05-30,Prima,renta_fija,0.0245101406549764,0.0139566272222365,1,2.45101406549764,1.39566272222365
ampliado_15pct,2025-05,2025-05-30,Prima,renta_variable,0.8209231606903216,0.46745217390373345,24,82.09231606903215,46.74521739037335
ampliado_15pct,2025-05,2025-05-30,Profuturo,mercados_privados_y_alternativos,0.21194554860650602,0.13612110710120212,20,21.1945548606506,13.612110710120213
ampliado_15pct,2025-05,2025-05-30,Profuturo,renta_variable,0.7880544513934923,0.5061245451248886,49,78.80544513934923,50.61245451248886
ampliado_15pct,2025-06,2025-06-30,Habitat,mercados_privados_y_alternativos,0.0920942189735305,0.0515277943581495,11,9.20942189735305,5.15277943581495
ampliado_15pct,2025-06,2025-06-30,Habitat,no_determinado,0.1307021139132617,0.07312936385109768,18,13.07021139132617,7.312936385109768
ampliado_15pct,2025-06,2025-06-30,Habitat,renta_fija,0.0079637989687599,0.0044558388153533,1,0.79637989687599,0.44558388153532996
ampliado_15pct,2025-06,2025-06-30,Habitat,renta_variable,0.7692398681444441,0.43039871752676895,71,76.92398681444442,43.039871752676895
ampliado_15pct,2025-06,2025-06-30,Integra,mercados_privados_y_alternativos,0.2483375274168242,0.1484427326862303,16,24.833752741682417,14.844273268623029
ampliado_15pct,2025-06,2025-06-30,Integra,no_determinado,0.0186124991306931,0.0111255445836939,1,1.8612499130693099,1.11255445836939
ampliado_15pct,2025-06,2025-06-30,Integra,renta_variable,0.7330499734524809,0.4381775979923162,49,73.3049973452481,43.817759799231624
ampliado_15pct,2025-06,2025-06-30,Prima,mercados_privados_y_alternativos,0.03281465108957175,0.018381060055076216,5,3.281465108957175,1.8381060055076215
ampliado_15pct,2025-06,2025-06-30,Prima,no_determinado,0.1253186740545745,0.070197000343901,4,12.53186740545745,7.0197000343901
ampliado_15pct,2025-06,2025-06-30,Prima,renta_variable,0.8418666748558524,0.4715699053649375,24,84.18666748558525,47.15699053649375
ampliado_15pct,2025-06,2025-06-30,Profuturo,mercados_privados_y_alternativos,0.20099315054742162,0.1295460238155633,20,20.099315054742164,12.95460238155633
ampliado_15pct,2025-06,2025-06-30,Profuturo,renta_variable,0.7990068494525765,0.5149835209113777,55,79.90068494525765,51.49835209113777
ampliado_15pct,2025-07,2025-07-31,Habitat,mercados_privados_y_alternativos,0.0883866483743821,0.0505820156934899,11,8.83866483743821,5.05820156934899
ampliado_15pct,2025-07,2025-07-31,Habitat,no_determinado,0.12628163419647764,0.07226860300969572,18,12.628163419647764,7.226860300969571
ampliado_15pct,2025-07,2025-07-31,Habitat,renta_fija,0.007738726663624,0.0044287276500068,1,0.7738726663624,0.44287276500067996
ampliado_15pct,2025-07,2025-07-31,Habitat,renta_variable,0.7775929907655125,0.4450018366512591,69,77.75929907655124,44.50018366512591
ampliado_15pct,2025-07,2025-07-31,Integra,mercados_privados_y_alternativos,0.2472792679583822,0.1462176530268034,16,24.727926795838222,14.62176530268034
ampliado_15pct,2025-07,2025-07-31,Integra,no_determinado,0.0187152900393059,0.0110664586152195,1,1.87152900393059,1.1066458615219499
ampliado_15pct,2025-07,2025-07-31,Integra,renta_variable,0.7340054420023097,0.43402163846805913,50,73.40054420023097,43.40216384680591
ampliado_15pct,2025-07,2025-07-31,Prima,mercados_privados_y_alternativos,0.03383932835309477,0.01846483533825017,5,3.383932835309477,1.846483533825017
ampliado_15pct,2025-07,2025-07-31,Prima,no_determinado,0.12147814941351939,0.0662860090694103,3,12.147814941351939,6.62860090694103
ampliado_15pct,2025-07,2025-07-31,Prima,renta_variable,0.8446825222333846,0.4609111482176006,24,84.46825222333845,46.09111482176006
ampliado_15pct,2025-07,2025-07-31,Profuturo,mercados_privados_y_alternativos,0.19177925900648557,0.12505251871223824,20,19.177925900648557,12.505251871223825
ampliado_15pct,2025-07,2025-07-31,Profuturo,no_determinado,0.0169491420273659,0.0110519401916235,1,1.6949142027365902,1.10519401916235
ampliado_15pct,2025-07,2025-07-31,Profuturo,renta_fija,0.005066871105447,0.003303928678257,1,0.5066871105447,0.3303928678257
ampliado_15pct,2025-07,2025-07-31,Profuturo,renta_variable,0.7862047278606992,0.5126564882552052,27,78.62047278606991,51.265648825520515
ampliado_15pct,2025-08,2025-08-29,Habitat,mercados_privados_y_alternativos,0.0884809069389347,0.0494108452683584,11,8.84809069389347,4.94108452683584
ampliado_15pct,2025-08,2025-08-29,Habitat,no_determinado,0.12862387716948304,0.071828089386831,18,12.862387716948303,7.1828089386831
ampliado_15pct,2025-08,2025-08-29,Habitat,renta_fija,0.0072316662258645,0.0040384163463109,1,0.72316662258645,0.40384163463108996
ampliado_15pct,2025-08,2025-08-29,Habitat,renta_variable,0.7756635496657139,0.43315776203886924,69,77.5663549665714,43.31577620388693
ampliado_15pct,2025-08,2025-08-29,Integra,mercados_privados_y_alternativos,0.23832740766383348,0.14127964267574983,16,23.83274076638335,14.127964267574983
ampliado_15pct,2025-08,2025-08-29,Integra,no_determinado,0.0186606466633291,0.0110619652122102,1,1.86606466633291,1.10619652122102
ampliado_15pct,2025-08,2025-08-29,Integra,renta_variable,0.7430119456728353,0.44045484830069614,48,74.30119456728353,44.04548483006961
ampliado_15pct,2025-08,2025-08-29,Prima,mercados_privados_y_alternativos,0.028693401274796762,0.01592190955431301,5,2.8693401274796764,1.592190955431301
ampliado_15pct,2025-08,2025-08-29,Prima,no_determinado,0.1229708053772963,0.0682362478497141,3,12.297080537729629,6.82362478497141
ampliado_15pct,2025-08,2025-08-29,Prima,renta_variable,0.8483357933479054,0.47073979288875234,27,84.83357933479054,47.073979288875236
ampliado_15pct,2025-08,2025-08-29,Profuturo,mercados_privados_y_alternativos,0.17385820087424814,0.11955017356962576,20,17.385820087424815,11.955017356962577
ampliado_15pct,2025-08,2025-08-29,Profuturo,no_determinado,0.0162886318930059,0.0112005574671113,1,1.62886318930059,1.1200557467111298
ampliado_15pct,2025-08,2025-08-29,Profuturo,renta_variable,0.8098531672327438,0.5568796077592827,25,80.98531672327438,55.68796077592827
ampliado_15pct,2025-09,2025-09-30,Habitat,mercados_privados_y_alternativos,0.0791463173996682,0.0455376182385774,11,7.914631739966819,4.55376182385774
ampliado_15pct,2025-09,2025-09-30,Habitat,no_determinado,0.11875946358460418,0.06832943455378758,18,11.875946358460418,6.832943455378758
ampliado_15pct,2025-09,2025-09-30,Habitat,renta_fija,0.0066196715281183,0.0038086936299262,1,0.6619671528118299,0.38086936299262
ampliado_15pct,2025-09,2025-09-30,Habitat,renta_variable,0.7954745474876055,0.4576841658857464,69,79.54745474876054,45.76841658857464
ampliado_15pct,2025-09,2025-09-30,Integra,mercados_privados_y_alternativos,0.21757757878773532,0.13330316324716074,16,21.757757878773532,13.330316324716074
ampliado_15pct,2025-09,2025-09-30,Integra,no_determinado,0.0439688837125177,0.026938397402809802,2,4.3968883712517695,2.69383974028098
ampliado_15pct,2025-09,2025-09-30,Integra,renta_variable,0.738453537499745,0.4524280167480236,46,73.84535374997449,45.24280167480236
ampliado_15pct,2025-09,2025-09-30,Prima,mercados_privados_y_alternativos,0.026964175249068575,0.015111800351380062,5,2.6964175249068574,1.5111800351380063
ampliado_15pct,2025-09,2025-09-30,Prima,no_determinado,0.11557765076400589,0.0647743299134476,3,11.557765076400589,6.47743299134476
ampliado_15pct,2025-09,2025-09-30,Prima,renta_variable,0.8574581739869245,0.48055379462781456,27,85.74581739869245,48.05537946278145
ampliado_15pct,2025-09,2025-09-30,Profuturo,mercados_privados_y_alternativos,0.1640367417970035,0.1094794565042308,20,16.40367417970035,10.94794565042308
ampliado_15pct,2025-09,2025-09-30,Profuturo,no_determinado,0.0161579842849633,0.0107839702151046,1,1.61579842849633,1.07839702151046
ampliado_15pct,2025-09,2025-09-30,Profuturo,renta_variable,0.8198052739180305,0.5471447118775159,29,81.98052739180305,54.71447118775159
ampliado_15pct,2025-10,2025-10-31,Habitat,mercados_privados_y_alternativos,0.0751448194322431,0.0436693715732019,11,7.51448194322431,4.36693715732019
ampliado_15pct,2025-10,2025-10-31,Habitat,no_determinado,0.11353983705911369,0.06598210455966246,18,11.35398370591137,6.598210455966245
ampliado_15pct,2025-10,2025-10-31,Habitat,renta_fija,0.0063156628946169,0.0036702600626354,1,0.63156628946169,0.36702600626354004
ampliado_15pct,2025-10,2025-10-31,Habitat,renta_variable,0.8049996806140228,0.467814420669948,66,80.49996806140229,46.7814420669948
ampliado_15pct,2025-10,2025-10-31,Integra,mercados_privados_y_alternativos,0.2150293497749027,0.13114996534250256,16,21.50293497749027,13.114996534250256
ampliado_15pct,2025-10,2025-10-31,Integra,no_determinado,0.0434269856102439,0.026486838488210797,2,4.34269856102439,2.6486838488210798
ampliado_15pct,2025-10,2025-10-31,Integra,renta_fija,0.0089309391187868,0.0054471278322286,1,0.89309391187868,0.54471278322286
ampliado_15pct,2025-10,2025-10-31,Integra,renta_variable,0.7326127254960642,0.44683264707290415,51,73.26127254960642,44.68326470729041
ampliado_15pct,2025-10,2025-10-31,Prima,mercados_privados_y_alternativos,0.026684879147559737,0.01555537174252402,5,2.668487914755974,1.555537174252402
ampliado_15pct,2025-10,2025-10-31,Prima,no_determinado,0.114380492424032,0.06667562816792749,3,11.438049242403201,6.667562816792749
ampliado_15pct,2025-10,2025-10-31,Prima,renta_variable,0.8589346284284071,0.5006973190265507,28,85.8934628428407,50.069731902655064
ampliado_15pct,2025-10,2025-10-31,Profuturo,mercados_privados_y_alternativos,0.1548318205904662,0.10558071494482835,20,15.483182059046621,10.558071494482835
ampliado_15pct,2025-10,2025-10-31,Profuturo,no_determinado,0.0153528765613767,0.0104692154211462,1,1.53528765613767,1.04692154211462
ampliado_15pct,2025-10,2025-10-31,Profuturo,renta_fija,0.0333695021858081,0.0227548567516332,1,3.33695021858081,2.27548567516332
ampliado_15pct,2025-10,2025-10-31,Profuturo,renta_variable,0.7964458006623464,0.5431010029337251,33,79.64458006623464,54.31010029337251
ampliado_15pct,2025-11,2025-11-28,Habitat,mercados_privados_y_alternativos,0.0745874161923422,0.0439897886758969,11,7.45874161923422,4.39897886758969
ampliado_15pct,2025-11,2025-11-28,Habitat,no_determinado,0.11033521040360689,0.06507294174997362,19,11.03352104036069,6.507294174997362
ampliado_15pct,2025-11,2025-11-28,Habitat,renta_fija,0.0058038165552172,0.0034229455424398,1,0.58038165552172,0.34229455424398
ampliado_15pct,2025-11,2025-11-28,Habitat,renta_variable,0.8092735568488302,0.47728926089849955,67,80.92735568488301,47.728926089849956
ampliado_15pct,2025-11,2025-11-28,Integra,mercados_privados_y_alternativos,0.21120077704332535,0.13127609990360492,16,21.120077704332534,13.127609990360492
ampliado_15pct,2025-11,2025-11-28,Integra,no_determinado,0.0163051806091924,0.0101348136525065,1,1.63051806091924,1.01348136525065
ampliado_15pct,2025-11,2025-11-28,Integra,renta_fija,0.0089582443161087,0.0055681773157546,1,0.8958244316108701,0.55681773157546
ampliado_15pct,2025-11,2025-11-28,Integra,renta_variable,0.7635357980313717,0.4745910649835506,47,76.35357980313717,47.459106498355055
ampliado_15pct,2025-11,2025-11-28,Prima,mercados_privados_y_alternativos,0.02718481220778607,0.01608032944248702,5,2.7184812207786067,1.608032944248702
ampliado_15pct,2025-11,2025-11-28,Prima,no_determinado,0.1136976447808661,0.06725430254719719,3,11.36976447808661,6.725430254719719
ampliado_15pct,2025-11,2025-11-28,Prima,renta_variable,0.8591175430113461,0.508184239635308,29,85.91175430113461,50.818423963530805
ampliado_15pct,2025-11,2025-11-28,Profuturo,mercados_privados_y_alternativos,0.15377089148387696,0.10446540257245018,19,15.377089148387697,10.446540257245019
ampliado_15pct,2025-11,2025-11-28,Profuturo,renta_fija,0.0408927061119298,0.0277807650397054,1,4.08927061119298,2.77807650397054
ampliado_15pct,2025-11,2025-11-28,Profuturo,renta_variable,0.8053364024041904,0.5471112944170152,34,80.53364024041903,54.71112944170152
ampliado_15pct,2025-12,2025-12-31,Habitat,mercados_privados_y_alternativos,0.07243951830639331,0.0416909657828917,11,7.243951830639331,4.16909657828917
ampliado_15pct,2025-12,2025-12-31,Habitat,no_determinado,0.1109956367381684,0.06388108868599202,19,11.09956367381684,6.388108868599201
ampliado_15pct,2025-12,2025-12-31,Habitat,renta_fija,0.0056679876709053,0.0032620851928651,1,0.56679876709053,0.32620851928650996
ampliado_15pct,2025-12,2025-12-31,Habitat,renta_variable,0.8108968572845295,0.4666937870502103,67,81.08968572845295,46.66937870502103
ampliado_15pct,2025-12,2025-12-31,Integra,mercados_privados_y_alternativos,0.20797942821539642,0.12736156501174256,16,20.797942821539642,12.736156501174257
ampliado_15pct,2025-12,2025-12-31,Integra,no_determinado,0.016551517009292,0.0101357481733179,1,1.6551517009292,1.01357481733179
ampliado_15pct,2025-12,2025-12-31,Integra,renta_fija,0.0091732138728321,0.0056174540196415,1,0.91732138728321,0.56174540196415
ampliado_15pct,2025-12,2025-12-31,Integra,renta_variable,0.7662958409024774,0.4692610148838938,46,76.62958409024773,46.926101488389385
ampliado_15pct,2025-12,2025-12-31,Prima,mercados_privados_y_alternativos,0.028059924124840215,0.01579897615073996,5,2.8059924124840214,1.579897615073996
ampliado_15pct,2025-12,2025-12-31,Prima,no_determinado,0.1221344508974482,0.0687670881905314,4,12.21344508974482,6.87670881905314
ampliado_15pct,2025-12,2025-12-31,Prima,renta_variable,0.8498056249777103,0.4784780864714459,26,84.98056249777103,47.84780864714459
ampliado_15pct,2025-12,2025-12-31,Profuturo,mercados_privados_y_alternativos,0.1613086299941842,0.09990248039722753,19,16.13086299941842,9.990248039722752
ampliado_15pct,2025-12,2025-12-31,Profuturo,no_determinado,0.0139547248769714,0.0086425111199605,1,1.39547248769714,0.86425111199605
ampliado_15pct,2025-12,2025-12-31,Profuturo,renta_variable,0.8247366451288421,0.5107800898552672,25,82.47366451288421,51.07800898552672
ampliado_15pct,2026-01,2026-01-30,Habitat,mercados_privados_y_alternativos,0.0708796518413032,0.0381146287316958,11,7.0879651841303195,3.81146287316958
ampliado_15pct,2026-01,2026-01-30,Habitat,no_determinado,0.10899998728795249,0.0586133529061571,19,10.899998728795248,5.86133529061571
ampliado_15pct,2026-01,2026-01-30,Habitat,renta_fija,0.0055370328047184,0.0029774687677583,1,0.55370328047184,0.29774687677583
ampliado_15pct,2026-01,2026-01-30,Habitat,renta_variable,0.814583328066022,0.4380317949329073,70,81.4583328066022,43.80317949329073
ampliado_15pct,2026-01,2026-01-30,Integra,mercados_privados_y_alternativos,0.20089646411245166,0.11978384445695299,16,20.089646411245166,11.9783844456953
ampliado_15pct,2026-01,2026-01-30,Integra,no_determinado,0.0335275691030684,0.019990700882688,2,3.35275691030684,1.9990700882688
ampliado_15pct,2026-01,2026-01-30,Integra,renta_fija,0.0089727493610692,0.0053499717805681,1,0.8972749361069199,0.53499717805681
ampliado_15pct,2026-01,2026-01-30,Integra,renta_variable,0.7566032174234085,0.4511221365287265,47,75.66032174234086,45.112213652872654
ampliado_15pct,2026-01,2026-01-30,Prima,mercados_privados_y_alternativos,0.02709596634614548,0.014863352609257453,5,2.709596634614548,1.4863352609257454
ampliado_15pct,2026-01,2026-01-30,Prima,no_determinado,0.118037141831306,0.0647486654513514,4,11.8037141831306,6.47486654513514
ampliado_15pct,2026-01,2026-01-30,Prima,renta_variable,0.8548668918225475,0.46893282508620004,24,85.48668918225475,46.893282508620004
principal_5pct,2015-01,2015-01-30,Habitat,no_determinado,0.0419465309370309,0.0264972384559379,4,4.19465309370309,2.64972384559379
principal_5pct,2015-01,2015-01-30,Habitat,renta_fija,0.007846900960283,0.0049568152893709,1,0.7846900960283,0.49568152893709005
principal_5pct,2015-01,2015-01-30,Habitat,renta_variable,0.950206568102684,0.6002367646376207,36,95.0206568102684,60.023676463762065
principal_5pct,2015-01,2015-01-30,Integra,mercados_privados_y_alternativos,0.0403554508856264,0.024104863445468798,9,4.03554508856264,2.4104863445468796
principal_5pct,2015-01,2015-01-30,Integra,no_determinado,0.21901367199133492,0.13081986547503063,20,21.901367199133492,13.081986547503064
principal_5pct,2015-01,2015-01-30,Integra,renta_fija,1.953548362281125e-07,1.1668811888725133e-07,1,1.953548362281125e-05,1.1668811888725133e-05
principal_5pct,2015-01,2015-01-30,Integra,renta_variable,0.7406306817681992,0.44238884848900834,50,74.06306817681993,44.23888484890083
principal_5pct,2015-01,2015-01-30,Prima,mercados_privados_y_alternativos,0.0603114763650396,0.034121698891151,6,6.03114763650396,3.4121698891150998
principal_5pct,2015-01,2015-01-30,Prima,no_determinado,0.1389655323437814,0.0786208585275426,11,13.896553234378139,7.86208585275426
principal_5pct,2015-01,2015-01-30,Prima,renta_fija,0.0051969120323113,0.0029401944408893998,2,0.51969120323113,0.29401944408894
principal_5pct,2015-01,2015-01-30,Prima,renta_variable,0.7955260792588654,0.4500752256872924,36,79.55260792588655,45.00752256872924
principal_5pct,2015-01,2015-01-30,Profuturo,materias_primas,0.0005497936847659,0.0003469323488509,1,0.054979368476590004,0.03469323488509
principal_5pct,2015-01,2015-01-30,Profuturo,mercados_privados_y_alternativos,0.021573114868125798,0.013613127288679399,12,2.1573114868125796,1.3613127288679399
principal_5pct,2015-01,2015-01-30,Profuturo,no_determinado,0.2437920475276538,0.15383833976915937,13,24.37920475276538,15.383833976915936
principal_5pct,2015-01,2015-01-30,Profuturo,renta_fija,0.050926147869614496,0.0321355602799616,4,5.09261478696145,3.21355602799616
principal_5pct,2015-01,2015-01-30,Profuturo,renta_variable,0.683158896049837,0.4310888375262419,28,68.31588960498371,43.10888375262419
principal_5pct,2015-02,2015-02-27,Habitat,no_determinado,0.0461494624795723,0.0291756641396149,4,4.61494624795723,2.91756641396149
principal_5pct,2015-02,2015-02-27,Habitat,renta_fija,0.0075192579323569,0.0047536706220725,1,0.75192579323569,0.47536706220725
principal_5pct,2015-02,2015-02-27,Habitat,renta_variable,0.9463312795880687,0.5982701009853537,36,94.63312795880687,59.82701009853537
principal_5pct,2015-02,2015-02-27,Integra,mercados_privados_y_alternativos,0.0378373668806613,0.0234298368649176,9,3.7837366880661296,2.3429836864917597
principal_5pct,2015-02,2015-02-27,Integra,no_determinado,0.25016491566683513,0.15490832599124457,20,25.016491566683513,15.490832599124458
principal_5pct,2015-02,2015-02-27,Integra,renta_fija,1.8583066542292505e-07,1.1507096117683453e-07,1,1.8583066542292504e-05,1.1507096117683454e-05
principal_5pct,2015-02,2015-02-27,Integra,renta_variable,0.7119975316218349,0.4408865465384636,51,71.19975316218348,44.08865465384636
principal_5pct,2015-02,2015-02-27,Prima,mercados_privados_y_alternativos,0.059358953937744,0.0353524811483317,7,5.9358953937744,3.53524811483317
principal_5pct,2015-02,2015-02-27,Prima,no_determinado,0.1500276379076262,0.08935213458142827,10,15.002763790762618,8.935213458142826
principal_5pct,2015-02,2015-02-27,Prima,renta_fija,0.0024581997038655,0.001464032853087,2,0.24581997038655,0.1464032853087
principal_5pct,2015-02,2015-02-27,Prima,renta_variable,0.7881552084507617,0.46940251302167785,34,78.81552084507616,46.94025130216779
principal_5pct,2015-02,2015-02-27,Profuturo,materias_primas,0.000536516529891,0.0003424809026727,1,0.053651652989100004,0.03424809026727
principal_5pct,2015-02,2015-02-27,Profuturo,mercados_privados_y_alternativos,0.0212396776472232,0.013558173081036,12,2.12396776472232,1.3558173081036
principal_5pct,2015-02,2015-02-27,Profuturo,no_determinado,0.2467753337229152,0.15752699934140252,12,24.67753337229152,15.752699934140251
principal_5pct,2015-02,2015-02-27,Profuturo,renta_fija,0.0524948284718426,0.033509640876004096,4,5.24948284718426,3.3509640876004094
principal_5pct,2015-02,2015-02-27,Profuturo,renta_variable,0.6789536436281255,0.43340445967237656,26,67.89536436281254,43.340445967237656
principal_5pct,2015-03,2015-03-31,Habitat,no_determinado,0.054706364172436794,0.0355348166289,6,5.470636417243679,3.55348166289
principal_5pct,2015-03,2015-03-31,Habitat,renta_fija,0.0071837929888046,0.0046662718390956,1,0.71837929888046,0.46662718390956
principal_5pct,2015-03,2015-03-31,Habitat,renta_variable,0.938109842838756,0.6093543547870635,38,93.8109842838756,60.935435478706346
principal_5pct,2015-03,2015-03-31,Integra,mercados_privados_y_alternativos,0.0389236588773118,0.0239200828898709,9,3.89236588773118,2.39200828898709
principal_5pct,2015-03,2015-03-31,Integra,no_determinado,0.21890573361561666,0.13452597839422836,18,21.890573361561668,13.452597839422836
principal_5pct,2015-03,2015-03-31,Integra,renta_fija,1.921224718508722e-07,1.1806663567176863e-07,1,1.921224718508722e-05,1.1806663567176863e-05
principal_5pct,2015-03,2015-03-31,Integra,renta_variable,0.7421704153845969,0.4560922165710749,53,74.2170415384597,45.60922165710749
principal_5pct,2015-03,2015-03-31,Prima,mercados_privados_y_alternativos,0.060151873931783895,0.0357389615821972,7,6.0151873931783895,3.57389615821972
principal_5pct,2015-03,2015-03-31,Prima,no_determinado,0.14374107978902861,0.08540310704516911,10,14.374107978902861,8.54031070451691
principal_5pct,2015-03,2015-03-31,Prima,renta_fija,0.000365064928202,0.0002169016622626,1,0.0365064928202,0.021690166226259997
principal_5pct,2015-03,2015-03-31,Prima,renta_variable,0.7957419813509832,0.4727864693475063,32,79.57419813509831,47.278646934750626
