fecha_cuota,ret_IDX_LOCAL_ESTADOS_UNIDOS_S_P_500,ret_IDX_PEN_ESTADOS_UNIDOS_S_P_500,ret_IDX_LOCAL_ESTADOS_UNIDOS_NASDAQ_COMPOSITE,ret_IDX_PEN_ESTADOS_UNIDOS_NASDAQ_COMPOSITE,ret_IDX_LOCAL_ESTADOS_UNIDOS_NASDAQ_100,ret_IDX_PEN_ESTADOS_UNIDOS_NASDAQ_100,ret_IDX_LOCAL_ESTADOS_UNIDOS_DOW_JONES_INDUSTRIAL_AVERAGE,ret_IDX_PEN_ESTADOS_UNIDOS_DOW_JONES_INDUSTRIAL_AVERAGE,ret_IDX_LOCAL_ESTADOS_UNIDOS_RUSSELL_2000,ret_IDX_PEN_ESTADOS_UNIDOS_RUSSELL_2000,ret_IDX_LOCAL_ALEMANIA_DAX,ret_IDX_PEN_ALEMANIA_DAX,ret_IDX_LOCAL_ALEMANIA_MDAX,ret_IDX_PEN_ALEMANIA_MDAX,ret_IDX_LOCAL_FRANCIA_CAC_40,ret_IDX_PEN_FRANCIA_CAC_40,ret_IDX_LOCAL_ZONA_EURO_EURO_STOXX_50,ret_IDX_PEN_ZONA_EURO_EURO_STOXX_50,ret_IDX_LOCAL_EUROPA_STOXX_EUROPE_600,ret_IDX_PEN_EUROPA_STOXX_EUROPE_600,ret_IDX_LOCAL_REINO_UNIDO_FTSE_100,ret_IDX_PEN_REINO_UNIDO_FTSE_100,ret_IDX_LOCAL_SUIZA_SMI,ret_IDX_PEN_SUIZA_SMI,ret_IDX_LOCAL_PA_SES_BAJOS_AEX,ret_IDX_PEN_PA_SES_BAJOS_AEX,ret_IDX_LOCAL_ESPA_A_IBEX_35,ret_IDX_PEN_ESPA_A_IBEX_35,ret_IDX_LOCAL_ITALIA_FTSE_MIB,ret_IDX_PEN_ITALIA_FTSE_MIB,ret_IDX_LOCAL_JAP_N_NIKKEI_225,ret_IDX_PEN_JAP_N_NIKKEI_225,ret_IDX_LOCAL_HONG_KONG_HANG_SENG,ret_IDX_PEN_HONG_KONG_HANG_SENG,ret_IDX_LOCAL_CHINA_SHANGHAI_COMPOSITE,ret_IDX_PEN_CHINA_SHANGHAI_COMPOSITE,ret_IDX_LOCAL_CHINA_CSI_300,ret_IDX_PEN_CHINA_CSI_300,ret_IDX_LOCAL_CHINA_SHENZHEN_COMPONENT,ret_IDX_PEN_CHINA_SHENZHEN_COMPONENT,ret_IDX_LOCAL_INDIA_NIFTY_50,ret_IDX_PEN_INDIA_NIFTY_50,ret_IDX_LOCAL_INDIA_BSE_SENSEX,ret_IDX_PEN_INDIA_BSE_SENSEX,ret_IDX_LOCAL_COREA_DEL_SUR_KOSPI,ret_IDX_PEN_COREA_DEL_SUR_KOSPI,ret_IDX_LOCAL_TAIW_N_TAIEX,ret_IDX_PEN_TAIW_N_TAIEX,ret_IDX_LOCAL_CANAD_S_P_TSX_COMPOSITE,ret_IDX_PEN_CANAD_S_P_TSX_COMPOSITE,ret_IDX_LOCAL_AUSTRALIA_S_P_ASX_200,ret_IDX_PEN_AUSTRALIA_S_P_ASX_200,ret_IDX_LOCAL_BRASIL_BOVESPA,ret_IDX_PEN_BRASIL_BOVESPA,ret_IDX_LOCAL_M_XICO_S_P_BMV_IPC,ret_IDX_PEN_M_XICO_S_P_BMV_IPC,ret_IDX_LOCAL_ARGENTINA_S_P_MERVAL,ret_IDX_PEN_ARGENTINA_S_P_MERVAL
2015-01-16,0.013424199395820402,0.01545640056322628,0.013905614537018884,0.015938781077476483,0.012834896782953908,0.014865916232518206,0.0110191420946113,0.013046520444229603,0.0190004972839668,0.021043880500395185,0.01347198535089622,0.002705540086378466,0.00599541056623587,-0.00469160859243134,0.01305049947401793,0.0022885317921950143,0.014214369373643176,0.0034400375201897315,0.011335863254630096,0.0005921107156738881,0.007924540153222415,0.00641930664333068,-0.05964096498289684,0.12369077329363054,0.018009977264648702,0.007195323423814459,0.005649931960943322,-0.005033417065201551,0.021756434067391917,0.01090198038730672,-0.014293258615009186,-0.0016003451742918617,-0.010159399521931345,-0.008043998111497253,0.012000772713835373,0.015097127779378106,,,0.004277432836166106,0.00735015728481847,0.0023132877520259942,0.004808759057809642,0.00165054086066041,0.004144362117631362,-0.01358835276760162,-0.005636788071035181,-0.0029241314526177176,0.0004899645874385516,0.01905742779840569,0.020161676135644457,-0.006039634546471495,0.005618280056116642,0.020634656227876524,0.012371903364947423,0.009835470481440733,0.019457163293182367,0.02195208308745422,0.023655701791925665
2015-01-19,0.0,0.005670513306946123,0.0,0.005670513306946123,0.0,0.005670513306946123,0.0,0.005670513306946123,0.0,0.005670513306946123,0.0073349497051229395,0.006837069636547399,0.011241555766609679,0.01074174483949042,0.003495750358271099,0.00299976783215139,0.005827143551476732,0.0053300087232319715,0.002213390444966823,0.0017180417313060747,0.005373829650867412,0.008472200805430319,0.03205102371315749,0.0333075379112453,0.005381279766144109,0.004884365308186478,0.011813918214942154,0.011313824394973082,0.011737211113996393,0.011237155206875071,0.008902246234560485,0.0022813584866463454,-0.015144232210642206,-0.009512317611192644,-0.07704558541919071,-0.07473271274057192,,,-0.06606113491266108,-0.06372073580904791,0.004334185847861161,0.013213011304235689,0.004982564739101747,0.013867122194930248,0.007674254525325663,0.011038126434765205,0.003914265739616507,0.014106337710158678,0.0002166135051353546,0.00485476015060371,0.0018681880243942572,0.007963719811959091,-0.025684966440214674,-0.011997560257523077,-0.002812268991684519,-0.0031656502274697296,-0.00404203718674212,0.0004875859974939889
2015-01-20,0.0015499523698385698,-0.02173652138515847,0.0044170342875144986,-0.018936100374081777,0.0070180687420628995,-0.016395541106435707,0.000209013594137053,-0.023046282748756197,-0.005439191162426971,-0.028563164278240794,0.00144305496308883,-0.019140845893812264,0.0044584801982703315,-0.016187400432492893,0.011624722511300867,-0.009168454783568092,0.007457549212805725,-0.013249975002135428,0.00787133709991572,-0.01284469221054918,0.005253981877799685,-0.021496802093468714,0.0032038295987164567,-0.04403689496844576,0.005995763671357679,-0.014681714652796218,0.012444058508630063,-0.008365959614935026,0.009137107951337153,-0.011604938316940983,0.02068918174934753,-0.004329649829715065,0.00895886468664453,-0.014461738118286327,0.018194653421258034,-0.007241041166681117,,,0.020940659111101212,-0.004563633914110077,0.016945912118627948,-0.0030726554049920196,0.01849338248002841,-0.001555646978244507,0.008246556599230903,-0.0161994719375943,0.008462035167679183,-0.012049935591102012,-0.0002864355895196846,-0.022280582764101498,-0.0002636797796237156,-0.02726921313624675,0.0024917291343857784,-0.03235338673036192,0.011313726759154985,-0.013205047572227735,-0.004754174397031519,-0.02792792022954671
2015-01-21,0.004731623968765364,0.005004529372105937,0.002700371430882198,0.002972725105004903,0.005005713691719205,0.005278693543364854,0.0022294213139055774,0.002501647068464008,-0.0034180730613116994,-0.0031473812802976786,0.004104519141172824,-4.1390802102858615e-05,0.0037969611908856837,-0.00034767885713515856,0.008726862343636288,0.004561866918441959,0.007645815364039521,0.003485283541325268,0.00606810797269608,0.001914090444695704,0.016298832457525947,0.020439872317521646,-0.020827996391963977,-0.014568752420870745,0.0072387258242523345,0.0030798748589973,0.004998051886944355,0.0008484525804353105,0.016379266493717903,0.01218267457846589,-0.004941772780571618,-0.012531880232833914,0.016759936439665557,0.017037422782749,0.047449295485411325,0.04825732382640591,,,0.034165344170255185,0.03496312494204612,0.0038985684884169647,0.004008387066810837,0.003619616045894558,0.0037294041090936147,0.0015221323903917838,-0.00521201004894567,0.007352152614694463,0.0030152871491102573,0.017612031612220802,0.004602960507358755,0.016146297620000416,0.012687590514637748,0.02813459489942982,0.04302664402534373,0.017629017753729048,0.010481798418900512,0.010602353489455929,0.01016033415375217
2015-01-22,0.015269721916580492,0.03570821972686877,0.017778554717102768,0.038267558095116394,0.018670883127169358,0.039177850058967234,0.014794180238503651,0.035223104871008326,0.020681667838960305,0.04122911408186325,0.013242702826326225,0.03976341163479935,0.015112621804927118,0.04168227404678326,0.015157795214346681,0.04172862982922565,0.016184798803298595,0.04278251430570035,0.016558675183274252,0.04316617656084287,0.010196209520845656,0.030360877971703504,-0.0011325176767260636,0.035340965818283276,0.015144285137367097,0.04171476613823377,0.016961287064872543,0.04357932644330198,0.024473249587107837,0.051287907771748964,0.0028088954232365904,0.02984488658707063,0.006982865088810408,0.02736317585584591,0.005937189899064332,0.026717243741352092,,,0.008708215152948728,0.02954551119142157,0.0036543204794088346,0.025439153268095538,0.004055548013480514,0.025849089651979185,-0.0002134227468111316,0.024438300898182108,0.005343517049586355,0.030296403610945433,0.013983105128488882,0.015063336116471593,0.004913412778548842,0.017087705355936622,0.0044490492442710305,0.030153890243250103,0.014887495443414833,0.046333995458840205,0.011643993543924314,0.031661879553683825
2015-01-23,-0.005491522439307173,-0.005822528584981557,0.0015746001647269914,0.001241242173833923,0.0018219245418633623,0.001488484233030496,-0.007936511417143133,-0.00826670378757477,-0.0012096586877664572,-0.001542089982897732,0.02050285067248736,-0.0034276527588466,0.019642132310817573,-0.004268187518193245,0.019304634618078298,-0.004597770985422245,0.018027823648264052,-0.0058446410988496345,0.017360273413366656,-0.006496537469403374,0.005326149326298157,-0.003744484111980695,0.020211335758824722,0.006767983371148922,0.015164054562653018,-0.008641255608768272,0.0067456154475169505,-0.016862284705893793,0.002442598925256556,-0.021064396706835797,0.010544766737695443,0.002628743524672572,0.013367993069539397,0.012888260762528914,0.002518413268199904,0.00262130000831462,,,-0.0030441698333139033,-0.002941853971533681,0.008468876599840858,0.0073967690515912565,0.009405644652692668,0.008332541222344947,0.007949740193374799,0.005013314219959097,0.010825554871702892,0.011868404588243564,0.0010431042146437086,-0.0023934799803539963,0.015110962161558383,0.004600201191556907,-0.013510507048520526,-0.00371135237371234,-0.010935725616919134,-0.014380583242862177,-0.004216524216524187,-0.005241132310278229
2015-01-26,0.002568460857030219,-0.023864113347272453,0.0029172411146065613,-0.023524528631346686,-0.0005656481082118026,-0.02691559197750737,0.0003451449990279354,-0.026028811800388407,0.009933247533423728,-0.016693498219180203,0.013967686886128261,-0.032019442984559054,0.01198689015362664,-0.033910403366491426,0.007421297660712423,-0.03826892960115724,0.009380491052820572,-0.03639859276940116,0.005454058260337291,-0.04014694752538295,0.0028685309414164806,-0.024699413855852725,0.01657730475475261,-0.020784023483778835,0.010075715228886617,-0.03573489954337172,0.010830196637055423,-0.03501463661667026,0.011549707602339199,-0.034327758095824445,-0.0024686549745170927,-0.01726536063737516,0.002392358035529618,-0.024031791108131695,0.009373562559068294,-0.020225627576187843,,,0.02191965761022252,-0.00804743819113063,0.0,-0.02374980178074304,0.0,-0.02374980178074304,-0.000211721622761174,-0.026391523896355018,0.0007105442979671306,-0.023285625085759598,0.0012449364369457872,-0.031006385465099817,0.0,-0.043848496816537796,-0.004059456688877527,-0.03298811046659311,0.0020664336151103857,-0.019352809839581764,0.008125429159990816,-0.025241868115228328
2015-01-27,-0.013387862410411011,-0.00613530815375285,-0.01891540439131434,-0.01170348291890344,-0.025778163515261188,-0.018616689965595734,-0.016488106825237936,-0.009258342366080474,-0.005063507590432392,0.0022502387321687856,-0.01572002326025168,0.002411247237796177,-0.014527529632959224,0.0036257076073109573,-0.01089165930174485,0.007328553748283673,-0.012213395156243978,0.0059824704003159646,-0.009908972572451713,0.008329342399107986,-0.005954089847200139,0.007334982188960559,0.012821160217125094,-0.0025999224083036454,-0.010193019654239577,0.008040062929589142,-0.009087360806077305,0.009166088949824847,-0.005347593582887722,0.012974745851485725,0.017161228200461398,0.014618499915262984,-0.004119691052181906,0.0032178401501439247,-0.008932988192037028,-0.006107362891962009,,,-0.011559895224688144,-0.008741759483728573,0.00847711461998868,0.015229350557638632,0.009979876945581001,0.01674217459472982,0.008637775995609775,0.020947470069336838,0.004634063156549795,0.01502293427247281,0.002439591453728518,0.008003967322209204,0.008251916143208193,0.02161769429758187,0.00028820223562586733,0.006821087457167696,-0.0025745620328876395,0.001761252825750903,0.023385174253604202,0.03714833155539754
2015-01-28,-0.013495609366348305,-0.013562586122316644,-0.0092939796272562,-0.00936124164452945,-0.006030516669667474,-0.0060980002532755595,-0.011263554435439471,-0.0113306827323435,-0.016356150288326265,-0.016422932833551118,0.007751707926354934,0.018404805173366512,0.006282365658500932,0.01691993026394445,-0.0028696836093834444,0.007671133285197085,-0.00403848592827849,0.006489975378444646,0.0010305786619313473,0.011612625824779732,0.002099331211828037,0.008849362198583455,-0.010861889748698617,-0.008619169984095176,-0.0047529016915076605,0.0057680074170494144,-0.013397629818792778,-0.0029681054518237993,-0.008137169427491986,0.002347964069852715,0.0015437428619480276,0.007810659327886382,0.0021981955113823393,0.0021392150701353696,-0.014083652765994104,-0.012458746375386798,,,-0.017111531660120916,-0.015491615570951134,0.0004264412420740271,0.0014989324677270321,-0.0004010469491766422,0.0006705571809462185,0.004701870275472864,0.007059724479784091,-0.0011206080288292952,-0.0007419309085123782,-0.01557243839563538,-0.008864530577000873,0.0010094478615954028,0.0008621851129628766,-0.018439628737832114,-0.014456948162604233,-0.011019798726660479,-0.01849369308584259,-0.026844148641153587,-0.026977902939775644
2015-01-29,0.009534685287099887,0.011316528644135682,0.00979301800559318,0.011575317323622825,0.009895279178083527,0.011677758988565268,0.013115911065929353,0.01490407533839,0.012815762353059146,0.01460339685868961,0.002511480408565525,-0.003309906716677413,-0.0035448554211059413,-0.00933107459454574,0.004443830246192881,-0.0013887776547577557,0.0038315780292623725,-0.001997474643401387,-0.0008669578906521647,-0.006668727088716353,-0.0022414340828886825,-0.003492183798307069,0.01489373726578469,0.007941791353357708,0.00037588643007469,-0.005433099720681289,0.004848403345021124,-0.0009865538323966527,0.00566461568512544,-0.000175081076926209,-0.010649170370263028,-0.007360589876838186,-0.010697569149219932,-0.008943754576299479,-0.013138701548997878,-0.011618802549250296,,,-0.00926171691221056,-0.007735846835189575,0.0042684008302582566,0.006893620714330195,0.004147268126044823,0.006772171361715262,-0.005383383170715406,-0.010702877983981063,-0.008833944030775642,-0.007179573141399942,0.002355656283499874,-0.006139327252036586,0.0030075269953731,0.001129936751871563,0.0014047594087429616,0.001690690758578528,-0.007015078852228962,-0.009094103860858849,-0.032827994984611863,-0.031446624993046735
