periodo,afp,registros,identificadores_unicos,cambio_registros_pct,cambio_identificadores_pct,alerta_cambio_estructura,fuente
2020-11,Integra,94,49,-2.083333333333337,0.0,normal,hoja10
2020-12,Integra,98,53,4.255319148936176,8.163265306122458,normal,hoja10
2021-01,Integra,96,47,-2.0408163265306145,-11.32075471698113,normal,hoja10
2021-02,Integra,95,46,-1.041666666666663,-2.127659574468088,normal,hoja10
2021-03,Integra,99,49,4.210526315789465,6.521739130434789,normal,hoja10
2021-04,Integra,101,51,2.020202020202011,4.081632653061229,normal,hoja10
2021-05,Integra,100,50,-0.990099009900991,-1.9607843137254943,normal,hoja10
2021-06,Integra,86,36,-14.000000000000002,-28.000000000000004,normal,hoja10
2021-07,Integra,88,38,2.3255813953488413,5.555555555555558,normal,hoja10
2021-08,Integra,86,38,-2.2727272727272707,0.0,normal,hoja10
2021-09,Integra,85,37,-1.1627906976744207,-2.631578947368418,normal,hoja10
2021-10,Integra,84,36,-1.17647058823529,-2.7027027027026973,normal,hoja10
2021-11,Integra,87,40,3.571428571428581,11.111111111111116,normal,hoja10
2021-12,Integra,87,40,0.0,0.0,normal,hoja10
2022-01,Integra,88,41,1.1494252873563315,2.499999999999991,normal,hoja10
2022-02,Integra,92,45,4.545454545454541,9.756097560975618,normal,hoja10
2022-03,Integra,90,43,-2.1739130434782594,-4.444444444444439,normal,hoja10
2022-04,Integra,86,39,-4.444444444444439,-9.302325581395355,normal,hoja10
2022-05,Integra,84,37,-2.3255813953488413,-5.128205128205132,normal,hoja10
2022-06,Integra,87,40,3.571428571428581,8.108108108108114,normal,hoja10
2022-07,Integra,79,34,-9.195402298850574,-15.000000000000002,normal,hoja10
2022-08,Integra,76,31,-3.797468354430378,-8.823529411764708,normal,hoja10
2022-09,Integra,71,26,-6.578947368421051,-16.129032258064512,normal,hoja10
2022-10,Integra,74,29,4.225352112676051,11.538461538461542,normal,hoja10
2022-11,Integra,67,29,-9.459459459459463,0.0,normal,hoja10
2022-12,Integra,65,23,-2.985074626865669,-20.68965517241379,normal,hoja10
2023-01,Integra,69,28,6.153846153846154,21.739130434782616,normal,hoja10
2023-02,Integra,68,26,-1.449275362318836,-7.14285714285714,normal,hoja10
2023-03,Integra,66,25,-2.941176470588236,-3.8461538461538436,normal,hoja10
2023-04,Integra,72,29,9.090909090909083,15.999999999999993,normal,hoja10
2023-05,Integra,72,29,0.0,0.0,normal,hoja10
2023-06,Integra,71,35,-1.388888888888884,20.68965517241379,normal,hoja10
2023-07,Integra,74,38,4.225352112676051,8.571428571428562,normal,hoja10
2023-08,Integra,86,50,16.216216216216207,31.578947368421062,normal,hoja10
2023-09,Integra,85,50,-1.1627906976744207,0.0,normal,hoja10
2023-10,Integra,78,44,-8.235294117647063,-12.0,normal,hoja10
2023-11,Integra,75,43,-3.8461538461538436,-2.2727272727272707,normal,hoja10
2023-12,Integra,84,46,12.00000000000001,6.976744186046502,normal,hoja10
2024-01,Integra,87,47,3.571428571428581,2.1739130434782705,normal,hoja10
2024-02,Integra,85,43,-2.298850574712641,-8.510638297872342,normal,hoja10
2024-03,Integra,82,41,-3.529411764705881,-4.651162790697672,normal,hoja10
2024-04,Integra,75,42,-8.536585365853655,2.4390243902439046,normal,hoja10
2024-05,Integra,75,42,0.0,0.0,normal,hoja10
2024-06,Integra,77,42,2.6666666666666616,0.0,normal,hoja10
2024-07,Integra,71,34,-7.792207792207795,-19.047619047619047,normal,hoja10
2024-08,Integra,72,37,1.4084507042253502,8.823529411764696,normal,hoja10
2024-09,Integra,73,40,1.388888888888884,8.108108108108114,normal,hoja10
2024-10,Integra,76,44,4.109589041095885,10.000000000000009,normal,hoja10
2024-11,Integra,79,43,3.9473684210526327,-2.2727272727272707,normal,hoja10
2024-12,Integra,77,43,-2.5316455696202556,0.0,normal,hoja10
2025-01,Integra,78,47,1.298701298701288,9.302325581395344,normal,hoja10
2025-02,Integra,78,45,0.0,-4.255319148936165,normal,hoja10
2025-03,Integra,79,44,1.2820512820512775,-2.2222222222222254,normal,hoja10
2025-04,Integra,80,46,1.2658227848101333,4.545454545454541,normal,hoja10
2025-05,Integra,85,51,6.25,10.869565217391308,normal,hoja10
2025-06,Integra,80,50,-5.882352941176472,-1.9607843137254943,normal,hoja10
2025-07,Integra,83,51,3.750000000000009,2.0000000000000018,normal,hoja10
2025-08,Integra,83,49,0.0,-3.9215686274509776,normal,hoja10
2025-09,Integra,82,48,-1.2048192771084376,-2.0408163265306145,normal,hoja10
2025-10,Integra,89,54,8.536585365853666,12.5,normal,hoja10
2025-11,Integra,85,49,-4.49438202247191,-9.259259259259256,normal,hoja10
2025-12,Integra,87,48,2.35294117647058,-2.0408163265306145,normal,hoja10
2026-01,Integra,87,50,0.0,4.166666666666674,normal,hoja10
2015-01,Prima,74,49,,,normal,hoja10
2015-02,Prima,71,46,-4.054054054054057,-6.122448979591832,normal,hoja10
2015-03,Prima,68,43,-4.225352112676061,-6.521739130434778,normal,hoja10
2015-04,Prima,69,44,1.4705882352941124,2.3255813953488413,normal,hoja10
2015-05,Prima,77,50,11.594202898550732,13.636363636363647,normal,hoja10
2015-06,Prima,81,54,5.1948051948051965,8.000000000000007,normal,hoja10
2015-07,Prima,79,52,-2.4691358024691357,-3.703703703703709,normal,hoja10
2015-08,Prima,80,55,1.2658227848101333,5.769230769230771,normal,hoja10
2015-09,Prima,84,58,5.000000000000004,5.454545454545445,normal,hoja10
2015-10,Prima,89,57,5.952380952380953,-1.7241379310344862,normal,hoja10
2015-11,Prima,85,60,-4.49438202247191,5.263157894736836,normal,hoja10
2015-12,Prima,81,53,-4.705882352941182,-11.66666666666667,normal,hoja10
2016-01,Prima,73,49,-9.876543209876543,-7.547169811320753,normal,hoja10
2016-02,Prima,70,46,-4.109589041095896,-6.122448979591832,normal,hoja10
2016-03,Prima,74,48,5.714285714285716,4.347826086956519,normal,hoja10
2016-04,Prima,78,49,5.405405405405395,2.083333333333326,normal,hoja10
2016-05,Prima,77,48,-1.2820512820512775,-2.0408163265306145,normal,hoja10
2016-06,Prima,79,49,2.5974025974025983,2.083333333333326,normal,hoja10
2016-07,Prima,76,49,-3.797468354430378,0.0,normal,hoja10
2016-08,Prima,76,49,0.0,0.0,normal,hoja10
2016-09,Prima,70,41,-7.8947368421052655,-16.326530612244895,normal,hoja10
2016-10,Prima,70,43,0.0,4.878048780487809,normal,hoja10
2016-11,Prima,72,45,2.857142857142847,4.651162790697683,normal,hoja10
2016-12,Prima,72,42,0.0,-6.666666666666665,normal,hoja10
2017-01,Prima,69,42,-4.1666666666666625,0.0,normal,hoja10
2017-02,Prima,68,42,-1.449275362318836,0.0,normal,hoja10
2017-03,Prima,66,40,-2.941176470588236,-4.761904761904767,normal,hoja10
2017-04,Prima,67,42,1.5151515151515138,5.000000000000004,normal,hoja10
2017-05,Prima,59,34,-11.940298507462687,-19.047619047619047,normal,hoja10
2017-06,Prima,57,33,-3.3898305084745783,-2.941176470588236,normal,hoja10
2017-07,Prima,56,32,-1.7543859649122862,-3.0303030303030276,normal,hoja10
2017-08,Prima,57,34,1.7857142857142794,6.25,normal,hoja10
2017-09,Prima,59,36,3.5087719298245723,5.882352941176472,normal,hoja10
2017-10,Prima,57,35,-3.3898305084745783,-2.777777777777779,normal,hoja10
2017-11,Prima,59,36,3.5087719298245723,2.857142857142847,normal,hoja10
2017-12,Prima,58,36,-1.6949152542372836,0.0,normal,hoja10
2018-01,Prima,60,38,3.4482758620689724,5.555555555555558,normal,hoja10
2018-02,Prima,59,37,-1.6666666666666718,-2.631578947368418,normal,hoja10
2018-03,Prima,57,37,-3.3898305084745783,0.0,normal,hoja10
2018-04,Prima,59,38,3.5087719298245723,2.7027027027026973,normal,hoja10
2018-05,Prima,58,36,-1.6949152542372836,-5.263157894736848,normal,hoja10
2018-06,Prima,56,35,-3.4482758620689613,-2.777777777777779,normal,hoja10
2018-07,Prima,57,36,1.7857142857142794,2.857142857142847,normal,hoja10
2018-08,Prima,62,39,8.771929824561408,8.333333333333325,normal,hoja10
2018-09,Prima,60,35,-3.2258064516129004,-10.256410256410254,normal,hoja10
2018-10,Prima,57,35,-5.000000000000004,0.0,normal,hoja10
2018-11,Prima,60,38,5.263157894736836,8.571428571428562,normal,hoja10
2018-12,Prima,62,41,3.3333333333333437,7.8947368421052655,normal,hoja10
2019-01,Prima,61,39,-1.6129032258064502,-4.878048780487809,normal,hoja10
2019-02,Prima,64,41,4.918032786885251,5.128205128205132,normal,hoja10
2019-03,Prima,61,39,-4.6875,-4.878048780487809,normal,hoja10
2019-04,Prima,60,37,-1.6393442622950838,-5.128205128205132,normal,hoja10
2019-05,Prima,61,38,1.6666666666666607,2.7027027027026973,normal,hoja10
2019-06,Prima,60,37,-1.6393442622950838,-2.631578947368418,normal,hoja10
2019-07,Prima,57,33,-5.000000000000004,-10.81081081081081,normal,hoja10
2019-08,Prima,53,29,-7.017543859649122,-12.121212121212121,normal,hoja10
2019-09,Prima,55,29,3.7735849056603765,0.0,normal,hoja10
2019-10,Prima,54,31,-1.8181818181818188,6.896551724137923,normal,hoja10
2019-11,Prima,57,32,5.555555555555558,3.2258064516129004,normal,hoja10
2019-12,Prima,56,30,-1.7543859649122862,-6.25,normal,hoja10
2020-01,Prima,53,27,-5.35714285714286,-9.999999999999998,normal,hoja10
2020-02,Prima,54,28,1.8867924528301883,3.703703703703698,normal,hoja10
2020-03,Prima,43,21,-20.370370370370374,-25.0,normal,hoja10
2020-04,Prima,45,21,4.651162790697683,0.0,normal,hoja10
2020-05,Prima,47,25,4.444444444444451,19.047619047619047,normal,hoja10
2020-06,Prima,48,24,2.127659574468077,-4.0000000000000036,normal,hoja10
2020-07,Prima,44,20,-8.333333333333337,-16.666666666666664,normal,hoja10
2020-08,Prima,47,24,6.818181818181812,19.999999999999996,normal,hoja10
2020-09,Prima,49,25,4.255319148936176,4.166666666666674,normal,hoja10
2020-10,Prima,50,27,2.0408163265306145,8.000000000000007,normal,hoja10
2020-11,Prima,51,28,2.0000000000000018,3.703703703703698,normal,hoja10
2020-12,Prima,56,31,9.80392156862746,10.71428571428572,normal,hoja10
2021-01,Prima,52,28,-7.14285714285714,-9.677419354838712,normal,hoja10
2021-02,Prima,53,30,1.9230769230769162,7.14285714285714,normal,hoja10
2021-03,Prima,54,30,1.8867924528301883,0.0,normal,hoja10
2021-04,Prima,56,31,3.703703703703698,3.3333333333333437,normal,hoja10
2021-05,Prima,60,35,7.14285714285714,12.903225806451623,normal,hoja10
2021-06,Prima,61,36,1.6666666666666607,2.857142857142847,normal,hoja10
2021-07,Prima,62,37,1.6393442622950838,2.777777777777768,normal,hoja10
2021-08,Prima,62,36,0.0,-2.7027027027026973,normal,hoja10
2021-09,Prima,62,36,0.0,0.0,normal,hoja10
2021-10,Prima,63,36,1.6129032258064502,0.0,normal,hoja10
2021-11,Prima,57,31,-9.523809523809524,-13.888888888888884,normal,hoja10
2021-12,Prima,58,31,1.7543859649122862,0.0,normal,hoja10
2022-01,Prima,65,38,12.06896551724137,22.580645161290324,normal,hoja10
2022-02,Prima,66,37,1.538461538461533,-2.631578947368418,normal,hoja10
2022-03,Prima,59,32,-10.606060606060607,-13.513513513513509,normal,hoja10
2022-04,Prima,56,30,-5.0847457627118615,-6.25,normal,hoja10
2022-05,Prima,57,31,1.7857142857142794,3.3333333333333437,normal,hoja10
2022-06,Prima,59,33,3.5087719298245723,6.451612903225801,normal,hoja10
2022-07,Prima,58,31,-1.6949152542372836,-6.060606060606055,normal,hoja10
2022-08,Prima,59,32,1.724137931034475,3.2258064516129004,normal,hoja10
2022-09,Prima,57,30,-3.3898305084745783,-6.25,normal,hoja10
2022-10,Prima,55,28,-3.508771929824561,-6.666666666666665,normal,hoja10
2022-11,Prima,59,32,7.272727272727275,14.28571428571428,normal,hoja10
2022-12,Prima,63,34,6.779661016949157,6.25,normal,hoja10
2023-01,Prima,62,32,-1.5873015873015928,-5.882352941176472,normal,hoja10
2023-02,Prima,54,25,-12.903225806451612,-21.875,normal,hoja10
2023-03,Prima,43,19,-20.370370370370374,-24.0,normal,hoja10
2023-04,Prima,53,24,23.25581395348837,26.315789473684205,normal,hoja10
2023-05,Prima,54,29,1.8867924528301883,20.833333333333325,normal,hoja10
2023-06,Prima,64,33,18.518518518518512,13.793103448275868,normal,hoja10
2023-07,Prima,50,27,-21.875,-18.181818181818176,normal,hoja10
2023-08,Prima,51,28,2.0000000000000018,3.703703703703698,normal,hoja10
2023-09,Prima,53,30,3.9215686274509887,7.14285714285714,normal,hoja10
2023-10,Prima,50,30,-5.660377358490565,0.0,normal,hoja10
2023-11,Prima,45,25,-9.999999999999998,-16.666666666666664,normal,hoja10
2023-12,Prima,50,24,11.111111111111116,-4.0000000000000036,normal,hoja10
2024-01,Prima,44,20,-12.0,-16.666666666666664,normal,hoja10
2024-02,Prima,40,19,-9.090909090909093,-5.000000000000004,normal,hoja10
2024-03,Prima,48,23,19.999999999999996,21.052631578947366,normal,hoja10
2024-04,Prima,37,21,-22.916666666666664,-8.695652173913048,normal,hoja10
2024-05,Prima,39,23,5.405405405405395,9.523809523809534,normal,hoja10
2024-06,Prima,41,24,5.128205128205132,4.347826086956519,normal,hoja10
2024-07,Prima,45,28,9.756097560975618,16.666666666666675,normal,hoja10
2024-08,Prima,45,33,0.0,17.85714285714286,normal,hoja10
2024-09,Prima,46,35,2.2222222222222143,6.060606060606055,normal,hoja10
2024-10,Prima,52,41,13.043478260869556,17.14285714285715,normal,hoja10
2024-11,Prima,54,41,3.8461538461538547,0.0,normal,hoja10
2024-12,Prima,52,39,-3.703703703703709,-4.878048780487809,normal,hoja10
2025-01,Prima,50,39,-3.8461538461538436,0.0,normal,hoja10
2025-02,Prima,49,38,-2.0000000000000018,-2.564102564102566,normal,hoja10
2025-03,Prima,40,28,-18.36734693877551,-26.315789473684216,normal,hoja10
2025-04,Prima,42,30,5.000000000000004,7.14285714285714,normal,hoja10
2025-05,Prima,40,28,-4.761904761904767,-6.666666666666665,normal,hoja10
2025-06,Prima,41,28,2.499999999999991,0.0,normal,hoja10
2025-07,Prima,39,27,-4.878048780487809,-3.57142857142857,normal,hoja10
2025-08,Prima,42,30,7.692307692307687,11.111111111111116,normal,hoja10
2025-09,Prima,42,30,0.0,0.0,normal,hoja10
2025-10,Prima,43,31,2.3809523809523725,3.3333333333333437,normal,hoja10
2025-11,Prima,44,32,2.3255813953488413,3.2258064516129004,normal,hoja10
2025-12,Prima,43,30,-2.2727272727272707,-6.25,normal,hoja10
2026-01,Prima,40,28,-6.976744186046513,-6.666666666666665,normal,hoja10
2015-01,Profuturo,78,46,,,normal,hoja10
2015-02,Profuturo,75,43,-3.8461538461538436,-6.521739130434778,normal,hoja10
2015-03,Profuturo,76,44,1.333333333333342,2.3255813953488413,normal,hoja10
2015-04,Profuturo,74,42,-2.631578947368418,-4.545454545454541,normal,hoja10
2015-05,Profuturo,74,42,0.0,0.0,normal,hoja10
2015-06,Profuturo,77,45,4.054054054054057,7.14285714285714,normal,hoja10
2015-07,Profuturo,75,43,-2.5974025974025983,-4.444444444444439,normal,hoja10
2015-08,Profuturo,75,43,0.0,0.0,normal,hoja10
2015-09,Profuturo,74,41,-1.3333333333333308,-4.651162790697672,normal,hoja10
2015-10,Profuturo,73,39,-1.3513513513513487,-4.878048780487809,normal,hoja10
2015-11,Profuturo,73,39,0.0,0.0,normal,hoja10
2015-12,Profuturo,75,41,2.7397260273972712,5.128205128205132,normal,hoja10
2016-01,Profuturo,77,42,2.6666666666666616,2.4390243902439046,normal,hoja10
2016-02,Profuturo,78,43,1.298701298701288,2.3809523809523725,normal,hoja10
2016-03,Profuturo,78,42,0.0,-2.3255813953488413,normal,hoja10
2016-04,Profuturo,79,44,1.2820512820512775,4.761904761904767,normal,hoja10
2016-05,Profuturo,78,43,-1.2658227848101222,-2.2727272727272707,normal,hoja10
2016-06,Profuturo,78,43,0.0,0.0,normal,hoja10
2016-07,Profuturo,85,50,8.974358974358964,16.279069767441868,normal,hoja10
2016-08,Profuturo,85,50,0.0,0.0,normal,hoja10
2016-09,Profuturo,82,47,-3.529411764705881,-6.000000000000005,normal,hoja10
2016-10,Profuturo,83,48,1.2195121951219523,2.127659574468077,normal,hoja10
2016-11,Profuturo,82,47,-1.2048192771084376,-2.083333333333337,normal,hoja10
2016-12,Profuturo,87,49,6.0975609756097615,4.255319148936176,normal,hoja10
2017-01,Profuturo,88,50,1.1494252873563315,2.0408163265306145,normal,hoja10
2017-02,Profuturo,88,50,0.0,0.0,normal,hoja10
2017-03,Profuturo,89,49,1.1363636363636465,-2.0000000000000018,normal,hoja10
2017-04,Profuturo,84,44,-5.61797752808989,-10.204081632653061,normal,hoja10
2017-05,Profuturo,85,46,1.1904761904761862,4.545454545454541,normal,hoja10
2017-06,Profuturo,86,46,1.17647058823529,0.0,normal,hoja10
2017-07,Profuturo,85,46,-1.1627906976744207,0.0,normal,hoja10
2017-08,Profuturo,86,46,1.17647058823529,0.0,normal,hoja10
2017-09,Profuturo,88,47,2.3255813953488413,2.1739130434782705,normal,hoja10
2017-10,Profuturo,81,40,-7.954545454545459,-14.893617021276595,normal,hoja10
2017-11,Profuturo,79,39,-2.4691358024691357,-2.500000000000002,normal,hoja10
2017-12,Profuturo,80,40,1.2658227848101333,2.564102564102555,normal,hoja10
2018-01,Profuturo,84,44,5.000000000000004,10.000000000000009,normal,hoja10
2018-02,Profuturo,82,43,-2.3809523809523836,-2.2727272727272707,normal,hoja10
2018-03,Profuturo,81,42,-1.2195121951219523,-2.3255813953488413,normal,hoja10
2018-04,Profuturo,83,43,2.4691358024691468,2.3809523809523725,normal,hoja10
2018-05,Profuturo,77,38,-7.2289156626506035,-11.627906976744185,normal,hoja10
2018-06,Profuturo,74,35,-3.8961038961038974,-7.8947368421052655,normal,hoja10
2018-07,Profuturo,73,34,-1.3513513513513487,-2.857142857142858,normal,hoja10
2018-08,Profuturo,74,35,1.3698630136986356,2.941176470588225,normal,hoja10
2018-09,Profuturo,70,31,-5.405405405405405,-11.428571428571432,normal,hoja10
2018-10,Profuturo,72,33,2.857142857142847,6.451612903225801,normal,hoja10
2018-11,Profuturo,76,36,5.555555555555558,9.090909090909083,normal,hoja10
2018-12,Profuturo,76,36,0.0,0.0,normal,hoja10
2019-01,Profuturo,86,45,13.157894736842103,25.0,normal,hoja10
2019-02,Profuturo,87,46,1.1627906976744207,2.2222222222222143,normal,hoja10
2019-03,Profuturo,85,44,-2.298850574712641,-4.347826086956519,normal,hoja10
2019-04,Profuturo,86,45,1.17647058823529,2.2727272727272707,normal,hoja10
2019-05,Profuturo,86,44,0.0,-2.2222222222222254,normal,hoja10
2019-06,Profuturo,88,46,2.3255813953488413,4.545454545454541,normal,hoja10
2019-07,Profuturo,88,46,0.0,0.0,normal,hoja10
2019-08,Profuturo,88,46,0.0,0.0,normal,hoja10
2019-09,Profuturo,88,46,0.0,0.0,normal,hoja10
2019-10,Profuturo,80,38,-9.090909090909093,-17.391304347826086,normal,hoja10
2019-11,Profuturo,84,40,5.000000000000004,5.263157894736836,normal,hoja10
2019-12,Profuturo,88,44,4.761904761904767,10.000000000000009,normal,hoja10
2020-01,Profuturo,91,47,3.409090909090917,6.818181818181812,normal,hoja10
2020-02,Profuturo,91,47,0.0,0.0,normal,hoja10
2020-03,Profuturo,88,44,-3.296703296703296,-6.382978723404253,normal,hoja10
2020-04,Profuturo,89,45,1.1363636363636465,2.2727272727272707,normal,hoja10
2020-05,Profuturo,90,46,1.1235955056179803,2.2222222222222143,normal,hoja10
2020-06,Profuturo,87,43,-3.3333333333333326,-6.521739130434778,normal,hoja10
2020-07,Profuturo,85,41,-2.298850574712641,-4.651162790697672,normal,hoja10
2020-08,Profuturo,86,42,1.17647058823529,2.4390243902439046,normal,hoja10
2020-09,Profuturo,84,40,-2.3255813953488413,-4.761904761904767,normal,hoja10
2020-10,Profuturo,83,39,-1.1904761904761862,-2.500000000000002,normal,hoja10
2020-11,Profuturo,85,40,2.4096385542168752,2.564102564102555,normal,hoja10
2020-12,Profuturo,85,40,0.0,0.0,normal,hoja10
2021-01,Profuturo,85,40,0.0,0.0,normal,hoja10
2021-02,Profuturo,84,39,-1.17647058823529,-2.500000000000002,normal,hoja10
2021-03,Profuturo,85,40,1.1904761904761862,2.564102564102555,normal,hoja10
2021-04,Profuturo,86,41,1.17647058823529,2.499999999999991,normal,hoja10
2021-05,Profuturo,87,42,1.1627906976744207,2.4390243902439046,normal,hoja10
2021-06,Profuturo,88,43,1.1494252873563315,2.3809523809523725,normal,hoja10
2021-07,Profuturo,88,43,0.0,0.0,normal,hoja10
2021-08,Profuturo,88,43,0.0,0.0,normal,hoja10
2021-09,Profuturo,91,43,3.409090909090917,0.0,normal,hoja10
2021-10,Profuturo,93,46,2.19780219780219,6.976744186046502,normal,hoja10
2021-11,Profuturo,100,52,7.526881720430101,13.043478260869556,normal,hoja10
2021-12,Profuturo,96,52,-4.0000000000000036,0.0,normal,hoja10
2022-01,Profuturo,98,55,2.083333333333326,5.769230769230771,normal,hoja10
2022-02,Profuturo,104,60,6.1224489795918435,9.090909090909083,normal,hoja10
2022-03,Profuturo,108,66,3.8461538461538547,10.000000000000009,normal,hoja10
2022-04,Profuturo,106,64,-1.851851851851849,-3.0303030303030276,normal,hoja10
2022-05,Profuturo,109,67,2.8301886792452935,4.6875,normal,hoja10
2022-06,Profuturo,108,66,-0.917431192660545,-1.4925373134328401,normal,hoja10
2022-07,Profuturo,107,66,-0.92592592592593,0.0,normal,hoja10
2022-08,Profuturo,101,62,-5.607476635514019,-6.060606060606055,normal,hoja10
2022-09,Profuturo,97,55,-3.960396039603964,-11.290322580645162,normal,hoja10
2022-10,Profuturo,94,53,-3.0927835051546393,-3.6363636363636376,normal,hoja10
2022-11,Profuturo,94,53,0.0,0.0,normal,hoja10
2022-12,Profuturo,96,54,2.127659574468077,1.8867924528301883,normal,hoja10
2023-01,Profuturo,95,55,-1.041666666666663,1.85185185185186,normal,hoja10
2023-02,Profuturo,91,52,-4.210526315789476,-5.454545454545457,normal,hoja10
2023-03,Profuturo,93,54,2.19780219780219,3.8461538461538547,normal,hoja10
2023-04,Profuturo,92,51,-1.0752688172043001,-5.555555555555558,normal,hoja10
2023-05,Profuturo,98,56,6.521739130434789,9.80392156862746,normal,hoja10
2023-06,Profuturo,101,59,3.0612244897959107,5.35714285714286,normal,hoja10
2023-07,Profuturo,101,60,0.0,1.6949152542372836,normal,hoja10
2023-08,Profuturo,99,57,-1.980198019801982,-5.000000000000004,normal,hoja10
2023-09,Profuturo,80,38,-19.191919191919194,-33.333333333333336,normal,hoja10
2023-10,Profuturo,81,39,1.2499999999999956,2.6315789473684292,normal,hoja10
2023-11,Profuturo,82,40,1.2345679012345734,2.564102564102555,normal,hoja10
2023-12,Profuturo,86,43,4.878048780487809,7.499999999999996,normal,hoja10
2024-01,Profuturo,85,44,-1.1627906976744207,2.3255813953488413,normal,hoja10
2024-02,Profuturo,84,45,-1.17647058823529,2.2727272727272707,normal,hoja10
2024-03,Profuturo,88,49,4.761904761904767,8.888888888888879,normal,hoja10
2024-04,Profuturo,84,49,-4.545454545454541,0.0,normal,hoja10
2024-05,Profuturo,88,53,4.761904761904767,8.163265306122458,normal,hoja10
2024-06,Profuturo,89,52,1.1363636363636465,-1.8867924528301883,normal,hoja10
2024-07,Profuturo,82,46,-7.86516853932584,-11.538461538461542,normal,hoja10
2024-08,Profuturo,91,54,10.97560975609757,17.391304347826097,normal,hoja10
2024-09,Profuturo,87,51,-4.395604395604391,-5.555555555555558,normal,hoja10
2024-10,Profuturo,91,55,4.597701149425282,7.843137254901955,normal,hoja10
2024-11,Profuturo,94,58,3.296703296703307,5.454545454545445,normal,hoja10
2024-12,Profuturo,90,53,-4.255319148936165,-8.62068965517241,normal,hoja10
2025-01,Profuturo,84,48,-6.666666666666665,-9.433962264150942,normal,hoja10
2025-02,Profuturo,84,48,0.0,0.0,normal,hoja10
2025-03,Profuturo,86,50,2.3809523809523725,4.166666666666674,normal,hoja10
2025-04,Profuturo,85,49,-1.1627906976744207,-2.0000000000000018,normal,hoja10
2025-05,Profuturo,84,49,-1.17647058823529,0.0,normal,hoja10
2025-06,Profuturo,92,55,9.523809523809534,12.244897959183664,normal,hoja10
2025-07,Profuturo,64,29,-30.434782608695656,-47.27272727272728,revisar,hoja10
2025-08,Profuturo,61,26,-4.6875,-10.344827586206895,normal,hoja10
2025-09,Profuturo,64,30,4.918032786885251,15.384615384615374,normal,hoja10
2025-10,Profuturo,70,35,9.375,16.666666666666675,normal,hoja10
2025-11,Profuturo,69,35,-1.4285714285714235,0.0,normal,hoja10
2025-12,Profuturo,61,26,-11.594202898550721,-25.71428571428571,normal,hoja10
2026-01,Profuturo,54,19,-11.475409836065575,-26.923076923076927,normal,hoja10
