periodo,afp,fecha_ca,monto_hojas_miles_soles,registros_hojas,identificadores_unicos,registros_isin,registros_fondo_sin_isin,total_fondo_miles_soles,total_exterior_miles_soles,total_exterior_pct_fp1356,ratio_cobertura_exterior,error_cobertura_pct,factor_reescala,estado_cobertura,elegible_modelo_principal,elegible_analisis_ampliado,cobertura_exterior_pct,exterior_sobre_fondo_pct
2018-02,Prima,2018-02-28,5040200.140522801,45,45,37,8,7979568.768151999,5090865.6599375,63.798756647804424,0.9900477594972874,0.9952240502712595,1.0100522832431498,estricto,True,True,99.00477594972874,63.79875664780443
2018-02,Profuturo,2018-02-28,3820842.645932274,61,61,43,18,6210283.813345,3971699.3529477,63.95358847228782,0.9620170879995074,3.798291200049264,1.0394825751790722,operativo,True,True,96.20170879995074,63.95358847228678
2018-03,Habitat,2018-03-30,569312.6073892959,65,65,65,0,931733.2491112,569430.8281323,61.11522033537948,0.9997923878772215,0.020761212277853325,1.0002076552345227,estricto,True,True,99.97923878772215,61.11522033537948
2018-03,Integra,2018-03-30,5117399.52133213,98,98,81,17,8581648.7236735,5173735.0335406,60.288357169271855,0.9891112490602524,1.0888750939747616,1.0110086210727993,estricto,True,True,98.91112490602524,60.288357169272565
2018-03,Prima,2018-03-30,4699089.54364664,45,45,37,8,7837064.3071438,4755893.0972157,60.684625145675675,0.9880561752739323,1.1943824726067698,1.0120882041172976,estricto,True,True,98.80561752739322,60.68462514567492
2018-03,Profuturo,2018-03-30,3783518.713163814,60,60,42,18,6125442.738271601,3943122.4648672002,64.37285651583272,0.9595235113478117,4.047648865218834,1.042183946691762,operativo,True,True,95.95235113478117,64.37285651583481
2018-04,Habitat,2018-04-30,620653.137395569,64,64,64,0,997028.9216984999,620883.3943449999,62.273358458571565,0.9996291462269274,0.037085377307255474,1.000370991356617,estricto,True,True,99.96291462269275,62.27335845857781
2018-04,Integra,2018-04-30,5181782.217758674,98,98,81,17,8748741.5414007,5234728.8860698,59.83407855059077,0.9898854994282469,1.0114500571753116,1.0102178490114213,estricto,True,True,98.98854994282469,59.83407855059008
2018-04,Prima,2018-04-30,4847419.830111047,46,46,38,8,7968382.2474299,4922746.9034941,61.77849845345874,0.9846981624569026,1.530183754309744,1.0155396223193087,estricto,True,True,98.46981624569025,61.77849845345796
2018-04,Profuturo,2018-04-30,3792973.529524896,61,61,43,18,6224881.0358029,3971371.6453524996,63.7983540972233,0.9550789672287724,4.4921032771227605,1.0470338415069165,operativo,True,True,95.50789672287723,63.79835409722433
2018-05,Habitat,2018-05-31,614211.5149944037,61,61,61,0,1034363.9303319,615567.8418499,59.51172733298241,0.9977966248993446,0.22033751006553803,1.0022082406831931,estricto,True,True,99.77966248993447,59.511727332988166
2018-05,Integra,2018-05-31,5157029.472851992,98,98,82,16,8617597.9359451,5283218.2856743,61.307319335907344,0.9761151620093995,2.3884837990600483,1.0244692828471509,operativo,True,True,97.61151620093995,61.30731933590593
2018-05,Prima,2018-05-31,4772479.298300821,44,44,36,8,7766991.5938532,4792392.4506870005,61.702042454632,0.9958448410494168,0.415515895058316,1.0041724963360803,estricto,True,True,99.58448410494168,61.702042454632014
2018-05,Profuturo,2018-05-31,3760199.7206653855,56,56,38,18,6189402.487072,3918843.1962882,63.31537179030585,0.9595177791821126,4.048222081788744,1.0421901727057046,operativo,True,True,95.95177791821126,63.315371790307886
2018-06,Habitat,2018-06-29,632989.5227326005,63,63,62,1,1050733.595847,637221.6526503,60.645405759250735,0.9933584649860885,0.6641535013911515,1.0066859399179777,estricto,True,True,99.33584649860884,60.64540575926226
2018-06,Integra,2018-06-29,4881544.655953317,97,97,81,16,8374770.5455144,5099746.0378227,60.8941583546337,0.9572132846908309,4.278671530916911,1.0446992493663403,operativo,True,True,95.72132846908309,60.894158354632985
2018-06,Prima,2018-06-29,4447493.623618715,43,43,35,8,7518718.4380489,4523727.9881677,60.16621084352778,0.9831478893628476,1.6852110637152418,1.0171409721970455,estricto,True,True,98.31478893628476,60.16621084352779
2018-06,Profuturo,2018-06-29,3680690.740605491,53,53,35,18,6011248.020513901,3829452.3475407,63.7047803463158,0.9611532946660782,3.884670533392176,1.0404167634335768,operativo,True,True,96.11532946660782,63.704780346316845
2018-07,Habitat,2018-07-31,629015.672066342,68,68,67,1,1112058.5033316999,631137.1962281,56.753956229566306,0.9966385689602245,0.33614310397754865,1.0033727683680578,estricto,True,True,99.66385689602245,56.75395622957142
2018-07,Integra,2018-07-31,5063666.186471653,89,89,73,16,8566273.3522062,5337774.9823435,62.31151823994411,0.9486473677180933,5.135263228190667,1.0541324774931193,ampliado,False,True,94.86473677180933,62.31151823994483
2018-07,Prima,2018-07-31,4519330.45474338,44,44,36,8,7677281.370552099,4566736.788547199,59.48377515592931,0.9896192103905115,1.0380789609488517,1.0104896807787231,estricto,True,True,98.96192103905115,59.483775155928534
2018-07,Profuturo,2018-07-31,3711028.749281502,52,52,34,18,6178338.9143188,3873641.2724023997,62.69713148019118,0.958020758329011,4.197924167098899,1.0438187182334229,operativo,True,True,95.8020758329011,62.697131480193214
2018-08,Habitat,2018-08-31,664784.8145212956,66,66,65,1,1125005.5519213001,664832.6218341,59.095941411017016,0.9999280912048623,0.007190879513774284,1.0000719139663845,estricto,True,True,99.99280912048623,59.09594141101701
2018-08,Integra,2018-08-31,5042687.295482849,92,92,74,18,8423900.3487758,5132830.897839299,60.9317618362516,0.9824378390501044,1.75621609498956,1.0178761039648838,estricto,True,True,98.24378390501045,60.93176183625232
2018-08,Prima,2018-08-31,4713231.471219178,47,47,39,8,7510410.2835165,4762676.043106601,63.41432576006619,0.989618321414284,1.0381678585716037,1.0104905885037367,estricto,True,True,98.9618321414284,63.414325760065346
2018-08,Profuturo,2018-08-31,3701257.668014961,53,53,35,18,6087708.8741849,3772423.9581676,61.96787717896087,0.9811351293116038,1.8864870688396151,1.019227596815978,estricto,True,True,98.11351293116039,61.96787717896086
2018-09,Habitat,2018-09-28,718705.7663009232,70,70,69,1,1138654.7065356001,718740.7905132,63.12192681309501,0.9999512700367934,0.004872996320659517,1.0000487323379317,estricto,True,True,99.99512700367934,63.12192681308946
2018-09,Integra,2018-09-28,4997883.209490201,95,95,77,18,8341148.8416649,5088747.3720097,61.00775167313523,0.9821441003302127,1.785589966978729,1.01818052937831,estricto,True,True,98.21441003302127,61.00775167313741
2018-09,Prima,2018-09-28,4610360.201177202,43,43,35,8,7473652.765380099,4746847.6458172,63.51442587493268,0.9712467189124414,2.875328108755859,1.0296045078224358,operativo,True,True,97.12467189124413,63.51442587493268
2018-09,Profuturo,2018-09-28,3730532.481636042,50,50,31,19,6080904.6975163,3972996.4164024,65.33561392641361,0.9389720227872965,6.102797721270347,1.0649944574829233,ampliado,False,True,93.89720227872965,65.33561392641363
2018-10,Habitat,2018-10-31,658046.6924940401,70,70,69,1,1091540.7136539,658452.3094437,60.32320198478258,0.9993839843161875,0.06160156838125319,1.000616395393042,estricto,True,True,99.93839843161875,60.32320198479364
2018-10,Integra,2018-10-31,4796450.53367757,97,97,79,18,7938654.6646809,4878250.2012374,61.44933124425745,0.9832317605318642,1.676823946813577,1.0170542085205478,estricto,True,True,98.32317605318643,61.449331244256676
2018-10,Prima,2018-10-31,4387556.482453065,43,43,35,8,7073189.0767939,4428424.3636271,62.60859586174575,0.9907714623039057,0.922853769609433,1.0093144968816872,estricto,True,True,99.07714623039057,62.60859586174663
2018-10,Profuturo,2018-10-31,3434605.1038094503,52,52,33,19,5802779.9283416,3698921.6678343,63.74395916288855,0.9285422650813783,7.1457734918621725,1.076956900731233,ampliado,False,True,92.85422650813783,63.743959162887464
2018-11,Habitat,2018-11-30,681713.636106289,70,70,69,1,1119576.545989,683236.3692362,61.02632032476615,0.9977712938033242,0.22287061966758115,1.0022336844229907,estricto,True,True,99.77712938033243,61.02632032476616
2018-11,Integra,2018-11-30,4776796.744465435,96,96,78,18,8140179.0087594995,4855603.7948501,59.64984049644379,0.9837698762678602,1.6230123732139834,1.0164978864708811,estricto,True,True,98.37698762678602,59.64984049644452
2018-11,Prima,2018-11-30,4274649.657611269,46,46,38,8,7170562.2162012,4311999.1385348,60.13474269552129,0.9913382448085964,0.8661755191403553,1.0087374367293536,estricto,True,True,99.13382448085964,60.13474269552045
2018-11,Profuturo,2018-11-30,3646602.9582882854,56,56,36,20,5970817.9802236,3808469.0433032,63.78471184212147,0.9574983850007815,4.250161499921845,1.0443881845285659,operativo,True,True,95.74983850007816,63.78471184212147
2018-12,Habitat,2018-12-31,628563.8495588151,70,70,69,1,1075765.8154946,628642.4525154,58.43673813212127,0.9998749639699477,0.012503603005231678,1.0001250516660163,estricto,True,True,99.98749639699477,58.43673813211585
2018-12,Integra,2018-12-31,4567910.87869804,96,96,78,18,7789479.8228243,4632070.5616558,59.46572386108792,0.9861488114000523,1.3851188599947717,1.0140457387767703,estricto,True,True,98.61488114000522,59.46572386108716
2018-12,Prima,2018-12-31,4052189.2263548397,49,49,41,8,6855267.7669522995,4098719.1224026,59.78933663483723,0.9886476983032482,1.1352301696751832,1.0114826562750665,estricto,True,True,98.86476983032482,59.78933663483724
2018-12,Profuturo,2018-12-31,3452518.911390415,56,56,36,20,5744507.264636801,3592530.7815570002,62.53853665870859,0.9610269532315867,3.897304676841329,1.0405535418516214,operativo,True,True,96.10269532315867,62.538536658707486
2019-01,Habitat,2019-01-31,654115.2496128902,70,70,69,1,1103781.2491726,655582.5148145,59.3942427728255,0.9977618908856577,0.22381091143423015,1.0022431294828826,estricto,True,True,99.77618908856577,59.3942427728255
2019-01,Integra,2019-01-31,4391589.407927199,94,94,77,17,8020952.9307686,4778637.4449192,59.57692915249848,0.919004519289589,8.099548071041095,1.0881339308026714,ampliado,False,True,91.9004519289589,59.57692915249774
2019-01,Prima,2019-01-31,4064023.6820961144,47,47,39,8,7069937.6745684,4095040.3878077003,57.92187394435034,0.992425787593223,0.7574212406777026,1.007632018939316,estricto,True,True,99.2425787593223,57.92187394435116
2019-01,Profuturo,2019-01-31,3627086.4657646283,65,65,45,20,5938238.0641223,3873946.2443714,65.23730107381478,0.9362769220235196,6.372307797648036,1.0680600754729268,ampliado,False,True,93.62769220235197,65.23730107381589
2019-02,Habitat,2019-02-28,642815.323335504,71,71,70,1,1110900.6265888999,641729.9660467,57.7666400294667,1.0016912990607096,0.1691299060709639,0.9983115566020234,estricto,True,True,100.16912990607096,57.76664002946672
2019-02,Integra,2019-02-28,4521025.477083125,95,95,77,18,8045850.673778,4750980.621794,59.04882919686521,0.9515983829409848,4.840161705901524,1.050863492337415,operativo,True,True,95.15983829409848,59.04882919686521
2019-02,Prima,2019-02-28,4206895.4833764685,49,49,41,8,7091003.2448684,4256298.5553551,60.02392621150396,0.9883929495696503,1.1607050430349708,1.0117433561574913,estricto,True,True,98.83929495696503,60.023926211503124
2019-02,Profuturo,2019-02-28,3539248.5302739907,66,66,46,20,5978271.0117408,3710473.6995373,62.066000223982066,0.9538535553332015,4.614644466679851,1.0483789617481465,operativo,True,True,95.38535553332015,62.066000223982066
2019-03,Habitat,2019-03-29,620599.8763443291,75,75,74,1,1114819.3162721,622082.0126103,55.801151229651,0.9976174584123535,0.23825415876465028,1.0023882316488708,estricto,True,True,99.76174584123535,55.801151229645995
2019-03,Integra,2019-03-29,4625730.69432424,100,100,83,17,8113574.8202741,4820987.9796133,59.41878994653176,0.959498491571696,4.050150842830402,1.0422111225646233,operativo,True,True,95.9498491571696,59.418789946531035
2019-03,Prima,2019-03-29,4043197.3922361145,47,47,39,8,7088678.9373498,4119209.6635352,58.10969434419525,0.9815468797395833,1.8453120260416678,1.0188000396530348,estricto,True,True,98.15468797395833,58.109694344193606
2019-03,Profuturo,2019-03-29,3634886.474330166,64,64,44,20,6035112.056976,3781197.1804274996,62.65330526972867,0.9613057190313488,3.869428096865124,1.0402517952432877,operativo,True,True,96.13057190313488,62.653305269730744
2019-04,Habitat,2019-04-30,685654.9231890069,78,78,77,1,1160738.0945698,688471.4508297,59.31324680827196,0.9959090131663428,0.4090986833657162,1.004107791755645,estricto,True,True,99.59090131663429,59.31324680826173
2019-04,Integra,2019-04-30,4606233.933981671,103,103,84,19,8093708.4834128,4870016.6474125,60.17039849400488,0.9458353569343587,5.416464306564128,1.057266460455866,ampliado,False,True,94.58353569343588,60.17039849400413
2019-04,Prima,2019-04-30,4061346.0986958104,45,45,37,8,7039004.7936822,4169404.6152493,59.232870802864,0.9740829862953878,2.591701370461219,1.0266065767180466,operativo,True,True,97.40829862953878,59.23287080286569
2019-04,Profuturo,2019-04-30,3577788.2583123976,65,65,45,20,6071594.0407314,3807695.7126746,62.71327903562851,0.9396203185047287,6.037968149527129,1.0642596592540239,ampliado,False,True,93.96203185047287,62.71327903563056
2019-05,Habitat,2019-05-31,579072.7575379054,74,74,72,2,1163537.785226,583945.9937542999,50.18711048054421,0.9916546456889556,0.834535431104444,1.0084155853525463,estricto,True,True,99.16546456889556,50.18711048054851
2019-05,Integra,2019-05-31,4199777.679829234,103,103,84,19,7819968.1546845,4587947.1854353,58.66964026812538,0.915393641226226,8.460635877377399,1.0924262032893723,ampliado,False,True,91.5393641226226,58.669640268124624
2019-05,Prima,2019-05-31,3724540.432535718,46,46,38,8,6734416.685572,3764295.5080307,55.89638544486774,0.9894389068525122,1.0561093147487766,1.0106738203585337,estricto,True,True,98.94389068525122,55.896385444866084
2019-05,Profuturo,2019-05-31,3368589.4628874245,65,65,44,21,5883715.8978384,3589427.4857114,61.00613197571364,0.9384754187950375,6.152458120496251,1.0655580103354838,ampliado,False,True,93.84754187950375,61.00613197571467
2019-06,Habitat,2019-06-28,694291.7216109431,76,76,74,2,1241938.7832913,695660.7857579,56.01409627568375,0.9980319946517248,0.1968005348275237,1.0019718860305296,estricto,True,True,99.80319946517248,56.01409627568824
2019-06,Integra,2019-06-28,4285633.524723137,104,104,84,20,7893502.875223,4561428.2443528,57.78712336535226,0.9395376393411196,6.046236065888044,1.064353313935652,ampliado,False,True,93.95376393411196,57.78712336535299
2019-06,Prima,2019-06-28,3753673.2813775213,45,45,37,8,6792537.1068175,3815632.6075983997,56.173894195863056,0.983761715921629,1.6238284078371024,1.016506318365071,estricto,True,True,98.3761715921629,56.17389419586305
2019-06,Profuturo,2019-06-28,3456679.7989879185,67,67,46,21,5923728.5429859,3614167.3966402,61.01169846683067,0.9564249299026146,4.357507009738537,1.0455603662504096,operativo,True,True,95.64249299026146,61.011698466831696
2019-07,Habitat,2019-07-31,726746.6325251453,78,78,76,2,1288869.3257692999,729610.0117923999,56.6085325490206,0.9960754660421665,0.39245339578335425,1.0039399966083167,estricto,True,True,99.60754660421665,56.60853254901621
2019-07,Integra,2019-07-31,4262017.120369834,98,98,78,20,7779189.207235,4476810.0954562,57.54854363604581,0.9520209768771802,4.797902312281977,1.0503970230574127,operativo,True,True,95.20209768771802,57.5485436360458
2019-07,Prima,2019-07-31,3394050.9651506697,41,41,33,8,6712286.5788621,3436103.9977405,51.191258855979974,0.9877614203128068,1.2238579687193218,1.0123902183619577,estricto,True,True,98.77614203128068,51.19125885597998
2019-07,Profuturo,2019-07-31,3418611.097341674,67,67,46,21,5833492.2371559,3617253.3536633,62.008368342782234,0.9450847820431335,5.4915217956866496,1.0581061286778397,ampliado,False,True,94.50847820431335,62.00836834278329
2019-08,Habitat,2019-08-30,687616.7686670485,80,80,78,2,1286895.2729003,708162.4670886,55.02875657416248,0.9709873095844531,2.9012690415546882,1.0298795773427392,operativo,True,True,97.09873095844532,55.028756574153924
2019-08,Integra,2019-08-30,3932624.766741177,94,94,74,20,7627649.0929086,4233981.833478,55.50834578132828,0.9288241946732035,7.117580532679646,1.0766300078475441,ampliado,False,True,92.88241946732036,55.50834578132755
2019-08,Prima,2019-08-30,3128555.429942679,37,37,29,8,6512272.1991451,3218871.1908724,49.42777409235072,0.9719417909030268,2.805820909697321,1.0288681990625226,operativo,True,True,97.19417909030268,49.42777409235072
2019-08,Profuturo,2019-08-30,3049526.413648294,67,67,46,21,5722851.6439957,3513373.5322443,61.39200788002951,0.8679767140217208,13.202328597827917,1.152104640418931,ampliado,False,True,86.79767140217209,61.39200788003058
2019-09,Habitat,2019-09-30,688758.2250243444,84,84,81,3,1303028.47097,701980.5775755,53.87300379192266,0.9811642188209495,1.8835781179050493,1.0191973788054411,estricto,True,True,98.11642188209495,53.87300379192267
2019-09,Integra,2019-09-30,3699688.6833534506,93,93,73,20,7603631.7011869,3958884.6853267,52.06570808405653,0.9345280242857441,6.547197571425589,1.0700588682338295,ampliado,False,True,93.45280242857442,52.06570808405584
2019-09,Prima,2019-09-30,3293878.630862494,37,37,29,8,6459536.0564487,3367807.5412929,52.13698804158993,0.9780483565275155,2.195164347248446,1.0224443334789928,operativo,True,True,97.80483565275155,52.13698804159074
2019-09,Profuturo,2019-09-30,3048615.6148252697,67,67,46,21,5631491.3060461,3324293.2262699003,59.03042454670582,0.917071812658969,8.292818734103102,1.0904271467035804,ampliado,False,True,91.70718126589689,59.030424546706875
2019-10,Habitat,2019-10-31,631394.3272773311,89,89,86,3,1301019.463803,633945.8827845,48.72685616335939,0.9959751209425612,0.4024879057438757,1.0040411441739927,estricto,True,True,99.59751209425612,48.726856163351904
2019-10,Integra,2019-10-31,3828626.0161470943,95,95,75,20,7649894.2651317,4052676.0992859,52.976890383415466,0.9447155218799044,5.528447812009563,1.0585197097323904,ampliado,False,True,94.47155218799044,52.97689038341408
2019-10,Prima,2019-10-31,3365723.451447539,39,39,31,8,6449506.2175312005,3405030.5217347,52.79521263936557,0.9884561768136116,1.1543823186388358,1.0116786393339168,estricto,True,True,98.84561768136116,52.795212639365566
2019-10,Profuturo,2019-10-31,3076822.840928298,59,59,38,21,5604990.6739502,3346252.0843502996,59.70129620201454,0.9194832796124165,8.051672038758351,1.087567356767513,ampliado,False,True,91.94832796124165,59.70129620201453
2019-11,Habitat,2019-11-29,746445.9906723299,92,92,89,3,1285348.1979042,748119.3451392001,58.20363278674462,0.997763251976115,0.22367480238849602,1.0022417622812374,estricto,True,True,99.7763251976115,58.20363278674462
2019-11,Integra,2019-11-29,3953669.775154866,99,99,79,20,7584983.786872,4183330.9983109003,55.152800795058646,0.9451008721880328,5.489912781196715,1.0580881146420578,ampliado,False,True,94.51008721880328,55.1528007950572
2019-11,Prima,2019-11-29,3476091.073544171,40,40,32,8,6349639.885663,3522470.5543731,55.47512327945841,0.9868332523684693,1.3166747631530695,1.013342423960613,estricto,True,True,98.68332523684693,55.47512327945666
2019-11,Profuturo,2019-11-29,3101062.1230591834,61,61,40,21,5562905.6514399005,3316497.5910115,59.6180808882347,0.9350412710878494,6.495872891215059,1.0694715098902277,ampliado,False,True,93.50412710878494,59.61808088823255
2019-12,Habitat,2019-12-31,651871.5027412345,81,81,78,3,1286379.1910555,654244.6068923,50.85938978501574,0.996372757029916,0.3627242970083988,1.0036404477586245,estricto,True,True,99.6372757029916,50.859389785019694
2019-12,Integra,2019-12-31,3878053.7413647673,91,91,71,20,7610224.8782774,4106935.9223109,53.966025813950246,0.9442693566990583,5.5730643300941685,1.0590198579521448,ampliado,False,True,94.42693566990583,53.96602581395097
2019-12,Prima,2019-12-31,3453847.0100330235,38,38,30,8,6385159.9441548,3508625.9937425,54.94969623986349,0.9843873402844382,1.5612659715561805,1.015860280883997,estricto,True,True,98.43873402844382,54.949696239863485
2019-12,Profuturo,2019-12-31,3110994.7034139847,65,65,44,21,5523486.6359209,3298490.9654874,59.71755130240341,0.943156957519297,5.684304248070305,1.0602689107338108,ampliado,False,True,94.3156957519297,59.71755130240233
2020-01,Habitat,2020-01-31,635211.1127608957,69,69,66,3,1285419.725325,636943.350894,49.551390751605126,0.9972803890162713,0.27196109837287485,1.0027270274375006,estricto,True,True,99.72803890162713,49.551390751605126
2020-01,Integra,2020-01-31,3816395.912288876,86,86,66,20,7503490.994143,4045267.333124,53.91180366952577,0.9434224237886459,5.657757621135406,1.059970565448452,ampliado,False,True,94.3422423788646,53.91180366954015
2020-01,Prima,2020-01-31,3384711.565541939,35,35,27,8,6256650.87381,3427282.896625,54.77823464581378,0.9875786935694795,1.242130643052053,1.012577535857548,estricto,True,True,98.75786935694795,54.77823464581378
2020-01,Profuturo,2020-01-31,2966282.5975159574,68,68,47,21,5461773.828176,3184494.0362659995,58.30512460691703,0.931476888866808,6.852311113319198,1.073563941255219,ampliado,False,True,93.1476888866808,58.30512460691703
2020-02,Habitat,2020-02-28,596546.5545355582,64,64,61,3,1237658.2106836,597636.2699415,48.287666561142565,0.9981766243771508,0.1823375622849177,1.0018267063947595,estricto,True,True,99.81766243771509,48.28766656114256
2020-02,Integra,2020-02-28,3639998.340359285,79,79,59,20,7132866.5976297995,3918459.1158503997,54.93526427583015,0.9289361539170526,7.106384608294736,1.0765002479269343,ampliado,False,True,92.89361539170527,54.93526427583092
2020-02,Prima,2020-02-28,3133231.301482162,36,36,28,8,5871434.032775,3166642.9185008,53.93304090319843,0.9894488839194865,1.0551116080513512,1.0106636292707891,estricto,True,True,98.94488839194865,53.933040903197515
2020-02,Profuturo,2020-02-28,2705670.7150029205,68,68,47,21,5163364.6601084,2881333.9650233,55.803418017018565,0.9390340543120765,6.096594568792346,1.0649241051567466,ampliado,False,True,93.90340543120766,55.80341801701857
2020-03,Habitat,2020-03-31,544768.9189959436,59,59,56,3,1069136.0994879,546612.1618492,51.126527493648275,0.9966278780790009,0.3372121920999116,1.003383531602085,estricto,True,True,99.66278780790009,51.126527493648275
2020-03,Integra,2020-03-31,2883651.201776892,77,77,57,20,6083661.758306,3160140.8387277,51.94471626258925,0.9125071789325297,8.749282106747025,1.095881789302547,ampliado,False,True,91.25071789325297,51.94471626258925
2020-03,Prima,2020-03-31,2401820.605367632,29,29,21,8,4910086.6525681,2527224.2231484,51.47005342210612,0.9503789111262392,4.962108887376083,1.0522119002145762,operativo,True,True,95.03789111262392,51.47005342210402
2020-03,Profuturo,2020-03-31,2402539.5699960683,65,65,44,21,4470328.1492261,2643543.3804534,59.13533172975209,0.9088330411979104,9.116695880208958,1.1003121086816172,ampliado,False,True,90.88330411979103,59.135331729753396
2020-04,Habitat,2020-04-30,526513.7330178795,69,69,66,3,1071906.9413283,557178.647125,51.98013238299361,0.9449639460066369,5.503605399336308,1.058241432623903,ampliado,False,True,94.49639460066369,51.98013238299847
2020-04,Integra,2020-04-30,2661478.3073706743,73,73,53,20,5698293.7464454,2928575.9584667,51.39390998039538,0.9087960650896456,9.12039349103544,1.1003568769868715,ampliado,False,True,90.87960650896456,51.39390998039629
2020-04,Prima,2020-04-30,2246286.8741515703,29,29,21,8,4707257.3346106,2350091.4536763,49.924856166179985,0.955829557457287,4.417044254271296,1.0462116307223392,operativo,True,True,95.5829557457287,49.92485616617999
2020-04,Profuturo,2020-04-30,2270136.8225005413,66,66,45,21,4272743.1819255,2523018.9411093,59.04915960739417,0.8997700276885066,10.022997231149343,1.1113951001112834,ampliado,False,True,89.97700276885065,59.049159607395566
2020-05,Habitat,2020-05-29,525763.2644555914,70,70,67,3,1126670.432102,527792.76582,46.845355197115964,0.996154738193019,0.3845261806980971,1.0038601049210047,estricto,True,True,99.6154738193019,46.84535519719911
2020-05,Integra,2020-05-29,2564315.662239492,73,73,53,20,5610805.361569,2893665.934252,51.573094195587096,0.8861823446466208,11.381765535337918,1.128435931996327,ampliado,False,True,88.61823446466208,51.5730941955687
2020-05,Prima,2020-05-29,2213391.5244683144,33,33,25,8,4724373.416346,2343816.753741,49.61116633228133,0.9443534870784963,5.564651292150369,1.0589255121974028,ampliado,False,True,94.43534870784963,49.611166332270834
2020-05,Profuturo,2020-05-29,2240056.6023635333,67,67,46,21,4310345.182889,2403956.450567,55.77178505588525,0.9318207914437014,6.817920855629856,1.073167726221977,ampliado,False,True,93.18207914437015,55.771785055872336
2020-06,Habitat,2020-06-30,569481.9752716334,78,78,75,3,1185926.208071,575745.98273,48.5482131021899,0.9891201890308209,1.0879810969179116,1.0109994832678926,estricto,True,True,98.91201890308209,48.548213102271774
2020-06,Integra,2020-06-30,2593963.1503582243,69,69,49,20,5659102.066943,2880603.939238,50.902137921565526,0.9004928150741888,9.950718492581123,1.1105030304074255,ampliado,False,True,90.04928150741888,50.90213792157452
2020-06,Prima,2020-06-30,2240526.8514566794,32,32,24,8,4769187.779913,2292437.163211,48.06766411810982,0.9773558409419562,2.2644159058043845,1.0231687969820897,operativo,True,True,97.73558409419562,48.0676641181199
2020-06,Profuturo,2020-06-30,2207562.8736662897,64,64,43,21,4305654.8151589995,2391094.81046,55.533825007121756,0.9232435552154445,7.6756444784555455,1.0831378073000941,ampliado,False,True,92.32435552154445,55.53382500709596
2020-07,Habitat,2020-07-31,577491.3787530749,72,72,69,3,1229195.074198,580600.728334,47.234221851468,0.9946445992414664,0.5355400758533579,1.0053842354974005,estricto,True,True,99.46445992414664,47.234221851468
2020-07,Integra,2020-07-31,2532484.197205995,70,70,50,20,5578892.888665,2810429.146005,50.37610870276122,0.9011023105869432,9.889768941305677,1.1097518985925567,ampliado,False,True,90.11023105869432,50.37610870277026
2020-07,Prima,2020-07-31,2038769.117354206,28,28,20,8,4751740.883123,2107474.017972,44.351619118324955,0.9673994079965418,3.2600592003458218,1.0336992060714334,operativo,True,True,96.73994079965418,44.35161911831562
2020-07,Profuturo,2020-07-31,2124249.733830173,62,62,41,21,4252287.158613,2304811.604796,54.20169237930247,0.9216587288131914,7.834127118680856,1.0850003029729753,ampliado,False,True,92.16587288131915,54.20169237930247
2020-08,Habitat,2020-08-31,639216.0209270301,71,71,68,3,1281138.214404,654275.872,51.0698896219318,0.9769824141200031,2.3017585879996916,1.0235598773809347,operativo,True,True,97.69824141200031,51.06988962189193
2020-08,Integra,2020-08-31,2883148.342538848,74,74,53,21,5699830.654789,3185788.072348,55.892679367113764,0.9050031819642983,9.49968180357017,1.104968490640566,ampliado,False,True,90.50031819642983,55.892679367084355
2020-08,Prima,2020-08-31,2581415.1145355757,32,32,24,8,4825931.86629,2640271.323183,54.710082867626504,0.9777082725814444,2.2291727418555563,1.0227999783204234,operativo,True,True,97.77082725814445,54.71008286763783
2020-08,Profuturo,2020-08-31,2352294.453228723,63,63,42,21,4353629.759051,2565519.7650099997,58.928294480618405,0.9168880650660488,8.31119349339512,1.090645672138795,ampliado,False,True,91.68880650660488,58.92829448063194
2020-09,Habitat,2020-09-30,634762.4331219457,69,69,66,3,1298280.674944,640038.945048,49.29896573212987,0.991755951779374,0.8244048220625966,1.0083125775104598,estricto,True,True,99.17559517793741,49.298965732167844
2020-09,Integra,2020-09-30,2845354.330487002,73,73,52,21,5641274.959844001,3138312.841918,55.63126889323313,0.9066509534938669,9.334904650613307,1.1029602915503518,ampliado,False,True,90.66509534938669,55.63126889324297
2020-09,Prima,2020-09-30,2545190.277670254,33,33,25,8,4782907.3501780005,2577455.45023,53.88888518057153,0.9874817729412677,1.251822705873229,1.0126769196169019,estricto,True,True,98.74817729412678,53.888885180560266
2020-09,Profuturo,2020-09-30,2364169.047718132,61,61,40,21,4330926.619203,2577865.704735,59.52226697411448,0.9171032623521264,8.289673764787365,1.0903897533144364,ampliado,False,True,91.71032623521263,59.52226697411448
2020-10,Habitat,2020-10-30,634754.7806022973,68,68,65,3,1300491.6691941,636351.7465983,48.93162806591756,0.9974904351177797,0.25095648822203165,1.0025158786429105,estricto,True,True,99.74904351177797,48.93162806591756
2020-10,Integra,2020-10-30,2790132.8611634513,70,70,49,21,5526919.9300513,3084610.0932666,55.8106528103423,0.9045334018889573,9.546659811104274,1.1055423690398583,ampliado,False,True,90.45334018889572,55.8106528103433
2020-10,Prima,2020-10-30,2493440.719783312,35,35,27,8,4699970.4741214,2533450.7994185,53.90354712584029,0.9842072797923009,1.5792720207699062,1.0160461322852965,estricto,True,True,98.4207279792301,53.90354712583799
