fecha_cartera,archivo,hoja,fila_excel_aprox,afp,fondo,valor,tipo_valor,participacion_reportada,identificador_especifico,categoria_instrumento,estado_pareja,moneda,total_canonico,participacion_calculada_pct,fuente_detalle,valor_abs,ranking,grupo,entidad_administradora,isin,seccion,estado_identificacion
2026-01-30,CA-0001-en2026.XLS,10,153,Habitat,3,54688.528132,miles_soles,0.010967902361148155,,,,USD,2736482.735417546,1.9984971008287893,hoja10_isin,54688.528132,14,75.0,BlackRock Fund Advisors,US4642867729,,isin
2026-01-30,CA-0001-en2026.XLS,10,253,Habitat,3,51804.5060272,miles_soles,0.010389505502916918,,,,USD,2736482.735417546,1.8931055312978402,hoja10_isin,51804.5060272,15,103.0,First Trust Advisors L.P.,US33738R7044,,isin
2026-01-30,CA-0001-en2026.XLS,10,362,Habitat,3,48834.697114123206,miles_soles,0.009793903915116376,,,,USD,2736482.735417546,1.784579032130154,hoja10_isin,48834.697114123206,16,143.0,Carne Global Fund Managers (Luxembourg) S.A.,LU2301227331,,isin
2026-01-30,CA-0001-en2026.XLS,10,185,Habitat,3,48169.2725338731,miles_soles,0.009660451579239364,,,,EUR,2736482.735417546,1.7602622487045658,hoja10_isin,48169.2725338731,17,84.0,SCHRODER INVESTMENT MANAGEMENT,LU0106820292,,isin
2026-01-30,CA-0001-en2026.XLS,10,594,Habitat,3,43593.3066561343,miles_soles,0.008742731745312845,,,,EUR,2736482.735417546,1.5930415380268286,hoja10_isin,43593.3066561343,18,308.0,EQT Infrastructure V (General Partner) S.à.r.,PRIVFAEEQTI5,,isin
2026-01-30,CA-0001-en2026.XLS,10,181,Habitat,3,42728.0229009148,miles_soles,0.008569197220503024,,,,USD,2736482.735417546,1.5614212488132198,hoja10_isin,42728.0229009148,19,82.0,JP MORGAN FLEMING FUNDS SICAV,LU024805611X,,isin
2026-01-30,CA-0001-en2026.XLS,10,343,Habitat,3,40182.3161995584,miles_soles,0.008058650246680555,,,,USD,2736482.735417546,1.4683928270216984,hoja10_isin,40182.3161995584,20,135.0,BlackRock Luxembourg S.A.,LU2134542260,,isin
2026-01-30,CA-0001-en2026.XLS,10,189,Integra,3,289571.633968,miles_soles,0.0852271992292309,,,,USD,2462373.921423915,11.759856269130307,hoja10_isin,289571.633968,1,85.0,VAN ECK ASSOCIATES CORPORATION,US92189F6768,,isin
2026-01-30,CA-0001-en2026.XLS,10,339,Integra,3,174887.25636000003,miles_soles,0.05147310472438899,,,,USD,2462373.921423915,7.102384200806842,hoja10_isin,174887.25636000003,2,134.0,Invesco Capital Management LLC,US46090E1038,,isin
2026-01-30,CA-0001-en2026.XLS,10,146,Integra,3,130524.468928,miles_soles,0.03841617621581516,,,,USD,2462373.921423915,5.300757443553565,hoja10_isin,130524.468928,3,75.0,BlackRock Fund Advisors,US46434G1031,,isin
2026-01-30,CA-0001-en2026.XLS,10,531,Integra,3,115595.997294296,miles_soles,0.03402240390918718,,,,,2462373.921423915,4.694494052611247,hoja10_isin,115595.997294296,4,277.0,"Hellman & Friedman Investors IX, L.P.",,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,532,Integra,3,115595.997294296,miles_soles,0.03402240390918718,,,,USD,2462373.921423915,4.694494052611247,hoja10_isin,115595.997294296,5,278.0,"Hellman & Friedman Capital Partners IX, L.P.",,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,385,Integra,3,106969.023239232,miles_soles,0.031483298726607045,,,,EUR,2462373.921423915,4.344142143016814,hoja10_isin,106969.023239232,6,154.0,BlackRock Asset Management (Deutschland) AG,DE0006289309,,isin
2026-01-30,CA-0001-en2026.XLS,10,188,Integra,3,93561.62544,miles_soles,0.027537211370871874,,,,USD,2462373.921423915,3.7996514106150134,hoja10_isin,93561.62544,7,85.0,VAN ECK ASSOCIATES CORPORATION,US92189F1066,,isin
2026-01-30,CA-0001-en2026.XLS,10,341,Integra,3,85383.58256,miles_soles,0.025130236349568593,,,,USD,2462373.921423915,3.467531142086873,hoja10_isin,85383.58256,8,134.0,Invesco Capital Management LLC,US46138E6288,,isin
2026-01-30,CA-0001-en2026.XLS,10,465,Integra,3,69333.15627083699,miles_soles,0.020406248504779387,,,,,2462373.921423915,2.8157038079230374,hoja10_isin,69333.15627083699,9,213.0,Lexington Partners GP Holdings VIII LLC,,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,466,Integra,3,69333.15627083699,miles_soles,0.020406248504779387,,,,USD,2462373.921423915,2.8157038079230374,hoja10_isin,69333.15627083699,10,214.0,Lexington Capital Partners VIII-A feeder LP,,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,205,Integra,3,66665.545344,miles_soles,0.019621112872493202,,,,USD,2462373.921423915,2.707368883497977,hoja10_isin,66665.545344,11,88.0,WisdomTree Asset Management Inc.,US97717W8516,,isin
2026-01-30,CA-0001-en2026.XLS,10,370,Integra,3,58384.832352,miles_soles,0.017183919815084634,,,,USD,2462373.921423915,2.3710790568411255,hoja10_isin,58384.832352,12,147.0,Global X Management Company LLC,US37954Y8306,,isin
2026-01-30,CA-0001-en2026.XLS,10,479,Integra,3,55701.8432828948,miles_soles,0.016394258062691625,,,,,2462373.921423915,2.2621196073537093,hoja10_isin,55701.8432828948,13,227.0,"Coller International General Partner VIII,L.P",,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,163,Integra,3,45508.2588489855,miles_soles,0.01339406553863804,,,,JPY,2462373.921423915,1.8481457447644456,hoja10_isin,45508.2588489855,14,76.0,BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG,LU0102000758,,isin
2026-01-30,CA-0001-en2026.XLS,10,386,Integra,3,44341.484832,miles_soles,0.01305065869233036,,,,USD,2462373.921423915,1.800761632756356,hoja10_isin,44341.484832,15,154.0,BlackRock Asset Management (Deutschland) AG,DE000A0Q4R85,,isin
2026-01-30,CA-0001-en2026.XLS,10,145,Integra,3,42338.083920000005,miles_soles,0.012461014443260315,,,,USD,2462373.921423915,1.7194010849301555,hoja10_isin,42338.083920000005,16,75.0,BlackRock Fund Advisors,US4642875235,,isin
2026-01-30,CA-0001-en2026.XLS,10,523,Integra,3,41166.7272217018,miles_soles,0.012116258814656904,,,,,2462373.921423915,1.6718308646599196,hoja10_isin,41166.7272217018,17,269.0,Lexington Partners GP Holdings IX LLC,,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,524,Integra,3,41166.7272217018,miles_soles,0.012116258814656904,,,,USD,2462373.921423915,1.6718308646599196,hoja10_isin,41166.7272217018,18,270.0,"LCP IX Peru, L.P",,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,494,Integra,3,39084.1884802275,miles_soles,0.01150332258955056,,,,,2462373.921423915,1.5872564333213177,hoja10_isin,39084.1884802275,19,240.0,Harbourvest Co-Investment IV Associates LP,,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,495,Integra,3,39084.1884802275,miles_soles,0.01150332258955056,,,,USD,2462373.921423915,1.5872564333213177,hoja10_isin,39084.1884802275,20,241.0,Harbourvest Partners Co-investment Fund IV LP,,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,153,Prima,3,208323.507464,miles_soles,0.06915413171828816,,,,USD,1760997.744240957,11.829856576777937,hoja10_isin,208323.507464,1,75.0,BlackRock Fund Advisors,US4642867729,,isin
2026-01-30,CA-0001-en2026.XLS,10,189,Prima,3,199460.63755808,miles_soles,0.06621205340779332,,,,USD,1760997.744240957,11.32656973641119,hoja10_isin,199460.63755808,2,85.0,VAN ECK ASSOCIATES CORPORATION,US92189F6768,,isin
2026-01-30,CA-0001-en2026.XLS,10,145,Prima,3,198733.5663144,miles_soles,0.0659706981178114,,,,USD,1760997.744240957,11.28528227615988,hoja10_isin,198733.5663144,3,75.0,BlackRock Fund Advisors,US4642875235,,isin
2026-01-30,CA-0001-en2026.XLS,10,188,Prima,3,156875.148576,miles_soles,0.052075566603185436,,,,USD,1760997.744240957,8.908310592051206,hoja10_isin,156875.148576,4,85.0,VAN ECK ASSOCIATES CORPORATION,US92189F1066,,isin
2026-01-30,CA-0001-en2026.XLS,10,370,Prima,3,145428.21957048,miles_soles,0.04827569569157255,,,,USD,1760997.744240957,8.258285397927294,hoja10_isin,145428.21957048,5,147.0,Global X Management Company LLC,US37954Y8306,,isin
2026-01-30,CA-0001-en2026.XLS,10,148,Prima,3,85409.83194368001,miles_soles,0.028352262498704255,,,,USD,1760997.744240957,4.850081848372509,hoja10_isin,85409.83194368001,6,75.0,BlackRock Fund Advisors,US4642864007,,isin
2026-01-30,CA-0001-en2026.XLS,10,557,Prima,3,77782.2688706248,miles_soles,0.02582025107155044,,,,USD,1760997.744240957,4.4169431292571755,hoja10_isin,77782.2688706248,7,290.0,APAX X USD Feeder L.P.,PRIVFAEA10FE,,isin
2026-01-30,CA-0001-en2026.XLS,10,350,Prima,3,74770.93453632,miles_soles,0.02482062211110629,,,,USD,1760997.744240957,4.245941528366268,hoja10_isin,74770.93453632,8,138.0,State Street Global Advisors Inc,US81369Y8030,,isin
2026-01-30,CA-0001-en2026.XLS,10,28,Prima,3,61106.7070471364,miles_soles,0.020284706797857502,,,,,1760997.744240957,3.470004845092815,hoja10_isin,61106.7070471364,9,22.0,JP MORGAN CHASE & CO,,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,314,Prima,3,58986.742316480006,miles_soles,0.01958097286976361,,,,USD,1760997.744240957,3.349620549451928,hoja10_isin,58986.742316480006,10,125.0,"Krane Funds Advisors, LLC",US5007673065,,isin
2026-01-30,CA-0001-en2026.XLS,10,602,Prima,3,57561.2146549021,miles_soles,0.01910776113827499,,,,USD,1760997.744240957,3.268670550155231,hoja10_isin,57561.2146549021,11,312.0,Blackstone Growth Associates L.P.,PRIVFAEBSGLP,,isin
2026-01-30,CA-0001-en2026.XLS,10,147,Prima,3,55372.048576,miles_soles,0.018381055442808693,,,,USD,1760997.744240957,3.144356587456449,hoja10_isin,55372.048576,12,75.0,BlackRock Fund Advisors,US4642873909,,isin
2026-01-30,CA-0001-en2026.XLS,10,325,Prima,3,49334.007770719996,miles_soles,0.016376694656780315,,,,USD,1760997.744240957,2.801480463677961,hoja10_isin,49334.007770719996,13,130.0,LARRAINVIAL ASSET MANAGEMENT SICAV,LU0939496179,,isin
2026-01-30,CA-0001-en2026.XLS,10,596,Prima,3,48104.1802044186,miles_soles,0.015968446646048805,,,,USD,1760997.744240957,2.731643488001908,hoja10_isin,48104.1802044186,14,309.0,"CD&R Associates XI, L.P.",PRIVFAECDRXI,,isin
2026-01-30,CA-0001-en2026.XLS,10,287,Prima,3,27766.49928,miles_soles,0.00921724183669812,,,,USD,1760997.744240957,1.5767481458057286,hoja10_isin,27766.49928,15,115.0,Global Evolution Manco S.A.,LU1034966249,,isin
2026-01-30,CA-0001-en2026.XLS,10,32,Prima,3,26068.555835012,miles_soles,0.00865360019071059,,,,,1760997.744240957,1.4803287466020196,hoja10_isin,26068.555835012,16,26.0,EUR,,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,37,Prima,3,24363.363630400003,miles_soles,0.008087552279179943,,,,,1760997.744240957,1.383497719408002,hoja10_isin,24363.363630400003,17,31.0,USD,,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,410,Prima,3,21840.1247822917,miles_soles,0.00724994929436587,,,,JPY,1760997.744240957,1.2402131038336708,hoja10_isin,21840.1247822917,18,165.0,Lazard Fund Managers Ireland Ltd.,IE00B8JGVH80,,isin
2026-01-30,CA-0001-en2026.XLS,10,231,Prima,3,19689.826464,miles_soles,0.006536145965365879,,,,USD,1760997.744240957,1.1181062853937334,hoja10_isin,19689.826464,19,96.0,Robeco Luxembourg S.A.,LU0858455784,,isin
2026-01-30,CA-0001-en2026.XLS,10,440,Prima,3,16745.908261464,miles_soles,0.005558896159886189,,,,,1760997.744240957,0.9509329762760138,hoja10_isin,16745.908261464,20,189.0,Larráin Vial S.A. SAF,,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,145,Profuturo,3,271873.48104000004,miles_soles,0.07639915440195344,,,,USD,2445016.2933374285,11.119495677016321,hoja10_isin,271873.48104000004,1,75.0,BlackRock Fund Advisors,US4642875235,,isin
2026-01-30,CA-0001-en2026.XLS,10,153,Profuturo,3,217888.33108,miles_soles,0.06122878989479566,,,,USD,2445016.2933374285,8.911528797322823,hoja10_isin,217888.33108,2,75.0,BlackRock Fund Advisors,US4642867729,,isin
2026-01-30,CA-0001-en2026.XLS,10,197,Profuturo,3,154702.71448,miles_soles,0.04347300268031628,,,,USD,2445016.2933374285,6.327267221145262,hoja10_isin,154702.71448,3,86.0,THE VANGUARD GROUP INC.,US9220427424,,isin
2026-01-30,CA-0001-en2026.XLS,10,188,Profuturo,3,131221.05216,miles_soles,0.03687442183183599,,,,USD,2445016.2933374285,5.366878434208071,hoja10_isin,131221.05216,4,85.0,VAN ECK ASSOCIATES CORPORATION,US92189F1066,,isin
2026-01-30,CA-0001-en2026.XLS,10,192,Profuturo,3,97941.264864,miles_soles,0.027522470334524658,,,,USD,2445016.2933374285,4.0057510099579305,hoja10_isin,97941.264864,5,85.0,VAN ECK ASSOCIATES CORPORATION,US92189H8051,,isin
2026-01-30,CA-0001-en2026.XLS,10,63,Profuturo,3,79586.634848,miles_soles,0.02236463659796836,,,,USD,2445016.2933374285,3.2550553983983828,hoja10_isin,79586.634848,6,54.0,Hecla Mining Company,US4227041062,,isin
2026-01-30,CA-0001-en2026.XLS,10,351,Profuturo,3,78268.4346752,miles_soles,0.021994209228041784,,,,USD,2445016.2933374285,3.201141640179591,hoja10_isin,78268.4346752,7,138.0,State Street Global Advisors Inc,US78464A7550,,isin
2026-01-30,CA-0001-en2026.XLS,10,44,Profuturo,3,74677.628093396,miles_soles,0.02098515683565184,,,,,2445016.2933374285,3.0542793639817263,hoja10_isin,74677.628093396,8,38.0,STATE STREET BANK AND TRUST COMPANY,,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,473,Profuturo,3,73669.3822430445,miles_soles,0.020701829715619856,,,,,2445016.2933374285,3.013042589687055,hoja10_isin,73669.3822430445,9,221.0,HIPEP VII Associates LLC,,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,474,Profuturo,3,73669.3822430445,miles_soles,0.020701829715619856,,,,USD,2445016.2933374285,3.013042589687055,hoja10_isin,73669.3822430445,10,222.0,HIPEP VII PARTNERSHIP FEEDER FUND L.P.,,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,419,Profuturo,3,73458.71377599999,miles_soles,0.02064262977938559,,,,USD,2445016.2933374285,3.0044263498845405,hoja10_isin,73458.71377599999,11,169.0,ARK Investment Management LLC,US00214Q8078,,isin
2026-01-30,CA-0001-en2026.XLS,10,148,Profuturo,3,58296.011456,miles_soles,0.01638175949786629,,,,USD,2445016.2933374285,2.3842790583790503,hoja10_isin,58296.011456,12,75.0,BlackRock Fund Advisors,US4642864007,,isin
2026-01-30,CA-0001-en2026.XLS,10,465,Profuturo,3,55420.9553011373,miles_soles,0.01557384010002945,,,,,2445016.2933374285,2.2666906331936185,hoja10_isin,55420.9553011373,13,213.0,Lexington Partners GP Holdings VIII LLC,,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,466,Profuturo,3,55420.9553011373,miles_soles,0.01557384010002945,,,,USD,2445016.2933374285,2.2666906331936185,hoja10_isin,55420.9553011373,14,214.0,Lexington Capital Partners VIII-A feeder LP,,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,423,Profuturo,3,51368.7284068592,miles_soles,0.014435124006854655,,,,,2445016.2933374285,2.100956486336591,hoja10_isin,51368.7284068592,15,172.0,"Altamar Capital Privado, S.G.E.C.R.",,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,425,Profuturo,3,48027.019674115596,miles_soles,0.013496070589571663,,,,EUR,2445016.2933374285,1.9642821933329158,hoja10_isin,48027.019674115596,16,174.0,"Altamar Global Private Equity Program VIII, FCR",,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,484,Profuturo,3,47985.7777259582,miles_soles,0.013484481191616916,,,,,2445016.2933374285,1.9625954173277913,hoja10_isin,47985.7777259582,17,231.0,Bridgepoint Advisers Limited,,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,485,Profuturo,3,47985.7777259582,miles_soles,0.013484481191616916,,,,EUR,2445016.2933374285,1.9625954173277913,hoja10_isin,47985.7777259582,18,232.0,Bridgepoint Europe V D LP,,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,55,Profuturo,3,38445.62828936,miles_soles,0.010803604237247324,,,,,2445016.2933374285,1.5724078565088828,hoja10_isin,38445.62828936,19,49.0,USD,,,entidad_sin_isin
2026-01-30,CA-0001-en2026.XLS,10,314,Profuturo,3,38059.652896,miles_soles,0.01069514130971256,,,,USD,2445016.2933374285,1.5566216470504115,hoja10_isin,38059.652896,20,125.0,"Krane Funds Advisors, LLC",US5007673065,,isin
