id_relacion_padre,periodo,archivo,iteracion,fila_padre,nombre_padre,estado_padre,numero_hijos_activos,filas_hijas,nombres_hijos,error_relativo_vector,monto_vector_padre,monto_vector_hijos
H10J_0000213,2017-06,CA-0001-jn2017.XLS,1,509,DEP ON CMS,entidad_sin_isin_pendiente,3,514 | 516 | 518,Skandinaviska E | DBS Bank | CITIBANK N.A.,0.0,96247.07903529,96247.07903529
H10J_0000214,2017-06,CA-0001-jn2017.XLS,1,468,PAI Europe,entidad_sin_isin_pendiente,2,469 | 470,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,45913.4763228838,45913.4763228838
H10J_0000215,2017-06,CA-0001-jn2017.XLS,1,426,Altamar,entidad_sin_isin_pendiente,2,427 | 428,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,32335.7416961028,32335.7416961028
H10J_0000216,2017-06,CA-0001-jn2017.XLS,1,112,BON SIS FIN EXT,entidad_sin_isin_pendiente,2,119 | 127,USP16259AB20 | XS0246220379,0.0,12155.7457554329,12155.7457554329
H10J_0000217,2017-06,CA-0001-jn2017.XLS,1,108,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,110,USP9379RAB35,0.0,11886.5479780736,11886.5479780736
H10J_0000218,2017-06,CA-0001-jn2017.XLS,1,61,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,63 | 74,CL0001737767 | US195325CU73,0.0,8256.6550060054,8256.6550060054
H10J_0000219,2017-06,CA-0001-jn2017.XLS,1,50,ADS,entidad_sin_isin_pendiente,5,52 | 54 | 56 | 58 | 60,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US3444191064,1.2131831806551454e-16,29987.052780661903,29987.0527806619
H10J_0000220,2017-06,CA-0001-jn2017.XLS,1,29,ACC EXTRANJERO,entidad_sin_isin_pendiente,9,31 | 33 | 37 | 39 | 41 | 43 | 45 | 47 | 49,CLP3880F1085 | US59156R1086 | CL0000000100 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038 | MXP4948K1056,0.0,44129.059262165,44129.059262165
H10J_0000221,2017-06,CA-0001-jn2017.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,10,10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 20,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | PEN | USD,7.579874898674464e-17,59994.04435632419,59994.0443563242
H10J_0000222,2017-07,CA-0001-jl2017.XLS,1,467,PAI Europe,entidad_sin_isin_pendiente,2,468 | 469,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,47414.9397434521,47414.9397434521
H10J_0000223,2017-07,CA-0001-jl2017.XLS,1,425,Altamar,entidad_sin_isin_pendiente,2,426 | 427,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,40223.3928145152,40223.3928145152
H10J_0000224,2017-07,CA-0001-jl2017.XLS,1,108,BON SIS FIN EXT,entidad_sin_isin_pendiente,2,116 | 124,USP16259AB20 | XS0246220379,1.4892340439728016e-16,12214.261491722098,12214.2614917221
H10J_0000225,2017-07,CA-0001-jl2017.XLS,1,104,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,106,USP9379RAB35,0.0,12155.474659780599,12155.474659780599
H10J_0000226,2017-07,CA-0001-jl2017.XLS,1,56,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,58 | 68,CL0001737767 | US195325CU73,0.0,8282.8404451782,8282.8404451782
H10J_0000227,2017-07,CA-0001-jl2017.XLS,1,45,ADS,entidad_sin_isin_pendiente,5,47 | 49 | 51 | 53 | 55,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US3444191064,2.2732223814052356e-16,32007.24079483,32007.240794830006
H10J_0000228,2017-07,CA-0001-jl2017.XLS,1,26,ACC EXTRANJERO,entidad_sin_isin_pendiente,8,28 | 32 | 34 | 36 | 38 | 40 | 42 | 44,CLP3880F1085 | CL0000000100 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038 | MXP4948K1056,0.0,47565.4046026647,47565.4046026647
H10J_0000229,2017-07,CA-0001-jl2017.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 19,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,1.74387356653261e-17,65192.13313592601,65192.13313592601
H10J_0000230,2017-08,CA-0001-ag2017.XLS,1,468,PAI Europe,entidad_sin_isin_pendiente,2,469 | 470,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,51501.8999872789,51501.8999872789
H10J_0000231,2017-08,CA-0001-ag2017.XLS,1,426,Altamar,entidad_sin_isin_pendiente,2,427 | 428,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,40448.2310901245,40448.2310901245
H10J_0000232,2017-08,CA-0001-ag2017.XLS,1,143,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,145,USP3703CAA82,0.0,3991.1191556528,3991.1191556528
H10J_0000233,2017-08,CA-0001-ag2017.XLS,1,110,BON SIS FIN EXT,entidad_sin_isin_pendiente,2,118 | 126,USP16259AB20 | XS0246220379,1.4813236834333303e-16,12279.486407251,12279.486407250999
H10J_0000234,2017-08,CA-0001-ag2017.XLS,1,106,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,108,USP9379RAB35,0.0,12402.9374672748,12402.9374672748
H10J_0000235,2017-08,CA-0001-ag2017.XLS,1,56,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,58 | 68,CL0001737767 | US195325CU73,0.0,8538.611687769102,8538.611687769102
H10J_0000236,2017-08,CA-0001-ag2017.XLS,1,45,ADS,entidad_sin_isin_pendiente,5,47 | 49 | 51 | 53 | 55,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US3444191064,2.0781460089078588e-16,35011.77291198709,35011.7729119871
H10J_0000237,2017-08,CA-0001-ag2017.XLS,1,26,ACC EXTRANJERO,entidad_sin_isin_pendiente,8,28 | 32 | 34 | 36 | 38 | 40 | 42 | 44,CLP3880F1085 | CL0000000100 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038 | MXP4948K1056,0.0,48802.8946877463,48802.8946877463
H10J_0000238,2017-09,CA-0001-se2017.XLS,1,472,PAI Europe,entidad_sin_isin_pendiente,2,473 | 474,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,1.410757881903581e-16,51574.8145554625,51574.81455546249
H10J_0000239,2017-09,CA-0001-se2017.XLS,1,430,Altamar,entidad_sin_isin_pendiente,2,431 | 432,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,40505.496264894,40505.496264894
H10J_0000240,2017-09,CA-0001-se2017.XLS,1,143,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,145,USP3703CAA82,0.0,4059.1584662188,4059.1584662188
H10J_0000241,2017-09,CA-0001-se2017.XLS,1,112,BON SIS FIN EXT,entidad_sin_isin_pendiente,2,120 | 126,USP16259AB20 | XS0246220379,0.0,12072.469739066999,12072.469739066999
H10J_0000242,2017-09,CA-0001-se2017.XLS,1,108,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,110,USP9379RAB35,0.0,12614.1446953458,12614.1446953458
H10J_0000243,2017-09,CA-0001-se2017.XLS,1,56,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,3,58 | 68 | 94,CL0001737767 | US195325CU73 | MX0MGO0000P2,0.0,130717.2334901835,130717.2334901835
H10J_0000244,2017-09,CA-0001-se2017.XLS,1,45,ADS,entidad_sin_isin_pendiente,5,47 | 49 | 51 | 53 | 55,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US3444191064,0.0,35168.483357624005,35168.483357624005
H10J_0000245,2017-09,CA-0001-se2017.XLS,1,26,ACC EXTRANJERO,entidad_sin_isin_pendiente,8,28 | 32 | 34 | 36 | 38 | 40 | 42 | 44,CLP3880F1085 | CL0000000100 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038 | MXP4948K1056,1.498808993278702e-16,48544.9289856941,48544.928985694096
H10J_0000246,2017-09,CA-0001-se2017.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 19,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,3.4840857456259883e-10,110740.1061118471,110740.1060732643
H10J_0000247,2017-10,CA-0001-oc2017.XLS,1,483,PAI Europe,entidad_sin_isin_pendiente,2,484 | 485,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,2.875726745155796e-16,50602.56595269271,50602.5659526927
H10J_0000248,2017-10,CA-0001-oc2017.XLS,1,441,Altamar,entidad_sin_isin_pendiente,2,442 | 443,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,42073.2853500508,42073.2853500508
H10J_0000249,2017-10,CA-0001-oc2017.XLS,1,148,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,150,USP3703CAA82,0.0,3928.8045627377,3928.8045627377
H10J_0000250,2017-10,CA-0001-oc2017.XLS,1,115,BON SIS FIN EXT,entidad_sin_isin_pendiente,2,123 | 130,USP16259AB20 | XS0246220379,0.0,12015.9907512473,12015.9907512473
H10J_0000251,2017-10,CA-0001-oc2017.XLS,1,111,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,113,USP9379RAB35,0.0,12425.769545755998,12425.769545755998
H10J_0000252,2017-10,CA-0001-oc2017.XLS,1,57,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,3,59 | 69 | 95,CL0001737767 | US195325CU73 | MX0MGO0000P2,1.19660247858049e-16,121610.27148823519,121610.27148823522
H10J_0000253,2017-10,CA-0001-oc2017.XLS,1,45,ADS,entidad_sin_isin_pendiente,6,47 | 49 | 51 | 53 | 55 | 56,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US3444191064 | US1912411089,0.0,36078.017265598006,36078.017265598006
H10J_0000254,2017-10,CA-0001-oc2017.XLS,1,26,ACC EXTRANJERO,entidad_sin_isin_pendiente,8,28 | 32 | 34 | 36 | 38 | 40 | 42 | 44,CLP3880F1085 | CL0000000100 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038 | MXP4948K1056,3.2605955523930086e-16,44629.623621019,44629.62362101899
H10J_0000255,2017-10,CA-0001-oc2017.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 19,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,7.400831980033306e-17,49156.349136240504,49156.3491362405
H10J_0000256,2017-11,CA-0001-no2017.XLS,1,486,PAI Europe,entidad_sin_isin_pendiente,2,487 | 488,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,48981.4255340351,48981.4255340351
H10J_0000257,2017-11,CA-0001-no2017.XLS,1,444,Altamar,entidad_sin_isin_pendiente,2,445 | 446,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,42776.8305618085,42776.8305618085
H10J_0000258,2017-11,CA-0001-no2017.XLS,1,148,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,150,USP3703CAA82,0.0,3969.9919303137,3969.9919303137
H10J_0000259,2017-11,CA-0001-no2017.XLS,1,115,BON SIS FIN EXT,entidad_sin_isin_pendiente,2,123 | 130,USP16259AB20 | XS0246220379,1.5180447064661788e-16,11982.4495009784,11982.4495009784
H10J_0000260,2017-11,CA-0001-no2017.XLS,1,110,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,112,USP9379RAB35,0.0,12543.3490952726,12543.3490952726
H10J_0000261,2017-11,CA-0001-no2017.XLS,1,57,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,68 | 93,US195325CU73 | MX0MGO0000P2,1.2011986250824729e-16,121144.9540859051,121144.95408590509
H10J_0000262,2017-11,CA-0001-no2017.XLS,1,45,ADS,entidad_sin_isin_pendiente,6,47 | 49 | 51 | 53 | 55 | 56,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US3444191064 | US1912411089,3.6942622859580723e-16,39390.58491780301,39390.584917803
H10J_0000263,2017-11,CA-0001-no2017.XLS,1,26,ACC EXTRANJERO,entidad_sin_isin_pendiente,8,28 | 32 | 34 | 36 | 38 | 40 | 42 | 44,CLP3880F1085 | CL0000000100 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038 | MXP4948K1056,2.0025636565605512e-16,36333.2151282524,36333.21512825241
H10J_0000264,2017-11,CA-0001-no2017.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 19,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,9.52946207820126e-17,26246.081986063702,26246.081986063702
H10J_0000265,2017-12,CA-0001-di2017.XLS,1,489,PAI Europe,entidad_sin_isin_pendiente,2,490 | 491,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,1.4700210191972342e-16,49495.6025741507,49495.602574150704
H10J_0000266,2017-12,CA-0001-di2017.XLS,1,447,Altamar,entidad_sin_isin_pendiente,2,448 | 449,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,43225.8755596622,43225.8755596622
H10J_0000267,2017-12,CA-0001-di2017.XLS,1,147,BON EMP PRI EXT,entidad_sin_isin_pendiente,2,149 | 155,USP3703CAA82 | USG4808VAC49,0.0,6677.0010774128,6677.0010774128
H10J_0000268,2017-12,CA-0001-di2017.XLS,1,114,BON SIS FIN EXT,entidad_sin_isin_pendiente,2,122 | 129,USP16259AB20 | XS0246220379,0.0,12050.6308777129,12050.6308777129
H10J_0000269,2017-12,CA-0001-di2017.XLS,1,109,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,111,USP9379RAB35,0.0,12763.216892176,12763.216892176
H10J_0000270,2017-12,CA-0001-di2017.XLS,1,57,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,68 | 92,US195325CU73 | MX0MGO0000P2,1.9432913688496627e-16,9360.3534328597,9360.353432859702
H10J_0000271,2017-12,CA-0001-di2017.XLS,1,45,ADS,entidad_sin_isin_pendiente,6,47 | 49 | 51 | 53 | 55 | 56,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US3444191064 | US1912411089,0.0,42319.0923748983,42319.0923748983
H10J_0000272,2017-12,CA-0001-di2017.XLS,1,26,ACC EXTRANJERO,entidad_sin_isin_pendiente,8,28 | 32 | 34 | 36 | 38 | 40 | 42 | 44,CLP3880F1085 | CL0000000100 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038 | MXP4948K1056,1.8286491157409555e-16,39788.702772731005,39788.702772731
H10J_0000273,2018-01,CA-0001-en2018.XLS,1,503,PAI Europe,entidad_sin_isin_pendiente,2,504 | 505,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,50738.523621895496,50738.523621895496
H10J_0000274,2018-01,CA-0001-en2018.XLS,1,461,Altamar,entidad_sin_isin_pendiente,2,462 | 463,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",1.5373658511412294e-16,47327.430935078206,47327.4309350782
H10J_0000275,2018-01,CA-0001-en2018.XLS,1,155,BON EMP PRI EXT,entidad_sin_isin_pendiente,2,157 | 163,USP3703CAA82 | USG4808VAC49,0.0,6694.7145878916,6694.7145878916
H10J_0000276,2018-01,CA-0001-en2018.XLS,1,121,BON SIS FIN EXT,entidad_sin_isin_pendiente,2,129 | 137,USP16259AB20 | XS0246220379,0.0,11935.5422614206,11935.5422614206
H10J_0000277,2018-01,CA-0001-en2018.XLS,1,116,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,118,USP9379RAB35,0.0,12436.65091081,12436.65091081
H10J_0000278,2018-01,CA-0001-en2018.XLS,1,59,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,71 | 95,US195325CU73 | MX0MGO0000P2,0.0,9561.0447556297,9561.0447556297
H10J_0000279,2018-01,CA-0001-en2018.XLS,1,47,ADS,entidad_sin_isin_pendiente,6,49 | 51 | 53 | 55 | 57 | 58,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US3444191064 | US1912411089,1.7179671089496568e-16,42352.135709,42352.135708999995
H10J_0000280,2018-01,CA-0001-en2018.XLS,1,26,ACC EXTRANJERO,entidad_sin_isin_pendiente,9,28 | 32 | 34 | 36 | 38 | 40 | 42 | 44 | 46,CLP3880F1085 | CL0000000100 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038 | MXP4948K1056 | BRCRFBACNOR2,4.709589717897267e-16,46347.71636178951,46347.71636178949
H10J_0000281,2018-02,CA-0001-fe2018.XLS,1,503,PAI Europe,entidad_sin_isin_pendiente,2,504 | 505,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,50727.7355874497,50727.7355874497
H10J_0000282,2018-02,CA-0001-fe2018.XLS,1,461,Altamar,entidad_sin_isin_pendiente,2,462 | 463,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,47317.3681678019,47317.3681678019
H10J_0000283,2018-02,CA-0001-fe2018.XLS,1,153,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,155,USP3703CAA82,0.0,4099.653700684,4099.653700684
H10J_0000284,2018-02,CA-0001-fe2018.XLS,1,120,BON SIS FIN EXT,entidad_sin_isin_pendiente,2,128 | 135,USP16259AB20 | XS0246220379,0.0,12086.376094302,12086.376094302
H10J_0000285,2018-02,CA-0001-fe2018.XLS,1,115,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,117,USP9379RAB35,0.0,12550.1934843466,12550.1934843466
H10J_0000286,2018-02,CA-0001-fe2018.XLS,1,59,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,68 | 82,US195325CU73 | MX0MGO0000P2,1.9309856768973294e-16,9420.0046396438,9420.004639643801
H10J_0000287,2018-02,CA-0001-fe2018.XLS,1,47,ADS,entidad_sin_isin_pendiente,6,49 | 51 | 53 | 55 | 57 | 58,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US1912411089 | US3444191064,1.9626742361111855e-16,37071.651934454,37071.65193445401
H10J_0000288,2018-02,CA-0001-fe2018.XLS,1,26,ACC EXTRANJERO,entidad_sin_isin_pendiente,9,28 | 32 | 34 | 36 | 38 | 40 | 42 | 44 | 46,CLP3880F1085 | CL0000000100 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038 | MXP4948K1056 | BRCRFBACNOR2,3.1289294902651833e-16,46507.64829837551,46507.6482983755
H10J_0000289,2018-02,CA-0001-fe2018.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,10,9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 19,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | PEN | USD,2.0518901474263707e-17,44324.726784895494,44324.726784895494
H10J_0000290,2018-03,CA-0001-ma2018.XLS,1,512,PAI Europe,entidad_sin_isin_pendiente,2,513 | 514,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,55800.2569956027,55800.2569956027
H10J_0000291,2018-03,CA-0001-ma2018.XLS,1,470,Altamar,entidad_sin_isin_pendiente,2,471 | 472,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,47201.1091962891,47201.1091962891
H10J_0000292,2018-03,CA-0001-ma2018.XLS,1,155,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,157,USP3703CAA82,0.0,4185.0140865094,4185.0140865094
H10J_0000293,2018-03,CA-0001-ma2018.XLS,1,119,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,121,USP9379RAB35,0.0,12783.743499689801,12783.743499689801
H10J_0000294,2018-03,CA-0001-ma2018.XLS,1,61,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,70 | 85,US195325CU73 | MX0MGO0000P2,0.0,9700.7674662289,9700.7674662289
H10J_0000295,2018-03,CA-0001-ma2018.XLS,1,49,ADS,entidad_sin_isin_pendiente,6,51 | 53 | 55 | 57 | 59 | 60,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US1912411089 | US3444191064,0.0,35475.079734495,35475.079734495
H10J_0000296,2018-03,CA-0001-ma2018.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,9,30 | 34 | 36 | 38 | 40 | 42 | 44 | 46 | 48,CLP3880F1085 | CL0000000100 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038 | MXP4948K1056 | BRCRFBACNOR2,1.5503448104615381e-16,46931.22178425179,46931.2217842518
H10J_0000297,2018-03,CA-0001-ma2018.XLS,1,7,Brown Brothers,entidad_sin_isin_pendiente,8,9 | 10 | 11 | 12 | 13 | 14 | 16 | 19,BRL | CAD | CLP | COP | EUR | GBP | MXN | USD,8.002741722974792e-09,49303.153090214604,49303.1526956542
H10J_0000298,2018-04,CA-0001-ab2018.XLS,1,509,PAI Europe,entidad_sin_isin_pendiente,2,510 | 511,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,1.318833607270356e-16,55169.6406132899,55169.64061328991
H10J_0000299,2018-04,CA-0001-ab2018.XLS,1,467,Altamar,entidad_sin_isin_pendiente,2,468 | 469,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,49069.5798724897,49069.5798724897
H10J_0000300,2018-04,CA-0001-ab2018.XLS,1,154,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,156,USP3703CAA82,0.0,4259.015988471,4259.015988471
H10J_0000301,2018-04,CA-0001-ab2018.XLS,1,118,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,120,USP9379RAB35,0.0,12923.7430170602,12923.7430170602
H10J_0000302,2018-04,CA-0001-ab2018.XLS,1,61,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,70 | 85,US195325CU73 | MX0MGO0000P2,0.0,9534.467742753,9534.467742753
H10J_0000303,2018-04,CA-0001-ab2018.XLS,1,49,ADS,entidad_sin_isin_pendiente,6,51 | 53 | 55 | 57 | 59 | 60,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US1912411089 | US3444191064,0.0,35029.1885345304,35029.1885345304
H10J_0000304,2018-04,CA-0001-ab2018.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,9,30 | 34 | 36 | 38 | 40 | 42 | 44 | 46 | 48,CLP3880F1085 | CL0000000100 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038 | MXP4948K1056 | BRCRFBACNOR2,1.5607765095132325e-16,46617.54946871039,46617.5494687104
H10J_0000305,2018-04,CA-0001-ab2018.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 19,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,1.2384550303176761e-16,74355.8193880386,74355.8193880386
H10J_0000306,2018-05,CA-0001-my2018.XLS,1,509,PAI Europe,entidad_sin_isin_pendiente,2,510 | 511,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,56690.5754218862,56690.5754218862
H10J_0000307,2018-05,CA-0001-my2018.XLS,1,467,Altamar,entidad_sin_isin_pendiente,2,468 | 469,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,47710.9266097429,47710.9266097429
H10J_0000308,2018-05,CA-0001-my2018.XLS,1,156,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,158,USP3703CAA82,0.0,4168.5714388147,4168.5714388147
H10J_0000309,2018-05,CA-0001-my2018.XLS,1,120,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,122,USP9379RAB35,0.0,12683.9421962808,12683.9421962808
H10J_0000310,2018-05,CA-0001-my2018.XLS,1,49,ADS,entidad_sin_isin_pendiente,6,51 | 53 | 55 | 57 | 59 | 60,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US1912411089 | US3444191064,1.201087628052897e-16,30289.0373868,30289.037386800002
H10J_0000311,2018-05,CA-0001-my2018.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,9,30 | 34 | 36 | 38 | 40 | 42 | 44 | 46 | 48,CLP3880F1085 | CL0000000100 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038 | MXP4948K1056 | BRCRFBACNOR2,0.0,40778.7423105502,40778.7423105502
H10J_0000312,2018-06,CA-0001-jn2018.XLS,1,505,PAI Europe,entidad_sin_isin_pendiente,2,506 | 507,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,56706.4725513115,56706.4725513115
H10J_0000313,2018-06,CA-0001-jn2018.XLS,1,463,Altamar,entidad_sin_isin_pendiente,2,464 | 465,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,47724.3056726589,47724.3056726589
H10J_0000314,2018-06,CA-0001-jn2018.XLS,1,155,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,157,USP3703CAA82,0.0,3998.8094890585,3998.8094890585
H10J_0000315,2018-06,CA-0001-jn2018.XLS,1,120,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,122,USP9379RAB35,0.0,12591.383391412399,12591.383391412399
H10J_0000316,2018-06,CA-0001-jn2018.XLS,1,49,ADS,entidad_sin_isin_pendiente,6,51 | 53 | 55 | 57 | 59 | 60,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US1912411089 | US3444191064,1.1389702594050266e-16,31940.94645625,31940.946456250003
H10J_0000317,2018-06,CA-0001-jn2018.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,9,30 | 34 | 36 | 38 | 40 | 42 | 44 | 46 | 48,CLP3880F1085 | CL0000000100 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038 | MXP4948K1056 | BRCRFBACNOR2,0.0,39443.090595555695,39443.090595555695
H10J_0000318,2018-06,CA-0001-jn2018.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,8,9 | 10 | 11 | 12 | 13 | 14 | 16 | 19,BRL | CAD | CLP | COP | EUR | GBP | MXN | USD,5.452642291072852e-09,70426.0944534216,70426.09406941329
H10J_0000319,2018-07,CA-0001-jl2018.XLS,1,496,PAI Europe,entidad_sin_isin_pendiente,2,497 | 498,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,56761.2856874645,56761.2856874645
