fecha_cartera,afp,fondo,instrumento_id,tipo_id,moneda,peso_fondo,peso_fondo_pct,monto_miles_soles,archivo,grupo,entidad_administradora,isin,estado_identificacion,estado_cobertura,fuente_precio_sugerida,ticker_precio,proxy_si_no_hay_precio,estado_mapeo_precio
2026-01-30,Profuturo,3,US4642874329,isin,USD,0.0126775374833851,1.2677537483385195,45114.19365309422,CA-0001-en2026.XLS,75,BlackRock Fund Advisors,US4642874329,isin,excluir,mapear_isin_a_ticker,,,pendiente
2026-01-30,Profuturo,3,US4642873909,isin,USD,0.0110748238147688,1.10748238147688,39410.78832605952,CA-0001-en2026.XLS,75,BlackRock Fund Advisors,US4642873909,isin,excluir,mapear_isin_a_ticker,,,pendiente
2026-01-30,Profuturo,3,"Starwood Opportunity Fund XI Investor KP, L.P.",fondo_sin_isin,USD,0.01068036781608,1.068036781608006,38007.08004787135,CA-0001-en2026.XLS,254,"Starwood XI Management GP, L.L.C.",,entidad_sin_isin,excluir,proxy_pendiente,,,pendiente
2026-01-30,Profuturo,3,BRSTNCNTF1P8,isin,BRL,0.0102099917563755,1.02099917563755,36333.203186919294,CA-0001-en2026.XLS,59,REPUBLICA FEDERAL DE BRASIL,BRSTNCNTF1P8,isin,excluir,mapear_isin_a_ticker,,,pendiente
2026-01-30,Profuturo,3,"Partners Group Direct Equity 2016 (USD) C-G, L.P",fondo_sin_isin,USD,0.0099881828677541,0.9988182867754176,35543.875672143295,CA-0001-en2026.XLS,246,Partners Group Management VII Limited,,entidad_sin_isin,excluir,proxy_pendiente,,,pendiente
2026-01-30,Profuturo,3,LU0106820292,isin,EUR,0.0082168097036239,0.8216809703623915,29240.2798781494,CA-0001-en2026.XLS,84,SCHRODER INVESTMENT MANAGEMENT,LU0106820292,isin,excluir,mapear_isin_a_ticker,,,pendiente
2026-01-30,Profuturo,3,LU1571394011,isin,EUR,0.0075616158461949,0.7561615846194988,26908.71173227683,CA-0001-en2026.XLS,78,DWS INVESTMENT SA,LU1571394011,isin,excluir,mapear_isin_a_ticker,,,pendiente
2026-01-30,Profuturo,3,Harbourvest Partners Co-investment Fund IV LP,fondo_sin_isin,USD,0.0070867991413415,0.7086799141341592,25219.032423455712,CA-0001-en2026.XLS,240,Harbourvest Co-Investment IV Associates LP,,entidad_sin_isin,excluir,proxy_pendiente,,,pendiente
2026-01-30,Profuturo,3,LU0248056110,isin,USD,0.0067115082346873,0.6711508234687344,23883.52490385782,CA-0001-en2026.XLS,101,JP MORGAN ASSET MANAGMENT (EUROPE),LU0248056110,isin,excluir,mapear_isin_a_ticker,,,pendiente
2026-01-30,Profuturo,3,US46435G1022,isin,USD,0.0066069316932318,0.6606931693231868,23511.37957603084,CA-0001-en2026.XLS,75,BlackRock Fund Advisors,US46435G1022,isin,excluir,mapear_isin_a_ticker,,,pendiente
2026-01-30,Profuturo,3,"Apollo European Principal Finance Fund III (EURO B), L.P",fondo_sin_isin,EUR,0.0047653994768272,0.4765399476827249,16958.116283520685,CA-0001-en2026.XLS,252,"Apollo EPF Adivosrs III, L.P",,entidad_sin_isin,excluir,proxy_pendiente,,,pendiente
2026-01-30,Profuturo,3,LU0939496179,isin,USD,0.0046418185327862,0.4641818532786298,16518.342025420294,CA-0001-en2026.XLS,130,LARRAINVIAL ASSET MANAGEMENT SICAV,LU0939496179,isin,excluir,mapear_isin_a_ticker,,,pendiente
2026-01-30,Profuturo,3,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)",fondo_sin_isin,USD,0.0039985149660062,0.3998514966006249,14229.086582281048,CA-0001-en2026.XLS,204,TRG MANAGEMENT L.P.,,entidad_sin_isin,excluir,proxy_pendiente,,,pendiente
2026-01-30,Profuturo,3,Actis Global 4 L.P.,fondo_sin_isin,USD,0.0039729207321447,0.3972920732144734,14138.007125853152,CA-0001-en2026.XLS,170,Actis GP LLP,,entidad_sin_isin,excluir,proxy_pendiente,,,pendiente
2026-01-30,Profuturo,3,Fondo Arias Resource Capital Fund II L.P.,fondo_sin_isin,USD,0.0032362902896042,0.323629028960422,11516.639334269754,CA-0001-en2026.XLS,177,Arias Resource Capital GP II Ltd.,,entidad_sin_isin,excluir,proxy_pendiente,,,pendiente
2026-01-30,Profuturo,3,Partners Group Direct Investment 2012,fondo_sin_isin,USD,0.0021187272806448,0.2118727280644881,7539.687653251058,CA-0001-en2026.XLS,200,Partners Group Management X Limited,,entidad_sin_isin,excluir,proxy_pendiente,,,pendiente
2026-01-30,Profuturo,3,"HIPEP VI- Cayman Fund, L.P",fondo_sin_isin,EUR,0.0009642073752553,0.0964207375255351,3431.2214265602183,CA-0001-en2026.XLS,185,HIPEP VI-Associates L.P.,,entidad_sin_isin,excluir,proxy_pendiente,,,pendiente
2026-01-30,Profuturo,3,"Pantheon Asia Fund VI, L.P.",fondo_sin_isin,USD,0.0004951946065949,0.0495194606594949,1762.1959633068254,CA-0001-en2026.XLS,196,PASIA VI GP LLC,,entidad_sin_isin,excluir,proxy_pendiente,,,pendiente
2026-01-30,Profuturo,3,APAX VIII-A L.P.,fondo_sin_isin,EUR,0.0002776504457232,0.0277650445723294,988.0448780092188,CA-0001-en2026.XLS,175,APAX VIII GP L.P. INC.,,entidad_sin_isin,excluir,proxy_pendiente,,,pendiente
2026-01-30,Profuturo,3,Partners Group Secondary 2011,fondo_sin_isin,USD,0.0001395787964575,0.0139578796457545,496.7041005797985,CA-0001-en2026.XLS,198,"Partners Group Secondary 2011 (USD), L.P. Inc",,entidad_sin_isin,excluir,proxy_pendiente,,,pendiente
2026-01-30,Profuturo,3,"Partners Group Direct Investments 2009, L.P.",fondo_sin_isin,EUR,9.209323436876646e-05,0.0092093234368766,327.72232106569305,CA-0001-en2026.XLS,194,PARTNERS GROUP MANAGEMENT VI LIMITED,,entidad_sin_isin,excluir,proxy_pendiente,,,pendiente
2026-01-30,Profuturo,3,"Lexington Capital Partners VII (Offshore), L.P.",fondo_sin_isin,USD,7.449165177540326e-05,0.0074491651775403,265.0854559206585,CA-0001-en2026.XLS,191,Lexington Partners GP Holdings VII LLC,,entidad_sin_isin,excluir,proxy_pendiente,,,pendiente
2026-01-30,Profuturo,3,"Coller International Partners VI Parallel Fund (Latin America),L.P.",fondo_sin_isin,USD,7.289548038926293e-05,0.0072895480389262,259.40533191296083,CA-0001-en2026.XLS,179,"Coller International General Partner VI, L.P.",,entidad_sin_isin,excluir,proxy_pendiente,,,pendiente
2026-01-30,Profuturo,3,"Carlyle South America Buyout Fund, L.P.",fondo_sin_isin,USD,1.925179040623688e-05,0.0019251790406236,68.50928279202645,CA-0001-en2026.XLS,181,Carlyle South America Buyout General Partner,,entidad_sin_isin,excluir,proxy_pendiente,,,pendiente
