fecha,error_base_pct,error_gdx_pct,ret_GDX_pct,ret_SPY_pct,ret_EEM_pct,ret_MCHI_pct,ret_QQQ_pct,ret_SPBLSCUP_pct,core2of3_mag0.0,core2of3_mag0.0_hybrid_error_pct,core2of3_mag0.2,core2of3_mag0.2_hybrid_error_pct,core2of3_mag0.4,core2of3_mag0.4_hybrid_error_pct,core2of3_mag0.6,core2of3_mag0.6_hybrid_error_pct,all3core_mag0.0,all3core_mag0.0_hybrid_error_pct,all3core_mag0.2,all3core_mag0.2_hybrid_error_pct,all3core_mag0.4,all3core_mag0.4_hybrid_error_pct,all5_3of5_mag0.0,all5_3of5_mag0.0_hybrid_error_pct,all5_3of5_mag0.2,all5_3of5_mag0.2_hybrid_error_pct,all5_3of5_mag0.4,all5_3of5_mag0.4_hybrid_error_pct,all5_3of5_mag0.6,all5_3of5_mag0.6_hybrid_error_pct,combo3of5_core2_mag0.0,combo3of5_core2_mag0.0_hybrid_error_pct,combo3of5_core2_mag0.2,combo3of5_core2_mag0.2_hybrid_error_pct,combo3of5_core2_mag0.4,combo3of5_core2_mag0.4_hybrid_error_pct,core2of3_gdx0.5,core2of3_gdx0.5_hybrid_error_pct,core2of3_gdx1.0,core2of3_gdx1.0_hybrid_error_pct,core2of3_gdx1.5,core2of3_gdx1.5_hybrid_error_pct,core2of3_gdx2.0,core2of3_gdx2.0_hybrid_error_pct
2026-04-21,0.8319466427349376,0.192702453355209,-6.193886371198031,-0.6546949154936255,-1.4719852812340006,-1.9224273259956013,-0.3803338055735961,-3.053702176574957,True,0.192702453355209,True,0.192702453355209,True,0.192702453355209,True,0.192702453355209,True,0.192702453355209,True,0.192702453355209,True,0.192702453355209,True,0.192702453355209,True,0.192702453355209,True,0.192702453355209,True,0.192702453355209,True,0.192702453355209,True,0.192702453355209,True,0.192702453355209,True,0.192702453355209,True,0.192702453355209,True,0.192702453355209,True,0.192702453355209
2026-04-22,-0.6304799932513094,-0.5320232034872419,1.6023287744848955,1.012669683807066,1.815262760024483,0.2407142194218225,1.6730507621555812,0.5541951282381774,True,-0.5320232034872419,True,-0.5320232034872419,True,-0.5320232034872419,False,-0.6304799932513094,True,-0.5320232034872419,True,-0.5320232034872419,False,-0.6304799932513094,True,-0.5320232034872419,True,-0.5320232034872419,True,-0.5320232034872419,True,-0.5320232034872419,True,-0.5320232034872419,True,-0.5320232034872419,True,-0.5320232034872419,True,-0.5320232034872419,True,-0.5320232034872419,True,-0.5320232034872419,False,-0.6304799932513094
2026-04-23,0.1327097947270816,0.0072473844118459,-2.423794278325764,-0.3880723949825193,-1.6251223992363006,-1.7667217714852357,-0.5632645699066852,-1.0330684439887272,True,0.0072473844118459,True,0.0072473844118459,True,0.0072473844118459,True,0.0072473844118459,True,0.0072473844118459,True,0.0072473844118459,True,0.0072473844118459,True,0.0072473844118459,True,0.0072473844118459,True,0.0072473844118459,True,0.0072473844118459,True,0.0072473844118459,True,0.0072473844118459,True,0.0072473844118459,True,0.0072473844118459,True,0.0072473844118459,True,0.0072473844118459,True,0.0072473844118459
2026-04-24,0.5390685003707985,0.6982037633932237,2.33213346300849,0.7749297960024215,2.22935563490454,0.9429036340336427,1.9127478891562968,0.0880669308674697,True,0.6982037633932237,True,0.6982037633932237,True,0.6982037633932237,True,0.6982037633932237,True,0.6982037633932237,False,0.5390685003707985,False,0.5390685003707985,True,0.6982037633932237,True,0.6982037633932237,True,0.6982037633932237,True,0.6982037633932237,True,0.6982037633932237,True,0.6982037633932237,True,0.6982037633932237,True,0.6982037633932237,True,0.6982037633932237,True,0.6982037633932237,True,0.6982037633932237
2026-04-27,-0.1069082178050906,-0.1241131063147604,-1.8549926520371685,0.1722806488702044,-0.1568909416143626,-1.193569321942689,0.0527166932824396,-1.029994047773097,True,-0.1241131063147604,True,-0.1241131063147604,True,-0.1241131063147604,True,-0.1241131063147604,True,-0.1241131063147604,False,-0.1069082178050906,False,-0.1069082178050906,True,-0.1241131063147604,False,-0.1069082178050906,False,-0.1069082178050906,False,-0.1069082178050906,True,-0.1241131063147604,False,-0.1069082178050906,False,-0.1069082178050906,True,-0.1241131063147604,True,-0.1241131063147604,True,-0.1241131063147604,False,-0.1069082178050906
2026-04-28,0.3511679805767054,0.0655721041362689,-4.374117704447844,-0.4865948728146163,-1.021366620703279,-0.6302531811684053,-1.0056746717555742,-1.9010014904688344,True,0.0655721041362689,True,0.0655721041362689,True,0.0655721041362689,True,0.0655721041362689,True,0.0655721041362689,True,0.0655721041362689,True,0.0655721041362689,True,0.0655721041362689,True,0.0655721041362689,True,0.0655721041362689,True,0.0655721041362689,True,0.0655721041362689,True,0.0655721041362689,True,0.0655721041362689,True,0.0655721041362689,True,0.0655721041362689,True,0.0655721041362689,True,0.0655721041362689
2026-04-29,0.8744795525542415,0.4937475141935765,-2.620284245352156,-0.0154541093994819,-0.4762709061180703,0.123332472853388,0.6113633344809299,-1.2874506877065928,True,0.4937475141935765,True,0.4937475141935765,True,0.4937475141935765,False,0.8744795525542415,False,0.8744795525542415,False,0.8744795525542415,False,0.8744795525542415,True,0.4937475141935765,False,0.8744795525542415,False,0.8744795525542415,False,0.8744795525542415,True,0.4937475141935765,False,0.8744795525542415,False,0.8744795525542415,True,0.4937475141935765,True,0.4937475141935765,True,0.4937475141935765,True,0.4937475141935765
2026-04-30,-0.1235982753721054,-0.1832738068370032,2.4008346851277507,0.9949627427204176,2.073700877708995,1.30212535619727,0.932627362463312,2.624686090783901,True,-0.1832738068370032,True,-0.1832738068370032,True,-0.1832738068370032,True,-0.1832738068370032,True,-0.1832738068370032,True,-0.1832738068370032,True,-0.1832738068370032,True,-0.1832738068370032,True,-0.1832738068370032,True,-0.1832738068370032,True,-0.1832738068370032,True,-0.1832738068370032,True,-0.1832738068370032,True,-0.1832738068370032,True,-0.1832738068370032,True,-0.1832738068370032,True,-0.1832738068370032,True,-0.1832738068370032
2026-05-05,1.5436014969750778,1.35973620430343,0.1868021364442196,0.7110520381926166,2.203468995823754,-0.6079528851422933,2.077155078329085,-0.6314958558084505,False,1.5436014969750778,False,1.5436014969750778,False,1.5436014969750778,False,1.5436014969750778,False,1.5436014969750778,False,1.5436014969750778,False,1.5436014969750778,True,1.35973620430343,True,1.35973620430343,True,1.35973620430343,True,1.35973620430343,False,1.5436014969750778,False,1.5436014969750778,False,1.5436014969750778,False,1.5436014969750778,False,1.5436014969750778,False,1.5436014969750778,False,1.5436014969750778
2026-05-06,0.1209408299899017,0.5231465986312411,7.726378127776234,1.3899439445017592,3.1957129803179107,2.603980831846653,2.077439369140688,3.638289421421947,True,0.5231465986312411,True,0.5231465986312411,True,0.5231465986312411,True,0.5231465986312411,True,0.5231465986312411,True,0.5231465986312411,True,0.5231465986312411,True,0.5231465986312411,True,0.5231465986312411,True,0.5231465986312411,True,0.5231465986312411,True,0.5231465986312411,True,0.5231465986312411,True,0.5231465986312411,True,0.5231465986312411,True,0.5231465986312411,True,0.5231465986312411,True,0.5231465986312411
2026-05-07,-0.2035680799004846,-0.1678308822035012,-0.7788849001377995,-0.3066105157326304,-1.3335331965717123,-0.6472445228132728,-0.1192947477677952,-0.5391042182988914,True,-0.1678308822035012,True,-0.1678308822035012,True,-0.1678308822035012,True,-0.1678308822035012,True,-0.1678308822035012,True,-0.1678308822035012,True,-0.1678308822035012,True,-0.1678308822035012,True,-0.1678308822035012,True,-0.1678308822035012,False,-0.2035680799004846,True,-0.1678308822035012,True,-0.1678308822035012,True,-0.1678308822035012,True,-0.1678308822035012,False,-0.2035680799004846,False,-0.2035680799004846,False,-0.2035680799004846
2026-05-08,0.0606541480650202,0.1063795619593133,3.1290831650574447,0.8256073001242203,2.027340708453318,-0.0171474985710462,2.344084089290454,1.7057131113851431,True,0.1063795619593133,True,0.1063795619593133,True,0.1063795619593133,True,0.1063795619593133,False,0.0606541480650202,False,0.0606541480650202,False,0.0606541480650202,True,0.1063795619593133,True,0.1063795619593133,True,0.1063795619593133,True,0.1063795619593133,True,0.1063795619593133,True,0.1063795619593133,True,0.1063795619593133,True,0.1063795619593133,True,0.1063795619593133,True,0.1063795619593133,True,0.1063795619593133
2026-05-11,-0.8442098082839022,-0.5118566501412514,3.1821569434026253,0.2277585595431563,-0.0735988371518447,0.6515793383122359,0.2896387406554623,1.320973934128089,True,-0.5118566501412514,True,-0.5118566501412514,True,-0.5118566501412514,True,-0.5118566501412514,False,-0.8442098082839022,False,-0.8442098082839022,False,-0.8442098082839022,True,-0.5118566501412514,True,-0.5118566501412514,False,-0.8442098082839022,False,-0.8442098082839022,True,-0.5118566501412514,True,-0.5118566501412514,False,-0.8442098082839022,True,-0.5118566501412514,True,-0.5118566501412514,True,-0.5118566501412514,True,-0.5118566501412514
2026-05-12,0.0407265978691562,0.3108526834337821,-0.4713105447380017,-0.1514939991451913,-3.049049511613111,-0.8347558298093971,-0.848180680976407,1.131746229589936,True,0.3108526834337821,True,0.3108526834337821,True,0.3108526834337821,True,0.3108526834337821,False,0.0407265978691562,False,0.0407265978691562,False,0.0407265978691562,True,0.3108526834337821,True,0.3108526834337821,True,0.3108526834337821,True,0.3108526834337821,True,0.3108526834337821,True,0.3108526834337821,True,0.3108526834337821,False,0.0407265978691562,False,0.0407265978691562,False,0.0407265978691562,False,0.0407265978691562
2026-05-13,1.1308100637142715,0.3792371428297247,-0.9367881803917456,0.5594848036780231,2.111819197953801,2.7143134442620958,1.0562230418850849,0.2859326086420699,False,1.1308100637142715,False,1.1308100637142715,False,1.1308100637142715,False,1.1308100637142715,False,1.1308100637142715,False,1.1308100637142715,False,1.1308100637142715,False,1.1308100637142715,False,1.1308100637142715,False,1.1308100637142715,False,1.1308100637142715,False,1.1308100637142715,False,1.1308100637142715,False,1.1308100637142715,False,1.1308100637142715,False,1.1308100637142715,False,1.1308100637142715,False,1.1308100637142715
2026-05-14,0.0320621662800446,-0.2446908811001957,-2.3693300729030087,0.7894256268722755,0.2529358298779982,-2.8265636653759696,0.7107716274449949,-0.4596288558436745,True,-0.2446908811001957,True,-0.2446908811001957,True,-0.2446908811001957,False,0.0320621662800446,False,0.0320621662800446,False,0.0320621662800446,False,0.0320621662800446,False,0.0320621662800446,False,0.0320621662800446,False,0.0320621662800446,False,0.0320621662800446,False,0.0320621662800446,False,0.0320621662800446,False,0.0320621662800446,True,-0.2446908811001957,True,-0.2446908811001957,True,-0.2446908811001957,True,-0.2446908811001957
2026-05-15,0.6747068389385547,0.273255364672309,-7.025011909002066,-1.2029351892724582,-3.428313524421478,-2.5129072681868703,-1.508771403198106,-3.69647883846117,True,0.273255364672309,True,0.273255364672309,True,0.273255364672309,True,0.273255364672309,True,0.273255364672309,True,0.273255364672309,True,0.273255364672309,True,0.273255364672309,True,0.273255364672309,True,0.273255364672309,True,0.273255364672309,True,0.273255364672309,True,0.273255364672309,True,0.273255364672309,True,0.273255364672309,True,0.273255364672309,True,0.273255364672309,True,0.273255364672309
2026-05-18,-0.0001135467116997,0.4127354319947374,-0.2404110911746304,-0.0703435621190462,-0.1536783073460612,-0.494348132616762,-0.4302241158477327,-1.1435604215276451,True,0.4127354319947374,True,0.4127354319947374,True,0.4127354319947374,False,-0.0001135467116997,True,0.4127354319947374,False,-0.0001135467116997,False,-0.0001135467116997,True,0.4127354319947374,True,0.4127354319947374,True,0.4127354319947374,False,-0.0001135467116997,True,0.4127354319947374,True,0.4127354319947374,True,0.4127354319947374,False,-0.0001135467116997,False,-0.0001135467116997,False,-0.0001135467116997,False,-0.0001135467116997
2026-05-19,0.5922461919790623,0.173032501605852,-3.855864854126567,-0.6660859382243145,-1.092810637421393,0.3903499260479393,-0.6162485912403315,-0.3812735053819294,True,0.173032501605852,True,0.173032501605852,False,0.5922461919790623,False,0.5922461919790623,False,0.5922461919790623,False,0.5922461919790623,False,0.5922461919790623,True,0.173032501605852,True,0.173032501605852,True,0.173032501605852,True,0.173032501605852,True,0.173032501605852,True,0.173032501605852,False,0.5922461919790623,True,0.173032501605852,True,0.173032501605852,True,0.173032501605852,True,0.173032501605852
2026-05-20,-0.2863852654120813,-0.2828437184599353,3.079496143048699,1.0249028568310337,1.867408820961769,0.0706912328308329,1.6563788621898112,2.827535930014591,True,-0.2828437184599353,True,-0.2828437184599353,True,-0.2828437184599353,True,-0.2828437184599353,True,-0.2828437184599353,False,-0.2863852654120813,False,-0.2863852654120813,True,-0.2828437184599353,True,-0.2828437184599353,True,-0.2828437184599353,True,-0.2828437184599353,True,-0.2828437184599353,True,-0.2828437184599353,True,-0.2828437184599353,True,-0.2828437184599353,True,-0.2828437184599353,True,-0.2828437184599353,True,-0.2828437184599353
2026-05-21,-0.3819838948492693,-0.3402451125061101,-0.4284422695310597,0.198309706998323,0.8707603159124222,-1.1656655949536576,0.1907011575411399,1.3217197548994752,False,-0.3819838948492693,False,-0.3819838948492693,False,-0.3819838948492693,False,-0.3819838948492693,False,-0.3819838948492693,False,-0.3819838948492693,False,-0.3819838948492693,False,-0.3819838948492693,False,-0.3819838948492693,False,-0.3819838948492693,False,-0.3819838948492693,False,-0.3819838948492693,False,-0.3819838948492693,False,-0.3819838948492693,False,-0.3819838948492693,False,-0.3819838948492693,False,-0.3819838948492693,False,-0.3819838948492693
2026-05-22,-0.0030093249259843,0.0057827765209683,-1.1280395915811758,0.393155436839554,-0.2271717835105269,-0.7505328374135867,0.4240623952507905,-0.9271291483406774,True,0.0057827765209683,True,0.0057827765209683,True,0.0057827765209683,True,0.0057827765209683,True,0.0057827765209683,True,0.0057827765209683,False,-0.0030093249259843,True,0.0057827765209683,True,0.0057827765209683,False,-0.0030093249259843,False,-0.0030093249259843,True,0.0057827765209683,True,0.0057827765209683,False,-0.0030093249259843,True,0.0057827765209683,True,0.0057827765209683,False,-0.0030093249259843,False,-0.0030093249259843
2026-05-27,-0.2325339321581743,-1.3744014835931018,-3.457624359992939,0.6464255176127143,3.8099608999304415,-0.1440436257398758,1.6598425933605163,2.880565014503733,False,-0.2325339321581743,False,-0.2325339321581743,False,-0.2325339321581743,False,-0.2325339321581743,False,-0.2325339321581743,False,-0.2325339321581743,False,-0.2325339321581743,False,-0.2325339321581743,False,-0.2325339321581743,False,-0.2325339321581743,False,-0.2325339321581743,False,-0.2325339321581743,False,-0.2325339321581743,False,-0.2325339321581743,False,-0.2325339321581743,False,-0.2325339321581743,False,-0.2325339321581743,False,-0.2325339321581743
2026-05-28,-0.4924273292483017,-0.227048792436102,2.0365142954704485,0.5516554502662308,0.3216862445774904,-0.8474529638740069,0.8430959320020914,0.2574349670238174,True,-0.227048792436102,True,-0.227048792436102,False,-0.4924273292483017,False,-0.4924273292483017,False,-0.4924273292483017,False,-0.4924273292483017,False,-0.4924273292483017,True,-0.227048792436102,True,-0.227048792436102,False,-0.4924273292483017,False,-0.4924273292483017,True,-0.227048792436102,True,-0.227048792436102,False,-0.4924273292483017,True,-0.227048792436102,True,-0.227048792436102,True,-0.227048792436102,True,-0.227048792436102
2026-05-29,-0.4625478781662417,-0.2057794887554198,2.6496874862440345,0.2491392716190699,-0.0145782482750211,0.2000305370009947,0.3684097420609156,0.6749486452117814,True,-0.2057794887554198,True,-0.2057794887554198,False,-0.4625478781662417,False,-0.4625478781662417,False,-0.4625478781662417,False,-0.4625478781662417,False,-0.4625478781662417,True,-0.2057794887554198,True,-0.2057794887554198,False,-0.4625478781662417,False,-0.4625478781662417,True,-0.2057794887554198,True,-0.2057794887554198,False,-0.4625478781662417,True,-0.2057794887554198,True,-0.2057794887554198,True,-0.2057794887554198,True,-0.2057794887554198
2026-06-01,0.1981113621062791,0.1283011320490246,-3.1400129910287955,0.272313559086812,2.157439343809764,0.5444701634587545,0.6000179721837862,-0.4663816556548794,False,0.1981113621062791,False,0.1981113621062791,False,0.1981113621062791,False,0.1981113621062791,False,0.1981113621062791,False,0.1981113621062791,False,0.1981113621062791,False,0.1981113621062791,False,0.1981113621062791,False,0.1981113621062791,False,0.1981113621062791,False,0.1981113621062791,False,0.1981113621062791,False,0.1981113621062791,False,0.1981113621062791,False,0.1981113621062791,False,0.1981113621062791,False,0.1981113621062791
2026-06-02,-0.601980539510838,-0.5588003472597358,1.5805292359929002,0.1357910362949743,1.0273989753009305,3.231041609256846,0.4604549310825545,0.9127294025771172,True,-0.5588003472597358,True,-0.5588003472597358,True,-0.5588003472597358,True,-0.5588003472597358,True,-0.5588003472597358,True,-0.5588003472597358,True,-0.5588003472597358,True,-0.5588003472597358,True,-0.5588003472597358,True,-0.5588003472597358,True,-0.5588003472597358,True,-0.5588003472597358,True,-0.5588003472597358,True,-0.5588003472597358,True,-0.5588003472597358,True,-0.5588003472597358,True,-0.5588003472597358,False,-0.601980539510838
2026-06-03,-0.977090153919169,-0.6508514109850982,-3.4639442885254117,-0.7017150543661033,-1.242944696159376,-2.115752952488359,-0.2613315163043861,-2.8198307134220117,True,-0.6508514109850982,True,-0.6508514109850982,True,-0.6508514109850982,True,-0.6508514109850982,True,-0.6508514109850982,True,-0.6508514109850982,True,-0.6508514109850982,True,-0.6508514109850982,True,-0.6508514109850982,True,-0.6508514109850982,True,-0.6508514109850982,True,-0.6508514109850982,True,-0.6508514109850982,True,-0.6508514109850982,True,-0.6508514109850982,True,-0.6508514109850982,True,-0.6508514109850982,True,-0.6508514109850982
2026-06-04,0.5566426598221375,0.6850728417280072,1.6470606186810732,0.3778686701839007,-1.172768472966601,-0.4465880708187209,-0.483739336316813,-0.3483973720883826,False,0.5566426598221375,False,0.5566426598221375,False,0.5566426598221375,False,0.5566426598221375,False,0.5566426598221375,False,0.5566426598221375,False,0.5566426598221375,False,0.5566426598221375,False,0.5566426598221375,False,0.5566426598221375,False,0.5566426598221375,False,0.5566426598221375,False,0.5566426598221375,False,0.5566426598221375,False,0.5566426598221375,False,0.5566426598221375,False,0.5566426598221375,False,0.5566426598221375
2026-06-05,-0.6233903366302918,-0.1997776168857101,-8.750005850085408,-2.58093996346227,-6.526776028684756,-2.3147334041330736,-4.800095663859216,-5.903506143242431,True,-0.1997776168857101,True,-0.1997776168857101,True,-0.1997776168857101,True,-0.1997776168857101,True,-0.1997776168857101,True,-0.1997776168857101,True,-0.1997776168857101,True,-0.1997776168857101,True,-0.1997776168857101,True,-0.1997776168857101,True,-0.1997776168857101,True,-0.1997776168857101,True,-0.1997776168857101,True,-0.1997776168857101,True,-0.1997776168857101,True,-0.1997776168857101,True,-0.1997776168857101,True,-0.1997776168857101
2026-06-08,0.204040650457693,0.4925972943877976,-0.2156242730107949,0.2264230137341005,1.795949416130993,-0.936808108740439,1.5615706186351996,-0.122080679405534,True,0.4925972943877976,False,0.204040650457693,False,0.204040650457693,False,0.204040650457693,False,0.204040650457693,False,0.204040650457693,False,0.204040650457693,False,0.204040650457693,False,0.204040650457693,False,0.204040650457693,False,0.204040650457693,False,0.204040650457693,False,0.204040650457693,False,0.204040650457693,False,0.204040650457693,False,0.204040650457693,False,0.204040650457693,False,0.204040650457693
2026-06-09,1.4978948661751978,1.189228313397228,-1.3728255449242055,-0.2935503633772485,0.1064634141813236,0.6860725566308901,-1.1507241121808565,7.328479566349588,False,1.4978948661751978,False,1.4978948661751978,False,1.4978948661751978,False,1.4978948661751978,False,1.4978948661751978,False,1.4978948661751978,False,1.4978948661751978,False,1.4978948661751978,False,1.4978948661751978,False,1.4978948661751978,False,1.4978948661751978,False,1.4978948661751978,False,1.4978948661751978,False,1.4978948661751978,False,1.4978948661751978,False,1.4978948661751978,False,1.4978948661751978,False,1.4978948661751978
2026-06-10,-0.5029529173294689,-0.1717039867172975,-4.871760481642062,-1.5765545498457323,-1.7623762353284556,-0.3499053948039621,-1.9976568253734728,-1.059615765498123,True,-0.1717039867172975,True,-0.1717039867172975,True,-0.1717039867172975,True,-0.1717039867172975,True,-0.1717039867172975,True,-0.1717039867172975,False,-0.5029529173294689,True,-0.1717039867172975,True,-0.1717039867172975,True,-0.1717039867172975,True,-0.1717039867172975,True,-0.1717039867172975,True,-0.1717039867172975,True,-0.1717039867172975,True,-0.1717039867172975,True,-0.1717039867172975,True,-0.1717039867172975,True,-0.1717039867172975
2026-06-11,-0.8239247815828854,-0.7200686528966105,5.297390314916939,1.6996839411566045,4.392199469600189,0.4250592120531804,3.377588345416616,5.022019817836054,True,-0.7200686528966105,True,-0.7200686528966105,True,-0.7200686528966105,True,-0.7200686528966105,True,-0.7200686528966105,True,-0.7200686528966105,True,-0.7200686528966105,True,-0.7200686528966105,True,-0.7200686528966105,True,-0.7200686528966105,True,-0.7200686528966105,True,-0.7200686528966105,True,-0.7200686528966105,True,-0.7200686528966105,True,-0.7200686528966105,True,-0.7200686528966105,True,-0.7200686528966105,True,-0.7200686528966105
