model,fecha,prev_sbs_date,prev_vc,vc_sbs,target_ret,base_ret,base_vc,ret_EPU,ret_SPBLSCUP,D_PE,z_PE,shock_active,correction_ret,corrected_ret,corrected_vc
niveles,2026-06-25,2026-06-24,70.7652183,71.4791849,0.010089230516794778,0.023551009151077995,72.43181060376133,-0.0014470366108818,0.014123818002454325,-0.015570854613336125,-1.249735258351587,True,-0.0016976312375859466,0.02185337791349205,72.31167735864065
niveles,2026-06-26,2026-06-25,71.4791849,71.1445756,-0.004681213145730889,0.004637709340546525,71.81068458346539,0.0071247915068188,-0.002775932428584982,0.009900723935403782,1.3091727218061464,True,0.0017783706533694343,0.00641607999391596,71.93780106821832
niveles,2026-07-01,2026-06-30,71.9348302,70.9226332,-0.014071027862104901,-0.013813448054284971,70.94116215973848,-0.0088622498655033,0.0037353382027551785,-0.012597588068258479,-0.9141625012618925,False,0.0,-0.013813448054284971,70.94116215973848
niveles,2026-07-02,2026-07-01,70.9226332,70.3358541,-0.008273509788409794,-0.005135374322332686,70.55841893059251,0.0165538313415261,0.0090073006542144,0.0075465306873117,1.005656579413406,True,0.0013660765446818623,-0.0037692977776508244,70.65530467629411
niveles,2026-07-06,2026-07-03,70.3944744,71.3369613,0.01338864886815605,0.02097937168301689,71.87130624286822,0.013669339871899,0.007658334899454999,0.006011004972444001,0.8294496024678604,False,0.0,0.02097937168301689,71.87130624286822
retornos,2026-02-19,2026-02-18,68.88723490000001,69.1669852,0.004060988953992428,0.0019315290156736871,69.02029259301888,0.0180200712035698,0.00809110679793279,0.009928964405637009,1.4600156110935791,False,0.0,0.0019315290156736871,69.02029259301888
retornos,2026-02-20,2026-02-19,69.1669852,69.9947923,0.011968240304335298,0.016365068618605427,70.29890765894007,0.0173607903820973,0.011598506112412643,0.005762284269684656,0.8605760183390322,False,0.0,0.016365068618605427,70.29890765894007
retornos,2026-02-23,2026-02-20,69.9947923,70.5307253,0.007656755344068733,-0.004027659115774149,69.71287713673618,0.0111532451389202,0.006237244605471481,0.0049160005334487195,0.7041352993823972,False,0.0,-0.004027659115774149,69.71287713673618
retornos,2026-02-24,2026-02-23,70.5307253,71.4637068,0.013228015110174907,0.01701158021555288,71.73056439110208,0.0167659009669958,0.012511109591850644,0.004254791375145155,0.5784178927540518,False,0.0,0.01701158021555288,71.73056439110208
retornos,2026-02-25,2026-02-24,71.4637068,72.0136832,0.007695884031585276,0.013062920675259722,72.39723153308842,0.0129095512851655,0.014832320504163832,-0.0019227692189983311,-0.3173675602471865,False,0.0,0.013062920675259722,72.39723153308842
retornos,2026-02-26,2026-02-25,72.0136832,71.9823344,-0.00043531727037127155,9.831120853052598e-05,72.02076295222612,0.0009638677866903,0.0048792388387410845,-0.003915371052050785,-0.5950857860724513,False,0.0,9.831120853052598e-05,72.02076295222612
