model,fecha,vc_prev_real,ret_real_pct,ret_est_pct,vc_real,vc_est,error_vc_pct
BASE5_GDX,2026-08-06,69.8102662,-0.8717800878404347,-0.38058591816307386,69.2016742,69.54457815741064,0.4955139617281704
BASE5_GDX,2026-08-07,69.2016742,0.69645005785135,1.2527826739922985,69.6836293,70.0686207844902,0.5524848351866569
BASE5_GDX,2026-08-10,69.6836293,-0.6778517490334091,-0.43991913910250946,69.2112776,69.37707767788807,0.23955644750020452
BASE5_GDX,2026-08-11,69.2112776,0.41513379027697805,0.7409690406175615,69.498597,69.72411173963188,0.3244881902175323
BASE5_GDX,2026-08-12,69.498597,1.4896297834616545,1.3482168270875263,70.5338688,70.43558877934375,-0.13933734577203188
BASE5_GDX,2026-08-13,70.5338688,0.1858246289759835,0.5567760745005366,70.6649381,70.92658450589799,0.370263404926115
BASE5_GDX,2026-08-14,70.6649381,0.2959889382539549,0.24140590448576207,70.8740985,70.8355274329746,-0.054421950813810155
BASE5_GDX,2026-08-17,70.8740985,0.9389881692816182,0.7748377066511211,71.5395979,71.42325773942706,-0.16262344769615508
BASE5_GDX,2026-08-18,71.5395979,-2.6653564682672215,-2.175265977872936,69.6328126,69.98342136617421,0.5035108493868573
BASE5_GDX,2026-08-19,69.6328126,0.997810334032101,0.9545885747954577,70.327616,70.29751947338833,-0.04279474881058381
BASE5_GDX,2026-08-20,70.327616,1.016803128944388,0.7197716553010516,71.0427094,70.83381424581698,-0.29404164895634666
BASE5_GDX,2026-08-21,71.0427094,1.0741942508177837,1.0657711452494838,71.8058461,71.79986209758864,-0.008333586659530585
BASE5_GDX,2026-08-24,71.8058461,-1.1513122467057602,-0.6208388326878641,70.9791366,71.3600475232711,0.5366519536828267
BASE5_GDX,2026-08-25,70.9791366,1.0778406679012642,1.2848563560609882,71.7441786,71.89111654808232,0.2048081822799278
BASE5_GDX,2026-08-26,71.7441786,0.2698600831148035,-0.1360293422653416,71.9377875,71.64658546573675,-0.40479703975223064
BASE5_GLD_GDX,2026-07-28,68.2402784,-2.3116331541812585,-1.756005472974749,66.6628135,67.04197537652279,0.5687756885970418
BASE5_GLD_GDX,2026-07-29,66.6628135,-2.0096795044511673,-1.3713346818260082,65.3231046,65.74864321859351,0.6514366106743813
BASE5_GLD_GDX,2026-07-30,65.3231046,4.5146139609537395,3.218516620630965,68.2721906,67.42553957866315,-1.2401111109753282
BASE5_GLD_GDX,2026-07-31,68.2721906,-0.7376534948916769,-0.23292800406251174,67.7685784,68.11316554910566,0.5084762839080945
BASE5_GLD_GDX,2026-08-03,67.7685784,0.5381216614099849,0.7034521171627849,68.1332558,68.24529789952592,0.164445538687911
BASE5_GLD_GDX,2026-08-04,68.1332558,2.42303788453333,2.6411937684069695,69.7841504,69.93278710640239,0.21299493588501903
BASE5_GLD_GDX,2026-08-05,69.7841504,0.037423684103488064,0.26784760529598933,69.8102662,69.97106557572255,0.2303377203316655
BASE5_GLD_GDX,2026-08-06,69.8102662,-0.8717800878404347,-0.3698314521630984,69.2016742,69.55208587875362,0.5063630075493408
BASE5_GLD_GDX,2026-08-07,69.2016742,0.69645005785135,1.1883602846130392,69.6836293,70.0240394124801,0.48850801242652875
BASE5_GLD_GDX,2026-08-10,69.6836293,-0.6778517490334091,-0.37403959927209035,69.2112776,69.42298493220804,0.3058856006553993
BASE5_GLD_GDX,2026-08-11,69.2112776,0.41513379027697805,0.6965124943602494,69.498597,69.69334279599036,0.28021543512649233
BASE5_GLD_GDX,2026-08-12,69.498597,1.4896297834616545,1.342024363556845,70.5338688,70.43128510407018,-0.14543891845871496
BASE5_GLD_GDX,2026-08-13,70.5338688,0.1858246289759835,0.5071911873548589,70.6649381,70.89161036665402,0.32077048781002243
BASE5_GLD_GDX,2026-08-14,70.6649381,0.2959889382539549,0.2374853026709782,70.8740985,70.83275694212905,-0.05833098232769817
BASE5_GLD_GDX,2026-08-17,70.8740985,0.9389881692816182,0.7700400230000429,71.5395979,71.41985742439049,-0.16737650074144206
BASE5_GLD_GDX,2026-08-18,71.5395979,-2.6653564682672215,-2.16674573193593,69.6328126,69.98951671585763,0.5122644088882298
BASE5_GLD_GDX,2026-08-19,69.6328126,0.997810334032101,0.9191285571000377,70.327616,70.27282766571855,-0.07790443839508843
BASE5_GLD_GDX,2026-08-20,70.327616,1.016803128944388,0.662001657915268,71.0427094,70.7931859838923,-0.35123015185525347
BASE5_GLD_GDX,2026-08-21,71.0427094,1.0741942508177837,1.1306654058874661,71.8058461,71.84596473859096,0.05587099208481885
BASE5_GLD_GDX,2026-08-24,71.8058461,-1.1513122467057602,-0.568681490052179,70.9791366,71.39749954445394,0.5894167842750739
BASE5_GLD_GDX,2026-08-25,70.9791366,1.0778406679012642,1.2179189828810435,71.7441786,71.84360497853646,0.13858459386761138
BASE5_GLD_GDX,2026-08-26,71.7441786,0.2698600831148035,-0.1707340973547576,71.9377875,71.62168682426271,-0.43940839261603487
