fecha,fase,SPY,EEM,MCHI,QQQ,SPBLSCUP,source,vc_sbs,vc_niveles,ret_vc_estimado,vc_retornos,error_niveles_pct,error_retornos_pct
2026-04-09,RETROSPECTIVO,679.9099731445312,60.279998779296875,57.209999084472656,610.1900024414062,420.88,GOOGLE FINANCE · ARCHIVO HISTÓRICO,68.1696927,63.64740718023966,0.0006275626049401712,68.22610840134787,-6.633865198222222,0.08275774631425481
2026-04-10,RETROSPECTIVO,679.4600219726562,60.560001373291016,57.18000030517578,611.0700073242188,418.1,GOOGLE FINANCE · ARCHIVO HISTÓRICO,68.6648503,63.74233126070288,0.0030898955117829663,68.38032992751336,-7.168906679021935,-0.4143610176728818
2026-04-13,RETROSPECTIVO,686.0999755859375,61.06999969482422,57.349998474121094,617.3900146484375,424.18,GOOGLE FINANCE · ARCHIVO HISTÓRICO,69.1042024,64.39338061813892,0.0089592335311399,69.28003472921846,-6.816983075201644,0.2544452046500334
2026-04-14,RETROSPECTIVO,694.4600219726562,62.2400016784668,58.02000045776367,628.5999755859375,418.23,GOOGLE FINANCE · ARCHIVO HISTÓRICO,69.83278390000001,64.75061263239918,0.008130281075742353,69.666038989027,-7.277629479698899,-0.2387774074878446
2026-04-15,RETROSPECTIVO,699.9400024414062,62.20000076293945,58.029998779296875,637.4000244140625,393.06,GOOGLE FINANCE · ARCHIVO HISTÓRICO,68.8050343,63.2997421545203,-0.01296319811173962,68.92752768761001,-8.001292640122559,0.17802968758930948
2026-04-16,RETROSPECTIVO,701.6599731445312,62.45000076293945,58.689998626708984,640.469970703125,406.12,GOOGLE FINANCE · ARCHIVO HISTÓRICO,69.4941034,64.04073738501975,0.009718144065664331,69.47369153577039,-7.847235590034607,-0.029372080839906722
2026-04-17,RETROSPECTIVO,710.1400146484375,63.63999938964844,59.290000915527344,648.8499755859375,402.39,GOOGLE FINANCE · ARCHIVO HISTÓRICO,70.09192780000001,64.51242873027049,0.007387378920328016,70.00748267454426,-7.960259112361756,-0.12047767568428291
2026-04-20,RETROSPECTIVO,708.719970703125,63.18000030517578,59.29999923706055,646.7899780273438,400.17,GOOGLE FINANCE · ARCHIVO HISTÓRICO,69.7637761,64.01814496323561,-0.005864670849910704,69.6808617142173,-8.235837361395903,-0.11885019764963367
2026-04-21,RETROSPECTIVO,704.0800170898438,62.25,58.15999984741211,644.3300170898438,387.95,GOOGLE FINANCE · ARCHIVO HISTÓRICO,68.2148193,63.0289412170524,-0.009428153417029787,69.10603251597789,-7.6022748959295505,1.3064803588475948
2026-04-22,RETROSPECTIVO,711.2100219726562,63.380001068115234,58.29999923706055,655.1099853515625,390.1,GOOGLE FINANCE · ARCHIVO HISTÓRICO,69.3758296,64.01577568923281,0.015788521669346432,69.29183045268861,-7.726111444968131,-0.12107840410082726
