afp,variante,modelo_codigo,cobertura_objetivo,umbral_validacion,n,prevalencia_pct,auc,brier,n_alertas,cobertura_dias_pct,precision_alerta_pct,mejora_precision_pp,cobertura_caidas_pct,falsas_alarmas_pct,perdida_evitada_suma_pct,ganancia_sacrificada_suma_pct,proteccion_neta_suma_pct,puntaje_validacion
Habitat,completo_sin_retroceso_desde_maximo,logistica_C1.0_bal,0.15,0.6207282721093115,304,15.460526315789474,0.5709909760741783,0.23434422055974977,46,15.131578947368421,13.043478260869565,-2.41704805491991,12.76595744680851,15.56420233463035,5.01005917980116,11.591482631163322,-6.581423451362162,-0.0174769256196937
Habitat,completo_sin_retroceso_desde_maximo,logistica_C1.0_bal,0.2,0.5941962622503907,304,15.460526315789474,0.5709909760741783,0.23434422055974977,61,20.065789473684212,14.754098360655737,-0.7064279551337371,19.148936170212767,20.233463035019454,6.98768358759,14.584493039022492,-7.596809451432492,-0.004330788658829476
Habitat,completo_sin_retroceso_desde_maximo,logistica_C1.0_bal,0.25,0.5626708966199302,304,15.460526315789474,0.5709909760741783,0.23434422055974977,76,25.0,17.105263157894736,1.6447368421052628,27.659574468085108,24.5136186770428,10.32489996178806,16.582090501744133,-6.257190539956073,0.019568402864735546
Habitat,completo_sin_retroceso_desde_maximo,logistica_C1.0_bal,0.3,0.5307917200655402,304,15.460526315789474,0.5709909760741783,0.23434422055974977,91,29.93421052631579,19.78021978021978,4.319693464430305,38.297872340425535,28.404669260700388,13.562442069147762,18.859132853944597,-5.296690784796837,0.049489044379455664
Habitat,completo_sin_retroceso_desde_maximo,gb_d1_n80,0.05,0.17899665109610283,304,15.460526315789474,0.6218643927477441,0.12923263411340352,24,7.894736842105263,25.0,9.539473684210526,12.76595744680851,7.003891050583658,4.30125581938611,7.06850224268407,-2.7672464232979594,0.059537472238286634
Habitat,completo_sin_retroceso_desde_maximo,gb_d1_n80,0.1,0.1739776292623745,304,15.460526315789474,0.6218643927477441,0.12923263411340352,31,10.197368421052632,22.58064516129032,7.120118845500848,14.893617021276595,9.33852140077821,5.5212432186823,8.50640940070336,-2.9851661820210604,0.04794317720932639
Habitat,completo_sin_retroceso_desde_maximo,gb_d1_n80,0.15,0.15908892599854402,304,15.460526315789474,0.6218643927477441,0.12923263411340352,52,17.105263157894736,23.076923076923077,7.616396761133604,25.53191489361702,15.56420233463035,10.02371404195292,11.467878658207471,-1.444164616254552,0.06413682056566346
Habitat,completo_sin_retroceso_desde_maximo,gb_d1_n80,0.2,0.15040681161973432,304,15.460526315789474,0.6218643927477441,0.12923263411340352,67,22.039473684210524,23.88059701492537,8.420070699135898,34.04255319148936,19.844357976653697,12.874670288618711,12.563191151239561,0.31147913737915034,0.08077753376263393
Habitat,completo_sin_retroceso_desde_maximo,gb_d1_n80,0.25,0.1435947182176198,304,15.460526315789474,0.6218643927477441,0.12923263411340352,79,25.986842105263158,21.518987341772153,6.0584610259826785,36.17021276595745,24.124513618677042,13.8079109237623,14.65781859495016,-0.8499076711878578,0.06546744811237934
Habitat,completo_sin_retroceso_desde_maximo,gb_d1_n80,0.3,0.1375119064312974,304,15.460526315789474,0.6218643927477441,0.12923263411340352,95,31.25,22.105263157894736,6.644736842105262,44.680851063829785,28.793774319066145,16.335132793119865,19.07068381623923,-2.7355510231193674,0.07624524177375847
Habitat,completo_sin_retroceso_desde_maximo,gb_d2_n100,0.05,0.20311107269969841,304,15.460526315789474,0.6355244639456908,0.12752981912016403,16,5.263157894736842,25.0,9.539473684210526,8.51063829787234,4.669260700389105,2.91105036552423,3.83981566009474,-0.9287652945705098,0.05664545181785944
Habitat,completo_sin_retroceso_desde_maximo,gb_d2_n100,0.1,0.16999612717057172,304,15.460526315789474,0.6355244639456908,0.12752981912016403,31,10.197368421052632,29.03225806451613,13.571731748726656,19.148936170212767,8.560311284046692,6.793071342585311,5.37926253680396,1.4138088057813505,0.09494380455938178
Habitat,completo_sin_retroceso_desde_maximo,gb_d2_n100,0.15,0.1612295779946513,304,15.460526315789474,0.6355244639456908,0.12752981912016403,46,15.131578947368421,21.73913043478261,6.278604118993133,21.27659574468085,14.007782101167315,7.7141583177904,11.09526597643243,-3.38110765864203,0.04904181629927144
Habitat,completo_sin_retroceso_desde_maximo,gb_d2_n100,0.2,0.14900640494256975,304,15.460526315789474,0.6355244639456908,0.12752981912016403,61,20.065789473684212,26.229508196721312,10.768981880931838,34.04255319148936,17.509727626459142,12.50384510634214,12.21827626682281,0.285568839519329,0.09599420426186947
Habitat,completo_sin_retroceso_desde_maximo,gb_d2_n100,0.25,0.14219506393200443,304,15.460526315789474,0.6355244639456908,0.12752981912016403,76,25.0,23.684210526315788,8.223684210526313,38.297872340425535,22.56809338521401,14.779122516442172,15.85086177922694,-1.0717392627847682,0.08262811532021866
Habitat,completo_sin_retroceso_desde_maximo,gb_d2_n100,0.3,0.13111515162431156,304,15.460526315789474,0.6355244639456908,0.12752981912016403,91,29.93421052631579,23.076923076923077,7.616396761133604,44.680851063829785,27.237354085603112,16.70911763568165,18.40042677075058,-1.6913091350689302,0.084640423892837
Integra,base_sin_rebote,logistica_C0.05_normal,0.05,0.25601318769198,297,15.488215488215488,0.5255499740169756,0.13277300363146569,15,5.05050505050505,20.0,4.511784511784514,6.521739130434782,4.780876494023905,2.03950312078557,1.2016715209745101,0.8378315998110598,0.02941842971489726
Integra,base_sin_rebote,logistica_C0.05_normal,0.1,0.24128922809450284,297,15.488215488215488,0.5255499740169756,0.13277300363146569,30,10.1010101010101,16.666666666666664,1.1784511784511786,10.869565217391305,9.9601593625498,4.29673183140288,3.97951740680096,0.31721442460191995,0.013064968995707646
Integra,base_sin_rebote,logistica_C0.05_normal,0.15,0.22421396470276234,297,15.488215488215488,0.5255499740169756,0.13277300363146569,45,15.151515151515152,15.555555555555555,0.0673400673400687,15.217391304347828,15.139442231075698,6.96853801202076,4.848584416193271,2.1199535958274893,0.010560581412047174
Integra,base_sin_rebote,logistica_C0.05_normal,0.2,0.2115038649074227,297,15.488215488215488,0.5255499740169756,0.13277300363146569,60,20.2020202020202,18.333333333333332,2.845117845117845,23.91304347826087,19.52191235059761,10.017636184524061,7.5998329793223105,2.4178032052017504,0.035618070692647594
Integra,base_sin_rebote,logistica_C0.05_normal,0.25,0.20580254207003854,297,15.488215488215488,0.5255499740169756,0.13277300363146569,75,25.252525252525253,16.0,0.5117845117845132,26.08695652173913,25.099601593625497,11.593317748234929,10.38800496556678,1.2053127826681485,0.01850383548110014
Integra,base_sin_rebote,logistica_C0.05_normal,0.3,0.19849703609788066,297,15.488215488215488,0.5255499740169756,0.13277300363146569,89,29.96632996632997,16.853932584269664,1.3657170960541754,32.608695652173914,29.482071713147413,13.834039337116543,12.264964564758591,1.5690747723579521,0.02967194722946083
Integra,base_sin_rebote,logistica_C0.05_bal,0.05,0.627271638347579,297,15.488215488215488,0.5313528494716785,0.2408113705983156,15,5.05050505050505,20.0,4.511784511784514,6.521739130434782,4.780876494023905,1.81933049326676,1.9535003144408098,-0.1341698211740499,0.028272973494881136
Integra,base_sin_rebote,logistica_C0.05_bal,0.1,0.6006580174178076,297,15.488215488215488,0.5313528494716785,0.2408113705983156,30,10.1010101010101,13.333333333333334,-2.154882154882154,8.695652173913043,10.358565737051793,3.98750349703411,3.347537143675319,0.6399663533587909,-0.0081667859288776
