fecha,valor_cuota,ret_profuturo,ret_SPY,ret_NEM,ret_FCX,ret_EPU,ret_MCHI,ret_USD_PEN
2026-06-17,72.6023076,0.00025172752793278796,-0.012487831892330603,-0.025544118499606805,-0.015538188789390728,0.008739037994921262,-0.02087568900457404,-0.001477104874446078
2026-06-18,72.61369810000001,0.00015688895265908442,0.007800647930141791,-0.01779121118571636,-0.005502422051138378,-0.011813630229639771,-0.004339614004459036,0.0011834319526626835
2026-06-22,72.766161,0.0019675966742542794,-0.003146979693962715,-0.01917331001267797,0.007716930357336338,-0.0025048527395719056,0.0017055173736435503,0.0020691693762933117
2026-06-23,70.9600594,-0.024820625070491098,-0.014521954010491611,-0.03889986832175063,-0.06949859300999295,-0.0369820550302189,-0.01986377648385662,0.004719764011799521
2026-06-24,70.7652183,-0.0027457854692833905,-0.0004635170636431152,-0.03883887535359254,-0.03975157317756095,-0.01706770646590483,-0.007334511832519097,0.004991192014092816
2026-06-25,71.4791849,0.010089230516794778,0.0014456352254532678,0.013930216353043923,0.01552391788654428,-0.0014470366108818578,-0.012638567412442625,-0.0037978381536662997
2026-06-26,71.1445756,-0.004681213145730889,-0.007231373616869652,0.008180375372618176,-0.0055732241779160585,0.007124791506818884,-0.005907822849000488,0.001173020527859281
2026-06-30,71.9348302,0.00899596330108543,0.007786800986842035,-0.011744795103819428,0.020610199282339092,0.01261218684300447,0.004725297488548774,-0.0014645577035735657
2026-07-01,70.9226332,-0.014071027862104901,-0.001352504438058455,-0.0010706474570386648,-0.0375258488353557,-0.008862249865503324,0.00979815818069052,0.0026400704018774146
2026-07-02,70.3358541,-0.008273509788409794,-0.001314069480687241,0.040085720701367844,0.0072691632294688,0.016553831341526104,-0.0120318056777029,-0.004388531304856724
2026-07-06,71.3369613,0.01338864886815605,0.008727409093039817,0.011953792474967306,0.0004920252369404743,0.013669339871899,0.021803194140217252,0.0023515579071133885
2026-07-07,69.9352638,-0.01964896561973406,-0.004751899671231685,-0.03197555485977688,-0.02737701916303792,-0.021458745980880045,-0.004613642375141058,-0.0035190615835777317
2026-07-08,69.8131004,-0.001746806880565499,-0.0030894297130047432,-0.019566596445629858,-0.03084445937260738,-0.012342706015144644,0.020664343763021398,0.0035314891112419033
2026-07-09,70.9792394,0.016703727428212023,0.00846525000257925,0.017274685226069897,0.052695630944293415,0.03894684731602105,0.006433304870469891,-0.003225806451612967
2026-07-10,71.0624925,0.0011729218388891738,0.0043101596888019955,0.005062792630460056,0.01635555424470625,0.008525089108355033,-0.0011279857142847405,-0.0014710208884965992
2026-07-13,69.4242724,-0.023053231632706894,-0.007656174850540931,-0.02298249995136048,-0.025195045928595117,-0.013316367736813772,-0.011293097623866544,0.003535651149086716
2026-07-14,70.5044231,0.015558689528303749,0.00355064169730146,0.01772289530528348,0.03301649994885758,0.01819038925491867,0.013325733470516132,-0.004110393423370606
2026-07-15,69.9080824,-0.008458202674095805,0.003963635929681075,0.004854871603932942,-0.01581920145548399,-0.0006916227122039098,0.017283524169722897,-0.001768867924528239
2026-07-16,68.4036329,-0.021520394328538917,-0.005418617756386079,-0.04600354264820361,-0.03952763324849273,-0.025028814824996415,-0.00018471165186739746,0.0035440047253396667
2026-07-17,68.2147702,-0.0027610039407717224,-0.009897156017872222,-0.012440877023368602,-0.0030737756310551534,-0.0002365626801748011,-0.02198002660000975,0.003825779870512136
2026-07-20,68.06385,-0.0022124270089529663,-0.0016143782471810253,-0.005574136198560953,0.007022950323925858,0.00011826418865568122,0.021340907494493244,-0.0023453532688361145
